osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,tunnel,width
"[551056048, 551056047]",Národní třída,residential,False,True,147.70999999999998,4,,50,"LINESTRING (18.4358494 49.7769439, 18.4361316 49.7767961, 18.4365932 49.7765543, 18.437447 49.7761071)",,
"[551056049, 551056050, 551056051, 222438551]",Národní třída,residential,False,False,160.714,"['4', '3']",,50,"LINESTRING (18.4358494 49.7769439, 18.4357051 49.7770242, 18.4353779 49.7772062, 18.4349045 49.7774759, 18.4346205 49.7776627, 18.434506 49.7777549, 18.4343446 49.777909, 18.4342902 49.7779693)",,
178033618,Erbenova,residential,False,False,83.33600000000001,,,,"LINESTRING (18.4391358 49.7764534, 18.4396773 49.7763452, 18.4401552 49.7762471, 18.4402434 49.7762296)",,
178033415,Sukova,residential,False,False,16.426,,,,"LINESTRING (18.4385486 49.7773802, 18.4384716 49.7772411)",,
178033414,Čajkovského,residential,False,False,154.649,,,,"LINESTRING (18.4385486 49.7773802, 18.4386554 49.7773584, 18.4405008 49.776996, 18.4406084 49.776974)",,
178033415,Sukova,residential,False,True,68.319,,,,"LINESTRING (18.4385486 49.7773802, 18.4386935 49.7776915, 18.438828 49.7779675)",,
31479640,Pavlovova,residential,False,False,18.887,,,,"LINESTRING (18.4334372 49.7772822, 18.4332323 49.7773887)",,
31479640,Pavlovova,residential,False,True,50.644,,,,"LINESTRING (18.4334372 49.7772822, 18.4339866 49.7769966)",,
31479639,Široká,residential,True,False,48.083000000000006,,,,"LINESTRING (18.4334372 49.7772822, 18.4337306 49.7775442, 18.4337405 49.7776531)",,
178031971,Majakovského,residential,False,False,154.874,,,,"LINESTRING (18.4416181 49.7772611, 18.44165 49.7773119, 18.4416734 49.7773541, 18.4424258 49.777205, 18.4422314 49.7767392, 18.44267 49.7766329)",,
178030406,Majakovského,residential,True,False,64.21199999999999,,,,"LINESTRING (18.44267 49.7766329, 18.4424647 49.7762335, 18.4424381 49.7760778)",,
178031971,Majakovského,residential,False,True,154.87400000000002,,,,"LINESTRING (18.44267 49.7766329, 18.4422314 49.7767392, 18.4424258 49.777205, 18.4416734 49.7773541, 18.44165 49.7773119, 18.4416181 49.7772611)",,
178033415,Sukova,residential,False,False,68.319,,,,"LINESTRING (18.438828 49.7779675, 18.4386935 49.7776915, 18.4385486 49.7773802)",,
178033415,Sukova,residential,False,True,16.426,,,,"LINESTRING (18.4384716 49.7772411, 18.4385486 49.7773802)",,
31476074,Jana Wericha,residential,False,True,112.041,,,,"LINESTRING (18.4311915 49.7838382, 18.4301916 49.7830646)",,
"[1113384576, 1113384586, 1113384587, 1113384592, 297096920, 1113384575]",U Stromovky,residential,False,True,205.362,"['2', '3']",,50,"LINESTRING (18.4311915 49.7838382, 18.4314972 49.7836776, 18.4320863 49.783368, 18.4321322 49.7833439, 18.4322035 49.7833064, 18.4322229 49.7832962, 18.4325922 49.7831021, 18.433111 49.7828148, 18.4331529 49.7827916, 18.4332393 49.7827437, 18.4333925 49.7826589)",,
"[239616284, 477157533]",Mánesova,residential,False,True,150.05,2,,50,"LINESTRING (18.4333925 49.7826589, 18.4335197 49.7825916, 18.4336065 49.7825456, 18.4341822 49.782243, 18.4350086 49.7818033)",,
"[869730480, 1163648812, 1113384574]",Dělnická,tertiary,False,False,220.695,4,4746,50,"LINESTRING (18.4333925 49.7826589, 18.4335582 49.7827887, 18.4336411 49.7828543, 18.4337896 49.7829719, 18.4338508 49.7830203, 18.4345853 49.7836019, 18.4351821 49.7840837, 18.4353258 49.7842019)",,
869730480,Dělnická,tertiary,False,True,72.179,4,4746,50,"LINESTRING (18.4333925 49.7826589, 18.4332723 49.7825636, 18.433206 49.782511, 18.4327578 49.7821555)",,
"[1113384576, 1113384586, 1113384587, 1113384592, 297096920, 1113384575]",U Stromovky,residential,False,False,205.36200000000002,"['2', '3']",,50,"LINESTRING (18.4333925 49.7826589, 18.4332393 49.7827437, 18.4331529 49.7827916, 18.433111 49.7828148, 18.4325922 49.7831021, 18.4322229 49.7832962, 18.4322035 49.7833064, 18.4321322 49.7833439, 18.4320863 49.783368, 18.4314972 49.7836776, 18.4311915 49.7838382)",,
23703987,Radniční,residential,False,False,45.046,,,,"LINESTRING (18.4312118 49.7780685, 18.4316059 49.7783837)",,
23703987,Radniční,residential,False,True,55.709,,,,"LINESTRING (18.4312118 49.7780685, 18.4307069 49.7776881)",,
"[31476096, 31476097, 31476094]","['Kolmá', 'Haškova', 'Marie Majerové']",residential,False,False,227.53099999999998,,,,"LINESTRING (18.4312118 49.7780685, 18.4303329 49.7785133, 18.4302362 49.7785334, 18.430124 49.7785092, 18.4297687 49.7782114, 18.429831 49.7781349, 18.4307069 49.7776881)",,
23703987,Radniční,residential,False,False,55.709,,,,"LINESTRING (18.4307069 49.7776881, 18.4312118 49.7780685)",,
"[31476096, 31476097, 31476094]","['Kolmá', 'Haškova', 'Marie Majerové']",residential,False,True,227.531,,,,"LINESTRING (18.4307069 49.7776881, 18.429831 49.7781349, 18.4297687 49.7782114, 18.430124 49.7785092, 18.4302362 49.7785334, 18.4303329 49.7785133, 18.4312118 49.7780685)",,
23704012,Lípová,residential,False,False,79.462,,,,"LINESTRING (18.4346088 49.7759457, 18.4352978 49.7765049)",,
23704012,Lípová,residential,False,True,79.462,,,,"LINESTRING (18.4352978 49.7765049, 18.4346088 49.7759457)",,
172913076,Lípová,residential,False,False,62.862,,,,"LINESTRING (18.4352978 49.7765049, 18.4357581 49.7768712, 18.4358494 49.7769439)",,
"[546658112, 491191276, 546658111]","['Národní třída', 'Široká']",residential,False,True,182.899,,,,"LINESTRING (18.4352978 49.7765049, 18.4350052 49.7766698, 18.4349667 49.7767189, 18.4349606 49.7767563, 18.4350349 49.7768956, 18.4350525 49.7769369, 18.4350052 49.7769805, 18.4340535 49.7774866, 18.4339312 49.7775517, 18.4337405 49.7776531)",building_passage,
491191275,Široká,residential,True,False,49.922,,,,"LINESTRING (18.4337405 49.7776531, 18.4335358 49.7776362, 18.4332323 49.7773887)",,
"[292197193, 546658109, 546658110]",Široká,residential,False,True,183.38099999999997,,,,"LINESTRING (18.4337405 49.7776531, 18.4335244 49.7777643, 18.4334003 49.7778282, 18.4333602 49.7778488, 18.4324758 49.7783039, 18.4324585 49.7783128, 18.4318673 49.7782674, 18.4317975 49.7782871, 18.4317037 49.7783344, 18.4316059 49.7783837)",building_passage,
"[546658112, 491191276, 546658111]","['Národní třída', 'Široká']",residential,False,False,182.899,,,,"LINESTRING (18.4337405 49.7776531, 18.4339312 49.7775517, 18.4340535 49.7774866, 18.4350052 49.7769805, 18.4350525 49.7769369, 18.4350349 49.7768956, 18.4349606 49.7767563, 18.4349667 49.7767189, 18.4350052 49.7766698, 18.4352978 49.7765049)",building_passage,
"[1235801536, 23703978]",Široká,residential,False,True,26.221999999999998,,,,"LINESTRING (18.4337405 49.7776531, 18.4339037 49.7778049, 18.4339488 49.7778468)",,
"[1235801536, 23703978]",Široká,residential,False,False,26.221999999999998,,,,"LINESTRING (18.4339488 49.7778468, 18.4339037 49.7778049, 18.4337405 49.7776531)",,
"[1235801537, 23703978]",Široká,residential,False,True,28.045,,,,"LINESTRING (18.4339488 49.7778468, 18.4341101 49.7779033, 18.4342902 49.7779693)",,
232296070,Národní třída,residential,False,False,8.756,,,,"LINESTRING (18.4339488 49.7778468, 18.4339065 49.7778703, 18.4338563 49.7778981)",,
"[551056049, 551056050, 551056051, 222438551]",Národní třída,residential,False,True,160.714,"['4', '3']",,50,"LINESTRING (18.4342902 49.7779693, 18.4343446 49.777909, 18.434506 49.7777549, 18.4346205 49.7776627, 18.4349045 49.7774759, 18.4353779 49.7772062, 18.4357051 49.7770242, 18.4358494 49.7769439)",,
"[551056052, 551056053]",Národní třída,residential,False,False,147.74699999999999,3,,50,"LINESTRING (18.4342902 49.7779693, 18.4341875 49.7780999, 18.4340992 49.7782379, 18.4339805 49.7785459, 18.4338993 49.7788566, 18.4338724 49.7790136, 18.4338699 49.7790361, 18.4338441 49.7792554)",,
"[1235801537, 23703978]",Široká,residential,False,False,28.045,,,,"LINESTRING (18.4342902 49.7779693, 18.4341101 49.7779033, 18.4339488 49.7778468)",,
31479640,Pavlovova,residential,False,False,51.809,,,,"LINESTRING (18.4332323 49.7773887, 18.4326703 49.7776809)",,
31479640,Pavlovova,residential,False,True,18.887,,,,"LINESTRING (18.4332323 49.7773887, 18.4334372 49.7772822)",,
31479640,Pavlovova,residential,False,False,50.644,,,,"LINESTRING (18.4339866 49.7769966, 18.4334372 49.7772822)",,
31479640,Pavlovova,residential,False,True,51.809,,,,"LINESTRING (18.4326703 49.7776809, 18.4332323 49.7773887)",,
239616284,Mánesova,residential,False,True,125.538,2,,50,"LINESTRING (18.4363174 49.781339, 18.4379916 49.7810135)",,
239616284,Mánesova,residential,False,False,107.819,2,,50,"LINESTRING (18.4363174 49.781339, 18.4358424 49.7814651, 18.4352609 49.7816715, 18.4350086 49.7818033)",,
31479643,Mickiewiczova,residential,True,False,128.901,,,,"LINESTRING (18.4350086 49.7818033, 18.4338863 49.7808985)",,
"[239616284, 477157533]",Mánesova,residential,False,False,150.04999999999998,2,,50,"LINESTRING (18.4350086 49.7818033, 18.4341822 49.782243, 18.4336065 49.7825456, 18.4335197 49.7825916, 18.4333925 49.7826589)",,
239616284,Mánesova,residential,False,True,107.819,2,,50,"LINESTRING (18.4350086 49.7818033, 18.4352609 49.7816715, 18.4358424 49.7814651, 18.4363174 49.781339)",,
232295085,Mickiewiczova,residential,False,True,16.367,,,,"LINESTRING (18.4337406 49.7807853, 18.4338863 49.7808985)",,
31479644,Svatopluka Čecha,residential,True,False,76.83,,,,"LINESTRING (18.4338863 49.7808985, 18.4348254 49.7805673)",,
232295085,Mickiewiczova,residential,False,False,16.367,,,,"LINESTRING (18.4338863 49.7808985, 18.4337406 49.7807853)",,
31479646,Husova,residential,False,False,108.039,,,,"LINESTRING (18.4348254 49.7805673, 18.4341359 49.7797037)",,
"[31479644, 31479645]","['Svatopluka Čecha', 'Rossenbergových']",residential,True,False,196.727,,,,"LINESTRING (18.4348254 49.7805673, 18.4355781 49.780308, 18.4356884 49.7803011, 18.4358111 49.7803335, 18.4358859 49.7804034, 18.4363174 49.781339)",,
31479647,Mladé Gardy,residential,False,True,47.235,,,,"LINESTRING (18.4382035 49.7795711, 18.438009 49.7791653)",,
"[366065632, 366065633]","['Resslova', 'Makarenkova']",residential,True,False,195.59300000000002,,,,"LINESTRING (18.4382035 49.7795711, 18.438442 49.7795194, 18.4386511 49.7794728, 18.4388287 49.7794745, 18.4389355 49.7795287, 18.4390219 49.77961, 18.4390828 49.7797014, 18.439159 49.7798538, 18.439559 49.7807087)",,
31479648,,residential,False,False,198.251,,,,"LINESTRING (18.4353955 49.7794069, 18.4371583 49.7790703, 18.4375913 49.7792188, 18.4377369 49.7792237, 18.438009 49.7791653)",,
31479647,Mladé Gardy,residential,False,False,47.235,,,,"LINESTRING (18.438009 49.7791653, 18.4382035 49.7795711)",,
31479647,Mladé Gardy,residential,False,True,66.575,,,,"LINESTRING (18.438009 49.7791653, 18.4377866 49.7787329, 18.4377186 49.7785967)",,
31479648,,residential,False,True,198.25100000000003,,,,"LINESTRING (18.438009 49.7791653, 18.4377369 49.7792237, 18.4375913 49.7792188, 18.4371583 49.7790703, 18.4353955 49.7794069)",,
31479642,Mánesova,residential,False,True,138.876,,,,"LINESTRING (18.4409235 49.7805828, 18.4411153 49.7805756, 18.4426371 49.7805289, 18.4428554 49.7805222)",,
"[1112472420, 31479653]",Astronautů,residential,False,False,94.269,2,,50,"LINESTRING (18.4409235 49.7805828, 18.4408996 49.7807238, 18.4408722 49.7808853, 18.4407783 49.7810573, 18.4407197 49.7811648, 18.4405857 49.7813963)",,
239616284,Mánesova,residential,False,False,99.36,2,,50,"LINESTRING (18.4409235 49.7805828, 18.4402282 49.7806109, 18.4398109 49.7806597, 18.439559 49.7807087)",,
"[31479651, 673041239]",Matuškova,residential,False,True,296.816,,,,"LINESTRING (18.4409235 49.7805828, 18.4409342 49.7804558, 18.4411629 49.7786892, 18.4411897 49.7784541, 18.4411591 49.7782116, 18.4411209 49.7780868, 18.4410725 49.7779267)",,
31528423,Mozartova,residential,False,False,116.77900000000001,,,50,"LINESTRING (18.4405857 49.7813963, 18.4406558 49.7814422, 18.4410866 49.7816564, 18.4413502 49.7817982, 18.4418256 49.7820747)",,
239616285,Astronautů,residential,True,False,321.956,1,,50,"LINESTRING (18.4405857 49.7813963, 18.4401228 49.7816781, 18.4371396 49.7832475)",,3
"[1112472420, 31479653]",Astronautů,residential,False,True,94.269,2,,50,"LINESTRING (18.4405857 49.7813963, 18.4407197 49.7811648, 18.4407783 49.7810573, 18.4408722 49.7808853, 18.4408996 49.7807238, 18.4409235 49.7805828)",,
635438327,Astronautů,residential,False,True,168.006,2,,50,"LINESTRING (18.4353258 49.7842019, 18.4355972 49.7840587, 18.435926 49.7838907, 18.4362984 49.7837004, 18.436818 49.7834254, 18.4371396 49.7832475)",,
"[869730480, 1163648812, 1113384574]",Dělnická,tertiary,False,True,220.69500000000002,4,4746,50,"LINESTRING (18.4353258 49.7842019, 18.4351821 49.7840837, 18.4345853 49.7836019, 18.4338508 49.7830203, 18.4337896 49.7829719, 18.4336411 49.7828543, 18.4335582 49.7827887, 18.4333925 49.7826589)",,
31528423,Mozartova,residential,False,True,96.825,,,50,"LINESTRING (18.4437812 49.7835955, 18.4434673 49.7833514, 18.4429198 49.7829255)",,
31526926,Žákovská,residential,False,True,13.08,,,,"LINESTRING (18.4430329 49.7774087, 18.4430802 49.7775223)",,
178030406,Majakovského,residential,True,False,90.11699999999999,,,,"LINESTRING (18.4430329 49.7774087, 18.4429903 49.7773161, 18.442859 49.7770282, 18.44267 49.7766329)",,
23703981,1. máje,residential,False,True,13.443,2,,,"LINESTRING (18.4410187 49.7778109, 18.4410725 49.7779267)",,
23703981,1. máje,residential,False,False,97.611,2,,,"LINESTRING (18.4410187 49.7778109, 18.4409741 49.7777199, 18.4406084 49.776974)",,
222438555,Dlouhá třída,primary,True,False,151.38600000000002,2,11,50,"LINESTRING (18.4410187 49.7778109, 18.441221 49.7777694, 18.4428118 49.7774535, 18.4430329 49.7774087)",,
31479647,Mladé Gardy,residential,False,False,13.151,,,,"LINESTRING (18.4376343 49.7784917, 18.4377186 49.7785967)",,
222438555,Dlouhá třída,primary,True,False,254.53300000000002,2,11,50,"LINESTRING (18.4376343 49.7784917, 18.4400032 49.778013, 18.4410187 49.7778109)",,
393279273,Národní třída,primary,True,False,18.194,2,11,50,"LINESTRING (18.4338441 49.7792554, 18.4337443 49.7794058)",,
"[551056052, 551056053]",Národní třída,residential,False,True,147.747,3,,50,"LINESTRING (18.4338441 49.7792554, 18.4338699 49.7790361, 18.4338724 49.7790136, 18.4338993 49.7788566, 18.4339805 49.7785459, 18.4340992 49.7782379, 18.4341875 49.7780999, 18.4342902 49.7779693)",,
"[222438555, 1162903916, 1162903917]",Dlouhá třída,primary,True,False,285.1070000000001,2,11,50,"LINESTRING (18.4338441 49.7792554, 18.434027 49.7792125, 18.4341984 49.7791767, 18.435156 49.7789843, 18.4354165 49.7789319, 18.4364772 49.7787185, 18.4373984 49.7785394, 18.4376343 49.7784917)",,
29547276,Dělnická,tertiary,False,False,13.827,,4746,50,"LINESTRING (18.4304139 49.7802924, 18.4305294 49.7803919)",,
"[31479787, 551056054]",Dlouhá třída,primary,True,False,272.02900000000005,"['2', '3']",11,50,"LINESTRING (18.4304139 49.7802924, 18.4305935 49.7802255, 18.4307804 49.780168, 18.4325185 49.7796405, 18.4335036 49.7793489, 18.4336649 49.7793023, 18.4338441 49.7792554)",,
31514101,,residential,False,False,34.763999999999996,,,,"LINESTRING (18.437447 49.7761071, 18.4375435 49.7761805, 18.4377602 49.7763455)",,
"[551056048, 551056047]",Národní třída,residential,False,False,147.71,4,,50,"LINESTRING (18.437447 49.7761071, 18.4365932 49.7765543, 18.4361316 49.7767961, 18.4358494 49.7769439)",,
31514102,,residential,False,False,23.242,,,,"LINESTRING (18.4377602 49.7763455, 18.4380134 49.7762153)",,
31514102,,residential,False,True,24.071,,,,"LINESTRING (18.4377602 49.7763455, 18.4374979 49.7764803)",,
31514101,,residential,False,True,34.763999999999996,,,,"LINESTRING (18.4377602 49.7763455, 18.4375435 49.7761805, 18.437447 49.7761071)",,
31514102,,residential,False,False,24.071,,,,"LINESTRING (18.4374979 49.7764803, 18.4377602 49.7763455)",,
31514102,,residential,False,True,23.242,,,,"LINESTRING (18.4380134 49.7762153, 18.4377602 49.7763455)",,
31514105,E. F. Buriana,residential,False,True,92.703,,,,"LINESTRING (18.4367791 49.7773467, 18.4365327 49.7773916, 18.4364276 49.7774108, 18.4359984 49.7770642, 18.4358494 49.7769439)",,
31526928,Uzavřená,residential,False,False,89.772,,,,"LINESTRING (18.4437629 49.7785217, 18.443111 49.7792106)",,
31526926,Žákovská,residential,False,False,123.878,,,,"LINESTRING (18.4437629 49.7785217, 18.4436084 49.7784344, 18.4434828 49.7783346, 18.4431308 49.7776244, 18.4430802 49.7775223)",,
31526928,Uzavřená,residential,False,True,89.772,,,,"LINESTRING (18.443111 49.7792106, 18.4437629 49.7785217)",,
31526929,Uzavřená,residential,False,False,43.685,,,,"LINESTRING (18.443111 49.7792106, 18.4425975 49.7789999)",,
31526929,Uzavřená,residential,False,True,44.233,,,,"LINESTRING (18.443111 49.7792106, 18.4436309 49.779424)",,
31526929,Uzavřená,residential,False,False,44.233,,,,"LINESTRING (18.4436309 49.779424, 18.443111 49.7792106)",,
31526929,Uzavřená,residential,False,True,43.685,,,,"LINESTRING (18.4425975 49.7789999, 18.443111 49.7792106)",,
31526932,Jožky Jabůrkové,residential,False,False,78.898,,,,"LINESTRING (18.4428022 49.7798135, 18.4428459 49.7804241, 18.4428554 49.7805222)",,
31479642,Mánesova,residential,False,False,138.87599999999998,,,,"LINESTRING (18.4428554 49.7805222, 18.4426371 49.7805289, 18.4411153 49.7805756, 18.4409235 49.7805828)",,
31526932,Jožky Jabůrkové,residential,False,True,78.898,,,,"LINESTRING (18.4428554 49.7805222, 18.4428459 49.7804241, 18.4428022 49.7798135)",,
"[31526933, 1113045428, 1113045429, 1113045430]",Josefa Hory,residential,False,False,171.49300000000002,,,,"LINESTRING (18.4428554 49.7805222, 18.4428639 49.7806182, 18.4428703 49.780703, 18.4429 49.7811056, 18.4429065 49.7811944, 18.4434603 49.7812786, 18.4436112 49.7813007, 18.4436336 49.7813671, 18.4436384 49.7815023, 18.4436598 49.7817006)",,
"[1113045428, 31526933, 1113045430, 1113045429]",Josefa Hory,residential,False,True,171.49300000000002,,,,"LINESTRING (18.4436598 49.7817006, 18.4436384 49.7815023, 18.4436336 49.7813671, 18.4436112 49.7813007, 18.4434603 49.7812786, 18.4429065 49.7811944, 18.4429 49.7811056, 18.4428703 49.780703, 18.4428639 49.7806182, 18.4428554 49.7805222)",,
31528423,Mozartova,residential,False,False,122.979,,,50,"LINESTRING (18.4418256 49.7820747, 18.4423481 49.7824717, 18.4429198 49.7829255)",,
31528423,Mozartova,residential,False,True,116.77900000000001,,,50,"LINESTRING (18.4418256 49.7820747, 18.4413502 49.7817982, 18.4410866 49.7816564, 18.4406558 49.7814422, 18.4405857 49.7813963)",,
31528428,Antala Staška,residential,False,False,67.005,,,,"LINESTRING (18.4418256 49.7820747, 18.4419048 49.7820251, 18.4424957 49.7816553)",,
31528428,Antala Staška,residential,False,True,67.005,,,,"LINESTRING (18.4424957 49.7816553, 18.4419048 49.7820251, 18.4418256 49.7820747)",,
31528423,Mozartova,residential,False,False,96.825,,,50,"LINESTRING (18.4429198 49.7829255, 18.4434673 49.7833514, 18.4437812 49.7835955)",,
31528423,Mozartova,residential,False,True,122.979,,,50,"LINESTRING (18.4429198 49.7829255, 18.4423481 49.7824717, 18.4418256 49.7820747)",,
31528431,Vardasova,residential,True,False,180.895,,,,"LINESTRING (18.4327578 49.7821555, 18.4325937 49.7822409, 18.4323318 49.7823772, 18.4315868 49.782765, 18.4315172 49.7828012, 18.431422 49.7827979, 18.4308882 49.7823869)",,
869730480,Dělnická,tertiary,False,False,72.179,4,4746,50,"LINESTRING (18.4327578 49.7821555, 18.433206 49.782511, 18.4332723 49.7825636, 18.4333925 49.7826589)",,
"[869730480, 1163648813, 1163648814]",Dělnická,tertiary,False,True,117.876,4,4746,50,"LINESTRING (18.4327578 49.7821555, 18.4325902 49.7820227, 18.431971 49.7815316, 18.4319428 49.7815093, 18.4317211 49.7813335)",,
31528440,Vardasova,residential,True,False,45.696999999999996,,,,"LINESTRING (18.4308882 49.7823869, 18.4305298 49.7825568, 18.4304045 49.782463)",,
31528433,Vardasova,residential,True,False,25.21,,,,"LINESTRING (18.4303844 49.7819937, 18.4307353 49.7819856)",,
232297200,Vardasova,residential,True,False,116.908,,,,"LINESTRING (18.4303844 49.7819937, 18.4299208 49.7816069, 18.4299061 49.7815853, 18.4298978 49.7815604, 18.4299047 49.7815417, 18.4299233 49.7815179, 18.4302942 49.7813108, 18.4301463 49.7811942)",,
31528432,Vardasova,residential,False,False,19.87,,,,"LINESTRING (18.4301463 49.7811942, 18.4303644 49.7810842)",,
31528432,Vardasova,residential,False,True,19.87,,,,"LINESTRING (18.4303644 49.7810842, 18.4301463 49.7811942)",,
31528433,Vardasova,residential,True,False,28.896,,,,"LINESTRING (18.4307353 49.7819856, 18.4309784 49.7821927)",,
232297211,Vardasova,residential,False,True,57.705999999999996,,,,"LINESTRING (18.4307353 49.7819856, 18.4308467 49.7818329, 18.4312634 49.7816088)",,
31528433,Vardasova,residential,True,False,22.544,,,,"LINESTRING (18.4309784 49.7821927, 18.4308882 49.7823869)",,
232297214,Vardasova,residential,False,True,55.853,,,,"LINESTRING (18.4309784 49.7821927, 18.4311615 49.7821335, 18.4316073 49.7819009)",,
31528440,Vardasova,residential,True,False,24.059,,,,"LINESTRING (18.4304045 49.782463, 18.4301939 49.7822947)",,
232297203,Vardasova,residential,True,False,47.771,,,,"LINESTRING (18.4301939 49.7822947, 18.4300536 49.7821798, 18.4303844 49.7819937)",,
31476074,Jana Wericha,residential,False,False,112.041,,,,"LINESTRING (18.4301916 49.7830646, 18.4311915 49.7838382)",,
31528455,Turgeněvova,residential,False,True,62.217,,,,"LINESTRING (18.4432625 49.7759056, 18.4425396 49.7760566, 18.4424381 49.7760778)",,
31479646,Husova,residential,False,True,108.039,,,,"LINESTRING (18.4341359 49.7797037, 18.4348254 49.7805673)",,
232295123,Husova,residential,False,False,15.16,,,,"LINESTRING (18.4341359 49.7797037, 18.4342542 49.779665, 18.4343046 49.7796484, 18.4343236 49.7796413)",,
"[232295098, 232295554, 232295123]",Husova,residential,False,"[False, True]",193.37300000000002,,,,"LINESTRING (18.4341359 49.7797037, 18.4339475 49.7797649, 18.4338467 49.7797977, 18.4338359 49.7798016, 18.4337466 49.7798334, 18.4337207 49.7798427, 18.4334196 49.7799469, 18.4333822 49.780289, 18.4329388 49.7804389, 18.4325585 49.7802955, 18.4321931 49.7804181)",yes,
23703981,1. máje,residential,False,True,86.824,2,,,"LINESTRING (18.4402434 49.7762296, 18.4406084 49.776974)",,
178033618,Erbenova,residential,False,True,83.336,,,,"LINESTRING (18.4402434 49.7762296, 18.4401552 49.7762471, 18.4396773 49.7763452, 18.4391358 49.7764534)",,
23703981,1. máje,residential,False,False,86.824,2,,,"LINESTRING (18.4406084 49.776974, 18.4402434 49.7762296)",,
23703981,1. máje,residential,False,True,97.611,2,,,"LINESTRING (18.4406084 49.776974, 18.4409741 49.7777199, 18.4410187 49.7778109)",,
178033414,Čajkovského,residential,False,True,154.649,,,,"LINESTRING (18.4406084 49.776974, 18.4405008 49.776996, 18.4386554 49.7773584, 18.4385486 49.7773802)",,
239616284,Mánesova,residential,False,False,117.532,2,,50,"LINESTRING (18.439559 49.7807087, 18.4379916 49.7810135)",,
239616284,Mánesova,residential,False,True,99.36,2,,50,"LINESTRING (18.439559 49.7807087, 18.4398109 49.7806597, 18.4402282 49.7806109, 18.4409235 49.7805828)",,
239616284,Mánesova,residential,False,False,125.538,2,,50,"LINESTRING (18.4379916 49.7810135, 18.4363174 49.781339)",,
239616284,Mánesova,residential,False,True,117.532,2,,50,"LINESTRING (18.4379916 49.7810135, 18.439559 49.7807087)",,
