osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,ref,access
"[352481514, 357017118, 29381703]",,Přadlácká,secondary,50,False,False,108.653,"LINESTRING (16.3386674 50.5820427, 16.338499 50.5820288, 16.3383976 50.5820276, 16.3382804 50.5820314, 16.3381469 50.5820493, 16.3378858 50.5820895, 16.3378404 50.5820965, 16.3374639 50.5821544, 16.3371629 50.5822042)",,,
29358148,,K Ráji,residential,,False,True,117.10699999999999,"LINESTRING (16.3294876 50.5893371, 16.3288754 50.5889425, 16.3284516 50.5885917, 16.3283893 50.5885504)",,,
29358142,,Pod Strání,residential,,False,False,335.13,"LINESTRING (16.3270933 50.5868723, 16.3271847 50.586813, 16.3274404 50.5865856, 16.3276016 50.5864875, 16.3279843 50.5863935, 16.3283339 50.5862467, 16.3284999 50.5861606, 16.3285248 50.5860925, 16.3284321 50.5859363, 16.328398 50.5856711, 16.3283524 50.5854225, 16.3282996 50.5852889, 16.3282759 50.5851849, 16.3282773 50.5850388, 16.3284033 50.5847932, 16.3286239 50.5845029, 16.3286936 50.5843868)",,,
29358142,,Pod Strání,residential,,False,True,54.486000000000004,"LINESTRING (16.3270933 50.5868723, 16.326708 50.587058, 16.3264702 50.5871612)",,,
29358146,,Nad Potokem,residential,,False,False,182.955,"LINESTRING (16.3270933 50.5868723, 16.3272527 50.5869439, 16.3275048 50.5869143, 16.3278008 50.5868539, 16.328113 50.5867675, 16.3283034 50.5867155, 16.3283923 50.5867082, 16.3284829 50.5867118, 16.3286375 50.5867473, 16.3289453 50.586854, 16.3293366 50.5869658, 16.3294906 50.5869482)",,,
29358145,2,třída Masarykova,secondary,50,False,True,58.205,"LINESTRING (16.3297146 50.5878384, 16.3300185 50.5876048, 16.330181 50.5874503, 16.3302052 50.5874192)",,302,
"[29358147, 357017109]",,Komenského,residential,50,False,False,246.64599999999996,"LINESTRING (16.3297146 50.5878384, 16.3298095 50.5878949, 16.3299178 50.5879724, 16.3301606 50.5882025, 16.3304033 50.588415, 16.3307927 50.5887733, 16.3309104 50.5889215, 16.3311112 50.5891744, 16.3315423 50.5897173)",,,
352481640,,třída Masarykova,secondary,50,False,False,122.655,"LINESTRING (16.3297146 50.5878384, 16.3295735 50.587927, 16.3291423 50.58817, 16.3288439 50.588326, 16.3286176 50.5884378, 16.3283893 50.5885504)",,302,
"[29358147, 357017109]",,Komenského,residential,50,False,True,246.64600000000002,"LINESTRING (16.3315423 50.5897173, 16.3311112 50.5891744, 16.3309104 50.5889215, 16.3307927 50.5887733, 16.3304033 50.588415, 16.3301606 50.5882025, 16.3299178 50.5879724, 16.3298095 50.5878949, 16.3297146 50.5878384)",,,
352481640,,třída Masarykova,secondary,50,False,False,55.49,"LINESTRING (16.3283893 50.5885504, 16.3277552 50.5888453)",,302,
29358148,,K Ráji,residential,,False,False,117.107,"LINESTRING (16.3283893 50.5885504, 16.3284516 50.5885917, 16.3288754 50.5889425, 16.3294876 50.5893371)",,,
352481640,,třída Masarykova,secondary,50,False,True,122.65500000000002,"LINESTRING (16.3283893 50.5885504, 16.3286176 50.5884378, 16.3288439 50.588326, 16.3291423 50.58817, 16.3295735 50.587927, 16.3297146 50.5878384)",,302,
29358169,3,,residential,,False,True,13.17,"LINESTRING (16.3305723 50.5871082, 16.3304626 50.587204)",,,
"[437152652, 1203490202, 357017108, 29358167]",,"['Pivovarská', 'Klášterní']",residential,,False,"[False, True]",198.787,"LINESTRING (16.3305723 50.5871082, 16.3306522 50.5871233, 16.3310847 50.5872054, 16.3316037 50.5872213, 16.3318074 50.5872029, 16.3319376 50.5871561, 16.3324157 50.5870346, 16.3325309 50.5869999, 16.3326949 50.5868694, 16.332885 50.5865754)",,,
357017128,2,,residential,20,False,False,28.014,"LINESTRING (16.3305723 50.5871082, 16.3306029 50.587079, 16.330792 50.5868984)",,,
29358168,,U Horní brány,residential,,False,False,31.015,"LINESTRING (16.330453 50.586721, 16.330792 50.5868984)",,,
29358173,,Stanislava Opočenského,residential,,True,False,72.977,"LINESTRING (16.330453 50.586721, 16.3306621 50.5864655, 16.3309613 50.5861499)",,,
29358186,,U Horní brány,residential,,False,False,106.154,"LINESTRING (16.330453 50.586721, 16.3302556 50.5867094, 16.3299799 50.5865725, 16.3298506 50.5864932, 16.3302437 50.5860687)",,,
29358168,,U Horní brány,residential,,False,True,31.015,"LINESTRING (16.330792 50.5868984, 16.330453 50.586721)",,,
357017128,2,,residential,20,False,True,28.014,"LINESTRING (16.330792 50.5868984, 16.3306029 50.587079, 16.3305723 50.5871082)",,,
"[1203490202, 437152652, 357017108, 29358167]",,"['Pivovarská', 'Klášterní']",residential,,False,"[False, True]",198.78699999999998,"LINESTRING (16.332885 50.5865754, 16.3326949 50.5868694, 16.3325309 50.5869999, 16.3324157 50.5870346, 16.3319376 50.5871561, 16.3318074 50.5872029, 16.3316037 50.5872213, 16.3310847 50.5872054, 16.3306522 50.5871233, 16.3305723 50.5871082)",,,
302855966,,Generála Svobody,residential,,True,False,54.79,"LINESTRING (16.3325517 50.5859178, 16.3322218 50.5863638)",,,
"[40701532, 29358189]",,"['Růžová', 'Klášterní']",residential,,False,True,114.80100000000002,"LINESTRING (16.3325517 50.5859178, 16.3326268 50.5859422, 16.3330958 50.5860825, 16.3333602 50.5859974, 16.3334886 50.5859541, 16.3336031 50.5858966, 16.3336697 50.5858045, 16.3337264 50.5856331)",,,
40701529,,Lípová,residential,,False,True,85.11099999999999,"LINESTRING (16.3322218 50.5863638, 16.3321646 50.586345, 16.3317189 50.5861984, 16.3311878 50.5859726)",,,
"[352481537, 302855966]",,"['Generála Svobody', 'U Horní brány']",residential,,True,False,138.012,"LINESTRING (16.3322218 50.5863638, 16.331835 50.5867559, 16.3314068 50.5870077, 16.331173 50.5869891, 16.330792 50.5868984)",,,
29358173,,Stanislava Opočenského,residential,,True,False,46.141,"LINESTRING (16.3311878 50.5859726, 16.331583 50.5856421)",,,
40701529,,Lípová,residential,,False,False,85.11099999999999,"LINESTRING (16.3311878 50.5859726, 16.3317189 50.5861984, 16.3321646 50.586345, 16.3322218 50.5863638)",,,
29358177,,Obránců míru,residential,,True,False,17.829,"LINESTRING (16.3337182 50.5845182, 16.3335837 50.5846539)",,,
29358193,,Krátká,residential,,False,False,70.236,"LINESTRING (16.3337182 50.5845182, 16.3340312 50.5845884, 16.33469 50.5846349)",,,
29358182,,Máchova,residential,,False,True,225.78900000000002,"LINESTRING (16.3343861 50.5834089, 16.3341914 50.5833438, 16.3339834 50.5833171, 16.3338557 50.5833416, 16.3330523 50.5837789, 16.3320324 50.5841893, 16.331949 50.5842697, 16.3318306 50.5843837)",,,
29358192,,Na Hradbách,residential,,False,False,151.15200000000002,"LINESTRING (16.3343861 50.5834089, 16.3345293 50.5834461, 16.3346708 50.5834938, 16.3347383 50.583539, 16.3347501 50.5837369, 16.3347267 50.5843171, 16.33469 50.5846349)",,,
"[29358181, 352481541]",,V Kopečku,residential,,False,True,85.26400000000001,"LINESTRING (16.3343861 50.5834089, 16.3344278 50.5833314, 16.3345755 50.5830567, 16.3346566 50.5828011, 16.3346937 50.5826693)",,,
412829097,,V Kopečku,residential,,False,False,29.709000000000003,"LINESTRING (16.3343861 50.5834089, 16.3343771 50.5834462, 16.3341882 50.5836418)",,,
29358176,,Protifašistických bojovníků,residential,,False,True,59.067,"LINESTRING (16.3329601 50.5843056, 16.3326585 50.5844973, 16.3324426 50.5847185)",,,
29358179,,Dlážděná,residential,,True,False,58.989000000000004,"LINESTRING (16.3329601 50.5843056, 16.3332867 50.5845261, 16.3335837 50.5846539)",,,
357017116,,Protifašistických bojovníků,residential,,True,False,113.938,"LINESTRING (16.3329601 50.5843056, 16.3335448 50.5839662, 16.3341882 50.5836418)",,,
29358177,,Obránců míru,residential,,True,False,41.209,"LINESTRING (16.3335837 50.5846539, 16.3333032 50.5849789)",,,
29358185,,Spojovací,residential,,False,False,57.034,"LINESTRING (16.3318306 50.5843837, 16.3324426 50.5847185)",,,
29358182,,Máchova,residential,,False,False,225.78900000000002,"LINESTRING (16.3318306 50.5843837, 16.331949 50.5842697, 16.3320324 50.5841893, 16.3330523 50.5837789, 16.3338557 50.5833416, 16.3339834 50.5833171, 16.3341914 50.5833438, 16.3343861 50.5834089)",,,
"[352481492, 29358182]",,"['Hradební', 'Máchova']",residential,,False,True,123.959,"LINESTRING (16.3318306 50.5843837, 16.3317034 50.5844861, 16.3309211 50.5853002, 16.3308882 50.5853227)",,,
29358185,,Spojovací,residential,,False,True,57.034,"LINESTRING (16.3324426 50.5847185, 16.3318306 50.5843837)",,,
29358176,,Protifašistických bojovníků,residential,,False,False,59.067,"LINESTRING (16.3324426 50.5847185, 16.3326585 50.5844973, 16.3329601 50.5843056)",,,
29358176,,Protifašistických bojovníků,residential,,False,True,16.734,"LINESTRING (16.3324426 50.5847185, 16.3323845 50.5847942, 16.3323334 50.584852)",,,
29358173,,Stanislava Opočenského,residential,,True,False,25.392,"LINESTRING (16.3309613 50.5861499, 16.3311266 50.5860242, 16.3311878 50.5859726)",,,
"[502443547, 29358187]",,"['Školní', 'Kostelní náměstí']",residential,,False,"[False, True]",123.23799999999999,"LINESTRING (16.3309613 50.5861499, 16.3304696 50.5859307, 16.3304003 50.5858998, 16.3309059 50.5854063, 16.3308882 50.5853227)",,,
29358188,,Kasárenská,residential,,False,False,44.934,"LINESTRING (16.3337264 50.5856331, 16.3342157 50.5856874, 16.3343522 50.5856684)",,,
29358188,,Kasárenská,residential,,False,True,61.843,"LINESTRING (16.3337264 50.5856331, 16.3329662 50.5854484, 16.3329097 50.5854322)",,,
"[40701532, 29358189]",,"['Růžová', 'Klášterní']",residential,,False,False,114.801,"LINESTRING (16.3337264 50.5856331, 16.3336697 50.5858045, 16.3336031 50.5858966, 16.3334886 50.5859541, 16.3333602 50.5859974, 16.3330958 50.5860825, 16.3326268 50.5859422, 16.3325517 50.5859178)",,,
29358189,,Růžová,residential,,False,True,63.748999999999995,"LINESTRING (16.3337264 50.5856331, 16.3339401 50.5852583, 16.3339736 50.5850849)",,,
29358188,,Kasárenská,residential,,False,True,44.934,"LINESTRING (16.3343522 50.5856684, 16.3342157 50.5856874, 16.3337264 50.5856331)",,,
29358189,,Růžová,residential,,False,False,63.748999999999995,"LINESTRING (16.3339736 50.5850849, 16.3339401 50.5852583, 16.3337264 50.5856331)",,,
"[29358192, 29358190]",,"['Na Hradbách', 'Branka']",residential,,False,"[False, True]",103.61099999999999,"LINESTRING (16.3339736 50.5850849, 16.334657 50.58513, 16.33469 50.5846349)",,,
29358190,,Branka,residential,,False,True,48.86,"LINESTRING (16.3339736 50.5850849, 16.3336454 50.5850462, 16.3333032 50.5849789)",,,
29358177,,Obránců míru,residential,,True,False,19.413,"LINESTRING (16.3333032 50.5849789, 16.3332093 50.5850554, 16.3331522 50.585124)",,,
29358190,,Branka,residential,,False,False,48.86,"LINESTRING (16.3333032 50.5849789, 16.3336454 50.5850462, 16.3339736 50.5850849)",,,
"[29358192, 29358190]",,"['Branka', 'Na Hradbách']",residential,,False,"[False, True]",103.61099999999999,"LINESTRING (16.33469 50.5846349, 16.334657 50.58513, 16.3339736 50.5850849)",,,
29358192,,Na Hradbách,residential,,False,True,151.15200000000002,"LINESTRING (16.33469 50.5846349, 16.3347267 50.5843171, 16.3347501 50.5837369, 16.3347383 50.583539, 16.3346708 50.5834938, 16.3345293 50.5834461, 16.3343861 50.5834089)",,,
29358193,,Krátká,residential,,False,True,70.236,"LINESTRING (16.33469 50.5846349, 16.3340312 50.5845884, 16.3337182 50.5845182)",,,
29358195,,Sladovnická,residential,,False,False,90.849,"LINESTRING (16.3350286 50.5853739, 16.335534 50.5853863, 16.3356929 50.5854012, 16.3358416 50.5854552, 16.3361881 50.5856366)",,,destination
42379812,,Na Příkopech,residential,,True,False,212.127,"LINESTRING (16.3350286 50.5853739, 16.3349725 50.5842132, 16.3349365 50.5834671)",,,
42379812,,Na Příkopech,residential,,True,False,50.367,"LINESTRING (16.3350402 50.5858268, 16.3350286 50.5853739)",,,
29358196,,,residential,,False,False,62.940000000000005,"LINESTRING (16.3350402 50.5858268, 16.3354932 50.585792, 16.3358386 50.5859601)",,,
42379812,,Na Příkopech,residential,,True,False,58.507,"LINESTRING (16.3352377 50.5863378, 16.3350402 50.5858268)",,,
29358199,,Tyršova,residential,,False,False,59.974000000000004,"LINESTRING (16.3352377 50.5863378, 16.3353165 50.5862959, 16.3356093 50.5861404, 16.3358386 50.5859601)",,,
"[868741801, 29358194, 42379813]",,Na Příkopech,residential,,False,True,31.852000000000004,"LINESTRING (16.3352377 50.5863378, 16.3352645 50.5863858, 16.3353728 50.5865663, 16.3354003 50.5866049)",yes,,
"[868741801, 29358194, 42379813]",,Na Příkopech,residential,,False,False,31.852,"LINESTRING (16.3354003 50.5866049, 16.3353728 50.5865663, 16.3352645 50.5863858, 16.3352377 50.5863378)",yes,,
29381709,,,residential,,False,True,59.865,"LINESTRING (16.3354003 50.5866049, 16.3355245 50.5865077, 16.3359345 50.5861868)",,,
"[360453154, 360453155]",,třída Soukenická,residential,,False,True,157.887,"LINESTRING (16.3354003 50.5866049, 16.3354511 50.5867423, 16.3355977 50.5871391, 16.3356138 50.5875258, 16.3356209 50.5876965, 16.3356209 50.5880101)",,,
29358199,,Tyršova,residential,,False,True,43.621,"LINESTRING (16.3361881 50.5856366, 16.3358386 50.5859601)",,,
29358195,,Sladovnická,residential,,False,True,90.849,"LINESTRING (16.3361881 50.5856366, 16.3358416 50.5854552, 16.3356929 50.5854012, 16.335534 50.5853863, 16.3350286 50.5853739)",,,destination
29358199,,Tyršova,residential,,False,False,252.13,"LINESTRING (16.3361881 50.5856366, 16.3363523 50.585458, 16.3364571 50.5852926, 16.3364915 50.5849313, 16.3365035 50.5848048, 16.3365035 50.5843766, 16.3365035 50.5841429, 16.3364067 50.5834137)",,,
29358199,,Tyršova,residential,,False,False,43.621,"LINESTRING (16.3358386 50.5859601, 16.3361881 50.5856366)",,,
29358196,,,residential,,False,True,62.940000000000005,"LINESTRING (16.3358386 50.5859601, 16.3354932 50.585792, 16.3350402 50.5858268)",,,
29358199,,Tyršova,residential,,False,True,59.974000000000004,"LINESTRING (16.3358386 50.5859601, 16.3356093 50.5861404, 16.3353165 50.5862959, 16.3352377 50.5863378)",,,
"[42379812, 352481503]",,Na Příkopech,residential,,True,False,90.7,"LINESTRING (16.3349365 50.5834671, 16.3349375 50.5828118, 16.3349434 50.5826962, 16.3349457 50.5826515)",,,
29358197,,Dělnické domy,residential,,True,False,103.971,"LINESTRING (16.3364067 50.5834137, 16.3349983 50.5834649, 16.3349365 50.5834671)",,,
29358199,,Tyršova,residential,,False,True,252.13000000000002,"LINESTRING (16.3364067 50.5834137, 16.3365035 50.5841429, 16.3365035 50.5843766, 16.3365035 50.5848048, 16.3364915 50.5849313, 16.3364571 50.5852926, 16.3363523 50.585458, 16.3361881 50.5856366)",,,
29358209,,Zahradní,residential,,False,True,249.16299999999998,"LINESTRING (16.3308483 50.5824742, 16.3307027 50.582157, 16.3304472 50.5819248, 16.3302727 50.5817996, 16.3301801 50.5818319, 16.3299014 50.5821338, 16.3292411 50.5830887)",,,
953571877,,Vančurova,secondary,50,False,False,133.53,"LINESTRING (16.3308483 50.5824742, 16.3305601 50.5825282, 16.330052 50.582708, 16.329649 50.5828836, 16.3292411 50.5830887)",,302,
"[953571877, 953571878]",,Vančurova,secondary,50,False,True,75.27699999999999,"LINESTRING (16.3308483 50.5824742, 16.331163 50.582416, 16.3315355 50.5823473, 16.3317176 50.5823137, 16.3317556 50.5823101, 16.3318767 50.5822986)",,302,
29358203,2,Vančurova,secondary,50,False,True,111.461,"LINESTRING (16.3318767 50.5822986, 16.3319903 50.582299, 16.3321396 50.5823023, 16.3323076 50.5823015, 16.3324926 50.5822725, 16.3328248 50.582189, 16.3332735 50.5820767, 16.333391 50.582078)",,302,
29358210,,Na Kamenici,residential,,False,True,186.52800000000002,"LINESTRING (16.3318767 50.5822986, 16.3314343 50.5820177, 16.3308089 50.5814866, 16.3305517 50.5812047, 16.3303311 50.5809493)",,,
"[953571877, 953571878]",,Vančurova,secondary,50,False,False,75.277,"LINESTRING (16.3318767 50.5822986, 16.3317556 50.5823101, 16.3317176 50.5823137, 16.3315355 50.5823473, 16.331163 50.582416, 16.3308483 50.5824742)",,302,
29358210,,Na Kamenici,residential,,False,False,186.52800000000002,"LINESTRING (16.3303311 50.5809493, 16.3305517 50.5812047, 16.3308089 50.5814866, 16.3314343 50.5820177, 16.3318767 50.5822986)",,,
29358211,,Nad Úvozem,residential,,False,False,215.98700000000002,"LINESTRING (16.3303311 50.5809493, 16.3305517 50.5810335, 16.3310163 50.581437, 16.331295 50.5816925, 16.3317014 50.5816344, 16.3318989 50.5815648, 16.3321448 50.5810266)",,,
29358211,,Nad Úvozem,residential,,False,True,215.98699999999997,"LINESTRING (16.3321448 50.5810266, 16.3318989 50.5815648, 16.3317014 50.5816344, 16.331295 50.5816925, 16.3310163 50.581437, 16.3305517 50.5810335, 16.3303311 50.5809493)",,,
29358222,,Jiráskova,residential,,False,False,109.471,"LINESTRING (16.3282814 50.5829416, 16.3281693 50.5829433, 16.3267311 50.5829564)",,,
29358222,,Jiráskova,residential,,False,True,69.015,"LINESTRING (16.3282814 50.5829416, 16.3283363 50.5829726, 16.3286973 50.5830151, 16.3292152 50.5831049)",,,
29358221,,U Jeslí,residential,,False,False,150.399,"LINESTRING (16.3267311 50.5829564, 16.3276452 50.5817347)",,,
29358222,,Jiráskova,residential,,False,False,76.293,"LINESTRING (16.3267311 50.5829564, 16.3258716 50.5827029, 16.3257439 50.5826796)",,,
29358222,,Jiráskova,residential,,False,True,109.471,"LINESTRING (16.3267311 50.5829564, 16.3281693 50.5829433, 16.3282814 50.5829416)",,,
29358221,,U Jeslí,residential,,False,True,150.399,"LINESTRING (16.3276452 50.5817347, 16.3267311 50.5829564)",,,
352481511,,Pod Strání,residential,,False,False,33.866,"LINESTRING (16.3286936 50.5843868, 16.3288705 50.5841037)",,,
29358142,,Pod Strání,residential,,False,True,335.13,"LINESTRING (16.3286936 50.5843868, 16.3286239 50.5845029, 16.3284033 50.5847932, 16.3282773 50.5850388, 16.3282759 50.5851849, 16.3282996 50.5852889, 16.3283524 50.5854225, 16.328398 50.5856711, 16.3284321 50.5859363, 16.3285248 50.5860925, 16.3284999 50.5861606, 16.3283339 50.5862467, 16.3279843 50.5863935, 16.3276016 50.5864875, 16.3274404 50.5865856, 16.3271847 50.586813, 16.3270933 50.5868723)",,,
"[29358246, 29358245, 352481645]",,Šaldova,residential,,False,True,309.9699999999999,"LINESTRING (16.3286936 50.5843868, 16.3277838 50.5841767, 16.3272366 50.5840796, 16.3268693 50.5840269, 16.3265821 50.5838037, 16.3264614 50.5837578, 16.326389 50.5837254, 16.3263246 50.5836726, 16.3262871 50.5836368, 16.326262 50.5835548, 16.3262225 50.583328, 16.3261386 50.5831647, 16.3257439 50.5826796)",,,
29358222,,Jiráskova,residential,,False,True,76.293,"LINESTRING (16.3257439 50.5826796, 16.3258716 50.5827029, 16.3267311 50.5829564)",,,
"[352481645, 29358246, 29358245]",,Šaldova,residential,,False,False,309.97,"LINESTRING (16.3257439 50.5826796, 16.3261386 50.5831647, 16.3262225 50.583328, 16.326262 50.5835548, 16.3262871 50.5836368, 16.3263246 50.5836726, 16.326389 50.5837254, 16.3264614 50.5837578, 16.3265821 50.5838037, 16.3268693 50.5840269, 16.3272366 50.5840796, 16.3277838 50.5841767, 16.3286936 50.5843868)",,,
29358201,2,U Dolní brány,secondary,50,False,False,21.995,"LINESTRING (16.3352425 50.5825914, 16.3349457 50.5826515)",,,
29358201,2,U Dolní brány,secondary,50,False,True,19.16,"LINESTRING (16.3352425 50.5825914, 16.335502 50.582541)",,,
357017118,,Přadlácká,secondary,50,False,True,21.482,"LINESTRING (16.3368721 50.582261, 16.3371629 50.5822042)",,,
"[1203474081, 42379810, 42379811, 371753149]",,Přadlácká,secondary,"['50', '30']",False,False,101.62899999999999,"LINESTRING (16.3368721 50.582261, 16.33677 50.5822841, 16.3363513 50.5823715, 16.3358554 50.5824705, 16.335502 50.582541)",yes,,
29381707,,Prokopa Holého,residential,,False,False,10.332,"LINESTRING (16.3356209 50.5880101, 16.3356802 50.5880054, 16.3357661 50.5879985)",,,
"[360453154, 360453155]",,třída Soukenická,residential,,False,False,157.887,"LINESTRING (16.3356209 50.5880101, 16.3356209 50.5876965, 16.3356138 50.5875258, 16.3355977 50.5871391, 16.3354511 50.5867423, 16.3354003 50.5866049)",,,
310829172,,,residential,,False,False,32.388,"LINESTRING (16.3360556 50.5879422, 16.3360206 50.5881295, 16.3359908 50.5882304)",,,
360453152,,Prokopa Holého,residential,,False,False,126.964,"LINESTRING (16.3360556 50.5879422, 16.3361319 50.5878011, 16.3362248 50.5873946, 16.3362829 50.5868139)",,,
360453152,,Prokopa Holého,residential,,False,True,21.375,"LINESTRING (16.3360556 50.5879422, 16.3358181 50.5879884, 16.3357661 50.5879985)",,,
