osmid,bridge,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access,tunnel,width
55986102,,False,2,,Nádražní,residential,50,True,81.092,"LINESTRING (18.2867844 49.8355452, 18.2866146 49.8356716, 18.2864794 49.8357754, 18.2863835 49.8358675, 18.2862981 49.8359611, 18.2862429 49.8360415, 18.2861823 49.8361539)",,,
721616405,,False,,,Čs. legií,residential,,True,64.059,"LINESTRING (18.2867844 49.8355452, 18.2868049 49.8355546, 18.2875115 49.8358798)",,,
"[236195354, 22908715, 539799500, 375283578]",yes,True,2,4793,28. října,tertiary,50,False,168.32,"LINESTRING (18.2833479 49.8319079, 18.2835915 49.8319447, 18.2839431 49.832013, 18.2843179 49.8321217, 18.2844499 49.8321595, 18.2845827 49.8321975, 18.2850543 49.8323324, 18.2853543 49.8323831, 18.2855506 49.8324157)",,,
734977731,,False,2,479,28. října,secondary,50,True,11.687,"LINESTRING (18.2756397 49.8308967, 18.2754804 49.8308746)",,,
"[1067737317, 24923677]",,True,1,479,28. října,secondary,50,False,189.723,"LINESTRING (18.2756397 49.8308967, 18.2758743 49.8309218, 18.2769491 49.831037, 18.2771462 49.8310595, 18.2782354 49.831221)",,,
55986115,,False,3,479,Českobratrská,secondary,50,False,30.352,"LINESTRING (18.2847373 49.8383294, 18.2847613 49.8383346, 18.2849362 49.8383721, 18.2850028 49.8383875, 18.2851372 49.8384187)",,,
"[55986121, 293875682]",,False,"['4', '3']",479,Českobratrská,secondary,50,False,165.862,"LINESTRING (18.2847373 49.8383294, 18.2847156 49.8383253, 18.2845894 49.8383017, 18.2844899 49.8382806, 18.2841821 49.8382153, 18.2836038 49.8380866, 18.2825484 49.8378482)",,,
294169005,,False,2,,Nádražní,residential,50,True,96.74000000000001,"LINESTRING (18.2847373 49.8383294, 18.284708 49.8383745, 18.2847019 49.8383922, 18.2846731 49.8384607, 18.2846572 49.8384958, 18.2845114 49.8388175, 18.2843434 49.8391611)",,,
433004036,,False,2,,Nádražní,residential,50,False,106.62199999999999,"LINESTRING (18.2847373 49.8383294, 18.2848067 49.838221, 18.2848334 49.8381833, 18.2853489 49.8374555)",,,
734977731,,False,2,479,28. října,secondary,50,False,11.687,"LINESTRING (18.2754804 49.8308746, 18.2756397 49.8308967)",,,
79126762,,False,,,Janovského,residential,,False,72.12100000000001,"LINESTRING (18.2754804 49.8308746, 18.2754754 49.830887, 18.2754492 49.8309522, 18.2752631 49.8315078)",,,
29033633,,False,2,,Poděbradova,residential,,True,93.83500000000001,"LINESTRING (18.2825484 49.8378482, 18.2824519 49.8379959, 18.2820296 49.8386229)",,,
127473644,,True,2,479,Českobratrská,secondary,50,False,80.57900000000001,"LINESTRING (18.2825484 49.8378482, 18.2823489 49.8378422, 18.281498 49.8376101)",,,
260579969,,False,2,,Poděbradova,residential,50,False,135.256,"LINESTRING (18.2825484 49.8378482, 18.2826507 49.8376875, 18.2827041 49.8376126, 18.2828112 49.8374474, 18.2828624 49.8373684, 18.2832784 49.8367267)",,,
"[55986121, 293875682]",,False,"['4', '3']",479,Českobratrská,secondary,50,True,165.862,"LINESTRING (18.2825484 49.8378482, 18.2836038 49.8380866, 18.2841821 49.8382153, 18.2844899 49.8382806, 18.2845894 49.8383017, 18.2847156 49.8383253, 18.2847373 49.8383294)",,,
41334889,,False,2,56,Cingrova,primary,50,False,47.74,"LINESTRING (18.2783755 49.8356892, 18.2782787 49.8358337, 18.2782241 49.8359157, 18.2780917 49.8360772)",,,
55977990,,False,2,56,Cingrova,primary,50,True,94.904,"LINESTRING (18.2783755 49.8356892, 18.2784474 49.8356, 18.2785738 49.8354431, 18.2790038 49.8350585, 18.2790963 49.8349758)",,,
"[540247809, 540247810, 349691103, 55986101, 101968191]",,False,"['2', '3']",479,Českobratrská,secondary,50,True,286.663,"LINESTRING (18.2888323 49.8393833, 18.2887038 49.8393401, 18.2880857 49.8391322, 18.2876152 49.8389739, 18.2875456 49.8389517, 18.2874435 49.8389211, 18.2873709 49.8389055, 18.2869219 49.8388124, 18.2866333 49.8387484, 18.2863139 49.8386776, 18.2856231 49.8385244, 18.2851372 49.8384187)",,,
1168237192,,False,,,,residential,50,False,14.957,"LINESTRING (18.2785892 49.8323577, 18.2787716 49.8322925)",no,,
22911862,,False,,,náměstí Republiky,residential,,False,38.094,"LINESTRING (18.2785892 49.8323577, 18.2785532 49.8322402, 18.2784913 49.8321371, 18.2784205 49.8320508, 18.2784122 49.8320372)",no,,
22911862,,False,,,náměstí Republiky,residential,,True,64.136,"LINESTRING (18.2785892 49.8323577, 18.2785813 49.8324842, 18.2783134 49.8328999)",no,,
26957513,,True,2,,Českobratrská,secondary_link,50,False,45.397,"LINESTRING (18.2780917 49.8360772, 18.2780157 49.836011, 18.2777125 49.8357503)",,,
41334889,,False,2,56,Cingrova,primary,50,True,47.74,"LINESTRING (18.2780917 49.8360772, 18.2782241 49.8359157, 18.2782787 49.8358337, 18.2783755 49.8356892)",,,
616764337,,False,2,56,Cihelní,trunk,50,True,23.374000000000002,"LINESTRING (18.2780917 49.8360772, 18.2780223 49.8361528, 18.2779244 49.8362576)",,,
22911862,,False,,,náměstí Republiky,residential,,True,38.094,"LINESTRING (18.2784122 49.8320372, 18.2784205 49.8320508, 18.2784913 49.8321371, 18.2785532 49.8322402, 18.2785892 49.8323577)",no,,
"[390581733, 578232133, 578232134, 192196575]",,True,,,náměstí Republiky,residential,,False,119.106,"LINESTRING (18.2784122 49.8320372, 18.2780647 49.8318057, 18.2780323 49.8317405, 18.2780562 49.8316722, 18.2781173 49.8316303, 18.2782227 49.831611, 18.278306 49.8316275, 18.2783763 49.8316901, 18.2784063 49.8318113, 18.2784073 49.8319762, 18.2784122 49.8320372)",no,,
236065294,,False,,,Janáčkova,residential,,True,59.172,"LINESTRING (18.2832784 49.8367267, 18.2825172 49.8365214)",,,
36729449,,True,,,Janáčkova,residential,,False,57.831,"LINESTRING (18.2832784 49.8367267, 18.2836069 49.8368235, 18.2840118 49.8369429)",,,
260579969,,False,2,,Poděbradova,residential,50,False,140.918,"LINESTRING (18.2832784 49.8367267, 18.2838992 49.8358079, 18.2840726 49.8355676)",,,
260579969,,False,2,,Poděbradova,residential,50,True,135.256,"LINESTRING (18.2832784 49.8367267, 18.2828624 49.8373684, 18.2828112 49.8374474, 18.2827041 49.8376126, 18.2826507 49.8376875, 18.2825484 49.8378482)",,,
433004036,,False,2,,Nádražní,residential,50,True,17.885,"LINESTRING (18.2855224 49.83721, 18.2854205 49.8373568)",,,
23347960,,False,,,Mlýnská,residential,,False,62.722,"LINESTRING (18.2855224 49.83721, 18.285546 49.8372178, 18.2863003 49.8374678)",,,
55986102,,False,2,,Nádražní,residential,50,False,126.797,"LINESTRING (18.2855224 49.83721, 18.2857523 49.8368869, 18.2857843 49.8368419, 18.285962 49.8365774, 18.2859796 49.8365528, 18.2861059 49.8363231, 18.2861823 49.8361539)",,,
433004036,,False,2,,Nádražní,residential,50,False,17.885,"LINESTRING (18.2854205 49.8373568, 18.2855224 49.83721)",,,
433004036,,False,2,,Nádražní,residential,50,True,12.117,"LINESTRING (18.2854205 49.8373568, 18.2853489 49.8374555)",,,
433004036,,False,2,,Nádražní,residential,50,False,12.117,"LINESTRING (18.2853489 49.8374555, 18.2854205 49.8373568)",,,
433004036,,False,2,,Nádražní,residential,50,True,106.62199999999999,"LINESTRING (18.2853489 49.8374555, 18.2848334 49.8381833, 18.2848067 49.838221, 18.2847373 49.8383294)",,,
"[36729448, 281975459, 47608787]",,True,,,"['Milíčova', 'Husovo náměstí', 'Chelčického']",residential,,False,216.39800000000002,"LINESTRING (18.2860304 49.8380102, 18.2867795 49.8386294, 18.2873025 49.8387481, 18.2875125 49.8383678, 18.2877417 49.8379967)",,,
47602157,,True,,,Chelčického,residential,,False,78.696,"LINESTRING (18.2860304 49.8380102, 18.2853662 49.8374696, 18.2853489 49.8374555)",,,
23347959,,True,,,S. K. Neumanna,residential,,False,79.134,"LINESTRING (18.2851372 49.8384187, 18.2851835 49.8384141, 18.2852297 49.838402, 18.2852865 49.8383753, 18.2859165 49.8380506, 18.2860304 49.8380102)",,,
55986115,,False,3,479,Českobratrská,secondary,50,True,30.352,"LINESTRING (18.2851372 49.8384187, 18.2850028 49.8383875, 18.2849362 49.8383721, 18.2847613 49.8383346, 18.2847373 49.8383294)",,,
"[540247809, 540247810, 101968191, 55986101, 349691103]",,False,"['2', '3']",479,Českobratrská,secondary,50,False,286.66300000000007,"LINESTRING (18.2851372 49.8384187, 18.2856231 49.8385244, 18.2863139 49.8386776, 18.2866333 49.8387484, 18.2869219 49.8388124, 18.2873709 49.8389055, 18.2874435 49.8389211, 18.2875456 49.8389517, 18.2876152 49.8389739, 18.2880857 49.8391322, 18.2887038 49.8393401, 18.2888323 49.8393833)",,,
23347960,,False,,,Mlýnská,residential,,True,53.764,"LINESTRING (18.2869553 49.837703, 18.2863003 49.8374678)",,,
26959319,,False,,,Mlýnská,residential,,False,65.17099999999999,"LINESTRING (18.2869553 49.837703, 18.2872373 49.8378083, 18.2877417 49.8379967)",,,
36729447,,True,,,S. K. Neumanna,residential,,False,75.294,"LINESTRING (18.2869553 49.837703, 18.2863216 49.8378646, 18.2860304 49.8380102)",,,
32535004,,False,2,,Švabinského,residential,,False,55.261,"LINESTRING (18.2852521 49.8339309, 18.285961 49.8341256)",,,
230891867,,False,2,,Poděbradova,residential,50,True,57.239,"LINESTRING (18.2852521 49.8339309, 18.2848893 49.8343894)",,,
156611145,,False,3,Švabinského,,residential,50,True,75.83099999999999,"LINESTRING (18.2852521 49.8339309, 18.2850901 49.8339478, 18.2849185 49.8339462, 18.2846739 49.8339247, 18.2842238 49.8338274)",,,
160313005,,False,3,,Poděbradova,residential,50,False,77.189,"LINESTRING (18.2852521 49.8339309, 18.285576 49.8334802, 18.2857077 49.833302)",,,
32535005,,False,,,Jurečkova,residential,,True,102.91,"LINESTRING (18.2869724 49.8344057, 18.2868193 49.8346164, 18.2867103 49.8347635, 18.2866307 49.8348712, 18.2871695 49.8350896)",,,
232539745,,True,,,Švabinského,residential,,False,78.953,"LINESTRING (18.2869724 49.8344057, 18.2868733 49.8343756, 18.286792 49.834351, 18.285961 49.8341256)",,,
24776028,,False,2,56,,trunk_link,,True,39.045,"LINESTRING (18.2816963 49.8329726, 18.2817545 49.832951, 18.281835 49.8329176, 18.2818911 49.8328894, 18.2819533 49.8328521, 18.2819928 49.832826, 18.2820302 49.8327972, 18.2820575 49.8327671, 18.2820827 49.8327344)",,,
24776035,,True,1,56,,trunk_link,,False,99.2,"LINESTRING (18.2816963 49.8329726, 18.2812674 49.8330879, 18.2811138 49.8331287, 18.2809825 49.8331687, 18.2808576 49.8332108, 18.2808008 49.833236, 18.2807664 49.8332504, 18.2807347 49.8332647, 18.2806885 49.8332902, 18.2806423 49.8333226, 18.2805231 49.8334168)",,,
302668007,yes,True,2,479,28. října,tertiary,50,False,165.255,"LINESTRING (18.281495 49.8319823, 18.2808246 49.8319111, 18.2806607 49.8318935, 18.2792393 49.8316828)",,,
"[375283580, 24776030]",yes,True,1,56,,trunk_link,,False,74.051,"LINESTRING (18.2792393 49.8316828, 18.2790854 49.8316748, 18.2789877 49.8316867, 18.2788959 49.8317187, 18.2788272 49.8317707, 18.2787761 49.8319298, 18.2787056 49.8321288)",,,
"[375283577, 34709077]",yes,True,2,479,28. října,"['tertiary_link', 'tertiary']",50,False,64.737,"LINESTRING (18.2792393 49.8316828, 18.2790933 49.831648, 18.279036 49.8316343, 18.278671 49.8315037, 18.2784376 49.8314182)",,,
"[147265224, 302220355]",,True,"['1', '2']",479,28. října,secondary,50,False,209.01299999999998,"LINESTRING (18.2784376 49.8314182, 18.2781773 49.8313568, 18.2775309 49.8312529, 18.276595 49.8310925, 18.2759929 49.8309691, 18.2756397 49.8308967)",,,
"[375283592, 235025945, 375283590]",,True,2,56,Místecká,trunk,80,False,189.14900000000003,"LINESTRING (18.2808395 49.8325108, 18.2810429 49.8320562, 18.2810578 49.832026, 18.2812363 49.8315731, 18.2812976 49.8314125, 18.2813666 49.8311587, 18.2814385 49.8308564)",,,
34709108,yes,True,2,4793,28. října,tertiary,50,False,126.43,"LINESTRING (18.2832358 49.8321611, 18.281495 49.8319823)",,,
24776027,yes,True,1,56,,trunk_link,,False,120.02700000000002,"LINESTRING (18.2832358 49.8321611, 18.283031 49.8321557, 18.2827715 49.8321499, 18.2827365 49.83215, 18.2827015 49.8321531, 18.2826556 49.8321607, 18.2826188 49.8321712, 18.2825883 49.8321811, 18.2825625 49.8321915, 18.2825393 49.8322007, 18.2825202 49.8322099, 18.2825012 49.8322182, 18.2824791 49.8322301, 18.2824586 49.8322418, 18.282431 49.8322587, 18.2824078 49.8322763, 18.2823887 49.8322939, 18.2823595 49.8323275, 18.2823302 49.8323632, 18.2822122 49.8325287, 18.2820827 49.8327344)",,,
24776028,,False,2,56,,trunk_link,,False,39.045,"LINESTRING (18.2820827 49.8327344, 18.2820575 49.8327671, 18.2820302 49.8327972, 18.2819928 49.832826, 18.2819533 49.8328521, 18.2818911 49.8328894, 18.281835 49.8329176, 18.2817545 49.832951, 18.2816963 49.8329726)",,,
24776029,yes,True,1,56,,trunk_link,,False,112.151,"LINESTRING (18.2820827 49.8327344, 18.282182 49.8324561, 18.2821856 49.8324452, 18.2821878 49.8324344, 18.2821894 49.8324268, 18.2821906 49.8324152, 18.2821905 49.8324052, 18.2821893 49.8323954, 18.2821865 49.8323798, 18.282183 49.832364, 18.2821754 49.8323416, 18.2821674 49.8323233, 18.2821508 49.8322886, 18.2821271 49.8322483, 18.2821153 49.8322281, 18.2821018 49.8322091, 18.2820948 49.8321994, 18.2820879 49.8321898, 18.2820803 49.8321813, 18.2820719 49.8321734, 18.2820614 49.832165, 18.2820504 49.8321566, 18.2820281 49.832143, 18.2819761 49.8321156, 18.2819196 49.8320891, 18.2818874 49.8320759, 18.2818538 49.8320622, 18.281822 49.8320514, 18.2817841 49.8320402, 18.2817363 49.832028, 18.2816777 49.8320157, 18.281495 49.8319823)",,,
24776033,,True,1,56,,trunk_link,,False,83.801,"LINESTRING (18.2787056 49.8321288, 18.2786675 49.8318499, 18.2786431 49.8316768, 18.2786139 49.8315667, 18.278563 49.8315077, 18.2784376 49.8314182)",,,
99006315,,False,2,56,Senovážná,trunk_link,,False,18.876,"LINESTRING (18.2787056 49.8321288, 18.2787246 49.8322043, 18.2787716 49.8322925)",,,
1168237192,,False,,,,residential,50,True,14.957,"LINESTRING (18.2787716 49.8322925, 18.2785892 49.8323577)",no,,
99006315,,False,2,56,Senovážná,trunk_link,,False,95.843,"LINESTRING (18.2787716 49.8322925, 18.2788507 49.832381, 18.2789596 49.8324545, 18.2798965 49.8327151)",,,
99006315,,False,2,56,Senovážná,trunk_link,,True,18.876,"LINESTRING (18.2787716 49.8322925, 18.2787246 49.8322043, 18.2787056 49.8321288)",,,
24776031,,True,1,56,,trunk_link,,False,75.777,"LINESTRING (18.2798965 49.8327151, 18.2800785 49.8327261, 18.2801401 49.832729, 18.2802072 49.8327328, 18.2802554 49.8327344, 18.2802929 49.8327326, 18.2803334 49.8327295, 18.280366 49.8327242, 18.2803892 49.8327197, 18.2804159 49.832714, 18.280454 49.8327032, 18.2804851 49.8326936, 18.2805435 49.8326732, 18.2805835 49.8326571, 18.2806212 49.8326394, 18.2806848 49.8326041, 18.2808395 49.8325108)",,,
99006315,,False,2,56,Senovážná,trunk_link,,True,95.843,"LINESTRING (18.2798965 49.8327151, 18.2789596 49.8324545, 18.2788507 49.832381, 18.2787716 49.8322925)",,,
29034174,,False,2,,Masná,residential,,True,143.71200000000002,"LINESTRING (18.2825126 49.8351201, 18.2822545 49.8354897, 18.2817893 49.8361739, 18.28177 49.8362012, 18.2817022 49.8363021)",,,
54356952,,True,,,Masná,residential,,False,141.483,"LINESTRING (18.2825126 49.8351201, 18.2830873 49.8343309, 18.283358 49.8339705)",,,
183354212,,False,,,Stodolní,residential,30,False,70.92399999999999,"LINESTRING (18.2825126 49.8351201, 18.2822142 49.8350221, 18.2819551 49.8348967, 18.2817233 49.8347451)",,,
183354212,,False,,,Stodolní,residential,30,True,70.924,"LINESTRING (18.2817233 49.8347451, 18.2819551 49.8348967, 18.2822142 49.8350221, 18.2825126 49.8351201)",,,
294169005,,False,2,,Nádražní,residential,50,False,8.189,"LINESTRING (18.2843089 49.8392313, 18.2843434 49.8391611)",,,
"[183357426, 375283579, 34709108]",yes,True,2,4793,28. října,tertiary,50,False,197.13700000000003,"LINESTRING (18.2858753 49.8326248, 18.2852959 49.8325406, 18.2850067 49.8324715, 18.2847268 49.832391, 18.2843162 49.8322848, 18.2842446 49.832276, 18.2839987 49.8322456, 18.2838643 49.8322286, 18.2836269 49.8322046, 18.2832358 49.8321611)",,,
26959318,,True,,,Tyršova,residential,,False,118.36699999999999,"LINESTRING (18.2875115 49.8358798, 18.2873498 49.836051, 18.287303 49.836144, 18.2872596 49.8363423, 18.2872287 49.8364103, 18.2871508 49.8365242, 18.2870065 49.8367006, 18.2868684 49.8368468)",,,
709156084,,False,,,Čs. legií,residential,,True,56.173,"LINESTRING (18.2875115 49.8358798, 18.2880102 49.8360976, 18.28816 49.8361631)",,,
721616405,,False,,,Čs. legií,residential,,False,64.059,"LINESTRING (18.2875115 49.8358798, 18.2868049 49.8355546, 18.2867844 49.8355452)",,,
22917152,,False,,,Čs. legií,residential,,True,54.021,"LINESTRING (18.28816 49.8361631, 18.2887641 49.8364533)",,,
40868540,,True,,,náměstí Msgre Šrámka,residential,,False,81.952,"LINESTRING (18.28816 49.8361631, 18.2882154 49.8361111, 18.2882537 49.8360752, 18.2882705 49.8360594, 18.2883255 49.8360078, 18.2888072 49.8355557)",,,
709156084,,False,,,Čs. legií,residential,,False,56.173,"LINESTRING (18.28816 49.8361631, 18.2880102 49.8360976, 18.2875115 49.8358798)",,,
26959318,,True,,,Tyršova,residential,,False,83.985,"LINESTRING (18.2881913 49.8352648, 18.2875115 49.8358798)",,,
29034180,,False,,,Bankovní,residential,,True,54.749,"LINESTRING (18.2881913 49.8352648, 18.2887146 49.835512, 18.2888072 49.8355557)",,,
55986102,,False,2,,Nádražní,residential,50,False,47.690000000000005,"LINESTRING (18.288328 49.8338865, 18.2885165 49.8335925, 18.2885803 49.8334897)",,,
55986102,,False,2,,Nádražní,residential,50,True,216.47500000000002,"LINESTRING (18.288328 49.8338865, 18.2881353 49.8341801, 18.2880197 49.8343357, 18.2879522 49.8344179, 18.2878545 49.8345372, 18.2875872 49.8348596, 18.2875576 49.8348957, 18.2874816 49.8349822, 18.2873949 49.8350701, 18.2873129 49.8351458, 18.2873055 49.8351526, 18.2867844 49.8355452)",,,
26957511,,True,,,,secondary_link,50,False,52.0,"LINESTRING (18.2777125 49.8357503, 18.2778251 49.8357867, 18.2779462 49.8358004, 18.278114 49.8357909, 18.278241 49.8357557, 18.2783755 49.8356892)",,,
"[22912641, 235251011, 121244394, 893749687, 97952281, 232160029]",,False,"['4', '3', '2']",,"['Českobratrská', 'Hornopolní']",secondary_link,50,False,215.674,"LINESTRING (18.2777125 49.8357503, 18.2775385 49.8355898, 18.2774097 49.8355064, 18.2770486 49.8353032, 18.276844 49.8352342, 18.2766411 49.8351666, 18.2765137 49.8351572, 18.2764373 49.835207, 18.2763068 49.8353332, 18.2762467 49.8353917, 18.2760566 49.8355718, 18.2759428 49.8356842, 18.275693 49.8359301)",,,
29033633,,False,2,,Poděbradova,residential,,False,93.83500000000001,"LINESTRING (18.2820296 49.8386229, 18.2824519 49.8379959, 18.2825484 49.8378482)",,,
29033633,,False,2,,Poděbradova,residential,,True,68.048,"LINESTRING (18.2820296 49.8386229, 18.2819936 49.8386744, 18.2818819 49.8388339, 18.2816393 49.8391807)",,,
29035523,,False,,,Žerotínova,residential,,False,96.411,"LINESTRING (18.2820296 49.8386229, 18.2812808 49.8384523, 18.280762 49.8383341)",,,
23347960,,False,,,Mlýnská,residential,,False,53.764,"LINESTRING (18.2863003 49.8374678, 18.2869553 49.837703)",,,
23347960,,False,,,Mlýnská,residential,,True,62.722,"LINESTRING (18.2863003 49.8374678, 18.285546 49.8372178, 18.2855224 49.83721)",,,
26959318,,True,,,Tyršova,residential,,False,80.177,"LINESTRING (18.2868684 49.8368468, 18.2867198 49.8370129, 18.2863003 49.8374678)",,,
524772200,,False,,,Zahradní,living_street,20,True,122.744,"LINESTRING (18.2868684 49.8368468, 18.2877792 49.8371897, 18.2883545 49.8373942)",,,
29034173,,False,,,Kolejní,residential,,False,119.296,"LINESTRING (18.2848893 49.8343894, 18.283358 49.8339705)",,,
230891867,,False,2,,Poděbradova,residential,50,False,57.239,"LINESTRING (18.2848893 49.8343894, 18.2852521 49.8339309)",,,
230891872,,False,,,Poděbradova,residential,50,True,49.364999999999995,"LINESTRING (18.2848893 49.8343894, 18.2847678 49.8345751, 18.2846216 49.8347984)",,,
29034173,,False,,,Kolejní,residential,,True,119.296,"LINESTRING (18.283358 49.8339705, 18.2848893 49.8343894)",,,
230891868,,True,,,Kolejní,residential,,False,101.383,"LINESTRING (18.283358 49.8339705, 18.2820662 49.8336003)",,,
375287135,,False,2,,Porážková,residential,50,False,38.299,"LINESTRING (18.2820662 49.8336003, 18.2823255 49.8332992)",,,
