osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,lanes,tunnel,junction,access,width
372019897,Drbalova,residential,False,True,89.99699999999999,"LINESTRING (16.4264474 49.3516964, 16.4263906 49.3516122, 16.426329 49.3515085, 16.4262789 49.3513936, 16.4262227 49.3511989, 16.4261664 49.3510674, 16.4260769 49.3509269)",30,,,,,,
143020177,Družstevní,residential,True,False,187.19,"LINESTRING (16.4272137 49.3524412, 16.4292054 49.3513685)",30,,,,,,
372019897,Drbalova,residential,False,False,86.70000000000002,"LINESTRING (16.4272137 49.3524412, 16.4273232 49.3525546, 16.4274549 49.35269, 16.4275309 49.3527669, 16.4275673 49.3528129, 16.4275908 49.3528518, 16.4276113 49.3528893, 16.427626 49.3529317, 16.4276548 49.3530554, 16.4276557 49.3531037, 16.4276392 49.3531461)",30,,,,,,
372019897,Drbalova,residential,False,True,99.707,"LINESTRING (16.4272137 49.3524412, 16.4268205 49.3520698, 16.4264474 49.3516964)",30,,,,,,
372019897,Drbalova,residential,False,True,19.845,"LINESTRING (16.4274523 49.3532766, 16.4276392 49.3531461)",30,,,,,,
141537521,Kukýrna,tertiary,False,True,138.66899999999998,"LINESTRING (16.4274523 49.3532766, 16.4273258 49.3532153, 16.4272227 49.3531954, 16.4266698 49.3531363, 16.4265038 49.3531147, 16.4262824 49.3530536, 16.4261049 49.3529872, 16.4259189 49.352884, 16.4257691 49.3527701)",50,3773,,,,,
443342891,Drbalova,residential,False,False,11.46,"LINESTRING (16.426005 49.3508351, 16.4260769 49.3509269)",,,,,,,
26232081,Drbalova,residential,False,True,129.885,"LINESTRING (16.426005 49.3508351, 16.4259534 49.3507448, 16.4259289 49.3506363, 16.4259176 49.3502786, 16.4259341 49.3499248, 16.4259404 49.3497912, 16.4259405 49.3497891, 16.4259458 49.3496746)",,,,,,,
143680481,Tyršova,residential,False,True,150.26,"LINESTRING (16.426005 49.3508351, 16.4261793 49.3507492, 16.4271638 49.3502641, 16.4276594 49.3500199)",,,,,,,
38080795,Jiráskova,residential,True,False,251.045,"LINESTRING (16.431222 49.3493778, 16.431121 49.3494131, 16.4284331 49.3507168)",30,,,,,,
144128813,Černohorská,secondary,False,False,124.92599999999999,"LINESTRING (16.431222 49.3493778, 16.4304966 49.3491024, 16.4302217 49.3489994, 16.4298362 49.3488621, 16.4297209 49.3488251)",50,377,,,,,
26002822,Nerudova,residential,False,False,95.634,"LINESTRING (16.4276594 49.3500199, 16.4276921 49.3500493, 16.4284331 49.3507168)",30,,,,,,
143680481,Tyršova,residential,False,False,150.26,"LINESTRING (16.4276594 49.3500199, 16.4271638 49.3502641, 16.4261793 49.3507492, 16.426005 49.3508351)",,,,,,,
26002822,Nerudova,residential,False,True,91.546,"LINESTRING (16.4292054 49.3513685, 16.4284331 49.3507168)",30,,,,,,
9583182,Riegrova,tertiary,False,True,149.148,"LINESTRING (16.4240478 49.3501938, 16.424195 49.3501467, 16.4242634 49.3501249, 16.4246412 49.3500238, 16.4248256 49.3499745, 16.4249196 49.3499493, 16.4254322 49.3498121, 16.4259458 49.3496746)",50,3773,,,,,
26002845,náměstí 28. října,tertiary,False,False,46.367000000000004,"LINESTRING (16.4240478 49.3501938, 16.4241104 49.3502821, 16.4241625 49.3503943, 16.4242072 49.3505947)",50,3773,,,,,
26139055,Dvořáčkova,residential,False,True,148.28199999999998,"LINESTRING (16.4240478 49.3501938, 16.4239654 49.3502089, 16.4238798 49.3502246, 16.4237234 49.3502342, 16.4235496 49.3502297, 16.4233428 49.3502237, 16.423296 49.3502223, 16.4231703 49.3502069, 16.4230714 49.3501753, 16.4229193 49.3500896, 16.4226669 49.3499474, 16.4223847 49.3498065, 16.4222583 49.3497434)",,,,,,,
26232108,náměstí Míru,residential,False,False,110.119,"LINESTRING (16.4240478 49.3501938, 16.4237215 49.349851, 16.4236833 49.3498108, 16.4233101 49.3494282, 16.4232422 49.349354)",,,,,,,
26002842,náměstí 28. října,living_street,True,False,101.229,"LINESTRING (16.424282 49.3510801, 16.4243573 49.3510926, 16.4244527 49.3510928, 16.4245882 49.3510745, 16.424705 49.3510566, 16.4247565 49.3510275, 16.4247766 49.3510014, 16.4248119 49.3509554, 16.4248127 49.3509044, 16.4246504 49.3506991, 16.4244907 49.3505026)",,,,,,,
26002845,náměstí 28. října,tertiary,False,True,54.245,"LINESTRING (16.424282 49.3510801, 16.4242282 49.3507312, 16.4242072 49.3505947)",50,3773,,,,,
141537521,Kukýrna,tertiary,False,False,63.516999999999996,"LINESTRING (16.424282 49.3510801, 16.4243101 49.351226, 16.4243505 49.3513511, 16.4243818 49.3514229, 16.424413 49.351476, 16.4244592 49.351546, 16.4245175 49.3516261)",50,3773,,,,,
141537521,Kukýrna,tertiary,False,False,138.66899999999998,"LINESTRING (16.4257691 49.3527701, 16.4259189 49.352884, 16.4261049 49.3529872, 16.4262824 49.3530536, 16.4265038 49.3531147, 16.4266698 49.3531363, 16.4272227 49.3531954, 16.4273258 49.3532153, 16.4274523 49.3532766)",50,3773,,,,,
141537521,Kukýrna,tertiary,False,True,156.524,"LINESTRING (16.4257691 49.3527701, 16.4256389 49.3526594, 16.4251999 49.3523024, 16.4249764 49.3521158, 16.4248223 49.3519693, 16.4246506 49.3517802, 16.4245175 49.3516261)",50,3773,,,,,
26002845,náměstí 28. října,tertiary,False,False,54.245,"LINESTRING (16.4242072 49.3505947, 16.4242282 49.3507312, 16.424282 49.3510801)",50,3773,,,,,
26002845,náměstí 28. října,tertiary,False,True,46.367,"LINESTRING (16.4242072 49.3505947, 16.4241625 49.3503943, 16.4241104 49.3502821, 16.4240478 49.3501938)",50,3773,,,,,
426279855,náměstí 28. října,living_street,False,True,22.947,"LINESTRING (16.4242072 49.3505947, 16.4242872 49.3505687, 16.4244907 49.3505026)",,,,,,,
26183098,náměstí 28. října,living_street,False,False,34.178,"LINESTRING (16.4244907 49.3505026, 16.4242976 49.3502873, 16.4242597 49.3502348)",,,,,,,
426279855,náměstí 28. října,living_street,False,False,22.947,"LINESTRING (16.4244907 49.3505026, 16.4242872 49.3505687, 16.4242072 49.3505947)",,,,,,,
26002824,Ráboňova,residential,True,False,71.778,"LINESTRING (16.4222583 49.3497434, 16.4222806 49.349734, 16.4226849 49.3495641, 16.4230331 49.3494178, 16.423091 49.3493935)",,,,,,,
26139055,Dvořáčkova,residential,False,False,148.282,"LINESTRING (16.4222583 49.3497434, 16.4223847 49.3498065, 16.4226669 49.3499474, 16.4229193 49.3500896, 16.4230714 49.3501753, 16.4231703 49.3502069, 16.423296 49.3502223, 16.4233428 49.3502237, 16.4235496 49.3502297, 16.4237234 49.3502342, 16.4238798 49.3502246, 16.4239654 49.3502089, 16.4240478 49.3501938)",,,,,,,
426915638,Ráboňova,residential,False,True,11.8,"LINESTRING (16.4232422 49.349354, 16.423091 49.3493935)",,,,,,,
26232108,náměstí Míru,residential,False,True,110.119,"LINESTRING (16.4232422 49.349354, 16.4233101 49.3494282, 16.4236833 49.3498108, 16.4237215 49.349851, 16.4240478 49.3501938)",,,,,,,
349826362,náměstí Míru,residential,False,False,56.675000000000004,"LINESTRING (16.4232422 49.349354, 16.4231638 49.3492725, 16.4229938 49.3490673, 16.4228851 49.3489828, 16.4228025 49.3489379)",,,,,,,
26139033,nám. Komenského,residential,False,False,11.318,"LINESTRING (16.420873 49.3492865, 16.4207469 49.3493466)",,,,,,,
26002843,Dvořáčkova,residential,True,False,112.493,"LINESTRING (16.420873 49.3492865, 16.4211296 49.3493735, 16.421752 49.3495847, 16.4221122 49.3496948, 16.4222583 49.3497434)",,,,,,,
26139033,nám. Komenského,residential,False,True,64.191,"LINESTRING (16.420873 49.3492865, 16.4210018 49.3492258, 16.4211507 49.3491556, 16.4216308 49.3489898)",,,,,,,
26002854,Parolkova,residential,False,False,138.923,"LINESTRING (16.4245175 49.3516261, 16.4247201 49.3515687, 16.4252378 49.351401, 16.4254636 49.3513071, 16.4256601 49.3512098, 16.4258376 49.3511126, 16.4259003 49.3510641, 16.4260769 49.3509269)",,,,,,,
141537521,Kukýrna,tertiary,False,False,156.524,"LINESTRING (16.4245175 49.3516261, 16.4246506 49.3517802, 16.4248223 49.3519693, 16.4249764 49.3521158, 16.4251999 49.3523024, 16.4256389 49.3526594, 16.4257691 49.3527701)",50,3773,,,,,
141537521,Kukýrna,tertiary,False,True,63.516999999999996,"LINESTRING (16.4245175 49.3516261, 16.4244592 49.351546, 16.424413 49.351476, 16.4243818 49.3514229, 16.4243505 49.3513511, 16.4243101 49.351226, 16.424282 49.3510801)",50,3773,,,,,
443342891,Drbalova,residential,False,True,11.46,"LINESTRING (16.4260769 49.3509269, 16.426005 49.3508351)",,,,,,,
26002854,Parolkova,residential,False,True,138.923,"LINESTRING (16.4260769 49.3509269, 16.4259003 49.3510641, 16.4258376 49.3511126, 16.4256601 49.3512098, 16.4254636 49.3513071, 16.4252378 49.351401, 16.4247201 49.3515687, 16.4245175 49.3516261)",,,,,,,
372019897,Drbalova,residential,False,False,89.997,"LINESTRING (16.4260769 49.3509269, 16.4261664 49.3510674, 16.4262227 49.3511989, 16.4262789 49.3513936, 16.426329 49.3515085, 16.4263906 49.3516122, 16.4264474 49.3516964)",30,,,,,,
26139005,Vrchlického,residential,True,False,271.364,"LINESTRING (16.4304941 49.3444182, 16.4273752 49.3457698)",,,,,,,
145460399,Na Rybníčku,residential,False,True,81.989,"LINESTRING (16.4304941 49.3444182, 16.4307234 49.3446471, 16.4311332 49.3450266)",,,,,,,
26139001,Smetanova,living_street,False,True,146.68800000000002,"LINESTRING (16.4311332 49.3450266, 16.430928 49.3451183, 16.4294433 49.3457533)",,,,,,,
145460399,Na Rybníčku,residential,False,False,81.989,"LINESTRING (16.4311332 49.3450266, 16.4307234 49.3446471, 16.4304941 49.3444182)",,,,,,,
38080802,Smíškova,residential,False,False,106.319,"LINESTRING (16.4303607 49.3465519, 16.4311877 49.3473418)",,,,,,,
145030366,Kvapilova,residential,False,True,77.32000000000001,"LINESTRING (16.4293849 49.346724, 16.4285846 49.3470334, 16.4284553 49.3470624)",,,,,,,
144313432,Dvořákova,secondary,False,True,83.459,"LINESTRING (16.4284553 49.3470624, 16.4284132 49.3470242, 16.4279172 49.3465728, 16.4278751 49.3465293, 16.42784 49.3464899, 16.4278038 49.3464442)",50,377,2,,,,
145030366,Kvapilova,residential,False,False,77.32000000000001,"LINESTRING (16.4284553 49.3470624, 16.4285846 49.3470334, 16.4293849 49.346724)",,,,,,,
930687806,Dvořákova,secondary,False,False,139.55200000000002,"LINESTRING (16.4284553 49.3470624, 16.4294326 49.3479696, 16.4294626 49.3479971, 16.429488 49.3480253, 16.429501 49.3480431, 16.4295112 49.3480601, 16.4295203 49.3480798, 16.4295299 49.3481006)",50,377,2,,,,
26139008,Chodníček,residential,True,False,199.14899999999997,"LINESTRING (16.4261443 49.3480262, 16.426523 49.3479115, 16.4278838 49.3472956, 16.428329 49.3471087, 16.4284553 49.3470624)",,,,,,,
26139009,Sv. Čecha,residential,False,False,238.79000000000002,"LINESTRING (16.4261443 49.3480262, 16.4263937 49.3480794, 16.426799 49.3481658, 16.4271672 49.3482444, 16.4278311 49.348386, 16.4279572 49.3484129, 16.428602 49.3485505, 16.4291525 49.3486748, 16.4292731 49.3487021)",,,,,,,
26139011,Bezručova,residential,False,False,111.648,"LINESTRING (16.4261443 49.3480262, 16.426069 49.3480247, 16.4259862 49.348023, 16.4258612 49.348046, 16.425422 49.3482112, 16.4252893 49.348273, 16.4251938 49.3483432, 16.4251194 49.3484214, 16.4249842 49.3485942)",,,,,,,
22940739,Dvořákova,secondary,False,False,53.785,"LINESTRING (16.4271033 49.3453197, 16.4273752 49.3457698)",50,377,,,,,
22940739,Dvořákova,secondary,False,True,86.66300000000003,"LINESTRING (16.4271033 49.3453197, 16.426879 49.3449667, 16.426837 49.3449095, 16.4267836 49.3448477, 16.4267315 49.344795, 16.4266849 49.3447541, 16.4266404 49.3447193, 16.4266147 49.3447028, 16.4265896 49.3446867, 16.4265218 49.3446497)",50,377,,,,,
26232082,Majorova,residential,False,True,29.355,"LINESTRING (16.4271033 49.3453197, 16.4270386 49.3453583, 16.4267846 49.3454824)",,,,,,,
22940739,Dvořákova,secondary,False,True,53.785,"LINESTRING (16.4273752 49.3457698, 16.4271033 49.3453197)",50,377,,,,,
144313432,Dvořákova,secondary,False,False,81.164,"LINESTRING (16.4273752 49.3457698, 16.4278038 49.3464442)",50,377,2,,,,
26139011,Bezručova,residential,False,False,65.36,"LINESTRING (16.4249842 49.3485942, 16.4248538 49.3487585, 16.4247793 49.3488264, 16.424624 49.3489197, 16.424556 49.3489523, 16.4243811 49.3490078)",,,,,,,
26139011,Bezručova,residential,False,True,111.64800000000001,"LINESTRING (16.4249842 49.3485942, 16.4251194 49.3484214, 16.4251938 49.3483432, 16.4252893 49.348273, 16.425422 49.3482112, 16.4258612 49.348046, 16.4259862 49.348023, 16.426069 49.3480247, 16.4261443 49.3480262)",,,,,,,
430982951,,residential,False,False,51.389,"LINESTRING (16.4249842 49.3485942, 16.4249174 49.3486111, 16.4243232 49.348762)",,,,,,,
26232082,Majorova,residential,False,True,158.703,"LINESTRING (16.4267846 49.3454824, 16.4250316 49.3463384)",,,,,,,
26139014,Hřbitovní,residential,True,False,293.218,"LINESTRING (16.4267846 49.3454824, 16.4267278 49.3455546, 16.4265003 49.3460778, 16.4264715 49.3462047, 16.4264621 49.346301, 16.4264675 49.3464176, 16.4265297 49.3469446, 16.4265613 49.3472452, 16.426551 49.3474067, 16.4265311 49.3474864, 16.4265049 49.3475503, 16.4262989 49.3478609, 16.4262126 49.3479426, 16.4261443 49.3480262)",,,,,,,
26232082,Majorova,residential,False,False,29.355,"LINESTRING (16.4267846 49.3454824, 16.4270386 49.3453583, 16.4271033 49.3453197)",,,,,,,
26232082,Majorova,residential,False,False,158.703,"LINESTRING (16.4250316 49.3463384, 16.4267846 49.3454824)",,,,,,,
26232087,Na Zahrádkách,residential,False,False,160.91799999999998,"LINESTRING (16.4235637 49.345379, 16.4235403 49.345383, 16.4233487 49.3454224, 16.4232618 49.3454324, 16.4224993 49.3455198, 16.4223817 49.3455211, 16.4223377 49.345516, 16.4221654 49.3454962, 16.4221094 49.3454897, 16.4217647 49.3454672, 16.4216178 49.3454384, 16.4215085 49.3453967, 16.4214278 49.3453451)",,,,,,,
26139031,Nádražní,tertiary,False,True,157.068,"LINESTRING (16.4214278 49.3453451, 16.4217092 49.3451933, 16.4222306 49.344897, 16.4223886 49.3448268, 16.4229949 49.3445771, 16.4231683 49.3445091)",50,3771,2,,,,
26232087,Na Zahrádkách,residential,False,True,160.91799999999998,"LINESTRING (16.4214278 49.3453451, 16.4215085 49.3453967, 16.4216178 49.3454384, 16.4217647 49.3454672, 16.4221094 49.3454897, 16.4221654 49.3454962, 16.4223377 49.345516, 16.4223817 49.3455211, 16.4224993 49.3455198, 16.4232618 49.3454324, 16.4233487 49.3454224, 16.4235403 49.345383, 16.4235637 49.345379)",,,,,,,
"[642294771, 78141988, 367646683]",Nádražní,tertiary,False,False,113.28,"LINESTRING (16.4214278 49.3453451, 16.4213454 49.3453883, 16.4210723 49.3455314, 16.4205058 49.3457964, 16.4204656 49.3458172, 16.4203868 49.3458666, 16.4203228 49.3459302, 16.4202704 49.3460096)",50,3771,2,,,,
"[367646683, 78141988, 642294771]",Nádražní,tertiary,False,True,113.28,"LINESTRING (16.4202704 49.3460096, 16.4203228 49.3459302, 16.4203868 49.3458666, 16.4204656 49.3458172, 16.4205058 49.3457964, 16.4210723 49.3455314, 16.4213454 49.3453883, 16.4214278 49.3453451)",50,3771,2,,,,
367646689,,tertiary,True,False,23.943,"LINESTRING (16.4202704 49.3460096, 16.4203141 49.3460314, 16.4203461 49.3460606, 16.4203635 49.3460947, 16.4203648 49.3461306, 16.4203499 49.3461651, 16.4203201 49.3461953)",50,3771,,,roundabout,,
26139033,nám. Komenského,residential,False,True,11.318,"LINESTRING (16.4207469 49.3493466, 16.420873 49.3492865)",,,,,,,
"[26139035, 1234752199]",Jungmannova,tertiary,True,False,220.57699999999997,"LINESTRING (16.4207469 49.3493466, 16.4206059 49.3494277, 16.4201146 49.3497103, 16.4199406 49.3498104, 16.4197532 49.3499329, 16.4196315 49.3499975, 16.4194704 49.3500505, 16.4192928 49.3500851, 16.4189705 49.3501209, 16.4188025 49.3501385, 16.4182608 49.3502114, 16.4181329 49.3502295)",50,3771,,,,,
367646685,Janáčkova,tertiary,False,False,35.037,"LINESTRING (16.4207469 49.3493466, 16.4206366 49.3492753, 16.4204035 49.3491247)",50,3772,,,,,
140300422,Mlýnská,residential,False,False,71.545,"LINESTRING (16.4199072 49.3487809, 16.4199598 49.348728, 16.4202135 49.3484726, 16.4204077 49.3482271)",,,,,,,
367646685,Janáčkova,tertiary,False,False,72.69500000000001,"LINESTRING (16.4199072 49.3487809, 16.4197967 49.3487007, 16.419237 49.3482943)",50,3772,,,,,
367646685,Janáčkova,tertiary,False,True,52.478,"LINESTRING (16.4199072 49.3487809, 16.4199784 49.3488302, 16.4204035 49.3491247)",50,3772,,,,,
26232098,Janáčkova,tertiary,True,False,13.527999999999999,"LINESTRING (16.4185227 49.347795, 16.4185013 49.3478054, 16.4184777 49.3478136, 16.4184526 49.3478194, 16.4184264 49.3478227, 16.4183998 49.3478234, 16.4183732 49.3478215, 16.4183475 49.347817)",50,3771,,,roundabout,,
"[580796834, 367646685]",Janáčkova,tertiary,False,True,75.916,"LINESTRING (16.4185227 49.347795, 16.4186642 49.3478873, 16.4187955 49.3479739, 16.419237 49.3482943)",50,3772,,,,,
140300422,Mlýnská,residential,False,False,99.291,"LINESTRING (16.4204077 49.3482271, 16.4205325 49.3481564, 16.4205989 49.3481188, 16.4206776 49.3480887, 16.4207919 49.348045, 16.4210109 49.3479613, 16.4212943 49.3478662, 16.4215943 49.3477921)",,,,,,,
140300422,Mlýnská,residential,False,True,71.545,"LINESTRING (16.4204077 49.3482271, 16.4202135 49.3484726, 16.4199598 49.348728, 16.4199072 49.3487809)",,,,,,,
140682859,Neumannova,residential,False,False,106.974,"LINESTRING (16.4204077 49.3482271, 16.4205781 49.3484543, 16.4207417 49.348759, 16.4209353 49.3489669, 16.4210665 49.3490818)",,,,,,,
"[742415129, 907722869, 1084271982]",Moukova,living_street,True,False,158.689,"LINESTRING (16.4204077 49.3482271, 16.4202796 49.3480287, 16.420235 49.348001, 16.420183 49.3479686, 16.4195399 49.347733, 16.4197152 49.3474933, 16.4198403 49.3473223, 16.4199665 49.3471946, 16.4199929 49.3471614)",20,,,,,,
26139036,Halouzkova,residential,True,False,207.064,"LINESTRING (16.4204035 49.3491247, 16.4203151 49.3491548, 16.4199522 49.3492784, 16.4196972 49.3493538, 16.4194829 49.3494085, 16.4190555 49.3494783, 16.4190141 49.3494863, 16.4188221 49.3495231, 16.4186376 49.3495774, 16.4185478 49.3496161, 16.4184033 49.3496859, 16.4181546 49.3498013, 16.4180853 49.3498514, 16.4179523 49.3499941)",,,,,,,
367646685,Janáčkova,tertiary,False,False,52.478,"LINESTRING (16.4204035 49.3491247, 16.4199784 49.3488302, 16.4199072 49.3487809)",50,3772,,,,,
367646685,Janáčkova,tertiary,False,True,35.037,"LINESTRING (16.4204035 49.3491247, 16.4206366 49.3492753, 16.4207469 49.3493466)",50,3772,,,,,
429645383,Halouzkova,residential,False,False,32.323,"LINESTRING (16.4179523 49.3499941, 16.4179259 49.3500871, 16.4180907 49.3502005, 16.4181329 49.3502295)",,,,,,,
429645383,Halouzkova,residential,False,True,32.323,"LINESTRING (16.4181329 49.3502295, 16.4180907 49.3502005, 16.4179259 49.3500871, 16.4179523 49.3499941)",,,,,,,
"[580796834, 367646685]",Janáčkova,tertiary,False,False,75.916,"LINESTRING (16.419237 49.3482943, 16.4187955 49.3479739, 16.4186642 49.3478873, 16.4185227 49.347795)",50,3772,,,,,
367646685,Janáčkova,tertiary,False,True,72.69500000000001,"LINESTRING (16.419237 49.3482943, 16.4197967 49.3487007, 16.4199072 49.3487809)",50,3772,,,,,
26139038,Na Loukách,residential,True,False,93.338,"LINESTRING (16.4182751 49.3488528, 16.4191574 49.3483405, 16.419237 49.3482943)",,,,,,,
26139031,Nádražní,tertiary,False,False,157.06799999999998,"LINESTRING (16.4231683 49.3445091, 16.4229949 49.3445771, 16.4223886 49.3448268, 16.4222306 49.344897, 16.4217092 49.3451933, 16.4214278 49.3453451)",50,3771,2,,,,
