osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes
27746216,49725,Svatoplukova,tertiary,50,False,False,32.534,"LINESTRING (17.5098515 49.1704417, 17.5100662 49.1704428, 17.510299 49.1704415)",
41488203,49724,Podzámčí,tertiary,50,False,False,154.143,"LINESTRING (17.5116949 49.170288, 17.5116641 49.170146, 17.511443 49.1692779, 17.5114181 49.1691654, 17.5114058 49.1690815, 17.5114 49.1690043, 17.5113999 49.1689168)",
"[85871099, 68566148]",49724,Masarykovo náměstí,tertiary,,False,True,253.88299999999998,"LINESTRING (17.5116949 49.170288, 17.5117214 49.1704243, 17.5118164 49.1708142, 17.511865 49.1709919, 17.5119017 49.1710946, 17.5120033 49.1713179, 17.5121857 49.1716188, 17.5123286 49.1718395, 17.5128169 49.1724271)",
86576382,49725,Svatoplukova,tertiary,50,False,True,102.92999999999999,"LINESTRING (17.5116949 49.170288, 17.5115918 49.1702977, 17.5114116 49.1703188, 17.510587 49.1704168, 17.510299 49.1704415)",
895564389,,Komenského,residential,,False,False,138.3,"LINESTRING (17.5116949 49.170288, 17.5119038 49.1702684, 17.5122996 49.1702343, 17.5124978 49.1702215, 17.5126145 49.170219, 17.5127495 49.1702195, 17.5128593 49.1702272, 17.5130798 49.1702548, 17.5132683 49.1702913, 17.5133461 49.1703089, 17.5134166 49.170335, 17.5135269 49.1703978)",
41488203,49724,Podzámčí,tertiary,50,False,True,154.143,"LINESTRING (17.5113999 49.1689168, 17.5114 49.1690043, 17.5114058 49.1690815, 17.5114181 49.1691654, 17.511443 49.1692779, 17.5116641 49.170146, 17.5116949 49.170288)",
"[36919488, 1261805476]",,Moravní,residential,,False,False,128.629,"LINESTRING (17.5113999 49.1689168, 17.5113607 49.1689004, 17.5113316 49.1688839, 17.5113067 49.1688591, 17.5112918 49.1688301, 17.5112761 49.1687766, 17.5112114 49.1685451, 17.5111909 49.168488, 17.5111593 49.1684397, 17.5111231 49.1683896, 17.510734 49.1680137, 17.5106401 49.1678984)",
41519570,49724,Masarykovo náměstí,tertiary,,False,True,59.586,"LINESTRING (17.5136405 49.173436, 17.5140122 49.1739136)",
43923133,,Masarykovo náměstí,residential,,False,True,17.825000000000003,"LINESTRING (17.5136405 49.173436, 17.5138121 49.1733843, 17.5138387 49.1734167)",
85871097,49724,Masarykovo náměstí,tertiary,,True,False,123.661,"LINESTRING (17.5136405 49.173436, 17.5135579 49.17338, 17.5135287 49.1733402, 17.513112 49.172845, 17.5128737 49.1725437, 17.5128571 49.1725226, 17.5128443 49.1724611)",1
415414695,,Na Kapli,residential,,False,False,72.083,"LINESTRING (17.5136405 49.173436, 17.5134331 49.1735069, 17.5134053 49.1735166, 17.512942 49.1736789, 17.5127653 49.1737407)",
27746216,49725,Svatoplukova,tertiary,50,False,True,32.534,"LINESTRING (17.510299 49.1704415, 17.5100662 49.1704428, 17.5098515 49.1704417)",
