osmid,name,highway,oneway,reversed,length,ref,geometry,maxspeed,bridge
646121614,Bělohorská,residential,False,True,13.988,,"LINESTRING (15.353401 50.038623, 15.3534087 50.0384973)",,
203602015,,secondary,False,True,21.89,322,"LINESTRING (15.353401 50.038623, 15.3535023 50.0386185, 15.3536313 50.0386161, 15.3537063 50.0386236)",,
26308171,Husova,secondary,False,False,348.567,327,"LINESTRING (15.3570071 50.0401993, 15.3569417 50.040202, 15.3568451 50.0401943, 15.3567273 50.0401768, 15.356525 50.0401343, 15.3564042 50.0401031, 15.3562865 50.0400634, 15.3561681 50.0400131, 15.3560751 50.0399625, 15.3559996 50.0399063, 15.355932 50.0398527, 15.3559156 50.0398402, 15.3557943 50.039722, 15.3557518 50.0396784, 15.3557112 50.0396377, 15.3556644 50.0396028, 15.3555943 50.0395828, 15.3555316 50.0395824, 15.355478 50.0395961, 15.3554395 50.039627, 15.3554251 50.039666, 15.3554319 50.0397065, 15.3554666 50.0397707, 15.3555393 50.0399083, 15.3556197 50.0400524, 15.3557357 50.0402659, 15.3558684 50.0405101, 15.3559407 50.0406471, 15.3559906 50.0407586, 15.3560266 50.0408648, 15.3560404 50.0409516, 15.3560419 50.0410311, 15.3560326 50.04112, 15.356005 50.0412797, 15.3560026 50.0413355, 15.3560162 50.0413811, 15.3560402 50.0414224)",50,
166882337,Pivovarská,secondary,False,True,30.237000000000002,327,"LINESTRING (15.3570071 50.0401993, 15.3570565 50.0401817, 15.3570927 50.0401555, 15.3571184 50.0401099, 15.357132 50.0400362, 15.3571294 50.0399583)",,
181717717,Havlíčkova,residential,False,True,121.55199999999999,,"LINESTRING (15.3570071 50.0401993, 15.3570142 50.0402699, 15.356991 50.0403378, 15.3567924 50.0408167, 15.3567618 50.0410686, 15.3567964 50.041272)",,
9583495,,secondary,False,False,38.107,322,"LINESTRING (15.3601293 50.0382211, 15.3600482 50.0381925, 15.3599774 50.0381796, 15.3599048 50.0381725, 15.3598313 50.0381711, 15.3597581 50.0381756, 15.3596863 50.0381857, 15.3596171 50.0382015)",50,
255786269,Masarykovo náměstí,residential,False,True,65.013,,"LINESTRING (15.358205 50.0425977, 15.3582778 50.0420149)",,
"[181435980, 9579590]",Masarykovo náměstí,secondary,False,True,70.545,327,"LINESTRING (15.358205 50.0425977, 15.3580082 50.0422651, 15.3577932 50.0420231)",50,
"[289079043, 677559838]",Masarykovo náměstí,secondary,False,False,158.921,327,"LINESTRING (15.358205 50.0425977, 15.3582508 50.0428242, 15.3584677 50.0435685, 15.358555 50.0437146, 15.3586237 50.0437747, 15.3588518 50.0439287)","['50', '30']",
9584646,Pivovarská,secondary,False,True,53.385999999999996,327,"LINESTRING (15.3571294 50.0399583, 15.3570864 50.0397258, 15.3570821 50.039659, 15.3570897 50.039564, 15.3571039 50.0394805)",50,
"[430165301, 30679956, 30679957]","['Havlíčkova', 'Pobřežní']",residential,False,"[False, True]",369.3879999999999,,"LINESTRING (15.3571294 50.0399583, 15.3572437 50.0399557, 15.3573463 50.039946, 15.3574158 50.0399189, 15.3574901 50.0398538, 15.3578521 50.0395436, 15.3580242 50.0394302, 15.3581163 50.0394176, 15.3582099 50.0394302, 15.3589977 50.0395596, 15.3598775 50.0397503, 15.3604911 50.0399071, 15.3607307 50.0399048, 15.3613864 50.0404443)",,
166882337,Pivovarská,secondary,False,False,30.237,327,"LINESTRING (15.3571294 50.0399583, 15.357132 50.0400362, 15.3571184 50.0401099, 15.3570927 50.0401555, 15.3570565 50.0401817, 15.3570071 50.0401993)",,
30679958,Pivovarská,residential,False,True,17.982,,"LINESTRING (15.3571039 50.0394805, 15.3570942 50.0393189)",,
9584646,Pivovarská,secondary,False,False,53.386,327,"LINESTRING (15.3571039 50.0394805, 15.3570897 50.039564, 15.3570821 50.039659, 15.3570864 50.0397258, 15.3571294 50.0399583)",50,
"[430165299, 70024130, 9582107, 26308053]",Havlíčkova,secondary,False,True,239.36299999999997,322;327,"LINESTRING (15.3571039 50.0394805, 15.3572667 50.0394826, 15.3574299 50.0394675, 15.3575898 50.0394487, 15.3578033 50.0394119, 15.3579075 50.0393845, 15.3579818 50.0393549, 15.3581047 50.0393022, 15.358176 50.0392613, 15.3582448 50.039208, 15.3584043 50.039088, 15.3584285 50.0390698, 15.359467 50.0382705, 15.3595251 50.0382374, 15.3596171 50.0382015)",50,yes
181717722,Bělohorská,secondary,False,False,242.476,322,"LINESTRING (15.3571039 50.0394805, 15.3569697 50.0394703, 15.3568227 50.0394467, 15.3566522 50.0394165, 15.3563367 50.0393492, 15.3561377 50.039307, 15.3559627 50.0392626, 15.3558113 50.0392144, 15.3556672 50.0391597, 15.3555143 50.0391002, 15.3553688 50.0390511, 15.3551924 50.0389973, 15.354894 50.038918, 15.3541102 50.0386929, 15.3539735 50.0386614)",,
