osmid,ref,highway,oneway,reversed,length,lanes,maxspeed,geometry,bridge
699844612,,residential,False,True,53.51,,,"LINESTRING (1.1972147 36.1048643, 1.1977527 36.1050708)",
108793285,,residential,False,False,137.233,,,"LINESTRING (1.1954765 36.1026869, 1.1962469 36.1016212)",
108793285,,residential,False,True,56.275,,,"LINESTRING (1.1954765 36.1026869, 1.1951644 36.1031257)",
108793305,,residential,False,True,152.688,,,"LINESTRING (1.1954765 36.1026869, 1.1969304 36.103398)",
108793285,,residential,False,False,45.517,,,"LINESTRING (1.1962469 36.1016212, 1.196508 36.1012704)",
108793285,,residential,False,True,137.233,,,"LINESTRING (1.1962469 36.1016212, 1.1954765 36.1026869)",
108793302,,residential,False,True,38.887,,,"LINESTRING (1.1962469 36.1016212, 1.196622 36.1017957)",
108793285,,residential,False,False,90.927,,,"LINESTRING (1.197086 36.100504, 1.1976042 36.0998016)",
108793285,,residential,False,True,31.771,,,"LINESTRING (1.197086 36.100504, 1.1969055 36.1007497)",
108793288,,secondary,False,True,90.211,2,40,"LINESTRING (1.197086 36.100504, 1.1979604 36.1009028)",
325752112,,secondary,False,False,40.841,2,40,"LINESTRING (1.197086 36.100504, 1.196917 36.1004412, 1.1966944 36.1003198)",
108793285,,residential,False,False,42.64,,,"LINESTRING (1.197913 36.0993629, 1.1981492 36.0990303)",
108793285,,residential,False,True,56.119,,,"LINESTRING (1.197913 36.0993629, 1.1976042 36.0998016)",
108793299,,residential,False,True,67.828,,,"LINESTRING (1.197913 36.0993629, 1.1985634 36.0996726)",
108793288,,secondary,False,False,64.017,2,40,"LINESTRING (1.2001502 36.1019619, 1.1995471 36.1016553)",
108793288,,secondary,False,True,194.398,2,40,"LINESTRING (1.2001502 36.1019619, 1.2008786 36.1023071, 1.2020172 36.1028456)",
108793300,,residential,False,False,148.068,,,"LINESTRING (1.2001502 36.1019619, 1.2004602 36.1015594, 1.2009631 36.1008584, 1.2009929 36.1008177)",
108793288,,secondary,False,False,62.864,2,40,"LINESTRING (1.1995471 36.1016553, 1.1989469 36.1013647)",
108793288,,secondary,False,True,64.017,2,40,"LINESTRING (1.1995471 36.1016553, 1.2001502 36.1019619)",
108793291,,unclassified,False,False,146.071,2,50,"LINESTRING (1.1995471 36.1016553, 1.198706 36.1027795)",
108793288,,secondary,False,False,67.009,2,40,"LINESTRING (1.1989469 36.1013647, 1.1983091 36.1010523)",
108793288,,secondary,False,True,62.864,2,40,"LINESTRING (1.1989469 36.1013647, 1.1995471 36.1016553)",
108793297,,residential,False,False,60.266,,,"LINESTRING (1.1989469 36.1013647, 1.1992867 36.1008974)",
108793291,,unclassified,False,False,142.998,2,50,"LINESTRING (1.198706 36.1027795, 1.1979014 36.1038891)",
108793291,,unclassified,False,True,146.071,2,50,"LINESTRING (1.198706 36.1027795, 1.1995471 36.1016553)",
108793302,,residential,False,False,61.758,,,"LINESTRING (1.198706 36.1027795, 1.1981267 36.1024805)",
699844611,,residential,False,True,77.99,,,"LINESTRING (1.198706 36.1027795, 1.1994463 36.1031458)",
108793291,,unclassified,False,False,92.865,2,50,"LINESTRING (1.1979014 36.1038891, 1.197381 36.1046107)",
108793291,,unclassified,False,True,142.998,2,50,"LINESTRING (1.1979014 36.1038891, 1.198706 36.1027795)",
108793304,,residential,False,True,57.194,,,"LINESTRING (1.1979014 36.1038891, 1.1984459 36.1041556)",
108793305,,residential,False,False,102.917,,,"LINESTRING (1.1979014 36.1038891, 1.1969304 36.103398)",
108793285,,residential,False,False,73.033,,,"LINESTRING (1.2016042 36.1000197, 1.2023136 36.1003404)",
108793285,,residential,False,True,100.242,,,"LINESTRING (1.2016042 36.1000197, 1.2006372 36.09957)",
108793300,,residential,False,True,30.978,,,"LINESTRING (1.2016042 36.1000197, 1.2014111 36.1002505)",
115108921,,residential,False,False,11.543,,,"LINESTRING (1.2016042 36.1000197, 1.2016658 36.0999286)",
108793297,,residential,False,False,32.135,,,"LINESTRING (1.1997756 36.1002466, 1.200082 36.1003957)",
108793297,,residential,False,True,84.653,,,"LINESTRING (1.1997756 36.1002466, 1.1992867 36.1008974)",
108793299,,residential,False,False,59.406,,,"LINESTRING (1.1997756 36.1002466, 1.1992127 36.0999663)",
108793297,,residential,False,False,37.434,,,"LINESTRING (1.200082 36.1003957, 1.2002832 36.1001009)",
108793297,,residential,False,True,32.135,,,"LINESTRING (1.200082 36.1003957, 1.1997756 36.1002466)",
727669946,,residential,False,False,94.337,,,"LINESTRING (1.200082 36.1003957, 1.2009929 36.1008177)",
115108921,,residential,False,False,9.818,,,"LINESTRING (1.2016658 36.0999286, 1.2017195 36.0998517)",
115108921,,residential,False,True,11.543,,,"LINESTRING (1.2016658 36.0999286, 1.2016042 36.1000197)",
187122623,RN 4,primary,False,False,73.368,3,80,"LINESTRING (1.2016658 36.0999286, 1.2023757 36.1002547)",
187122623,RN 4,primary,False,True,76.099,3,80,"LINESTRING (1.2016658 36.0999286, 1.200927 36.0995939)",
198216656,,secondary,False,False,26.85,2,40,"LINESTRING (1.1960975 36.0985309, 1.1960722 36.0982903)",
"[198216656, 325752112, 198216655]",,secondary,False,True,69.082,2,40,"LINESTRING (1.1960975 36.0985309, 1.1961038 36.0987015, 1.1961129 36.0989754, 1.1961257 36.0991517)",yes
307758049,,residential,False,False,98.734,,,"LINESTRING (1.1960975 36.0985309, 1.195889 36.0985335, 1.1949992 36.09856)",
198216656,,secondary,False,True,5.771,2,40,"LINESTRING (1.1959675 36.0977321, 1.195978 36.0977833)",
293966605,,secondary,True,False,10.77,,30,"LINESTRING (1.1959675 36.0977321, 1.1959507 36.0976362)",
293966607,RN 4,primary,False,False,25.074,2,40,"LINESTRING (1.1961593 36.097387, 1.1963978 36.0975041)",
293966608,,secondary,True,False,28.814,,30,"LINESTRING (1.1961593 36.097387, 1.1960922 36.0975317, 1.1960453 36.0976292)",
728246509,RN 4,primary,False,True,12.374,2,40,"LINESTRING (1.1961593 36.097387, 1.196109 36.0973653, 1.1960406 36.0973307)",
87901203,CW 2,secondary,False,True,11.815,,,"LINESTRING (1.2035595 36.1006774, 1.2035105 36.100776)",
87901203,CW 2,secondary,False,False,173.41100000000003,,,"LINESTRING (1.2035595 36.1006774, 1.2040812 36.0999709, 1.2042555 36.0997423, 1.2043548 36.0996204, 1.2044245 36.0995477, 1.2044902 36.0994952, 1.2045304 36.0994751, 1.2046538 36.0994128)",
115108930,,residential,False,False,92.65700000000001,,,"LINESTRING (1.2035595 36.1006774, 1.2033704 36.100595, 1.2028138 36.100361, 1.2026475 36.1002884)",
115108921,,residential,False,True,9.818,,,"LINESTRING (1.2017195 36.0998517, 1.2016658 36.0999286)",
115108925,,residential,False,False,30.234,,,"LINESTRING (1.2017195 36.0998517, 1.2018952 36.0996198)",
115108930,,residential,False,False,75.687,,,"LINESTRING (1.2017195 36.0998517, 1.200991 36.0995099)",
115108930,,residential,False,True,96.486,,,"LINESTRING (1.2017195 36.0998517, 1.2024906 36.1002147, 1.2026475 36.1002884)",
115108930,,residential,False,False,71.084,,,"LINESTRING (1.2001987 36.0991322, 1.199512 36.0988147)",
115108930,,residential,False,True,82.65,,,"LINESTRING (1.2001987 36.0991322, 1.200991 36.0995099)",
115108933,,residential,False,False,29.037,,,"LINESTRING (1.2001987 36.0991322, 1.200377 36.0989144)",
115108933,,residential,False,True,11.905,,,"LINESTRING (1.2001987 36.0991322, 1.2001289 36.0992232)",
115108925,,residential,False,True,30.234,,,"LINESTRING (1.2018952 36.0996198, 1.2017195 36.0998517)",
115108928,,residential,False,False,36.05,,,"LINESTRING (1.2018952 36.0996198, 1.2015465 36.0994594)",
115108925,,residential,False,False,255.676,,,"LINESTRING (1.2018952 36.0996198, 1.202095 36.0993489, 1.2021781 36.0992638, 1.2022231 36.0992238, 1.2022533 36.099207, 1.2022828 36.0991912, 1.2023304 36.0991744, 1.2023807 36.0991604, 1.202447 36.0991533, 1.2025262 36.0991539, 1.2026804 36.0991755, 1.2028051 36.0991929, 1.2031142 36.0992492, 1.2033409 36.0992871, 1.2034871 36.0993045, 1.2036654 36.0993131, 1.2038666 36.099311, 1.2040865 36.0992991, 1.2042871 36.0992877, 1.2044374 36.09928)",
115108925,,residential,False,False,26.715,,,"LINESTRING (1.2044374 36.09928, 1.2045238 36.0992948, 1.2045673 36.0993077, 1.2046109 36.0993327, 1.2046371 36.0993652, 1.2046538 36.0994128)",
115108925,,residential,False,True,255.67600000000002,,,"LINESTRING (1.2044374 36.09928, 1.2042871 36.0992877, 1.2040865 36.0992991, 1.2038666 36.099311, 1.2036654 36.0993131, 1.2034871 36.0993045, 1.2033409 36.0992871, 1.2031142 36.0992492, 1.2028051 36.0991929, 1.2026804 36.0991755, 1.2025262 36.0991539, 1.202447 36.0991533, 1.2023807 36.0991604, 1.2023304 36.0991744, 1.2022828 36.0991912, 1.2022533 36.099207, 1.2022231 36.0992238, 1.2021781 36.0992638, 1.202095 36.0993489, 1.2018952 36.0996198)",
293966625,,residential,False,True,70.333,,,"LINESTRING (1.2044374 36.09928, 1.2045291 36.0990932, 1.2047195 36.09869)",
87901203,CW 2,secondary,False,True,23.771,,,"LINESTRING (1.204914 36.0994258, 1.2048195 36.099408, 1.2047625 36.0994004, 1.2046538 36.0994128)",
115108928,,residential,False,False,56.265,,,"LINESTRING (1.2015465 36.0994594, 1.2010007 36.0992113)",
115108928,,residential,False,True,36.05,,,"LINESTRING (1.2015465 36.0994594, 1.2018952 36.0996198)",
293859976,,residential,False,False,81.822,,,"LINESTRING (1.2015465 36.0994594, 1.2017718 36.0991257, 1.201973 36.0988093)",
115108928,,residential,False,False,65.039,,,"LINESTRING (1.2010007 36.0992113, 1.200377 36.0989144)",
115108928,,residential,False,True,56.265,,,"LINESTRING (1.2010007 36.0992113, 1.2015465 36.0994594)",
115108933,,residential,False,True,81.758,,,"LINESTRING (1.2010007 36.0992113, 1.2013505 36.0986984, 1.2014452 36.0985698)",
115108928,,residential,False,True,115.61699999999999,,,"LINESTRING (1.1992063 36.0983471, 1.1994088 36.0984647, 1.1995751 36.0985525, 1.1999318 36.0987074, 1.2003073 36.098883)",
446636579,,residential,False,False,63.385999999999996,,,"LINESTRING (1.1992063 36.0983471, 1.199563 36.098248, 1.1997119 36.0982019, 1.1998621 36.0981396)",
"[115108930, 446636579]",,residential,False,True,97.30799999999999,,,"LINESTRING (1.1992063 36.0983471, 1.1989669 36.0984435, 1.1989327 36.098475, 1.1989166 36.0984966, 1.1989193 36.0985264, 1.198932 36.0985449, 1.1989944 36.0985774, 1.199512 36.0988147)",
115108928,,residential,False,False,7.17,,,"LINESTRING (1.200377 36.0989144, 1.2003073 36.098883)",
115108928,,residential,False,True,65.039,,,"LINESTRING (1.200377 36.0989144, 1.2010007 36.0992113)",
115108933,,residential,False,True,29.037,,,"LINESTRING (1.200377 36.0989144, 1.2001987 36.0991322)",
115108933,,residential,False,False,43.184,,,"LINESTRING (1.200377 36.0989144, 1.2005956 36.0988212, 1.2008008 36.0987312)",
115108933,,residential,False,False,60.579,,,"LINESTRING (1.2008008 36.0987312, 1.2010919 36.0986045, 1.2012501 36.098537, 1.2012665 36.0985319, 1.201284 36.0985275, 1.2013048 36.0985273, 1.2013212 36.0985289, 1.2013504 36.0985357, 1.2014062 36.0985558)",
115108933,,residential,False,True,43.184,,,"LINESTRING (1.2008008 36.0987312, 1.2005956 36.0988212, 1.200377 36.0989144)",
115108936,,residential,False,False,150.152,,,"LINESTRING (1.2008008 36.0987312, 1.2006201 36.0984598, 1.2005366 36.098313, 1.2005165 36.0982675, 1.2005058 36.098242, 1.2004991 36.0982176, 1.2004971 36.0981889, 1.200479 36.0980039, 1.2004699 36.097976, 1.2004662 36.0979692, 1.2004572 36.0979613, 1.2004471 36.0979575, 1.2004354 36.0979543, 1.2004213 36.0979537, 1.2004099 36.097957, 1.200076 36.0980719, 1.1998621 36.0981396)",
293859976,,residential,False,True,21.22,,,"LINESTRING (1.2020923 36.0986446, 1.201973 36.0988093)",
108793285,,residential,False,False,100.242,,,"LINESTRING (1.2006372 36.09957, 1.2016042 36.1000197)",
108793285,,residential,False,True,58.543,,,"LINESTRING (1.2006372 36.09957, 1.2000699 36.099311)",
108793297,,residential,False,False,10.439,,,"LINESTRING (1.2006372 36.09957, 1.2006976 36.0994898)",
108793297,,residential,False,True,67.056,,,"LINESTRING (1.2006372 36.09957, 1.2002832 36.1001009)",
115108933,,residential,False,True,3.834,,,"LINESTRING (1.2014452 36.0985698, 1.2014062 36.0985558)",
293859977,,residential,False,False,54.387,,,"LINESTRING (1.2014452 36.0985698, 1.201973 36.0988093)",
115108933,,residential,False,False,81.758,,,"LINESTRING (1.2014452 36.0985698, 1.2013505 36.0986984, 1.2010007 36.0992113)",
293859976,,residential,False,False,21.22,,,"LINESTRING (1.201973 36.0988093, 1.2020923 36.0986446)",
293859977,,residential,False,True,54.387,,,"LINESTRING (1.201973 36.0988093, 1.2014452 36.0985698)",
293859976,,residential,False,True,81.822,,,"LINESTRING (1.201973 36.0988093, 1.2017718 36.0991257, 1.2015465 36.0994594)",
115108933,,residential,False,False,11.905,,,"LINESTRING (1.2001289 36.0992232, 1.2001987 36.0991322)",
187122623,RN 4,primary,False,False,59.072,3,80,"LINESTRING (1.2001289 36.0992232, 1.2006976 36.0994898)",
187122623,RN 4,primary,False,True,22.437,3,80,"LINESTRING (1.2001289 36.0992232, 1.1999161 36.0991176)",
108793300,,residential,False,False,30.978,,,"LINESTRING (1.2014111 36.1002505, 1.2016042 36.1000197)",
293859978,,residential,False,False,60.657,,,"LINESTRING (1.2014111 36.1002505, 1.2019971 36.1005214)",
108793300,,residential,False,True,73.414,,,"LINESTRING (1.2014111 36.1002505, 1.2012461 36.1004726, 1.2009929 36.1008177)",
108793279,,residential,False,True,77.62,,,"LINESTRING (1.2033208 36.1010935, 1.2028581 36.101683)",
293859978,,residential,False,True,30.114,,,"LINESTRING (1.2033208 36.1010935, 1.2030298 36.1009591)",
108793279,,residential,False,False,28.829,,,"LINESTRING (1.2033208 36.1010935, 1.203422 36.1009732, 1.2034649 36.1008648)",
108793279,,residential,False,False,77.62,,,"LINESTRING (1.2028581 36.101683, 1.2033208 36.1010935)",
108793279,,residential,False,True,149.732,,,"LINESTRING (1.2028581 36.101683, 1.2020172 36.1028456)",
293859979,,residential,False,False,23.886,,,"LINESTRING (1.2028581 36.101683, 1.2026167 36.101593)",
293859978,,residential,False,False,20.487,,,"LINESTRING (1.20239 36.1006861, 1.2025912 36.1007728)",
293859978,,residential,False,True,39.768,,,"LINESTRING (1.20239 36.1006861, 1.2019971 36.1005214)",
"[446636576, 293859979]",,residential,False,True,96.77599999999998,,,"LINESTRING (1.20239 36.1006861, 1.2020454 36.1012452, 1.2020186 36.1012883, 1.2020169 36.101301, 1.2020209 36.101314, 1.2020286 36.1013221, 1.2020568 36.1013365, 1.2021983 36.1014067)",
293859978,,residential,False,False,22.744,,,"LINESTRING (1.2025912 36.1007728, 1.2028152 36.1008681)",
293859978,,residential,False,True,20.487,,,"LINESTRING (1.2025912 36.1007728, 1.20239 36.1006861)",
293859980,,residential,False,False,78.831,,,"LINESTRING (1.2025912 36.1007728, 1.2021983 36.1014067)",
293859979,,residential,False,True,19.529,,,"LINESTRING (1.2021983 36.1014067, 1.2023874 36.1014933)",
293859980,,residential,False,True,78.831,,,"LINESTRING (1.2021983 36.1014067, 1.2025912 36.1007728)",
"[446636576, 293859979]",,residential,False,False,96.776,,,"LINESTRING (1.2021983 36.1014067, 1.2020568 36.1013365, 1.2020286 36.1013221, 1.2020209 36.101314, 1.2020169 36.101301, 1.2020186 36.1012883, 1.2020454 36.1012452, 1.20239 36.1006861)",
293859978,,residential,False,False,21.774,,,"LINESTRING (1.2028152 36.1008681, 1.2030298 36.1009591)",
293859978,,residential,False,True,22.744,,,"LINESTRING (1.2028152 36.1008681, 1.2025912 36.1007728)",
293859981,,residential,False,False,79.436,,,"LINESTRING (1.2028152 36.1008681, 1.2023874 36.1014933)",
293859979,,residential,False,False,19.529,,,"LINESTRING (1.2023874 36.1014933, 1.2021983 36.1014067)",
293859979,,residential,False,True,23.394,,,"LINESTRING (1.2023874 36.1014933, 1.2026167 36.101593)",
293859981,,residential,False,True,79.436,,,"LINESTRING (1.2023874 36.1014933, 1.2028152 36.1008681)",
293859978,,residential,False,False,30.114,,,"LINESTRING (1.2030298 36.1009591, 1.2033208 36.1010935)",
293859978,,residential,False,True,21.774,,,"LINESTRING (1.2030298 36.1009591, 1.2028152 36.1008681)",
293859982,,residential,False,False,79.661,,,"LINESTRING (1.2030298 36.1009591, 1.2026167 36.101593)",
293859979,,residential,False,False,23.394,,,"LINESTRING (1.2026167 36.101593, 1.2023874 36.1014933)",
293859979,,residential,False,True,23.886,,,"LINESTRING (1.2026167 36.101593, 1.2028581 36.101683)",
293859982,,residential,False,True,79.661,,,"LINESTRING (1.2026167 36.101593, 1.2030298 36.1009591)",
293859978,,residential,False,False,39.768,,,"LINESTRING (1.2019971 36.1005214, 1.20239 36.1006861)",
293859978,,residential,False,True,60.657,,,"LINESTRING (1.2019971 36.1005214, 1.2014111 36.1002505)",
293859983,,residential,False,False,39.807,,,"LINESTRING (1.2019971 36.1005214, 1.2017721 36.1008298)",
293859983,,residential,False,True,39.807,,,"LINESTRING (1.2017721 36.1008298, 1.2019971 36.1005214)",
108793297,,residential,False,True,10.439,,,"LINESTRING (1.2006976 36.0994898, 1.2006372 36.09957)",
187122623,RN 4,primary,False,False,23.639,3,80,"LINESTRING (1.2006976 36.0994898, 1.200927 36.0995939)",
187122623,RN 4,primary,False,True,59.072,3,80,"LINESTRING (1.2006976 36.0994898, 1.2001289 36.0992232)",
187122623,RN 4,primary,False,False,28.016,3,80,"LINESTRING (1.1991754 36.09878, 1.199445 36.0989066)",
293859984,,residential,False,False,11.56,,,"LINESTRING (1.1991754 36.09878, 1.199111 36.09887)",
"[210590048, 293966606, 187122623]",RN 4,primary,False,True,252.387,"['2', '3']","['80', '50']","LINESTRING (1.1991754 36.09878, 1.1985069 36.0984772, 1.1978878 36.0981915, 1.1970714 36.0977913, 1.1967354 36.097657)",yes
293859984,,residential,False,False,42.599,,,"LINESTRING (1.199111 36.09887, 1.1988821 36.0992055)",
293859984,,residential,False,True,11.56,,,"LINESTRING (1.199111 36.09887, 1.1991754 36.09878)",
108793285,,residential,False,False,75.854,,,"LINESTRING (1.199111 36.09887, 1.1993793 36.0989989, 1.1998446 36.0992075)",
108793285,,residential,False,True,118.009,,,"LINESTRING (1.199111 36.09887, 1.198877 36.0987556, 1.1986443 36.0986489, 1.1985766 36.0986229, 1.1985337 36.0986164, 1.1985035 36.098618, 1.1984767 36.0986326, 1.1984391 36.0986782, 1.1981492 36.0990303)",
108793299,,residential,False,False,67.828,,,"LINESTRING (1.1985634 36.0996726, 1.197913 36.0993629)",
108793299,,residential,False,True,57.121,,,"LINESTRING (1.1985634 36.0996726, 1.1991156 36.0999272)",
293859984,,residential,False,False,32.797,,,"LINESTRING (1.1985634 36.0996726, 1.1984231 36.0999449)",
293859984,,residential,False,True,59.309,,,"LINESTRING (1.1985634 36.0996726, 1.1988821 36.0992055)",
187122623,RN 4,primary,False,False,48.394,3,80,"LINESTRING (1.199445 36.0989066, 1.1999161 36.0991176)",
187122623,RN 4,primary,False,True,28.016,3,80,"LINESTRING (1.199445 36.0989066, 1.1991754 36.09878)",
293859985,,residential,False,False,11.86,,,"LINESTRING (1.199445 36.0989066, 1.199512 36.0988147)",
115108930,,residential,False,True,71.084,,,"LINESTRING (1.199512 36.0988147, 1.2001987 36.0991322)",
293859985,,residential,False,True,11.86,,,"LINESTRING (1.199512 36.0988147, 1.199445 36.0989066)",
"[115108930, 446636579]",,residential,False,False,97.308,,,"LINESTRING (1.199512 36.0988147, 1.1989944 36.0985774, 1.198932 36.0985449, 1.1989193 36.0985264, 1.1989166 36.0984966, 1.1989327 36.098475, 1.1989669 36.0984435, 1.1992063 36.0983471)",
293966602,,residential,False,True,91.18,,,"LINESTRING (1.1966944 36.1003198, 1.1972083 36.0996127)",
325752112,,secondary,False,False,145.514,2,40,"LINESTRING (1.1966944 36.1003198, 1.1966032 36.1002678, 1.1964449 36.1001486, 1.1963618 36.1000294, 1.1962759 36.0998885, 1.1962116 36.0997108, 1.1961445 36.0994226, 1.1961257 36.0991517)",
325752112,,secondary,False,True,40.841,2,40,"LINESTRING (1.1966944 36.1003198, 1.196917 36.1004412, 1.197086 36.100504)",
108793304,,residential,False,False,57.194,,,"LINESTRING (1.1984459 36.1041556, 1.1979014 36.1038891)",
108793304,,residential,False,True,71.108,,,"LINESTRING (1.1984459 36.1041556, 1.1991352 36.1044699)",
293966584,,residential,False,False,119.309,,,"LINESTRING (1.1984459 36.1041556, 1.1977527 36.1050708)",
293966584,,residential,False,True,119.309,,,"LINESTRING (1.1977527 36.1050708, 1.1984459 36.1041556)",
699844612,,residential,False,False,53.51,,,"LINESTRING (1.1977527 36.1050708, 1.1972147 36.1048643)",
699844612,,residential,False,True,73.975,,,"LINESTRING (1.1977527 36.1050708, 1.1984841 36.1053764)",
108793304,,residential,False,False,71.108,,,"LINESTRING (1.1991352 36.1044699, 1.1984459 36.1041556)",
108793304,,residential,False,True,9.216,,,"LINESTRING (1.1991352 36.1044699, 1.1992229 36.1045129)",
727617798,,residential,False,False,27.647,,,"LINESTRING (1.1991352 36.1044699, 1.1989817 36.1046854)",
727617798,,residential,False,True,27.647,,,"LINESTRING (1.1989817 36.1046854, 1.1991352 36.1044699)",
293966585,,residential,False,False,98.71600000000001,,,"LINESTRING (1.1989817 36.1046854, 1.1991204 36.1047635, 1.1991459 36.1047852, 1.1991446 36.1048123, 1.1991204 36.1048556, 1.1988522 36.1052381, 1.198812 36.1052457, 1.1987771 36.1052413, 1.1986215 36.1051688)",
293966586,,residential,False,True,92.33500000000001,,,"LINESTRING (1.1989817 36.1046854, 1.1988629 36.1046324, 1.1987999 36.104627, 1.1987677 36.1046606, 1.1984915 36.1050604, 1.1984834 36.1050886, 1.1985156 36.1051232, 1.1986215 36.1051688)",
727617799,,residential,False,False,26.177,,,"LINESTRING (1.1986215 36.1051688, 1.1984841 36.1053764)",
293966585,,residential,False,True,98.71600000000001,,,"LINESTRING (1.1986215 36.1051688, 1.1987771 36.1052413, 1.198812 36.1052457, 1.1988522 36.1052381, 1.1991204 36.1048556, 1.1991446 36.1048123, 1.1991459 36.1047852, 1.1991204 36.1047635, 1.1989817 36.1046854)",
293966586,,residential,False,False,92.33500000000001,,,"LINESTRING (1.1986215 36.1051688, 1.1985156 36.1051232, 1.1984834 36.1050886, 1.1984915 36.1050604, 1.1987677 36.1046606, 1.1987999 36.104627, 1.1988629 36.1046324, 1.1989817 36.1046854)",
699844612,,residential,False,False,73.975,,,"LINESTRING (1.1984841 36.1053764, 1.1977527 36.1050708)",
699844612,,residential,False,True,70.638,,,"LINESTRING (1.1984841 36.1053764, 1.1991886 36.1056585)",
727617799,,residential,False,True,26.177,,,"LINESTRING (1.1984841 36.1053764, 1.1986215 36.1051688)",
108793304,,residential,False,False,62.445,,,"LINESTRING (1.1998132 36.1048094, 1.1992229 36.1045129)",
108793304,,residential,False,True,57.288,,,"LINESTRING (1.1998132 36.1048094, 1.2003663 36.1050658)",
293966587,,residential,False,False,109.832,,,"LINESTRING (1.1998132 36.1048094, 1.1991886 36.1056585)",
293966587,,residential,False,True,109.832,,,"LINESTRING (1.1991886 36.1056585, 1.1998132 36.1048094)",
699844612,,residential,False,False,70.638,,,"LINESTRING (1.1991886 36.1056585, 1.1984841 36.1053764)",
699844612,,residential,False,True,161.46,,,"LINESTRING (1.1991886 36.1056585, 1.1996877 36.1058644, 1.199732 36.1058709, 1.1997883 36.1058503, 1.2003663 36.1050658)",
699844611,,residential,False,False,77.99,,,"LINESTRING (1.1994463 36.1031458, 1.198706 36.1027795)",
293966588,,residential,False,False,149.282,,,"LINESTRING (1.1994463 36.1031458, 1.1989582 36.1038544, 1.1989447 36.1039108, 1.198985 36.1039498, 1.1994383 36.1041621)",
699844611,,residential,False,True,179.519,,,"LINESTRING (1.1994463 36.1031458, 1.2002899 36.1035348, 1.2011696 36.1039628)",
293966588,,residential,False,True,80.136,,,"LINESTRING (1.2000069 36.1045956, 1.1997226 36.1044699, 1.1997105 36.1044504, 1.1997132 36.104433, 1.199736 36.104342, 1.1997414 36.1043008, 1.1997038 36.104264, 1.1994383 36.1041621)",
293966589,,residential,False,False,43.544,,,"LINESTRING (1.1994383 36.1041621, 1.1992229 36.1045129)",
293966588,,residential,False,False,80.136,,,"LINESTRING (1.1994383 36.1041621, 1.1997038 36.104264, 1.1997414 36.1043008, 1.199736 36.104342, 1.1997132 36.104433, 1.1997105 36.1044504, 1.1997226 36.1044699, 1.2000069 36.1045956)",
293966588,,residential,False,True,149.282,,,"LINESTRING (1.1994383 36.1041621, 1.198985 36.1039498, 1.1989447 36.1039108, 1.1989582 36.1038544, 1.1994463 36.1031458)",
