osmid,oneway,lanes,highway,maxspeed,reversed,length,ref,geometry,junction,name
42457193,False,,residential,,False,57.112,,"LINESTRING (3.1686394 36.7045979, 3.1691623 36.7046076, 3.1692714 36.7046428)",,
42457238,False,,residential,,True,23.04,,"LINESTRING (3.1692714 36.7046428, 3.1694894 36.7045315)",,
42457193,False,,residential,,True,57.112,,"LINESTRING (3.1692714 36.7046428, 3.1691623 36.7046076, 3.1686394 36.7045979)",,
42457238,False,,residential,,False,84.876,,"LINESTRING (3.1692714 36.7046428, 3.1690265 36.7048081, 3.1688856 36.7049566, 3.1688427 36.7050667, 3.168846 36.7052714)",,
42457235,False,,secondary,,True,49.27,ط ء 118,"LINESTRING (3.1708534 36.7043136, 3.1703027 36.704351)",,طريق مفتاح
42457235,False,,secondary,,False,43.446,ط ء 118,"LINESTRING (3.1708534 36.7043136, 3.1711073 36.7043047, 3.1713403 36.7042968)",,طريق مفتاح
"[42457198, 507407982]",False,,residential,,False,107.17,,"LINESTRING (3.1708534 36.7043136, 3.1708659 36.7044402, 3.1709088 36.7048515, 3.1709274 36.7048866, 3.1709692 36.704902, 3.1713994 36.7048483)",,
42457199,False,,residential,,False,61.55,,"LINESTRING (3.1713994 36.7048483, 3.1713403 36.7042968)",,
"[507407982, 42457198]",False,,residential,,True,107.17,,"LINESTRING (3.1713994 36.7048483, 3.1709692 36.704902, 3.1709274 36.7048866, 3.1709088 36.7048515, 3.1708659 36.7044402, 3.1708534 36.7043136)",,
"[42457200, 727651700]",False,,residential,,False,99.024,,"LINESTRING (3.1713994 36.7048483, 3.1718329 36.7047972, 3.171861 36.7047859, 3.1718758 36.7047638, 3.1718255 36.7042765)",,
42457199,False,,residential,,True,61.55,,"LINESTRING (3.1713403 36.7042968, 3.1713994 36.7048483)",,
42457235,False,,secondary,,False,43.314,ط ء 118,"LINESTRING (3.1713403 36.7042968, 3.1718255 36.7042765)",,طريق مفتاح
42457235,False,,secondary,,True,43.446,ط ء 118,"LINESTRING (3.1713403 36.7042968, 3.1711073 36.7043047, 3.1708534 36.7043136)",,طريق مفتاح
42457235,False,,secondary,,True,43.314,ط ء 118,"LINESTRING (3.1718255 36.7042765, 3.1713403 36.7042968)",,طريق مفتاح
"[42457200, 727651700]",False,,residential,,True,99.024,,"LINESTRING (3.1718255 36.7042765, 3.1718758 36.7047638, 3.171861 36.7047859, 3.1718329 36.7047972, 3.1713994 36.7048483)",,
"[42457235, 28774756]",False,2,secondary,40,"[False, True]",283.80199999999996,"['ط ء 118', 'CW 118']","LINESTRING (3.1718255 36.7042765, 3.172147 36.7042591, 3.1721745 36.7042661, 3.1721879 36.7042802, 3.1722815 36.7046828, 3.1722937 36.704735, 3.172299 36.7048591, 3.1722559 36.7049442, 3.1721697 36.7050192, 3.1719504 36.7050975, 3.1715269 36.7052648, 3.1706938 36.7055707, 3.1706731 36.7055783, 3.1705054 36.7056416)",,طريق مفتاح
507407975,False,,residential,,True,84.816,,"LINESTRING (3.1695047 36.7043592, 3.1685535 36.7043749)",,
"[507407977, 42457203, 507407979]",False,,residential,,False,65.229,,"LINESTRING (3.1695047 36.7043592, 3.1697915 36.7043426, 3.1697891 36.7044424, 3.1694894 36.7045315)",,
507407973,False,,residential,,False,19.208,,"LINESTRING (3.1695047 36.7043592, 3.169495 36.7044612, 3.1694894 36.7045315)",,
42457238,False,,residential,,False,23.04,,"LINESTRING (3.1694894 36.7045315, 3.1692714 36.7046428)",,
507407973,False,,residential,,True,19.208,,"LINESTRING (3.1694894 36.7045315, 3.169495 36.7044612, 3.1695047 36.7043592)",,
"[507407977, 507407979, 42457203]",False,,residential,,True,65.229,,"LINESTRING (3.1694894 36.7045315, 3.1697891 36.7044424, 3.1697915 36.7043426, 3.1695047 36.7043592)",,
42457207,False,,residential,,False,66.346,,"LINESTRING (3.1685852 36.7047158, 3.1687226 36.7051699, 3.1687515 36.7052972)",,
42457208,False,,residential,,False,108.542,,"LINESTRING (3.1687515 36.7052972, 3.1675615 36.7055037)",,
42457210,False,,residential,,True,30.754,,"LINESTRING (3.1687515 36.7052972, 3.1688424 36.705564)",,
507407964,False,,residential,,False,8.9,,"LINESTRING (3.1687515 36.7052972, 3.168846 36.7052714)",,
42457207,False,,residential,,True,66.346,,"LINESTRING (3.1687515 36.7052972, 3.1687226 36.7051699, 3.1685852 36.7047158)",,
42457208,False,,residential,,True,108.542,,"LINESTRING (3.1675615 36.7055037, 3.1687515 36.7052972)",,
42457220,False,,residential,,False,34.518,,"LINESTRING (3.1675615 36.7055037, 3.1674565 36.7058025)",,
42457220,False,,residential,,True,34.631,,"LINESTRING (3.1675615 36.7055037, 3.1676325 36.7051975)",,
507407964,False,,residential,,True,8.9,,"LINESTRING (3.168846 36.7052714, 3.1687515 36.7052972)",,
507407967,False,,residential,,False,36.252,,"LINESTRING (3.168846 36.7052714, 3.1691506 36.7054874)",,
42457238,False,,residential,,True,84.876,,"LINESTRING (3.168846 36.7052714, 3.1688427 36.7050667, 3.1688856 36.7049566, 3.1690265 36.7048081, 3.1692714 36.7046428)",,
507407967,False,,residential,,True,36.252,,"LINESTRING (3.1691506 36.7054874, 3.168846 36.7052714)",,
507407969,False,,residential,,False,28.765,,"LINESTRING (3.1691506 36.7054874, 3.1688424 36.705564)",,
"[507407970, 42457219]",False,,residential,,True,171.26399999999998,,"LINESTRING (3.1691506 36.7054874, 3.1703402 36.7051885, 3.1703912 36.7051832, 3.1704362 36.7051908, 3.170469 36.7052176, 3.1704757 36.7052584, 3.1705054 36.7056416)",,
42457210,False,,residential,,False,30.754,,"LINESTRING (3.1688424 36.705564, 3.1687515 36.7052972)",,
42457212,False,,residential,,False,126.363,,"LINESTRING (3.1688424 36.705564, 3.1674565 36.7058025)",,
42457213,False,,residential,,False,23.816,,"LINESTRING (3.1688424 36.705564, 3.1689081 36.7057716)",,
507407969,False,,residential,,True,28.765,,"LINESTRING (3.1688424 36.705564, 3.1691506 36.7054874)",,
42457212,False,,residential,,True,126.363,,"LINESTRING (3.1674565 36.7058025, 3.1688424 36.705564)",,
42457220,False,,residential,,False,31.059,,"LINESTRING (3.1674565 36.7058025, 3.1673736 36.7060738)",,
42457220,False,,residential,,True,34.518,,"LINESTRING (3.1674565 36.7058025, 3.1675615 36.7055037)",,
42457213,False,,residential,,True,23.816,,"LINESTRING (3.1689081 36.7057716, 3.1688424 36.705564)",,
42457225,False,,residential,,True,140.862,,"LINESTRING (3.1689081 36.7057716, 3.1673736 36.7060738)",,
42457213,False,,residential,,False,43.475,,"LINESTRING (3.1689081 36.7057716, 3.1689539 36.7059256, 3.1689824 36.7060214, 3.1690213 36.7061519)",,
28774756,False,2,secondary,40,False,144.35899999999998,CW 118,"LINESTRING (3.1690213 36.7061519, 3.1692656 36.7061011, 3.1694323 36.7060554, 3.1705054 36.7056416)",,طريق مفتاح
28774756,False,2,secondary,40,True,138.494,CW 118,"LINESTRING (3.1690213 36.7061519, 3.1682071 36.7063179, 3.1675152 36.7064574)",,طريق مفتاح
42457213,False,,residential,,True,43.475,,"LINESTRING (3.1690213 36.7061519, 3.1689824 36.7060214, 3.1689539 36.7059256, 3.1689081 36.7057716)",,
"[42457235, 28774756]",False,2,secondary,40,"[False, True]",283.802,"['ط ء 118', 'CW 118']","LINESTRING (3.1705054 36.7056416, 3.1706731 36.7055783, 3.1706938 36.7055707, 3.1715269 36.7052648, 3.1719504 36.7050975, 3.1721697 36.7050192, 3.1722559 36.7049442, 3.172299 36.7048591, 3.1722937 36.704735, 3.1722815 36.7046828, 3.1721879 36.7042802, 3.1721745 36.7042661, 3.172147 36.7042591, 3.1718255 36.7042765)",,طريق مفتاح
28774756,False,2,secondary,40,True,144.359,CW 118,"LINESTRING (3.1705054 36.7056416, 3.1694323 36.7060554, 3.1692656 36.7061011, 3.1690213 36.7061519)",,طريق مفتاح
"[507407970, 42457219]",False,,residential,,False,171.264,,"LINESTRING (3.1705054 36.7056416, 3.1704757 36.7052584, 3.170469 36.7052176, 3.1704362 36.7051908, 3.1703912 36.7051832, 3.1703402 36.7051885, 3.1691506 36.7054874)",,
42457220,False,,residential,,False,34.631,,"LINESTRING (3.1676325 36.7051975, 3.1675615 36.7055037)",,
42457220,False,,residential,,True,27.906,,"LINESTRING (3.1672758 36.7063122, 3.1673736 36.7060738)",,
42457221,True,,primary_link,,False,27.133,,"LINESTRING (3.1672758 36.7063122, 3.167316 36.7063509, 3.1673536 36.7063799, 3.167426 36.706424, 3.1675152 36.7064574)",,
28774756,False,2,secondary,40,False,138.494,CW 118,"LINESTRING (3.1675152 36.7064574, 3.1682071 36.7063179, 3.1690213 36.7061519)",,طريق مفتاح
354635796,True,,secondary,30,False,46.562,CW 118,"LINESTRING (3.1675152 36.7064574, 3.167437 36.7065414, 3.1673654 36.7066291, 3.1673008 36.7067202, 3.1672449 36.7068144)",,
507407975,False,,residential,,False,84.816,,"LINESTRING (3.1685535 36.7043749, 3.1695047 36.7043592)",,
556553709,True,2,primary,50,False,17.849,,"LINESTRING (3.1674218 36.708906, 3.1673819 36.7087487)",,Route de Bab Ezzouar
1255195932,True,,primary_link,,False,12.863,,"LINESTRING (3.1674218 36.708906, 3.1674354 36.7088856, 3.1674539 36.7088679, 3.1674766 36.7088536, 3.1675025 36.7088433, 3.1675304 36.7088374)",,
354635797,True,1,secondary,30,False,40.21,CW 118,"LINESTRING (3.1661529 36.7067215, 3.1665946 36.7066482)",,
28774730,False,2,secondary,40,False,110.111,CW 118,"LINESTRING (3.1661529 36.7067215, 3.1661009 36.7067347, 3.1660264 36.7067677, 3.1650672 36.707192)",,
225430545,True,,secondary,30,False,12.08,CW 118,"LINESTRING (3.1669883 36.7065388, 3.167122 36.7065211)",,طريق مفتاح
1227883953,True,,primary,,False,20.366999999999997,,"LINESTRING (3.1669883 36.7065388, 3.1670913 36.7065784, 3.1671735 36.706642)",roundabout,
330616239,True,,secondary,30,False,24.874999999999996,,"LINESTRING (3.1674035 36.7071098, 3.1673423 36.707077, 3.1672788 36.7070495, 3.167213 36.7070213, 3.1672017 36.7070159, 3.1671893 36.7070077, 3.1671692 36.7069905)",,
734267154,True,1,primary_link,30,False,29.249000000000002,,"LINESTRING (3.1674035 36.7071098, 3.1673385 36.7071169, 3.1672767 36.7071347, 3.167221 36.7071624, 3.1671736 36.7071989, 3.1671368 36.7072424)",,
42457220,False,,residential,,False,27.906,,"LINESTRING (3.1673736 36.7060738, 3.1672758 36.7063122)",,
42457220,False,,residential,,True,31.059,,"LINESTRING (3.1673736 36.7060738, 3.1674565 36.7058025)",,
42457225,False,,residential,,False,140.862,,"LINESTRING (3.1673736 36.7060738, 3.1689081 36.7057716)",,
1227883953,True,,primary,,False,20.461,,"LINESTRING (3.1671735 36.706642, 3.1672266 36.7067236, 3.1672449 36.7068144)",roundabout,
42457235,False,,secondary,,False,49.27,ط ء 118,"LINESTRING (3.1703027 36.704351, 3.1708534 36.7043136)",,طريق مفتاح
1163414931,False,,residential,,False,77.468,,"LINESTRING (3.1652335 36.7088236, 3.1650652 36.7085913, 3.1646074 36.7088116)",,
30291713,False,,residential,,True,17.664,,"LINESTRING (3.1646074 36.7088116, 3.1645108 36.7086729)",,Rue Boulbadaoui Mohamed شارع محمد بوبداوي
1163414931,False,,residential,,True,77.468,,"LINESTRING (3.1646074 36.7088116, 3.1650652 36.7085913, 3.1652335 36.7088236)",,
28774735,True,1,primary,30,False,83.003,,"LINESTRING (3.1666643 36.7065892, 3.1667831 36.7065141, 3.1668127 36.7064945, 3.166886 36.7064289, 3.1669828 36.7063279, 3.1671027 36.7061742, 3.1672107 36.7059965)",,
1227883953,True,,primary,,False,30.448,,"LINESTRING (3.1666643 36.7065892, 3.1667634 36.7065446, 3.166875 36.7065272, 3.1669883 36.7065388)",roundabout,
253669506,True,2,primary,50,False,167.601,RN 24B,"LINESTRING (3.1671368 36.7072424, 3.1671402 36.7073021, 3.1671485 36.7073616, 3.1671617 36.7074204, 3.1671796 36.7074784, 3.1672671 36.7078108, 3.1673247 36.7080529, 3.1673867 36.7082943, 3.1674995 36.7087203)",,Route de Bab Ezzouar
225430545,True,,secondary,30,False,35.761,CW 118,"LINESTRING (3.167122 36.7065211, 3.1675152 36.7064574)",,طريق مفتاح
354635795,True,1,primary,30,False,14.206,,"LINESTRING (3.167122 36.7065211, 3.1671735 36.706642)",,
1227883953,True,,primary,,False,17.814,,"LINESTRING (3.167243 36.7068436, 3.1672299 36.706896, 3.1672051 36.7069455, 3.1671692 36.7069905)",roundabout,
1227883953,True,,primary,,False,3.252,,"LINESTRING (3.1672449 36.7068144, 3.1672444 36.7068292, 3.167243 36.7068436)",roundabout,
556553709,True,2,primary,50,False,194.41299999999998,,"LINESTRING (3.1673819 36.7087487, 3.1670598 36.7073901, 3.1670173 36.7072979, 3.1669647 36.7072372, 3.1668868 36.7071679, 3.1668039 36.7070932)",,Route de Bab Ezzouar
253669506,True,2,primary,50,False,13.309,RN 24B,"LINESTRING (3.1674995 36.7087203, 3.1675304 36.7088374)",,Route de Bab Ezzouar
1255195933,True,,primary_link,,False,11.806,,"LINESTRING (3.1674995 36.7087203, 3.1674817 36.7087361, 3.1674594 36.7087474, 3.167434 36.7087536, 3.1674076 36.708754, 3.1673819 36.7087487)",,
253669506,True,2,primary,50,False,26.579,RN 24B,"LINESTRING (3.1671553 36.7070039, 3.1671371 36.7072045, 3.1671368 36.7072424)",,Route de Bab Ezzouar
1227883953,True,,primary,,False,34.416,,"LINESTRING (3.1671553 36.7070039, 3.1670823 36.7070545, 3.1669951 36.7070876, 3.1669 36.7071008, 3.1668039 36.7070932)",roundabout,
1227883953,True,,primary,,False,1.938,,"LINESTRING (3.1671692 36.7069905, 3.1671553 36.7070039)",roundabout,
