osmid,highway,oneway,reversed,length,name,geometry,maxspeed,lanes
560105026,residential,False,False,58.957,,"LINESTRING (-1.1032569 35.3369758, -1.1033106 35.3375042)",,
194734911,tertiary,False,False,134.41400000000002,Bd du 1er Novembre 1954,"LINESTRING (-1.1032569 35.3369758, -1.1025944 35.3369944, -1.1017764 35.3370262)",,
194734911,tertiary,False,True,239.718,Bd du 1er Novembre 1954,"LINESTRING (-1.1032569 35.3369758, -1.1037022 35.3369627, -1.1041448 35.3369561, -1.104539 35.3369364, -1.105105 35.3368971, -1.1053544 35.3368631, -1.1055006 35.3368402, -1.1056629 35.3368095, -1.1058788 35.3367636)",,
560105027,residential,False,True,51.744,Rue Khattou Abdelkader,"LINESTRING (-1.1032569 35.3369758, -1.1032368 35.3366695, -1.1032368 35.3365109)",,
69965940,tertiary,False,False,82.578,,"LINESTRING (-1.0983713 35.3371946, -1.098437 35.3379353)",,
560105039,tertiary,False,True,34.587,Bd du 1er Novembre 1954,"LINESTRING (-1.0983713 35.3371946, -1.0987522 35.3371804)",,
659362353,tertiary,False,True,64.079,Route de M'Hadja,"LINESTRING (-1.0983713 35.3371946, -1.0983324 35.3366192)",60,
725253734,tertiary,False,False,62.257000000000005,,"LINESTRING (-1.0983713 35.3371946, -1.0979784 35.3372176, -1.097686 35.3372209)",,
194734911,tertiary,False,False,239.71800000000002,Bd du 1er Novembre 1954,"LINESTRING (-1.1058788 35.3367636, -1.1056629 35.3368095, -1.1055006 35.3368402, -1.1053544 35.3368631, -1.105105 35.3368971, -1.104539 35.3369364, -1.1041448 35.3369561, -1.1037022 35.3369627, -1.1032569 35.3369758)",,
566196607,primary,False,True,129.50900000000001,Rue Colonel Lotfi,"LINESTRING (-1.1058788 35.3367636, -1.1055811 35.3371202, -1.105231 35.3375655, -1.1050956 35.3377373)",60,2
238765175,residential,False,True,16.483,,"LINESTRING (-1.1001389 35.3397754, -1.1000329 35.3398958)",,
238766410,residential,False,True,59.173,Rue Aït Zaouche Ahmed,"LINESTRING (-1.1001389 35.3397754, -1.1000195 35.339643, -1.0999686 35.3395829, -1.099935 35.3394942, -1.099927 35.3393914, -1.0999163 35.3392929)",,
