osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,junction,bridge
267207987,3,RN 1,Rue Didouche Mourad,primary,50,True,False,6.355,"LINESTRING (3.0517032 36.7659884, 3.051764 36.7660183)",,,
267207987,3,RN 1,Rue Didouche Mourad,primary,50,True,False,26.045,"LINESTRING (3.0521637 36.7662679, 3.0523869 36.7664192)",,,
267207987,3,RN 1,Rue Didouche Mourad,primary,50,True,False,16.398,"LINESTRING (3.0539612 36.7678805, 3.0540504 36.7680095)",,,
"[28959346, 28959364]",,,"['Rue Mekideche', 'Rue des Frères Alem']",residential,,True,False,100.844,"LINESTRING (3.0543502 36.768441, 3.0543058 36.7684601, 3.0539585 36.7686099, 3.0534638 36.7682277)",,,
28919790,,,Rue Bouchakour Mohamed Ali,residential,,True,False,309.223,"LINESTRING (3.0464854 36.7633495, 3.0469341 36.7628816, 3.047128 36.7627672, 3.0474847 36.7626383, 3.0478802 36.7624937, 3.0482502 36.7623609, 3.0488389 36.7621764, 3.0492469 36.7617915)",,,
555394652,2,RN 1,Rue Didouche Mourad,primary,40,False,False,152.60100000000003,"LINESTRING (3.0464854 36.7633495, 3.0464818 36.7631203, 3.0465986 36.7628809, 3.0468755 36.7625463, 3.0471158 36.7623607, 3.0473308 36.7622283)",,,
555394652,2,RN 1,Rue Didouche Mourad,primary,40,False,True,19.078,"LINESTRING (3.0464854 36.7633495, 3.0464953 36.7634304, 3.046543 36.7635122)",,,
505705100,2,RN 1,شارع ديدوش مراد,primary,50,False,True,14.641,"LINESTRING (3.0488503 36.7648587, 3.0488364 36.7647275)",,,
133338989,,,Rue Barbar Ali,residential,,True,False,52.452,"LINESTRING (3.0488503 36.7648587, 3.0488179 36.7648615, 3.0482632 36.7648947)",,,
505705100,2,RN 1,شارع ديدوش مراد,primary,50,False,False,32.66,"LINESTRING (3.0488503 36.7648587, 3.0488982 36.7650968, 3.0489366 36.7651394)",,,
28918947,2,,Boulevard Belhouchet Mouloud,tertiary,,False,True,49.483,"LINESTRING (3.0523869 36.7664192, 3.0528996 36.7662479)",,,
267207987,3,RN 1,Rue Didouche Mourad,primary,50,True,False,140.139,"LINESTRING (3.0523869 36.7664192, 3.0531583 36.7669884, 3.0535194 36.7672931)",,,
133338988,,,Rue Ammimour,residential,,False,False,73.744,"LINESTRING (3.0487273 36.7640749, 3.0495519 36.7640162)",,,
505705100,2,RN 1,شارع ديدوش مراد,primary,50,False,False,45.66,"LINESTRING (3.0487273 36.7640749, 3.0488073 36.7644805)",,,
505705100,2,RN 1,شارع ديدوش مراد,primary,50,False,True,85.61200000000001,"LINESTRING (3.0487273 36.7640749, 3.0486165 36.7637592, 3.0485948 36.7637119, 3.0485623 36.7636688, 3.04852 36.7636315, 3.0484696 36.7636013, 3.0483606 36.7635478, 3.0481996 36.7634987)",,,
555394652,2,RN 1,Rue Didouche Mourad,primary,40,False,False,19.382,"LINESTRING (3.0467346 36.7635948, 3.046543 36.7635122)",,,
28919888,,,Boulevard Ibnou El Khatib,residential,,False,True,47.304,"LINESTRING (3.0467346 36.7635948, 3.0468583 36.7633404, 3.0469754 36.7632203)",,,
263638060,2,RN 1,شارع ديدوش مراد,primary,40,False,False,27.592,"LINESTRING (3.0467346 36.7635948, 3.0468469 36.7636085, 3.046944 36.7636097, 3.0470426 36.7636023)",,,
26020341,3,RN 1,Boulevard Mohamed V,primary,50,True,False,19.577,"LINESTRING (3.0527718 36.7681312, 3.0526288 36.7679975)",,,
28961362,,,Rue Ali Khinache,residential,,False,True,53.901,"LINESTRING (3.0527718 36.7681312, 3.0523521 36.7684804)",,,
26020341,3,RN 1,Boulevard Mohamed V,primary,50,True,False,78.364,"LINESTRING (3.0533755 36.7686437, 3.0530565 36.7683814, 3.0527718 36.7681312)",,,
28962014,3,RN 1,Boulevard Mohamed V,primary,50,True,False,16.205,"LINESTRING (3.0487833 36.7661572, 3.0486028 36.766139)",,,
297190548,2,RN 1,Boulevard Mohamed V,secondary,40,True,False,24.102,"LINESTRING (3.0470531 36.7660484, 3.046783 36.7660613)",,,
28961923,2,RN 1,Avenue Mustapha Sayed El Ouali,primary,40,True,False,18.283,"LINESTRING (3.0470531 36.7660484, 3.0469835 36.7659988, 3.04691 36.765931)",,,
28961927,,,,secondary_link,,True,False,19.332,"LINESTRING (3.046783 36.7660613, 3.0468318 36.7660393, 3.0468719 36.7660081, 3.0469007 36.7659698, 3.04691 36.765931)",,,
"[297190548, 26020407]",2,RN 1,Boulevard Mohamed V,secondary,"['60', '40']",True,False,56.605999999999995,"LINESTRING (3.046783 36.7660613, 3.0465865 36.7660499, 3.0464416 36.7660647, 3.0462771 36.7661096, 3.0461714 36.7661527)",yes,,
26020410,,,Boulevard Mohamed V,secondary,,True,False,23.252000000000002,"LINESTRING (3.0461714 36.7661527, 3.046183 36.7662218, 3.0462093 36.7662882, 3.0462496 36.76635)",,,
26020412,,,Boulevard Mohamed V,secondary,60,True,False,21.008,"LINESTRING (3.0461714 36.7661527, 3.0460934 36.7661608, 3.0460149 36.7661585, 3.0459379 36.7661457)",,,
133364620,2,,Boulevard Krim Belkacem (ex Telemely),secondary,,False,True,99.547,"LINESTRING (3.0472689 36.766605, 3.0471611 36.7666325, 3.0469531 36.7666271, 3.0467489 36.7665947, 3.0466025 36.7665442, 3.0464232 36.7664564, 3.0462496 36.76635)",,,
133364646,,,Boulevard Krim Belkacem (ex Telemely),secondary,,False,False,54.40299999999999,"LINESTRING (3.0472689 36.766605, 3.0473692 36.766607, 3.0474764 36.7666226, 3.0475771 36.7666561, 3.0476666 36.7667058, 3.0478024 36.7668047)",,,
29082297,,,Rue Mirad Salah,residential,,True,False,193.31,"LINESTRING (3.0478024 36.7668047, 3.047653 36.7668358, 3.0473769 36.7668931, 3.046964 36.7669, 3.0468496 36.7668963, 3.0467384 36.7668741, 3.0466353 36.7668341, 3.0462511 36.7666362, 3.045999 36.7664307, 3.0458924 36.7663378)",,,
133364646,,,Boulevard Krim Belkacem (ex Telemely),secondary,,False,False,113.099,"LINESTRING (3.0478024 36.7668047, 3.0479219 36.7669499, 3.0481353 36.7672994, 3.0481508 36.7673247, 3.0482302 36.7674347, 3.0484379 36.767683)",,,
133364646,,,Boulevard Krim Belkacem (ex Telemely),secondary,,False,True,54.40299999999999,"LINESTRING (3.0478024 36.7668047, 3.0476666 36.7667058, 3.0475771 36.7666561, 3.0474764 36.7666226, 3.0473692 36.766607, 3.0472689 36.766605)",,,
26020360,,,Boulevard Krim Belkacem (ex Telemely),secondary,,True,False,35.874,"LINESTRING (3.0462496 36.76635, 3.0459379 36.7661457)",,,
133364620,2,,Boulevard Krim Belkacem (ex Telemely),secondary,,False,False,99.547,"LINESTRING (3.0462496 36.76635, 3.0464232 36.7664564, 3.0466025 36.7665442, 3.0467489 36.7665947, 3.0469531 36.7666271, 3.0471611 36.7666325, 3.0472689 36.766605)",,,
26020392,,,Boulevard Krim Belkacem,secondary,,False,True,61.37,"LINESTRING (3.0496252 36.7687827, 3.0491608 36.768375)",,,
26020426,,,,secondary,,True,False,21.868999999999996,"LINESTRING (3.0452528 36.7657742, 3.045247 36.7656767, 3.0452458 36.7656584, 3.04525 36.7656405, 3.0452591 36.7656238, 3.0452727 36.7656092, 3.0452976 36.7655924)",,,
299739117,,,Boulevard Krim Belkacem,secondary,,True,False,40.806,"LINESTRING (3.0452528 36.7657742, 3.0451666 36.765701, 3.0451358 36.7656576, 3.0450714 36.7655801, 3.0450467 36.7655284, 3.0450048 36.7654693)",,,
"[299739117, 26020405, 213596325]",,,"['Boulevard Krim Belkacem (ex Telemely)', 'Boulevard Krim Belkacem']",secondary,,True,False,73.84400000000001,"LINESTRING (3.0459379 36.7661457, 3.045667 36.7660083, 3.0453327 36.7658348, 3.0452528 36.7657742)",building_passage,,
28962014,3,RN 1,Boulevard Mohamed V,primary,50,True,False,139.16,"LINESTRING (3.0486028 36.766139, 3.0482901 36.7660937, 3.0482378 36.7660833, 3.0479317 36.7660521, 3.0475333 36.7660195, 3.0470531 36.7660484)",,,
26020416,,,Boulevard Krim Belkacem,secondary,,True,False,30.316,"LINESTRING (3.0450048 36.7654693, 3.0450983 36.7654765, 3.0451891 36.7655254, 3.0452976 36.7655924)",,,
26020422,2,,Boulevard Krim Belkacem,secondary,,False,False,131.17,"LINESTRING (3.0450048 36.7654693, 3.0449261 36.7653112, 3.044894 36.7652599, 3.0448482 36.7652156, 3.0447913 36.7651807, 3.044404 36.7650204, 3.0443619 36.7649984, 3.0443266 36.7649698, 3.0442996 36.7649359, 3.0442821 36.7648982, 3.0442427 36.7647519, 3.044241 36.7645746)",,,
26020422,2,,Boulevard Krim Belkacem,secondary,,False,True,196.195,"LINESTRING (3.0447954 36.7622565, 3.0446417 36.7624098, 3.044435 36.7626091, 3.0441833 36.7628356, 3.0440776 36.763121, 3.0440422 36.7633147, 3.0440588 36.7634952, 3.0440963 36.7637146, 3.0441267 36.7638214)",,,
28962421,,,Rue Beladjel Hocine,tertiary,,True,False,159.85399999999998,"LINESTRING (3.0447954 36.7622565, 3.0448024 36.7622723, 3.0448012 36.7622856, 3.0447959 36.7623016, 3.0446924 36.7625246, 3.0446065 36.7627172, 3.044452 36.7630403, 3.0444076 36.763304, 3.0444331 36.7634864, 3.0445152 36.7636244)",,,
295787795,2,,جادة كريم بلقاسم,secondary,,False,False,140.186,"LINESTRING (3.0447954 36.7622565, 3.0451293 36.761995, 3.0452915 36.7618927, 3.0454364 36.7617951, 3.0455873 36.7616818, 3.0456876 36.7615766, 3.0457575 36.7614477, 3.0458161 36.7613254)",,,
267207987,3,RN 1,Rue Didouche Mourad,primary,50,True,False,20.921,"LINESTRING (3.0542362 36.7682765, 3.0543502 36.768441)",,,
28533775,2,,Avenue Ghermoul Ahmed,secondary,,False,False,171.554,"LINESTRING (3.0494186 36.7612435, 3.0494906 36.7612351, 3.0495456 36.7612214, 3.0496019 36.7611985, 3.0496454 36.7611655, 3.0496846 36.7611279, 3.0499412 36.7607784, 3.0500897 36.7605274, 3.0502776 36.7602645, 3.0503622 36.7601486, 3.0504106 36.7600647, 3.0504396 36.7599903)",,,
28533775,2,,Avenue Ghermoul Ahmed,secondary,,False,True,46.003,"LINESTRING (3.0494186 36.7612435, 3.0493633 36.7612325, 3.0493194 36.7612142, 3.0492764 36.7611829, 3.049214 36.761121, 3.0490629 36.7609589)",,,
28919817,,,Rue Maidat Rabah,residential,,True,False,66.259,"LINESTRING (3.0494186 36.7612435, 3.0492762 36.7613173, 3.0487605 36.7615196)",,,
28533771,,,,secondary,,True,False,20.339,"LINESTRING (3.0481852 36.7612213, 3.0481322 36.7612989, 3.0480672 36.7613777)",,,
28533775,2,,Avenue Ghermoul Ahmed,secondary,,False,False,255.17399999999998,"LINESTRING (3.0481852 36.7612213, 3.048228 36.7611894, 3.0482717 36.7611501, 3.0482912 36.7611052, 3.0482982 36.7610494, 3.0482946 36.7609915, 3.0482848 36.7609424, 3.0482641 36.7608981, 3.0480953 36.7606729, 3.0480029 36.7605371, 3.0479516 36.7604527, 3.0479205 36.7603964, 3.0479127 36.7603607, 3.0479161 36.7603065, 3.0479347 36.7602673, 3.0479744 36.760238, 3.0480377 36.7602147, 3.0481087 36.7602118, 3.0481661 36.7602294, 3.0482151 36.7602538, 3.0482742 36.7602902, 3.0485968 36.7605562, 3.0489301 36.7608391, 3.049001 36.760897, 3.0490629 36.7609589)",,,
28533775,2,,Avenue Ghermoul Ahmed,secondary,,False,True,171.55399999999997,"LINESTRING (3.0504396 36.7599903, 3.0504106 36.7600647, 3.0503622 36.7601486, 3.0502776 36.7602645, 3.0500897 36.7605274, 3.0499412 36.7607784, 3.0496846 36.7611279, 3.0496454 36.7611655, 3.0496019 36.7611985, 3.0495456 36.7612214, 3.0494906 36.7612351, 3.0494186 36.7612435)",,,
28919765,,,Rue Bouchakour Youcef,residential,,False,False,127.75,"LINESTRING (3.0504396 36.7599903, 3.0505384 36.7600757, 3.0506162 36.7601999, 3.0506435 36.7602825, 3.0506692 36.7604014, 3.050686 36.7609666, 3.050709 36.7610872)",,,
28918947,2,,Boulevard Belhouchet Mouloud,tertiary,,False,False,40.972,"LINESTRING (3.0544387 36.7657671, 3.0540079 36.7658962)",,,
28919085,,,Rue Reda Houhou,residential,,True,False,44.346,"LINESTRING (3.0544387 36.7657671, 3.054622 36.7661379)",,,
28918947,2,,Boulevard Belhouchet Mouloud,tertiary,,False,False,46.881,"LINESTRING (3.0540079 36.7658962, 3.0535157 36.7660455)",,,
28918947,2,,Boulevard Belhouchet Mouloud,tertiary,,False,True,40.972,"LINESTRING (3.0540079 36.7658962, 3.0544387 36.7657671)",,,
28919339,,,Rue Mechdal Djelloul,residential,,True,False,77.354,"LINESTRING (3.0540079 36.7658962, 3.0536629 36.7652578)",,,
28919085,,,Rue Reda Houhou,residential,,True,False,68.97,"LINESTRING (3.0541975 36.7651777, 3.0544387 36.7657671)",,,
28918949,,,Place Zabana,residential,,True,False,16.255,"LINESTRING (3.0541975 36.7651777, 3.0541618 36.7651837, 3.0541254 36.7651811, 3.0540917 36.76517, 3.0540635 36.7651514, 3.0540434 36.765127)",,roundabout,
28918955,,,Rue Ahmed Zabana,residential,,False,False,36.883,"LINESTRING (3.0540434 36.765127, 3.0536629 36.7652578)",,,
28918949,,,Place Zabana,residential,,True,False,18.134999999999998,"LINESTRING (3.0540434 36.765127, 3.0540328 36.7650955, 3.0540355 36.765063, 3.0540515 36.765033, 3.0540788 36.7650088, 3.0541146 36.7649932)",,roundabout,
28918949,,,Place Zabana,residential,,True,False,18.772,"LINESTRING (3.0541146 36.7649932, 3.0541562 36.7649878, 3.0541976 36.7649941, 3.0542339 36.7650112, 3.0542608 36.7650372, 3.0542751 36.765069)",,roundabout,
28918955,,,Rue Ahmed Zabana,residential,,False,False,46.959,"LINESTRING (3.0531333 36.7654754, 3.0526676 36.7656733)",,,
28918955,,,Rue Ahmed Zabana,residential,,False,True,53.019,"LINESTRING (3.0531333 36.7654754, 3.0536629 36.7652578)",,,
28919070,,,Rue Boukhalfa Khelifa,residential,,True,False,71.964,"LINESTRING (3.0531333 36.7654754, 3.0535157 36.7660455)",,,
28918955,,,Rue Ahmed Zabana,residential,,False,True,46.959,"LINESTRING (3.0526676 36.7656733, 3.0531333 36.7654754)",,,
28919092,,,Rue Colonel Chabani Mohamed,residential,,False,False,67.152,"LINESTRING (3.0526676 36.7656733, 3.0528996 36.7662479)",,,
28919092,,,Rue Colonel Chabani Mohamed,residential,,False,True,59.975,"LINESTRING (3.0526676 36.7656733, 3.0524438 36.7651646)",,,
28918981,,,Rue des Frères Meslem,tertiary,,True,False,18.063,"LINESTRING (3.0518924 36.7660899, 3.0520557 36.7659936)",,,
267207987,3,RN 1,Rue Didouche Mourad,primary,50,True,False,31.237,"LINESTRING (3.0518924 36.7660899, 3.0521637 36.7662679)",,,
28918981,,,Rue des Frères Meslem,tertiary,,True,False,104.73500000000001,"LINESTRING (3.0520557 36.7659936, 3.0522491 36.7658674, 3.0522307 36.7656824, 3.0522613 36.7654392, 3.0522955 36.7653676, 3.0523464 36.7652946, 3.0524028 36.7652129, 3.0524438 36.7651646)",,,
516899763,,,Rue Ferhat Bousaad,residential,,False,True,140.62400000000002,"LINESTRING (3.0520557 36.7659936, 3.0517278 36.7655585, 3.0514095 36.7651472, 3.0512126 36.764925)",,,
28919087,,,Rue Reda Houhou,residential,,True,False,67.638,"LINESTRING (3.0540778 36.7643857, 3.0540924 36.7645456, 3.0541146 36.7649932)",,,
28919070,,,Rue Boukhalfa Khelifa,residential,,True,False,55.347,"LINESTRING (3.0517313 36.7631994, 3.0519963 36.7636496)",,,
28919196,,,Boulevard Naïli Mohamed,residential,,True,False,25.088,"LINESTRING (3.0517313 36.7631994, 3.0514615 36.7631347)",,,
"[28919205, 307414463]",,,"['Rue Lalouche Mohamed', 'Boulevard Naïli Mohamed']",residential,,False,"[False, True]",135.03199999999998,"LINESTRING (3.0517313 36.7631994, 3.052688 36.7634599, 3.0528536 36.7635033, 3.0531683 36.7635859)",,,
28918981,,,Rue des Frères Meslem,tertiary,,True,False,56.871,"LINESTRING (3.0528057 36.7649484, 3.0533424 36.7646714)",,,
28919070,,,Rue Boukhalfa Khelifa,residential,,True,False,65.464,"LINESTRING (3.0528057 36.7649484, 3.0531333 36.7654754)",,,
28918947,2,,Boulevard Belhouchet Mouloud,tertiary,,False,False,59.316,"LINESTRING (3.0535157 36.7660455, 3.0528996 36.7662479)",,,
28918947,2,,Boulevard Belhouchet Mouloud,tertiary,,False,True,46.881,"LINESTRING (3.0535157 36.7660455, 3.0540079 36.7658962)",,,
133338128,,,Rue Boukhalfa Khelifa,residential,,True,False,46.574,"LINESTRING (3.0535157 36.7660455, 3.0537511 36.7664195)",,,
28919292,,,Rue Ahmed Bessa (ou Rue Ali Azil),residential,,True,False,50.904,"LINESTRING (3.0545016 36.7677316, 3.0539612 36.7678805)",,,
153239659,,,Rue Boukhalfa Khelifa,residential,,True,False,79.953,"LINESTRING (3.0545016 36.7677316, 3.0541366 36.7670747)",,,
28919092,,,Rue Colonel Chabani Mohamed,residential,,False,False,79.007,"LINESTRING (3.0512444 36.763873, 3.051768 36.7644465)",,,
28919092,,,Rue Colonel Chabani Mohamed,residential,,False,True,24.171,"LINESTRING (3.0512444 36.763873, 3.0510883 36.7636952)",,,
28919411,,,Rue Essaïd Akli,residential,,False,True,36.214,"LINESTRING (3.0512444 36.763873, 3.0508524 36.7639593)",,,
28918981,,,Rue des Frères Meslem,tertiary,,True,False,40.214,"LINESTRING (3.0524438 36.7651646, 3.0528057 36.7649484)",,,
28919092,,,Rue Colonel Chabani Mohamed,residential,,False,False,59.975,"LINESTRING (3.0524438 36.7651646, 3.0526676 36.7656733)",,,
28919092,,,Rue Colonel Chabani Mohamed,residential,,False,True,48.526,"LINESTRING (3.0524438 36.7651646, 3.0521319 36.7648068)",,,
28918947,2,,Boulevard Belhouchet Mouloud,tertiary,,False,False,49.483,"LINESTRING (3.0528996 36.7662479, 3.0523869 36.7664192)",,,
28918947,2,,Boulevard Belhouchet Mouloud,tertiary,,False,True,59.316,"LINESTRING (3.0528996 36.7662479, 3.0535157 36.7660455)",,,
28919092,,,Rue Colonel Chabani Mohamed,residential,,False,True,67.152,"LINESTRING (3.0528996 36.7662479, 3.0526676 36.7656733)",,,
28919154,,,Rue Capitaine Mennani Noureddine,tertiary,,True,False,69.528,"LINESTRING (3.0507605 36.7611765, 3.0503561 36.7617113)",,,
28919177,,,Chemin Chaaf Tahar,residential,,True,False,107.842,"LINESTRING (3.0507605 36.7611765, 3.0511832 36.7620853)",,,
28919765,,,Rue Bouchakour Youcef,residential,,False,True,10.938,"LINESTRING (3.0507605 36.7611765, 3.050709 36.7610872)",,,
28919411,,,Rue Essaïd Akli,residential,,False,False,96.311,"LINESTRING (3.0498194 36.764215, 3.0508524 36.7639593)",,,
307414460,,,Rue Capitaine Mennani Noureddine,tertiary,,True,False,64.653,"LINESTRING (3.0498194 36.764215, 3.0498559 36.7647957)",,,
267207987,3,RN 1,Rue Didouche Mourad,primary,50,True,False,24.605,"LINESTRING (3.0499022 36.7652616, 3.0501618 36.7653372)",,,
28919165,1,,Rue Abdellah Harrous,tertiary,,True,False,19.228,"LINESTRING (3.0513801 36.7603031, 3.0512756 36.7604544)",,,
28919092,,,Rue Colonel Chabani Mohamed,residential,,False,False,80.271,"LINESTRING (3.0503266 36.7628596, 3.0508312 36.7634577)",,,
28919516,,,Rue Ramdane Sekhi,residential,,False,False,55.361,"LINESTRING (3.0503266 36.7628596, 3.0507388 36.762487)",,,
28919920,,,Rue Ali Aït Mehdi,residential,,True,False,55.897,"LINESTRING (3.0503266 36.7628596, 3.0497253 36.7627159)",,,
"[28919205, 307414463]",,,"['Rue Lalouche Mohamed', 'Boulevard Naïli Mohamed']",residential,,False,"[False, True]",135.03199999999998,"LINESTRING (3.0531683 36.7635859, 3.0528536 36.7635033, 3.052688 36.7634599, 3.0517313 36.7631994)",,,
28919232,,,Rue Nouvelle,residential,,False,False,130.66899999999998,"LINESTRING (3.0531683 36.7635859, 3.0529755 36.7640104, 3.0533424 36.7646714)",,,
153239659,,,Rue Boukhalfa Khelifa,residential,,True,False,41.411,"LINESTRING (3.0541366 36.7670747, 3.0539414 36.7667367)",,,
153239660,,,Rue Frères Boulahdour,residential,,False,True,39.591,"LINESTRING (3.0541366 36.7670747, 3.0537263 36.7672116)",,,
153239665,,,Rue Frères Boulahdour,residential,,True,False,36.239,"LINESTRING (3.0541366 36.7670747, 3.0545204 36.7669666)",,,
267207987,3,RN 1,Rue Didouche Mourad,primary,50,True,False,76.255,"LINESTRING (3.0535194 36.7672931, 3.0539612 36.7678805)",,,
28919085,,,Rue Reda Houhou,residential,,True,False,6.412,"LINESTRING (3.0547556 36.7664255, 3.0547805 36.7664796)",,,
28919085,,,Rue Reda Houhou,residential,,True,False,41.418,"LINESTRING (3.0547805 36.7664796, 3.0549476 36.7668272)",,,
28919085,,,Rue Reda Houhou,residential,,True,False,34.122,"LINESTRING (3.054622 36.7661379, 3.0547556 36.7664255)",,,
28919324,,,Rue Yacef M'hamed,residential,,False,True,83.658,"LINESTRING (3.054622 36.7661379, 3.0537511 36.7664195)",,,
28919334,,,Rue Chouder Mohamed,residential,,False,True,71.257,"LINESTRING (3.0547618 36.7644012, 3.0548024 36.7650412)",,,
28918966,,,Rue Ahmed Zabana,residential,,False,False,47.072,"LINESTRING (3.0548024 36.7650412, 3.0542751 36.765069)",,,
28919334,,,Rue Chouder Mohamed,residential,,False,False,71.257,"LINESTRING (3.0548024 36.7650412, 3.0547618 36.7644012)",,,
28919334,,,Rue Chouder Mohamed,residential,,False,True,64.666,"LINESTRING (3.0548024 36.7650412, 3.054844 36.7656218)",,,
28918955,,,Rue Ahmed Zabana,residential,,False,False,53.019,"LINESTRING (3.0536629 36.7652578, 3.0531333 36.7654754)",,,
28918955,,,Rue Ahmed Zabana,residential,,False,True,36.883,"LINESTRING (3.0536629 36.7652578, 3.0540434 36.765127)",,,
28919339,,,Rue Mechdal Djelloul,residential,,True,False,71.181,"LINESTRING (3.0536629 36.7652578, 3.0533424 36.7646714)",,,
28918981,,,Rue des Frères Meslem,tertiary,,True,False,73.318,"LINESTRING (3.0533424 36.7646714, 3.0537958 36.7644538, 3.0540778 36.7643857)",,,
28919232,,,Rue Nouvelle,residential,,False,True,130.66899999999998,"LINESTRING (3.0533424 36.7646714, 3.0529755 36.7640104, 3.0531683 36.7635859)",,,
28919292,,,Rue Ahmed Bessa (ou Rue Ali Azil),residential,,True,False,36.671,"LINESTRING (3.0548929 36.7676291, 3.0545016 36.7677316)",,,
28919374,,,Rue la place,residential,,False,False,80.794,"LINESTRING (3.0548929 36.7676291, 3.0545204 36.7669666)",,,
28919374,,,Rue la place,residential,,False,True,80.794,"LINESTRING (3.0545204 36.7669666, 3.0548929 36.7676291)",,,
153239665,,,Rue Frères Boulahdour,residential,,True,False,41.089,"LINESTRING (3.0545204 36.7669666, 3.0549476 36.7668272)",,,
28919375,,,Rue Ferhat Bousaad,residential,,False,False,69.697,"LINESTRING (3.0508524 36.7639593, 3.050947 36.7645815)",,,
28919375,,,Rue Ferhat Bousaad,residential,,False,True,55.807,"LINESTRING (3.0508524 36.7639593, 3.0508312 36.7634577)",,,
28919411,,,Rue Essaïd Akli,residential,,False,False,36.214,"LINESTRING (3.0508524 36.7639593, 3.0512444 36.763873)",,,
28919411,,,Rue Essaïd Akli,residential,,False,True,96.311,"LINESTRING (3.0508524 36.7639593, 3.0498194 36.764215)",,,
28919375,,,Rue Ferhat Bousaad,residential,,False,True,69.697,"LINESTRING (3.050947 36.7645815, 3.0508524 36.7639593)",,,
28919379,,,Rue Ibnou Nafis,residential,,True,False,100.069,"LINESTRING (3.050947 36.7645815, 3.0498559 36.7647957)",,,
516899763,,,Rue Ferhat Bousaad,residential,,False,False,44.929,"LINESTRING (3.050947 36.7645815, 3.0512126 36.764925)",,,
516899764,,,Rue Ibnou Nafis,residential,,True,False,74.658,"LINESTRING (3.050947 36.7645815, 3.051768 36.7644465)",,,
307414460,,,Rue Capitaine Mennani Noureddine,tertiary,,True,False,51.97,"LINESTRING (3.0498559 36.7647957, 3.0499022 36.7652616)",,,
28919092,,,Rue Colonel Chabani Mohamed,residential,,False,True,79.007,"LINESTRING (3.051768 36.7644465, 3.0512444 36.763873)",,,
28919380,,,,residential,,False,False,57.884,"LINESTRING (3.051768 36.7644465, 3.0524033 36.7643371)",,,
28919092,,,Rue Colonel Chabani Mohamed,residential,,False,False,51.563,"LINESTRING (3.051768 36.7644465, 3.0519208 36.7646098, 3.0521319 36.7648068)",,,
28919070,,,Rue Boukhalfa Khelifa,residential,,True,False,76.846,"LINESTRING (3.0524033 36.7643371, 3.0528057 36.7649484)",,,
28919380,,,,residential,,False,True,57.884,"LINESTRING (3.0524033 36.7643371, 3.051768 36.7644465)",,,
28919092,,,Rue Colonel Chabani Mohamed,residential,,False,False,48.526,"LINESTRING (3.0521319 36.7648068, 3.0524438 36.7651646)",,,
28919391,,,Rue Mohamed Negazi,residential,,False,False,50.776,"LINESTRING (3.0521319 36.7648068, 3.051641 36.7650389)",,,
