osmid,highway,oneway,reversed,length,geometry,name,ref,maxspeed,junction
89080053,tertiary,False,False,74.033,"LINESTRING (2.7908947 36.6718358, 2.7909362 36.6720704, 2.7908452 36.6722799, 2.7908002 36.6723337, 2.7906777 36.6724365)",,,,
89080054,tertiary,False,False,73.317,"LINESTRING (2.7908947 36.6718358, 2.790718 36.672025, 2.79064 36.6722401, 2.7906454 36.6722969, 2.7906777 36.6724365)",,,,
89080053,tertiary,False,False,80.646,"LINESTRING (2.7906777 36.6724365, 2.7903543 36.6731138)",,,,
171571616,residential,False,False,203.244,"LINESTRING (2.7906777 36.6724365, 2.7885103 36.6718718)",,,,
171571616,residential,False,True,116.365,"LINESTRING (2.7906777 36.6724365, 2.7919156 36.6727672)",,,,
89080053,tertiary,False,True,74.033,"LINESTRING (2.7906777 36.6724365, 2.7908002 36.6723337, 2.7908452 36.6722799, 2.7909362 36.6720704, 2.7908947 36.6718358)",,,,
89080054,tertiary,False,True,73.31700000000001,"LINESTRING (2.7906777 36.6724365, 2.7906454 36.6722969, 2.79064 36.6722401, 2.790718 36.672025, 2.7908947 36.6718358)",,,,
89080053,tertiary,False,False,109.21800000000002,"LINESTRING (2.7900846 36.673734, 2.7900182 36.6738997, 2.7899788 36.6739417, 2.7899203 36.6739681, 2.7898434 36.6739847, 2.7897495 36.6739869, 2.7896127 36.6739815, 2.7894647 36.673973, 2.7893032 36.6739631, 2.7891795 36.6739525, 2.7890507 36.6739403)",,,,
89080053,tertiary,False,True,73.043,"LINESTRING (2.7900846 36.673734, 2.7901339 36.6736103, 2.7903543 36.6731138)",,,,
171571564,residential,False,False,206.356,"LINESTRING (2.7900846 36.673734, 2.7905746 36.6738661, 2.7911254 36.6742855, 2.7913319 36.674434, 2.7915965 36.6745545, 2.7918121 36.6746276, 2.7919747 36.6746449, 2.7920323 36.6746474)",,,,
171571616,residential,False,True,272.479,"LINESTRING (2.7900846 36.673734, 2.7899513 36.6736996, 2.7879809 36.6731623, 2.7881739 36.6726953, 2.7882417 36.6725269)",,,,
171571542,residential,False,False,54.373,"LINESTRING (2.7926167 36.6771961, 2.7928091 36.6776601)",,,,
