osmid,oneway,highway,reversed,length,ref,geometry,junction
278737772,True,secondary,False,211.57299999999998,,"LINESTRING (7.0553937 36.8994852, 7.0555771 36.8997106, 7.0557448 36.8999622, 7.055882 36.9001866, 7.0559698 36.9003563, 7.0563746 36.9012124)",
339419184,False,residential,False,64.719,,"LINESTRING (7.0553937 36.8994852, 7.0558208 36.8992437, 7.0559006 36.8992179, 7.0560106 36.8991823)",
265142789,True,secondary,False,8.635,,"LINESTRING (7.053963 36.9021282, 7.0539701 36.9021029, 7.053985 36.9020799, 7.0540066 36.9020607)",roundabout
338209657,False,residential,False,51.582,,"LINESTRING (7.0504819 36.8935038, 7.0510576 36.8934472)",
339438413,False,residential,False,118.769,,"LINESTRING (7.0504819 36.8935038, 7.051002 36.8944876)",
338209657,False,residential,True,91.259,,"LINESTRING (7.0504819 36.8935038, 7.0501327 36.8935521, 7.0497464 36.8937216, 7.0496177 36.8938031, 7.0495807 36.8938478)",
338209657,False,residential,True,20.936,,"LINESTRING (7.0493885 36.8949502, 7.0494817 36.8951231)",
338209657,False,residential,False,129.037,,"LINESTRING (7.0493885 36.8949502, 7.04932 36.8948284, 7.0492938 36.8946764, 7.0492905 36.8945346, 7.04932 36.8943673, 7.0494118 36.8941229, 7.0495184 36.8939232, 7.0495807 36.8938478)",
338209657,False,residential,False,21.845,,"LINESTRING (7.0493065 36.8983162, 7.0494149 36.8981399)",
338209641,False,residential,True,295.027,,"LINESTRING (7.0493065 36.8983162, 7.0497203 36.8985052, 7.0498946 36.8985739, 7.0500421 36.8986168, 7.0500744 36.8986238, 7.0502111 36.8986532, 7.0503828 36.8986704, 7.0505618 36.8986809, 7.0507798 36.898679, 7.05116 36.8986551, 7.051978 36.8985801, 7.0522623 36.8985372, 7.0523519 36.8985201, 7.0525045 36.8984866)",
278737772,True,secondary,False,117.729,,"LINESTRING (7.0528576 36.898438, 7.0533336 36.8984824, 7.0537976 36.8985791, 7.0541214 36.8986705, 7.0541402 36.8986794)",
278737772,True,secondary,False,26.046,,"LINESTRING (7.052651 36.8981893, 7.052578 36.8983761, 7.052591 36.8984132)",
338209658,True,secondary_link,False,35.266000000000005,,"LINESTRING (7.052651 36.8981893, 7.0526694 36.8982857, 7.0527163 36.8983551, 7.0527612 36.8983892, 7.0528576 36.898438)",
338209662,False,residential,False,238.902,,"LINESTRING (7.0511117 36.8973338, 7.0506986 36.8965338, 7.0504277 36.8959932, 7.050356 36.8958969, 7.0502641 36.8958109, 7.0501736 36.8957618, 7.0500656 36.8957337, 7.0496988 36.8956867)",
338209662,False,residential,True,337.32900000000006,,"LINESTRING (7.0511117 36.8973338, 7.0512082 36.897514, 7.0512786 36.8975936, 7.0513779 36.8976515, 7.0514979 36.8976835, 7.0515837 36.8976792, 7.0518017 36.8976193, 7.0519056 36.8975741, 7.0519787 36.8975207, 7.0520377 36.8974435, 7.0520853 36.8973489, 7.0521148 36.8972373, 7.0521229 36.8971258, 7.0521048 36.8969866, 7.0520585 36.8968662, 7.0518386 36.8963557, 7.051801 36.8962485, 7.0517822 36.8961241, 7.0517742 36.8960104, 7.051793 36.8958817, 7.0518278 36.8957851, 7.0518976 36.8956886, 7.0520436 36.8955291)",
339422591,False,unclassified,False,140.784,,"LINESTRING (7.0511117 36.8973338, 7.0516241 36.8971651, 7.0512683 36.8963929)",
338209657,False,residential,False,5.389,,"LINESTRING (7.0495057 36.8951676, 7.0494817 36.8951231)",
338209657,False,residential,True,60.221,,"LINESTRING (7.0495057 36.8951676, 7.0496988 36.8956867)",
339438512,False,residential,True,57.366,,"LINESTRING (7.0495057 36.8951676, 7.0501134 36.8949945)",
338209657,False,residential,False,60.221,,"LINESTRING (7.0496988 36.8956867, 7.0495057 36.8951676)",
338209657,False,residential,True,240.55200000000002,,"LINESTRING (7.0496988 36.8956867, 7.0498866 36.8962272, 7.0499322 36.896416, 7.0499429 36.8965897, 7.0499268 36.8968643, 7.0498671 36.897203, 7.0498034 36.8975014, 7.0497686 36.8975829, 7.0496958 36.8976946, 7.0496355 36.8977872)",
338209662,False,residential,True,238.902,,"LINESTRING (7.0496988 36.8956867, 7.0500656 36.8957337, 7.0501736 36.8957618, 7.0502641 36.8958109, 7.050356 36.8958969, 7.0504277 36.8959932, 7.0506986 36.8965338, 7.0511117 36.8973338)",
300146181,True,secondary,False,41.638,CW 18,"LINESTRING (7.0570856 36.9009713, 7.0575167 36.9008251)",
339419183,False,residential,False,221.577,,"LINESTRING (7.0570856 36.9009713, 7.0569775 36.9008257, 7.0568261 36.9006271, 7.0566949 36.9004544, 7.0565496 36.9002784, 7.0560106 36.8991823)",
339419184,False,residential,False,38.921,,"LINESTRING (7.0560106 36.8991823, 7.0564149 36.8990482)",
339419183,False,residential,True,221.577,,"LINESTRING (7.0560106 36.8991823, 7.0565496 36.9002784, 7.0566949 36.9004544, 7.0568261 36.9006271, 7.0569775 36.9008257, 7.0570856 36.9009713)",
339419184,False,residential,True,64.719,,"LINESTRING (7.0560106 36.8991823, 7.0559006 36.8992179, 7.0558208 36.8992437, 7.0553937 36.8994852)",
339419184,False,residential,True,151.309,,"LINESTRING (7.0572844 36.8981556, 7.0573106 36.8987335, 7.0567454 36.8989385, 7.0564149 36.8990482)",
339419184,False,residential,True,38.921,,"LINESTRING (7.0564149 36.8990482, 7.0560106 36.8991823)",
339419308,False,residential,False,35.995,,"LINESTRING (7.0564149 36.8990482, 7.0565691 36.8993475)",
339419184,False,residential,False,151.30900000000003,,"LINESTRING (7.0564149 36.8990482, 7.0567454 36.8989385, 7.0573106 36.8987335, 7.0572844 36.8981556)",
300146181,True,secondary,False,69.349,CW 18,"LINESTRING (7.0575167 36.9008251, 7.0576816 36.9007692, 7.0578538 36.9006705, 7.0579627 36.9005648, 7.0580681 36.9004125)",
339419308,False,residential,True,86.10399999999998,,"LINESTRING (7.0575167 36.9008251, 7.0574063 36.9006917, 7.0571374 36.9004505, 7.0569987 36.9001812)",
339419308,False,residential,True,100.266,,"LINESTRING (7.0569987 36.9001812, 7.0565691 36.8993475)",
339419310,False,residential,False,232.529,,"LINESTRING (7.0569987 36.9001812, 7.0574935 36.8999914, 7.0576752 36.8998868, 7.0577006 36.8997444, 7.0574499 36.8992156, 7.0573046 36.89914, 7.057181 36.8991575, 7.0565691 36.8993475)",
339419308,False,residential,False,86.104,,"LINESTRING (7.0569987 36.9001812, 7.0571374 36.9004505, 7.0574063 36.9006917, 7.0575167 36.9008251)",
339419308,False,residential,False,100.266,,"LINESTRING (7.0565691 36.8993475, 7.0569987 36.9001812)",
339419310,False,residential,True,232.529,,"LINESTRING (7.0565691 36.8993475, 7.057181 36.8991575, 7.0573046 36.89914, 7.0574499 36.8992156, 7.0577006 36.8997444, 7.0576752 36.8998868, 7.0574935 36.8999914, 7.0569987 36.9001812)",
339419308,False,residential,True,35.995,,"LINESTRING (7.0565691 36.8993475, 7.0564149 36.8990482)",
265142787,False,unclassified,False,24.266,,"LINESTRING (7.0530909 36.9017587, 7.053357 36.9018071)",
265142787,False,unclassified,True,17.144,,"LINESTRING (7.0530909 36.9017587, 7.0528983 36.9017658)",
1013936887,False,residential,False,27.159,,"LINESTRING (7.0530909 36.9017587, 7.0531476 36.9015187)",
265142787,False,unclassified,False,25.887,,"LINESTRING (7.0516818 36.9017284, 7.0519705 36.9017584)",
265142787,False,unclassified,True,369.51300000000003,,"LINESTRING (7.0516818 36.9017284, 7.0509545 36.9016012, 7.050356 36.9015769, 7.0503531 36.901479, 7.0504784 36.9013205, 7.0507437 36.9010571, 7.0508515 36.9010222, 7.0510643 36.9007844, 7.0511867 36.900556, 7.0514345 36.9002996, 7.051709 36.9002964, 7.0517471 36.9002287, 7.0517292 36.9002232, 7.0516152 36.9001387, 7.0513875 36.8999925)",
265142787,False,unclassified,True,10.352,,"LINESTRING (7.0513875 36.8999925, 7.051286 36.8999469)",
265142787,False,unclassified,False,369.513,,"LINESTRING (7.0513875 36.8999925, 7.0516152 36.9001387, 7.0517292 36.9002232, 7.0517471 36.9002287, 7.051709 36.9002964, 7.0514345 36.9002996, 7.0511867 36.900556, 7.0510643 36.9007844, 7.0508515 36.9010222, 7.0507437 36.9010571, 7.0504784 36.9013205, 7.0503531 36.901479, 7.050356 36.9015769, 7.0509545 36.9016012, 7.0516818 36.9017284)",
339422591,False,unclassified,True,140.784,,"LINESTRING (7.0512683 36.8963929, 7.0516241 36.8971651, 7.0511117 36.8973338)",
339438411,False,residential,False,25.559,,"LINESTRING (7.0495807 36.8938478, 7.0493055 36.8939141)",
338209657,False,residential,False,91.259,,"LINESTRING (7.0495807 36.8938478, 7.0496177 36.8938031, 7.0497464 36.8937216, 7.0501327 36.8935521, 7.0504819 36.8935038)",
338209657,False,residential,True,129.03699999999998,,"LINESTRING (7.0495807 36.8938478, 7.0495184 36.8939232, 7.0494118 36.8941229, 7.04932 36.8943673, 7.0492905 36.8945346, 7.0492938 36.8946764, 7.04932 36.8948284, 7.0493885 36.8949502)",
339438411,False,residential,True,25.559,,"LINESTRING (7.0493055 36.8939141, 7.0495807 36.8938478)",
339438413,False,residential,True,118.769,,"LINESTRING (7.051002 36.8944876, 7.0504819 36.8935038)",
339438511,False,residential,False,59.25,,"LINESTRING (7.0503125 36.895503, 7.0501134 36.8949945)",
339438511,False,residential,True,32.614,,"LINESTRING (7.0500038 36.8947146, 7.0501134 36.8949945)",
339438511,False,residential,False,32.614,,"LINESTRING (7.0501134 36.8949945, 7.0500038 36.8947146)",
339438511,False,residential,True,59.25,,"LINESTRING (7.0501134 36.8949945, 7.0503125 36.895503)",
339438512,False,residential,False,57.366,,"LINESTRING (7.0501134 36.8949945, 7.0495057 36.8951676)",
338209657,False,residential,False,20.936,,"LINESTRING (7.0494817 36.8951231, 7.0493885 36.8949502)",
338209657,False,residential,True,5.389,,"LINESTRING (7.0494817 36.8951231, 7.0495057 36.8951676)",
339439637,False,residential,False,10.216,,"LINESTRING (7.0541402 36.8986794, 7.0541048 36.8987668)",
339439637,False,residential,True,40.528,,"LINESTRING (7.0541402 36.8986794, 7.0542695 36.8983299)",
278737772,True,secondary,False,144.015,,"LINESTRING (7.0541402 36.8986794, 7.0543979 36.8988015, 7.0548233 36.8990329, 7.0551446 36.8992536, 7.0553937 36.8994852)",
339439637,False,residential,True,10.216,,"LINESTRING (7.0541048 36.8987668, 7.0541402 36.8986794)",
278737143,True,secondary,False,146.529,,"LINESTRING (7.0541048 36.8987668, 7.0540358 36.8987407, 7.0537409 36.8986529, 7.0534235 36.8985801, 7.0529609 36.8985251, 7.0525045 36.8984866)",
339439637,False,residential,False,40.528,,"LINESTRING (7.0542695 36.8983299, 7.0541402 36.8986794)",
"[339439637, 338209662]",False,residential,"[False, True]",818.7799999999999,,"LINESTRING (7.0542695 36.8983299, 7.0542976 36.898254, 7.0545099 36.8976551, 7.0545138 36.8974519, 7.0543918 36.8968082, 7.0544406 36.8966977, 7.05453 36.8966066, 7.0546845 36.8965286, 7.054839 36.8965026, 7.0554082 36.8965156, 7.0557659 36.8962815, 7.0558066 36.8961905, 7.0554114 36.895588, 7.0551571 36.8952083, 7.0550579 36.8950839, 7.0548111 36.8946807, 7.0547467 36.8946056, 7.0546093 36.8944831, 7.0545 36.8943932, 7.0544027 36.8943458, 7.0543008 36.8943244, 7.0542204 36.8943265, 7.0541479 36.8943458, 7.0532796 36.8947343, 7.0531984 36.8947813, 7.0527854 36.8950558, 7.0521229 36.8954911)",
339439726,False,residential,False,219.896,,"LINESTRING (7.0542695 36.8983299, 7.0545467 36.8983049, 7.0549562 36.8981979, 7.0550716 36.898107, 7.0550683 36.8978677, 7.0551268 36.8976952, 7.0553374 36.8975495, 7.05612 36.8974172)",
339439726,False,residential,True,219.896,,"LINESTRING (7.05612 36.8974172, 7.0553374 36.8975495, 7.0551268 36.8976952, 7.0550683 36.8978677, 7.0550716 36.898107, 7.0549562 36.8981979, 7.0545467 36.8983049, 7.0542695 36.8983299)",
338209657,False,residential,True,21.845,,"LINESTRING (7.0494149 36.8981399, 7.0493065 36.8983162)",
338209657,False,residential,False,43.852999999999994,,"LINESTRING (7.0494149 36.8981399, 7.0495701 36.8978875, 7.0496355 36.8977872)",
338209657,False,residential,False,240.55200000000002,,"LINESTRING (7.0496355 36.8977872, 7.0496958 36.8976946, 7.0497686 36.8975829, 7.0498034 36.8975014, 7.0498671 36.897203, 7.0499268 36.8968643, 7.0499429 36.8965897, 7.0499322 36.896416, 7.0498866 36.8962272, 7.0496988 36.8956867)",
338209657,False,residential,True,43.852999999999994,,"LINESTRING (7.0496355 36.8977872, 7.0495701 36.8978875, 7.0494149 36.8981399)",
338209657,False,residential,True,7.222,,"LINESTRING (7.0511364 36.8934315, 7.0510576 36.8934472)",
278737772,True,secondary,False,245.32,,"LINESTRING (7.0511364 36.8934315, 7.0511996 36.8936052, 7.0521229 36.8954911)",
265142789,True,secondary,False,15.962,,"LINESTRING (7.0541134 36.9020377, 7.0541474 36.9020469, 7.0541768 36.9020634, 7.0541993 36.9020858, 7.0542131 36.9021123, 7.0542171 36.9021408)",roundabout
311979877,True,secondary,False,212.796,CW 18,"LINESTRING (7.0541134 36.9020377, 7.0542929 36.9019412, 7.0544905 36.9018518, 7.0562869 36.9012456)",
265142787,False,unclassified,True,9.203,,"LINESTRING (7.0540066 36.9020607, 7.0539738 36.9019822)",
265142789,True,secondary,False,10.155000000000001,,"LINESTRING (7.0540066 36.9020607, 7.0540301 36.9020478, 7.0540567 36.9020394, 7.0540849 36.902036, 7.0541134 36.9020377)",roundabout
1013936884,False,residential,True,69.617,,"LINESTRING (7.0526138 36.9011712, 7.0524441 36.9017824)",
265142787,False,unclassified,False,16.814,,"LINESTRING (7.0524441 36.9017824, 7.052633 36.9017755)",
265142787,False,unclassified,True,10.468,,"LINESTRING (7.0524441 36.9017824, 7.0523265 36.9017867)",
1013936884,False,residential,False,69.617,,"LINESTRING (7.0524441 36.9017824, 7.0526138 36.9011712)",
1013936885,False,residential,True,70.712,,"LINESTRING (7.0529196 36.9011498, 7.0527506 36.9017712)",
265142787,False,unclassified,False,13.147,,"LINESTRING (7.0527506 36.9017712, 7.0528983 36.9017658)",
265142787,False,unclassified,True,10.468,,"LINESTRING (7.0527506 36.9017712, 7.052633 36.9017755)",
1013936885,False,residential,False,70.712,,"LINESTRING (7.0527506 36.9017712, 7.0529196 36.9011498)",
1013936887,False,residential,True,27.159,,"LINESTRING (7.0531476 36.9015187, 7.0530909 36.9017587)",
265142787,False,unclassified,False,17.144,,"LINESTRING (7.0528983 36.9017658, 7.0530909 36.9017587)",
265142787,False,unclassified,True,13.147,,"LINESTRING (7.0528983 36.9017658, 7.0527506 36.9017712)",
265142787,False,unclassified,False,10.468,,"LINESTRING (7.052633 36.9017755, 7.0527506 36.9017712)",
265142787,False,unclassified,True,16.814,,"LINESTRING (7.052633 36.9017755, 7.0524441 36.9017824)",
265142787,False,unclassified,False,10.468,,"LINESTRING (7.0523265 36.9017867, 7.0524441 36.9017824)",
265142787,False,unclassified,True,31.882,,"LINESTRING (7.0523265 36.9017867, 7.0522651 36.901789, 7.0519705 36.9017584)",
265142787,False,unclassified,True,25.887,,"LINESTRING (7.0519705 36.9017584, 7.0516818 36.9017284)",
265142787,False,unclassified,False,31.882,,"LINESTRING (7.0519705 36.9017584, 7.0522651 36.901789, 7.0523265 36.9017867)",
265142787,False,unclassified,False,10.352,,"LINESTRING (7.051286 36.8999469, 7.0513875 36.8999925)",
1087206947,True,residential,False,197.846,,"LINESTRING (7.051286 36.8999469, 7.0517885 36.8993499, 7.0523523 36.8988354, 7.0524264 36.8987555, 7.0524461 36.8986867, 7.0525045 36.8984866)",
339420523,False,residential,True,356.44200000000006,,"LINESTRING (7.0581813 36.9020692, 7.0580395 36.9019768, 7.0579153 36.9019703, 7.0578305 36.9019947, 7.0575894 36.9021754, 7.0574916 36.9021927, 7.0574156 36.9021476, 7.0569593 36.9017393, 7.0570202 36.9016889, 7.0581456 36.9011138, 7.058428 36.9009053, 7.0583129 36.9006239, 7.0582025 36.9004687)",
