osmid,highway,junction,oneway,reversed,length,geometry,ref,bridge
220395968,residential,,False,False,26.235,"LINESTRING (3.3107039 36.2288146, 3.3106675 36.2290487)",,
220395968,residential,,False,True,37.406,"LINESTRING (3.3107039 36.2288146, 3.3107049 36.2286907, 3.3107044 36.2285451, 3.3107042 36.2284782)",,
220395938,residential,,False,True,90.578,"LINESTRING (3.309871 36.2263032, 3.3100429 36.2271059)",,
220395939,residential,,False,True,29.4,"LINESTRING (3.309871 36.2263032, 3.3095438 36.2263186)",,
220395971,residential,,False,True,21.14,"LINESTRING (3.3127276 36.2297232, 3.3125009 36.2296712)",,
220395946,residential,,False,False,65.882,"LINESTRING (3.3127276 36.2297232, 3.3128114 36.229402, 3.3128657 36.2291414)",,
220395971,residential,,False,False,36.298,"LINESTRING (3.3127276 36.2297232, 3.3130622 36.2298096, 3.3131124 36.2298242)",,
220395921,residential,,False,False,91.447,"LINESTRING (3.3133168 36.2290185, 3.3131124 36.2298242)",,
220395939,residential,,False,False,29.4,"LINESTRING (3.3095438 36.2263186, 3.309871 36.2263032)",,
220395939,residential,,False,True,29.62,"LINESTRING (3.3095438 36.2263186, 3.3092165 36.2263539)",,
220395964,residential,,False,False,78.371,"LINESTRING (3.3095438 36.2263186, 3.3096476 36.2267887, 3.3096261 36.2268443, 3.3095832 36.2268795, 3.3095326 36.2268939, 3.3094379 36.2268919)",,
220395919,residential,,False,False,45.48,"LINESTRING (3.3069926 36.2290575, 3.307044 36.2286506)",,
220395934,residential,,False,False,153.878,"LINESTRING (3.3069926 36.2290575, 3.3052972 36.2288461)",,
220395934,residential,,False,True,25.568,"LINESTRING (3.3069926 36.2290575, 3.3072761 36.2290814)",,
220395919,residential,,False,True,100.84299999999999,"LINESTRING (3.3069926 36.2290575, 3.3069782 36.2292164, 3.3069109 36.229962)",,
220395934,residential,,False,False,46.339,"LINESTRING (3.3092743 36.2292272, 3.3087595 36.2291922)",,
220395934,residential,,False,True,21.948,"LINESTRING (3.3092743 36.2292272, 3.3095183 36.229242)",,
220395922,residential,,False,True,232.699,"LINESTRING (3.3092743 36.2292272, 3.3093011 36.2288813, 3.3092769 36.2288283, 3.3092214 36.2287894, 3.3086778 36.2287392, 3.3078796 36.2286801, 3.3075902 36.2286467, 3.3074588 36.2286165, 3.3073568 36.2285818, 3.3072254 36.2285667)",,
220395961,residential,roundabout,True,False,11.546,"LINESTRING (3.3106474 36.2293536, 3.3106238 36.2293618, 3.3105981 36.2293639, 3.3105729 36.2293599, 3.3105502 36.22935, 3.3105322 36.2293352)",,
220395976,secondary,,False,False,58.803,"LINESTRING (3.3106474 36.2293536, 3.3106558 36.2294635, 3.3106522 36.2298822)",,
220395986,residential,,True,False,80.197,"LINESTRING (3.304862 36.2263454, 3.3057536 36.2263989)",,
220395955,residential,,False,True,33.299,"LINESTRING (3.3093376 36.2268788, 3.3092609 36.2265858)",,
220395964,residential,,False,False,79.609,"LINESTRING (3.3093376 36.2268788, 3.3084537 36.2268143)",,
220395964,residential,,False,True,9.114,"LINESTRING (3.3093376 36.2268788, 3.3094379 36.2268919)",,
220395934,residential,,False,False,17.135,"LINESTRING (3.3097088 36.2292535, 3.3095183 36.229242)",,
220395934,residential,,False,True,52.148,"LINESTRING (3.3097088 36.2292535, 3.3102896 36.2292745)",,
220395974,residential,,True,False,33.393,"LINESTRING (3.3097088 36.2292535, 3.3097361 36.228954)",,
220395985,residential,,False,False,44.508,"LINESTRING (3.309869 36.2272245, 3.3099454 36.22762)",,
220395953,residential,,False,False,169.033,"LINESTRING (3.30829 36.2283287, 3.3084537 36.2268143)",,
220395982,residential,,False,False,37.019,"LINESTRING (3.30829 36.2283287, 3.3078791 36.2282976)",,
220395982,residential,,False,True,101.674,"LINESTRING (3.30829 36.2283287, 3.3094183 36.2284164)",,
220395961,residential,roundabout,True,False,9.567,"LINESTRING (3.3106556 36.22924, 3.3106737 36.2292558, 3.3106849 36.2292753, 3.3106882 36.2292966, 3.3106833 36.2293178)",,
220395941,residential,,False,True,23.257,"LINESTRING (3.3071663 36.2299981, 3.3069109 36.229962)",,
220395954,residential,,False,True,72.02,"LINESTRING (3.3071663 36.2299981, 3.3072507 36.229354)",,
220395941,residential,,False,False,96.546,"LINESTRING (3.3071663 36.2299981, 3.3072318 36.2300028, 3.307312 36.2299889, 3.3081431 36.2296548)",,
220395923,residential,,False,False,154.99,"LINESTRING (3.3054384 36.2274294, 3.3071626 36.2275206)",,
220395969,residential,,False,False,24.126,"LINESTRING (3.3054384 36.2274294, 3.3054105 36.2276452)",,
220395969,residential,,False,True,35.9,"LINESTRING (3.3054384 36.2274294, 3.3054675 36.2271074)",,
220395917,residential,,False,False,121.164,"LINESTRING (3.3070209 36.2310368, 3.3083655 36.2311415)",,
220395917,residential,,False,True,77.659,"LINESTRING (3.3070209 36.2310368, 3.3069692 36.2310587, 3.3068458 36.2311509, 3.306741 36.2311852, 3.3066487 36.2311781, 3.3063618 36.231057, 3.3062647 36.231016)",,
1222442980,residential,,False,False,67.095,"LINESTRING (3.3070209 36.2310368, 3.307153 36.2307952, 3.307153 36.2307606, 3.3071072 36.2304581)",,
220395968,residential,,False,True,26.235,"LINESTRING (3.3106675 36.2290487, 3.3107039 36.2288146)",,
456563332,residential,,True,False,21.298,"LINESTRING (3.3106675 36.2290487, 3.3106556 36.22924)",,
220395933,residential,,False,True,27.156,"LINESTRING (3.3087236 36.2294347, 3.3087595 36.2291922)",,
220395959,residential,,False,True,44.768,"LINESTRING (3.3087236 36.2294347, 3.3082254 36.2294105)",,
516717415,residential,,False,True,33.486,"LINESTRING (3.3087236 36.2294347, 3.3086626 36.2297318)",,
220462713,primary,,False,True,20.791,"LINESTRING (3.3128875 36.2320865, 3.3126568 36.2320683)",RN 18,
740853032,residential,,False,True,89.531,"LINESTRING (3.3128875 36.2320865, 3.3129283 36.231282)",,
220462713,primary,,False,False,73.817,"LINESTRING (3.3128875 36.2320865, 3.3129443 36.2320907, 3.3132126 36.2321283, 3.3134747 36.232172, 3.3136892 36.2322294)",RN 18,
220395941,residential,,False,False,120.94,"LINESTRING (3.3055793 36.2298016, 3.3059676 36.2298214, 3.3069109 36.229962)",,
"[318148720, 318148721, 520982101]",primary,,False,False,54.603,"LINESTRING (3.3055793 36.2298016, 3.3056637 36.2299504, 3.3057952 36.2301961, 3.3058268 36.2302502)",RN 18A,yes
520982101,primary,,False,True,61.605000000000004,"LINESTRING (3.3055793 36.2298016, 3.305441 36.2295578, 3.3052629 36.2293106)",RN 18A,
220395951,residential,,False,True,119.899,"LINESTRING (3.3129283 36.231282, 3.3115943 36.2312129)",,
740853032,residential,,False,False,89.531,"LINESTRING (3.3129283 36.231282, 3.3128875 36.2320865)",,
740853032,residential,,False,True,75.813,"LINESTRING (3.3129283 36.231282, 3.312996 36.2307929, 3.3131523 36.2306512)",,
220395934,residential,,False,False,25.568,"LINESTRING (3.3072761 36.2290814, 3.3069926 36.2290575)",,
220395934,residential,,False,True,133.625,"LINESTRING (3.3072761 36.2290814, 3.3087595 36.2291922)",,
220395954,residential,,False,False,30.397,"LINESTRING (3.3072761 36.2290814, 3.3072507 36.229354)",,
220395968,residential,,False,True,69.991,"LINESTRING (3.3107042 36.2284782, 3.3105542 36.2278605)",,
220395968,residential,,False,False,37.406,"LINESTRING (3.3107042 36.2284782, 3.3107044 36.2285451, 3.3107049 36.2286907, 3.3107039 36.2288146)",,
220395982,residential,,False,False,64.725,"LINESTRING (3.3107042 36.2284782, 3.3102406 36.2284714, 3.3099832 36.2284583)",,
220395921,residential,,False,True,91.447,"LINESTRING (3.3131124 36.2298242, 3.3133168 36.2290185)",,
220395971,residential,,False,False,32.235,"LINESTRING (3.3131124 36.2298242, 3.3134424 36.229939)",,
220395971,residential,,False,True,36.298,"LINESTRING (3.3131124 36.2298242, 3.3130622 36.2298096, 3.3127276 36.2297232)",,
220395932,residential,,True,False,22.789,"LINESTRING (3.3105322 36.2293352, 3.3104581 36.2293158, 3.3103804 36.2292985, 3.3102896 36.2292745)",,
220395961,residential,roundabout,True,False,7.746,"LINESTRING (3.3105322 36.2293352, 3.3105195 36.2293143, 3.310516 36.2292913, 3.310522 36.2292686)",,
220395982,residential,,False,False,32.812,"LINESTRING (3.3097829 36.2284404, 3.3094183 36.2284164)",,
220395982,residential,,False,True,18.076,"LINESTRING (3.3097829 36.2284404, 3.3099832 36.2284583)",,
220395919,residential,,False,False,81.933,"LINESTRING (3.3071945 36.2272274, 3.3072688 36.226493)",,
220395919,residential,,False,True,32.728,"LINESTRING (3.3071945 36.2272274, 3.3071626 36.2275206)",,
220395965,residential,,False,True,75.183,"LINESTRING (3.3071945 36.2272274, 3.3063588 36.2271755)",,
220395955,residential,,False,False,33.299,"LINESTRING (3.3092609 36.2265858, 3.3093376 36.2268788)",,
220395955,residential,,False,True,26.092,"LINESTRING (3.3092609 36.2265858, 3.3092165 36.2263539)",,
220395967,residential,,True,False,45.977,"LINESTRING (3.3092609 36.2265858, 3.3088246 36.2263688)",,
220395935,residential,,False,True,52.498,"LINESTRING (3.3112771 36.2284103, 3.3112715 36.2288824)",,
220395935,residential,,False,False,63.605000000000004,"LINESTRING (3.3112771 36.2284103, 3.3112775 36.2279357, 3.3112679 36.2278878, 3.3112121 36.2278687)",,
220395946,residential,,False,True,204.685,"LINESTRING (3.3112771 36.2284103, 3.3128487 36.2286478, 3.3129091 36.2286624, 3.3129507 36.2286949, 3.3129559 36.2287506, 3.3128657 36.2291414)",,
220395940,residential,,False,True,81.28,"LINESTRING (3.305359 36.2282799, 3.3062626 36.2283348)",,
220395969,residential,,False,False,25.901,"LINESTRING (3.305359 36.2282799, 3.3053305 36.2285117)",,
220395969,residential,,False,True,37.622,"LINESTRING (3.305359 36.2282799, 3.3053848 36.2279422)",,
220400608,residential,,False,True,41.525,"LINESTRING (3.305359 36.2282799, 3.3049884 36.2280561)",,
220395947,residential,,False,True,145.866,"LINESTRING (3.3128657 36.2291414, 3.3112715 36.2288824)",,
220395946,residential,,False,False,204.685,"LINESTRING (3.3128657 36.2291414, 3.3129559 36.2287506, 3.3129507 36.2286949, 3.3129091 36.2286624, 3.3128487 36.2286478, 3.3112771 36.2284103)",,
220395946,residential,,False,True,65.882,"LINESTRING (3.3128657 36.2291414, 3.3128114 36.229402, 3.3127276 36.2297232)",,
220395964,residential,,False,True,38.683,"LINESTRING (3.3080239 36.2267858, 3.3084537 36.2268143)",,
516707115,residential,,False,False,168.606,"LINESTRING (3.3080239 36.2267858, 3.3078791 36.2282976)",,
516707115,residential,,False,True,54.969,"LINESTRING (3.3080239 36.2267858, 3.308086 36.226294)",,
220395961,residential,roundabout,True,False,4.758,"LINESTRING (3.310522 36.2292686, 3.3105356 36.2292502, 3.3105554 36.229236)",,
220395917,residential,,False,True,121.164,"LINESTRING (3.3083655 36.2311415, 3.3070209 36.2310368)",,
220395981,residential,,False,False,94.64,"LINESTRING (3.3083655 36.2311415, 3.3083368 36.2319923)",,
220395981,residential,,False,True,89.40199999999999,"LINESTRING (3.3083655 36.2311415, 3.3084244 36.2306697, 3.3084832 36.2303433)",,
220395941,residential,,False,False,23.257,"LINESTRING (3.3069109 36.229962, 3.3071663 36.2299981)",,
220395919,residential,,False,False,100.84299999999999,"LINESTRING (3.3069109 36.229962, 3.3069782 36.2292164, 3.3069926 36.2290575)",,
220395941,residential,,False,True,120.94,"LINESTRING (3.3069109 36.229962, 3.3059676 36.2298214, 3.3055793 36.2298016)",,
220395939,residential,,False,False,29.62,"LINESTRING (3.3092165 36.2263539, 3.3095438 36.2263186)",,
220395939,residential,,False,True,35.192,"LINESTRING (3.3092165 36.2263539, 3.3088246 36.2263688)",,
220395955,residential,,False,False,26.092,"LINESTRING (3.3092165 36.2263539, 3.3092609 36.2265858)",,
"[220395971, 740853029, 740853030]",residential,,False,False,109.29700000000001,"LINESTRING (3.3145087 36.2304261, 3.3144088 36.230653, 3.3143969 36.2307501, 3.3144107 36.2308552, 3.3144513 36.2309964, 3.3144731 36.2310686, 3.314494 36.2311548, 3.3144604 36.2313074, 3.3144437 36.231383)",,yes
220395971,residential,,False,True,114.416,"LINESTRING (3.3145087 36.2304261, 3.3144976 36.2303481, 3.3144527 36.2303029, 3.3136226 36.2300017, 3.3134424 36.229939)",,
220462744,residential,,False,False,108.37700000000001,"LINESTRING (3.3145087 36.2304261, 3.314572 36.2302501, 3.3145344 36.2299732, 3.3144915 36.2295275, 3.314496 36.2294618)",,
220395919,residential,,False,True,16.224,"LINESTRING (3.3070886 36.2282371, 3.3070736 36.2283825)",,
220395982,residential,,False,True,71.224,"LINESTRING (3.3070886 36.2282371, 3.3078791 36.2282976)",,
220395919,residential,,False,False,79.947,"LINESTRING (3.3070886 36.2282371, 3.3071063 36.2280656, 3.307125 36.2278845, 3.3071626 36.2275206)",,
220395959,residential,,False,False,44.768,"LINESTRING (3.3082254 36.2294105, 3.3087236 36.2294347)",,
220395959,residential,,False,True,87.652,"LINESTRING (3.3082254 36.2294105, 3.3072507 36.229354)",,
220395983,residential,,False,False,25.056,"LINESTRING (3.3082254 36.2294105, 3.3082103 36.2296355)",,
220395931,residential,,True,False,7.729,"LINESTRING (3.3048553 36.2264147, 3.304862 36.2263454)",,
220395964,residential,,False,False,9.114,"LINESTRING (3.3094379 36.2268919, 3.3093376 36.2268788)",,
220395964,residential,,False,True,78.371,"LINESTRING (3.3094379 36.2268919, 3.3095326 36.2268939, 3.3095832 36.2268795, 3.3096261 36.2268443, 3.3096476 36.2267887, 3.3095438 36.2263186)",,
220395978,residential,,False,True,88.806,"LINESTRING (3.3094379 36.2268919, 3.309432 36.2273266, 3.309426 36.2276905)",,
220395938,residential,,False,False,90.578,"LINESTRING (3.3100429 36.2271059, 3.309871 36.2263032)",,
220395961,residential,roundabout,True,False,5.194,"LINESTRING (3.3106833 36.2293178, 3.3106691 36.2293382, 3.3106474 36.2293536)",,
220395971,residential,,False,False,49.869,"LINESTRING (3.3106833 36.2293178, 3.3107396 36.2293535, 3.3112128 36.2294369)",,
220395956,residential,,False,False,9.464,"LINESTRING (3.3086979 36.2266215, 3.3086118 36.2265723)",,
220395933,residential,,False,False,27.156,"LINESTRING (3.3087595 36.2291922, 3.3087236 36.2294347)",,
220395934,residential,,False,False,133.625,"LINESTRING (3.3087595 36.2291922, 3.3072761 36.2290814)",,
220395934,residential,,False,True,46.339,"LINESTRING (3.3087595 36.2291922, 3.3092743 36.2292272)",,
220395935,residential,,False,False,52.498,"LINESTRING (3.3112715 36.2288824, 3.3112771 36.2284103)",,
220395947,residential,,False,False,145.866,"LINESTRING (3.3112715 36.2288824, 3.3128657 36.2291414)",,
220395947,residential,,False,True,51.467,"LINESTRING (3.3112715 36.2288824, 3.3107039 36.2288146)",,
220395935,residential,,False,True,59.019,"LINESTRING (3.3105542 36.2278605, 3.3112121 36.2278687)",,
220395968,residential,,False,False,69.991,"LINESTRING (3.3105542 36.2278605, 3.3107042 36.2284782)",,
220395968,residential,,False,True,34.685,"LINESTRING (3.3105542 36.2278605, 3.3104837 36.2275538)",,
220395953,residential,,False,True,169.033,"LINESTRING (3.3084537 36.2268143, 3.30829 36.2283287)",,
220395964,residential,,False,False,38.683,"LINESTRING (3.3084537 36.2268143, 3.3080239 36.2267858)",,
220395964,residential,,False,True,79.609,"LINESTRING (3.3084537 36.2268143, 3.3093376 36.2268788)",,
220395934,residential,,False,True,153.878,"LINESTRING (3.3052972 36.2288461, 3.3069926 36.2290575)",,
220395969,residential,,False,True,37.303,"LINESTRING (3.3052972 36.2288461, 3.3053305 36.2285117)",,
520982099,residential,,False,False,51.742,"LINESTRING (3.3052972 36.2288461, 3.3052629 36.2293106)",,
220395919,residential,,False,False,32.728,"LINESTRING (3.3071626 36.2275206, 3.3071945 36.2272274)",,
220395923,residential,,False,True,154.99,"LINESTRING (3.3071626 36.2275206, 3.3054384 36.2274294)",,
220395919,residential,,False,True,79.947,"LINESTRING (3.3071626 36.2275206, 3.307125 36.2278845, 3.3071063 36.2280656, 3.3070886 36.2282371)",,
220395982,residential,,False,False,71.224,"LINESTRING (3.3078791 36.2282976, 3.3070886 36.2282371)",,
220395982,residential,,False,True,37.019,"LINESTRING (3.3078791 36.2282976, 3.30829 36.2283287)",,
516707115,residential,,False,True,168.606,"LINESTRING (3.3078791 36.2282976, 3.3080239 36.2267858)",,
220395941,residential,,False,False,6.398,"LINESTRING (3.3081431 36.2296548, 3.3082103 36.2296355)",,
1222442964,residential,,False,True,62.667,"LINESTRING (3.3081431 36.2296548, 3.3074453 36.2296269)",,
220395941,residential,,False,True,96.546,"LINESTRING (3.3081431 36.2296548, 3.307312 36.2299889, 3.3072318 36.2300028, 3.3071663 36.2299981)",,
220395949,residential,,True,False,80.404,"LINESTRING (3.3057536 36.2263989, 3.3056888 36.2271201)",,
220395935,residential,,False,False,59.019,"LINESTRING (3.3112121 36.2278687, 3.3105542 36.2278605)",,
1222442976,residential,,False,False,34.549,"LINESTRING (3.3112121 36.2278687, 3.3113292 36.2275727)",,
220395935,residential,,False,True,63.605000000000004,"LINESTRING (3.3112121 36.2278687, 3.3112679 36.2278878, 3.3112775 36.2279357, 3.3112771 36.2284103)",,
220395939,residential,,False,False,35.192,"LINESTRING (3.3088246 36.2263688, 3.3092165 36.2263539)",,
220395967,residential,,True,False,22.358,"LINESTRING (3.3088246 36.2263688, 3.3086128 36.2262628)",,
516714218,residential,,False,False,29.604,"LINESTRING (3.3088246 36.2263688, 3.3086118 36.2265723)",,
220395941,residential,,False,True,6.398,"LINESTRING (3.3082103 36.2296355, 3.3081431 36.2296548)",,
220395983,residential,,False,True,25.056,"LINESTRING (3.3082103 36.2296355, 3.3082254 36.2294105)",,
220395941,residential,,False,False,42.446,"LINESTRING (3.3082103 36.2296355, 3.30826 36.229628, 3.3086626 36.2297318)",,
520982099,residential,,False,True,51.742,"LINESTRING (3.3052629 36.2293106, 3.3052972 36.2288461)",,
520982101,primary,,False,False,61.605000000000004,"LINESTRING (3.3052629 36.2293106, 3.305441 36.2295578, 3.3055793 36.2298016)",RN 18A,
220395941,residential,,False,True,29.198,"LINESTRING (3.3106512 36.2299913, 3.3103259 36.2299816)",,
220395976,secondary,,False,True,12.132,"LINESTRING (3.3106512 36.2299913, 3.3106522 36.2298822)",,
"[220395976, 456563329, 456563328]",secondary,,False,False,112.726,"LINESTRING (3.3106512 36.2299913, 3.3106437 36.2307077, 3.3106347 36.2309008, 3.3106339 36.2310049)",,yes
456563331,residential,,True,False,10.468,"LINESTRING (3.3105554 36.229236, 3.3105916 36.2291465)",,
220395961,residential,roundabout,True,False,9.568,"LINESTRING (3.3105554 36.229236, 3.3105798 36.2292273, 3.3106063 36.229225, 3.3106324 36.2292294, 3.3106556 36.22924)",,
220395965,residential,,False,False,60.413,"LINESTRING (3.3056888 36.2271201, 3.3063588 36.2271755)",,
220395965,residential,,False,True,19.901,"LINESTRING (3.3056888 36.2271201, 3.3054675 36.2271074)",,
220395956,residential,,False,True,56.41,"LINESTRING (3.308086 36.226294, 3.3086118 36.2265723)",,
516707115,residential,,False,False,54.969,"LINESTRING (3.308086 36.226294, 3.3080239 36.2267858)",,
456563331,residential,,True,False,12.83,"LINESTRING (3.3105916 36.2291465, 3.3106381 36.2290868, 3.3106675 36.2290487)",,
1222445024,residential,,False,True,84.782,"LINESTRING (3.3105916 36.2291465, 3.3105326 36.229073, 3.3105004 36.229034, 3.3104441 36.2290059, 3.3103663 36.2289886, 3.3097361 36.228954)",,
516717415,residential,,False,False,33.486,"LINESTRING (3.3086626 36.2297318, 3.3087236 36.2294347)",,
220395941,residential,,False,False,72.15100000000001,"LINESTRING (3.3086626 36.2297318, 3.3089906 36.2297968, 3.3094468 36.229876)",,
220395941,residential,,False,True,42.446,"LINESTRING (3.3086626 36.2297318, 3.30826 36.229628, 3.3082103 36.2296355)",,
"[318148666, 220395981, 516707111]",residential,,False,False,70.077,"LINESTRING (3.3086626 36.2297318, 3.3085231 36.2301099, 3.3084966 36.2302887, 3.3084832 36.2303433)",,yes
220395965,residential,,False,False,75.183,"LINESTRING (3.3063588 36.2271755, 3.3071945 36.2272274)",,
220395965,residential,,False,True,60.413,"LINESTRING (3.3063588 36.2271755, 3.3056888 36.2271201)",,
516707110,residential,,True,False,81.193,"LINESTRING (3.3063588 36.2271755, 3.3064304 36.2264476)",,
220395982,residential,,False,False,18.076,"LINESTRING (3.3099832 36.2284583, 3.3097829 36.2284404)",,
220395982,residential,,False,True,64.725,"LINESTRING (3.3099832 36.2284583, 3.3102406 36.2284714, 3.3107042 36.2284782)",,
220395985,residential,,False,True,93.6,"LINESTRING (3.3099832 36.2284583, 3.3099927 36.2283184, 3.3099787 36.228146, 3.3099852 36.2280326, 3.3099908 36.2278721, 3.3099836 36.227818, 3.3099454 36.22762)",,
220395919,residential,,False,False,16.224,"LINESTRING (3.3070736 36.2283825, 3.3070886 36.2282371)",,
220395919,residential,,False,True,29.929,"LINESTRING (3.3070736 36.2283825, 3.307044 36.2286506)",,
220395940,residential,,False,False,72.938,"LINESTRING (3.3070736 36.2283825, 3.3062626 36.2283348)",,
220395934,residential,,False,False,52.148,"LINESTRING (3.3102896 36.2292745, 3.3097088 36.2292535)",,
220395945,residential,,True,False,21.33,"LINESTRING (3.3102896 36.2292745, 3.3103713 36.229261, 3.31043 36.2292525, 3.3104777 36.2292563, 3.310522 36.2292686)",,
220395919,residential,,False,False,29.929,"LINESTRING (3.307044 36.2286506, 3.3070736 36.2283825)",,
220395919,residential,,False,True,45.48,"LINESTRING (3.307044 36.2286506, 3.3069926 36.2290575)",,
220400590,residential,,False,False,101.901,"LINESTRING (3.307044 36.2286506, 3.3062437 36.2286035, 3.3062626 36.2283348)",,
220400587,residential,,False,True,75.373,"LINESTRING (3.3064304 36.2264476, 3.3072688 36.226493)",,
220400606,residential,,False,False,74.263,"LINESTRING (3.3057394 36.2329177, 3.3061033 36.2323178)",,
220395940,residential,,False,False,81.28,"LINESTRING (3.3062626 36.2283348, 3.305359 36.2282799)",,
220395940,residential,,False,True,72.938,"LINESTRING (3.3062626 36.2283348, 3.3070736 36.2283825)",,
220400590,residential,,False,True,101.901,"LINESTRING (3.3062626 36.2283348, 3.3062437 36.2286035, 3.307044 36.2286506)",,
220400574,residential,,False,False,41.512,"LINESTRING (3.304916 36.228346, 3.3051484 36.2284449, 3.3053305 36.2285117)",,
220400595,residential,,False,True,49.228,"LINESTRING (3.3106266 36.2326592, 3.3100799 36.2326984)",,
220400599,residential,,False,True,118.406,"LINESTRING (3.3106266 36.2326592, 3.3106136 36.233724)",,
220400595,residential,,False,False,176.80900000000003,"LINESTRING (3.3106266 36.2326592, 3.3119289 36.2325899, 3.3119244 36.232192, 3.3119225 36.2320526)",,
220400599,residential,,False,False,58.516000000000005,"LINESTRING (3.3106266 36.2326592, 3.3106253 36.2324235, 3.3106435 36.2322632, 3.3104962 36.2323149)",,
220400604,residential,,False,False,35.921,"LINESTRING (3.3050742 36.2274698, 3.3054105 36.2276452)",,
220462713,primary,,False,False,65.885,"LINESTRING (3.3119225 36.2320526, 3.3126568 36.2320683)",RN 18,
220462713,primary,,False,True,97.724,"LINESTRING (3.3119225 36.2320526, 3.3108334 36.2320277)",RN 18,
220400595,residential,,False,True,176.80900000000003,"LINESTRING (3.3119225 36.2320526, 3.3119244 36.232192, 3.3119289 36.2325899, 3.3106266 36.2326592)",,
220400570,residential,,False,False,84.321,"LINESTRING (3.3052679 36.23197, 3.3061033 36.2323178)",,
