osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,junction
567143505,True,2,RN 5,Avenue de l'ALN,trunk,60,False,65.76,"LINESTRING (3.0917716 36.7469214, 3.0921361 36.7468183, 3.0924638 36.7467164)",,
374417243,True,2,RN 5,Avenue de l'ALN,trunk,60,False,112.389,"LINESTRING (3.0951679 36.7458124, 3.0963039 36.7453731)",,
"[26226242, 165952803]",True,2,RN 5 E,Pont de Hussin Day,"['motorway_link', 'motorway']","['80', '60']",False,264.28,"LINESTRING (3.0904489 36.7464339, 3.0899592 36.7456296, 3.0894263 36.7448121, 3.0891073 36.7443144)",yes,
25977285,True,3,,Avenue de l'ALN,trunk_link,60,False,115.621,"LINESTRING (3.0905351 36.7472344, 3.0913778 36.7470018, 3.0917716 36.7469214)",,
55492328,True,,,,primary_link,50,False,183.789,"LINESTRING (3.0905351 36.7472344, 3.0912405 36.7470856, 3.091546 36.747042, 3.092557 36.7469168)",,
1255386104,False,,,Promenade des Sablettes,rest_area,,False,48.993,"LINESTRING (3.0928236 36.7471675, 3.0933434 36.7470238)",,
25977411,True,,RN 5E,,motorway_link,40,False,276.57500000000005,"LINESTRING (3.0928236 36.7471675, 3.0918963 36.7474297, 3.0917075 36.7474615, 3.0915208 36.7474615, 3.0913148 36.7474123, 3.0911075 36.7473052, 3.0909597 36.747189, 3.0907666 36.7469321, 3.0906764 36.7467879, 3.0904489 36.7464339)",yes,
55492319,False,1,,,tertiary,40,True,83.285,"LINESTRING (3.0953429 36.74585, 3.0959449 36.7456235, 3.0959763 36.745613, 3.0961882 36.7455304)",,
55492322,True,1,,,tertiary,,False,55.717,"LINESTRING (3.0953429 36.74585, 3.0952879 36.7459086, 3.0952303 36.7459741, 3.095179 36.7460283, 3.0951058 36.7460634, 3.095035 36.7460756, 3.0949742 36.7460612, 3.0949503 36.7460376, 3.0949468 36.7460117, 3.0949565 36.7459664)",,
55492322,True,1,,,tertiary,,False,25.456,"LINESTRING (3.0949565 36.7459664, 3.0951679 36.7458124)",,
