osmid,oneway,ref,highway,reversed,length,geometry,junction,name,maxspeed
177718464,True,,secondary,False,21.477,"LINESTRING (4.849343 36.6776734, 4.8492773 36.6776759, 4.8492227 36.677661, 4.849163 36.6776161, 4.8491493 36.6775898)",roundabout,,
177718466,True,,secondary,False,259.72999999999996,"LINESTRING (4.849343 36.6776734, 4.8492783 36.6777556, 4.8491847 36.6778407, 4.8491388 36.6778825, 4.8490208 36.678203, 4.8489275 36.6784711, 4.8489189 36.6787193, 4.8490133 36.6789767, 4.8491791 36.6793001, 4.8493293 36.6795733, 4.8494478 36.6797317, 4.8495308 36.6798159)",,,
177718468,True,,residential,False,5.672,"LINESTRING (4.8510088 36.6764981, 4.8509905 36.6764896, 4.8509766 36.6764767, 4.8509688 36.6764609)",roundabout,,
177718468,True,,residential,False,10.646,"LINESTRING (4.8509677 36.6764455, 4.8509724 36.6764306, 4.8509824 36.6764174, 4.8509978 36.6764068, 4.8510165 36.6764007, 4.8510367 36.6763995, 4.8510563 36.6764035)",roundabout,,
177718456,True,,secondary,False,175.13500000000002,"LINESTRING (4.8491675 36.6774672, 4.8491093 36.6773468, 4.8490509 36.6772407, 4.8488143 36.6770134, 4.848442 36.6767029, 4.8480311 36.6763831, 4.8479054 36.6762805)",,,
177718464,True,,secondary,False,26.751000000000005,"LINESTRING (4.8491675 36.6774672, 4.8492086 36.6774348, 4.849261 36.6774156, 4.8492921 36.6774116, 4.8493494 36.6774167, 4.8493843 36.6774286, 4.8494288 36.677458)",roundabout,,
177718453,True,,secondary,False,8.239,"LINESTRING (4.8495947 36.67988, 4.8495859 36.6798984, 4.8495742 36.6799101, 4.8495538 36.679921, 4.8495299 36.6799257)",roundabout,,
177763846,False,,residential,False,57.096,"LINESTRING (4.8495947 36.67988, 4.849643 36.6799282, 4.8500454 36.6801713, 4.8501004 36.6801892)",,Rue Yahia Cherif Abdelaziz,
177718468,True,,residential,False,7.56,"LINESTRING (4.8510839 36.6764786, 4.8510694 36.676491, 4.8510506 36.6764988, 4.8510296 36.6765013, 4.8510088 36.6764981)",roundabout,,
550188014,True,,residential,False,49.51100000000001,"LINESTRING (4.8510839 36.6764786, 4.8511404 36.6765663, 4.8511902 36.6766696, 4.8512121 36.676747, 4.8512204 36.6768427, 4.8512129 36.6769029)",,Rue Abdelkader Mohamed,
177718467,True,,secondary,False,98.35600000000001,"LINESTRING (4.8488545 36.6784418, 4.848884 36.6783256, 4.848943 36.6781557, 4.8490852 36.6777685, 4.8491493 36.6775898)",,,
389679131,False,,residential,False,57.685,"LINESTRING (4.8488545 36.6784418, 4.8486895 36.6784419, 4.8483968 36.6784875, 4.8482286 36.6785467)",,,
177718453,True,,secondary,False,14.054,"LINESTRING (4.8494663 36.6799005, 4.8494565 36.6798825, 4.8494545 36.6798667, 4.8494598 36.6798474, 4.849473 36.6798308, 4.8494925 36.6798187, 4.8495076 36.6798141, 4.8495308 36.6798159)",roundabout,,
177718467,True,,secondary,False,52.437,"LINESTRING (4.8494663 36.6799005, 4.8493856 36.6798185, 4.8492949 36.6796865, 4.8491898 36.6794872)",,,
177761817,False,,residential,False,128.212,"LINESTRING (4.8529849 36.677747, 4.854089 36.6770085)",,,
365516108,False,,residential,False,51.306,"LINESTRING (4.8529849 36.677747, 4.8526093 36.6773975)",,,
365516108,False,,residential,True,38.277,"LINESTRING (4.8529849 36.677747, 4.8532672 36.6780063)",,,
177761809,False,,residential,True,30.577,"LINESTRING (4.8551897 36.6780998, 4.8549764 36.6778845)",,Rue Hamoudi Hocine,
177761811,False,,residential,True,49.472,"LINESTRING (4.8551897 36.6780998, 4.8547675 36.6783884)",,Rue Amirouchen Tahar,
177761811,False,,residential,False,99.81099999999999,"LINESTRING (4.8551897 36.6780998, 4.8552755 36.6780567, 4.8560612 36.6775376)",,Rue Amirouchen Tahar,
177761811,False,,residential,False,71.848,"LINESTRING (4.8535726 36.6792053, 4.8541857 36.6787861)",,Rue Amirouchen Tahar,
482261859,True,,residential,False,79.038,"LINESTRING (4.8535726 36.6792053, 4.8541167 36.6797664)",,,
177763835,False,,residential,True,123.709,"LINESTRING (4.8535726 36.6792053, 4.8528409 36.6796701, 4.8524848 36.6798957)",,Rue Amirouchen Tahar,
177761810,False,,residential,True,126.367,"LINESTRING (4.854538 36.6774457, 4.8534746 36.6781968)",,,
177761809,False,,residential,False,62.52499999999999,"LINESTRING (4.854538 36.6774457, 4.8546675 36.6775727, 4.8549764 36.6778845)",,Rue Hamoudi Hocine,
177761809,False,,residential,True,62.984,"LINESTRING (4.854538 36.6774457, 4.8541632 36.677078, 4.854089 36.6770085)",,Rue Hamoudi Hocine,
238470709,False,,residential,False,128.897,"LINESTRING (4.854538 36.6774457, 4.8551205 36.6770711, 4.8546817 36.676635)",,,
177761805,False,,residential,False,57.589,"LINESTRING (4.8521052 36.6777212, 4.8526093 36.6773975)",,,
482283880,True,,residential,False,46.103,"LINESTRING (4.8521052 36.6777212, 4.8524251 36.6780469)",,Rue Abdelkader Mohamed,
180681094,True,,residential,False,149.447,"LINESTRING (4.8521052 36.6777212, 4.8520517 36.677777, 4.851263 36.6782577, 4.8508208 36.6785799)",,,
177761805,False,,residential,False,67.837,"LINESTRING (4.8531511 36.6770496, 4.8537449 36.6766683)",,,
177761805,False,,residential,True,61.896,"LINESTRING (4.8531511 36.6770496, 4.8526093 36.6773975)",,,
"[618985562, 177761820]",False,,residential,False,145.181,"LINESTRING (4.8531511 36.6770496, 4.8531137 36.6770027, 4.8529849 36.6768607, 4.8519389 36.6775319)",,,
177761814,False,,residential,True,87.727,"LINESTRING (4.857432 36.6766112, 4.8568489 36.6759758)",,,
177761811,False,,residential,False,38.613,"LINESTRING (4.857432 36.6766112, 4.8576483 36.6764843, 4.857813 36.6764766)",,Rue Amirouchen Tahar,
177761811,False,,residential,True,159.87300000000002,"LINESTRING (4.857432 36.6766112, 4.8568025 36.6770479, 4.8561258 36.6774949, 4.8560612 36.6775376)",,Rue Amirouchen Tahar,
177761808,False,,residential,False,132.949,"LINESTRING (4.8528763 36.6758113, 4.8540177 36.6750422)",,Rue Frères Bahmed,
177761809,False,,residential,False,63.344,"LINESTRING (4.8528763 36.6758113, 4.8533279 36.676251)",,Rue Hamoudi Hocine,
177761809,False,,residential,True,69.995,"LINESTRING (4.8528763 36.6758113, 4.8523864 36.6753195)",,Rue Hamoudi Hocine,
177761808,False,,residential,True,132.949,"LINESTRING (4.8540177 36.6750422, 4.8528763 36.6758113)",,Rue Frères Bahmed,
177761821,False,,residential,False,63.539,"LINESTRING (4.8540177 36.6750422, 4.8544523 36.675495)",,,
177761812,False,,residential,True,46.394,"LINESTRING (4.8544523 36.675495, 4.8540539 36.6757633)",,Rue Abeztout Amar,
177761821,False,,residential,True,63.539,"LINESTRING (4.8544523 36.675495, 4.8540177 36.6750422)",,,
177761812,False,,residential,False,45.364999999999995,"LINESTRING (4.8544523 36.675495, 4.8546157 36.675385, 4.8548451 36.6752358)",,Rue Abeztout Amar,
177761817,False,,residential,True,128.212,"LINESTRING (4.854089 36.6770085, 4.8529849 36.677747)",,,
177761809,False,,residential,False,62.984,"LINESTRING (4.854089 36.6770085, 4.8541632 36.677078, 4.854538 36.6774457)",,Rue Hamoudi Hocine,
177761809,False,,residential,True,48.714,"LINESTRING (4.854089 36.6770085, 4.8540345 36.6769575, 4.8537449 36.6766683)",,Rue Hamoudi Hocine,
177761819,False,,residential,False,67.221,"LINESTRING (4.854089 36.6770085, 4.8542563 36.6769037, 4.8546817 36.676635)",,Rue Frères Rabhi,
177761809,False,,residential,False,69.995,"LINESTRING (4.8523864 36.6753195, 4.8528763 36.6758113)",,Rue Hamoudi Hocine,
"[177761809, 360725506]",False,,residential,"[False, True]",118.584,"LINESTRING (4.8523864 36.6753195, 4.8520437 36.6749616, 4.8520229 36.6749558, 4.8520018 36.6749577, 4.8514365 36.6753202)",,Rue Hamoudi Hocine,
203509553,False,,residential,True,68.885,"LINESTRING (4.8523864 36.6753195, 4.8520798 36.6756866, 4.8519513 36.6758313)",,,
177761813,False,,residential,True,89.283,"LINESTRING (4.8560456 36.6751594, 4.8552703 36.6756674)",,Rue Frères Achouri,
177761814,False,,residential,False,53.665,"LINESTRING (4.8560456 36.6751594, 4.856427 36.6755327)",,,
177761814,False,,residential,True,53.665,"LINESTRING (4.856427 36.6755327, 4.8560456 36.6751594)",,,
177761819,False,,residential,True,198.116,"LINESTRING (4.856427 36.6755327, 4.8546817 36.676635)",,Rue Frères Rabhi,
177761814,False,,residential,False,62.013000000000005,"LINESTRING (4.856427 36.6755327, 4.8565772 36.6756797, 4.8568489 36.6759758)",,,
177761809,False,,residential,True,63.344,"LINESTRING (4.8533279 36.676251, 4.8528763 36.6758113)",,Rue Hamoudi Hocine,
177761809,False,,residential,False,59.466,"LINESTRING (4.8533279 36.676251, 4.8534248 36.6763487, 4.8537449 36.6766683)",,Rue Hamoudi Hocine,
177761812,False,,residential,False,84.457,"LINESTRING (4.8533279 36.676251, 4.8534785 36.6761508, 4.8540539 36.6757633)",,Rue Abeztout Amar,
177761805,False,,residential,True,67.837,"LINESTRING (4.8537449 36.6766683, 4.8531511 36.6770496)",,,
177761809,False,,residential,False,48.714,"LINESTRING (4.8537449 36.6766683, 4.8540345 36.6769575, 4.854089 36.6770085)",,Rue Hamoudi Hocine,
177761809,False,,residential,True,59.466,"LINESTRING (4.8537449 36.6766683, 4.8534248 36.6763487, 4.8533279 36.676251)",,Rue Hamoudi Hocine,
177761813,False,,residential,False,83.941,"LINESTRING (4.8537449 36.6766683, 4.8538432 36.6766026, 4.854473 36.6761899)",,Rue Frères Achouri,
482261857,True,,residential,False,25.749,"LINESTRING (4.8519389 36.6775319, 4.8521052 36.6777212)",,Rue Abdelkader Mohamed,
"[618985562, 177761820]",False,,residential,True,145.181,"LINESTRING (4.8519389 36.6775319, 4.8529849 36.6768607, 4.8531137 36.6770027, 4.8531511 36.6770496)",,,
177761810,False,,residential,False,63.291,"LINESTRING (4.852942 36.678573, 4.8534746 36.6781968)",,,
482283880,True,,residential,False,90.03200000000001,"LINESTRING (4.852942 36.678573, 4.853516 36.6791495, 4.8535726 36.6792053)",,Rue Abdelkader Mohamed,
177763850,False,,residential,True,21.559,"LINESTRING (4.8501004 36.6801892, 4.8499239 36.6803217)",,,
177763846,False,,residential,False,137.32299999999998,"LINESTRING (4.8501004 36.6801892, 4.8504162 36.6802918, 4.85096 36.6803799, 4.8515954 36.6804659)",,Rue Yahia Cherif Abdelaziz,
177763846,False,,residential,True,57.096,"LINESTRING (4.8501004 36.6801892, 4.8500454 36.6801713, 4.849643 36.6799282, 4.8495947 36.67988)",,Rue Yahia Cherif Abdelaziz,
339278188,True,,secondary,False,104.614,"LINESTRING (4.8506515 36.6810597, 4.8499239 36.6803217)",,Rue Larbi Smail,
366953052,True,,residential,False,106.98,"LINESTRING (4.8506515 36.6810597, 4.8515954 36.6804659)",,Rue Aissani Smail,
366953519,False,,residential,True,46.394,"LINESTRING (4.8506515 36.6810597, 4.8502455 36.6813206)",,Rue Aissani Smail,
177763847,False,,residential,True,131.01,"LINESTRING (4.8506846 36.6790577, 4.8495808 36.6798352)",,,
177763852,True,,residential,False,8.404,"LINESTRING (4.8506846 36.6790577, 4.8507588 36.6791043)",,Rue Allouche Abdelkader,
180681090,False,,residential,False,27.256,"LINESTRING (4.8506846 36.6790577, 4.8506879 36.6788126)",,,
177763835,False,,residential,False,37.49,"LINESTRING (4.8515954 36.6804659, 4.8519225 36.6802541)",,Rue Amirouchen Tahar,
177763846,False,,residential,False,56.988,"LINESTRING (4.8515954 36.6804659, 4.852227 36.6805439)",,Rue Yahia Cherif Abdelaziz,
177763846,False,,residential,True,137.32299999999998,"LINESTRING (4.8515954 36.6804659, 4.85096 36.6803799, 4.8504162 36.6802918, 4.8501004 36.6801892)",,Rue Yahia Cherif Abdelaziz,
177763839,False,,residential,False,25.736,"LINESTRING (4.8552629 36.6794163, 4.8550354 36.6795587)",,Rue Oukhmamou Arezki,
177763839,False,,residential,True,85.203,"LINESTRING (4.8552629 36.6794163, 4.8554071 36.6793345, 4.8560115 36.6789406)",,Rue Oukhmamou Arezki,
177763844,False,,residential,True,31.89,"LINESTRING (4.8552629 36.6794163, 4.8550537 36.6792141, 4.8550438 36.6791914)",,,
177763850,False,,residential,False,21.559,"LINESTRING (4.8499239 36.6803217, 4.8501004 36.6801892)",,,
339278188,True,,secondary,False,53.994,"LINESTRING (4.8499239 36.6803217, 4.8495337 36.6799504)",,Rue Larbi Smail,
366951051,False,,residential,False,44.198,"LINESTRING (4.8499239 36.6803217, 4.8495349 36.680568)",,Rue Zemma Aek,
434883636,False,RN 12,primary,True,30.056,"LINESTRING (4.8554125 36.6799249, 4.8551108 36.6800454)",,,70
177763837,False,,residential,True,52.821000000000005,"LINESTRING (4.8554125 36.6799249, 4.8550772 36.6795948, 4.8550354 36.6795587)",,,
434883636,False,RN 12,primary,False,88.166,"LINESTRING (4.8554125 36.6799249, 4.8557398 36.6797991, 4.8560509 36.6796732, 4.8563071 36.6795882)",,,70
177763839,False,,residential,False,82.446,"LINESTRING (4.8578224 36.677767, 4.8571021 36.6782318)",,Rue Oukhmamou Arezki,
177763846,False,,residential,True,56.988,"LINESTRING (4.852227 36.6805439, 4.8515954 36.6804659)",,Rue Yahia Cherif Abdelaziz,
177763852,True,,residential,False,69.136,"LINESTRING (4.852227 36.6805439, 4.8527384 36.6810112)",,Rue Allouche Abdelkader,
177763846,False,,residential,False,86.886,"LINESTRING (4.852227 36.6805439, 4.8522582 36.6805477, 4.8525371 36.680552, 4.8531997 36.6805198)",,Rue Yahia Cherif Abdelaziz,
177763834,False,,residential,False,25.989,"LINESTRING (4.8575669 36.6787042, 4.8573864 36.6785207)",,,
906633778,False,,residential,True,24.250999999999998,"LINESTRING (4.8575669 36.6787042, 4.8573758 36.6788204, 4.8573521 36.6788378)",,,
177718453,True,,secondary,False,5.219,"LINESTRING (4.8495308 36.6798159, 4.8495558 36.6798179, 4.8495718 36.6798263, 4.8495808 36.6798352)",roundabout,,
177718464,True,,secondary,False,22.561999999999998,"LINESTRING (4.8494412 36.6774751, 4.8494589 36.6774996, 4.8494685 36.6775452, 4.8494582 36.6775906, 4.8494345 36.6776203, 4.8494203 36.6776382, 4.8493956 36.6776546)",roundabout,,
177763827,False,,residential,False,70.411,"LINESTRING (4.8494412 36.6774751, 4.8495195 36.6774329, 4.8500562 36.6770785)",,,
366951051,False,,residential,False,145.738,"LINESTRING (4.8485329 36.6811937, 4.8472466 36.6820022)",,Rue Zemma Aek,
366951051,False,,residential,True,113.247,"LINESTRING (4.8485329 36.6811937, 4.8495349 36.680568)",,Rue Zemma Aek,
366953914,False,,residential,False,107.339,"LINESTRING (4.8485329 36.6811937, 4.8493033 36.6819354)",,Rue Hamoudi Hamid,
473666311,False,,residential,True,75.953,"LINESTRING (4.8485329 36.6811937, 4.8482028 36.680839, 4.848113 36.680776, 4.8479713 36.6806863)",,,
177763848,False,,residential,True,99.384,"LINESTRING (4.8563271 36.6792313, 4.8571854 36.6786612)",,,
906633776,False,,residential,False,42.86,"LINESTRING (4.8563271 36.6792313, 4.8560115 36.6789406)",,,
1172538997,False,,residential,False,26.296,"LINESTRING (4.8563271 36.6792313, 4.8560751 36.6793541)",,,
177761811,False,,residential,False,49.472,"LINESTRING (4.8547675 36.6783884, 4.8551897 36.6780998)",,Rue Amirouchen Tahar,
177761811,False,,residential,True,68.173,"LINESTRING (4.8547675 36.6783884, 4.8541857 36.6787861)",,Rue Amirouchen Tahar,
177763844,False,,residential,False,92.781,"LINESTRING (4.8547675 36.6783884, 4.8547795 36.6784353, 4.8549035 36.678872, 4.8550438 36.6791914)",,,
1150086653,False,,residential,False,94.235,"LINESTRING (4.8531997 36.6805198, 4.8524848 36.6798957)",,,
"[177763846, 177763839]",False,,residential,"[False, True]",118.346,"LINESTRING (4.8531997 36.6805198, 4.8534805 36.6804484, 4.8537555 36.6803541, 4.8543365 36.6799951)",,"['Rue Yahia Cherif Abdelaziz', 'Rue Oukhmamou Arezki']",
177763846,False,,residential,True,86.886,"LINESTRING (4.8531997 36.6805198, 4.8525371 36.680552, 4.8522582 36.6805477, 4.852227 36.6805439)",,Rue Yahia Cherif Abdelaziz,
177763834,False,,residential,False,40.924,"LINESTRING (4.8573864 36.6785207, 4.8571021 36.6782318)",,,
177763834,False,,residential,True,25.989,"LINESTRING (4.8573864 36.6785207, 4.8575669 36.6787042)",,,
177763833,False,,residential,True,23.778,"LINESTRING (4.8573864 36.6785207, 4.8572337 36.6786268, 4.8571854 36.6786612)",,,
177763839,False,,residential,False,23.391,"LINESTRING (4.8550354 36.6795587, 4.8548286 36.6796881)",,Rue Oukhmamou Arezki,
177763839,False,,residential,True,25.736,"LINESTRING (4.8550354 36.6795587, 4.8552629 36.6794163)",,Rue Oukhmamou Arezki,
177763837,False,,residential,False,52.821000000000005,"LINESTRING (4.8550354 36.6795587, 4.8550772 36.6795948, 4.8554125 36.6799249)",,,
177763848,False,,residential,False,99.384,"LINESTRING (4.8571854 36.6786612, 4.8563271 36.6792313)",,,
906633775,False,,residential,True,24.629,"LINESTRING (4.8571854 36.6786612, 4.8573521 36.6788378)",,,
177763833,False,,residential,False,23.778,"LINESTRING (4.8571854 36.6786612, 4.8572337 36.6786268, 4.8573864 36.6785207)",,,
434883636,False,RN 12,primary,True,132.53,"LINESTRING (4.8577233 36.679229, 4.8574524 36.679314, 4.8568811 36.6794517, 4.8563071 36.6795882)",,,70
906633775,False,,residential,False,54.664,"LINESTRING (4.8577233 36.679229, 4.8576789 36.6791839, 4.8573521 36.6788378)",,,
906633776,False,,residential,True,42.86,"LINESTRING (4.8560115 36.6789406, 4.8563271 36.6792313)",,,
177763839,False,,residential,False,85.203,"LINESTRING (4.8560115 36.6789406, 4.8554071 36.6793345, 4.8552629 36.6794163)",,Rue Oukhmamou Arezki,
177763839,False,,residential,True,125.184,"LINESTRING (4.8560115 36.6789406, 4.8568099 36.6784203, 4.8571021 36.6782318)",,Rue Oukhmamou Arezki,
177763852,True,,residential,False,164.696,"LINESTRING (4.8507588 36.6791043, 4.8511826 36.6795174, 4.8516332 36.6799497, 4.8519225 36.6802541)",,Rue Allouche Abdelkader,
180681087,False,,residential,True,189.53000000000003,"LINESTRING (4.8507588 36.6791043, 4.8511101 36.6788665, 4.8523307 36.6780997, 4.8524251 36.6780469)",,,
177763834,False,,residential,True,40.924,"LINESTRING (4.8571021 36.6782318, 4.8573864 36.6785207)",,,
177763839,False,,residential,True,82.446,"LINESTRING (4.8571021 36.6782318, 4.8578224 36.677767)",,Rue Oukhmamou Arezki,
177763839,False,,residential,False,125.184,"LINESTRING (4.8571021 36.6782318, 4.8568099 36.6784203, 4.8560115 36.6789406)",,Rue Oukhmamou Arezki,
906633775,False,,residential,False,24.629,"LINESTRING (4.8573521 36.6788378, 4.8571854 36.6786612)",,,
906633775,False,,residential,True,54.664,"LINESTRING (4.8573521 36.6788378, 4.8576789 36.6791839, 4.8577233 36.679229)",,,
906633778,False,,residential,False,24.250999999999998,"LINESTRING (4.8573521 36.6788378, 4.8573758 36.6788204, 4.8575669 36.6787042)",,,
177763835,False,,residential,True,37.49,"LINESTRING (4.8519225 36.6802541, 4.8515954 36.6804659)",,Rue Amirouchen Tahar,
177763852,True,,residential,False,42.14,"LINESTRING (4.8519225 36.6802541, 4.852227 36.6805439)",,Rue Allouche Abdelkader,
177763835,False,,residential,False,64.053,"LINESTRING (4.8519225 36.6802541, 4.8520972 36.6801412, 4.8524848 36.6798957)",,Rue Amirouchen Tahar,
365371310,True,,residential,False,96.066,"LINESTRING (4.8527384 36.6810112, 4.8533658 36.6817135)",,Rue Méziani Hamimi,
434883636,False,RN 12,primary,True,149.903,"LINESTRING (4.8527384 36.6810112, 4.8514268 36.6818544)",,,70
434883636,False,RN 12,primary,False,188.33700000000002,"LINESTRING (4.8527384 36.6810112, 4.8533902 36.6805713, 4.8535484 36.6804713, 4.8537026 36.6804024, 4.8538528 36.680354, 4.8540379 36.6803121, 4.8545448 36.6801938)",,,70
180681097,True,,residential,False,6.716000000000001,"LINESTRING (4.850735 36.6787749, 4.8507336 36.678787, 4.8507271 36.678798, 4.8507163 36.6788065, 4.850703 36.6788115, 4.8506879 36.6788126)",roundabout,,
180681090,False,,residential,True,27.256,"LINESTRING (4.8506879 36.6788126, 4.8506846 36.6790577)",,,
180681097,True,,residential,False,8.883000000000001,"LINESTRING (4.8506879 36.6788126, 4.8506682 36.6788074, 4.850657 36.6787992, 4.8506499 36.6787885, 4.8506481 36.6787739, 4.8506523 36.6787622, 4.8506612 36.6787524)",roundabout,,
180681095,False,,residential,False,167.467,"LINESTRING (4.8506612 36.6787524, 4.8505577 36.6787171, 4.8499837 36.6782417, 4.849548 36.6778351, 4.8493956 36.6776546)",,,
180681097,True,,residential,False,8.723,"LINESTRING (4.8506612 36.6787524, 4.8506739 36.6787457, 4.8506831 36.6787433, 4.8506983 36.6787431, 4.8507189 36.6787505, 4.8507289 36.6787596, 4.850735 36.6787749)",roundabout,,
550188011,True,,residential,False,114.818,"LINESTRING (4.8506612 36.6787524, 4.8507736 36.6782461, 4.8509091 36.6777393)",,,
482261857,True,,residential,False,45.959,"LINESTRING (4.8512129 36.6769029, 4.8513051 36.6769315, 4.851571 36.6771886)",,Rue Abdelkader Mohamed,
550188013,True,,residential,False,189.82799999999997,"LINESTRING (4.8512129 36.6769029, 4.851153 36.6771628, 4.850925 36.6779974, 4.8508208 36.6785799)",,,
550188013,True,,residential,False,22.993,"LINESTRING (4.8508208 36.6785799, 4.850735 36.6787749)",,,
482283880,True,,residential,False,74.479,"LINESTRING (4.8524251 36.6780469, 4.852942 36.678573)",,Rue Abdelkader Mohamed,
180681087,False,,residential,False,189.53000000000003,"LINESTRING (4.8524251 36.6780469, 4.8523307 36.6780997, 4.8511101 36.6788665, 4.8507588 36.6791043)",,,
1172539228,False,,residential,True,98.529,"LINESTRING (4.8524251 36.6780469, 4.8526257 36.6779087, 4.8527008 36.6778958, 4.8529637 36.6781496, 4.8532672 36.6780063)",,,
339278188,True,,secondary,False,112.199,"LINESTRING (4.8514268 36.6818544, 4.8506515 36.6810597)",,Rue Larbi Smail,
434883636,False,RN 12,primary,False,149.903,"LINESTRING (4.8514268 36.6818544, 4.8527384 36.6810112)",,,70
434883636,False,RN 12,primary,True,151.759,"LINESTRING (4.8514268 36.6818544, 4.8500897 36.6826987)",,,70
238470707,False,,residential,True,147.628,"LINESTRING (4.8533658 36.6817135, 4.8520639 36.6825336)",,Rue Zouagui Kaci,
365371310,True,,residential,False,28.986,"LINESTRING (4.8533658 36.6817135, 4.8535599 36.6819226)",,Rue Méziani Hamimi,
238470707,False,,residential,False,248.24799999999996,"LINESTRING (4.8533658 36.6817135, 4.8539643 36.6813391, 4.8544774 36.680991, 4.8549051 36.6807294, 4.8549269 36.6806843, 4.8549494 36.6806379, 4.8549051 36.6805388, 4.8545448 36.6801938)",,Rue Zouagui Kaci,
238470707,False,,residential,False,147.628,"LINESTRING (4.8520639 36.6825336, 4.8533658 36.6817135)",,Rue Zouagui Kaci,
365158470,False,,residential,False,149.165,"LINESTRING (4.8520639 36.6825336, 4.850762 36.6833759)",,Rue Mesbah Hamid,
366949707,True,,secondary,False,94.507,"LINESTRING (4.8520639 36.6825336, 4.8514268 36.6818544)",,Rue Mokhneche L'Hachemi,
360725642,False,,residential,False,76.87,"LINESTRING (4.8515471 36.6763016, 4.8520711 36.6768505)",,,
203509553,False,,residential,False,63.557,"LINESTRING (4.8515471 36.6763016, 4.8516729 36.6761643, 4.851844 36.6759472, 4.8519513 36.6758313)",,,
203509553,False,,residential,True,43.809,"LINESTRING (4.8515471 36.6763016, 4.8512851 36.6763548, 4.8510775 36.6764155)",,,
"[360725642, 360725506]",False,,residential,True,150.091,"LINESTRING (4.8515471 36.6763016, 4.8509225 36.6756502, 4.8514365 36.6753202)",,,
177761814,False,,residential,False,87.727,"LINESTRING (4.8568489 36.6759758, 4.857432 36.6766112)",,,
177761814,False,,residential,True,62.013000000000005,"LINESTRING (4.8568489 36.6759758, 4.8565772 36.6756797, 4.856427 36.6755327)",,,
238470475,False,,residential,False,48.312,"LINESTRING (4.8542969 36.6826651, 4.8538693 36.6829319)",,Rue Attala Abdelkader,
369417896,False,,residential,False,105.526,"LINESTRING (4.8542969 36.6826651, 4.8535599 36.6819226)",,,
238470475,False,,residential,True,113.362,"LINESTRING (4.8542969 36.6826651, 4.854658 36.6824416, 4.855168 36.6820809, 4.8552788 36.6820189)",,Rue Attala Abdelkader,
