osmid,oneway,highway,reversed,length,ref,geometry,maxspeed
1005879864,False,residential,True,40.328,,"LINESTRING (4.3175174 36.75611, 4.3176503 36.7564567)",
1005879866,False,secondary,False,106.691,,"LINESTRING (4.3175174 36.75611, 4.3186647 36.7558349)",
1005879866,False,secondary,True,36.166,,"LINESTRING (4.3175174 36.75611, 4.3171285 36.7562033)",
190908851,False,tertiary,True,71.124,,"LINESTRING (4.3174742 36.7586079, 4.3182395 36.7584257)",
229733839,False,residential,True,75.432,,"LINESTRING (4.3174742 36.7586079, 4.3171924 36.7579682)",
190908848,False,residential,False,193.708,,"LINESTRING (4.3174742 36.7586079, 4.3175548 36.7587337, 4.3184633 36.7599629, 4.3185572 36.7601177)",
190908851,False,tertiary,False,125.562,,"LINESTRING (4.3174742 36.7586079, 4.3171337 36.7586994, 4.3168333 36.7588799, 4.3166936 36.7589873, 4.3162581 36.7591513)",
190908845,False,tertiary,False,25.271,,"LINESTRING (4.316141 36.7589443, 4.3162581 36.7591513)",
190908845,False,tertiary,True,130.666,,"LINESTRING (4.316141 36.7589443, 4.3159479 36.7584071, 4.3159479 36.7583512, 4.316023 36.7582868, 4.3165738 36.7581192)",
190908846,False,residential,False,133.87,,"LINESTRING (4.316141 36.7589443, 4.315839 36.7590269, 4.3147094 36.7593101)",
190908852,False,residential,False,41.076,,"LINESTRING (4.3186647 36.7558349, 4.3188014 36.7561877)",
1005879866,False,secondary,True,106.691,,"LINESTRING (4.3186647 36.7558349, 4.3175174 36.75611)",
1005879865,False,residential,True,151.28199999999998,,"LINESTRING (4.3186647 36.7558349, 4.3200704 36.7554599, 4.3201134 36.7554685, 4.3201348 36.7554943, 4.3201751 36.7555963)",
437623597,False,primary,False,109.427,RN 73,"LINESTRING (4.3159503 36.7564858, 4.3155986 36.7555429)",
437623597,False,primary,True,6.4,RN 73,"LINESTRING (4.3159503 36.7564858, 4.3159669 36.7565418)",
190908847,True,secondary,False,98.01299999999999,,"LINESTRING (4.3159503 36.7564858, 4.3166881 36.7563089, 4.3170043 36.7562331)",
190908852,False,residential,True,75.873,,"LINESTRING (4.3195087 36.7581156, 4.3192846 36.7574573)",
229733843,False,residential,True,57.481,,"LINESTRING (4.3195087 36.7581156, 4.3196879 36.7586122)",
190908851,False,tertiary,False,118.208,,"LINESTRING (4.3195087 36.7581156, 4.3182817 36.7584157, 4.3182395 36.7584257)",
190908851,False,tertiary,True,149.369,,"LINESTRING (4.3195087 36.7581156, 4.3209797 36.757761, 4.3211141 36.7577281)",
190908851,False,tertiary,False,75.623,,"LINESTRING (4.3219295 36.757539, 4.3211141 36.7577281)",
357024859,False,residential,True,185.047,,"LINESTRING (4.3219295 36.757539, 4.3239241 36.7570745)",
190908849,False,tertiary,False,310.036,,"LINESTRING (4.3219295 36.757539, 4.3219849 36.7576988, 4.3220368 36.7578484, 4.3221548 36.7585704, 4.322158 36.7588619, 4.3221629 36.7593053, 4.3221627 36.7603093)",
190908849,False,tertiary,True,271.22,,"LINESTRING (4.3219295 36.757539, 4.3218574 36.7570669, 4.3217577 36.7564146, 4.321739 36.7562922, 4.3217364 36.7562754, 4.3215018 36.7558085, 4.3214038 36.7556135, 4.3211128 36.7552256)",
190908851,False,tertiary,True,75.623,,"LINESTRING (4.3211141 36.7577281, 4.3219295 36.757539)",
229733822,False,residential,True,63.003,,"LINESTRING (4.3211141 36.7577281, 4.3213547 36.7582609)",
190908851,False,tertiary,False,149.369,,"LINESTRING (4.3211141 36.7577281, 4.3209797 36.757761, 4.3195087 36.7581156)",
190908850,True,residential,False,252.217,,"LINESTRING (4.3190652 36.7568597, 4.3163455 36.7574898)",
190908852,False,residential,False,69.265,,"LINESTRING (4.3190652 36.7568597, 4.3192846 36.7574573)",
190908852,False,residential,True,78.332,,"LINESTRING (4.3190652 36.7568597, 4.3188014 36.7561877)",
167349329,True,tertiary,False,72.882,,"LINESTRING (4.3163455 36.7574898, 4.3165738 36.7581192)",
190908852,False,residential,False,75.873,,"LINESTRING (4.3192846 36.7574573, 4.3195087 36.7581156)",
190908852,False,residential,True,69.265,,"LINESTRING (4.3192846 36.7574573, 4.3190652 36.7568597)",
167368633,False,residential,False,93.48,,"LINESTRING (4.3216499 36.760402, 4.3209337 36.7605761, 4.3208083 36.7605909, 4.3206719 36.7605698, 4.3206378 36.7605627)",
167368633,False,residential,True,47.037,,"LINESTRING (4.3216499 36.760402, 4.321965 36.7603254, 4.3221627 36.7603093)",
229733822,False,residential,False,245.45000000000005,,"LINESTRING (4.3216499 36.760402, 4.3215394 36.7600653, 4.3215099 36.7599557, 4.3215107 36.7598748, 4.321526 36.7597709, 4.3216528 36.7592, 4.3216716 36.7590711, 4.3216574 36.7589693, 4.3216314 36.7588734, 4.3213547 36.7582609)",
229733817,False,residential,False,91.61,,"LINESTRING (4.3196879 36.7586122, 4.3206872 36.7584178)",
229733843,False,residential,False,57.481,,"LINESTRING (4.3196879 36.7586122, 4.3195087 36.7581156)",
229733843,False,residential,True,59.832,,"LINESTRING (4.3196879 36.7586122, 4.3198745 36.7591291)",
229733824,False,residential,False,78.18299999999999,,"LINESTRING (4.3186488 36.7595438, 4.3186944 36.7596341, 4.3187426 36.7596835, 4.3187936 36.7597136, 4.3188526 36.7597308, 4.3189545 36.7597372, 4.3194038 36.7597458)",
190908853,True,residential,False,194.852,,"LINESTRING (4.3171924 36.7579682, 4.3192846 36.7574573)",
229733839,False,residential,False,75.432,,"LINESTRING (4.3171924 36.7579682, 4.3174742 36.7586079)",
190908851,False,tertiary,False,71.124,,"LINESTRING (4.3182395 36.7584257, 4.3174742 36.7586079)",
229733835,False,residential,True,47.969,,"LINESTRING (4.3182395 36.7584257, 4.3183934 36.7588391)",
190908851,False,tertiary,True,118.208,,"LINESTRING (4.3182395 36.7584257, 4.3182817 36.7584157, 4.3195087 36.7581156)",
229733835,False,residential,False,14.91,,"LINESTRING (4.318579 36.7593376, 4.3185312 36.7592091)",
229733817,False,residential,True,61.971,,"LINESTRING (4.3213547 36.7582609, 4.3206872 36.7584178)",
229733822,False,residential,False,63.003,,"LINESTRING (4.3213547 36.7582609, 4.3211141 36.7577281)",
229733822,False,residential,True,245.45000000000005,,"LINESTRING (4.3213547 36.7582609, 4.3216314 36.7588734, 4.3216574 36.7589693, 4.3216716 36.7590711, 4.3216528 36.7592, 4.321526 36.7597709, 4.3215107 36.7598748, 4.3215099 36.7599557, 4.3215394 36.7600653, 4.3216499 36.760402)",
229733843,False,residential,False,59.832,,"LINESTRING (4.3198745 36.7591291, 4.3196879 36.7586122)",
229733816,False,residential,False,86.685,,"LINESTRING (4.3198745 36.7591291, 4.3197216 36.759185, 4.3195848 36.7592645, 4.3195151 36.7593483, 4.3194588 36.7594794, 4.3194186 36.7596448, 4.3194038 36.7597458)",
229733816,False,residential,True,32.475,,"LINESTRING (4.3198745 36.7591291, 4.3201374 36.7590496, 4.320217 36.7590293)",
229733816,False,residential,False,62.008,,"LINESTRING (4.3208804 36.7588605, 4.320217 36.7590293)",
229733831,False,residential,True,52.148,,"LINESTRING (4.3208804 36.7588605, 4.3206872 36.7584178)",
229733831,False,residential,False,139.281,,"LINESTRING (4.3208804 36.7588605, 4.3209091 36.7589629, 4.3209064 36.7590703, 4.3208983 36.75921, 4.3208535 36.7594901, 4.3207308 36.7601002)",
229733831,False,residential,False,52.091,,"LINESTRING (4.3207308 36.7601002, 4.3206378 36.7605627)",
229733824,False,residential,True,62.953,,"LINESTRING (4.3207308 36.7601002, 4.320101 36.760007, 4.3200403 36.7599858)",
229733831,False,residential,True,139.281,,"LINESTRING (4.3207308 36.7601002, 4.3208535 36.7594901, 4.3208983 36.75921, 4.3209064 36.7590703, 4.3209091 36.7589629, 4.3208804 36.7588605)",
229733818,False,residential,False,108.026,,"LINESTRING (4.3200403 36.7599858, 4.3202313 36.7591742, 4.3202313 36.7591227, 4.320217 36.7590293)",
229733824,False,residential,False,62.953,,"LINESTRING (4.3200403 36.7599858, 4.320101 36.760007, 4.3207308 36.7601002)",
229733824,False,residential,True,62.684000000000005,,"LINESTRING (4.3200403 36.7599858, 4.3199523 36.7599477, 4.3194038 36.7597458)",
229733835,False,residential,False,47.969,,"LINESTRING (4.3183934 36.7588391, 4.3182395 36.7584257)",
229733835,False,residential,True,42.935,,"LINESTRING (4.3183934 36.7588391, 4.3185312 36.7592091)",
229733838,False,residential,True,212.35500000000002,,"LINESTRING (4.3183934 36.7588391, 4.3192791 36.7586306, 4.31933 36.758637, 4.319373 36.7586735, 4.319458 36.758935, 4.3194338 36.7589758, 4.3193756 36.7590109, 4.3185312 36.7592091)",
167368633,False,residential,False,70.937,,"LINESTRING (4.3193247 36.7602877, 4.3185572 36.7601177)",
167368633,False,residential,True,120.906,,"LINESTRING (4.3193247 36.7602877, 4.3206378 36.7605627)",
229733816,False,residential,True,60.667,,"LINESTRING (4.3193247 36.7602877, 4.3194038 36.7597458)",
229733816,False,residential,False,60.667,,"LINESTRING (4.3194038 36.7597458, 4.3193247 36.7602877)",
229733816,False,residential,True,86.68499999999999,,"LINESTRING (4.3194038 36.7597458, 4.3194186 36.7596448, 4.3194588 36.7594794, 4.3195151 36.7593483, 4.3195848 36.7592645, 4.3197216 36.759185, 4.3198745 36.7591291)",
229733824,False,residential,False,62.684000000000005,,"LINESTRING (4.3194038 36.7597458, 4.3199523 36.7599477, 4.3200403 36.7599858)",
229733824,False,residential,True,78.18299999999999,,"LINESTRING (4.3194038 36.7597458, 4.3189545 36.7597372, 4.3188526 36.7597308, 4.3187936 36.7597136, 4.3187426 36.7596835, 4.3186944 36.7596341, 4.3186488 36.7595438)",
229733835,False,residential,False,42.935,,"LINESTRING (4.3185312 36.7592091, 4.3183934 36.7588391)",
229733838,False,residential,False,212.355,,"LINESTRING (4.3185312 36.7592091, 4.3193756 36.7590109, 4.3194338 36.7589758, 4.319458 36.758935, 4.319373 36.7586735, 4.31933 36.758637, 4.3192791 36.7586306, 4.3183934 36.7588391)",
229733835,False,residential,True,14.91,,"LINESTRING (4.3185312 36.7592091, 4.318579 36.7593376)",
229733816,False,residential,True,62.008,,"LINESTRING (4.320217 36.7590293, 4.3208804 36.7588605)",
229733816,False,residential,False,32.475,,"LINESTRING (4.320217 36.7590293, 4.3201374 36.7590496, 4.3198745 36.7591291)",
229733818,False,residential,True,108.026,,"LINESTRING (4.320217 36.7590293, 4.3202313 36.7591227, 4.3202313 36.7591742, 4.3200403 36.7599858)",
167368633,False,residential,False,120.906,,"LINESTRING (4.3206378 36.7605627, 4.3193247 36.7602877)",
229733831,False,residential,True,52.091,,"LINESTRING (4.3206378 36.7605627, 4.3207308 36.7601002)",
167368633,False,residential,True,93.48,,"LINESTRING (4.3206378 36.7605627, 4.3206719 36.7605698, 4.3208083 36.7605909, 4.3209337 36.7605761, 4.3216499 36.760402)",
229733817,False,residential,False,61.971,,"LINESTRING (4.3206872 36.7584178, 4.3213547 36.7582609)",
229733817,False,residential,True,91.61,,"LINESTRING (4.3206872 36.7584178, 4.3196879 36.7586122)",
229733831,False,residential,False,52.148,,"LINESTRING (4.3206872 36.7584178, 4.3208804 36.7588605)",
357024859,False,residential,False,185.047,,"LINESTRING (4.3239241 36.7570745, 4.3219295 36.757539)",
357026827,False,residential,True,40.007,,"LINESTRING (4.3170043 36.7562331, 4.3171434 36.7565752)",
1005879866,False,secondary,False,11.55,,"LINESTRING (4.3170043 36.7562331, 4.3171285 36.7562033)",
357026829,False,residential,False,110.175,,"LINESTRING (4.3171285 36.7562033, 4.3167976 36.7552486)",
1005879866,False,secondary,False,36.166,,"LINESTRING (4.3171285 36.7562033, 4.3175174 36.75611)",
1005879866,False,secondary,True,11.55,,"LINESTRING (4.3171285 36.7562033, 4.3170043 36.7562331)",
357026829,False,residential,True,110.175,,"LINESTRING (4.3167976 36.7552486, 4.3171285 36.7562033)",
357026830,False,residential,False,111.718,,"LINESTRING (4.3167976 36.7552486, 4.3155986 36.7555429)",
357026829,False,residential,False,207.06900000000002,,"LINESTRING (4.3167976 36.7552486, 4.3165214 36.7544515, 4.3162864 36.7544339, 4.3152836 36.7546984)",
357026830,False,residential,True,111.718,,"LINESTRING (4.3155986 36.7555429, 4.3167976 36.7552486)",
437623597,False,primary,False,98.008,RN 73,"LINESTRING (4.3155986 36.7555429, 4.3152836 36.7546984)",
437623597,False,primary,True,109.427,RN 73,"LINESTRING (4.3155986 36.7555429, 4.3159503 36.7564858)",
167368637,False,residential,False,30.367,,"LINESTRING (4.3163943 36.7604394, 4.316729 36.7603876)",
368199205,False,residential,True,146.133,,"LINESTRING (4.3163943 36.7604394, 4.3163367 36.7602671, 4.3162726 36.7600873, 4.316223 36.7598888, 4.3161939 36.7596109, 4.3161851 36.7593657, 4.3162581 36.7591513)",
437623597,False,primary,True,204.094,RN 73,"LINESTRING (4.3144867 36.7530002, 4.3145345 36.7530328, 4.3147008 36.7532001, 4.3147751 36.7533192, 4.3148919 36.7536482, 4.3152836 36.7546984)",
437623597,False,primary,True,98.008,RN 73,"LINESTRING (4.3152836 36.7546984, 4.3155986 36.7555429)",
357026829,False,residential,True,207.06900000000002,,"LINESTRING (4.3152836 36.7546984, 4.3162864 36.7544339, 4.3165214 36.7544515, 4.3167976 36.7552486)",
437623597,False,primary,False,204.09400000000002,RN 73,"LINESTRING (4.3152836 36.7546984, 4.3148919 36.7536482, 4.3147751 36.7533192, 4.3147008 36.7532001, 4.3145345 36.7530328, 4.3144867 36.7530002)",
167370684,True,secondary,False,47.042,,"LINESTRING (4.3176503 36.7564567, 4.3171434 36.7565752)",
1005879864,False,residential,False,40.328,,"LINESTRING (4.3176503 36.7564567, 4.3175174 36.75611)",
167370684,True,secondary,False,98.899,,"LINESTRING (4.3171434 36.7565752, 4.3160851 36.7568438)",
357026827,False,residential,False,40.007,,"LINESTRING (4.3171434 36.7565752, 4.3170043 36.7562331)",
167349331,True,primary,False,186.44,RN 73,"LINESTRING (4.3140523 36.7571417, 4.3141685 36.7570101, 4.3153103 36.7566941, 4.3159669 36.7565418)",30
