osmid,oneway,ref,highway,maxspeed,reversed,length,geometry,lanes,bridge,name,access
263129986,False,,residential,,False,71.574,"LINESTRING (4.6074794 36.5398853, 4.6080966 36.5402957)",,,Avenue Centrale,
263129988,False,,residential,,True,48.797000000000004,"LINESTRING (4.6074794 36.5398853, 4.6075205 36.5398139, 4.6076009 36.5395897, 4.6076348 36.5394658)",,,,
263129987,False,,residential,20,False,81.629,"LINESTRING (4.6107054 36.541198, 4.6100383 36.5407543, 4.6099981 36.5407337)",,,Rue des Logts Évolutifs,
263129992,False,,residential,20,False,156.83599999999998,"LINESTRING (4.6107054 36.541198, 4.610775 36.5411347, 4.6110834 36.5408541, 4.6116708 36.5403046, 4.6117486 36.540199, 4.6118044 36.5401045)",,,Rue de la Mairie,
263129992,False,,residential,20,True,69.093,"LINESTRING (4.6107054 36.541198, 4.6103602 36.5415543, 4.6102303 36.5416883)",,,Rue de la Mairie,
263129987,False,,residential,20,True,92.048,"LINESTRING (4.6076348 36.5394658, 4.6077276 36.5394835, 4.6079441 36.5395829, 4.6084836 36.5399228)",,,Rue des Logts Évolutifs,
263129988,False,,residential,,False,48.797,"LINESTRING (4.6076348 36.5394658, 4.6076009 36.5395897, 4.6075205 36.5398139, 4.6074794 36.5398853)",,,,
263129988,False,,residential,,True,232.104,"LINESTRING (4.6076348 36.5394658, 4.6076304 36.5393699, 4.607869 36.5388375, 4.6081871 36.5380494, 4.6083478 36.5376846, 4.6083903 36.537588, 4.6084627 36.5374975)",,,,
263129988,False,,residential,,False,232.10399999999998,"LINESTRING (4.6084627 36.5374975, 4.6083903 36.537588, 4.6083478 36.5376846, 4.6081871 36.5380494, 4.607869 36.5388375, 4.6076304 36.5393699, 4.6076348 36.5394658)",,,,
403829196,False,RN 26,primary,50,True,205.346,"LINESTRING (4.6084627 36.5374975, 4.6085015 36.5375276, 4.6085111 36.5375351, 4.6093655 36.5381946, 4.6098469 36.5385955, 4.6101 36.5387932)",,,,
122481181,False,CW 251,secondary,30,False,17.189,"LINESTRING (4.6094916 36.5447094, 4.609364 36.5448251)",,,Route du congrès,
122481181,False,CW 251,secondary,30,True,162.37300000000002,"LINESTRING (4.6094916 36.5447094, 4.6104854 36.543789, 4.6106703 36.5435982)",,,Route du congrès,
263129988,False,,residential,,True,200.09600000000003,"LINESTRING (4.6094916 36.5447094, 4.6093136 36.5445924, 4.6091857 36.5445082, 4.6089029 36.5442917, 4.6085936 36.5440361, 4.6082955 36.5437987, 4.6079309 36.5435783, 4.6078169 36.5435215)",,,,
263129989,False,,residential,,False,53.988,"LINESTRING (4.6084836 36.5399228, 4.6080966 36.5402957)",,,,
263129987,False,,residential,20,False,92.048,"LINESTRING (4.6084836 36.5399228, 4.6079441 36.5395829, 4.6077276 36.5394835, 4.6076348 36.5394658)",,,Rue des Logts Évolutifs,
263129987,False,,residential,20,True,80.062,"LINESTRING (4.6084836 36.5399228, 4.6085582 36.5399698, 4.6090619 36.5402538, 4.6092187 36.5403342)",,,Rue des Logts Évolutifs,
263129986,False,,residential,,True,71.574,"LINESTRING (4.6080966 36.5402957, 4.6074794 36.5398853)",,,Avenue Centrale,
263129989,False,,residential,,True,53.988,"LINESTRING (4.6080966 36.5402957, 4.6084836 36.5399228)",,,,
263129986,False,,residential,,False,80.6,"LINESTRING (4.6080966 36.5402957, 4.6083815 36.5404881, 4.6088001 36.5407493)",,,Avenue Centrale,
263129987,False,,residential,20,True,79.034,"LINESTRING (4.6092187 36.5403342, 4.6099645 36.5407165)",,,Rue des Logts Évolutifs,
263129990,False,,residential,,False,59.405,"LINESTRING (4.6092187 36.5403342, 4.6088001 36.5407493)",,,,
263129987,False,,residential,20,False,80.062,"LINESTRING (4.6092187 36.5403342, 4.6090619 36.5402538, 4.6085582 36.5399698, 4.6084836 36.5399228)",,,Rue des Logts Évolutifs,
263129990,False,,residential,,True,59.405,"LINESTRING (4.6088001 36.5407493, 4.6092187 36.5403342)",,,,
263129986,False,,residential,,False,81.47399999999999,"LINESTRING (4.6088001 36.5407493, 4.6091723 36.5409815, 4.6095112 36.5412079)",,,Avenue Centrale,
263129986,False,,residential,,True,80.6,"LINESTRING (4.6088001 36.5407493, 4.6083815 36.5404881, 4.6080966 36.5402957)",,,Avenue Centrale,
263129987,False,,residential,20,False,79.034,"LINESTRING (4.6099645 36.5407165, 4.6092187 36.5403342)",,,Rue des Logts Évolutifs,
263129987,False,,residential,20,True,3.559,"LINESTRING (4.6099645 36.5407165, 4.6099981 36.5407337)",,,Rue des Logts Évolutifs,
263129991,False,,residential,,False,68.012,"LINESTRING (4.6099645 36.5407165, 4.6095112 36.5412079)",,,,
263129986,False,,residential,,False,80.492,"LINESTRING (4.6095112 36.5412079, 4.610204 36.5416707)",,,Avenue Centrale,
263129991,False,,residential,,True,68.012,"LINESTRING (4.6095112 36.5412079, 4.6099645 36.5407165)",,,,
263129986,False,,residential,,True,81.47399999999999,"LINESTRING (4.6095112 36.5412079, 4.6091723 36.5409815, 4.6088001 36.5407493)",,,Avenue Centrale,
263129986,False,,residential,,True,3.058,"LINESTRING (4.6102303 36.5416883, 4.610204 36.5416707)",,,Avenue Centrale,
263129986,False,,residential,,False,43.945,"LINESTRING (4.6102303 36.5416883, 4.6104631 36.5418439, 4.6105556 36.5419057, 4.6106085 36.541941)",,,Avenue Centrale,
263129992,False,,residential,20,False,69.093,"LINESTRING (4.6102303 36.5416883, 4.6103602 36.5415543, 4.6107054 36.541198)",,,Rue de la Mairie,
403829196,False,RN 26,primary,50,True,83.974,"LINESTRING (4.6118044 36.5401045, 4.6124785 36.5406308)",,,,
263129992,False,,residential,20,True,156.83599999999998,"LINESTRING (4.6118044 36.5401045, 4.6117486 36.540199, 4.6116708 36.5403046, 4.6110834 36.5408541, 4.610775 36.5411347, 4.6107054 36.541198)",,,Rue de la Mairie,
403829196,False,RN 26,primary,50,False,38.601,"LINESTRING (4.6118044 36.5401045, 4.6115341 36.5398935, 4.6114945 36.5398626)",,,,
403829196,False,RN 26,primary,50,True,6.911,"LINESTRING (4.611439 36.5398193, 4.6114945 36.5398626)",,,,
263129993,False,,residential,20,True,167.5,"LINESTRING (4.611439 36.5398193, 4.6113423 36.5398476, 4.6112538 36.5398476, 4.6111894 36.539854, 4.610484 36.5403518, 4.6099981 36.5407337)",,,,
403829196,False,RN 26,primary,50,False,165.314,"LINESTRING (4.611439 36.5398193, 4.6112818 36.5396966, 4.611199 36.5396333, 4.6106723 36.5392307, 4.6106097 36.5391828, 4.6101 36.5387932)",,,,
263129987,False,,residential,20,False,3.559,"LINESTRING (4.6099981 36.5407337, 4.6099645 36.5407165)",,,Rue des Logts Évolutifs,
263129987,False,,residential,20,True,81.629,"LINESTRING (4.6099981 36.5407337, 4.6100383 36.5407543, 4.6107054 36.541198)",,,Rue des Logts Évolutifs,
263129993,False,,residential,20,False,167.5,"LINESTRING (4.6099981 36.5407337, 4.610484 36.5403518, 4.6111894 36.539854, 4.6112538 36.5398476, 4.6113423 36.5398476, 4.611439 36.5398193)",,,,
263472719,False,,residential,,False,141.42200000000003,"LINESTRING (4.6101 36.5387932, 4.610203 36.5386656, 4.6105357 36.5383365, 4.6107088 36.5381233, 4.6109242 36.5378776, 4.6110216 36.5377607)",,,,
403829196,False,RN 26,primary,50,False,205.34599999999998,"LINESTRING (4.6101 36.5387932, 4.6098469 36.5385955, 4.6093655 36.5381946, 4.6085111 36.5375351, 4.6085015 36.5375276, 4.6084627 36.5374975)",,,,
403829196,False,RN 26,primary,50,True,165.31400000000002,"LINESTRING (4.6101 36.5387932, 4.6106097 36.5391828, 4.6106723 36.5392307, 4.611199 36.5396333, 4.6112818 36.5396966, 4.611439 36.5398193)",,,,
263129980,False,,residential,20,False,220.08999999999997,"LINESTRING (4.6165475 36.5376982, 4.6162936 36.5378036, 4.6160898 36.5379566, 4.615894 36.53806, 4.6156606 36.5381269, 4.6154729 36.5381872, 4.615218 36.538295, 4.6150491 36.5383165, 4.6148452 36.5383273, 4.6145985 36.5383208, 4.6142954 36.5383424)",,,,
304044980,False,,residential,,False,65.446,"LINESTRING (4.6152578 36.5446646, 4.6155476 36.5446358, 4.6157919 36.5445678, 4.6158626 36.5445383, 4.6159534 36.5445003)",,,,
304044981,False,,residential,,False,149.80100000000002,"LINESTRING (4.6152578 36.5446646, 4.6151047 36.544662, 4.6148312 36.5446698, 4.6145706 36.5446594, 4.6144404 36.5446411, 4.6140007 36.544314, 4.6138402 36.544152)",,,,
263129981,False,,residential,,False,139.187,"LINESTRING (4.6138402 36.544152, 4.6139149 36.5441336, 4.6141536 36.5440711, 4.6151162 36.5438071, 4.6153061 36.5437319)",,,,
304044981,False,,residential,,True,149.80100000000002,"LINESTRING (4.6138402 36.544152, 4.6140007 36.544314, 4.6144404 36.5446411, 4.6145706 36.5446594, 4.6148312 36.5446698, 4.6151047 36.544662, 4.6152578 36.5446646)",,,,
403829196,False,RN 26,primary,50,False,46.749,"LINESTRING (4.6143437 36.542486, 4.6140549 36.5421354)",,,,
403829196,False,RN 26,primary,50,True,41.3,"LINESTRING (4.6143437 36.542486, 4.6145989 36.5427957)",,,,
"[305005298, 305972042]",False,,living_street,,False,273.293,"LINESTRING (4.6143437 36.542486, 4.6146955 36.5422787, 4.6148831 36.5421649, 4.6150034 36.5421081, 4.6150565 36.5421166, 4.6152583 36.5419716, 4.6153609 36.5418692, 4.6155662 36.5416986, 4.6157077 36.5416048, 4.6160758 36.5414683, 4.616182 36.541437, 4.6161926 36.5413841, 4.6161494 36.541332, 4.6160414 36.5411507, 4.6160918 36.5410639, 4.6159573 36.5408961)",,,,
263129980,False,,residential,20,False,180.561,"LINESTRING (4.612939 36.5387282, 4.6128518 36.5388087, 4.6126399 36.5389725, 4.6123207 36.539216, 4.6117173 36.5396686, 4.6116204 36.539753, 4.6114945 36.5398626)",,,,
263129980,False,,residential,20,True,130.89999999999998,"LINESTRING (4.612939 36.5387282, 4.6129591 36.5387096, 4.6130476 36.5386342, 4.6131951 36.5385781, 4.6133239 36.5385393, 4.6135975 36.5384555, 4.6139421 36.5384023, 4.614089 36.5383778, 4.6142954 36.5383424)",,,,
305005299,False,,living_street,,False,135.20499999999998,"LINESTRING (4.612939 36.5387282, 4.6132681 36.5390207, 4.6133849 36.5389752, 4.6140969 36.539408)",,,,
1014245927,False,,residential,,True,20.512,"LINESTRING (4.6140969 36.539408, 4.6139668 36.53956)",,,,
305005299,False,,living_street,,True,135.20499999999998,"LINESTRING (4.6140969 36.539408, 4.6133849 36.5389752, 4.6132681 36.5390207, 4.612939 36.5387282)",,,,
1014245920,False,,residential,,True,102.91499999999999,"LINESTRING (4.6140969 36.539408, 4.6143571 36.5395104, 4.6145958 36.539616, 4.6147433 36.5396979, 4.6150517 36.5399155)",,,,
1014245927,False,,residential,,False,153.229,"LINESTRING (4.6140969 36.539408, 4.6141344 36.5394005, 4.6141626 36.5393897, 4.61418 36.5393682, 4.6143423 36.5391882, 4.6143678 36.5391807, 4.614404 36.5391807, 4.6145529 36.539199, 4.6145998 36.539199, 4.6148466 36.5391688, 4.6148989 36.5391677, 4.6149351 36.5391785, 4.6150933 36.5392356, 4.6151362 36.5392442, 4.6152905 36.5392863, 4.6153656 36.5393143, 4.6156043 36.5394188)",,,,
263472719,False,,residential,,True,141.422,"LINESTRING (4.6110216 36.5377607, 4.6109242 36.5378776, 4.6107088 36.5381233, 4.6105357 36.5383365, 4.610203 36.5386656, 4.6101 36.5387932)",,,,
305005301,False,,living_street,,False,179.07600000000002,"LINESTRING (4.6110216 36.5377607, 4.6104419 36.5373725, 4.6103605 36.5373298, 4.6102295 36.5373241, 4.6095252 36.5367298)",,,,
305005301,False,,living_street,,True,179.07600000000002,"LINESTRING (4.6095252 36.5367298, 4.6102295 36.5373241, 4.6103605 36.5373298, 4.6104419 36.5373725, 4.6110216 36.5377607)",,,,
"[305972042, 305005298]",False,,living_street,,True,273.293,"LINESTRING (4.6159573 36.5408961, 4.6160918 36.5410639, 4.6160414 36.5411507, 4.6161494 36.541332, 4.6161926 36.5413841, 4.616182 36.541437, 4.6160758 36.5414683, 4.6157077 36.5416048, 4.6155662 36.5416986, 4.6153609 36.5418692, 4.6152583 36.5419716, 4.6150565 36.5421166, 4.6150034 36.5421081, 4.6148831 36.5421649, 4.6146955 36.5422787, 4.6143437 36.542486)",,,,
305972046,False,,residential,,False,47.799,"LINESTRING (4.6123472 36.5411328, 4.6127576 36.5414086)",,,,
"[305972044, 305972045, 305972047]",False,,residential,,"[False, True]",115.78899999999999,"LINESTRING (4.6123472 36.5411328, 4.6121058 36.5413806, 4.6125189 36.5416435, 4.6127576 36.5414086)",,,,
305972049,False,,residential,,False,87.66499999999999,"LINESTRING (4.6123472 36.5411328, 4.6120442 36.5409281, 4.6123553 36.5406587, 4.6124785 36.5406308)",,,,
305972046,False,,residential,,True,47.799,"LINESTRING (4.6127576 36.5414086, 4.6123472 36.5411328)",,,,
"[305972044, 305972045, 305972047]",False,,residential,,"[False, True]",115.78900000000002,"LINESTRING (4.6127576 36.5414086, 4.6125189 36.5416435, 4.6121058 36.5413806, 4.6123472 36.5411328)",,,,
305972048,False,,residential,,False,16.943,"LINESTRING (4.6127576 36.5414086, 4.6129462 36.5414246)",,,,
305972048,False,,residential,,True,16.943,"LINESTRING (4.6129462 36.5414246, 4.6127576 36.5414086)",,,,
122481181,False,CW 251,secondary,30,False,106.85300000000001,"LINESTRING (4.6129462 36.5414246, 4.6127096 36.5416139, 4.6126929 36.5416297, 4.6124734 36.5418369, 4.612453 36.5418562, 4.6121508 36.5421414)",,,Route du congrès,
122481181,False,CW 251,secondary,30,True,35.704,"LINESTRING (4.6129462 36.5414246, 4.6131163 36.5412706, 4.6132061 36.5411808)",,,Route du congrès,
403829196,False,RN 26,primary,50,False,83.974,"LINESTRING (4.6124785 36.5406308, 4.6118044 36.5401045)",,,,
403829196,False,RN 26,primary,50,True,22.624,"LINESTRING (4.6124785 36.5406308, 4.6126601 36.5407726)",,,,
305972049,False,,residential,,True,87.66499999999999,"LINESTRING (4.6124785 36.5406308, 4.6123553 36.5406587, 4.6120442 36.5409281, 4.6123472 36.5411328)",,,,
305972050,False,,residential,,False,27.215,"LINESTRING (4.6105096 36.5427552, 4.6107045 36.5425671)",,,,
263129986,False,,residential,,False,33.893,"LINESTRING (4.6110487 36.5422351, 4.6113404 36.54243)",,,Avenue Centrale,
263129986,False,,residential,,True,51.147,"LINESTRING (4.6110487 36.5422351, 4.6106085 36.541941)",,,Avenue Centrale,
305972050,False,,residential,,True,48.046,"LINESTRING (4.6110487 36.5422351, 4.6107045 36.5425671)",,,,
305972050,False,,residential,,False,48.046,"LINESTRING (4.6107045 36.5425671, 4.6110487 36.5422351)",,,,
305972050,False,,residential,,True,27.215,"LINESTRING (4.6107045 36.5425671, 4.6105096 36.5427552)",,,,
305972051,False,,residential,,False,50.34,"LINESTRING (4.6107045 36.5425671, 4.6102678 36.542281)",,,,
"[305972051, 305972055]",False,,residential,,True,40.409,"LINESTRING (4.6107045 36.5425671, 4.6108744 36.5426819, 4.6108422 36.542753, 4.610946 36.5428238)",,,,
305972051,False,,residential,,True,47.391,"LINESTRING (4.609426 36.5417704, 4.6098529 36.5420234)",,,,
305972052,False,,residential,,False,24.967,"LINESTRING (4.6097103 36.5422165, 4.6098529 36.5420234)",,,,
305972051,False,,residential,,False,47.391,"LINESTRING (4.6098529 36.5420234, 4.609426 36.5417704)",,,,
305972052,False,,residential,,False,50.219,"LINESTRING (4.6098529 36.5420234, 4.610204 36.5416707)",,,,
305972052,False,,residential,,True,24.967,"LINESTRING (4.6098529 36.5420234, 4.6097103 36.5422165)",,,,
305972051,False,,residential,,True,46.857,"LINESTRING (4.6098529 36.5420234, 4.6100805 36.5421583, 4.6102678 36.542281)",,,,
263129986,False,,residential,,False,3.058,"LINESTRING (4.610204 36.5416707, 4.6102303 36.5416883)",,,Avenue Centrale,
263129986,False,,residential,,True,80.492,"LINESTRING (4.610204 36.5416707, 4.6095112 36.5412079)",,,Avenue Centrale,
305972052,False,,residential,,True,50.219,"LINESTRING (4.610204 36.5416707, 4.6098529 36.5420234)",,,,
305972051,False,,residential,,True,50.34,"LINESTRING (4.6102678 36.542281, 4.6107045 36.5425671)",,,,
305972053,False,,residential,,False,48.536,"LINESTRING (4.6102678 36.542281, 4.6106085 36.541941)",,,,
305972051,False,,residential,,False,46.857,"LINESTRING (4.6102678 36.542281, 4.6100805 36.5421583, 4.6098529 36.5420234)",,,,
263129986,False,,residential,,False,51.147,"LINESTRING (4.6106085 36.541941, 4.6110487 36.5422351)",,,Avenue Centrale,
305972053,False,,residential,,True,48.536,"LINESTRING (4.6106085 36.541941, 4.6102678 36.542281)",,,,
263129986,False,,residential,,True,43.94499999999999,"LINESTRING (4.6106085 36.541941, 4.6105556 36.5419057, 4.6104631 36.5418439, 4.6102303 36.5416883)",,,Avenue Centrale,
263129986,False,,residential,,True,33.893,"LINESTRING (4.6113404 36.54243, 4.6110487 36.5422351)",,,Avenue Centrale,
305972054,False,,residential,,False,56.204,"LINESTRING (4.6113404 36.54243, 4.610946 36.5428238)",,,,
263129986,False,,residential,,False,33.856,"LINESTRING (4.6113404 36.54243, 4.6114637 36.5425148, 4.6116283 36.542628)",,,Avenue Centrale,
305972054,False,,residential,,True,56.204,"LINESTRING (4.610946 36.5428238, 4.6113404 36.54243)",,,,
305972055,False,,residential,,True,33.506,"LINESTRING (4.610946 36.5428238, 4.6112285 36.543022)",,,,
"[305972051, 305972055]",False,,residential,,False,40.409,"LINESTRING (4.610946 36.5428238, 4.6108422 36.542753, 4.6108744 36.5426819, 4.6107045 36.5425671)",,,,
122481181,False,CW 251,secondary,30,True,56.525,"LINESTRING (4.6112285 36.543022, 4.6116283 36.542628)",,,Route du congrès,
305972055,False,,residential,,False,33.506,"LINESTRING (4.6112285 36.543022, 4.610946 36.5428238)",,,,
122481181,False,CW 251,secondary,30,False,81.19,"LINESTRING (4.6112285 36.543022, 4.6111768 36.5430753, 4.6106703 36.5435982)",,,Route du congrès,
263129988,False,,residential,,False,3.578,"LINESTRING (4.6077829 36.5435045, 4.6078169 36.5435215)",,,,
263129988,False,,residential,,True,28.787,"LINESTRING (4.6077829 36.5435045, 4.60771 36.5434682, 4.6075105 36.5433662)",,,,
306101902,False,,residential,20,False,108.109,"LINESTRING (4.6077829 36.5435045, 4.6077582 36.5435401, 4.6071932 36.5443535)",,,,
306101902,False,,residential,20,True,108.109,"LINESTRING (4.6071932 36.5443535, 4.6077582 36.5435401, 4.6077829 36.5435045)",,,,
1011170782,False,,residential,,True,82.142,"LINESTRING (4.6071932 36.5443535, 4.607382 36.5444937, 4.6073954 36.5445357, 4.6073806 36.5445756, 4.606989 36.5448934)",,,,
403829196,False,RN 26,primary,50,False,13.099,"LINESTRING (4.6140549 36.5421354, 4.6139739 36.5420372)",,,,
403829196,False,RN 26,primary,50,True,46.749,"LINESTRING (4.6140549 36.5421354, 4.6143437 36.542486)",,,,
405929651,False,,residential,20,False,58.591,"LINESTRING (4.6140549 36.5421354, 4.6135643 36.5424851)",,,Route Cité Des Enseignants,permissive
405929651,False,,residential,20,True,58.591,"LINESTRING (4.6135643 36.5424851, 4.6140549 36.5421354)",,,Route Cité Des Enseignants,permissive
783517992,False,,residential,,False,74.542,"LINESTRING (4.6121508 36.5421414, 4.6126486 36.5426794)",,,,
122481181,False,CW 251,secondary,30,False,71.462,"LINESTRING (4.6121508 36.5421414, 4.6118564 36.5424193, 4.6118342 36.5424396, 4.6116283 36.542628)",,,Route du congrès,
122481181,False,CW 251,secondary,30,True,106.85300000000001,"LINESTRING (4.6121508 36.5421414, 4.612453 36.5418562, 4.6124734 36.5418369, 4.6126929 36.5416297, 4.6127096 36.5416139, 4.6129462 36.5414246)",,,Route du congrès,
783517992,False,,residential,,True,21.612,"LINESTRING (4.6127929 36.5428354, 4.6126486 36.5426794)",,,,
783517992,False,,residential,,False,21.612,"LINESTRING (4.6126486 36.5426794, 4.6127929 36.5428354)",,,,
783517992,False,,residential,,True,74.542,"LINESTRING (4.6126486 36.5426794, 4.6121508 36.5421414)",,,,
783517993,False,,residential,,False,69.25399999999999,"LINESTRING (4.6126486 36.5426794, 4.612997 36.5424793, 4.6132178 36.5426943)",,,,
783517993,False,,residential,,True,69.25399999999999,"LINESTRING (4.6132178 36.5426943, 4.612997 36.5424793, 4.6126486 36.5426794)",,,,
784654991,False,,residential,,True,200.268,"LINESTRING (4.6161595 36.5393121, 4.6159878 36.539172, 4.6157652 36.5389889, 4.6154889 36.5388402, 4.6151483 36.5386915, 4.6145207 36.5384178, 4.6142954 36.5383424)",,,,
263129980,False,,residential,20,False,130.9,"LINESTRING (4.6142954 36.5383424, 4.614089 36.5383778, 4.6139421 36.5384023, 4.6135975 36.5384555, 4.6133239 36.5385393, 4.6131951 36.5385781, 4.6130476 36.5386342, 4.6129591 36.5387096, 4.612939 36.5387282)",,,,
263129980,False,,residential,20,True,220.09000000000003,"LINESTRING (4.6142954 36.5383424, 4.6145985 36.5383208, 4.6148452 36.5383273, 4.6150491 36.5383165, 4.615218 36.538295, 4.6154729 36.5381872, 4.6156606 36.5381269, 4.615894 36.53806, 4.6160898 36.5379566, 4.6162936 36.5378036, 4.6165475 36.5376982)",,,,
784654991,False,,residential,,False,200.26800000000003,"LINESTRING (4.6142954 36.5383424, 4.6145207 36.5384178, 4.6151483 36.5386915, 4.6154889 36.5388402, 4.6157652 36.5389889, 4.6159878 36.539172, 4.6161595 36.5393121)",,,,
263129979,False,,unclassified,,False,159.176,"LINESTRING (4.6162726 36.5423104, 4.6159625 36.5423977, 4.615291 36.5425645, 4.6149873 36.542666, 4.6146759 36.5427787, 4.6145989 36.5427957)",,,,
785777884,False,,residential,,True,87.092,"LINESTRING (4.6162726 36.5423104, 4.6160831 36.5419089, 4.6159101 36.5415835)",,,,
785777884,False,,residential,,False,87.092,"LINESTRING (4.6159101 36.5415835, 4.6160831 36.5419089, 4.6162726 36.5423104)",,,,
122481181,False,CW 251,secondary,30,False,162.37300000000002,"LINESTRING (4.6106703 36.5435982, 4.6104854 36.543789, 4.6094916 36.5447094)",,,Route du congrès,
122481181,False,CW 251,secondary,30,True,81.19,"LINESTRING (4.6106703 36.5435982, 4.6111768 36.5430753, 4.6112285 36.543022)",,,Route du congrès,
1011170768,False,,residential,,True,228.993,"LINESTRING (4.6106703 36.5435982, 4.610144 36.5431765, 4.6100809 36.5431108, 4.6099931 36.5430036, 4.6097209 36.5427396, 4.6093688 36.5424158, 4.6093272 36.5424013, 4.609285 36.5424034, 4.6092508 36.542425, 4.609053 36.5427622)",,,,
1011170768,False,,residential,,False,228.99300000000005,"LINESTRING (4.609053 36.5427622, 4.6092508 36.542425, 4.609285 36.5424034, 4.6093272 36.5424013, 4.6093688 36.5424158, 4.6097209 36.5427396, 4.6099931 36.5430036, 4.6100809 36.5431108, 4.610144 36.5431765, 4.6106703 36.5435982)",,,,
1011170769,False,,residential,,True,234.80700000000002,"LINESTRING (4.6086037 36.5414563, 4.6084106 36.5416998, 4.6083248 36.5418766, 4.608196 36.5421599, 4.6079506 36.5426653, 4.6077977 36.5429853, 4.6077079 36.5431318, 4.6075105 36.5433662)",,,,
263129988,False,,residential,,False,28.787,"LINESTRING (4.6075105 36.5433662, 4.60771 36.5434682, 4.6077829 36.5435045)",,,,
263129988,False,,residential,,True,25.762999999999998,"LINESTRING (4.6075105 36.5433662, 4.607467 36.543344, 4.6073566 36.543273, 4.6072961 36.5432137)",,,,
1011170769,False,,residential,,False,234.807,"LINESTRING (4.6075105 36.5433662, 4.6077079 36.5431318, 4.6077977 36.5429853, 4.6079506 36.5426653, 4.608196 36.5421599, 4.6083248 36.5418766, 4.6084106 36.5416998, 4.6086037 36.5414563)",,,,
