osmid,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,name,junction
229569686,residential,False,True,35.311,,,,"LINESTRING (0.0871413 34.0401786, 0.0871186 34.0404956)",,
309924975,primary,True,False,35.221,2,RN 6A,40,"LINESTRING (0.0871413 34.0401786, 0.0870501 34.0404862)",,
240219212,residential,False,True,79.724,,,,"LINESTRING (0.0870501 34.0404862, 0.086196 34.0403715)",,
304260201,primary,False,False,31.016,2,RN 6A,40,"LINESTRING (0.0870501 34.0404862, 0.0869531 34.0407533)",,
318509337,residential,False,False,6.398,,,,"LINESTRING (0.0870501 34.0404862, 0.0871186 34.0404956)",,
304261731,primary,True,False,220.69299999999998,2,RN 6A,40,"LINESTRING (0.0870501 34.0404862, 0.0870631 34.0401678, 0.08717 34.038504)",,
240219339,primary,True,False,5.235,2,,40,"LINESTRING (0.085063 34.0449261, 0.0851198 34.0449248)",دوار بوقطب,roundabout
304260181,residential,True,False,45.087,,,,"LINESTRING (0.0836946 34.0430547, 0.0840267 34.0427569)",,
304260183,primary,False,True,22.373,2,RN 6,50,"LINESTRING (0.0836946 34.0430547, 0.0838196 34.0432272)",,
304260184,primary,False,False,43.648,2,RN 6,50,"LINESTRING (0.0836946 34.0430547, 0.0834076 34.0427424)",La route de la Saoura طريق الساورة,
229569675,residential,False,False,84.832,,,,"LINESTRING (0.0907644 34.0436103, 0.0898454 34.0435638)",,
229569675,residential,False,True,40.817,,,,"LINESTRING (0.0907644 34.0436103, 0.0912063 34.0436361)",,
229570089,residential,False,False,32.616,,,,"LINESTRING (0.0907644 34.0436103, 0.0907688 34.043317)",,
304260221,tertiary,False,True,11.952,,,,"LINESTRING (0.0872987 34.0385174, 0.08717 34.038504)",,
309924975,primary,True,False,91.384,2,RN 6A,40,"LINESTRING (0.0872987 34.0385174, 0.0872194 34.0393366)",,
229569707,residential,False,True,16.051,,,,"LINESTRING (0.0826137 34.0395809, 0.0827516 34.0396691)",,
294518100,tertiary,True,False,84.083,,,,"LINESTRING (0.0826137 34.0395809, 0.0822125 34.0400665, 0.0820564 34.0401732)",,
229570474,residential,False,False,64.978,,,,"LINESTRING (0.0845326 34.0378845, 0.0846613 34.0376622, 0.0846513 34.0373245)",,
304260221,tertiary,False,False,159.853,,,,"LINESTRING (0.0845326 34.0378845, 0.0846291 34.0379556, 0.0855083 34.0383824, 0.0860917 34.0384343)",,
304260221,tertiary,False,True,64.193,,,,"LINESTRING (0.0845326 34.0378845, 0.0843609 34.0378845, 0.0841984 34.0379205, 0.0838663 34.0380285)",,
294518100,tertiary,True,False,208.97099999999998,,,,"LINESTRING (0.0838663 34.0380285, 0.0838487 34.0381373, 0.0826137 34.0395809)",,
304260221,tertiary,False,False,64.193,,,,"LINESTRING (0.0838663 34.0380285, 0.0841984 34.0379205, 0.0843609 34.0378845, 0.0845326 34.0378845)",,
304260221,tertiary,False,False,35.21,,,,"LINESTRING (0.0860917 34.0384343, 0.0864726 34.0384596)",,
318509570,residential,False,True,69.013,,,,"LINESTRING (0.0860917 34.0384343, 0.0860575 34.0390543)",,
304260221,tertiary,False,True,159.85299999999998,,,,"LINESTRING (0.0860917 34.0384343, 0.0855083 34.0383824, 0.0846291 34.0379556, 0.0845326 34.0378845)",,
229569707,residential,False,False,40.223,,,,"LINESTRING (0.0849524 34.040963, 0.0846068 34.040742)",,
240219211,residential,False,False,42.72,,,,"LINESTRING (0.0849524 34.040963, 0.085378 34.0411154)",,
294518132,residential,False,False,41.168,,,,"LINESTRING (0.0849524 34.040963, 0.0852506 34.0406873)",,
294518132,residential,False,True,53.908,,,,"LINESTRING (0.0849524 34.040963, 0.08456 34.0413226)",,
240219212,residential,False,False,79.724,,,,"LINESTRING (0.086196 34.0403715, 0.0870501 34.0404862)",,
240219212,residential,False,True,55.688,,,,"LINESTRING (0.086196 34.0403715, 0.0855972 34.0403036)",,
240219347,residential,False,False,39.837,,,,"LINESTRING (0.086196 34.0403715, 0.0862655 34.0400179)",,
240219347,residential,False,True,28.208,,,,"LINESTRING (0.086196 34.0403715, 0.0861381 34.0406206)",,
240219347,residential,False,False,120.306,,,,"LINESTRING (0.0857967 34.0422444, 0.0860241 34.041179)",,
240219347,residential,False,True,20.771,,,,"LINESTRING (0.0857967 34.0422444, 0.0857539 34.0424278)",,
294518122,residential,False,False,38.433,,,,"LINESTRING (0.0857967 34.0422444, 0.0853847 34.0421904)",,
240219347,residential,False,True,69.721,,,,"LINESTRING (0.0864726 34.0384596, 0.0864486 34.0390863)",,
304260221,tertiary,False,False,64.45,,,,"LINESTRING (0.0864726 34.0384596, 0.08717 34.038504)",,
304260221,tertiary,False,True,35.21,,,,"LINESTRING (0.0864726 34.0384596, 0.0860917 34.0384343)",,
229570315,residential,False,True,178.701,,,,"LINESTRING (0.0864726 34.0384596, 0.0865574 34.0374226, 0.0872421 34.0374418)",,
229569739,residential,False,False,124.625,,,,"LINESTRING (0.0847469 34.0421067, 0.085378 34.0411154)",,
294518122,residential,False,False,11.861,,,,"LINESTRING (0.0847469 34.0421067, 0.0846198 34.0420898)",,
294518122,residential,False,True,59.499,,,,"LINESTRING (0.0847469 34.0421067, 0.0853847 34.0421904)",,
229569739,residential,False,False,44.539,,,,"LINESTRING (0.085378 34.0411154, 0.0854514 34.0407195)",,
229569739,residential,False,True,124.625,,,,"LINESTRING (0.085378 34.0411154, 0.0847469 34.0421067)",,
240219211,residential,False,False,59.95,,,,"LINESTRING (0.085378 34.0411154, 0.0860241 34.041179)",,
240219211,residential,False,True,42.72,,,,"LINESTRING (0.085378 34.0411154, 0.0849524 34.040963)",,
318509364,residential,False,False,45.781,,,,"LINESTRING (0.0857749 34.0399528, 0.0862655 34.0400179)",,
318509568,residential,False,False,38.85,,,,"LINESTRING (0.0857749 34.0399528, 0.0859066 34.0396209)",,
318509568,residential,False,True,34.284,,,,"LINESTRING (0.0857749 34.0399528, 0.0856309 34.0402371)",,
229569761,tertiary,True,False,76.652,2,,40,"LINESTRING (0.0890325 34.0444606, 0.0882006 34.0444674)",,
229570545,residential,False,True,6.57,,,,"LINESTRING (0.0890325 34.0444606, 0.0890364 34.0444016)",,
294518122,residential,False,False,16.7,,,,"LINESTRING (0.08384 34.04197, 0.0836973 34.0418774)",,
294518132,residential,False,False,97.894,,,,"LINESTRING (0.08384 34.04197, 0.08456 34.0413226)",,
229569817,residential,False,False,96.192,,,,"LINESTRING (0.08384 34.04197, 0.0835728 34.042291, 0.083513 34.0423848, 0.0834564 34.0425229, 0.0834076 34.0427424)",,
294518122,residential,False,True,20.761000000000003,,,,"LINESTRING (0.08384 34.04197, 0.0839329 34.0419916, 0.0840585 34.0420154)",,
229569686,residential,False,False,7.953,,,,"LINESTRING (0.0869079 34.0444849, 0.0869101 34.0444134)",,
229569761,tertiary,True,False,44.92,2,,40,"LINESTRING (0.0869079 34.0444849, 0.0864204 34.0444899)",,
304260184,primary,False,True,43.648,2,RN 6,50,"LINESTRING (0.0834076 34.0427424, 0.0836946 34.0430547)",La route de la Saoura طريق الساورة,
361470081,residential,False,False,57.066,,,,"LINESTRING (0.0834076 34.0427424, 0.0840267 34.0427569)",,
229569817,residential,False,True,96.192,,,,"LINESTRING (0.0834076 34.0427424, 0.0834564 34.0425229, 0.083513 34.0423848, 0.0835728 34.042291, 0.08384 34.04197)",,
240219347,residential,False,False,57.8,,,,"LINESTRING (0.0856278 34.042937, 0.0857539 34.0424278)",,
240219347,residential,False,True,20.38,,,,"LINESTRING (0.0856278 34.042937, 0.0855894 34.0431175)",,
361470081,residential,False,False,47.338,,,,"LINESTRING (0.0856278 34.042937, 0.0861282 34.0430335)",,
361470081,residential,False,True,34.256,,,,"LINESTRING (0.0856278 34.042937, 0.0852594 34.0428955)",,
304260201,primary,False,False,25.645,2,RN 6A,40,"LINESTRING (0.0861282 34.0430335, 0.0860482 34.0432544)",,
304260201,primary,False,True,57.521,2,RN 6A,40,"LINESTRING (0.0861282 34.0430335, 0.0863075 34.042538)",,
361470081,residential,False,True,47.338,,,,"LINESTRING (0.0861282 34.0430335, 0.0856278 34.042937)",,
229569919,residential,False,False,82.503,,,,"LINESTRING (0.0840267 34.0427569, 0.0840585 34.0420154)",,
229569919,residential,False,True,38.711,,,,"LINESTRING (0.0840267 34.0427569, 0.0840452 34.0431047)",,
304260182,residential,True,False,40.588,,,,"LINESTRING (0.0840267 34.0427569, 0.0838757 34.0430998)",,
361470081,residential,False,False,46.696,,,,"LINESTRING (0.0840267 34.0427569, 0.0845289 34.0428134)",,
361470081,residential,False,True,57.066,,,,"LINESTRING (0.0840267 34.0427569, 0.0834076 34.0427424)",,
229569919,residential,False,True,82.503,,,,"LINESTRING (0.0840585 34.0420154, 0.0840267 34.0427569)",,
294518122,residential,False,True,52.375,,,,"LINESTRING (0.0840585 34.0420154, 0.0846198 34.0420898)",,
294518122,residential,False,False,20.761000000000003,,,,"LINESTRING (0.0840585 34.0420154, 0.0839329 34.0419916, 0.08384 34.04197)",,
229569919,residential,False,False,38.834,,,,"LINESTRING (0.084283 34.0438828, 0.0841416 34.0435538)",,
229569919,residential,False,True,26.001,,,,"LINESTRING (0.084283 34.0438828, 0.0845617 34.0438461)",,
272243443,primary,False,False,84.483,2,RN 6,50,"LINESTRING (0.084283 34.0438828, 0.0838196 34.0432272)",,
272243443,primary,False,True,94.076,2,RN 6,50,"LINESTRING (0.084283 34.0438828, 0.0844663 34.0442116, 0.084697 34.0446561)",,
229569919,residential,False,False,81.39,,,,"LINESTRING (0.0854341 34.0437312, 0.0845617 34.0438461)",,
240219347,residential,False,False,39.576,,,,"LINESTRING (0.0854341 34.0437312, 0.0855121 34.0433812)",,
240219347,residential,False,True,58.454,,,,"LINESTRING (0.0854341 34.0437312, 0.0853179 34.044248)",,
229569675,residential,False,False,115.091,,,,"LINESTRING (0.0881731 34.0435048, 0.0869286 34.0434159)",,
229569675,residential,False,True,78.481,,,,"LINESTRING (0.0881731 34.0435048, 0.0890244 34.0435286)",,
229569977,residential,False,False,45.325,,,,"LINESTRING (0.0881731 34.0435048, 0.0881954 34.0430976)",,
229569977,residential,False,True,99.439,,,,"LINESTRING (0.0881731 34.0435048, 0.0881999 34.0443988)",,
229569994,residential,False,False,55.285,,,,"LINESTRING (0.0924897 34.039751, 0.0924375 34.0402463)",,
294521990,residential,False,True,7.688,,,,"LINESTRING (0.0924897 34.039751, 0.0924066 34.0397448)",,
229570262,residential,False,False,9.276,,,,"LINESTRING (0.0884792 34.039449, 0.0883793 34.0394387)",,
240219262,residential,False,False,29.376,,,,"LINESTRING (0.0884792 34.039449, 0.0887967 34.0394729)",,
229569761,tertiary,True,False,119.121,2,,40,"LINESTRING (0.0882006 34.0444674, 0.0869079 34.0444849)",,
229569977,residential,False,False,7.628,,,,"LINESTRING (0.0882006 34.0444674, 0.0881999 34.0443988)",,
229569994,residential,False,False,35.799,,,,"LINESTRING (0.0921162 34.0432014, 0.0917935 34.0433807)",,
229569994,residential,False,True,51.623,,,,"LINESTRING (0.0921162 34.0432014, 0.0921605 34.0427386)",,
304260188,residential,False,False,26.581,,,,"LINESTRING (0.0921162 34.0432014, 0.0924036 34.0432222)",,
304260188,residential,False,True,85.631,,,,"LINESTRING (0.0921162 34.0432014, 0.0911941 34.0431052)",,
229569994,residential,False,False,31.805,,,,"LINESTRING (0.0917935 34.0433807, 0.0917769 34.0436664)",,
229569994,residential,False,True,35.799,,,,"LINESTRING (0.0917935 34.0433807, 0.0921162 34.0432014)",,
304260186,residential,False,False,55.401,,,,"LINESTRING (0.0917935 34.0433807, 0.0923931 34.043418)",,
304260186,residential,False,True,58.468,,,,"LINESTRING (0.0917935 34.0433807, 0.0911607 34.0433414)",,
229569675,residential,False,False,16.559,,,,"LINESTRING (0.0917769 34.0436664, 0.0915974 34.043659)",,
229569675,residential,False,True,13.556,,,,"LINESTRING (0.0917769 34.0436664, 0.0919235 34.0436767)",,
229569994,residential,False,True,31.805,,,,"LINESTRING (0.0917769 34.0436664, 0.0917935 34.0433807)",,
229570089,residential,False,False,7.622,,,,"LINESTRING (0.0912525 34.0377391, 0.0912619 34.037671)",,
229570089,residential,False,True,74.387,,,,"LINESTRING (0.0912525 34.0377391, 0.0911572 34.0384034)",,
294518138,residential,False,False,64.669,,,,"LINESTRING (0.0912525 34.0377391, 0.0905536 34.0376861)",,
294518138,residential,False,True,43.35,,,,"LINESTRING (0.0912525 34.0377391, 0.0917211 34.0377737)",,
229570089,residential,False,False,80.868,,,,"LINESTRING (0.0910435 34.0396421, 0.0910862 34.0389157)",,
229570089,residential,False,True,53.38,,,,"LINESTRING (0.0910435 34.0396421, 0.0909999 34.0401208)",,
294521990,residential,False,False,40.266,,,,"LINESTRING (0.0910435 34.0396421, 0.0914787 34.0396749)",,
294521990,residential,False,True,37.896,,,,"LINESTRING (0.0910435 34.0396421, 0.0906335 34.0396153)",,
229569675,residential,False,False,37.754,,,,"LINESTRING (0.0894338 34.0435428, 0.0890244 34.0435286)",,
229569675,residential,False,True,37.996,,,,"LINESTRING (0.0894338 34.0435428, 0.0898454 34.0435638)",,
294518104,residential,False,True,34.374,,,,"LINESTRING (0.0894338 34.0435428, 0.0894283 34.0432337)",,
240219262,residential,False,False,34.039,,,,"LINESTRING (0.0895752 34.0395315, 0.0899431 34.0395592)",,
240219262,residential,False,True,37.369,,,,"LINESTRING (0.0895752 34.0395315, 0.0891713 34.0395011)",,
294518104,residential,False,False,107.975,,,,"LINESTRING (0.0895752 34.0395315, 0.0894957 34.0405003)",,
294518104,residential,False,True,80.645,,,,"LINESTRING (0.0895752 34.0395315, 0.0896593 34.0388096)",,
240218826,residential,False,False,32.442,,,,"LINESTRING (0.0896593 34.0388096, 0.0900096 34.0388389)",,
294518104,residential,False,False,80.645,,,,"LINESTRING (0.0896593 34.0388096, 0.0895752 34.0395315)",,
294518104,residential,False,True,131.927,,,,"LINESTRING (0.0896593 34.0388096, 0.0896673 34.0387284, 0.089776 34.0376271)",,
240219261,residential,False,False,33.827,,,,"LINESTRING (0.0893902 34.0416494, 0.0897562 34.0416732)",,
240219261,residential,False,True,35.481,,,,"LINESTRING (0.0893902 34.0416494, 0.0890063 34.0416244)",,
294518104,residential,False,False,104.215,,,,"LINESTRING (0.0893902 34.0416494, 0.0893428 34.0425858)",,
294518104,residential,False,True,64.803,,,,"LINESTRING (0.0893902 34.0416494, 0.0894497 34.0410687)",,
229570089,residential,False,False,40.267,,,,"LINESTRING (0.090923 34.0409616, 0.0909559 34.0406005)",,
229570089,residential,False,True,87.292,,,,"LINESTRING (0.090923 34.0409616, 0.0908515 34.0417444)",,
229570147,residential,False,False,77.936,,,,"LINESTRING (0.090923 34.0409616, 0.0917654 34.0410247)",,
229569994,residential,False,False,85.733,,,,"LINESTRING (0.0923419 34.0410679, 0.0922683 34.0418365)",,
229569994,residential,False,True,41.261,,,,"LINESTRING (0.0923419 34.0410679, 0.0923817 34.0406983)",,
229570147,residential,False,True,53.336,,,,"LINESTRING (0.0923419 34.0410679, 0.0919169 34.041035, 0.0917654 34.0410247)",,
229569994,residential,False,False,51.089,,,,"LINESTRING (0.0922683 34.0418365, 0.0922135 34.0422937)",,
229569994,residential,False,True,85.733,,,,"LINESTRING (0.0922683 34.0418365, 0.0923419 34.0410679)",,
240219261,residential,False,True,55.065,,,,"LINESTRING (0.0922683 34.0418365, 0.0916725 34.0417978)",,
294518097,residential,False,False,26.646,,,,"LINESTRING (0.0878544 34.0415415, 0.0878717 34.0413023)",,
294518120,residential,False,False,32.108,,,,"LINESTRING (0.0878544 34.0415415, 0.0882011 34.0415706)",,
318503268,residential,False,False,25.213,,,,"LINESTRING (0.0878544 34.0415415, 0.087581 34.0415321)",,
229570194,residential,False,True,185.683,,,,"LINESTRING (0.0878544 34.0415415, 0.0877925 34.042259, 0.0874997 34.0422357, 0.087581 34.0415321)",,
229570089,residential,False,False,87.292,,,,"LINESTRING (0.0908515 34.0417444, 0.090923 34.0409616)",,
229570089,residential,False,True,101.595,,,,"LINESTRING (0.0908515 34.0417444, 0.0907739 34.0426558)",,
240219261,residential,False,False,44.529,,,,"LINESTRING (0.0908515 34.0417444, 0.0913333 34.0417757)",,
240219261,residential,False,True,35.462,,,,"LINESTRING (0.0908515 34.0417444, 0.0904678 34.0417195)",,
229569977,residential,False,True,104.56,,,,"LINESTRING (0.0882799 34.0415772, 0.0882132 34.0425159)",,
240219260,residential,True,False,67.912,,,,"LINESTRING (0.0882799 34.0415772, 0.088357 34.0409698)",,
240219261,residential,False,False,31.683,,,,"LINESTRING (0.0882799 34.0415772, 0.0886227 34.0415995)",,
294518120,residential,False,True,7.298,,,,"LINESTRING (0.0882799 34.0415772, 0.0882011 34.0415706)",,
229569977,residential,False,False,104.56,,,,"LINESTRING (0.0882132 34.0425159, 0.0882799 34.0415772)",,
229569977,residential,False,True,37.882,,,,"LINESTRING (0.0882132 34.0425159, 0.0881999 34.0428564)",,
229570207,residential,False,False,32.89,,,,"LINESTRING (0.0882132 34.0425159, 0.0885694 34.0425352)",,
240219218,residential,False,False,36.468,,,,"LINESTRING (0.0903785 34.0426412, 0.0907739 34.0426558)",,
240219218,residential,False,True,31.653,,,,"LINESTRING (0.0903785 34.0426412, 0.0900353 34.0426286)",,
294518131,residential,False,False,102.818,,,,"LINESTRING (0.0903785 34.0426412, 0.0904678 34.0417195)",,
294518103,residential,False,False,31.867,,,,"LINESTRING (0.0907415 34.0388924, 0.0910862 34.0389157)",,
294518103,residential,False,True,32.699,,,,"LINESTRING (0.0907415 34.0388924, 0.090388 34.0388666)",,
294518131,residential,False,True,80.997,,,,"LINESTRING (0.0907415 34.0388924, 0.0906335 34.0396153)",,
294518131,residential,False,False,80.997,,,,"LINESTRING (0.0906335 34.0396153, 0.0907415 34.0388924)",,
294518131,residential,False,True,106.789,,,,"LINESTRING (0.0906335 34.0396153, 0.0905786 34.0405746)",,
294521990,residential,False,False,37.896,,,,"LINESTRING (0.0906335 34.0396153, 0.0910435 34.0396421)",,
294521990,residential,False,True,32.16,,,,"LINESTRING (0.0906335 34.0396153, 0.0902859 34.0395892)",,
240219261,residential,False,False,35.462,,,,"LINESTRING (0.0904678 34.0417195, 0.0908515 34.0417444)",,
240219261,residential,False,True,34.936,,,,"LINESTRING (0.0904678 34.0417195, 0.0900898 34.0416949)",,
294518131,residential,False,False,127.716,,,,"LINESTRING (0.0904678 34.0417195, 0.0905786 34.0405746)",,
294518131,residential,False,True,102.818,,,,"LINESTRING (0.0904678 34.0417195, 0.0903785 34.0426412)",,
240218826,residential,False,True,32.442,,,,"LINESTRING (0.0900096 34.0388389, 0.0896593 34.0388096)",,
294518103,residential,False,False,35.003,,,,"LINESTRING (0.0900096 34.0388389, 0.090388 34.0388666)",,
294518135,residential,False,False,80.328,,,,"LINESTRING (0.0900096 34.0388389, 0.0899431 34.0395592)",,
240219262,residential,False,True,34.039,,,,"LINESTRING (0.0899431 34.0395592, 0.0895752 34.0395315)",,
294518135,residential,False,False,107.723,,,,"LINESTRING (0.0899431 34.0395592, 0.0898765 34.0405264)",,
294518135,residential,False,True,80.328,,,,"LINESTRING (0.0899431 34.0395592, 0.0900096 34.0388389)",,
294521990,residential,False,False,31.762,,,,"LINESTRING (0.0899431 34.0395592, 0.0902859 34.0395892)",,
240219261,residential,False,False,30.832,,,,"LINESTRING (0.0897562 34.0416732, 0.0900898 34.0416949)",,
240219261,residential,False,True,33.827,,,,"LINESTRING (0.0897562 34.0416732, 0.0893902 34.0416494)",,
294518135,residential,False,True,127.999,,,,"LINESTRING (0.0897562 34.0416732, 0.0898765 34.0405264)",,
229570262,residential,False,True,47.135,,,,"LINESTRING (0.0884908 34.037522, 0.0884479 34.0379444)",,
229570315,residential,False,False,101.985,,,,"LINESTRING (0.0884908 34.037522, 0.0873888 34.0374367)",,
229570315,residential,False,True,118.999,,,,"LINESTRING (0.0884908 34.037522, 0.089776 34.0376271)",,
229570262,residential,False,True,7.639,,,,"LINESTRING (0.0882968 34.0394319, 0.0883793 34.0394387)",,
229570262,residential,False,False,165.988,,,,"LINESTRING (0.0882968 34.0394319, 0.0883789 34.0386235, 0.0884479 34.0379444)",,
240219265,residential,False,False,99.838,,,,"LINESTRING (0.0882968 34.0394319, 0.0879518 34.0394014, 0.0876504 34.0393747, 0.0872194 34.0393366)",,
229570315,residential,False,False,118.999,,,,"LINESTRING (0.089776 34.0376271, 0.0884908 34.037522)",,
