osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,lanes,maxspeed
414838112,RN 75,Rue Arezki Laures,primary,False,True,8.305,"LINESTRING (4.9030856 36.6420674, 4.9031028 36.641994)",,,
414838112,RN 75,Rue Arezki Laures,primary,False,False,126.132,"LINESTRING (4.9030856 36.6420674, 4.9031598 36.6422416, 4.9032536 36.6424858, 4.9033259 36.6426645, 4.9034518 36.6429757, 4.9035126 36.6431486)",,,
414842570,RN 75,,primary,True,False,14.666,"LINESTRING (4.9040091 36.6441918, 4.9038918 36.6440994)",,,
"[414842571, 414842574, 414842575]",RN 75,,primary,False,False,199.899,"LINESTRING (4.9040091 36.6441918, 4.9041076 36.644284, 4.9042418 36.644388, 4.9044158 36.6445013, 4.9045682 36.6445974, 4.9049831 36.6448659, 4.9052089 36.6450351, 4.9054771 36.6453084, 4.9055783 36.6454553)",yes,,
402425320,CW 158A,,secondary,False,False,8.17,"LINESTRING (4.9057455 36.6453298, 4.9056579 36.6453512)",,,
304525406,,,residential,False,False,131.258,"LINESTRING (4.9057455 36.6453298, 4.9059591 36.6447275, 4.9060983 36.6442922, 4.9061751 36.6442074)",,,
402425320,CW 158A,,secondary,False,True,39.29,"LINESTRING (4.9057455 36.6453298, 4.9061165 36.6454086, 4.9061721 36.6454171)",,,
402425318,CW 158A,,secondary,True,False,68.579,"LINESTRING (4.9078937 36.6451798, 4.9078042 36.6454185, 4.9076906 36.6455879, 4.9075947 36.6456302, 4.9074859 36.6456315)",,,
402425320,CW 158A,,secondary,False,True,8.17,"LINESTRING (4.9056579 36.6453512, 4.9057455 36.6453298)",,,
368650337,,,residential,False,False,246.86499999999998,"LINESTRING (4.9056579 36.6453512, 4.9056335 36.645295, 4.9056335 36.6452197, 4.9055879 36.6451293, 4.9055657 36.6450141, 4.9058642 36.6439844, 4.9058776 36.6438897, 4.9058695 36.6437821, 4.9058749 36.6437068, 4.9059822 36.6435712, 4.9062937 36.6432918)",,,
402425320,CW 158A,,secondary,False,False,14.143,"LINESTRING (4.9056579 36.6453512, 4.9056311 36.6453678, 4.9055947 36.6454013, 4.9055783 36.6454553)",,,
402425320,CW 158A,,secondary,False,True,14.143,"LINESTRING (4.9055783 36.6454553, 4.9055947 36.6454013, 4.9056311 36.6453678, 4.9056579 36.6453512)",,,
414842575,RN 75,,primary,False,False,40.839,"LINESTRING (4.9055783 36.6454553, 4.9056704 36.6456235, 4.9057623 36.6457916)",,,
"[414842571, 414842574, 414842575]",RN 75,,primary,False,True,199.899,"LINESTRING (4.9055783 36.6454553, 4.9054771 36.6453084, 4.9052089 36.6450351, 4.9049831 36.6448659, 4.9045682 36.6445974, 4.9044158 36.6445013, 4.9042418 36.644388, 4.9041076 36.644284, 4.9040091 36.6441918)",yes,,
