osmid,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,bridge
219563337,residential,False,True,39.327,,,,"LINESTRING (-0.6948191 35.1619683, -0.6944066 35.1618617)",
238910466,secondary,False,False,43.842,2,CW 39,40,"LINESTRING (-0.6948191 35.1619683, -0.6950593 35.1616264)",
238910466,secondary,False,True,25.889,2,CW 39,40,"LINESTRING (-0.6948191 35.1619683, -0.6946926 35.1621769)",
219557456,residential,False,True,37.524,,,,"LINESTRING (-0.6937033 35.1641654, -0.6940855 35.1642929)",
219563339,residential,False,True,74.677,,,,"LINESTRING (-0.6937033 35.1641654, -0.6929367 35.163924)",
238910466,secondary,False,False,79.454,2,CW 39,40,"LINESTRING (-0.6937033 35.1641654, -0.6940209 35.1634997)",
238910466,secondary,False,True,108.832,2,CW 39,40,"LINESTRING (-0.6937033 35.1641654, -0.6932616 35.1650751)",
219557463,residential,False,False,155.86599999999999,,,,"LINESTRING (-0.6997038 35.167974, -0.6986316 35.1676398, -0.6981016 35.1674746)",
219559913,residential,False,True,74.562,,,,"LINESTRING (-0.6925304 35.1665867, -0.6932927 35.1668343)",
219563356,residential,False,True,72.784,,,,"LINESTRING (-0.6925304 35.1665867, -0.6917845 35.1663487)",
238910466,secondary,False,False,90.766,2,CW 39,40,"LINESTRING (-0.6925304 35.1665867, -0.6928966 35.1658273)",
238910466,secondary,False,True,102.725,2,CW 39,40,"LINESTRING (-0.6925304 35.1665867, -0.6920994 35.1674407)",
219557451,residential,False,True,75.131,,,,"LINESTRING (-0.6932616 35.1650751, -0.694031 35.1653219)",
238910466,secondary,False,False,108.832,2,CW 39,40,"LINESTRING (-0.6932616 35.1650751, -0.6937033 35.1641654)",
238910466,secondary,False,True,81.497,2,CW 39,40,"LINESTRING (-0.6932616 35.1650751, -0.6929308 35.1657563)",
219557462,residential,False,True,73.479,,,,"LINESTRING (-0.6929308 35.1657563, -0.6936856 35.1659928)",
238910466,secondary,False,False,81.497,2,CW 39,40,"LINESTRING (-0.6929308 35.1657563, -0.6932616 35.1650751)",
238910466,secondary,False,True,8.485,2,CW 39,40,"LINESTRING (-0.6929308 35.1657563, -0.6928966 35.1658273)",
219104038,residential,False,False,80.891,,,,"LINESTRING (-0.6905388 35.1650682, -0.689857 35.1655357)",
220608149,residential,False,False,46.662,,,,"LINESTRING (-0.6905388 35.1650682, -0.6900593 35.1649184)",
"[219563329, 220608140, 220608149]",residential,False,True,85.031,,,,"LINESTRING (-0.6905388 35.1650682, -0.6906566 35.1651043, -0.690947 35.1651933, -0.6914147 35.1653366)",yes
219557458,residential,False,False,32.726,,,,"LINESTRING (-0.6959315 35.1667981, -0.6960657 35.166525)",
219557458,residential,False,True,54.476,,,,"LINESTRING (-0.6959315 35.1667981, -0.6957149 35.1672549)",
219557463,residential,False,False,7.646,,,,"LINESTRING (-0.6959315 35.1667981, -0.6958529 35.1667736)",
219557463,residential,False,True,32.143,,,,"LINESTRING (-0.6959315 35.1667981, -0.6962619 35.1669011)",
219557458,residential,False,False,13.442,,,,"LINESTRING (-0.6950752 35.1686034, -0.6951287 35.1684907)",
