osmid,highway,maxspeed,oneway,reversed,length,ref,geometry,name
101077470,residential,,False,False,111.755,,"LINESTRING (2.7402886 36.6614937, 2.7402345 36.6624978)",
771950504,residential,,False,True,71.587,,"LINESTRING (2.7402886 36.6614937, 2.7402896 36.6608499)",
35814772,secondary,,False,True,163.041,CW 126,"LINESTRING (2.7402886 36.6614937, 2.738948 36.6606029, 2.7388795 36.6605598)",
35814772,secondary,,False,False,122.04,CW 126,"LINESTRING (2.743953 36.6616144, 2.7453206 36.6616467)",
35814772,secondary,,False,True,141.419,CW 126,"LINESTRING (2.743953 36.6616144, 2.7423684 36.6615729)",
771950501,residential,,False,True,62.493,,"LINESTRING (2.743953 36.6616144, 2.7439298 36.6621761)",
771950506,residential,,False,True,73.685,,"LINESTRING (2.743953 36.6616144, 2.7439765 36.660952)",Uzi Hood raod
35814774,secondary,50,False,True,45.379,,"LINESTRING (2.7441434 36.6576308, 2.7437682 36.6579064)",
35814774,secondary,50,False,False,62.996,,"LINESTRING (2.7420938 36.660808, 2.7421246 36.660242)",
342159217,secondary,40,True,False,16.573,,"LINESTRING (2.7420938 36.660808, 2.7422355 36.6609044)",
35814774,secondary,50,False,False,45.379,,"LINESTRING (2.7437682 36.6579064, 2.7441434 36.6576308)",
35814774,secondary,50,False,True,131.66,,"LINESTRING (2.7437682 36.6579064, 2.7426477 36.6586771)",
101077475,residential,,True,False,93.979,,"LINESTRING (2.7410194 36.6626198, 2.7420729 36.662632)",
"[101077473, 171845554]",residential,,True,False,71.05199999999999,,"LINESTRING (2.7410194 36.6626198, 2.7410178 36.662837, 2.7415434 36.6628487)",
101077468,residential,,True,False,164.18,,"LINESTRING (2.7439298 36.6621761, 2.7420903 36.6621241)",
771950501,residential,,False,False,62.493,,"LINESTRING (2.7439298 36.6621761, 2.743953 36.6616144)",
771950501,residential,,False,True,57.083,,"LINESTRING (2.7439298 36.6621761, 2.7438951 36.6626887)",
35814771,secondary,50,False,True,51.38,,"LINESTRING (2.7420729 36.662632, 2.7420887 36.6621701)",
101077475,residential,,True,False,162.657,,"LINESTRING (2.7420729 36.662632, 2.7438951 36.6626887)",
35814771,secondary,50,False,False,62.537000000000006,,"LINESTRING (2.7420729 36.662632, 2.7420649 36.6628675, 2.7420537 36.6631942)",
35814771,secondary,50,False,False,5.117,,"LINESTRING (2.7420903 36.6621241, 2.7420887 36.6621701)",
35814771,secondary,50,False,True,62.246,,"LINESTRING (2.7420903 36.6621241, 2.7421165 36.6615647)",
771950506,residential,,False,False,8.569,,"LINESTRING (2.7440686 36.6609301, 2.7439765 36.660952)",Uzi Hood raod
171574896,residential,,False,True,40.741,,"LINESTRING (2.7440686 36.6609301, 2.7443157 36.6609511, 2.7445195 36.6609855)",
771950506,residential,,False,True,110.866,,"LINESTRING (2.7440686 36.6609301, 2.7441356 36.6607988, 2.744569 36.6600175)",Uzi Hood raod
771950506,residential,,False,False,83.659,,"LINESTRING (2.7456208 36.6581556, 2.745234 36.658841)",Uzi Hood raod
771950506,residential,,False,True,86.383,,"LINESTRING (2.7456208 36.6581556, 2.7454939 36.6580987, 2.7454766 36.6580863, 2.7452879 36.6580352, 2.7447262 36.6578645)",Uzi Hood raod
171574871,residential,,False,False,51.974,,"LINESTRING (2.7439765 36.660952, 2.7433946 36.6609278)",
771950506,residential,,False,False,73.685,,"LINESTRING (2.7439765 36.660952, 2.743953 36.6616144)",Uzi Hood raod
771950506,residential,,False,True,8.569,,"LINESTRING (2.7439765 36.660952, 2.7440686 36.6609301)",Uzi Hood raod
171574918,residential,,False,False,59.986,,"LINESTRING (2.7453832 36.6618494, 2.74587 36.6622216)",
171574856,residential,,False,True,132.599,,"LINESTRING (2.7453832 36.6618494, 2.7447126 36.6623905, 2.7446468 36.6624928, 2.7445596 36.6627993)",
171574918,residential,,False,True,23.378999999999998,,"LINESTRING (2.7453832 36.6618494, 2.7453443 36.661773, 2.7453206 36.6616467)",
171574915,residential,,False,False,101.12700000000001,,"LINESTRING (2.7419472 36.6652628, 2.7416012 36.6653122, 2.7412092 36.6658553)",
35814772,secondary,,False,True,30.853,CW 126,"LINESTRING (2.7388795 36.6605598, 2.7386075 36.6603884)",
171574867,residential,,False,False,26.276,,"LINESTRING (2.7388795 36.6605598, 2.7386106 36.6606563)",
35814772,secondary,,False,False,163.041,CW 126,"LINESTRING (2.7388795 36.6605598, 2.738948 36.6606029, 2.7402886 36.6614937)",
171574883,residential,,False,False,44.844,,"LINESTRING (2.7443585 36.6634146, 2.7441923 36.6634512, 2.7438652 36.6634886)",
171574869,residential,,False,False,10.204,,"LINESTRING (2.7407891 36.6590668, 2.7408564 36.659141)",
171574895,residential,,False,False,70.681,,"LINESTRING (2.7433608 36.6589061, 2.7441203 36.6590873)",
171574895,residential,,False,True,72.673,,"LINESTRING (2.7433608 36.6589061, 2.7425781 36.6587247)",
171574882,residential,,False,False,49.5,,"LINESTRING (2.7433608 36.6589061, 2.74357 36.6585347, 2.7436106 36.6585159)",
771950505,residential,,True,False,70.379,,"LINESTRING (2.7426059 36.6609101, 2.7433946 36.6609278)",
171574870,residential,,False,True,49.545,,"LINESTRING (2.7426059 36.6609101, 2.7427144 36.66051, 2.7427312 36.6604765)",
171574869,residential,,False,True,71.115,,"LINESTRING (2.7411173 36.6608599, 2.7411672 36.6602216)",
771950502,residential,,True,False,41.268,,"LINESTRING (2.7411173 36.6608599, 2.7415799 36.6608655)",
171574895,residential,,False,False,77.23,,"LINESTRING (2.7441203 36.6590873, 2.7449372 36.6593174)",
171574895,residential,,False,True,70.681,,"LINESTRING (2.7441203 36.6590873, 2.7433608 36.6589061)",
547276742,residential,,False,False,169.83,,"LINESTRING (2.7441203 36.6590873, 2.743932 36.6594406, 2.7434144 36.6605056)",
171574872,residential,,False,True,57.284,,"LINESTRING (2.7412092 36.6658553, 2.7406153 36.6656592)",
171574915,residential,,False,True,101.12700000000001,,"LINESTRING (2.7412092 36.6658553, 2.7416012 36.6653122, 2.7419472 36.6652628)",
171574870,residential,,False,True,113.952,,"LINESTRING (2.7427312 36.6604765, 2.7432106 36.6595266)",
171574892,residential,,False,True,61.027,,"LINESTRING (2.7427312 36.6604765, 2.7434144 36.6605056)",
171574870,residential,,False,False,49.545,,"LINESTRING (2.7427312 36.6604765, 2.7427144 36.66051, 2.7426059 36.6609101)",
171574869,residential,,False,False,71.115,,"LINESTRING (2.7411672 36.6602216, 2.7411173 36.6608599)",
171574873,residential,,False,False,39.899,,"LINESTRING (2.7411672 36.6602216, 2.7416143 36.6602323)",
171574873,residential,,False,True,37.96,,"LINESTRING (2.7411672 36.6602216, 2.7407419 36.6602096)",
171574869,residential,,False,True,76.583,,"LINESTRING (2.7411672 36.6602216, 2.7412204 36.6595417, 2.7412148 36.6595357)",
171574855,residential,,False,True,55.657,,"LINESTRING (2.7415817 36.6591487, 2.7419917 36.6587714)",
171574858,residential,,False,True,104.293,,"LINESTRING (2.7415817 36.6591487, 2.7408127 36.6584422)",
171574855,residential,,False,False,122.569,,"LINESTRING (2.7415817 36.6591487, 2.7416667 36.6592706, 2.7416143 36.6602323)",
771950502,residential,,True,False,36.032,,"LINESTRING (2.7402896 36.6608499, 2.7406935 36.6608548)",
771950504,residential,,False,False,71.587,,"LINESTRING (2.7402896 36.6608499, 2.7402886 36.6614937)",
171574873,residential,,False,False,110.874,,"LINESTRING (2.7402896 36.6608499, 2.7402387 36.6607703, 2.7402548 36.6603034, 2.7402843 36.6602475, 2.7403406 36.6602152, 2.7404023 36.6602001, 2.7407419 36.6602096)",
171574869,residential,,False,True,54.298,,"LINESTRING (2.7412148 36.6595357, 2.7408564 36.659141)",
171574869,residential,,False,False,76.583,,"LINESTRING (2.7412148 36.6595357, 2.7412204 36.6595417, 2.7411672 36.6602216)",
171574889,residential,,False,False,93.62100000000001,,"LINESTRING (2.7412148 36.6595357, 2.7407526 36.659861, 2.7407419 36.6602096)",
171574872,residential,,False,False,20.993,,"LINESTRING (2.7403916 36.6656005, 2.7406153 36.6656592)",
171574872,residential,,False,True,116.935,,"LINESTRING (2.7403916 36.6656005, 2.740295 36.665607, 2.7394639 36.6653344, 2.7393481 36.6655704)",
171574908,tertiary,50,False,True,149.61,,"LINESTRING (2.7403916 36.6656005, 2.7403755 36.6651616, 2.7403647 36.6648647, 2.7403272 36.6646969, 2.7402574 36.6646066, 2.7400214 36.6644344, 2.7399427 36.6643908)",
171574873,residential,,False,False,37.96,,"LINESTRING (2.7407419 36.6602096, 2.7411672 36.6602216)",
171574889,residential,,False,False,71.873,,"LINESTRING (2.7407419 36.6602096, 2.7406935 36.6608548)",
171574873,residential,,False,True,110.874,,"LINESTRING (2.7407419 36.6602096, 2.7404023 36.6602001, 2.7403406 36.6602152, 2.7402843 36.6602475, 2.7402548 36.6603034, 2.7402387 36.6607703, 2.7402896 36.6608499)",
171574889,residential,,False,True,93.62100000000001,,"LINESTRING (2.7407419 36.6602096, 2.7407526 36.659861, 2.7412148 36.6595357)",
171574868,residential,,False,False,26.473,,"LINESTRING (2.7449907 36.6630271, 2.745172 36.6628386)",
171574868,residential,,False,True,37.785,,"LINESTRING (2.7449907 36.6630271, 2.7450175 36.663055, 2.7452625 36.6632877)",
171845646,residential,,False,False,46.550000000000004,,"LINESTRING (2.7449907 36.6630271, 2.7448546 36.6629563, 2.7446629 36.6628263, 2.7445596 36.6627993)",
171574853,tertiary,,False,False,15.502,,"LINESTRING (2.7457855 36.6640177, 2.7456614 36.6641153)",
171574853,tertiary,,False,True,142.04,,"LINESTRING (2.7457855 36.6640177, 2.7459295 36.6640511, 2.7466326 36.6642636, 2.7466853 36.6642871, 2.746853 36.6643398, 2.7472741 36.6644689)",
171574884,residential,,False,True,58.199,,"LINESTRING (2.7457855 36.6640177, 2.7458593 36.6638616, 2.7459827 36.6636006, 2.7460168 36.6635283)",
35814771,secondary,50,False,True,140.599,,"LINESTRING (2.7441723 36.6652762, 2.7447306 36.6653408, 2.7451839 36.6653982, 2.745709 36.6654647, 2.7457306 36.6654667)",
171574885,residential,,False,True,124.064,,"LINESTRING (2.7441723 36.6652762, 2.7444471 36.6646173, 2.7445034 36.6645054, 2.744549 36.6644646, 2.7445919 36.6644602, 2.7448538 36.6644773)",
171574878,residential,,False,False,40.85,,"LINESTRING (2.7438972 36.6587026, 2.7439321 36.6586165, 2.7436106 36.6585159)",
171574895,residential,,False,True,77.23,,"LINESTRING (2.7449372 36.6593174, 2.7441203 36.6590873)",
771950506,residential,,False,False,84.492,,"LINESTRING (2.7449372 36.6593174, 2.744569 36.6600175)",Uzi Hood raod
771950506,residential,,False,True,59.632999999999996,,"LINESTRING (2.7449372 36.6593174, 2.7450811 36.6590175, 2.745234 36.658841)",Uzi Hood raod
171574896,residential,,False,False,40.741,,"LINESTRING (2.7445195 36.6609855, 2.7443157 36.6609511, 2.7440686 36.6609301)",
35814774,secondary,50,False,True,62.996,,"LINESTRING (2.7421246 36.660242, 2.7420938 36.660808)",
171574873,residential,,False,True,45.531,,"LINESTRING (2.7421246 36.660242, 2.7416143 36.6602323)",
35814774,secondary,50,False,False,182.965,,"LINESTRING (2.7421246 36.660242, 2.7421739 36.6593473, 2.7421769 36.6590952, 2.7422478 36.6589741, 2.7423992 36.6588652, 2.7425781 36.6587247)",
35814774,secondary,50,False,False,8.158,,"LINESTRING (2.7425781 36.6587247, 2.7426477 36.6586771)",
171574895,residential,,False,False,72.673,,"LINESTRING (2.7425781 36.6587247, 2.7433608 36.6589061)",
35814774,secondary,50,False,True,182.965,,"LINESTRING (2.7425781 36.6587247, 2.7423992 36.6588652, 2.7422478 36.6589741, 2.7421769 36.6590952, 2.7421739 36.6593473, 2.7421246 36.660242)",
171574855,residential,,False,False,7.297,,"LINESTRING (2.7420454 36.6587219, 2.7419917 36.6587714)",
171574858,residential,,False,False,104.293,,"LINESTRING (2.7408127 36.6584422, 2.7415817 36.6591487)",
35814771,secondary,50,False,True,4.891,,"LINESTRING (2.7428848 36.6636152, 2.742831 36.6636067)",
35814771,secondary,50,False,False,201.221,,"LINESTRING (2.7428848 36.6636152, 2.7435036 36.6638134, 2.7438146 36.6639791, 2.7441292 36.6641814, 2.7448538 36.6644773)",
171574905,residential,,True,False,93.386,,"LINESTRING (2.7428848 36.6636152, 2.7429209 36.6635609, 2.7429933 36.6635222, 2.7430711 36.6635093, 2.743291 36.6635136, 2.7435807 36.6635243, 2.7437873 36.66352, 2.7438652 36.6634886)",
171574892,residential,,False,False,61.027,,"LINESTRING (2.7434144 36.6605056, 2.7427312 36.6604765)",
171574892,residential,,False,True,19.55,,"LINESTRING (2.7434144 36.6605056, 2.7436333 36.6605143)",
547276742,residential,,False,False,46.98,,"LINESTRING (2.7434144 36.6605056, 2.7433946 36.6609278)",
547276742,residential,,False,True,169.83,,"LINESTRING (2.7434144 36.6605056, 2.743932 36.6594406, 2.7441203 36.6590873)",
171574855,residential,,False,True,70.476,,"LINESTRING (2.7415799 36.6608655, 2.7416143 36.6602323)",
771950502,residential,,True,False,35.32,,"LINESTRING (2.7415799 36.6608655, 2.7419744 36.6608928)",
171574872,residential,,False,False,57.284,,"LINESTRING (2.7406153 36.6656592, 2.7412092 36.6658553)",
171574872,residential,,False,True,20.993,,"LINESTRING (2.7406153 36.6656592, 2.7403916 36.6656005)",
171574913,residential,,False,True,102.77,,"LINESTRING (2.7406153 36.6656592, 2.741325 36.6649311)",
171574855,residential,,False,False,70.476,,"LINESTRING (2.7416143 36.6602323, 2.7415799 36.6608655)",
171574873,residential,,False,False,45.531,,"LINESTRING (2.7416143 36.6602323, 2.7421246 36.660242)",
171574873,residential,,False,True,39.899,,"LINESTRING (2.7416143 36.6602323, 2.7411672 36.6602216)",
171574855,residential,,False,True,122.569,,"LINESTRING (2.7416143 36.6602323, 2.7416667 36.6592706, 2.7415817 36.6591487)",
171574867,residential,,False,True,26.276,,"LINESTRING (2.7386106 36.6606563, 2.7388795 36.6605598)",
171574867,residential,,False,False,31.339,,"LINESTRING (2.7386106 36.6606563, 2.7385623 36.6605917, 2.7386075 36.6603884)",
171574892,residential,,False,False,19.55,,"LINESTRING (2.7436333 36.6605143, 2.7434144 36.6605056)",
171574853,tertiary,,False,False,69.348,,"LINESTRING (2.7456614 36.6641153, 2.7454172 36.6647074)",
171574853,tertiary,,False,True,15.502,,"LINESTRING (2.7456614 36.6641153, 2.7457855 36.6640177)",
171574868,residential,,False,False,138.27800000000002,,"LINESTRING (2.7456614 36.6641153, 2.744999 36.6639374, 2.7451204 36.6636371, 2.7452177 36.6633961, 2.7452625 36.6632877)",
171574884,residential,,False,False,48.021,,"LINESTRING (2.7462077 36.6631245, 2.7460952 36.6633663, 2.7460168 36.6635283)",
171574906,residential,,False,True,98.554,,"LINESTRING (2.7462077 36.6631245, 2.7456272 36.6629176, 2.7454153 36.6628573, 2.7452651 36.6628401, 2.745172 36.6628386)",
171574853,tertiary,,False,True,15.869,,"LINESTRING (2.7472741 36.6644689, 2.7474462 36.6644327)",
171574853,tertiary,,False,False,142.04000000000002,,"LINESTRING (2.7472741 36.6644689, 2.746853 36.6643398, 2.7466853 36.6642871, 2.7466326 36.6642636, 2.7459295 36.6640511, 2.7457855 36.6640177)",
171574853,tertiary,,False,False,15.869,,"LINESTRING (2.7474462 36.6644327, 2.7472741 36.6644689)",
547463817,residential,,False,True,48.783,,"LINESTRING (2.7474462 36.6644327, 2.7475176 36.6642743, 2.7476321 36.6640201)",
171574883,residential,,False,True,44.844,,"LINESTRING (2.7438652 36.6634886, 2.7441923 36.6634512, 2.7443585 36.6634146)",
171574905,residential,,True,False,77.987,,"LINESTRING (2.7438652 36.6634886, 2.7438972 36.6633603, 2.743919 36.6632142, 2.7439034 36.6629827, 2.7438679 36.6627933)",
101077470,residential,,False,False,53.346,,"LINESTRING (2.7402345 36.6624978, 2.7402086 36.6629771)",
101077470,residential,,False,True,111.755,,"LINESTRING (2.7402345 36.6624978, 2.7402886 36.6614937)",
171574909,residential,,False,True,132.125,,"LINESTRING (2.7402345 36.6624978, 2.738754 36.6624595)",
171574868,residential,,False,True,26.473,,"LINESTRING (2.745172 36.6628386, 2.7449907 36.6630271)",
171574868,residential,,False,False,93.67,,"LINESTRING (2.745172 36.6628386, 2.7452437 36.6627605, 2.7457962 36.6623496, 2.74587 36.6622216)",
171574906,residential,,False,False,98.554,,"LINESTRING (2.745172 36.6628386, 2.7452651 36.6628401, 2.7454153 36.6628573, 2.7456272 36.6629176, 2.7462077 36.6631245)",
171574878,residential,,False,True,40.85,,"LINESTRING (2.7436106 36.6585159, 2.7439321 36.6586165, 2.7438972 36.6587026)",
171574882,residential,,False,False,165.89,,"LINESTRING (2.7436106 36.6585159, 2.7439159 36.6583562, 2.7441547 36.6584035, 2.7443988 36.6584228, 2.7444165 36.6584295, 2.7448601 36.6585971, 2.7450132 36.6587533, 2.745234 36.658841)",
171574882,residential,,False,True,49.5,,"LINESTRING (2.7436106 36.6585159, 2.74357 36.6585347, 2.7433608 36.6589061)",
35814771,secondary,50,False,True,14.341,,"LINESTRING (2.7420659 36.6633228, 2.7420537 36.6631942)",
35814771,secondary,50,False,False,26.679000000000002,,"LINESTRING (2.7420659 36.6633228, 2.7421605 36.6634412, 2.7422542 36.6635061)",
171574908,tertiary,50,False,False,33.219,,"LINESTRING (2.7420659 36.6633228, 2.7419998 36.6633199, 2.7416937 36.6633268)",
171574897,residential,,False,False,67.184,,"LINESTRING (2.740531 36.6596859, 2.7408564 36.659141)",
35814771,secondary,50,False,False,56.391,,"LINESTRING (2.7448538 36.6644773, 2.7454172 36.6647074)",
35814771,secondary,50,False,True,201.221,,"LINESTRING (2.7448538 36.6644773, 2.7441292 36.6641814, 2.7438146 36.6639791, 2.7435036 36.6638134, 2.7428848 36.6636152)",
171574885,residential,,False,False,124.064,,"LINESTRING (2.7448538 36.6644773, 2.7445919 36.6644602, 2.744549 36.6644646, 2.7445034 36.6645054, 2.7444471 36.6646173, 2.7441723 36.6652762)",
171574869,residential,,False,False,54.298,,"LINESTRING (2.7408564 36.659141, 2.7412148 36.6595357)",
171574869,residential,,False,True,10.204,,"LINESTRING (2.7408564 36.659141, 2.7407891 36.6590668)",
171574897,residential,,False,True,67.184,,"LINESTRING (2.7408564 36.659141, 2.740531 36.6596859)",
35814772,secondary,,False,False,30.853,CW 126,"LINESTRING (2.7386075 36.6603884, 2.7388795 36.6605598)",
35814772,secondary,,False,True,79.881,CW 126,"LINESTRING (2.7386075 36.6603884, 2.7379031 36.6599448)",
171574867,residential,,False,True,31.339,,"LINESTRING (2.7386075 36.6603884, 2.7385623 36.6605917, 2.7386106 36.6606563)",
35814772,secondary,,False,False,67.096,CW 126,"LINESTRING (2.7453206 36.6616467, 2.7460728 36.6616431)",
35814772,secondary,,False,True,122.04,CW 126,"LINESTRING (2.7453206 36.6616467, 2.743953 36.6616144)",
171574918,residential,,False,False,23.378999999999998,,"LINESTRING (2.7453206 36.6616467, 2.7453443 36.661773, 2.7453832 36.6618494)",
171574889,residential,,False,True,71.873,,"LINESTRING (2.7406935 36.6608548, 2.7407419 36.6602096)",
771950502,residential,,True,False,37.807,,"LINESTRING (2.7406935 36.6608548, 2.7411173 36.6608599)",
771950503,secondary,40,True,False,14.225,,"LINESTRING (2.7419744 36.6608928, 2.7420938 36.660808)",
771950505,residential,,True,False,23.326,,"LINESTRING (2.7419744 36.6608928, 2.7422355 36.6609044)",
171574855,residential,,False,False,55.657,,"LINESTRING (2.7419917 36.6587714, 2.7415817 36.6591487)",
171574855,residential,,False,True,7.297,,"LINESTRING (2.7419917 36.6587714, 2.7420454 36.6587219)",
171574916,residential,,False,True,113.74000000000001,,"LINESTRING (2.7419917 36.6587714, 2.7410621 36.6583088, 2.7408985 36.6582464)",
171574868,residential,,False,False,37.785,,"LINESTRING (2.7452625 36.6632877, 2.7450175 36.663055, 2.7449907 36.6630271)",
171574868,residential,,False,True,138.27800000000002,,"LINESTRING (2.7452625 36.6632877, 2.7452177 36.6633961, 2.7451204 36.6636371, 2.744999 36.6639374, 2.7456614 36.6641153)",
171574901,residential,,False,False,72.405,,"LINESTRING (2.7452625 36.6632877, 2.7454297 36.6633421, 2.7460168 36.6635283)",
771950506,residential,,False,True,83.659,,"LINESTRING (2.745234 36.658841, 2.7456208 36.6581556)",Uzi Hood raod
171574882,residential,,False,True,165.89,,"LINESTRING (2.745234 36.658841, 2.7450132 36.6587533, 2.7448601 36.6585971, 2.7444165 36.6584295, 2.7443988 36.6584228, 2.7441547 36.6584035, 2.7439159 36.6583562, 2.7436106 36.6585159)",
771950506,residential,,False,False,59.632999999999996,,"LINESTRING (2.745234 36.658841, 2.7450811 36.6590175, 2.7449372 36.6593174)",Uzi Hood raod
171574916,residential,,False,False,113.74000000000001,,"LINESTRING (2.7408985 36.6582464, 2.7410621 36.6583088, 2.7419917 36.6587714)",
171574909,residential,,False,False,36.629,,"LINESTRING (2.7365381 36.6621934, 2.7368834 36.6623717)",
171574918,residential,,False,True,59.986,,"LINESTRING (2.74587 36.6622216, 2.7453832 36.6618494)",
171574868,residential,,False,True,93.67,,"LINESTRING (2.74587 36.6622216, 2.7457962 36.6623496, 2.7452437 36.6627605, 2.745172 36.6628386)",
171574871,residential,,False,True,51.974,,"LINESTRING (2.7433946 36.6609278, 2.7439765 36.660952)",
547276742,residential,,False,True,46.98,,"LINESTRING (2.7433946 36.6609278, 2.7434144 36.6605056)",
171574910,residential,,False,False,52.187,,"LINESTRING (2.7387286 36.6660524, 2.7381849 36.665879)",
171845520,residential,,False,True,58.96,,"LINESTRING (2.7387286 36.6660524, 2.7389827 36.6655629)",
171574884,residential,,False,False,58.199000000000005,,"LINESTRING (2.7460168 36.6635283, 2.7459827 36.6636006, 2.7458593 36.6638616, 2.7457855 36.6640177)",
171574884,residential,,False,True,48.021,,"LINESTRING (2.7460168 36.6635283, 2.7460952 36.6633663, 2.7462077 36.6631245)",
171574901,residential,,False,True,72.405,,"LINESTRING (2.7460168 36.6635283, 2.7454297 36.6633421, 2.7452625 36.6632877)",
171574870,residential,,False,False,113.952,,"LINESTRING (2.7432106 36.6595266, 2.7427312 36.6604765)",
171845542,residential,,False,False,96.644,,"LINESTRING (2.7467161 36.6658221, 2.7459973 36.6655683, 2.745847 36.6655295, 2.7457306 36.6654667)",
171845623,residential,,False,False,123.082,,"LINESTRING (2.742446 36.6646066, 2.7421858 36.6649529, 2.7421429 36.6649637, 2.7420826 36.6649584, 2.741982 36.664925, 2.7414858 36.6649508, 2.7413812 36.6649465, 2.741325 36.6649311)",
171845549,residential,,False,False,53.934,,"LINESTRING (2.7422368 36.6639977, 2.7423199 36.6637847, 2.7423334 36.6636771, 2.7423354 36.6635234)",
171574908,tertiary,50,False,False,116.98400000000001,,"LINESTRING (2.7402463 36.663712, 2.7397146 36.6639568, 2.7396405 36.6640472, 2.7396298 36.6641289, 2.739662 36.6641892, 2.7397961 36.6643096, 2.7399427 36.6643908)",
171574908,tertiary,50,False,True,93.199,,"LINESTRING (2.7402463 36.663712, 2.7410514 36.6633414, 2.741168 36.6633388)",
"[171845546, 171845514]",residential,,False,"[False, True]",343.293,,"LINESTRING (2.7402463 36.663712, 2.740083 36.6637137, 2.7390664 36.663946, 2.738648 36.6639697, 2.7384338 36.6638816, 2.7383211 36.6637676, 2.7381763 36.6637202, 2.7380395 36.6637245, 2.7379429 36.6638041, 2.7378973 36.6638988, 2.7379858 36.664114, 2.738018 36.6642022, 2.7379883 36.6642537, 2.7377853 36.6648418)",
171845646,residential,,False,False,61.701,,"LINESTRING (2.7445596 36.6627993, 2.7438679 36.6627933)",
171574856,residential,,False,False,132.599,,"LINESTRING (2.7445596 36.6627993, 2.7446468 36.6624928, 2.7447126 36.6623905, 2.7453832 36.6618494)",
171845646,residential,,False,True,46.550000000000004,,"LINESTRING (2.7445596 36.6627993, 2.7446629 36.6628263, 2.7448546 36.6629563, 2.7449907 36.6630271)",
171845520,residential,,False,False,58.96,,"LINESTRING (2.7389827 36.6655629, 2.7387286 36.6660524)",
171845661,residential,,False,True,32.602,,"LINESTRING (2.7389827 36.6655629, 2.7393481 36.6655704)",
171845520,residential,,False,True,97.125,,"LINESTRING (2.7389827 36.6655629, 2.7390101 36.6655102, 2.7391442 36.6652176, 2.7392139 36.6650261, 2.7392542 36.6647227)",
171845488,residential,,False,True,134.893,,"LINESTRING (2.7462486 36.6635628, 2.7463533 36.6636532, 2.7469165 36.6638016, 2.7476321 36.6640201)",
171574913,residential,,False,False,102.77,,"LINESTRING (2.741325 36.6649311, 2.7406153 36.6656592)",
171845623,residential,,False,False,138.707,,"LINESTRING (2.741325 36.6649311, 2.7411773 36.6648023, 2.7399427 36.6643908)",
171845623,residential,,False,True,123.082,,"LINESTRING (2.741325 36.6649311, 2.7413812 36.6649465, 2.7414858 36.6649508, 2.741982 36.664925, 2.7420826 36.6649584, 2.7421429 36.6649637, 2.7421858 36.6649529, 2.742446 36.6646066)",
171574910,residential,,False,True,52.187,,"LINESTRING (2.7381849 36.665879, 2.7387286 36.6660524)",
171574910,residential,,False,False,39.021,,"LINESTRING (2.7381849 36.665879, 2.7378381 36.6657684, 2.737781 36.6657447)",
171845589,residential,,False,False,116.963,,"LINESTRING (2.7381849 36.665879, 2.7381773 36.6656146, 2.73807 36.6655264, 2.738101 36.6652778, 2.7380473 36.6651466, 2.7380205 36.6648712)",
171845488,residential,,False,False,134.893,,"LINESTRING (2.7476321 36.6640201, 2.7469165 36.6638016, 2.7463533 36.6636532, 2.7462486 36.6635628)",
547463817,residential,,False,False,48.783,,"LINESTRING (2.7476321 36.6640201, 2.7475176 36.6642743, 2.7474462 36.6644327)",
