osmid,highway,oneway,reversed,length,lanes,maxspeed,geometry
69965785,secondary,False,True,74.722,,,"LINESTRING (-0.5108066 35.3646018, -0.5114624 35.3650087)"
362554493,residential,False,True,81.792,,,"LINESTRING (-0.5108066 35.3646018, -0.5100717 35.3641753)"
547781842,secondary,False,False,113.625,2,50,"LINESTRING (-0.5108066 35.3646018, -0.5100422 35.3654115)"
547781842,secondary,False,True,209.35000000000002,2,50,"LINESTRING (-0.5108066 35.3646018, -0.5114704 35.3638888, -0.5121904 35.3630948)"
69965785,secondary,False,False,56.972,,,"LINESTRING (-0.5173458 35.3691753, -0.5172452 35.3691272, -0.5171084 35.3690671, -0.5169656 35.3689845, -0.5168277 35.3688886)"
362551141,residential,False,True,10.204,,,"LINESTRING (-0.5168277 35.3688886, -0.5168503 35.3689785)"
69965785,secondary,False,False,69.378,,,"LINESTRING (-0.5168277 35.3688886, -0.5167839 35.3687773, -0.5166981 35.3684383, -0.5166578 35.3682808)"
69965785,secondary,False,True,56.971999999999994,,,"LINESTRING (-0.5168277 35.3688886, -0.5169656 35.3689845, -0.5171084 35.3690671, -0.5172452 35.3691272, -0.5173458 35.3691753)"
69965785,secondary,False,False,17.199,,,"LINESTRING (-0.5166578 35.3682808, -0.5166015 35.3681331)"
69965785,secondary,False,True,69.378,,,"LINESTRING (-0.5166578 35.3682808, -0.5166981 35.3684383, -0.5167839 35.3687773, -0.5168277 35.3688886)"
728996152,residential,False,False,60.562000000000005,,,"LINESTRING (-0.5166578 35.3682808, -0.5169904 35.3682239, -0.5171628 35.3681988, -0.5173136 35.368178)"
69965785,secondary,False,True,17.199,,,"LINESTRING (-0.5166015 35.3681331, -0.5166578 35.3682808)"
367163091,unclassified,False,True,6.388,,,"LINESTRING (-0.5166015 35.3681331, -0.5165875 35.3680768)"
69965785,secondary,False,False,88.142,,,"LINESTRING (-0.5166015 35.3681331, -0.5164365 35.3680424, -0.5158103 35.3676727)"
547781842,secondary,False,True,39.838,2,50,"LINESTRING (-0.5068517 35.368938, -0.5071132 35.3686501)"
573324454,secondary,True,False,15.845,,50,"LINESTRING (-0.5068517 35.368938, -0.5066785 35.3689569)"
721813290,residential,False,True,10.407,,,"LINESTRING (-0.5068517 35.368938, -0.5069408 35.368997)"
362554204,residential,False,False,53.999,,,"LINESTRING (-0.5109313 35.3668656, -0.5114064 35.3671584)"
362554204,residential,False,True,45.741,,,"LINESTRING (-0.5109313 35.3668656, -0.5105183 35.3666294)"
728955648,residential,False,False,43.612,,,"LINESTRING (-0.5109313 35.3668656, -0.5106376 35.3671762)"
362553055,unclassified,False,False,54.309,,,"LINESTRING (-0.5100851 35.3677832, -0.5105692 35.3680708)"
362553055,unclassified,False,True,43.195,,,"LINESTRING (-0.5100851 35.3677832, -0.5097069 35.367547)"
728955648,residential,False,True,51.195,,,"LINESTRING (-0.5100851 35.3677832, -0.5104216 35.3674135)"
362553714,residential,False,False,27.977,,,"LINESTRING (-0.5100851 35.3677832, -0.5099443 35.3679254, -0.5098868 35.3679758)"
362552878,residential,False,True,33.665,,,"LINESTRING (-0.5156883 35.3708745, -0.5154422 35.3711012)"
439818567,residential,False,True,11.47,,,"LINESTRING (-0.5156883 35.3708745, -0.5157745 35.370799)"
367163107,residential,False,True,126.27600000000001,,,"LINESTRING (-0.5156883 35.3708745, -0.515935 35.3709983, -0.5162729 35.371158, -0.5165921 35.3712783, -0.5167537 35.3713209, -0.5168892 35.3713461, -0.5169401 35.3713548)"
367163091,unclassified,False,False,26.286,,,"LINESTRING (-0.5163361 35.3670666, -0.5163977 35.3672976)"
367163091,unclassified,False,True,52.256,,,"LINESTRING (-0.5163361 35.3670666, -0.5162217 35.366606)"
367163103,residential,False,True,113.76299999999999,,,"LINESTRING (-0.5163361 35.3670666, -0.5172922 35.3669313, -0.5173133 35.3669354, -0.517328 35.3669422, -0.5173354 35.3669518, -0.5173404 35.3669616, -0.5174081 35.3671312)"
721813289,residential,False,False,149.337,,,"LINESTRING (-0.5134687 35.3684197, -0.5122913 35.3693588)"
362553202,residential,False,False,133.169,,,"LINESTRING (-0.5134687 35.3684197, -0.5140723 35.3679811, -0.5145283 35.3675918)"
362554204,residential,False,True,51.150000000000006,,,"LINESTRING (-0.5134687 35.3684197, -0.513358 35.3683447, -0.513173 35.3682255, -0.5130277 35.3681329)"
721813302,residential,False,False,103.735,,,"LINESTRING (-0.5134687 35.3684197, -0.513458 35.3685115, -0.5134419 35.3686056, -0.5134137 35.3687302, -0.5133587 35.368926, -0.5132447 35.3692169, -0.5131998 35.3693235)"
721813301,residential,False,False,33.662,,,"LINESTRING (-0.5103279 35.3691795, -0.5101065 35.3694225)"
728951687,residential,False,True,27.541,,,"LINESTRING (-0.5103279 35.3691795, -0.5105504 35.3693481)"
728996155,residential,False,True,109.921,,,"LINESTRING (-0.5103279 35.3691795, -0.5110615 35.3683925)"
362552880,residential,False,True,21.718,,,"LINESTRING (-0.5118514 35.3704436, -0.5116743 35.3705751)"
728951687,residential,False,False,57.121,,,"LINESTRING (-0.5118514 35.3704436, -0.5114111 35.3700762)"
728951688,residential,False,True,9.408,,,"LINESTRING (-0.5118514 35.3704436, -0.5119341 35.3703925)"
721813289,residential,False,False,11.575,,,"LINESTRING (-0.5103642 35.3708603, -0.5102517 35.3709095)"
721813289,residential,False,True,65.914,,,"LINESTRING (-0.5103642 35.3708603, -0.5109081 35.370467)"
721814788,residential,True,False,30.476,,,"LINESTRING (-0.5103642 35.3708603, -0.5101764 35.370633)"
362552880,residential,False,False,29.385,,,"LINESTRING (-0.5107463 35.3712955, -0.5109753 35.3711085)"
721826245,residential,False,True,49.505,,,"LINESTRING (-0.5107463 35.3712955, -0.5103828 35.3709633)"
721813301,residential,False,True,39.657,,,"LINESTRING (-0.5096532 35.3699157, -0.5099241 35.3696357)"
721814788,residential,True,False,35.093,,,"LINESTRING (-0.5096532 35.3699157, -0.5094869 35.3697418, -0.5094279 35.3696598)"
362553069,living_street,False,False,47.924,,,"LINESTRING (-0.5136485 35.3676443, -0.5132682 35.3679436)"
362553069,living_street,False,True,55.569,,,"LINESTRING (-0.5136485 35.3676443, -0.514095 35.367302)"
728951689,residential,False,False,137.21,,,"LINESTRING (-0.5136485 35.3676443, -0.5124481 35.366893)"
362553063,unclassified,False,False,49.579,,,"LINESTRING (-0.5124481 35.366893, -0.5121075 35.3672418)"
362554208,residential,False,True,98.034,,,"LINESTRING (-0.5124481 35.366893, -0.5115882 35.3663586)"
728951689,residential,False,True,137.21,,,"LINESTRING (-0.5124481 35.366893, -0.5136485 35.3676443)"
728951694,unclassified,False,True,54.487,,,"LINESTRING (-0.5124481 35.366893, -0.5128022 35.3664971)"
362553063,unclassified,False,False,35.518,,,"LINESTRING (-0.5119159 35.3674599, -0.5116894 35.3677205)"
362553063,unclassified,False,True,29.832,,,"LINESTRING (-0.5119159 35.3674599, -0.5121075 35.3672418)"
362554204,residential,False,False,33.912,,,"LINESTRING (-0.5119159 35.3674599, -0.5122102 35.3676481)"
362554204,residential,False,True,27.57,,,"LINESTRING (-0.5119159 35.3674599, -0.5116658 35.3673189)"
362553055,unclassified,False,True,28.391,,,"LINESTRING (-0.5110615 35.3683925, -0.5108172 35.3682328)"
362553063,unclassified,False,True,39.618,,,"LINESTRING (-0.5110615 35.3683925, -0.5113263 35.3681091)"
728996154,residential,False,False,47.453,,,"LINESTRING (-0.5110615 35.3683925, -0.5114825 35.368646)"
728996155,residential,False,False,109.921,,,"LINESTRING (-0.5110615 35.3683925, -0.5103279 35.3691795)"
69965785,secondary,False,False,47.175,,,"LINESTRING (-0.5149345 35.3671401, -0.5145376 35.3668658)"
69965785,secondary,False,True,44.567,,,"LINESTRING (-0.5149345 35.3671401, -0.5153315 35.3673764)"
362553202,residential,False,True,62.284,,,"LINESTRING (-0.5149345 35.3671401, -0.5145283 35.3675918)"
