osmid,oneway,ref,highway,reversed,length,geometry,lanes,name,maxspeed,bridge,junction
346681612,False,,residential,False,5.765,"LINESTRING (7.2915769 36.86135, 7.291602 36.8613978)",,,,,
346681612,False,,residential,True,44.408,"LINESTRING (7.2915769 36.86135, 7.2914346 36.8609672)",,,,,
279273337,False,,secondary,False,19.769,"LINESTRING (7.29702 36.8606351, 7.297001 36.8606002, 7.296991 36.8605814, 7.2969883 36.8605632, 7.2969849 36.8605417, 7.2969836 36.8605235, 7.2969843 36.8605015, 7.2969856 36.860487, 7.2969886 36.8604626)",,,,,
279274175,False,CW 12,secondary,True,23.381,"LINESTRING (7.29702 36.8606351, 7.2967867 36.860572, 7.2967709 36.8605681)",,,,,
189265470,False,,secondary,True,631.858,"LINESTRING (7.2969886 36.8604626, 7.2969978 36.860446, 7.2972932 36.8598954, 7.2973734 36.8597121, 7.2974004 36.8594962, 7.2973522 36.8592215, 7.2970247 36.858403, 7.2967674 36.8578437, 7.2965475 36.8575261, 7.296172 36.8571011, 7.2958177 36.8567719, 7.2955658 36.8565861, 7.2952866 36.8564886, 7.2949808 36.8564243, 7.2946002 36.8563758, 7.2939455 36.856377)",,,,,
279273337,False,,secondary,True,19.769000000000002,"LINESTRING (7.2969886 36.8604626, 7.2969856 36.860487, 7.2969843 36.8605015, 7.2969836 36.8605235, 7.2969849 36.8605417, 7.2969883 36.8605632, 7.296991 36.8605814, 7.297001 36.8606002, 7.29702 36.8606351)",,,,,
279273558,False,,secondary,False,23.85,"LINESTRING (7.2969886 36.8604626, 7.2969695 36.8604784, 7.2969501 36.8604945, 7.2969239 36.860516, 7.2969031 36.8605342, 7.296881 36.8605476, 7.2968622 36.8605578, 7.2968388 36.8605659, 7.2968252 36.8605687, 7.2968101 36.860569, 7.2967709 36.8605681)",,,,,
279273558,False,,secondary,True,23.849999999999998,"LINESTRING (7.2967709 36.8605681, 7.2968101 36.860569, 7.2968252 36.8605687, 7.2968388 36.8605659, 7.2968622 36.8605578, 7.296881 36.8605476, 7.2969031 36.8605342, 7.2969239 36.860516, 7.2969501 36.8604945, 7.2969695 36.8604784, 7.2969886 36.8604626)",,,,,
279274175,False,CW 12,secondary,False,23.381,"LINESTRING (7.2967709 36.8605681, 7.2967867 36.860572, 7.29702 36.8606351)",,,,,
"[279278588, 279274175]",False,"['CW 12', 'ط ء 12']",secondary,"[False, True]",101.538,"LINESTRING (7.2967709 36.8605681, 7.2966084 36.8605283, 7.2963537 36.8604919, 7.2960444 36.8604599, 7.2957707 36.8604664, 7.2956491 36.8604955)",,,,,
346681657,False,,residential,True,6.292,"LINESTRING (7.2920913 36.8612991, 7.2920775 36.8612436)",,,,,
279278587,True,CW 12,secondary,False,44.893,"LINESTRING (7.2920913 36.8612991, 7.2917132 36.8613744, 7.291602 36.8613978)",,,,,
279273734,False,,tertiary,True,55.695,"LINESTRING (7.2951646 36.8589728, 7.2953344 36.8594549)",2,شارع برحال الساسي,60,,
346681530,False,,residential,True,31.485,"LINESTRING (7.2951646 36.8589728, 7.2948115 36.8589539)",,,,,
279273734,False,,tertiary,False,104.39699999999999,"LINESTRING (7.2951646 36.8589728, 7.2949256 36.8583617, 7.2948242 36.8580744)",2,شارع برحال الساسي,60,,
346681523,False,,residential,True,36.394,"LINESTRING (7.2948242 36.8580744, 7.2944334 36.8581711)",,,,,
279273734,False,,tertiary,False,175.84499999999997,"LINESTRING (7.2948242 36.8580744, 7.2947218 36.857784, 7.2946109 36.8575827, 7.2942982 36.8571416, 7.2942158 36.857011, 7.2940902 36.8567469, 7.2940455 36.8566285)",2,شارع برحال الساسي,60,,
279273734,False,,tertiary,True,104.39699999999999,"LINESTRING (7.2948242 36.8580744, 7.2949256 36.8583617, 7.2951646 36.8589728)",2,شارع برحال الساسي,60,,
279273734,False,,tertiary,False,115.989,"LINESTRING (7.2956126 36.8604736, 7.2955953 36.8604062, 7.2954114 36.859682, 7.2953344 36.8594549)",2,شارع برحال الساسي,60,,
279278589,True,,secondary,False,4.301,"LINESTRING (7.2956126 36.8604736, 7.2956245 36.8604754, 7.2956351 36.86048, 7.2956436 36.8604869, 7.2956491 36.8604955)",,,,,roundabout
898202319,False,,secondary,True,80.286,"LINESTRING (7.2968133 36.8628319, 7.297272 36.8634537)",,,,,
346681467,False,,residential,True,85.84599999999999,"LINESTRING (7.2968133 36.8628319, 7.2960914 36.8631221, 7.2960132 36.8631499, 7.2959439 36.8631639)",,,,,
898202319,False,,secondary,False,278.035,"LINESTRING (7.2968133 36.8628319, 7.2962759 36.8620272, 7.2960197 36.8615518, 7.2957678 36.8610639, 7.2956767 36.8607928, 7.2956258 36.86066, 7.2956091 36.8605379)",,,,,
279278587,True,CW 12,secondary,False,102.838,"LINESTRING (7.2956091 36.8605379, 7.2954381 36.8605686, 7.2952551 36.8606067, 7.294667 36.8607365, 7.2944914 36.8607732)",,,,,
279278589,True,,secondary,False,7.613999999999999,"LINESTRING (7.2956091 36.8605379, 7.2955971 36.860536, 7.2955864 36.8605313, 7.295578 36.8605242, 7.2955726 36.8605154, 7.2955707 36.8605057, 7.2955726 36.8604961, 7.295578 36.8604873)",,,,,roundabout
898202319,False,,secondary,True,278.035,"LINESTRING (7.2956091 36.8605379, 7.2956258 36.86066, 7.2956767 36.8607928, 7.2957678 36.8610639, 7.2960197 36.8615518, 7.2962759 36.8620272, 7.2968133 36.8628319)",,,,,
279278589,True,,secondary,False,3.572,"LINESTRING (7.295578 36.8604873, 7.2955873 36.8604796, 7.2955993 36.8604749, 7.2956126 36.8604736)",,,,,roundabout
"[279278588, 279274175]",False,"['CW 12', 'ط ء 12']",secondary,"[False, True]",101.538,"LINESTRING (7.2956491 36.8604955, 7.2957707 36.8604664, 7.2960444 36.8604599, 7.2963537 36.8604919, 7.2966084 36.8605283, 7.2967709 36.8605681)",,,,,
279278589,True,,secondary,False,6.916000000000001,"LINESTRING (7.2956491 36.8604955, 7.2956512 36.8605057, 7.2956491 36.860516, 7.2956431 36.8605251, 7.2956337 36.8605323, 7.295622 36.8605367, 7.2956091 36.8605379)",,,,,roundabout
346681565,False,,residential,False,4.757,"LINESTRING (7.2914346 36.8609672, 7.2914857 36.8609546)",,,,,
346681565,False,,residential,True,26.19,"LINESTRING (7.2914346 36.8609672, 7.2911531 36.8610361)",,,,,
346681612,False,,residential,False,44.408,"LINESTRING (7.2914346 36.8609672, 7.2915769 36.86135)",,,,,
346681627,False,,residential,False,26.349,"LINESTRING (7.2961799 36.8639547, 7.2964213 36.8638174)",,,,,
346681560,False,,residential,True,4.052,"LINESTRING (7.2931445 36.8583296, 7.2931732 36.8583579)",,,,,
346681513,False,,residential,True,156.144,"LINESTRING (7.2931445 36.8583296, 7.292516 36.8585017, 7.2924195 36.8584953, 7.2921969 36.8584567, 7.2921298 36.8584717, 7.2920306 36.8585425, 7.2919555 36.8585661, 7.2918589 36.8585618, 7.291765 36.8585897, 7.2914971 36.8586697)",,,,,
346681560,False,,residential,False,31.592,"LINESTRING (7.2931445 36.8583296, 7.2930847 36.8583064, 7.292805 36.8582494)",,,,,
346681582,False,,residential,False,81.431,"LINESTRING (7.2945469 36.8595294, 7.2945123 36.8602612)",,,,,
346681582,False,,residential,True,16.992,"LINESTRING (7.2945469 36.8595294, 7.2944662 36.8593909)",,,,,
346681488,False,,residential,False,126.535,"LINESTRING (7.2945469 36.8595294, 7.2935423 36.8597866, 7.2932011 36.8598958)",,,,,
279273734,False,,tertiary,False,55.695,"LINESTRING (7.2953344 36.8594549, 7.2951646 36.8589728)",2,شارع برحال الساسي,60,,
346681617,False,,residential,False,16.984,"LINESTRING (7.2953344 36.8594549, 7.2951443 36.8594409)",,,,,
279273734,False,,tertiary,True,115.98899999999999,"LINESTRING (7.2953344 36.8594549, 7.2954114 36.859682, 7.2955953 36.8604062, 7.2956126 36.8604736)",2,شارع برحال الساسي,60,,
346681560,False,,residential,True,70.965,"LINESTRING (7.2920252 36.8581455, 7.292272 36.858182, 7.292339 36.8581734, 7.2924114 36.8581691, 7.292805 36.8582494)",,,,,
346681467,False,,residential,True,58.893,"LINESTRING (7.293664 36.8639354, 7.2931383 36.8642573)",,,,,
346681509,False,,residential,False,179.638,"LINESTRING (7.293664 36.8639354, 7.292281 36.8627583)",,,,,
346681467,False,,residential,False,221.32600000000002,"LINESTRING (7.293664 36.8639354, 7.2952251 36.8633152, 7.2953994 36.8632616, 7.2955385 36.8632336, 7.2959064 36.8631715, 7.2959439 36.8631639)",,,,,
346681565,False,,residential,False,167.11399999999998,"LINESTRING (7.2893694 36.8614825, 7.289407 36.8614467, 7.2911531 36.8610361)",,,,,
346681565,False,,residential,True,36.881,"LINESTRING (7.2893694 36.8614825, 7.2893667 36.8615469, 7.2894407 36.8618075)",,,,,
"[346681637, 346681558]",False,,residential,"[False, True]",271.59200000000004,"LINESTRING (7.2893694 36.8614825, 7.2893215 36.8614418, 7.2891982 36.8611328, 7.289107 36.8610748, 7.2890771 36.8610318, 7.2890748 36.8609697, 7.289174 36.8609117, 7.2904642 36.8605727, 7.2905366 36.8605448, 7.2905822 36.860504, 7.2907646 36.8602744, 7.2907914 36.8602508, 7.2908366 36.8602356, 7.2910882 36.8602976)",,,,,
346681582,False,,residential,True,6.47,"LINESTRING (7.2944914 36.8607732, 7.2944756 36.8607164)",,,,,
279278587,True,CW 12,secondary,False,81.50399999999999,"LINESTRING (7.2944914 36.8607732, 7.2941815 36.8608379, 7.2936074 36.8609655)",,,,,
346681547,False,,residential,False,74.421,"LINESTRING (7.2933073 36.8587357, 7.2941005 36.8585232)",,,,,
346681547,False,,residential,True,55.421,"LINESTRING (7.2933073 36.8587357, 7.2927168 36.8588944)",,,,,
346681560,False,,residential,False,44.288000000000004,"LINESTRING (7.2933073 36.8587357, 7.2933153 36.8586884, 7.2933073 36.8586412, 7.2931732 36.8583579)",,,,,
346681560,False,,residential,True,135.38199999999998,"LINESTRING (7.2933073 36.8587357, 7.2933127 36.8587786, 7.2933851 36.8589503, 7.2933931 36.8590018, 7.2933931 36.8591606, 7.293436 36.8593387, 7.2934441 36.8593966, 7.293436 36.8594439, 7.2932885 36.8598087, 7.2932011 36.8598958)",,,,,
346681469,False,,residential,False,69.465,"LINESTRING (7.2915104 36.8597721, 7.2910882 36.8602976)",,,,,
346681469,False,,residential,True,5.3,"LINESTRING (7.2915104 36.8597721, 7.2915666 36.8597563)",,,,,
346681507,False,,residential,False,227.781,"LINESTRING (7.2915104 36.8597721, 7.2893328 36.8586948)",,,,,
346681569,False,,residential,True,6.696,"LINESTRING (7.2891025 36.8619519, 7.2890682 36.8618983)",,,,,
279278587,True,CW 12,secondary,False,112.388,"LINESTRING (7.2891025 36.8619519, 7.2886124 36.8620584, 7.2885438 36.8620714, 7.2878774 36.862198)",,,,,
346681569,False,,residential,False,295.147,"LINESTRING (7.2891025 36.8619519, 7.2893966 36.8627659, 7.2894396 36.8628152, 7.2894932 36.8628453, 7.2897319 36.8628989, 7.2902228 36.8630148, 7.2906166 36.8631499, 7.2909228 36.8632809, 7.2911884 36.8634698, 7.2913641 36.8635849)",,,,,
346681509,False,,residential,False,63.508,"LINESTRING (7.2916418 36.8619796, 7.2914377 36.8614323)",,,,,
346681603,False,,residential,True,69.352,"LINESTRING (7.2916418 36.8619796, 7.2923914 36.8618084)",,,,,
346681509,False,,residential,True,46.400999999999996,"LINESTRING (7.2916418 36.8619796, 7.2917382 36.862238, 7.2917838 36.8623217, 7.2918268 36.8623663)",,,,,
346681489,False,,residential,True,60.413,"LINESTRING (7.2920178 36.8629643, 7.2916068 36.8633968)",,,,,
346681489,False,,residential,False,32.815,"LINESTRING (7.2920178 36.8629643, 7.2920493 36.8629311, 7.292281 36.8627583)",,,,,
346681622,False,,residential,True,130.584,"LINESTRING (7.2920178 36.8629643, 7.2914585 36.8626063, 7.2913976 36.8625899, 7.2913305 36.8625942, 7.2912443 36.8626327, 7.29092 36.8629592)",,,,,
346681489,False,,residential,False,30.061,"LINESTRING (7.2913641 36.8635849, 7.2916068 36.8633968)",,,,,
346681489,False,,residential,True,64.164,"LINESTRING (7.2913641 36.8635849, 7.2912661 36.8636607, 7.290917 36.8640362)",,,,,
346681569,False,,residential,True,295.147,"LINESTRING (7.2913641 36.8635849, 7.2911884 36.8634698, 7.2909228 36.8632809, 7.2906166 36.8631499, 7.2902228 36.8630148, 7.2897319 36.8628989, 7.2894932 36.8628453, 7.2894396 36.8628152, 7.2893966 36.8627659, 7.2891025 36.8619519)",,,,,
279273561,True,CW 12,secondary,False,34.644,"LINESTRING (7.2890682 36.8618983, 7.2894407 36.8618075)",,,,,
346681569,False,,residential,False,6.696,"LINESTRING (7.2890682 36.8618983, 7.2891025 36.8619519)",,,,,
279278587,True,CW 12,secondary,False,32.6,"LINESTRING (7.2894538 36.8618685, 7.2891025 36.8619519)",,,,,
346681565,False,,residential,False,6.882,"LINESTRING (7.2894538 36.8618685, 7.2894407 36.8618075)",,,,,
346681509,False,,residential,False,5.623,"LINESTRING (7.2914377 36.8614323, 7.2914194 36.8613839)",,,,,
346681509,False,,residential,True,63.508,"LINESTRING (7.2914377 36.8614323, 7.2916418 36.8619796)",,,,,
279278587,True,CW 12,secondary,False,121.33600000000001,"LINESTRING (7.2914377 36.8614323, 7.2912485 36.861472, 7.290753 36.8615809, 7.290409 36.8616566, 7.2901223 36.8617205)",,,,,
346681561,False,,residential,False,124.67,"LINESTRING (7.2929479 36.8576218, 7.2943042 36.8579035)",,,,,
346681562,False,,residential,False,44.844,"LINESTRING (7.2929479 36.8576218, 7.2928254 36.858013)",,,,,
346681562,False,,residential,True,44.26,"LINESTRING (7.2929479 36.8576218, 7.2930756 36.8572371)",,,,,
346681475,False,,residential,False,9.81,"LINESTRING (7.2923373 36.8598247, 7.2923694 36.8599091)",,,,,
346681475,False,,residential,True,29.939,"LINESTRING (7.2923373 36.8598247, 7.2922398 36.859567)",,,,,
346681545,False,,residential,True,90.32900000000001,"LINESTRING (7.2923373 36.8598247, 7.2916752 36.8599965, 7.2915666 36.8597563)",,,,,
346681524,False,,residential,True,65.193,"LINESTRING (7.2914857 36.8609546, 7.2912799 36.8603919)",,,,,
346681565,False,,residential,False,44.455,"LINESTRING (7.2914857 36.8609546, 7.2919635 36.8608376)",,,,,
346681565,False,,residential,True,4.757,"LINESTRING (7.2914857 36.8609546, 7.2914346 36.8609672)",,,,,
346681469,False,,residential,True,64.055,"LINESTRING (7.2911531 36.8610361, 7.2909362 36.8604868)",,,,,
346681565,False,,residential,False,26.19,"LINESTRING (7.2911531 36.8610361, 7.2914346 36.8609672)",,,,,
346681565,False,,residential,True,167.11399999999998,"LINESTRING (7.2911531 36.8610361, 7.289407 36.8614467, 7.2893694 36.8614825)",,,,,
346681471,False,,residential,False,67.272,"LINESTRING (7.2930756 36.8572371, 7.2938053 36.8573956)",,,,,
346681471,False,,residential,True,38.424,"LINESTRING (7.2930756 36.8572371, 7.2926588 36.8571466)",,,,,
346681562,False,,residential,False,44.26,"LINESTRING (7.2930756 36.8572371, 7.2929479 36.8576218)",,,,,
346681598,False,,residential,False,39.767,"LINESTRING (7.2936418 36.8623388, 7.2935297 36.8619926)",,,,,
346681598,False,,residential,True,43.329,"LINESTRING (7.2936418 36.8623388, 7.293764 36.862716)",,,,,
346681577,False,,residential,True,127.27699999999999,"LINESTRING (7.2936418 36.8623388, 7.2927467 36.8625298, 7.2926958 36.8625363, 7.2926582 36.8625234, 7.2925404 36.8622077)",,,,,
279273561,True,CW 12,secondary,False,14.51,"LINESTRING (7.2914194 36.8613839, 7.2915769 36.86135)",,,,,
346681509,False,,residential,True,5.623,"LINESTRING (7.2914194 36.8613839, 7.2914377 36.8614323)",,,,,
346681455,False,,residential,True,45.364,"LINESTRING (7.2923922 36.8579224, 7.2925295 36.8575295)",,,,,
346681530,False,,residential,False,39.837,"LINESTRING (7.2923922 36.8579224, 7.2928254 36.858013)",,,,,
346681530,False,,residential,True,119.078,"LINESTRING (7.2923922 36.8579224, 7.2910972 36.8576519)",,,,,
346681506,False,,residential,False,54.203,"LINESTRING (7.293764 36.862716, 7.2932241 36.8629419)",,,,,
346681506,False,,residential,True,7.149,"LINESTRING (7.293764 36.862716, 7.2938352 36.8626862)",,,,,
346681598,False,,residential,False,43.329,"LINESTRING (7.293764 36.862716, 7.2936418 36.8623388)",,,,,
346681474,False,,residential,False,84.167,"LINESTRING (7.2964213 36.8638174, 7.2959439 36.8631639)",,,,,
346681627,False,,residential,False,85.809,"LINESTRING (7.2964213 36.8638174, 7.297272 36.8634537)",,,,,
346681627,False,,residential,True,26.349,"LINESTRING (7.2964213 36.8638174, 7.2961799 36.8639547)",,,,,
346681506,False,,residential,False,7.149,"LINESTRING (7.2938352 36.8626862, 7.293764 36.862716)",,,,,
346681506,False,,residential,True,56.059,"LINESTRING (7.2938352 36.8626862, 7.2943936 36.8624526)",,,,,
346681461,False,,residential,True,26.630000000000003,"LINESTRING (7.2938352 36.8626862, 7.2938876 36.8627733, 7.2939618 36.8629032)",,,,,
346681617,False,,residential,False,60.585,"LINESTRING (7.2951443 36.8594409, 7.2944662 36.8593909)",,,,,
346681617,False,,residential,True,16.984,"LINESTRING (7.2951443 36.8594409, 7.2953344 36.8594549)",,,,,
346681484,False,,residential,True,143.387,"LINESTRING (7.2951443 36.8594409, 7.2950615 36.8602658, 7.2945026 36.8603817)",,,,,
346681471,False,,residential,False,21.211,"LINESTRING (7.2910274 36.8578343, 7.2910972 36.8576519)",,,,,
346681469,False,,residential,False,6.64,"LINESTRING (7.2936074 36.8609655, 7.2936056 36.8609058)",,,,,
346681469,False,,residential,True,57.452,"LINESTRING (7.2936074 36.8609655, 7.2937716 36.8614652)",,,,,
279278587,True,CW 12,secondary,False,139.891,"LINESTRING (7.2936074 36.8609655, 7.2931804 36.86106, 7.2926748 36.8611737, 7.2920913 36.8612991)",,,,,
346681469,False,,residential,False,63.484,"LINESTRING (7.2922398 36.859567, 7.2915666 36.8597563)",,,,,
346681469,False,,residential,True,24.027,"LINESTRING (7.2922398 36.859567, 7.2924946 36.8594954)",,,,,
346681475,False,,residential,False,29.939,"LINESTRING (7.2922398 36.859567, 7.2923373 36.8598247)",,,,,
346681582,False,,residential,False,37.294,"LINESTRING (7.2945026 36.8603817, 7.2944756 36.8607164)",,,,,
346681582,False,,residential,True,13.427,"LINESTRING (7.2945026 36.8603817, 7.2945123 36.8602612)",,,,,
346681484,False,,residential,False,143.387,"LINESTRING (7.2945026 36.8603817, 7.2950615 36.8602658, 7.2951443 36.8594409)",,,,,
346681627,False,,residential,True,85.809,"LINESTRING (7.297272 36.8634537, 7.2964213 36.8638174)",,,,,
898202319,False,,secondary,False,80.286,"LINESTRING (7.297272 36.8634537, 7.2968133 36.8628319)",,,,,
346681469,False,,residential,False,57.452,"LINESTRING (7.2937716 36.8614652, 7.2936074 36.8609655)",,,,,
346681469,False,,residential,True,55.924,"LINESTRING (7.2937716 36.8614652, 7.2940153 36.8619288)",,,,,
346681603,False,,residential,False,35.756,"LINESTRING (7.2937716 36.8614652, 7.2933958 36.8615792)",,,,,
346681469,False,,residential,False,64.055,"LINESTRING (7.2909362 36.8604868, 7.2911531 36.8610361)",,,,,
346681469,False,,residential,True,25.009,"LINESTRING (7.2909362 36.8604868, 7.2910882 36.8602976)",,,,,
346681560,False,,residential,False,32.348,"LINESTRING (7.2909362 36.8604868, 7.2912799 36.8603919)",,,,,
346681564,False,,residential,False,91.205,"LINESTRING (7.2925404 36.8622077, 7.2935297 36.8619926)",,,,,
346681564,False,,residential,True,65.889,"LINESTRING (7.2925404 36.8622077, 7.2918268 36.8623663)",,,,,
346681577,False,,residential,True,46.337,"LINESTRING (7.2925404 36.8622077, 7.2923914 36.8618084)",,,,,
346681577,False,,residential,False,127.27699999999999,"LINESTRING (7.2925404 36.8622077, 7.2926582 36.8625234, 7.2926958 36.8625363, 7.2927467 36.8625298, 7.2936418 36.8623388)",,,,,
346681471,False,,residential,False,93.318,"LINESTRING (7.2944334 36.8581711, 7.2948115 36.8589539)",,,,,
346681471,False,,residential,True,31.899,"LINESTRING (7.2944334 36.8581711, 7.2943042 36.8579035)",,,,,
346681523,False,,residential,False,36.394,"LINESTRING (7.2944334 36.8581711, 7.2948242 36.8580744)",,,,,
346681523,False,,residential,True,40.719,"LINESTRING (7.2944334 36.8581711, 7.2939993 36.8582871)",,,,,
346681469,False,,residential,False,54.996,"LINESTRING (7.2936056 36.8609058, 7.2934329 36.8604309)",,,,,
346681469,False,,residential,True,6.64,"LINESTRING (7.2936056 36.8609058, 7.2936074 36.8609655)",,,,,
279273561,True,CW 12,secondary,False,80.215,"LINESTRING (7.2936056 36.8609058, 7.2939904 36.8608209, 7.2944756 36.8607164)",,,,,
346681609,False,,residential,False,78.109,"LINESTRING (7.29092 36.8629592, 7.2916068 36.8633968)",,,,,
346681609,False,,residential,True,159.051,"LINESTRING (7.29092 36.8629592, 7.2906841 36.8628088, 7.2905983 36.8627444, 7.2905366 36.8626629, 7.2903783 36.8623539, 7.2901223 36.8617205)",,,,,
346681622,False,,residential,False,130.584,"LINESTRING (7.29092 36.8629592, 7.2912443 36.8626327, 7.2913305 36.8625942, 7.2913976 36.8625899, 7.2914585 36.8626063, 7.2920178 36.8629643)",,,,,
346681455,False,,residential,False,45.364,"LINESTRING (7.2925295 36.8575295, 7.2923922 36.8579224)",,,,,
346681455,False,,residential,True,44.103,"LINESTRING (7.2925295 36.8575295, 7.2926588 36.8571466)",,,,,
346681593,False,,residential,False,119.24,"LINESTRING (7.2925295 36.8575295, 7.2912322 36.8572603)",,,,,
346681564,False,,residential,True,91.205,"LINESTRING (7.2935297 36.8619926, 7.2925404 36.8622077)",,,,,
346681598,False,,residential,False,47.487,"LINESTRING (7.2935297 36.8619926, 7.2933958 36.8615792)",,,,,
346681598,False,,residential,True,39.767,"LINESTRING (7.2935297 36.8619926, 7.2936418 36.8623388)",,,,,
346681469,False,,residential,False,25.009,"LINESTRING (7.2910882 36.8602976, 7.2909362 36.8604868)",,,,,
346681469,False,,residential,True,69.465,"LINESTRING (7.2910882 36.8602976, 7.2915104 36.8597721)",,,,,
"[346681637, 346681558]",False,,residential,"[False, True]",271.59200000000004,"LINESTRING (7.2910882 36.8602976, 7.2908366 36.8602356, 7.2907914 36.8602508, 7.2907646 36.8602744, 7.2905822 36.860504, 7.2905366 36.8605448, 7.2904642 36.8605727, 7.289174 36.8609117, 7.2890748 36.8609697, 7.2890771 36.8610318, 7.289107 36.8610748, 7.2891982 36.8611328, 7.2893215 36.8614418, 7.2893694 36.8614825)",,,,,
346681547,False,,residential,False,55.421,"LINESTRING (7.2927168 36.8588944, 7.2933073 36.8587357)",,,,,
346681547,False,,residential,True,25.805,"LINESTRING (7.2927168 36.8588944, 7.2924419 36.8589684)",,,,,
346681604,False,,residential,False,56.019999999999996,"LINESTRING (7.2927168 36.8588944, 7.2928309 36.8591129, 7.2925204 36.8592107)",,,,,
346681471,False,,residential,False,31.899,"LINESTRING (7.2943042 36.8579035, 7.2944334 36.8581711)",,,,,
346681561,False,,residential,True,124.67,"LINESTRING (7.2943042 36.8579035, 7.2929479 36.8576218)",,,,,
346681471,False,,residential,True,78.25800000000001,"LINESTRING (7.2943042 36.8579035, 7.2941173 36.8575167, 7.2940821 36.8574736, 7.2940369 36.8574458, 7.2938053 36.8573956)",,,,,
346681576,False,,residential,True,27.833,"LINESTRING (7.2925204 36.8592107, 7.2924419 36.8589684)",,,,,
346681604,False,,residential,False,38.486,"LINESTRING (7.2925204 36.8592107, 7.2924204 36.8592421, 7.2924946 36.8594954)",,,,,
346681604,False,,residential,True,56.019999999999996,"LINESTRING (7.2925204 36.8592107, 7.2928309 36.8591129, 7.2927168 36.8588944)",,,,,
346681455,False,,residential,False,44.103,"LINESTRING (7.2926588 36.8571466, 7.2925295 36.8575295)",,,,,
346681471,False,,residential,False,38.424,"LINESTRING (7.2926588 36.8571466, 7.2930756 36.8572371)",,,,,
346681471,False,,residential,True,164.425,"LINESTRING (7.2926588 36.8571466, 7.2913681 36.8568664, 7.2912322 36.8572603)",,,,,
346681507,False,,residential,True,77.225,"LINESTRING (7.2885945 36.8583296, 7.2893328 36.8586948)",,,,,
189265470,False,,secondary,False,585.946,"LINESTRING (7.2885945 36.8583296, 7.2889834 36.8578192, 7.2895681 36.8570724, 7.2899329 36.8567033, 7.2902226 36.8565101, 7.290416 36.8564101, 7.2906732 36.8563556, 7.291097 36.8563212, 7.2915744 36.8563169, 7.2926527 36.8563384, 7.2939455 36.856377)",,,,,
189265470,False,,secondary,True,481.00200000000007,"LINESTRING (7.2885945 36.8583296, 7.2881307 36.8589382, 7.2877174 36.8594975, 7.2874438 36.8599653, 7.28731 36.8602773, 7.2872402 36.8605692, 7.2872134 36.8608139, 7.2872617 36.861213, 7.2873848 36.8618409, 7.2874441 36.8622216, 7.2874701 36.862374)",,,,,
346681530,False,,residential,False,4.161,"LINESTRING (7.2928254 36.858013, 7.2928705 36.8580229)",,,,,
346681530,False,,residential,True,39.837,"LINESTRING (7.2928254 36.858013, 7.2923922 36.8579224)",,,,,
