osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,name,geometry,junction
171170163,False,,,residential,,False,80.056,,"LINESTRING (6.1674735 36.1617312, 6.167672 36.1610293)",
171170163,False,,,residential,,True,9.552,,"LINESTRING (6.1674735 36.1617312, 6.167447 36.1618144)",
171170198,False,,,residential,,False,121.855,,"LINESTRING (6.1674735 36.1617312, 6.1661573 36.1614634)",
171170198,False,,,residential,,True,65.872,,"LINESTRING (6.1674735 36.1617312, 6.168185 36.161876)",
183512498,True,2,,tertiary,40,False,69.455,,"LINESTRING (6.1721544 36.164226, 6.1722803 36.1636097)",
262464034,False,,,residential,,True,11.013,,"LINESTRING (6.1721544 36.164226, 6.1722745 36.1642462)",
171170167,False,,,residential,,False,58.932,,"LINESTRING (6.168168 36.1619569, 6.1680003 36.1624693)",
171170167,False,,,residential,,True,9.124,,"LINESTRING (6.168168 36.1619569, 6.168185 36.161876)",
171170183,False,,,residential,,False,66.638,,"LINESTRING (6.168168 36.1619569, 6.167447 36.1618144)",
171170183,False,,,residential,,True,90.927,,"LINESTRING (6.168168 36.1619569, 6.1691516 36.162152)",
171170214,False,,,residential,,False,84.643,,"LINESTRING (6.1699034 36.1628209, 6.1689816 36.1626609)",
171170214,False,,,residential,,True,52.274,,"LINESTRING (6.1699034 36.1628209, 6.1704667 36.16294)",
171170164,False,,,tertiary,,False,53.866,,"LINESTRING (6.1699034 36.1628209, 6.1697834 36.163022, 6.1696663 36.1632655)",
171170164,False,,,tertiary,,True,56.601,,"LINESTRING (6.1699034 36.1628209, 6.1699389 36.1626907, 6.1699806 36.1623165)",
171170172,False,,,residential,,False,122.993,Rue 5 Juillet 1962,"LINESTRING (6.1655795 36.1587649, 6.1642526 36.1584897)",
171170172,False,,,residential,,True,121.721,Rue 5 Juillet 1962,"LINESTRING (6.1655795 36.1587649, 6.1668973 36.1590223)",
358542904,False,,,residential,,False,137.357,Rue Choufi Mohamed,"LINESTRING (6.1655795 36.1587649, 6.1652231 36.1599662)",
358542904,False,,,residential,,True,93.863,Rue Choufi Mohamed,"LINESTRING (6.1655795 36.1587649, 6.1658231 36.157944)",
171170171,False,,,tertiary,,False,74.013,,"LINESTRING (6.1704449 36.1631611, 6.1707999 36.1630891, 6.1710789 36.1630458, 6.1712532 36.163048)",
262448493,True,,,tertiary,,False,70.97500000000001,,"LINESTRING (6.1704449 36.1631611, 6.1702632 36.1632212, 6.1697817 36.163298, 6.1696791 36.1632873)",
171170164,False,,,tertiary,,False,33.54,,"LINESTRING (6.1686481 36.1585029, 6.1690098 36.1585784)",
171170164,False,,,tertiary,,True,137.391,,"LINESTRING (6.1686481 36.1585029, 6.167171 36.1581798)",
249837059,False,,,residential,,False,58.602999999999994,,"LINESTRING (6.1686481 36.1585029, 6.1682678 36.1588084, 6.1681826 36.1588723)",
249837059,False,,,residential,,True,360.20400000000006,,"LINESTRING (6.1686481 36.1585029, 6.1691761 36.158099, 6.1695118 36.1577961, 6.1695513 36.1577084, 6.1695809 36.1575331, 6.1696303 36.1573418, 6.1700054 36.1567678, 6.1701674 36.1566052, 6.1704596 36.1563693, 6.1707303 36.1562523, 6.1708032 36.1561991, 6.1711069 36.1561084)",
171170183,False,,,residential,,False,76.637,,"LINESTRING (6.1699806 36.1623165, 6.1691516 36.162152)",
171170164,False,,,tertiary,,False,56.601,,"LINESTRING (6.1699806 36.1623165, 6.1699389 36.1626907, 6.1699034 36.1628209)",
171170164,False,,,tertiary,,True,90.274,,"LINESTRING (6.1699806 36.1623165, 6.1700435 36.1617422, 6.1700462 36.1615069)",
171170183,False,,,residential,,True,176.881,,"LINESTRING (6.1699806 36.1623165, 6.1709549 36.1624597, 6.1710246 36.1624467, 6.1710675 36.1624121, 6.1710997 36.1623645, 6.1713066 36.1617568)",
171170165,False,,,residential,,False,61.884,Chemin des Frères Haifi,"LINESTRING (6.1663697 36.1607673, 6.1665345 36.1602269)",
171170165,False,,,residential,,True,79.717,Chemin des Frères Haifi,"LINESTRING (6.1663697 36.1607673, 6.1661573 36.1614634)",
171170195,False,,,residential,,False,120.489,,"LINESTRING (6.1663697 36.1607673, 6.167672 36.1610293)",
171170195,False,,,residential,,True,120.459,,"LINESTRING (6.1663697 36.1607673, 6.1650649 36.1605147)",
249834386,True,,,primary,,False,43.188,,"LINESTRING (6.1644294 36.157725, 6.1644105 36.1581131)",
249834384,True,,,primary,,False,17.473999999999997,,"LINESTRING (6.1644294 36.157725, 6.1644211 36.1577434, 6.1644117 36.1577571, 6.1643852 36.1577705, 6.1643627 36.1577721, 6.164341 36.1577705, 6.1643156 36.1577607, 6.1643012 36.1577437, 6.1642943 36.1577271)",roundabout
171170165,False,,,residential,,True,104.796,Chemin des Frères Haifi,"LINESTRING (6.166231 36.1565694, 6.1673982 36.1565603)",
358542904,False,,,residential,,False,157.175,Rue Choufi Mohamed,"LINESTRING (6.166231 36.1565694, 6.1658231 36.157944)",
358542902,False,,,residential,,False,215.049,Rue Bouchama Hamou,"LINESTRING (6.166231 36.1565694, 6.1657144 36.1565643, 6.1655911 36.1565816, 6.165473 36.1566163, 6.1653738 36.1566878, 6.1643346 36.1575554)",
171170206,False,,,residential,,False,48.491,,"LINESTRING (6.1682339 36.1634952, 6.1680882 36.1634724, 6.1677017 36.1634208)",
171170206,False,,,residential,,True,27.744999999999997,,"LINESTRING (6.1682339 36.1634952, 6.1683216 36.163546, 6.1684526 36.1636692)",
262460683,False,,,residential,,False,49.803,,"LINESTRING (6.1682339 36.1634952, 6.1683645 36.1634204, 6.1684959 36.1633879, 6.1687501 36.1633562)",
262460683,False,,,residential,,True,84.585,,"LINESTRING (6.1682339 36.1634952, 6.1682169 36.1635049, 6.1675438 36.1640129)",
171170167,False,,,residential,,False,62.629,,"LINESTRING (6.167868 36.1628738, 6.1677017 36.1634208)",
171170167,False,,,residential,,True,46.52,,"LINESTRING (6.167868 36.1628738, 6.1680003 36.1624693)",
171170219,False,,,residential,,False,90.45,,"LINESTRING (6.167868 36.1628738, 6.1688498 36.1630565)",
171170219,False,,,residential,,True,115.963,,"LINESTRING (6.167868 36.1628738, 6.1666146 36.1626216)",
315374433,False,,,residential,,True,51.001000000000005,,"LINESTRING (6.1637725 36.163009, 6.1638745 36.1630047, 6.1640327 36.1630047, 6.1643385 36.1630328)",
171170171,False,,,tertiary,,False,7.252,,"LINESTRING (6.1727526 36.1636716, 6.1728198 36.1637078)",
171170171,False,,,tertiary,,True,42.988,,"LINESTRING (6.1727526 36.1636716, 6.1723617 36.1634483)",
171170175,False,,,residential,,True,34.227,,"LINESTRING (6.1727526 36.1636716, 6.1728341 36.1633709)",
171170214,False,,,residential,,False,90.634,,"LINESTRING (6.1689816 36.1626609, 6.1680003 36.1624693)",
171170214,False,,,residential,,True,84.643,,"LINESTRING (6.1689816 36.1626609, 6.1699034 36.1628209)",
171170223,False,,,residential,,True,58.609,,"LINESTRING (6.1689816 36.1626609, 6.1691516 36.162152)",
171170223,False,,,residential,,False,45.552,,"LINESTRING (6.1689816 36.1626609, 6.1689304 36.1628141, 6.1688498 36.1630565)",
171170206,False,,,residential,,True,188.654,,"LINESTRING (6.1643385 36.1630328, 6.1644161 36.1630409, 6.1664227 36.1632499)",
171170208,False,,,residential,,False,108.381,,"LINESTRING (6.1643385 36.1630328, 6.164207 36.1632104, 6.1636813 36.1635049, 6.1635982 36.1635222, 6.163375 36.1635471)",
315374432,False,,,residential,,False,49.204,,"LINESTRING (6.1643385 36.1630328, 6.1643674 36.1632025, 6.1645766 36.1634147)",
315374433,False,,,residential,,False,51.001000000000005,,"LINESTRING (6.1643385 36.1630328, 6.1640327 36.1630047, 6.1638745 36.1630047, 6.1637725 36.163009)",
249834385,True,,,primary,,False,14.689,,"LINESTRING (6.1643346 36.1575554, 6.1644084 36.1576733)",
358542902,False,,,residential,,False,10.445,Rue Bouchama Hamou,"LINESTRING (6.1643346 36.1575554, 6.1642517 36.1576213)",
358542902,False,,,residential,,True,215.04899999999998,Rue Bouchama Hamou,"LINESTRING (6.1643346 36.1575554, 6.1653738 36.1566878, 6.165473 36.1566163, 6.1655911 36.1565816, 6.1657144 36.1565643, 6.166231 36.1565694)",
171170167,False,,,residential,,False,9.124,,"LINESTRING (6.168185 36.161876, 6.168168 36.1619569)",
171170167,False,,,residential,,True,80.263,,"LINESTRING (6.168185 36.161876, 6.1683752 36.1611707)",
171170198,False,,,residential,,False,65.872,,"LINESTRING (6.168185 36.161876, 6.1674735 36.1617312)",
171170198,False,,,residential,,True,210.95000000000002,,"LINESTRING (6.168185 36.161876, 6.1694534 36.1621341, 6.1695386 36.1621301, 6.1696197 36.1621017, 6.1697807 36.1619869, 6.1698792 36.1617577, 6.1700462 36.1615069)",
171237542,False,,,residential,,True,91.979,,"LINESTRING (6.1627291 36.1608803, 6.1628283 36.160057)",
315374435,False,,,residential,,True,59.379,,"LINESTRING (6.1627291 36.1608803, 6.1633742 36.1609982)",
315374435,False,,,residential,,False,60.897,,"LINESTRING (6.1627291 36.1608803, 6.1624522 36.1609803, 6.1620901 36.161059)",
171170193,False,,,residential,,True,38.017,,"LINESTRING (6.1664227 36.1632499, 6.16633 36.1635835)",
171170206,False,,,residential,,True,116.38,,"LINESTRING (6.1664227 36.1632499, 6.1677017 36.1634208)",
171170201,True,,,residential,,False,113.87700000000001,Rue Palestine,"LINESTRING (6.1664227 36.1632499, 6.1663529 36.1631605, 6.1663429 36.1631323, 6.166344 36.1631003, 6.1666049 36.1622695)",
171170206,False,,,residential,,False,188.654,,"LINESTRING (6.1664227 36.1632499, 6.1644161 36.1630409, 6.1643385 36.1630328)",
171170198,False,,,residential,,True,134.468,,"LINESTRING (6.1634085 36.1609257, 6.164863 36.1612145)",
171170224,False,,,primary,,False,8.63,,"LINESTRING (6.1634085 36.1609257, 6.1633742 36.1609982)",
171170224,False,,,primary,,True,81.977,,"LINESTRING (6.1634085 36.1609257, 6.163735 36.1602372)",
171170171,False,,,tertiary,,False,42.988,,"LINESTRING (6.1723617 36.1634483, 6.1727526 36.1636716)",
262448500,False,,,residential,,False,91.113,,"LINESTRING (6.1723617 36.1634483, 6.1726085 36.1626535)",
171170171,False,,,tertiary,,True,110.36500000000001,,"LINESTRING (6.1723617 36.1634483, 6.1718728 36.1632039, 6.1716234 36.1631086, 6.1714322 36.1630678, 6.1712532 36.163048)",
183512514,True,2,,tertiary,40,False,89.839,,"LINESTRING (6.1723617 36.1634483, 6.1723952 36.1635641, 6.1722745 36.1642462)",
171170214,False,,,residential,,True,51.303,,"LINESTRING (6.1667411 36.1622282, 6.1672969 36.1623355)",
171170201,True,,,residential,,False,45.194,Rue Palestine,"LINESTRING (6.1667411 36.1622282, 6.1666783 36.1624233, 6.1666146 36.1626216)",
171170206,False,,,residential,,False,63.408,,"LINESTRING (6.1689125 36.164102, 6.1684526 36.1636692)",
262448495,False,,,tertiary,,False,40.79600000000001,,"LINESTRING (6.1689125 36.164102, 6.1686533 36.1643299, 6.1686093 36.1643751)",
262448495,False,,,tertiary,,True,109.483,,"LINESTRING (6.1689125 36.164102, 6.1693442 36.1635695, 6.1694944 36.1634136, 6.1696248 36.1633058)",
171170172,False,,,residential,,False,77.934,Rue 5 Juillet 1962,"LINESTRING (6.1677347 36.159207, 6.1668973 36.1590223)",
249837059,False,,,residential,,False,133.554,,"LINESTRING (6.1677347 36.159207, 6.166606 36.1599894)",
249837059,False,,,residential,,True,54.791000000000004,,"LINESTRING (6.1677347 36.159207, 6.1678532 36.1591193, 6.1681826 36.1588723)",
171170183,False,,,residential,,False,90.927,,"LINESTRING (6.1691516 36.162152, 6.168168 36.1619569)",
171170183,False,,,residential,,True,76.637,,"LINESTRING (6.1691516 36.162152, 6.1699806 36.1623165)",
171170223,False,,,residential,,False,58.609,,"LINESTRING (6.1691516 36.162152, 6.1689816 36.1626609)",
171170167,False,,,residential,,True,62.629,,"LINESTRING (6.1677017 36.1634208, 6.167868 36.1628738)",
171170206,False,,,residential,,False,116.38,,"LINESTRING (6.1677017 36.1634208, 6.1664227 36.1632499)",
171170206,False,,,residential,,True,48.491,,"LINESTRING (6.1677017 36.1634208, 6.1680882 36.1634724, 6.1682339 36.1634952)",
171170165,False,,,residential,,False,96.851,Chemin des Frères Haifi,"LINESTRING (6.1668973 36.1590223, 6.167171 36.1581798)",
171170165,False,,,residential,,True,110.671,Chemin des Frères Haifi,"LINESTRING (6.1668973 36.1590223, 6.166606 36.1599894)",
171170172,False,,,residential,,False,121.721,Rue 5 Juillet 1962,"LINESTRING (6.1668973 36.1590223, 6.1655795 36.1587649)",
171170172,False,,,residential,,True,77.934,Rue 5 Juillet 1962,"LINESTRING (6.1668973 36.1590223, 6.1677347 36.159207)",
171170210,False,,,residential,,False,25.815,,"LINESTRING (6.1666848 36.1645581, 6.1669155 36.1644195)",
171170226,False,,,residential,,False,26.103,,"LINESTRING (6.1666848 36.1645581, 6.1668748 36.1647358)",
171170210,False,,,residential,,True,73.508,,"LINESTRING (6.1666848 36.1645581, 6.1663421 36.1648011, 6.1660726 36.1649971)",
171170171,False,,,tertiary,,True,7.252,,"LINESTRING (6.1728198 36.1637078, 6.1727526 36.1636716)",
171170189,False,,,residential,,False,70.64,,"LINESTRING (6.1728198 36.1637078, 6.1727016 36.1642411, 6.1727036 36.1643346)",
565113085,False,2,RN 100,primary,80,True,44.012,,"LINESTRING (6.1641402 36.1573269, 6.16394 36.1569656)",
272232755,True,,,primary,,False,30.834,,"LINESTRING (6.1641402 36.1573269, 6.1642595 36.1574612, 6.1643346 36.1575554)",
171170164,False,,,tertiary,,False,137.391,,"LINESTRING (6.167171 36.1581798, 6.1686481 36.1585029)",
171170164,False,,,tertiary,,True,123.82,,"LINESTRING (6.167171 36.1581798, 6.1658231 36.157944)",
171170165,False,,,residential,,True,96.851,Chemin des Frères Haifi,"LINESTRING (6.167171 36.1581798, 6.1668973 36.1590223)",
171170165,False,,,residential,,False,187.18800000000002,Chemin des Frères Haifi,"LINESTRING (6.167171 36.1581798, 6.1673856 36.157424, 6.1674499 36.1571403, 6.167466 36.1569757, 6.1675063 36.1567353, 6.1674929 36.1566314, 6.1674553 36.1565859, 6.1673982 36.1565603)",
171170164,False,,,tertiary,,True,64.186,,"LINESTRING (6.1700462 36.1615069, 6.1700847 36.1609305)",
171170195,False,,,residential,,False,116.513,,"LINESTRING (6.1700462 36.1615069, 6.1713066 36.1617568)",
171170195,False,,,residential,,True,154.601,,"LINESTRING (6.1700462 36.1615069, 6.1683752 36.1611707)",
171170164,False,,,tertiary,,False,90.274,,"LINESTRING (6.1700462 36.1615069, 6.1700435 36.1617422, 6.1699806 36.1623165)",
171170198,False,,,residential,,False,210.95000000000002,,"LINESTRING (6.1700462 36.1615069, 6.1698792 36.1617577, 6.1697807 36.1619869, 6.1696197 36.1621017, 6.1695386 36.1621301, 6.1694534 36.1621341, 6.168185 36.161876)",
171170172,False,,,residential,,True,78.03,Rue 5 Juillet 1962,"LINESTRING (6.1634104 36.1583163, 6.1642526 36.1584897)",
358542902,False,,,residential,,True,108.061,Rue Bouchama Hamou,"LINESTRING (6.1634104 36.1583163, 6.1642517 36.1576213)",
358542902,False,,,residential,,False,147.226,Rue Bouchama Hamou,"LINESTRING (6.1634104 36.1583163, 6.1630081 36.158665, 6.1629035 36.1587927, 6.1628063 36.1589815, 6.1626371 36.159452)",
262460685,False,,,residential,,True,43.313,,"LINESTRING (6.1619036 36.1641493, 6.1623678 36.1642555)",
315374436,True,,,primary,,False,40.181,,"LINESTRING (6.1619036 36.1641493, 6.1617598 36.1644915)",
171170171,False,,,tertiary,,False,110.365,,"LINESTRING (6.1712532 36.163048, 6.1714322 36.1630678, 6.1716234 36.1631086, 6.1718728 36.1632039, 6.1723617 36.1634483)",
171170171,False,,,tertiary,,True,74.013,,"LINESTRING (6.1712532 36.163048, 6.1710789 36.1630458, 6.1707999 36.1630891, 6.1704449 36.1631611)",
262448496,False,,,residential,,False,127.94300000000001,,"LINESTRING (6.1712532 36.163048, 6.171439 36.1629156, 6.1715141 36.1628766, 6.1724529 36.1625669, 6.1725065 36.1625258)",
262448501,True,,,tertiary,,False,25.084,,"LINESTRING (6.1686093 36.1643751, 6.1685198 36.1645888)",
262448495,False,,,tertiary,,True,40.79600000000001,,"LINESTRING (6.1686093 36.1643751, 6.1686533 36.1643299, 6.1689125 36.164102)",
249834384,True,,,primary,,False,2.88,,"LINESTRING (6.1644294 36.1576991, 6.1644294 36.157725)",roundabout
171170164,False,,,tertiary,,False,128.386,,"LINESTRING (6.1644294 36.1576991, 6.1646362 36.1577056, 6.1658231 36.157944)",
171170183,False,,,residential,,False,11.091,,"LINESTRING (6.1669086 36.161708, 6.1667886 36.1616843)",
171170183,False,,,residential,,True,49.761,,"LINESTRING (6.1669086 36.161708, 6.167447 36.1618144)",
171170201,True,,,residential,,False,59.766,Rue Palestine,"LINESTRING (6.1669086 36.161708, 6.1667411 36.1622282)",
262460685,False,,,residential,,False,111.2,,"LINESTRING (6.1652424 36.1641039, 6.1640178 36.1642544)",
262460685,False,,,residential,,True,97.605,,"LINESTRING (6.1652424 36.1641039, 6.166267 36.1638102)",
315374432,False,,,residential,,True,58.986,,"LINESTRING (6.1652424 36.1641039, 6.1648198 36.1636977)",
315374432,False,,,residential,,False,26.622,,"LINESTRING (6.1652424 36.1641039, 6.1653189 36.1642565, 6.1653777 36.1643143)",
171170194,True,,,primary,,False,34.232,,"LINESTRING (6.1642517 36.1576213, 6.1641402 36.1573269)",
358542902,False,,,residential,,False,108.061,Rue Bouchama Hamou,"LINESTRING (6.1642517 36.1576213, 6.1634104 36.1583163)",
358542902,False,,,residential,,True,10.445,Rue Bouchama Hamou,"LINESTRING (6.1642517 36.1576213, 6.1643346 36.1575554)",
315374432,False,,,residential,,True,64.586,,"LINESTRING (6.1660726 36.1649971, 6.1656159 36.1645483)",
171170210,False,,,residential,,False,73.508,,"LINESTRING (6.1660726 36.1649971, 6.1663421 36.1648011, 6.1666848 36.1645581)",
262464034,False,,,residential,,False,39.755,,"LINESTRING (6.1727036 36.1643346, 6.1722745 36.1642462)",
171170189,False,,,residential,,True,70.64,,"LINESTRING (6.1727036 36.1643346, 6.1727016 36.1642411, 6.1728198 36.1637078)",
171170219,False,,,residential,,True,90.45,,"LINESTRING (6.1688498 36.1630565, 6.167868 36.1628738)",
171170223,False,,,residential,,False,34.506,,"LINESTRING (6.1688498 36.1630565, 6.1687501 36.1633562)",
171170219,False,,,residential,,False,76.258,,"LINESTRING (6.1688498 36.1630565, 6.1695634 36.1631952, 6.1696463 36.1632601)",
171170223,False,,,residential,,True,45.552,,"LINESTRING (6.1688498 36.1630565, 6.1689304 36.1628141, 6.1689816 36.1626609)",
171170163,False,,,residential,,True,80.056,,"LINESTRING (6.167672 36.1610293, 6.1674735 36.1617312)",
171170195,False,,,residential,,False,65.058,,"LINESTRING (6.167672 36.1610293, 6.1683752 36.1611707)",
171170195,False,,,residential,,True,120.489,,"LINESTRING (6.167672 36.1610293, 6.1663697 36.1607673)",
171170195,False,,,residential,,False,120.459,,"LINESTRING (6.1650649 36.1605147, 6.1663697 36.1607673)",
171170195,False,,,residential,,True,123.315,,"LINESTRING (6.1650649 36.1605147, 6.163735 36.1602372)",
358542904,False,,,residential,,False,79.897,Rue Choufi Mohamed,"LINESTRING (6.1650649 36.1605147, 6.164863 36.1612145)",
358542904,False,,,residential,,True,62.622,Rue Choufi Mohamed,"LINESTRING (6.1650649 36.1605147, 6.1652231 36.1599662)",
171170173,False,1,,residential,20,False,38.092,حارة عزوز,"LINESTRING (6.1635097 36.1643169, 6.1634503 36.1639777)",
171170173,False,1,,residential,20,True,57.392,حارة عزوز,"LINESTRING (6.1635097 36.1643169, 6.1636096 36.1648267)",
262460685,False,,,residential,,False,56.632,,"LINESTRING (6.1635097 36.1643169, 6.1628817 36.1643653)",
262460685,False,,,residential,,True,46.139,,"LINESTRING (6.1635097 36.1643169, 6.1640178 36.1642544)",
171170194,True,,,primary,,False,12.371,,"LINESTRING (6.1642943 36.1577271, 6.1642517 36.1576213)",
249834384,True,,,primary,,False,15.417000000000002,,"LINESTRING (6.1642943 36.1577271, 6.1642935 36.1577089, 6.1643012 36.1576911, 6.1643222 36.1576706, 6.1643386 36.1576632, 6.1643598 36.1576608, 6.1643721 36.15766, 6.1643863 36.1576626, 6.1644084 36.1576733)",roundabout
171170165,False,,,residential,,False,10.392,Chemin des Frères Haifi,"LINESTRING (6.166127 36.1615536, 6.1661573 36.1614634)",
171170183,False,,,residential,,False,119.079,,"LINESTRING (6.166127 36.1615536, 6.1648386 36.161299)",
171170183,False,,,residential,,True,61.147,,"LINESTRING (6.166127 36.1615536, 6.1667886 36.1616843)",
171170163,False,,,residential,,False,9.552,,"LINESTRING (6.167447 36.1618144, 6.1674735 36.1617312)",
171170163,False,,,residential,,True,59.49,,"LINESTRING (6.167447 36.1618144, 6.1672969 36.1623355)",
171170183,False,,,residential,,False,49.761,,"LINESTRING (6.167447 36.1618144, 6.1669086 36.161708)",
171170183,False,,,residential,,True,66.638,,"LINESTRING (6.167447 36.1618144, 6.168168 36.1619569)",
171170195,False,,,residential,,False,123.315,,"LINESTRING (6.163735 36.1602372, 6.1650649 36.1605147)",
171170195,False,,,residential,,True,83.83,,"LINESTRING (6.163735 36.1602372, 6.1628283 36.160057)",
171170224,False,,,primary,,False,81.977,,"LINESTRING (6.163735 36.1602372, 6.1634085 36.1609257)",
171170224,False,,,primary,,True,61.215,,"LINESTRING (6.163735 36.1602372, 6.1638993 36.1597029)",
171170165,False,,,residential,,False,104.796,Chemin des Frères Haifi,"LINESTRING (6.1673982 36.1565603, 6.166231 36.1565694)",
171170165,False,,,residential,,True,187.188,Chemin des Frères Haifi,"LINESTRING (6.1673982 36.1565603, 6.1674553 36.1565859, 6.1674929 36.1566314, 6.1675063 36.1567353, 6.167466 36.1569757, 6.1674499 36.1571403, 6.1673856 36.157424, 6.167171 36.1581798)",
171170183,False,,,residential,,True,119.079,,"LINESTRING (6.1648386 36.161299, 6.166127 36.1615536)",
315374434,True,,,residential,,False,67.052,,"LINESTRING (6.1648386 36.161299, 6.1646692 36.1618863)",
315374435,False,,,residential,,False,135.654,,"LINESTRING (6.1648386 36.161299, 6.1633742 36.1609982)",
358542904,False,,,residential,,True,9.648,Rue Choufi Mohamed,"LINESTRING (6.1648386 36.161299, 6.164863 36.1612145)",
171170165,False,,,residential,,False,79.717,Chemin des Frères Haifi,"LINESTRING (6.1661573 36.1614634, 6.1663697 36.1607673)",
171170165,False,,,residential,,True,10.392,Chemin des Frères Haifi,"LINESTRING (6.1661573 36.1614634, 6.166127 36.1615536)",
171170198,False,,,residential,,False,119.446,,"LINESTRING (6.1661573 36.1614634, 6.164863 36.1612145)",
171170198,False,,,residential,,True,121.855,,"LINESTRING (6.1661573 36.1614634, 6.1674735 36.1617312)",
171170210,False,,,residential,,True,72.287,,"LINESTRING (6.1675438 36.1640129, 6.1669155 36.1644195)",
262460685,False,,,residential,,False,116.815,,"LINESTRING (6.1675438 36.1640129, 6.166267 36.1638102)",
262460683,False,,,residential,,False,84.585,,"LINESTRING (6.1675438 36.1640129, 6.1682169 36.1635049, 6.1682339 36.1634952)",
262448501,True,,,tertiary,,False,25.533,,"LINESTRING (6.1685198 36.1645888, 6.1684893 36.1648171)",
262448503,True,,,tertiary,,False,18.619,,"LINESTRING (6.1685198 36.1645888, 6.1685125 36.164612, 6.1684959 36.1646318, 6.168472 36.164646, 6.1684437 36.1646528, 6.1684141 36.1646516, 6.1683868 36.1646424, 6.1683649 36.1646262)",roundabout
171170214,False,,,residential,,False,52.274,,"LINESTRING (6.1704667 36.16294, 6.1699034 36.1628209)",
171170163,False,,,residential,,False,59.49,,"LINESTRING (6.1672969 36.1623355, 6.167447 36.1618144)",
171170214,False,,,residential,,False,51.303,,"LINESTRING (6.1672969 36.1623355, 6.1667411 36.1622282)",
171170214,False,,,residential,,True,64.875,,"LINESTRING (6.1672969 36.1623355, 6.1680003 36.1624693)",
171170219,False,,,residential,,False,115.963,,"LINESTRING (6.1666146 36.1626216, 6.167868 36.1628738)",
171170201,True,,,residential,,False,71.977,Rue Palestine,"LINESTRING (6.1666146 36.1626216, 6.1664547 36.1631194, 6.1664227 36.1632499)",
171170164,False,,,tertiary,,False,123.82,,"LINESTRING (6.1658231 36.157944, 6.167171 36.1581798)",
358542904,False,,,residential,,False,93.863,Rue Choufi Mohamed,"LINESTRING (6.1658231 36.157944, 6.1655795 36.1587649)",
358542904,False,,,residential,,True,157.175,Rue Choufi Mohamed,"LINESTRING (6.1658231 36.157944, 6.166231 36.1565694)",
171170164,False,,,tertiary,,True,128.386,,"LINESTRING (6.1658231 36.157944, 6.1646362 36.1577056, 6.1644294 36.1576991)",
262448505,True,2,,tertiary,40,False,17.226,,"LINESTRING (6.1683811 36.1645276, 6.1685289 36.1644288)",
262448503,True,,,tertiary,,False,17.784000000000002,,"LINESTRING (6.1683811 36.1645276, 6.1684052 36.1645172, 6.1684322 36.1645134, 6.1684592 36.1645166, 6.1684837 36.1645264, 6.1685045 36.1645434, 6.168517 36.164565, 6.1685198 36.1645888)",roundabout
171170167,False,,,residential,,False,80.263,,"LINESTRING (6.1683752 36.1611707, 6.168185 36.161876)",
171170195,False,,,residential,,False,154.601,,"LINESTRING (6.1683752 36.1611707, 6.1700462 36.1615069)",
171170195,False,,,residential,,True,65.058,,"LINESTRING (6.1683752 36.1611707, 6.167672 36.1610293)",
171170223,False,,,residential,,True,34.506,,"LINESTRING (6.1687501 36.1633562, 6.1688498 36.1630565)",
262460683,False,,,residential,,False,78.061,,"LINESTRING (6.1687501 36.1633562, 6.1696147 36.1632814)",
