osmid,oneway,name,highway,maxspeed,reversed,length,geometry,bridge,lanes,ref
186911158,True,Vers Hennaya / Ghazaouet,trunk_link,60,False,462.31000000000006,"LINESTRING (-1.3708597 34.9482582, -1.3711821 34.9489734, -1.3713108 34.9493603, -1.3714557 34.949844, -1.3715522 34.950209, -1.3716917 34.9508245, -1.3719513 34.9519606, -1.3719742 34.952106, -1.3719832 34.9522313, -1.3719819 34.9522999)",,,
186911158,True,Vers Hennaya / Ghazaouet,trunk_link,60,False,10.153,"LINESTRING (-1.3719819 34.9522999, -1.3719801 34.9523912)",,,
"[198221934, 88335998]",True,,residential,,False,44.689,"LINESTRING (-1.3719819 34.9522999, -1.3716788 34.952283, -1.3714924 34.9522772)",yes,,
88335998,True,,residential,,False,9.416,"LINESTRING (-1.372085 34.9523054, -1.3719819 34.9522999)",,,
726564339,True,,trunk,,False,14.780999999999999,"LINESTRING (-1.372085 34.9523054, -1.3720532 34.9523104, -1.3720245 34.9523229, -1.3720015 34.9523416, -1.3719863 34.9523651, -1.3719801 34.9523912)",,,
150772899,False,,residential,,False,67.009,"LINESTRING (-1.3651588 34.9486196, -1.3658695 34.9484653)",,,
707166961,False,,secondary,50,False,132.801,"LINESTRING (-1.3651588 34.9486196, -1.3652041 34.9487489, -1.3654456 34.9493975, -1.3655607 34.9497673)",,2,CW 45
707166961,False,,secondary,50,True,82.49100000000001,"LINESTRING (-1.3651588 34.9486196, -1.3650578 34.9483052, -1.3649283 34.9479022)",,2,CW 45
90794491,False,,residential,,True,5.813,"LINESTRING (-1.3667136 34.9547742, -1.3667377 34.9548226)",,,
707166960,True,,secondary,50,False,8.248000000000001,"LINESTRING (-1.3667136 34.9547742, -1.3666774 34.9547968, -1.3666536 34.9548281)",,2,CW 45
90629272,False,,residential,,False,82.871,"LINESTRING (-1.3660893 34.9551529, -1.3669851 34.9550249)",,,
72501706,False,,secondary,50,True,63.501,"LINESTRING (-1.3660893 34.9551529, -1.3662157 34.9550463, -1.3663374 34.9549682, -1.3664876 34.9548869, -1.3666536 34.9548281)",,2,CW 45
88336003,False,,residential,,False,37.184,"LINESTRING (-1.3714924 34.9522772, -1.3710853 34.9522551)",,,
"[198221933, 88336005]",True,,residential,,False,53.018,"LINESTRING (-1.3714924 34.9522772, -1.3716781 34.9523517, -1.3720252 34.952468)",yes,,
88336003,False,,residential,,False,21.8,"LINESTRING (-1.3693991 34.9519493, -1.3692865 34.9519499, -1.3691644 34.9519773)",,,
88336003,False,,residential,,True,83.18,"LINESTRING (-1.3693991 34.9519493, -1.369898 34.952007, -1.3702977 34.9520774)",,,
91250989,False,,residential,,False,48.275999999999996,"LINESTRING (-1.3693991 34.9519493, -1.369483 34.9518603, -1.3696016 34.951769, -1.3697827 34.9516531)",,,
88336003,False,,residential,,False,57.559,"LINESTRING (-1.3664782 34.9525687, -1.3658693 34.9527061)",,,
88336003,False,,residential,,True,60.625,"LINESTRING (-1.3664782 34.9525687, -1.3671179 34.9524192)",,,
707166961,False,,secondary,50,False,64.321,"LINESTRING (-1.3664782 34.9525687, -1.3666673 34.953126)",,2,CW 45
707166961,False,,secondary,50,True,62.552,"LINESTRING (-1.3664782 34.9525687, -1.3663039 34.9520246)",,2,CW 45
88336003,False,,residential,,True,27.933,"LINESTRING (-1.363804 34.9531678, -1.3641018 34.9531084)",,,
90629259,False,,residential,,False,71.09100000000001,"LINESTRING (-1.363804 34.9531678, -1.3635802 34.9531699, -1.3632904 34.9531348, -1.3630345 34.9530841)",,,
90629275,False,,unclassified,,True,111.56899999999999,"LINESTRING (-1.363804 34.9531678, -1.3635948 34.9525654, -1.3634731 34.9522018)",,,
707536271,False,,unclassified,,False,121.993,"LINESTRING (-1.363804 34.9531678, -1.3641152 34.9541406, -1.3641407 34.9542296)",,,
90629281,False,,residential,,True,6.277,"LINESTRING (-1.3644545 34.9541933, -1.3644413 34.9541379)",,,
707536270,False,,unclassified,,False,128.155,"LINESTRING (-1.3644545 34.9541933, -1.3658338 34.9544176)",,,
707536270,False,,unclassified,,True,28.882,"LINESTRING (-1.3644545 34.9541933, -1.3641407 34.9542296)",,,
707166960,True,,secondary,50,False,6.38,"LINESTRING (-1.3670716 34.9546099, -1.3670059 34.9546297)",,2,CW 45
707166961,False,,secondary,50,True,53.322,"LINESTRING (-1.3670716 34.9546099, -1.3670951 34.9545632, -1.3671005 34.9545258, -1.3670931 34.9544566, -1.3669999 34.9541439)",,2,CW 45
88336003,False,,residential,,False,29.791,"LINESTRING (-1.3691644 34.9519773, -1.3688466 34.95204)",,,
90626750,False,,unclassified,,False,47.43,"LINESTRING (-1.3691644 34.9519773, -1.3690357 34.951564)",,,
90626750,False,,unclassified,,True,64.572,"LINESTRING (-1.3691644 34.9519773, -1.3693589 34.9525357)",,,
88336003,False,,residential,,True,21.8,"LINESTRING (-1.3691644 34.9519773, -1.3692865 34.9519499, -1.3693991 34.9519493)",,,
90629272,False,,residential,,False,85.487,"LINESTRING (-1.3669851 34.9550249, -1.3678958 34.9548407)",,,
90629272,False,,residential,,True,82.871,"LINESTRING (-1.3669851 34.9550249, -1.3660893 34.9551529)",,,
90794491,False,,residential,,False,32.544,"LINESTRING (-1.3669851 34.9550249, -1.3669335 34.9550018, -1.366851 34.9549529, -1.36678 34.9548869, -1.3667377 34.9548226)",,,
90626750,False,,unclassified,,False,61.468,"LINESTRING (-1.3695319 34.95307, -1.3693589 34.9525357)",,,
90629263,False,,residential,,False,30.946,"LINESTRING (-1.3695319 34.95307, -1.369202 34.9531359)",,,
91250962,False,,residential,,False,93.472,"LINESTRING (-1.3695319 34.95307, -1.3705499 34.9529678)",,,
90626750,False,,unclassified,,True,143.652,"LINESTRING (-1.3695319 34.95307, -1.3695118 34.9532128, -1.3694622 34.9533788, -1.3690639 34.9542999)",,,
90626750,False,,unclassified,,True,21.06,"LINESTRING (-1.3688264 34.9509331, -1.3688882 34.9511156)",,,
90629276,False,,residential,,True,30.294,"LINESTRING (-1.3688264 34.9509331, -1.368506 34.9510056)",,,
90626750,False,,unclassified,,False,133.922,"LINESTRING (-1.3688264 34.9509331, -1.3687541 34.9506869, -1.3686213 34.9503285, -1.3684778 34.9499647, -1.3683665 34.9497932)",,,
90629280,False,,residential,,True,3.799,"LINESTRING (-1.3658338 34.9544176, -1.3658202 34.9543853)",,,
707536270,False,,unclassified,,True,128.155,"LINESTRING (-1.3658338 34.9544176, -1.3644545 34.9541933)",,,
707536270,False,,unclassified,,False,109.39599999999999,"LINESTRING (-1.3658338 34.9544176, -1.3663273 34.9545038, -1.3670059 34.9546297)",,,
88336003,False,,residential,,False,57.796,"LINESTRING (-1.3647119 34.9529666, -1.3641018 34.9531084)",,,
90629287,False,,residential,,True,122.368,"LINESTRING (-1.3647119 34.9529666, -1.3643847 34.9518993)",,,
88336003,False,,residential,,True,55.95,"LINESTRING (-1.3647119 34.9529666, -1.3651451 34.952871, -1.3653047 34.9528358)",,,
90626750,False,,unclassified,,False,8.976,"LINESTRING (-1.3673647 34.9493755, -1.3672668 34.9493843)",,,
90626750,False,,unclassified,,True,26.149,"LINESTRING (-1.3673647 34.9493755, -1.3676423 34.9493161)",,,
90629260,False,,residential,,True,19.921,"LINESTRING (-1.3673647 34.9493755, -1.3674068 34.9495513)",,,
90629259,False,,residential,,True,21.762,"LINESTRING (-1.36126 34.9524159, -1.3614075 34.9525698)",,,
90838775,False,,residential,,True,79.514,"LINESTRING (-1.36126 34.9524159, -1.3616826 34.9517903)",,,
90629283,False,,residential,,True,70.641,"LINESTRING (-1.3637719 34.9519773, -1.36426 34.9514838)",,,
95128213,False,,residential,,True,32.887,"LINESTRING (-1.3637719 34.9519773, -1.3634889 34.9517938)",,,
95128220,False,,residential,,False,6.038,"LINESTRING (-1.3637719 34.9519773, -1.3637799 34.9520312)",,,
90629259,False,,residential,,False,21.762,"LINESTRING (-1.3614075 34.9525698, -1.36126 34.9524159)",,,
90629259,False,,residential,,True,53.152,"LINESTRING (-1.3614075 34.9525698, -1.3615146 34.9526628, -1.36161 34.9527391, -1.3617213 34.9527941, -1.3618715 34.9528479)",,,
91250959,False,,residential,,False,119.138,"LINESTRING (-1.3614075 34.9525698, -1.3614115 34.952771, -1.3614386 34.9532488, -1.3614571 34.9536404)",,,
88336003,False,,residential,,False,54.013,"LINESTRING (-1.3682592 34.9521543, -1.3676892 34.9522873)",,,
90629260,False,,residential,,False,119.181,"LINESTRING (-1.3682592 34.9521543, -1.3679212 34.9511189)",,,
88336003,False,,residential,,True,55.024,"LINESTRING (-1.3682592 34.9521543, -1.3686401 34.9520785, -1.3688466 34.95204)",,,
90629280,False,,residential,,False,85.676,"LINESTRING (-1.364724 34.9510287, -1.364952 34.9517762)",,,
90629280,False,,residential,,True,28.531,"LINESTRING (-1.364724 34.9510287, -1.3644961 34.9508528)",,,
90629283,False,,residential,,False,65.949,"LINESTRING (-1.364724 34.9510287, -1.36426 34.9514838)",,,
90629283,False,,residential,,True,65.336,"LINESTRING (-1.364724 34.9510287, -1.3651934 34.9505846)",,,
88336003,False,,residential,,False,53.439,"LINESTRING (-1.3658693 34.9527061, -1.3653047 34.9528358)",,,
88336003,False,,residential,,True,57.559,"LINESTRING (-1.3658693 34.9527061, -1.3664782 34.9525687)",,,
90629256,False,,residential,,True,62.24,"LINESTRING (-1.3658693 34.9527061, -1.3656964 34.9521646)",,,
90629260,False,,residential,,True,119.181,"LINESTRING (-1.3679212 34.9511189, -1.3682592 34.9521543)",,,
90629276,False,,residential,,False,54.767,"LINESTRING (-1.3679212 34.9511189, -1.368506 34.9510056)",,,
90629276,False,,residential,,True,54.527,"LINESTRING (-1.3679212 34.9511189, -1.3673446 34.9512497)",,,
90629260,False,,residential,,False,169.531,"LINESTRING (-1.3679212 34.9511189, -1.3677657 34.9506484, -1.36743 34.9496484)",,,
90629262,False,,residential,,False,112.918,"LINESTRING (-1.3642816 34.9536579, -1.3654721 34.9533766)",,,
95128220,False,,residential,,False,55.323,"LINESTRING (-1.3642816 34.9536579, -1.3644413 34.9541379)",,,
95128220,False,,residential,,True,63.261,"LINESTRING (-1.3642816 34.9536579, -1.3641018 34.9531084)",,,
90626750,False,,unclassified,,False,26.149,"LINESTRING (-1.3676423 34.9493161, -1.3673647 34.9493755)",,,
90626750,False,,unclassified,,True,33.089,"LINESTRING (-1.3676423 34.9493161, -1.3679427 34.9494832)",,,
91042457,False,,residential,,True,46.267,"LINESTRING (-1.3676423 34.9493161, -1.368044 34.9490617)",,,
90629276,False,,residential,,False,54.527,"LINESTRING (-1.3673446 34.9512497, -1.3679212 34.9511189)",,,
90629276,False,,residential,,True,53.53,"LINESTRING (-1.3673446 34.9512497, -1.3667786 34.9513783)",,,
90838727,False,,residential,,False,169.369,"LINESTRING (-1.3673446 34.9512497, -1.3668647 34.9497782)",,,
90838727,False,,residential,,True,119.57900000000001,"LINESTRING (-1.3673446 34.9512497, -1.3675189 34.9517564, -1.3676892 34.9522873)",,,
90629283,False,,residential,,False,67.407,"LINESTRING (-1.3656789 34.9501273, -1.3651934 34.9505846)",,,
707166961,False,,secondary,50,True,11.649,"LINESTRING (-1.3656789 34.9501273, -1.3656454 34.9500262)",,2,CW 45
707166961,False,,secondary,50,False,160.022,"LINESTRING (-1.3656789 34.9501273, -1.3657379 34.9503142, -1.365974 34.9510023, -1.3661456 34.9515146)",,2,CW 45
90629251,False,,residential,,False,26.968,"LINESTRING (-1.3687991 34.9545547, -1.3687517 34.9543153)",,,
90629272,False,,residential,,False,21.574,"LINESTRING (-1.3687991 34.9545547, -1.3690021 34.9544549)",,,
90629272,False,,residential,,True,37.288,"LINESTRING (-1.3687991 34.9545547, -1.3686468 34.9546341, -1.3684295 34.9546924)",,,
90629256,False,,residential,,False,59.511,"LINESTRING (-1.3655327 34.9516465, -1.3656964 34.9521646)",,,
90629256,False,,residential,,True,122.06,"LINESTRING (-1.3655327 34.9516465, -1.3651934 34.9505846)",,,
90629276,False,,residential,,False,57.753,"LINESTRING (-1.3655327 34.9516465, -1.3661456 34.9515146)",,,
90629276,False,,residential,,True,54.854,"LINESTRING (-1.3655327 34.9516465, -1.364952 34.9517762)",,,
90629275,False,,unclassified,,False,22.489,"LINESTRING (-1.3636458 34.9516377, -1.3634889 34.9517938)",,,
