osmid,oneway,highway,reversed,length,ref,geometry,lanes,name,maxspeed
194906734,True,secondary,False,17.956,,"LINESTRING (6.6961657 36.2560864, 6.6961722 36.2562478)",,,
687876653,False,secondary,True,11.222,,"LINESTRING (6.6961657 36.2560864, 6.6960631 36.2560286)",,,
770261510,False,primary,True,20.923,RN 20,"LINESTRING (6.6961657 36.2560864, 6.6960608 36.2561902, 6.6960204 36.2562336)",,,
194908025,False,residential,True,46.144,,"LINESTRING (6.692815 36.259736, 6.6932407 36.2599692)",,,
770261510,False,primary,True,6.795,RN 20,"LINESTRING (6.692815 36.259736, 6.692776 36.2597884)",,,
770261510,False,primary,False,247.60899999999998,RN 20,"LINESTRING (6.692815 36.259736, 6.6934295 36.2589004, 6.6936846 36.2585859, 6.694368 36.2579004)",,,
292024203,False,residential,False,74.409,,"LINESTRING (6.6919095 36.261432, 6.6927184 36.2615816)",,,
770261510,False,primary,True,85.548,RN 20,"LINESTRING (6.6919095 36.261432, 6.6917223 36.2621864)",,,
292024203,False,residential,True,43.92700000000001,,"LINESTRING (6.6919095 36.261432, 6.691529 36.2613641, 6.6914319 36.2613441)",,,
770261510,False,primary,False,200.685,RN 20,"LINESTRING (6.6919095 36.261432, 6.6920277 36.2610159, 6.6921095 36.2607478, 6.6922094 36.260548, 6.692776 36.2597884)",,,
194906734,True,secondary,False,75.738,,"LINESTRING (6.7008436 36.2589075, 6.7015273 36.2593075)",,,
198071758,False,residential,False,8.039,,"LINESTRING (6.7008436 36.2589075, 6.7007899 36.2589654)",,,
198071758,False,residential,True,70.793,,"LINESTRING (6.7008436 36.2589075, 6.7013167 36.2583978)",,,
194906893,True,secondary,False,73.096,,"LINESTRING (6.7014629 36.2593364, 6.7007899 36.2589654)",,,
194908292,False,tertiary,False,6.608,,"LINESTRING (6.7014629 36.2593364, 6.7015273 36.2593075)",,,
194908292,False,tertiary,True,103.13,,"LINESTRING (6.7014629 36.2593364, 6.7007682 36.2600756)",,,
770261510,False,primary,False,23.27,RN 20,"LINESTRING (6.6958482 36.2564183, 6.6960041 36.256251)",,,
770261510,False,primary,True,211.607,RN 20,"LINESTRING (6.6958482 36.2564183, 6.6951905 36.2570788, 6.6943986 36.2578661, 6.694368 36.2579004)",,,
194906734,True,secondary,False,156.73,,"LINESTRING (6.6961722 36.2562478, 6.6962277 36.2563161, 6.6963092 36.25636, 6.697575 36.2570795)",,,
194908025,False,residential,False,69.415,,"LINESTRING (6.7013041 36.2638336, 6.7006348 36.2635198)",,,
194908025,False,residential,False,14.953,,"LINESTRING (6.6981517 36.2623396, 6.698001 36.262282)",,,
194908025,False,residential,True,113.917,,"LINESTRING (6.6981517 36.2623396, 6.6992435 36.2628636)",,,
194908292,False,tertiary,False,124.43299999999999,,"LINESTRING (6.6981517 36.2623396, 6.6982935 36.26223, 6.6987796 36.2618547, 6.6991454 36.2615585)",,,
194908025,False,residential,True,111.791,,"LINESTRING (6.6958289 36.261192, 6.6968776 36.2617358)",,,
194908088,False,residential,True,99.512,,"LINESTRING (6.6958289 36.261192, 6.6964603 36.260456)",,,
194908025,False,residential,False,218.011,,"LINESTRING (6.6958289 36.261192, 6.6942088 36.2604437, 6.6937121 36.2602275)",,,
194908025,False,residential,False,51.102,,"LINESTRING (6.6937121 36.2602275, 6.6932407 36.2599692)",,,
194908025,False,residential,True,218.011,,"LINESTRING (6.6937121 36.2602275, 6.6942088 36.2604437, 6.6958289 36.261192)",,,
319175715,False,residential,True,95.59899999999999,,"LINESTRING (6.6937121 36.2602275, 6.6941695 36.2596734, 6.6943027 36.259566, 6.6943388 36.2595354)",,,
194908088,False,residential,False,103.836,,"LINESTRING (6.6972934 36.2594847, 6.6966346 36.2602527)",,,
194908088,False,residential,True,125.814,,"LINESTRING (6.6972934 36.2594847, 6.6981085 36.2585637)",,,
194908163,False,residential,True,100.875,,"LINESTRING (6.6972934 36.2594847, 6.6963553 36.2589839)",2,حي 1013 مسكن,50
194908163,False,residential,False,287.935,,"LINESTRING (6.6972934 36.2594847, 6.6984699 36.260071, 6.6985549 36.2601133, 6.6986244 36.260148, 6.7000252 36.260846)",2,حي 1013 مسكن,50
194908163,False,residential,False,119.155,,"LINESTRING (6.7000252 36.260846, 6.7011704 36.2613897)",2,حي 1013 مسكن,50
194908292,False,tertiary,False,83.919,,"LINESTRING (6.7000252 36.260846, 6.7005997 36.2602502)",,,
194908292,False,tertiary,True,11.184,,"LINESTRING (6.7000252 36.260846, 6.6999371 36.2609172)",,,
194908163,False,residential,True,287.935,,"LINESTRING (6.7000252 36.260846, 6.6986244 36.260148, 6.6985549 36.2601133, 6.6984699 36.260071, 6.6972934 36.2594847)",2,حي 1013 مسكن,50
194908163,False,residential,False,108.889,,"LINESTRING (6.6953427 36.2584433, 6.6963553 36.2589839)",2,حي 1013 مسكن,50
194908163,False,residential,True,106.217,,"LINESTRING (6.6953427 36.2584433, 6.694368 36.2579004)",2,حي 1013 مسكن,50
319175712,False,residential,True,24.258,,"LINESTRING (6.6953427 36.2584433, 6.6954896 36.2582601)",,,
319179903,False,residential,False,50.834,,"LINESTRING (6.6953427 36.2584433, 6.6950755 36.2588465)",,,
194908163,False,residential,False,106.217,,"LINESTRING (6.694368 36.2579004, 6.6953427 36.2584433)",2,حي 1013 مسكن,50
198072025,False,residential,False,78.132,,"LINESTRING (6.694368 36.2579004, 6.694261 36.2578528, 6.6936995 36.2575199, 6.6936581 36.2574942)",,,
770261510,False,primary,False,211.607,RN 20,"LINESTRING (6.694368 36.2579004, 6.6943986 36.2578661, 6.6951905 36.2570788, 6.6958482 36.2564183)",,,
770261510,False,primary,True,247.60899999999998,RN 20,"LINESTRING (6.694368 36.2579004, 6.6936846 36.2585859, 6.6934295 36.2589004, 6.692815 36.259736)",,,
194908292,False,tertiary,False,103.13,,"LINESTRING (6.7007682 36.2600756, 6.7014629 36.2593364)",,,
194908292,False,tertiary,True,24.6,,"LINESTRING (6.7007682 36.2600756, 6.7005997 36.2602502)",,,
319175733,False,residential,False,42.633,,"LINESTRING (6.7007682 36.2600756, 6.7011629 36.2602894)",,,
194908292,False,tertiary,True,36.096,,"LINESTRING (6.7025121 36.2585573, 6.702228 36.2587873)",,,
319175708,False,residential,False,24.007,,"LINESTRING (6.6995346 36.2569315, 6.6997459 36.2570641)",,,
319175708,False,residential,True,112.498,,"LINESTRING (6.6995346 36.2569315, 6.6985145 36.2563425)",,,
"[194908088, 194910254]",False,residential,False,114.689,,"LINESTRING (6.6995346 36.2569315, 6.6989027 36.2576624, 6.6988022 36.2577771)",,,
194911183,False,residential,False,69.051,,"LINESTRING (6.6917747 36.2564281, 6.6923112 36.2559826)",,,
198072025,False,residential,True,112.91499999999999,,"LINESTRING (6.6917747 36.2564281, 6.6922189 36.2566634, 6.692816 36.256999)",,,
194908025,False,residential,False,117.617,,"LINESTRING (6.698001 36.262282, 6.6968776 36.2617358)",,,
194908025,False,residential,True,14.953,,"LINESTRING (6.698001 36.262282, 6.6981517 36.2623396)",,,
194910387,False,residential,True,87.08099999999999,,"LINESTRING (6.698001 36.262282, 6.6978673 36.2623764, 6.697791 36.2624435, 6.6977202 36.2625144, 6.6976553 36.2625889, 6.6975966 36.2626667, 6.6975442 36.2627473, 6.6974675 36.2629213)",,,
198071156,False,residential,True,115.258,,"LINESTRING (6.6981141 36.2610191, 6.6981731 36.2609802, 6.6990046 36.261456, 6.6991454 36.2615585)",,,
194908292,False,tertiary,False,100.617,,"LINESTRING (6.6991454 36.2615585, 6.6999371 36.2609172)",,,
194908292,False,tertiary,True,124.433,,"LINESTRING (6.6991454 36.2615585, 6.6987796 36.2618547, 6.6982935 36.26223, 6.6981517 36.2623396)",,,
198071156,False,residential,False,115.258,,"LINESTRING (6.6991454 36.2615585, 6.6990046 36.261456, 6.6981731 36.2609802, 6.6981141 36.2610191)",,,
194908025,False,residential,False,111.791,,"LINESTRING (6.6968776 36.2617358, 6.6958289 36.261192)",,,
194908025,False,residential,True,117.617,,"LINESTRING (6.6968776 36.2617358, 6.698001 36.262282)",,,
198071203,False,residential,False,61.724,,"LINESTRING (6.6968776 36.2617358, 6.6972609 36.2612747)",,,
198071203,False,residential,True,61.724,,"LINESTRING (6.6972609 36.2612747, 6.6968776 36.2617358)",,,
194908025,False,residential,False,113.917,,"LINESTRING (6.6992435 36.2628636, 6.6981517 36.2623396)",,,
198071227,False,residential,False,22.068,,"LINESTRING (6.6992435 36.2628636, 6.6993823 36.2626997)",,,
194908025,False,residential,True,144.51600000000002,,"LINESTRING (6.6992435 36.2628636, 6.6996001 36.2630347, 6.7006348 36.2635198)",,,
198071227,False,residential,True,91.798,,"LINESTRING (6.7011182 36.2622302, 6.7009179 36.2624571, 6.7008554 36.2624854, 6.700791 36.2624854, 6.7003447 36.2622369)",,,
194908088,False,residential,False,99.512,,"LINESTRING (6.6964603 36.260456, 6.6958289 36.261192)",,,
194908088,False,residential,True,27.482,,"LINESTRING (6.6964603 36.260456, 6.6966346 36.2602527)",,,
198071322,False,residential,False,148.0,,"LINESTRING (6.6964603 36.260456, 6.6955232 36.2599472, 6.6952352 36.2602972)",,,
194908088,False,residential,False,27.482,,"LINESTRING (6.6966346 36.2602527, 6.6964603 36.260456)",,,
194908088,False,residential,True,103.836,,"LINESTRING (6.6966346 36.2602527, 6.6972934 36.2594847)",,,
198071325,False,residential,False,74.165,,"LINESTRING (6.6966346 36.2602527, 6.6973205 36.2606255)",,,
