osmid,highway,oneway,reversed,length,ref,geometry,junction,bridge
235923336,residential,False,True,20.166,,"LINESTRING (7.1677064 36.3140746, 7.167931 36.3140863)",,
235922429,primary,False,False,111.60300000000001,RN 20,"LINESTRING (7.1677064 36.3140746, 7.1676651 36.3150076, 7.1676574 36.3150774)",,
235922429,primary,False,True,235.667,RN 20,"LINESTRING (7.1677064 36.3140746, 7.1676589 36.3135282, 7.1675237 36.3129125, 7.1672858 36.3122714, 7.1671611 36.312013)",,
238453274,primary,True,False,77.821,RN 102,"LINESTRING (7.1658755 36.3094255, 7.1659042 36.3096498, 7.1659459 36.3099152, 7.1659853 36.3101196)",,
235922440,primary,True,False,7.33,,"LINESTRING (7.1659853 36.3101196, 7.1660059 36.3101834)",roundabout,
1154447131,primary,False,False,34.396,RN 20,"LINESTRING (7.1652235 36.3096633, 7.1654516 36.3099121)",,
37783242,primary_link,True,False,77.40100000000001,,"LINESTRING (7.1652235 36.3096633, 7.165349 36.3097157, 7.1654507 36.3097275, 7.1655923 36.3097122, 7.1657063 36.3096649, 7.165792 36.3095964, 7.1658755 36.3094255)",,
118427363,secondary,True,False,48.068,CW 33,"LINESTRING (7.1603136 36.3098018, 7.1605776 36.3096675, 7.1606598 36.3096035, 7.1606895 36.3095182)",,
235922422,secondary,False,False,99.217,CW 33,"LINESTRING (7.1603136 36.3098018, 7.1601409 36.3098904, 7.160055 36.3100547, 7.1600229 36.3102579, 7.1600014 36.310487, 7.1600084 36.3105444, 7.1600236 36.3105998)",,
235922405,residential,True,False,41.775,,"LINESTRING (7.1665826 36.3114788, 7.1665164 36.3114531, 7.1662965 36.3112867, 7.1662348 36.3112327)",,
235922471,residential,False,False,38.852999999999994,,"LINESTRING (7.1665826 36.3114788, 7.1667471 36.3116304, 7.1668115 36.3116974, 7.1668474 36.3117537)",,
235922405,residential,True,False,13.562,,"LINESTRING (7.1658467 36.3103238, 7.1658709 36.3104442)",,
235922440,primary,True,False,12.757,,"LINESTRING (7.1658467 36.3103238, 7.1658256 36.3103262, 7.1657664 36.3103161, 7.165715 36.3102903)",roundabout,
235922465,residential,False,False,8.555,,"LINESTRING (7.1658547 36.3121562, 7.1657831 36.3122071)",,
235922482,residential,False,False,50.214,,"LINESTRING (7.1658547 36.3121562, 7.1654584 36.3118369)",,
"[235922482, 235922524]",residential,False,True,18.070999999999998,,"LINESTRING (7.1658547 36.3121562, 7.1659129 36.3122031, 7.166003 36.31214)",,
235922414,residential,False,True,83.182,,"LINESTRING (7.1590948 36.3174852, 7.1592021 36.3174161, 7.1592906 36.3173383, 7.1594005 36.3172129, 7.1594944 36.3170227, 7.1595552 36.3168561)",,
235922449,residential,False,True,74.928,,"LINESTRING (7.1620224 36.3167605, 7.1620935 36.3160891)",,
