osmid,oneway,ref,highway,maxspeed,reversed,length,geometry
385932772,False,CW 132,secondary,80,True,215.23,"LINESTRING (6.5150447 37.0045904, 6.5151268 37.0046743, 6.5151827 37.0048003, 6.5151958 37.0049498, 6.5151712 37.0052108, 6.5151482 37.0052974, 6.5151169 37.0053565, 6.5150151 37.0055322, 6.5150151 37.0056057, 6.5150315 37.0056437, 6.5150874 37.0056805, 6.5151399 37.0056988, 6.515204 37.0057001, 6.5152681 37.0056883, 6.5155993 37.0055483, 6.515804 37.0054791, 6.5159678 37.0054299)"
297015239,False,,residential,,False,74.259,"LINESTRING (6.5140145 37.0017395, 6.5136492 37.0016014, 6.5132601 37.0014514)"
297015258,False,,residential,,False,16.228,"LINESTRING (6.5140145 37.0017395, 6.5140297 37.0016538, 6.5140522 37.0015972)"
297015258,False,,residential,,True,23.44,"LINESTRING (6.5140145 37.0017395, 6.5140008 37.0018173, 6.5139733 37.0019477)"
297015258,False,,residential,,False,23.44,"LINESTRING (6.5139733 37.0019477, 6.5140008 37.0018173, 6.5140145 37.0017395)"
297015258,False,,residential,,True,363.081,"LINESTRING (6.5139733 37.0019477, 6.5139562 37.0020289, 6.5139509 37.002163, 6.5139195 37.0023433, 6.5138565 37.0024585, 6.5138066 37.0026052, 6.5137673 37.0027813, 6.5136623 37.0034204, 6.5136728 37.0036069, 6.5136833 37.0037264, 6.5137594 37.0038961, 6.514006 37.0039443, 6.5141871 37.0039758, 6.514279 37.0040596, 6.5144023 37.0041623, 6.5145466 37.0042482, 6.5146831 37.0042985, 6.5150447 37.0045904)"
297015265,False,,residential,,True,166.05499999999998,"LINESTRING (6.5139733 37.0019477, 6.5138145 37.0018948, 6.5134707 37.0017732, 6.5131768 37.001681, 6.5129721 37.0015804, 6.5127622 37.001352, 6.5126677 37.0012074, 6.5126884 37.0010431)"
297015232,False,,residential,,False,290.91200000000003,"LINESTRING (6.5165605 36.999503, 6.5161451 36.999688, 6.515762 36.999864, 6.515409 37.0000065, 6.515123 37.000125, 6.5149997 37.0002004, 6.5148619 37.0003261, 6.5146835 37.000499, 6.5143371 37.0008784, 6.5141272 37.0011257, 6.5141048 37.0011456)"
297015258,False,,residential,,True,123.94,"LINESTRING (6.5132788 36.9998567, 6.5133421 36.9999227, 6.5135258 37.0002539, 6.5137279 37.0005997, 6.5138916 37.0008559)"
386065534,False,,residential,,True,34.937,"LINESTRING (6.5132788 36.9998567, 6.5132114 37.0000294, 6.5131249 37.0001434)"
297015242,False,,unclassified,,False,165.71200000000002,"LINESTRING (6.5121839 37.000343, 6.5121931 37.0003686, 6.5121935 37.0004026, 6.5121817 37.0004529, 6.512064 37.0006045, 6.5118779 37.0008351, 6.5117032 37.0009867, 6.5115969 37.0011293, 6.5115589 37.0013749, 6.5115323 37.0015812, 6.5115719 37.0016749)"
386065520,False,,residential,,False,236.24800000000008,"LINESTRING (6.5121839 37.000343, 6.5122165 37.0002829, 6.5120727 36.999983, 6.5117853 36.9997877, 6.5116397 36.9996635, 6.5115404 36.9995148, 6.5114106 36.9992834, 6.5113003 36.9990002, 6.5112635 36.9988533, 6.5112376 36.9987497, 6.5112484 36.9986168, 6.5113349 36.9984734)"
297015239,False,,residential,,False,276.92699999999996,"LINESTRING (6.5126884 37.0010431, 6.512568 37.000914, 6.5123581 37.0009433, 6.5122321 37.0009811, 6.512156 37.00122, 6.5121009 37.0013499, 6.5121035 37.0014191, 6.5124342 37.0016873, 6.513064 37.0021526, 6.5133107 37.0023265, 6.5132687 37.0024501, 6.5131952 37.0025843)"
297015239,False,,residential,,True,69.941,"LINESTRING (6.5126884 37.0010431, 6.5128357 37.0012011, 6.5130988 37.001411, 6.5132601 37.0014514)"
297015265,False,,residential,,False,166.055,"LINESTRING (6.5126884 37.0010431, 6.5126677 37.0012074, 6.5127622 37.001352, 6.5129721 37.0015804, 6.5131768 37.001681, 6.5134707 37.0017732, 6.5138145 37.0018948, 6.5139733 37.0019477)"
297015258,False,,residential,,True,16.433,"LINESTRING (6.5141048 37.0011456, 6.514111 37.0012933)"
297015232,False,,residential,,True,290.912,"LINESTRING (6.5141048 37.0011456, 6.5141272 37.0011257, 6.5143371 37.0008784, 6.5146835 37.000499, 6.5148619 37.0003261, 6.5149997 37.0002004, 6.515123 37.000125, 6.515409 37.0000065, 6.515762 36.999864, 6.5161451 36.999688, 6.5165605 36.999503)"
297015258,False,,residential,,False,37.377,"LINESTRING (6.5141048 37.0011456, 6.5139221 37.0009035, 6.5138916 37.0008559)"
297015258,False,,residential,,False,16.433,"LINESTRING (6.514111 37.0012933, 6.5141048 37.0011456)"
297015258,False,,residential,,True,19.215,"LINESTRING (6.514111 37.0012933, 6.5140981 37.0014658)"
386065529,False,,residential,,True,50.042,"LINESTRING (6.514111 37.0012933, 6.5135844 37.0011331)"
297015233,False,,residential,,True,173.033,"LINESTRING (6.5118438 37.0014924, 6.5119513 37.0015134, 6.5121639 37.0017229, 6.512387 37.0019598, 6.5126231 37.0021777, 6.5129774 37.0023978, 6.5131952 37.0025843)"
386065525,False,,residential,,False,38.176,"LINESTRING (6.5118438 37.0014924, 6.5118488 37.0013098, 6.5118423 37.0011492)"
386065525,False,,residential,,True,266.41900000000004,"LINESTRING (6.5118438 37.0014924, 6.511905 37.0017346, 6.5120196 37.001985, 6.512158 37.0021526, 6.5122769 37.0022683, 6.5124456 37.002384, 6.5128824 37.0025947, 6.5129516 37.0026586, 6.5130251 37.0028813, 6.5130814 37.0031559, 6.5130705 37.0033441, 6.5130359 37.0033752, 6.5128984 37.0034321)"
297015233,False,,residential,,False,173.033,"LINESTRING (6.5131952 37.0025843, 6.5129774 37.0023978, 6.5126231 37.0021777, 6.512387 37.0019598, 6.5121639 37.0017229, 6.5119513 37.0015134, 6.5118438 37.0014924)"
297015233,False,,residential,,True,149.929,"LINESTRING (6.5131952 37.0025843, 6.5132424 37.0027729, 6.5133316 37.003127, 6.5133395 37.0034519, 6.5133626 37.0039214)"
297015239,False,,residential,,True,276.927,"LINESTRING (6.5131952 37.0025843, 6.5132687 37.0024501, 6.5133107 37.0023265, 6.513064 37.0021526, 6.5124342 37.0016873, 6.5121035 37.0014191, 6.5121009 37.0013499, 6.512156 37.00122, 6.5122321 37.0009811, 6.5123581 37.0009433, 6.512568 37.000914, 6.5126884 37.0010431)"
297015242,False,,unclassified,,True,36.102,"LINESTRING (6.5131031 37.0037115, 6.5129793 37.0035192, 6.5128984 37.0034321)"
385932772,False,CW 132,secondary,80,False,129.186,"LINESTRING (6.5131031 37.0037115, 6.5129618 37.003638, 6.5126628 37.0035068, 6.5125183 37.0034412, 6.5124 37.003373, 6.5122818 37.003276, 6.5119762 37.0029978)"
385932772,False,CW 132,secondary,80,True,32.821,"LINESTRING (6.5131031 37.0037115, 6.5132833 37.00385, 6.5133626 37.0039214)"
297015233,False,,residential,,False,149.929,"LINESTRING (6.5133626 37.0039214, 6.5133395 37.0034519, 6.5133316 37.003127, 6.5132424 37.0027729, 6.5131952 37.0025843)"
385932772,False,CW 132,secondary,80,False,32.821,"LINESTRING (6.5133626 37.0039214, 6.5132833 37.00385, 6.5131031 37.0037115)"
385932772,False,CW 132,secondary,80,True,32.158,"LINESTRING (6.5133626 37.0039214, 6.5134579 37.0040394, 6.5135794 37.0041522)"
386065554,False,,residential,,False,69.149,"LINESTRING (6.5133879 37.0052591, 6.5138322 37.0053475, 6.5141288 37.0054452)"
1018738923,False,CW 7,secondary,,False,98.149,"LINESTRING (6.5133879 37.0052591, 6.5132672 37.0053705, 6.5131545 37.0054819, 6.5130714 37.0056136, 6.5129963 37.005892, 6.5129869 37.0059306, 6.5129466 37.0059745, 6.5128742 37.0060066)"
1018738923,False,CW 7,secondary,,True,125.61500000000001,"LINESTRING (6.5133879 37.0052591, 6.5134536 37.0051691, 6.5135059 37.0050417, 6.5135794 37.0041522)"
386065547,False,,residential,,False,25.193,"LINESTRING (6.5128742 37.0060066, 6.5129618 37.0062221)"
1018738923,False,CW 7,secondary,,True,98.14899999999999,"LINESTRING (6.5128742 37.0060066, 6.5129466 37.0059745, 6.5129869 37.0059306, 6.5129963 37.005892, 6.5130714 37.0056136, 6.5131545 37.0054819, 6.5132672 37.0053705, 6.5133879 37.0052591)"
385932798,False,,unclassified,,True,222.57799999999997,"LINESTRING (6.510536 37.0034876, 6.5106596 37.0027996, 6.5107115 37.0026817, 6.5108192 37.0026021, 6.5109947 37.0025671, 6.5111981 37.0025766, 6.5114494 37.0026626, 6.5117485 37.0028314, 6.5119762 37.0029978)"
385932802,False,,residential,,True,159.19000000000003,"LINESTRING (6.510536 37.0034876, 6.5106222 37.0035699, 6.5106501 37.0036941, 6.5111208 37.0042261, 6.5112324 37.0043121, 6.5116672 37.0044841, 6.5117114 37.0044868)"
385932773,False,,residential,,False,112.823,"LINESTRING (6.5112963 37.0035126, 6.5118387 37.0040031, 6.5119265 37.004105, 6.5119424 37.0042165, 6.5119065 37.0043375)"
385932796,False,,residential,,False,48.417,"LINESTRING (6.5114039 37.0041687, 6.5119065 37.0043375)"
385932773,False,,residential,,False,13.466,"LINESTRING (6.5119065 37.0043375, 6.5119065 37.0044586)"
385932796,False,,residential,,True,48.417,"LINESTRING (6.5119065 37.0043375, 6.5114039 37.0041687)"
385932773,False,,residential,,True,112.823,"LINESTRING (6.5119065 37.0043375, 6.5119424 37.0042165, 6.5119265 37.004105, 6.5118387 37.0040031, 6.5112963 37.0035126)"
385932796,False,,residential,,False,159.608,"LINESTRING (6.5119065 37.0043375, 6.5123811 37.0044522, 6.5126843 37.0044713, 6.5128957 37.0044427, 6.513135 37.0043503, 6.5135011 37.0041574, 6.5135794 37.0041522)"
385932773,False,,residential,,True,13.466,"LINESTRING (6.5119065 37.0044586, 6.5119065 37.0043375)"
385932773,False,,residential,,False,69.994,"LINESTRING (6.5119065 37.0044586, 6.5119065 37.0045605, 6.5119025 37.004793, 6.5118666 37.0048695, 6.5116997 37.0050361)"
385932802,False,,residential,,False,17.849,"LINESTRING (6.5119065 37.0044586, 6.5117709 37.0044904, 6.5117114 37.0044868)"
385932800,False,,residential,,False,46.901,"LINESTRING (6.5117114 37.0044868, 6.5116752 37.0046147, 6.5115794 37.0046752, 6.5113441 37.0047198)"
385932802,False,,residential,,False,159.19000000000003,"LINESTRING (6.5117114 37.0044868, 6.5116672 37.0044841, 6.5112324 37.0043121, 6.5111208 37.0042261, 6.5106501 37.0036941, 6.5106222 37.0035699, 6.510536 37.0034876)"
385932802,False,,residential,,True,17.849,"LINESTRING (6.5117114 37.0044868, 6.5117709 37.0044904, 6.5119065 37.0044586)"
385932778,False,,residential,,False,129.77,"LINESTRING (6.5113441 37.0047198, 6.510339 37.005567)"
385932800,False,,residential,,False,146.087,"LINESTRING (6.5113441 37.0047198, 6.5108376 37.0047421, 6.5106701 37.0047166, 6.5105943 37.0047325, 6.509988 37.0052517)"
385932800,False,,residential,,True,46.900999999999996,"LINESTRING (6.5113441 37.0047198, 6.5115794 37.0046752, 6.5116752 37.0046147, 6.5117114 37.0044868)"
385932773,False,,residential,,False,138.80800000000002,"LINESTRING (6.5116997 37.0050361, 6.5116273 37.0051084, 6.5106302 37.0059461)"
385932773,False,,residential,,True,69.994,"LINESTRING (6.5116997 37.0050361, 6.5118666 37.0048695, 6.5119025 37.004793, 6.5119065 37.0045605, 6.5119065 37.0044586)"
385932794,False,,residential,,False,192.341,"LINESTRING (6.5116997 37.0050361, 6.5118347 37.0051084, 6.5119743 37.0051625, 6.5120661 37.005223, 6.512086 37.0052517, 6.512086 37.0053027, 6.5110051 37.006271)"
385932800,False,,residential,,True,146.087,"LINESTRING (6.509988 37.0052517, 6.5105943 37.0047325, 6.5106701 37.0047166, 6.5108376 37.0047421, 6.5113441 37.0047198)"
385932778,False,,residential,,True,129.77,"LINESTRING (6.510339 37.005567, 6.5113441 37.0047198)"
385932773,False,,residential,,True,138.80800000000002,"LINESTRING (6.5106302 37.0059461, 6.5116273 37.0051084, 6.5116997 37.0050361)"
385932794,False,,residential,,True,192.34099999999998,"LINESTRING (6.5110051 37.006271, 6.512086 37.0053027, 6.512086 37.0052517, 6.5120661 37.005223, 6.5119743 37.0051625, 6.5118347 37.0051084, 6.5116997 37.0050361)"
386065520,False,,residential,,True,236.248,"LINESTRING (6.5113349 36.9984734, 6.5112484 36.9986168, 6.5112376 36.9987497, 6.5112635 36.9988533, 6.5113003 36.9990002, 6.5114106 36.9992834, 6.5115404 36.9995148, 6.5116397 36.9996635, 6.5117853 36.9997877, 6.5120727 36.999983, 6.5122165 37.0002829, 6.5121839 37.000343)"
386065534,False,,residential,,True,17.346,"LINESTRING (6.5131249 37.0001434, 6.5129957 37.0002604)"
386065532,False,,residential,,True,110.622,"LINESTRING (6.5131249 37.0001434, 6.5135801 37.0008826, 6.5136536 37.0010433)"
386065534,False,,residential,,False,34.937,"LINESTRING (6.5131249 37.0001434, 6.5132114 37.0000294, 6.5132788 36.9998567)"
386065527,False,,residential,,False,110.759,"LINESTRING (6.5129957 37.0002604, 6.5135333 37.0011592)"
386065534,False,,residential,,False,17.346,"LINESTRING (6.5129957 37.0002604, 6.5131249 37.0001434)"
386065534,False,,residential,,True,21.602,"LINESTRING (6.5129957 37.0002604, 6.5129303 37.0003196, 6.5128546 37.0004178)"
386065534,False,,residential,,False,21.602,"LINESTRING (6.5128546 37.0004178, 6.5129303 37.0003196, 6.5129957 37.0002604)"
386065534,False,,residential,,True,126.375,"LINESTRING (6.5128546 37.0004178, 6.5127919 37.0004992, 6.5127746 37.0005959, 6.5128308 37.0006857, 6.5131033 37.0010725, 6.5132601 37.0014514)"
386065553,False,,residential,,False,105.301,"LINESTRING (6.5128546 37.0004178, 6.5131692 37.000855, 6.5133379 37.0011745, 6.5133552 37.0012695)"
386065552,False,,residential,,False,29.68,"LINESTRING (6.5138916 37.0008559, 6.5136536 37.0010433)"
297015258,False,,residential,,False,123.94,"LINESTRING (6.5138916 37.0008559, 6.5137279 37.0005997, 6.5135258 37.0002539, 6.5133421 36.9999227, 6.5132788 36.9998567)"
297015258,False,,residential,,True,37.377,"LINESTRING (6.5138916 37.0008559, 6.5139221 37.0009035, 6.5141048 37.0011456)"
386065552,False,,residential,,False,11.725,"LINESTRING (6.5136536 37.0010433, 6.5135844 37.0011331)"
386065552,False,,residential,,True,29.68,"LINESTRING (6.5136536 37.0010433, 6.5138916 37.0008559)"
386065532,False,,residential,,False,110.622,"LINESTRING (6.5136536 37.0010433, 6.5135801 37.0008826, 6.5131249 37.0001434)"
386065529,False,,residential,,False,50.042,"LINESTRING (6.5135844 37.0011331, 6.514111 37.0012933)"
386065552,False,,residential,,False,5.387,"LINESTRING (6.5135844 37.0011331, 6.5135333 37.0011592)"
386065552,False,,residential,,True,11.725,"LINESTRING (6.5135844 37.0011331, 6.5136536 37.0010433)"
386065525,False,,residential,,True,38.176,"LINESTRING (6.5118423 37.0011492, 6.5118488 37.0013098, 6.5118438 37.0014924)"
386065527,False,,residential,,True,110.759,"LINESTRING (6.5135333 37.0011592, 6.5129957 37.0002604)"
386065552,False,,residential,,False,8.513,"LINESTRING (6.5135333 37.0011592, 6.5134525 37.0012004)"
386065552,False,,residential,,True,5.387,"LINESTRING (6.5135333 37.0011592, 6.5135844 37.0011331)"
386065552,False,,residential,,False,11.563,"LINESTRING (6.5134525 37.0012004, 6.5133552 37.0012695)"
386065552,False,,residential,,True,8.513,"LINESTRING (6.5134525 37.0012004, 6.5135333 37.0011592)"
386065531,False,,residential,,True,64.669,"LINESTRING (6.5134525 37.0012004, 6.5136298 37.0012868, 6.5137026 37.0013271, 6.5140981 37.0014658)"
386065552,False,,residential,,False,21.919,"LINESTRING (6.5133552 37.0012695, 6.5132601 37.0014514)"
386065552,False,,residential,,True,11.563,"LINESTRING (6.5133552 37.0012695, 6.5134525 37.0012004)"
386065553,False,,residential,,False,73.19,"LINESTRING (6.5133552 37.0012695, 6.5134114 37.001342, 6.5135476 37.0014128, 6.5140522 37.0015972)"
386065553,False,,residential,,True,105.30099999999999,"LINESTRING (6.5133552 37.0012695, 6.5133379 37.0011745, 6.5131692 37.000855, 6.5128546 37.0004178)"
297015258,False,,residential,,False,19.215,"LINESTRING (6.5140981 37.0014658, 6.514111 37.0012933)"
297015258,False,,residential,,True,15.296000000000001,"LINESTRING (6.5140981 37.0014658, 6.5141005 37.0014757, 6.5140522 37.0015972)"
386065531,False,,residential,,False,64.669,"LINESTRING (6.5140981 37.0014658, 6.5137026 37.0013271, 6.5136298 37.0012868, 6.5134525 37.0012004)"
386065552,False,,residential,,True,21.919,"LINESTRING (6.5132601 37.0014514, 6.5133552 37.0012695)"
297015239,False,,residential,,False,69.941,"LINESTRING (6.5132601 37.0014514, 6.5130988 37.001411, 6.5128357 37.0012011, 6.5126884 37.0010431)"
297015239,False,,residential,,True,74.259,"LINESTRING (6.5132601 37.0014514, 6.5136492 37.0016014, 6.5140145 37.0017395)"
386065534,False,,residential,,False,126.37499999999999,"LINESTRING (6.5132601 37.0014514, 6.5131033 37.0010725, 6.5128308 37.0006857, 6.5127746 37.0005959, 6.5127919 37.0004992, 6.5128546 37.0004178)"
386065549,False,,residential,,True,108.44399999999999,"LINESTRING (6.5099308 37.0015158, 6.5102487 37.0016062, 6.5105887 37.0016594, 6.5107394 37.0016659, 6.510774 37.0016979, 6.5107813 37.0019641)"
386065521,False,,residential,,True,110.16899999999998,"LINESTRING (6.5096542 37.0015927, 6.5098479 37.001702, 6.5102229 37.0018452, 6.5106487 37.0019727, 6.5107813 37.0019641)"
297015258,False,,residential,,False,15.296000000000001,"LINESTRING (6.5140522 37.0015972, 6.5141005 37.0014757, 6.5140981 37.0014658)"
297015258,False,,residential,,True,16.228,"LINESTRING (6.5140522 37.0015972, 6.5140297 37.0016538, 6.5140145 37.0017395)"
386065553,False,,residential,,True,73.19,"LINESTRING (6.5140522 37.0015972, 6.5135476 37.0014128, 6.5134114 37.001342, 6.5133552 37.0012695)"
297015242,False,,unclassified,,False,229.188,"LINESTRING (6.5115719 37.0016749, 6.5116272 37.0018056, 6.5118817 37.0022333, 6.5122615 37.0026367, 6.5125007 37.0029399, 6.5127286 37.0032493, 6.5128984 37.0034321)"
297015242,False,,unclassified,,True,165.712,"LINESTRING (6.5115719 37.0016749, 6.5115323 37.0015812, 6.5115589 37.0013749, 6.5115969 37.0011293, 6.5117032 37.0009867, 6.5118779 37.0008351, 6.512064 37.0006045, 6.5121817 37.0004529, 6.5121935 37.0004026, 6.5121931 37.0003686, 6.5121839 37.000343)"
386065521,False,,residential,,False,83.961,"LINESTRING (6.5115719 37.0016749, 6.5113903 37.0017428, 6.5112973 37.0017843, 6.5112109 37.0019169, 6.5111745 37.0019514, 6.5110984 37.0019639, 6.5107813 37.0019641)"
386065521,False,,residential,,False,110.16900000000001,"LINESTRING (6.5107813 37.0019641, 6.5106487 37.0019727, 6.5102229 37.0018452, 6.5098479 37.001702, 6.5096542 37.0015927)"
386065521,False,,residential,,True,83.961,"LINESTRING (6.5107813 37.0019641, 6.5110984 37.0019639, 6.5111745 37.0019514, 6.5112109 37.0019169, 6.5112973 37.0017843, 6.5113903 37.0017428, 6.5115719 37.0016749)"
386065549,False,,residential,,False,108.444,"LINESTRING (6.5107813 37.0019641, 6.510774 37.0016979, 6.5107394 37.0016659, 6.5105887 37.0016594, 6.5102487 37.0016062, 6.5099308 37.0015158)"
297015242,False,,unclassified,,False,36.102,"LINESTRING (6.5128984 37.0034321, 6.5129793 37.0035192, 6.5131031 37.0037115)"
297015242,False,,unclassified,,True,229.18800000000002,"LINESTRING (6.5128984 37.0034321, 6.5127286 37.0032493, 6.5125007 37.0029399, 6.5122615 37.0026367, 6.5118817 37.0022333, 6.5116272 37.0018056, 6.5115719 37.0016749)"
386065525,False,,residential,,False,266.41900000000004,"LINESTRING (6.5128984 37.0034321, 6.5130359 37.0033752, 6.5130705 37.0033441, 6.5130814 37.0031559, 6.5130251 37.0028813, 6.5129516 37.0026586, 6.5128824 37.0025947, 6.5124456 37.002384, 6.5122769 37.0022683, 6.512158 37.0021526, 6.5120196 37.001985, 6.511905 37.0017346, 6.5118438 37.0014924)"
386065528,False,,residential,,False,134.912,"LINESTRING (6.5141288 37.0054452, 6.5129618 37.0062221)"
386065554,False,,residential,,True,69.149,"LINESTRING (6.5141288 37.0054452, 6.5138322 37.0053475, 6.5133879 37.0052591)"
385932772,False,CW 132,secondary,80,False,203.763,"LINESTRING (6.5181854 37.0056857, 6.5178437 37.0057277, 6.5177287 37.0057277, 6.5176384 37.0057172, 6.5175136 37.005691, 6.5174117 37.0056647, 6.5172392 37.0056149, 6.5170783 37.0055585, 6.5168532 37.0054758, 6.5166183 37.0054273, 6.5163801 37.0054024, 6.516165 37.0053997, 6.5160631 37.0054076, 6.5159678 37.0054299)"
386065528,False,,residential,,True,134.912,"LINESTRING (6.5129618 37.0062221, 6.5141288 37.0054452)"
386065547,False,,residential,,True,25.193,"LINESTRING (6.5129618 37.0062221, 6.5128742 37.0060066)"
