osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width,access
555970376,3,RN 11,Rue Cdt Mira Abderahmane,primary,40,False,True,21.313,"LINESTRING (3.0584232 36.7915543, 3.0582204 36.7916561)",,,
82561313,,,Rue Meriem Abdelaziz,residential,,True,False,24.173,"LINESTRING (3.0585479 36.7917474, 3.0584232 36.7915543)",,,
26026378,,,Rue Meriem Abdelaziz,residential,,True,False,30.880000000000003,"LINESTRING (3.0585479 36.7917474, 3.0584552 36.7917207, 3.0582708 36.79167, 3.0582204 36.7916561)",,,
26026372,3,RN 11,Boulevard Colonel Abderahmane Mira,primary,40,False,False,30.441,"LINESTRING (3.0555984 36.7926533, 3.05591 36.7925407)",,,
113547887,,,Rue Dambasle,residential,,False,True,26.56,"LINESTRING (3.0555984 36.7926533, 3.0554617 36.792441)",,,
26026372,3,RN 11,Boulevard Colonel Abderahmane Mira,primary,40,False,True,39.923,"LINESTRING (3.0555984 36.7926533, 3.0553718 36.7927195, 3.0551839 36.7927893)",,,
555970376,3,RN 11,Rue Cdt Mira Abderahmane,primary,40,False,False,21.313,"LINESTRING (3.0582204 36.7916561, 3.0584232 36.7915543)",,,
371882196,3,RN 11,Rue Cdt Mira Abderahmane,primary,40,False,True,33.041,"LINESTRING (3.0582204 36.7916561, 3.0580849 36.7917236, 3.0579053 36.791813)",,,
567134593,3,RN 11,Rue Cdt Mira Abderahmane,primary,40,False,True,9.304,"LINESTRING (3.0541983 36.7932022, 3.0541049 36.7932397)",,,
"[567134593, 26026372]",3,RN 11,"['Rue Cdt Mira Abderahmane', 'Boulevard Colonel Abderahmane Mira']",primary,40,False,False,99.047,"LINESTRING (3.0541983 36.7932022, 3.0542549 36.793178, 3.0542734 36.7931701, 3.0551839 36.7927893)",,,
26026337,4,,Avenue Boubella Mohamed,secondary,40,False,False,59.456,"LINESTRING (3.0584513 36.7904725, 3.0581563 36.7905977, 3.0578658 36.7907294)",,,
26026337,4,,Avenue Boubella Mohamed,secondary,40,False,True,59.456,"LINESTRING (3.0578658 36.7907294, 3.0581563 36.7905977, 3.0584513 36.7904725)",,,
26453408,,,Rue Ahmed Boukhezer شارع أحمد بوخزار,residential,30,True,False,204.135,"LINESTRING (3.0578658 36.7907294, 3.0578495 36.790706, 3.0578266 36.7906731, 3.057463 36.7906523, 3.0570884 36.7906152, 3.0569675 36.7906165, 3.0563158 36.7905911, 3.0556214 36.7905472)",,,
42137067,,,Boulevard Taleb Abderahmane,residential,30,True,False,48.072,"LINESTRING (3.0578658 36.7907294, 3.057895 36.7907652, 3.0581286 36.7911069)",,,
265903361,2,,Avenue du Colonel Lotfi,secondary,30,False,True,56.203,"LINESTRING (3.0578658 36.7907294, 3.0578408 36.7907417, 3.0577219 36.7908003, 3.0576147 36.7908531, 3.0573282 36.7909942)",,,
42137067,,,Boulevard Taleb Abderahmane,residential,30,True,False,56.242000000000004,"LINESTRING (3.0581286 36.7911069, 3.05825 36.7912912, 3.0584232 36.7915543)",,,
371882194,,,Rue Boumezrag,residential,30,True,False,56.739999999999995,"LINESTRING (3.0581286 36.7911069, 3.0578039 36.7912081, 3.0575362 36.7912948)",,,
556230810,2,,Rampe Louni Arezki منحدر أرزقي لوني,tertiary,,False,False,61.648,"LINESTRING (3.0577777 36.7894892, 3.0571002 36.7893752)",,,
26453331,2,,Rue des Frères Boutmeur,tertiary,,False,False,61.035,"LINESTRING (3.0577777 36.7894892, 3.0576621 36.7895912, 3.0575681 36.7896741, 3.0572849 36.7898692)",,,
26455695,,,Rue Benaïssa Amar,residential,,True,False,71.577,"LINESTRING (3.0486702 36.7926383, 3.0492816 36.7922204)",,,
26253375,2,,Boulevard Touati Saïd,primary,50,False,True,79.113,"LINESTRING (3.0486702 36.7926383, 3.048507 36.7919787, 3.0484988 36.7919402)",,,
26253444,,,Boulevard Touati Saïd نهج سعيد تواتي,primary,,True,False,55.277,"LINESTRING (3.0486702 36.7926383, 3.0489137 36.7926952, 3.0490854 36.7927845, 3.0492167 36.792861)",,,
152205172,,,Boulevard Touati Saïd,primary,30,False,True,8.843,"LINESTRING (3.0507754 36.7932851, 3.0508277 36.7932175)",,,
152205178,,,Boulevard Touati Saïd نهج سعيد تواتي,primary,,True,False,205.35199999999998,"LINESTRING (3.0507754 36.7932851, 3.050638 36.7932439, 3.0504149 36.7932026, 3.0502878 36.7931882, 3.0500321 36.7931555, 3.0498484 36.7931339, 3.0494793 36.7930858, 3.0492733 36.7929758, 3.0489901 36.7928177, 3.0488528 36.7927352, 3.0486702 36.7926383)",,,
567134593,3,RN 11,Rue Cdt Mira Abderahmane,primary,40,False,False,41.188,"LINESTRING (3.0531288 36.793852, 3.0534516 36.7935867)",,,
26253593,2,RN 11,,primary,40,True,False,39.052,"LINESTRING (3.0531288 36.793852, 3.0530546 36.7940465, 3.0530586 36.7941943)",,,
152205178,,,Boulevard Touati Saïd نهج سعيد تواتي,primary,,True,False,187.815,"LINESTRING (3.0522618 36.7944823, 3.0521658 36.7943917, 3.0517882 36.7940687, 3.0508784 36.7933607, 3.0507754 36.7932851)",,,
557247674,,RN 11,Rue Commandant Mira Abderahmane,primary,,True,False,12.370000000000001,"LINESTRING (3.0522618 36.7944823, 3.052305 36.7944493, 3.0523623 36.7944055)",,,
556229359,,RN 11,Rue Commandant Mira Abderahmane,primary,,True,False,39.431,"LINESTRING (3.0523623 36.7944055, 3.0526847 36.7941624)",,,
26253444,,,Boulevard Touati Saïd نهج سعيد تواتي,primary,,True,False,15.439,"LINESTRING (3.0508277 36.7932175, 3.050952 36.7933143)",,,
152205172,,,Boulevard Touati Saïd,primary,30,False,False,8.843,"LINESTRING (3.0508277 36.7932175, 3.0507754 36.7932851)",,,
26253375,2,,Boulevard Touati Saïd,primary,50,False,False,69.19,"LINESTRING (3.0483364 36.7913317, 3.0484988 36.7919402)",,,
26253375,2,,Boulevard Touati Saïd,primary,50,False,True,20.381,"LINESTRING (3.0483364 36.7913317, 3.0483236 36.7911487)",,,
26455682,,,,residential,,True,False,18.931,"LINESTRING (3.0483364 36.7913317, 3.0484806 36.7914568)",,,
26253375,2,,Boulevard Touati Saïd,primary,50,False,False,31.623,"LINESTRING (3.0477644 36.7902781, 3.0479748 36.7905072)",,,
265400192,,,,residential,,False,False,74.538,"LINESTRING (3.0477644 36.7902781, 3.047812 36.790221, 3.0478761 36.7901442, 3.047911 36.790112, 3.0477634 36.7899316, 3.0480102 36.7897769)",,,
26346175,2,,Rue Mohamed Tazairt,tertiary,,False,True,216.22599999999994,"LINESTRING (3.0545608 36.7885264, 3.05594 36.7890809, 3.0559999 36.789114, 3.0560691 36.7891472, 3.0564262 36.78933, 3.0565442 36.7893697, 3.0567217 36.7893919)",,,
26346183,,,Rue Mohamed Tazairt,tertiary,50,True,False,74.419,"LINESTRING (3.0545608 36.7885264, 3.0542822 36.7883913, 3.0540469 36.7883168, 3.0537927 36.7882866)",,,
26454429,,,Rue Birem Khelil,residential,,True,False,72.698,"LINESTRING (3.0537055 36.7882747, 3.0532867 36.7877135)",,,
26346183,,,Rue Mohamed Tazairt,tertiary,50,True,False,69.059,"LINESTRING (3.0537055 36.7882747, 3.0533219 36.7882625, 3.052946 36.7883504)",,,
26346189,,,Rue Mechkal Ali,tertiary,40,True,False,163.785,"LINESTRING (3.0532867 36.7877135, 3.0539665 36.7877294, 3.0545608 36.7885264)",,,
26453545,1,,Rue Christophe Colomb,residential,40,True,False,67.183,"LINESTRING (3.0527481 36.7897915, 3.0532618 36.789349)",,,
28334516,,,Avenue Askri Ahcène,residential,40,True,False,28.721,"LINESTRING (3.0527481 36.7897915, 3.0529359 36.7898608, 3.05302 36.7899245)",,,
294442437,,,Avenue Askri Ahcène نهج عسكري أحسن,tertiary,40,True,False,68.96,"LINESTRING (3.0527481 36.7897915, 3.0525208 36.7897803, 3.0519752 36.7897529)",,,
26453451,,,Rue Hassena Ahmed شارع أحمد حسينة,residential,30,True,False,71.92,"LINESTRING (3.0519752 36.7897529, 3.0518502 36.7891139)",,,
294442437,,,Avenue Askri Ahcène نهج عسكري أحسن,tertiary,40,True,False,97.696,"LINESTRING (3.0519752 36.7897529, 3.0517696 36.7897297, 3.0516501 36.7896993, 3.051555 36.7896609, 3.0514518 36.789604, 3.0513576 36.7895028, 3.0512981 36.7893882, 3.0512461 36.7892554, 3.0512289 36.7892213)",,,
215889537,,,,residential,,False,True,61.673,"LINESTRING (3.048541 36.7869456, 3.0492076 36.7867952)",,,
231926642,2,,Avenue Askri Ahcène,tertiary,,False,False,59.452,"LINESTRING (3.048541 36.7869456, 3.0484629 36.7868919, 3.0483921 36.7868268, 3.0483382 36.7867631, 3.0483237 36.7866833, 3.0483351 36.7864752)",,,
231926642,2,,Avenue Askri Ahcène,tertiary,,False,True,233.73399999999998,"LINESTRING (3.048541 36.7869456, 3.0490925 36.7872712, 3.0495189 36.7875268, 3.0501618 36.7877086, 3.0505337 36.7879541, 3.0507279 36.7880713)",,,
26346211,,,Avenue Askri Ahcène,tertiary,,True,False,9.603,"LINESTRING (3.0510786 36.7887471, 3.051072 36.7886609)",,,
26452855,2,,Boulevard du Colonel Lotfi شارع العقيد لطفي,secondary,30,True,False,59.177,"LINESTRING (3.0527974 36.7910519, 3.0534619 36.7910453)",,,
26454136,,,Rue Frères Driraoui شارع الإخوة دراوي,residential,40,True,False,68.60300000000001,"LINESTRING (3.0527974 36.7910519, 3.0527805 36.790456, 3.0527799 36.7904351)",,,
26453040,2,,Avenue Ghafra Brahim,tertiary,30,True,False,36.373,"LINESTRING (3.0557141 36.7911098, 3.0553151 36.7911798)",,,
26452861,2,,Avenue du Colonel Lotfi,secondary,,False,False,54.584,"LINESTRING (3.0557141 36.7911098, 3.0561691 36.791159, 3.0563221 36.7911719)",,,
26452902,2,,Avenue du Colonel Lotfi شارع العقيد لطفي,secondary,40,True,False,121.119,"LINESTRING (3.0503074 36.7903958, 3.0514517 36.7907777, 3.0515262 36.7908535)",,,
