osmid,oneway,highway,reversed,length,ref,geometry,maxspeed,junction,tunnel
67805678,False,secondary,False,7.729,,"LINESTRING (3.4426124 36.7539618, 3.4426206 36.754031)",,,
67805678,False,secondary,True,46.282,,"LINESTRING (3.4426124 36.7539618, 3.4424723 36.753561)",,,
180989076,False,residential,True,39.838,,"LINESTRING (3.4426124 36.7539618, 3.442847 36.7536568)",,,
180989049,False,residential,False,46.752,,"LINESTRING (3.4429999 36.7526637, 3.4434065 36.7529295)",,,
180989090,False,residential,True,96.251,,"LINESTRING (3.4429999 36.7526637, 3.4436804 36.7519914)",,,
180989049,False,residential,True,37.193,,"LINESTRING (3.4429999 36.7526637, 3.4427064 36.7524717, 3.4426829 36.7524472)",,,
123937205,False,residential,False,56.408,,"LINESTRING (3.4419889 36.7539967, 3.4426206 36.754031)",,,
180989048,False,residential,True,196.387,,"LINESTRING (3.4419889 36.7539967, 3.4418037 36.7557566)",,,
123937205,False,residential,True,118.339,,"LINESTRING (3.4419889 36.7539967, 3.4414063 36.7539786, 3.4410788 36.7538552, 3.4406967 36.7538304)",,,
180989038,False,residential,True,60.45,,"LINESTRING (3.4452659 36.7538927, 3.445455 36.7533706)",,,
180989044,False,residential,False,49.225,,"LINESTRING (3.4452659 36.7538927, 3.4456971 36.7541695)",,,
180989044,False,residential,True,46.319,,"LINESTRING (3.4452659 36.7538927, 3.4448602 36.7536322)",,,
180989025,False,residential,True,35.096,,"LINESTRING (3.4445894 36.7551, 3.4442342 36.7549635)",,,
180989060,False,residential,False,106.117,,"LINESTRING (3.4445894 36.7551, 3.4446805 36.7546895, 3.4446912 36.7544811, 3.4446912 36.7543135, 3.4446885 36.7541523)",,,
180989060,False,residential,True,45.602999999999994,,"LINESTRING (3.4445894 36.7551, 3.4446446 36.7551205, 3.4447717 36.755143, 3.4450855 36.7551967)",,,
23372278,False,residential,False,70.72399999999999,,"LINESTRING (3.4486437 36.7579509, 3.4485375 36.7579387, 3.4480958 36.7579231, 3.4478517 36.7579337)",,,
23372278,False,residential,True,38.306,,"LINESTRING (3.4486437 36.7579509, 3.4487671 36.757998, 3.4488916 36.7580719, 3.448972 36.7581621)",,,
"[180989091, 180989070, 180989078]",False,residential,"[False, True]",108.70200000000001,,"LINESTRING (3.4486437 36.7579509, 3.4486502 36.7578334, 3.4486797 36.7571736, 3.4486743 36.7570705, 3.4486502 36.7569759)",,,yes
180989057,False,residential,True,12.762,,"LINESTRING (3.4453045 36.752155, 3.4453832 36.7520591)",,,
180989077,False,residential,False,44.429,,"LINESTRING (3.4453045 36.752155, 3.4452785 36.7521323, 3.4449074 36.7519142)",,,
180989077,False,residential,True,57.932,,"LINESTRING (3.4453045 36.752155, 3.445335 36.7521816, 3.4453645 36.7522482, 3.4453591 36.7523364, 3.4453142 36.7526603)",,,
180989025,False,residential,False,42.642,,"LINESTRING (3.4437566 36.7549382, 3.4442342 36.7549635)",,,
180989085,False,residential,False,104.579,,"LINESTRING (3.4437566 36.7549382, 3.443671 36.7558762)",,,
180989085,False,residential,True,95.013,,"LINESTRING (3.4437566 36.7549382, 3.4438343 36.754086)",,,
180989061,False,residential,False,95.23,,"LINESTRING (3.4433535 36.7517803, 3.4426829 36.7524472)",,,
180989061,False,residential,True,88.314,,"LINESTRING (3.4433535 36.7517803, 3.4439738 36.7511608)",,,
180989088,False,residential,False,37.406,,"LINESTRING (3.4433535 36.7517803, 3.4436804 36.7519914)",,,
180989088,False,residential,True,39.854,,"LINESTRING (3.4433535 36.7517803, 3.4430029 36.7515577)",,,
180989028,False,residential,True,7.048,,"LINESTRING (3.4440061 36.7527759, 3.4440851 36.7527726)",,,
180989028,False,residential,False,48.842,,"LINESTRING (3.4440061 36.7527759, 3.4439295 36.7527791, 3.4437766 36.7527984, 3.443621 36.7528156, 3.4434678 36.7528516)",,,
180989080,False,residential,True,108.834,,"LINESTRING (3.4440061 36.7527759, 3.4439536 36.7529811, 3.4439536 36.7530606, 3.4439831 36.7531165, 3.4440287 36.753168, 3.4441253 36.7532669, 3.4442192 36.7533743, 3.4443943 36.7536499)",,,
123937205,False,residential,False,63.26,,"LINESTRING (3.4442342 36.7549635, 3.4441792 36.7555307)",,,
180989025,False,residential,False,35.096,,"LINESTRING (3.4442342 36.7549635, 3.4445894 36.7551)",,,
180989025,False,residential,True,42.642,,"LINESTRING (3.4442342 36.7549635, 3.4437566 36.7549382)",,,
123937205,False,residential,True,132.30700000000002,,"LINESTRING (3.4442342 36.7549635, 3.4442969 36.7543156, 3.4442943 36.7541888, 3.4442648 36.754133, 3.4441859 36.7541019, 3.4438343 36.754086)",,,
123937205,False,residential,False,42.069,,"LINESTRING (3.4441792 36.7555307, 3.4441427 36.7559079)",,,
123937205,False,residential,True,63.26,,"LINESTRING (3.4441792 36.7555307, 3.4442342 36.7549635)",,,
180989068,False,residential,True,123.231,,"LINESTRING (3.4441792 36.7555307, 3.4453913 36.7555749, 3.4454208 36.7555599, 3.445461 36.7554567)",,,
28839881,False,primary,False,54.052,RN 24,"LINESTRING (3.4430457 36.7558342, 3.4424411 36.7557936)",,,
28839881,False,primary,True,55.903,RN 24,"LINESTRING (3.4430457 36.7558342, 3.443671 36.7558762)",,,
180989079,False,residential,True,198.112,,"LINESTRING (3.4430457 36.7558342, 3.4432259 36.7540584)",,,
180989077,False,residential,True,18.747,,"LINESTRING (3.4455919 36.7520806, 3.4453832 36.7520591)",,,
180989057,False,residential,False,92.41900000000001,,"LINESTRING (3.4455919 36.7520806, 3.4456622 36.7516873, 3.4453832 36.7520591)",,,
180989077,False,residential,False,240.208,,"LINESTRING (3.4455919 36.7520806, 3.4461959 36.7521429, 3.4461638 36.7524288, 3.4463542 36.7524438, 3.446314 36.7527468, 3.4462818 36.752792, 3.4462442 36.7528156, 3.4461933 36.7528242, 3.4453527 36.7527609, 3.4453232 36.752748, 3.4453055 36.7527232, 3.4453142 36.7526603)",,,
180989058,False,residential,False,82.511,,"LINESTRING (3.4423832 36.7504091, 3.4423631 36.7503979, 3.4423014 36.7503828, 3.4422451 36.750385, 3.4414827 36.7505198)",,,
180989058,False,residential,True,42.655,,"LINESTRING (3.4423832 36.7504091, 3.4424248 36.7504323, 3.4427618 36.7506438)",,,
23372278,False,residential,False,134.322,,"LINESTRING (3.4469147 36.7579365, 3.4466358 36.7579752, 3.4464534 36.7579881, 3.4462013 36.7579859, 3.4454127 36.7579558)",,,
23372278,False,residential,True,83.691,,"LINESTRING (3.4469147 36.7579365, 3.4470274 36.7579279, 3.4471079 36.7579193, 3.447191 36.7579215, 3.4473466 36.7579322, 3.4475075 36.7579408, 3.4476899 36.7579408, 3.4478517 36.7579337)",,,
1171962903,False,residential,False,116.54299999999999,,"LINESTRING (3.4469147 36.7579365, 3.4469246 36.7579759, 3.4469282 36.7580161, 3.4469255 36.7580563, 3.4469166 36.7580959, 3.4469014 36.7581343, 3.4465165 36.7587574, 3.4464921 36.7587899, 3.4464646 36.7588207, 3.4464344 36.7588498, 3.4464015 36.7588771)",,,
180989028,False,residential,False,50.651,,"LINESTRING (3.4456971 36.7541695, 3.4458774 36.7537375)",,,
180989044,False,residential,False,41.376,,"LINESTRING (3.4456971 36.7541695, 3.4459401 36.7544866)",,,
180989044,False,residential,True,49.225,,"LINESTRING (3.4456971 36.7541695, 3.4452659 36.7538927)",,,
180989049,False,residential,True,43.482,,"LINESTRING (3.442448 36.7509433, 3.4427618 36.7506438)",,,
180989049,False,residential,False,86.806,,"LINESTRING (3.442448 36.7509433, 3.4422021 36.751178, 3.4423378 36.7516396)",,,
180989075,False,residential,True,105.84,,"LINESTRING (3.442448 36.7509433, 3.4419915 36.7506436, 3.4416239 36.7510213)",,,
28839881,False,primary,False,22.601,RN 24,"LINESTRING (3.4439238 36.7558932, 3.443671 36.7558762)",,,
28839881,False,primary,True,19.57,RN 24,"LINESTRING (3.4439238 36.7558932, 3.4441427 36.7559079)",,,
180989092,False,residential,True,57.623,,"LINESTRING (3.4439238 36.7558932, 3.4440392 36.7564031)",,,
180989072,False,residential,False,46.064,,"LINESTRING (3.4423378 36.7516396, 3.4418402 36.7517521)",,,
180989072,False,residential,True,131.78,,"LINESTRING (3.4423378 36.7516396, 3.4432682 36.7507183)",,,
180989049,False,residential,False,50.662000000000006,,"LINESTRING (3.4423378 36.7516396, 3.4424301 36.7519538, 3.4424691 36.7520829)",,,
180989049,False,residential,True,86.806,,"LINESTRING (3.4423378 36.7516396, 3.4422021 36.751178, 3.442448 36.7509433)",,,
180989039,False,residential,False,40.024,,"LINESTRING (3.4432682 36.7507183, 3.4429144 36.7504965)",,,
180989039,False,residential,True,29.635,,"LINESTRING (3.4432682 36.7507183, 3.4435301 36.7508826)",,,
180989072,False,residential,False,131.78,,"LINESTRING (3.4432682 36.7507183, 3.4423378 36.7516396)",,,
180989039,False,residential,False,10.812,,"LINESTRING (3.4436257 36.7509425, 3.4435301 36.7508826)",,,
180989039,False,residential,True,33.599,,"LINESTRING (3.4436257 36.7509425, 3.4439227 36.7511287)",,,
180989086,False,residential,False,88.082,,"LINESTRING (3.4436257 36.7509425, 3.4430029 36.7515577)",,,
180989088,False,residential,False,41.891,,"LINESTRING (3.4436804 36.7519914, 3.4440475 36.7522268)",,,
180989088,False,residential,True,37.406,,"LINESTRING (3.4436804 36.7519914, 3.4433535 36.7517803)",,,
180989090,False,residential,False,96.251,,"LINESTRING (3.4436804 36.7519914, 3.4429999 36.7526637)",,,
180989090,False,residential,True,88.393,,"LINESTRING (3.4436804 36.7519914, 3.4443015 36.7513715)",,,
180989077,False,residential,False,40.3,,"LINESTRING (3.4449074 36.7519142, 3.4445427 36.7516998)",,,
180989094,False,residential,False,120.324,,"LINESTRING (3.4449074 36.7519142, 3.4440851 36.7527726)",,,
180989094,False,residential,True,79.605,,"LINESTRING (3.4449074 36.7519142, 3.4454503 36.7513456)",,,
180989077,False,residential,True,44.429,,"LINESTRING (3.4449074 36.7519142, 3.4452785 36.7521323, 3.4453045 36.752155)",,,
180989060,False,residential,False,45.603,,"LINESTRING (3.4450855 36.7551967, 3.4447717 36.755143, 3.4446446 36.7551205, 3.4445894 36.7551)",,,
180989076,False,residential,False,73.351,,"LINESTRING (3.4445427 36.7516998, 3.4440475 36.7522268)",,,
180989076,False,residential,True,15.032,,"LINESTRING (3.4445427 36.7516998, 3.4446413 36.7515901)",,,
180989077,False,residential,True,40.3,,"LINESTRING (3.4445427 36.7516998, 3.4449074 36.7519142)",,,
"[180989091, 180989078, 180989070]",False,residential,"[False, True]",108.702,,"LINESTRING (3.4486502 36.7569759, 3.4486743 36.7570705, 3.4486797 36.7571736, 3.4486502 36.7578334, 3.4486437 36.7579509)",,,yes
180989070,False,residential,True,236.649,,"LINESTRING (3.4486502 36.7569759, 3.448559 36.7568513, 3.4483846 36.7566966, 3.4482505 36.756587, 3.4480359 36.756471, 3.4475719 36.7562583, 3.4474555 36.7561886, 3.4473493 36.7560649, 3.4468596 36.7554617)",,,
"[783821048, 783821049, 783821047]",False,residential,True,593.933,,"LINESTRING (3.4486502 36.7569759, 3.4489855 36.7569652, 3.449133 36.7569524, 3.4495018 36.756904, 3.4502113 36.7567418, 3.4503454 36.7567025, 3.4511313 36.7563775, 3.4512185 36.7563872, 3.451311 36.7564205, 3.4514022 36.7565269, 3.4515282 36.7567718, 3.4515282 36.7569115, 3.4514853 36.757019, 3.45137 36.7571028, 3.4495622 36.7576851, 3.4491136 36.7578468, 3.4490043 36.7579188, 3.4489708 36.7579844, 3.448972 36.7581621)",,,yes
180989092,False,residential,False,21.87,,"LINESTRING (3.4441071 36.7568091, 3.4440867 36.7566131)",,,
180989092,False,residential,True,165.651,,"LINESTRING (3.4441071 36.7568091, 3.4422857 36.7565094)",,,
1092000931,False,residential,False,34.412,,"LINESTRING (3.4441071 36.7568091, 3.4440205 36.7571107)",,,
23372278,False,residential,False,38.306,,"LINESTRING (3.448972 36.7581621, 3.4488916 36.7580719, 3.4487671 36.757998, 3.4486437 36.7579509)",,,
"[783821048, 783821049, 783821047]",False,residential,False,593.933,,"LINESTRING (3.448972 36.7581621, 3.4489708 36.7579844, 3.4490043 36.7579188, 3.4491136 36.7578468, 3.4495622 36.7576851, 3.45137 36.7571028, 3.4514853 36.757019, 3.4515282 36.7569115, 3.4515282 36.7567718, 3.4514022 36.7565269, 3.451311 36.7564205, 3.4512185 36.7563872, 3.4511313 36.7563775, 3.4503454 36.7567025, 3.4502113 36.7567418, 3.4495018 36.756904, 3.449133 36.7569524, 3.4489855 36.7569652, 3.4486502 36.7569759)",,,yes
180989044,False,residential,True,41.376,,"LINESTRING (3.4459401 36.7544866, 3.4456971 36.7541695)",,,
67805678,False,secondary,False,128.739,,"LINESTRING (3.4418402 36.7517521, 3.4422298 36.752867)",,,
67805678,False,secondary,True,83.515,,"LINESTRING (3.4418402 36.7517521, 3.4416239 36.7510213)",,,
180989072,False,residential,True,46.064,,"LINESTRING (3.4418402 36.7517521, 3.4423378 36.7516396)",,,
123937205,False,residential,False,118.339,,"LINESTRING (3.4406967 36.7538304, 3.4410788 36.7538552, 3.4414063 36.7539786, 3.4419889 36.7539967)",,,
180989076,False,residential,False,10.24,,"LINESTRING (3.4434678 36.7528516, 3.4434065 36.7529295)",,,
180989028,False,residential,True,48.842,,"LINESTRING (3.4434678 36.7528516, 3.443621 36.7528156, 3.4437766 36.7527984, 3.4439295 36.7527791, 3.4440061 36.7527759)",,,
180989076,False,residential,True,86.667,,"LINESTRING (3.4434678 36.7528516, 3.443613 36.7526673, 3.4440475 36.7522268)",,,
180989042,False,residential,False,23.583,,"LINESTRING (3.4452216 36.7509868, 3.4453902 36.7508233)",,,
180989076,False,residential,False,84.695,,"LINESTRING (3.4452216 36.7509868, 3.4446413 36.7515901)",,,
180989076,False,residential,True,81.114,,"LINESTRING (3.4452216 36.7509868, 3.4445075 36.7505343)",,,
180989080,False,residential,False,53.451,,"LINESTRING (3.4446885 36.7541523, 3.4444364 36.7537161)",,,
180989060,False,residential,True,106.11699999999999,,"LINESTRING (3.4446885 36.7541523, 3.4446912 36.7543135, 3.4446912 36.7544811, 3.4446805 36.7546895, 3.4445894 36.7551)",,,
180989080,False,residential,True,234.68300000000002,,"LINESTRING (3.4446885 36.7541523, 3.4448672 36.7543061, 3.4452706 36.7546981, 3.445417 36.7548154, 3.4455324 36.754897, 3.4457335 36.754998, 3.4459347 36.7551291, 3.4465821 36.7556069)",,,
180989044,False,residential,False,46.319,,"LINESTRING (3.4448602 36.7536322, 3.4452659 36.7538927)",,,
180989044,False,residential,True,54.322,,"LINESTRING (3.4448602 36.7536322, 3.4449533 36.7531494)",,,
1171962648,False,residential,False,43.8,,"LINESTRING (3.4448602 36.7536322, 3.4447926 36.7536127, 3.444578 36.7535827, 3.4443943 36.7536499)",,,
180989068,False,residential,False,123.231,,"LINESTRING (3.445461 36.7554567, 3.4454208 36.7555599, 3.4453913 36.7555749, 3.4441792 36.7555307)",,,
180989039,False,residential,False,33.599,,"LINESTRING (3.4439227 36.7511287, 3.4436257 36.7509425)",,,
180989039,False,residential,True,5.785,,"LINESTRING (3.4439227 36.7511287, 3.4439738 36.7511608)",,,
180989042,False,residential,True,84.161,,"LINESTRING (3.4439227 36.7511287, 3.4445075 36.7505343)",,,
123937205,False,residential,True,54.29,,"LINESTRING (3.4438343 36.754086, 3.4432259 36.7540584)",,,
180989085,False,residential,False,95.013,,"LINESTRING (3.4438343 36.754086, 3.4437566 36.7549382)",,,
123937205,False,residential,False,132.30700000000002,,"LINESTRING (3.4438343 36.754086, 3.4441859 36.7541019, 3.4442648 36.754133, 3.4442943 36.7541888, 3.4442969 36.7543156, 3.4442342 36.7549635)",,,
28839881,False,primary,False,55.903,RN 24,"LINESTRING (3.443671 36.7558762, 3.4430457 36.7558342)",,,
28839881,False,primary,True,22.601,RN 24,"LINESTRING (3.443671 36.7558762, 3.4439238 36.7558932)",,,
180989085,False,residential,True,104.579,,"LINESTRING (3.443671 36.7558762, 3.4437566 36.7549382)",,,
180989049,False,residential,False,43.482,,"LINESTRING (3.4427618 36.7506438, 3.442448 36.7509433)",,,
180989049,False,residential,True,21.287,,"LINESTRING (3.4427618 36.7506438, 3.4429144 36.7504965)",,,
180989058,False,residential,False,42.655,,"LINESTRING (3.4427618 36.7506438, 3.4424248 36.7504323, 3.4423832 36.7504091)",,,
180989042,False,residential,False,84.161,,"LINESTRING (3.4445075 36.7505343, 3.4439227 36.7511287)",,,
180989076,False,residential,False,81.114,,"LINESTRING (3.4445075 36.7505343, 3.4452216 36.7509868)",,,
180989042,False,residential,True,166.943,,"LINESTRING (3.4445075 36.7505343, 3.4448763 36.7501572, 3.4456128 36.7506075, 3.4453902 36.7508233)",,,
180989028,False,residential,False,14.547,,"LINESTRING (3.4449533 36.7531494, 3.4448102 36.7530864)",,,
180989028,False,residential,True,51.018,,"LINESTRING (3.4449533 36.7531494, 3.445455 36.7533706)",,,
180989044,False,residential,False,54.322,,"LINESTRING (3.4449533 36.7531494, 3.4448602 36.7536322)",,,
180989049,False,residential,True,46.752,,"LINESTRING (3.4434065 36.7529295, 3.4429999 36.7526637)",,,
180989076,False,residential,False,95.0,,"LINESTRING (3.4434065 36.7529295, 3.442847 36.7536568)",,,
180989076,False,residential,True,10.24,,"LINESTRING (3.4434065 36.7529295, 3.4434678 36.7528516)",,,
67805678,False,secondary,False,83.515,,"LINESTRING (3.4416239 36.7510213, 3.4418402 36.7517521)",,,
67805678,False,secondary,True,57.168,,"LINESTRING (3.4416239 36.7510213, 3.4415701 36.7508396, 3.4414827 36.7505198)",,,
180989075,False,residential,False,105.84,,"LINESTRING (3.4416239 36.7510213, 3.4419915 36.7506436, 3.442448 36.7509433)",,,
180989028,False,residential,False,7.048,,"LINESTRING (3.4440851 36.7527726, 3.4440061 36.7527759)",,,
180989094,False,residential,True,120.324,,"LINESTRING (3.4440851 36.7527726, 3.4449074 36.7519142)",,,
180989028,False,residential,True,28.363,,"LINESTRING (3.4440851 36.7527726, 3.4441561 36.7527967, 3.4442299 36.7528328, 3.4443667 36.7528908)",,,
272523351,True,primary,False,26.936,,"LINESTRING (3.4476492 36.7546076, 3.447942 36.754668)",,,
28840179,True,primary,False,18.965,,"LINESTRING (3.4476492 36.7546076, 3.4476851 36.7546187, 3.447714 36.7546389, 3.4477326 36.7546657, 3.4477386 36.7546961, 3.4477313 36.7547263, 3.4477221 36.7547414)",30,roundabout,
28839881,False,primary,False,29.527,RN 24,"LINESTRING (3.4468596 36.7554617, 3.4465821 36.7556069)",,,
28839881,False,primary,True,61.30500000000001,RN 24,"LINESTRING (3.4468596 36.7554617, 3.4471925 36.7552874, 3.4472487 36.7552332, 3.4473781 36.7551084)",,,
180989070,False,residential,False,236.649,,"LINESTRING (3.4468596 36.7554617, 3.4473493 36.7560649, 3.4474555 36.7561886, 3.4475719 36.7562583, 3.4480359 36.756471, 3.4482505 36.756587, 3.4483846 36.7566966, 3.448559 36.7568513, 3.4486502 36.7569759)",,,
180989094,False,residential,False,79.605,,"LINESTRING (3.4454503 36.7513456, 3.4449074 36.7519142)",,,
180989028,False,residential,False,45.103,,"LINESTRING (3.4448102 36.7530864, 3.4443667 36.7528908)",,,
180989028,False,residential,True,14.547,,"LINESTRING (3.4448102 36.7530864, 3.4449533 36.7531494)",,,
180989059,False,residential,True,72.661,,"LINESTRING (3.4448102 36.7530864, 3.4450828 36.7526866, 3.4451247 36.7526577, 3.4451794 36.752648, 3.4453142 36.7526603)",,,
180989039,False,residential,False,38.825,,"LINESTRING (3.4446413 36.7515901, 3.4443015 36.7513715)",,,
180989076,False,residential,False,15.032,,"LINESTRING (3.4446413 36.7515901, 3.4445427 36.7516998)",,,
180989076,False,residential,True,84.695,,"LINESTRING (3.4446413 36.7515901, 3.4452216 36.7509868)",,,
28839881,False,primary,False,19.57,RN 24,"LINESTRING (3.4441427 36.7559079, 3.4439238 36.7558932)",,,
123937205,False,residential,True,42.069,,"LINESTRING (3.4441427 36.7559079, 3.4441792 36.7555307)",,,
28839881,False,primary,True,229.04000000000002,RN 24,"LINESTRING (3.4441427 36.7559079, 3.4453275 36.7559874, 3.4455703 36.7559932, 3.445809 36.7559667, 3.4460132 36.7559053, 3.4465821 36.7556069)",,,
67805678,False,secondary,False,57.168,,"LINESTRING (3.4414827 36.7505198, 3.4415701 36.7508396, 3.4416239 36.7510213)",,,
180989058,False,residential,True,82.51100000000001,,"LINESTRING (3.4414827 36.7505198, 3.4422451 36.750385, 3.4423014 36.7503828, 3.4423631 36.7503979, 3.4423832 36.7504091)",,,
123937205,False,residential,False,54.29,,"LINESTRING (3.4432259 36.7540584, 3.4438343 36.754086)",,,
123937205,False,residential,True,54.013,,"LINESTRING (3.4432259 36.7540584, 3.4426206 36.754031)",,,
180989079,False,residential,False,198.112,,"LINESTRING (3.4432259 36.7540584, 3.4430457 36.7558342)",,,
28839881,False,primary,True,56.934,RN 24,"LINESTRING (3.4418037 36.7557566, 3.4424411 36.7557936)",,,
180989048,False,residential,False,196.387,,"LINESTRING (3.4418037 36.7557566, 3.4419889 36.7539967)",,,
28839881,False,primary,False,175.21,RN 24,"LINESTRING (3.4418037 36.7557566, 3.4410536 36.7557131, 3.4409337 36.7557061, 3.4406376 36.7556522, 3.4404158 36.7555875, 3.4402275 36.7554958, 3.4399416 36.7553569)",,,
180989086,False,residential,True,75.315,,"LINESTRING (3.4424691 36.7520829, 3.4430029 36.7515577)",,,
180989049,False,residential,False,45.424,,"LINESTRING (3.4424691 36.7520829, 3.4425106 36.7522203, 3.4425819 36.7523418, 3.4426829 36.7524472)",,,
180989049,False,residential,True,50.662000000000006,,"LINESTRING (3.4424691 36.7520829, 3.4424301 36.7519538, 3.4423378 36.7516396)",,,
180989039,False,residential,True,40.024,,"LINESTRING (3.4429144 36.7504965, 3.4432682 36.7507183)",,,
180989049,False,residential,False,21.287,,"LINESTRING (3.4429144 36.7504965, 3.4427618 36.7506438)",,,
180989080,False,residential,False,8.262,,"LINESTRING (3.4444364 36.7537161, 3.4443943 36.7536499)",,,
180989080,False,residential,True,53.451,,"LINESTRING (3.4444364 36.7537161, 3.4446885 36.7541523)",,,
1092000919,False,residential,False,141.755,,"LINESTRING (3.4444364 36.7537161, 3.442847 36.7536568)",,,
180989028,False,residential,True,45.103,,"LINESTRING (3.4443667 36.7528908, 3.4448102 36.7530864)",,,
1171962038,False,residential,True,63.349,,"LINESTRING (3.4443667 36.7528908, 3.4448141 36.752448)",,,
180989028,False,residential,False,28.363,,"LINESTRING (3.4443667 36.7528908, 3.4442299 36.7528328, 3.4441561 36.7527967, 3.4440851 36.7527726)",,,
23372278,False,residential,True,134.322,,"LINESTRING (3.4454127 36.7579558, 3.4462013 36.7579859, 3.4464534 36.7579881, 3.4466358 36.7579752, 3.4469147 36.7579365)",,,
180989052,False,tertiary,False,561.0040000000001,,"LINESTRING (3.4454127 36.7579558, 3.4433877 36.7573885, 3.4410971 36.7567696, 3.4404051 36.7565633, 3.4399815 36.7564174, 3.4396543 36.7562799, 3.439512 36.7562118)",,,
180989052,False,tertiary,True,137.502,,"LINESTRING (3.4454127 36.7579558, 3.4456085 36.7580418, 3.4457534 36.7581321, 3.4459519 36.7583083, 3.4464015 36.7588771)",,,
180989059,False,residential,False,72.661,,"LINESTRING (3.4453142 36.7526603, 3.4451794 36.752648, 3.4451247 36.7526577, 3.4450828 36.7526866, 3.4448102 36.7530864)",,,
180989077,False,residential,False,57.932,,"LINESTRING (3.4453142 36.7526603, 3.4453591 36.7523364, 3.4453645 36.7522482, 3.445335 36.7521816, 3.4453045 36.752155)",,,
180989077,False,residential,True,240.20800000000003,,"LINESTRING (3.4453142 36.7526603, 3.4453055 36.7527232, 3.4453232 36.752748, 3.4453527 36.7527609, 3.4461933 36.7528242, 3.4462442 36.7528156, 3.4462818 36.752792, 3.446314 36.7527468, 3.4463542 36.7524438, 3.4461638 36.7524288, 3.4461959 36.7521429, 3.4455919 36.7520806)",,,
180989061,False,residential,False,61.713,,"LINESTRING (3.4426829 36.7524472, 3.4422298 36.752867)",,,
180989061,False,residential,True,95.23,,"LINESTRING (3.4426829 36.7524472, 3.4433535 36.7517803)",,,
180989049,False,residential,False,37.193,,"LINESTRING (3.4426829 36.7524472, 3.4427064 36.7524717, 3.4429999 36.7526637)",,,
