osmid,oneway,highway,maxspeed,reversed,length,geometry,ref,name,junction
1086150949,False,tertiary,,False,213.08499999999998,"LINESTRING (3.2716221 32.9459808, 3.2698423 32.9459885, 3.2696475 32.9459928, 3.2695746 32.9459938, 3.2695005 32.9459977, 3.2694227 32.9460077, 3.2693416 32.9460225)",,,
192992520,True,tertiary,,False,21.329,"LINESTRING (3.2731677 32.9459872, 3.2729393 32.9459946)",,,
1086150949,False,tertiary,,False,25.957,"LINESTRING (3.2693416 32.9460225, 3.2692518 32.946044, 3.2691666 32.9460714, 3.2690831 32.9461068)",,,
1086150949,False,tertiary,,True,213.08499999999998,"LINESTRING (3.2693416 32.9460225, 3.2694227 32.9460077, 3.2695005 32.9459977, 3.2695746 32.9459938, 3.2696475 32.9459928, 3.2698423 32.9459885, 3.2716221 32.9459808)",,,
192993487,True,residential,,False,31.992,"LINESTRING (3.2690831 32.9461068, 3.2690351 32.9460591, 3.2690159 32.946023, 3.2690016 32.9459812, 3.268993 32.9459462, 3.2689936 32.9459091, 3.269009 32.9458409)",,,
1086150949,False,tertiary,,False,19.973,"LINESTRING (3.2690831 32.9461068, 3.2689949 32.9461505, 3.2689067 32.9462079)",,,
1086150949,False,tertiary,,True,25.957,"LINESTRING (3.2690831 32.9461068, 3.2691666 32.9460714, 3.2692518 32.946044, 3.2693416 32.9460225)",,,
240380176,False,secondary,50,False,12.855,"LINESTRING (3.2735063 32.9461985, 3.2735052 32.9460829)",CW 232,حاسي الرمل,
240380176,False,secondary,50,True,121.169,"LINESTRING (3.2735063 32.9461985, 3.2735055 32.9472882)",CW 232,حاسي الرمل,
1085300487,True,secondary_link,,False,41.321,"LINESTRING (3.2735063 32.9461985, 3.2734634 32.9461338, 3.2734278 32.9460935, 3.2733933 32.9460652, 3.2733575 32.9460431, 3.273317 32.9460244, 3.2732613 32.9460075, 3.2731677 32.9459872)",,,
326391977,False,residential,,False,6.15,"LINESTRING (3.269009 32.9458409, 3.2690099 32.9457856)",,,
192993484,True,residential,,False,41.798,"LINESTRING (3.269009 32.9458409, 3.2690208 32.9458941, 3.2690466 32.9459377, 3.2690821 32.9459714, 3.2691295 32.9459963, 3.2692005 32.9460142, 3.2692522 32.9460212, 3.2693416 32.9460225)",,,
363642359,True,secondary,30,False,38.221000000000004,"LINESTRING (3.273562 32.941649, 3.2735489 32.9417561, 3.2735436 32.9418006, 3.2735362 32.9418456, 3.2734988 32.9419881)",CW 232,حاسي الرمل,
327474244,False,residential,,True,60.281,"LINESTRING (3.269603 32.9436076, 3.2702489 32.9435985)",,,
326391977,False,residential,,False,28.206000000000003,"LINESTRING (3.269603 32.9436076, 3.2695953 32.9434207, 3.2695806 32.9433552)",,,
326391977,False,residential,,True,152.21599999999998,"LINESTRING (3.269603 32.9436076, 3.2695866 32.943705, 3.2695695 32.9437809, 3.2695391 32.9438488, 3.2694995 32.9439035, 3.2694628 32.9439477, 3.2693986 32.9440045, 3.2690109 32.9443314, 3.2689883 32.9443731, 3.2689808 32.9444164, 3.2689755 32.9447902)",,,
326391977,False,residential,,True,31.814,"LINESTRING (3.2689755 32.9447902, 3.2689849 32.9450762)",,,
326391977,False,residential,,False,152.21599999999998,"LINESTRING (3.2689755 32.9447902, 3.2689808 32.9444164, 3.2689883 32.9443731, 3.2690109 32.9443314, 3.2693986 32.9440045, 3.2694628 32.9439477, 3.2694995 32.9439035, 3.2695391 32.9438488, 3.2695695 32.9437809, 3.2695866 32.943705, 3.269603 32.9436076)",,,
326391978,False,residential,,True,57.967999999999996,"LINESTRING (3.2689755 32.9447902, 3.2687908 32.9447323, 3.2686337 32.9446782, 3.2684977 32.9446196, 3.2684126 32.9445734)",,,
326392090,False,residential,,False,33.259,"LINESTRING (3.2691727 32.943123, 3.26917 32.9428239)",,,
326391977,False,residential,,True,48.483,"LINESTRING (3.2691727 32.943123, 3.2692308 32.9431261, 3.2692858 32.9431361, 3.2693226 32.9431464, 3.2693552 32.9431613, 3.2694042 32.9431874, 3.2694521 32.9432177, 3.2695077 32.9432587, 3.2695489 32.9433006, 3.2695806 32.9433552)",,,
1086151322,False,residential,,False,51.373,"LINESTRING (3.2684099 32.9450354, 3.2684126 32.9445734)",,,
327474242,False,residential,,False,57.321,"LINESTRING (3.2684099 32.9450354, 3.2685382 32.9450461, 3.2686478 32.945065, 3.2687433 32.9450886, 3.2688332 32.9451145, 3.268895 32.9451404, 3.2689881 32.9451892)",,,
326391977,False,residential,,False,66.348,"LINESTRING (3.2690099 32.9457856, 3.2689881 32.9451892)",,,
326391977,False,residential,,True,6.15,"LINESTRING (3.2690099 32.9457856, 3.269009 32.9458409)",,,
327474244,False,residential,,False,195.748,"LINESTRING (3.2690099 32.9457856, 3.2702291 32.9457857, 3.270274 32.9450494)",,,
327474244,False,residential,,False,60.281,"LINESTRING (3.2702489 32.9435985, 3.269603 32.9436076)",,,
327474244,False,residential,,True,161.35,"LINESTRING (3.2702489 32.9435985, 3.270274 32.9450494)",,,
327474245,False,residential,,False,87.4,"LINESTRING (3.2702489 32.9435985, 3.2702642 32.9428126)",,,
327474245,False,residential,,False,64.691,"LINESTRING (3.2702642 32.9428126, 3.269571 32.9428187)",,,
327474245,False,residential,,True,87.4,"LINESTRING (3.2702642 32.9428126, 3.2702489 32.9435985)",,,
1011175884,False,residential,,False,4.311,"LINESTRING (3.2702642 32.9428126, 3.2703104 32.942813)",,,
327474245,False,residential,,False,59.663,"LINESTRING (3.269571 32.9428187, 3.2695806 32.9433552)",,,
327474245,False,residential,,True,64.691,"LINESTRING (3.269571 32.9428187, 3.2702642 32.9428126)",,,
327474246,False,residential,,True,37.424,"LINESTRING (3.269571 32.9428187, 3.26917 32.9428239)",,,
327474245,False,residential,,True,59.663,"LINESTRING (3.2695806 32.9433552, 3.269571 32.9428187)",,,
326391977,False,residential,,False,48.483,"LINESTRING (3.2695806 32.9433552, 3.2695489 32.9433006, 3.2695077 32.9432587, 3.2694521 32.9432177, 3.2694042 32.9431874, 3.2693552 32.9431613, 3.2693226 32.9431464, 3.2692858 32.9431361, 3.2692308 32.9431261, 3.2691727 32.943123)",,,
326391977,False,residential,,True,28.206000000000003,"LINESTRING (3.2695806 32.9433552, 3.2695953 32.9434207, 3.269603 32.9436076)",,,
326392090,False,residential,,True,33.259,"LINESTRING (3.26917 32.9428239, 3.2691727 32.943123)",,,
327474246,False,residential,,False,37.424,"LINESTRING (3.26917 32.9428239, 3.269571 32.9428187)",,,
327474859,False,residential,,False,40.796,"LINESTRING (3.2684672 32.9463329, 3.2684499 32.9459663)",,,
1086150949,False,tertiary,,True,44.331,"LINESTRING (3.2684672 32.9463329, 3.2685402 32.9463292, 3.2686293 32.9463237, 3.2687215 32.9463027, 3.2687948 32.9462689, 3.2689067 32.9462079)",,,
192992517,True,tertiary,30,False,17.21,"LINESTRING (3.2732016 32.9413983, 3.273386 32.9413959)",,,
384999990,True,tertiary,30,False,21.49,"LINESTRING (3.2737965 32.9413944, 3.2738839 32.9414025, 3.273912 32.9414061, 3.2739419 32.941412, 3.2740218 32.9414315)",,,
240380176,False,secondary,50,False,131.933,"LINESTRING (3.2735087 32.9484747, 3.2735055 32.9472882)",CW 232,حاسي الرمل,
1011175903,False,residential,,True,90.673,"LINESTRING (3.2735087 32.9484747, 3.272537 32.9484819)",,,
363642357,True,secondary,30,False,3.896,"LINESTRING (3.2736017 32.9414743, 3.2735919 32.9414898, 3.2735791 32.9415036)",,,roundabout
363642359,True,secondary,30,False,16.246,"LINESTRING (3.2735791 32.9415036, 3.273562 32.941649)",CW 232,حاسي الرمل,
363642357,True,secondary,30,False,13.424,"LINESTRING (3.2735791 32.9415036, 3.273557 32.9415191, 3.2735311 32.9415296, 3.2735029 32.9415345, 3.2734742 32.9415335, 3.2734466 32.9415267)",,,roundabout
384999991,True,tertiary,30,False,15.618,"LINESTRING (3.2733953 32.9414907, 3.273228 32.9414867)",,,
363642357,True,secondary,30,False,11.009,"LINESTRING (3.2733953 32.9414907, 3.2733822 32.9414685, 3.2733761 32.9414443, 3.2733774 32.9414196, 3.273386 32.9413959)",,,roundabout
363642354,True,tertiary,30,False,22.061,"LINESTRING (3.2738381 32.9414762, 3.2736017 32.9414743)",,,
363642369,True,secondary_link,30,False,32.586,"LINESTRING (3.2738381 32.9414762, 3.2737739 32.9414994, 3.2737135 32.9415287, 3.2736575 32.9415637, 3.2736068 32.941604, 3.273562 32.941649)",,,
363642357,True,secondary,30,False,6.306,"LINESTRING (3.2734466 32.9415267, 3.2734178 32.9415118, 3.2733953 32.9414907)",,,roundabout
380272577,False,tertiary,,False,324.46,"LINESTRING (3.278845 32.941429, 3.2753681 32.9414173)",,,
1011175880,False,residential,,True,120.046,"LINESTRING (3.2703104 32.942813, 3.2702804 32.9417337)",,,
1011175884,False,residential,,True,4.311,"LINESTRING (3.2703104 32.942813, 3.2702642 32.9428126)",,,
1011175884,False,residential,,False,136.66099999999997,"LINESTRING (3.2703104 32.942813, 3.2707059 32.9428175, 3.2707841 32.9428156, 3.2708258 32.9428098, 3.2708615 32.9427956, 3.271493 32.9423776, 3.2715593 32.9423366, 3.2715769 32.9423251)",,,
1011175880,False,residential,,False,120.046,"LINESTRING (3.2702804 32.9417337, 3.2703104 32.942813)",,,
1011175886,False,residential,,True,38.934,"LINESTRING (3.2730604 32.9437624, 3.2726442 32.943787)",,,
1011175884,False,residential,,True,33.436,"LINESTRING (3.2718589 32.9421396, 3.2715769 32.9423251)",,,
1011175886,False,residential,,False,138.992,"LINESTRING (3.2714553 32.94454, 3.2726442 32.943787)",,,
1011175885,False,residential,,False,248.10400000000004,"LINESTRING (3.2714553 32.94454, 3.2720422 32.9449291, 3.2721073 32.9449571, 3.272157 32.9449705, 3.2722066 32.9449814, 3.2722466 32.9449871, 3.2722866 32.9449888, 3.2723587 32.9449892, 3.272398 32.9449852, 3.272435 32.9449772, 3.2724677 32.9449666, 3.2724992 32.9449531, 3.2725223 32.9449361, 3.2725395 32.9449191, 3.2725627 32.9448889, 3.2725823 32.9448578, 3.272598 32.9448276, 3.2726143 32.9447964, 3.2726259 32.9447712, 3.272637 32.944745, 3.2726491 32.944704, 3.2726634 32.9446312, 3.2726762 32.9445511, 3.2726814 32.9444747, 3.2726442 32.943787)",,,
1011175886,False,residential,,True,128.94400000000002,"LINESTRING (3.2714553 32.94454, 3.2706986 32.9450183, 3.2706736 32.9450327, 3.270654 32.9450413, 3.2706322 32.9450486, 3.2706082 32.9450521, 3.270274 32.9450494)",,,
1011175886,False,residential,,False,38.934,"LINESTRING (3.2726442 32.943787, 3.2730604 32.9437624)",,,
1011175886,False,residential,,True,138.992,"LINESTRING (3.2726442 32.943787, 3.2714553 32.94454)",,,
1011175885,False,residential,,True,248.10399999999998,"LINESTRING (3.2726442 32.943787, 3.2726814 32.9444747, 3.2726762 32.9445511, 3.2726634 32.9446312, 3.2726491 32.944704, 3.272637 32.944745, 3.2726259 32.9447712, 3.2726143 32.9447964, 3.272598 32.9448276, 3.2725823 32.9448578, 3.2725627 32.9448889, 3.2725395 32.9449191, 3.2725223 32.9449361, 3.2724992 32.9449531, 3.2724677 32.9449666, 3.272435 32.9449772, 3.272398 32.9449852, 3.2723587 32.9449892, 3.2722866 32.9449888, 3.2722466 32.9449871, 3.2722066 32.9449814, 3.272157 32.9449705, 3.2721073 32.9449571, 3.2720422 32.9449291, 3.2714553 32.94454)",,,
1011175885,False,residential,,False,195.476,"LINESTRING (3.2726442 32.943787, 3.2726203 32.9435227, 3.2725974 32.9434395, 3.2725553 32.9433671, 3.272501 32.9432987, 3.2724283 32.9432201, 3.2723186 32.9431058, 3.2722336 32.9430167, 3.2721257 32.9429023, 3.2720354 32.9428028, 3.2719275 32.9426915, 3.2715769 32.9423251)",,,
327474244,False,residential,,False,161.35,"LINESTRING (3.270274 32.9450494, 3.2702489 32.9435985)",,,
1011175886,False,residential,,True,120.328,"LINESTRING (3.270274 32.9450494, 3.2689849 32.9450762)",,,
327474244,False,residential,,True,195.748,"LINESTRING (3.270274 32.9450494, 3.2702291 32.9457857, 3.2690099 32.9457856)",,,
1011175886,False,residential,,False,128.94400000000002,"LINESTRING (3.270274 32.9450494, 3.2706082 32.9450521, 3.2706322 32.9450486, 3.270654 32.9450413, 3.2706736 32.9450327, 3.2706986 32.9450183, 3.2714553 32.94454)",,,
326391977,False,residential,,False,31.814,"LINESTRING (3.2689849 32.9450762, 3.2689755 32.9447902)",,,
326391977,False,residential,,True,12.569,"LINESTRING (3.2689849 32.9450762, 3.2689881 32.9451892)",,,
1011175886,False,residential,,False,120.328,"LINESTRING (3.2689849 32.9450762, 3.270274 32.9450494)",,,
1011175890,False,residential,,False,44.089,"LINESTRING (3.2703217 32.9486908, 3.2703241 32.9490873)",,,
1011175890,False,residential,,True,19.504,"LINESTRING (3.2703217 32.9486908, 3.2703207 32.9485154)",,,
1011175887,False,residential,,True,100.781,"LINESTRING (3.2703217 32.9486908, 3.2709433 32.9487181, 3.2709726 32.9487372, 3.2709694 32.9488029, 3.2709726 32.94909)",,,
1011175889,False,residential,,True,34.372,"LINESTRING (3.2709694 32.9493991, 3.2709726 32.94909)",,,
1011175888,False,residential,,True,40.752,"LINESTRING (3.269669 32.949451, 3.2696788 32.9490846)",,,
1011175888,False,residential,,False,40.494,"LINESTRING (3.2696592 32.9487208, 3.2696788 32.9490846)",,,
1011175889,False,residential,,False,34.372,"LINESTRING (3.2709726 32.94909, 3.2709694 32.9493991)",,,
1011175889,False,residential,,True,60.512,"LINESTRING (3.2709726 32.94909, 3.2703241 32.9490873)",,,
1011175887,False,residential,,False,100.781,"LINESTRING (3.2709726 32.94909, 3.2709694 32.9488029, 3.2709726 32.9487372, 3.2709433 32.9487181, 3.2703217 32.9486908)",,,
1011175888,False,residential,,False,40.752,"LINESTRING (3.2696788 32.9490846, 3.269669 32.949451)",,,
1011175888,False,residential,,True,40.494,"LINESTRING (3.2696788 32.9490846, 3.2696592 32.9487208)",,,
1011175889,False,residential,,False,60.214,"LINESTRING (3.2696788 32.9490846, 3.2703241 32.9490873)",,,
1011175889,False,residential,,False,60.512,"LINESTRING (3.2703241 32.9490873, 3.2709726 32.94909)",,,
1011175889,False,residential,,True,60.214,"LINESTRING (3.2703241 32.9490873, 3.2696788 32.9490846)",,,
1011175890,False,residential,,True,44.089,"LINESTRING (3.2703241 32.9490873, 3.2703217 32.9486908)",,,
1011175893,False,residential,,False,176.467,"LINESTRING (3.2725422 32.9468949, 3.272537 32.9484819)",,,
1011175893,False,residential,,True,56.081,"LINESTRING (3.2725422 32.9468949, 3.2721964 32.9464824)",,,
1011175891,False,residential,,True,54.205,"LINESTRING (3.2725422 32.9468949, 3.2727959 32.9466169, 3.2728168 32.9465743, 3.2728289 32.9465285, 3.2728343 32.9464844)",,,
1011175894,False,residential,,False,23.275,"LINESTRING (3.2719472 32.9464915, 3.2721964 32.9464824)",,,
1011175892,False,residential,,True,231.28900000000002,"LINESTRING (3.2719472 32.9464915, 3.2718814 32.9464989, 3.2718233 32.9465356, 3.271794 32.9465739, 3.2717711 32.9466313, 3.2717581 32.9467325, 3.2717419 32.9484879)",,,
1011175894,False,residential,,True,50.422000000000004,"LINESTRING (3.2719472 32.9464915, 3.2718428 32.9464602, 3.2717007 32.9464274, 3.2715985 32.94641, 3.2714208 32.9464157)",,,
1011175903,False,residential,,False,74.194,"LINESTRING (3.2717419 32.9484879, 3.272537 32.9484819)",,,
1011175903,False,residential,,True,132.648,"LINESTRING (3.2717419 32.9484879, 3.2703207 32.9485154)",,,
1011175892,False,residential,,False,231.28900000000002,"LINESTRING (3.2717419 32.9484879, 3.2717581 32.9467325, 3.2717711 32.9466313, 3.271794 32.9465739, 3.2718233 32.9465356, 3.2718814 32.9464989, 3.2719472 32.9464915)",,,
1011175893,False,residential,,True,176.467,"LINESTRING (3.272537 32.9484819, 3.2725422 32.9468949)",,,
1011175903,False,residential,,False,90.673,"LINESTRING (3.272537 32.9484819, 3.2735087 32.9484747)",,,
1011175903,False,residential,,True,74.194,"LINESTRING (3.272537 32.9484819, 3.2717419 32.9484879)",,,
1011175893,False,residential,,False,56.081,"LINESTRING (3.2721964 32.9464824, 3.2725422 32.9468949)",,,
1011175894,False,residential,,False,59.525,"LINESTRING (3.2721964 32.9464824, 3.2728343 32.9464844)",,,
1011175894,False,residential,,True,23.275,"LINESTRING (3.2721964 32.9464824, 3.2719472 32.9464915)",,,
192992520,True,tertiary,,False,14.011,"LINESTRING (3.2729393 32.9459946, 3.2727892 32.9459978)",,,
1086150951,True,residential,,False,19.837,"LINESTRING (3.2729393 32.9459946, 3.2729213 32.9460357, 3.2729079 32.9460563, 3.2728365 32.9461499)",,,
1011175891,False,residential,,True,37.195,"LINESTRING (3.2728343 32.9464844, 3.2728365 32.9461499)",,,
1011175894,False,residential,,True,59.525,"LINESTRING (3.2728343 32.9464844, 3.2721964 32.9464824)",,,
1011175891,False,residential,,False,54.205,"LINESTRING (3.2728343 32.9464844, 3.2728289 32.9465285, 3.2728168 32.9465743, 3.2727959 32.9466169, 3.2725422 32.9468949)",,,
1011175894,False,residential,,False,50.422000000000004,"LINESTRING (3.2714208 32.9464157, 3.2715985 32.94641, 3.2717007 32.9464274, 3.2718428 32.9464602, 3.2719472 32.9464915)",,,
1011175895,False,residential,,False,89.2,"LINESTRING (3.2709548 32.9477277, 3.2709988 32.9477111, 3.2710469 32.9477069, 3.2710941 32.9477155, 3.2711357 32.9477361, 3.2711676 32.9477665, 3.2711866 32.9478037, 3.2711909 32.9478441, 3.2711799 32.9478835, 3.2711548 32.9479182, 3.2711147 32.9479461, 3.2710657 32.9479612, 3.2710136 32.9479615, 3.2709644 32.9479472, 3.2709237 32.9479198, 3.2708965 32.9478825, 3.2708857 32.9478397, 3.2708927 32.9477963, 3.2709166 32.9477575, 3.2709548 32.9477277)",,,
1011175895,False,residential,,True,89.20000000000002,"LINESTRING (3.2709548 32.9477277, 3.2709166 32.9477575, 3.2708927 32.9477963, 3.2708857 32.9478397, 3.2708965 32.9478825, 3.2709237 32.9479198, 3.2709644 32.9479472, 3.2710136 32.9479615, 3.2710657 32.9479612, 3.2711147 32.9479461, 3.2711548 32.9479182, 3.2711799 32.9478835, 3.2711909 32.9478441, 3.2711866 32.9478037, 3.2711676 32.9477665, 3.2711357 32.9477361, 3.2710941 32.9477155, 3.2710469 32.9477069, 3.2709988 32.9477111, 3.2709548 32.9477277)",,,
1011175896,False,residential,,True,40.547,"LINESTRING (3.2709548 32.9477277, 3.2708488 32.9477174, 3.2707021 32.947703, 3.2705232 32.9476854)",,,
1011175902,False,residential,,False,88.936,"LINESTRING (3.2705232 32.9476854, 3.2707873 32.9469169)",,,
1011175902,False,residential,,True,42.299,"LINESTRING (3.2705232 32.9476854, 3.270414 32.9480546)",,,
1011175896,False,residential,,False,40.547,"LINESTRING (3.2705232 32.9476854, 3.2707021 32.947703, 3.2708488 32.9477174, 3.2709548 32.9477277)",,,
1011175900,False,residential,,True,69.617,"LINESTRING (3.2698108 32.9469198, 3.2697712 32.947545)",,,
1011175900,False,residential,,False,22.291,"LINESTRING (3.2698108 32.9469198, 3.2697855 32.9468538, 3.2697633 32.9468064, 3.2697162 32.9467366)",,,
1011175901,False,residential,,False,97.02400000000002,"LINESTRING (3.2698108 32.9469198, 3.2698582 32.9468641, 3.2699092 32.9468321, 3.2699727 32.9468217, 3.2700984 32.9468174, 3.270225 32.9468186, 3.2703573 32.9468242, 3.270478 32.9468393, 3.2705836 32.9468624, 3.2707873 32.9469169)",,,
1011175899,False,residential,,False,94.33999999999999,"LINESTRING (3.2697162 32.9467366, 3.2696748 32.946761, 3.2696265 32.9467734, 3.2695759 32.9467727, 3.2695281 32.9467589, 3.2694876 32.9467334, 3.2694586 32.9466987, 3.2694438 32.9466581, 3.2694446 32.9466157, 3.269461 32.9465755, 3.2694914 32.9465416, 3.269538 32.9465152, 3.2695924 32.9465038, 3.2696483 32.9465087, 3.2696987 32.9465293, 3.2697378 32.9465631, 3.2697606 32.9466062, 3.2697646 32.9466532, 3.2697492 32.9466985, 3.2697162 32.9467366)",,,
1011175899,False,residential,,True,94.33999999999997,"LINESTRING (3.2697162 32.9467366, 3.2697492 32.9466985, 3.2697646 32.9466532, 3.2697606 32.9466062, 3.2697378 32.9465631, 3.2696987 32.9465293, 3.2696483 32.9465087, 3.2695924 32.9465038, 3.269538 32.9465152, 3.2694914 32.9465416, 3.269461 32.9465755, 3.2694446 32.9466157, 3.2694438 32.9466581, 3.2694586 32.9466987, 3.2694876 32.9467334, 3.2695281 32.9467589, 3.2695759 32.9467727, 3.2696265 32.9467734, 3.2696748 32.946761, 3.2697162 32.9467366)",,,
1011175900,False,residential,,True,22.291,"LINESTRING (3.2697162 32.9467366, 3.2697633 32.9468064, 3.2697855 32.9468538, 3.2698108 32.9469198)",,,
1011175900,False,residential,,False,25.199,"LINESTRING (3.2697569 32.9477713, 3.2697712 32.947545)",,,
1011175897,False,residential,,False,96.20199999999998,"LINESTRING (3.2697569 32.9477713, 3.2697734 32.9478123, 3.2697741 32.9478555, 3.2697588 32.9478969, 3.2697291 32.9479322, 3.2696877 32.9479581, 3.2696389 32.947972, 3.2695873 32.9479726, 3.2695381 32.9479598, 3.2694959 32.9479348, 3.2694651 32.9479001, 3.2694476 32.9478543, 3.2694499 32.9478063, 3.2694716 32.9477619, 3.26951 32.9477263, 3.2695607 32.9477039, 3.2696174 32.9476975, 3.2696734 32.9477077, 3.2697218 32.9477333, 3.2697569 32.9477713)",,,
1011175897,False,residential,,True,96.20199999999998,"LINESTRING (3.2697569 32.9477713, 3.2697218 32.9477333, 3.2696734 32.9477077, 3.2696174 32.9476975, 3.2695607 32.9477039, 3.26951 32.9477263, 3.2694716 32.9477619, 3.2694499 32.9478063, 3.2694476 32.9478543, 3.2694651 32.9479001, 3.2694959 32.9479348, 3.2695381 32.9479598, 3.2695873 32.9479726, 3.2696389 32.947972, 3.2696877 32.9479581, 3.2697291 32.9479322, 3.2697588 32.9478969, 3.2697741 32.9478555, 3.2697734 32.9478123, 3.2697569 32.9477713)",,,
1011176342,False,residential,,True,353.668,"LINESTRING (3.2754406 32.9443357, 3.2753231 32.9441261, 3.2751223 32.9439042, 3.27475 32.9436206, 3.274657 32.9435466, 3.2746129 32.9434726, 3.2746668 32.941415)",,,
380272577,False,tertiary,,False,60.218,"LINESTRING (3.2746668 32.941415, 3.2740218 32.9414315)",,,
380272577,False,tertiary,,True,65.444,"LINESTRING (3.2746668 32.941415, 3.2753681 32.9414173)",,,
1011176342,False,residential,,False,353.668,"LINESTRING (3.2746668 32.941415, 3.2746129 32.9434726, 3.274657 32.9435466, 3.27475 32.9436206, 3.2751223 32.9439042, 3.2753231 32.9441261, 3.2754406 32.9443357)",,,
1011175902,False,residential,,True,88.936,"LINESTRING (3.2707873 32.9469169, 3.2705232 32.9476854)",,,
1011175901,False,residential,,True,97.02400000000002,"LINESTRING (3.2707873 32.9469169, 3.2705836 32.9468624, 3.270478 32.9468393, 3.2703573 32.9468242, 3.270225 32.9468186, 3.2700984 32.9468174, 3.2699727 32.9468217, 3.2699092 32.9468321, 3.2698582 32.9468641, 3.2698108 32.9469198)",,,
1011175902,False,residential,,False,26.347,"LINESTRING (3.2707873 32.9469169, 3.2708367 32.9468113, 3.270911 32.9467047)",,,
1011175898,False,residential,,False,89.07300000000001,"LINESTRING (3.270911 32.9467047, 3.2708872 32.9466695, 3.2708777 32.9466298, 3.2708834 32.9465897, 3.2709038 32.946553, 3.2709368 32.9465235, 3.2709791 32.9465041, 3.2710265 32.9464967, 3.2710743 32.9465021, 3.2711177 32.9465198, 3.2711546 32.9465506, 3.2711771 32.94659, 3.2711825 32.9466335, 3.2711701 32.9466759, 3.2711415 32.9467124, 3.2710999 32.9467387, 3.2710502 32.9467517, 3.2709982 32.94675, 3.2709499 32.9467337, 3.270911 32.9467047)",,,
1011175898,False,residential,,True,89.073,"LINESTRING (3.270911 32.9467047, 3.2709499 32.9467337, 3.2709982 32.94675, 3.2710502 32.9467517, 3.2710999 32.9467387, 3.2711415 32.9467124, 3.2711701 32.9466759, 3.2711825 32.9466335, 3.2711771 32.94659, 3.2711546 32.9465506, 3.2711177 32.9465198, 3.2710743 32.9465021, 3.2710265 32.9464967, 3.2709791 32.9465041, 3.2709368 32.9465235, 3.2709038 32.946553, 3.2708834 32.9465897, 3.2708777 32.9466298, 3.2708872 32.9466695, 3.270911 32.9467047)",,,
1011175902,False,residential,,True,26.347,"LINESTRING (3.270911 32.9467047, 3.2708367 32.9468113, 3.2707873 32.9469169)",,,
1011175890,False,residential,,False,19.504,"LINESTRING (3.2703207 32.9485154, 3.2703217 32.9486908)",,,
1011175903,False,residential,,False,132.648,"LINESTRING (3.2703207 32.9485154, 3.2717419 32.9484879)",,,
1011175902,False,residential,,False,52.393,"LINESTRING (3.2703207 32.9485154, 3.2703116 32.9484398, 3.2703203 32.9483715, 3.270414 32.9480546)",,,
1011175903,False,residential,,True,364.9,"LINESTRING (3.2703207 32.9485154, 3.2694865 32.9485048, 3.2692779 32.9484719, 3.2691149 32.9484118, 3.2689911 32.9483078, 3.268952 32.9482313, 3.2689067 32.9462079)",,,
