osmid,oneway,highway,reversed,length,lanes,ref,maxspeed,geometry
206260559,False,residential,True,100.02,,,,"LINESTRING (0.7772864 35.9083455, 0.7766242 35.9090676)"
206260572,False,residential,False,35.096,,,,"LINESTRING (0.7772864 35.9083455, 0.7769732 35.9081577)"
206260572,False,residential,True,33.913,,,,"LINESTRING (0.7772864 35.9083455, 0.777585 35.9085313)"
206260533,False,residential,False,38.842,,,,"LINESTRING (0.776188 35.9084201, 0.7758429 35.9082106)"
206260570,False,residential,False,65.524,,,,"LINESTRING (0.776188 35.9084201, 0.7766162 35.9079437)"
206260570,False,residential,True,34.346,,,,"LINESTRING (0.776188 35.9084201, 0.7759605 35.908668)"
206260549,False,residential,True,29.569,,,,"LINESTRING (0.7796127 35.9084313, 0.779853 35.9086125)"
206260573,False,residential,True,52.979,,,,"LINESTRING (0.7796127 35.9084313, 0.7792133 35.9087811)"
"[206260573, 206260567]",False,residential,"[False, True]",178.392,,,,"LINESTRING (0.7796127 35.9084313, 0.7801797 35.9079826, 0.7808633 35.9087696)"
206260543,False,residential,False,66.296,,,,"LINESTRING (0.778415 35.9084565, 0.7778375 35.9080868)"
206260566,False,residential,False,14.913,,,,"LINESTRING (0.778415 35.9084565, 0.7783126 35.9085619)"
206260566,False,residential,True,34.959,,,,"LINESTRING (0.778415 35.9084565, 0.778655 35.9082094)"
206260563,False,residential,True,35.816,,,,"LINESTRING (0.7782477 35.9085216, 0.7780049 35.9087767)"
294182413,False,primary,False,7.365,2,RN 4,80,"LINESTRING (0.7782477 35.9085216, 0.7783126 35.9085619)"
294182413,False,primary,True,47.077,2,RN 4,80,"LINESTRING (0.7782477 35.9085216, 0.7778325 35.9082644)"
206260560,False,residential,False,37.117,,,,"LINESTRING (0.777585 35.9085313, 0.7778325 35.9082644)"
206260560,False,residential,True,99.629,,,,"LINESTRING (0.777585 35.9085313, 0.7769185 35.9092464)"
206260572,False,residential,False,33.913,,,,"LINESTRING (0.777585 35.9085313, 0.7772864 35.9083455)"
206260572,False,residential,True,46.634,,,,"LINESTRING (0.777585 35.9085313, 0.7780049 35.9087767)"
206260566,False,residential,True,14.913,,,,"LINESTRING (0.7783126 35.9085619, 0.778415 35.9084565)"
294182413,False,primary,True,7.365,2,RN 4,80,"LINESTRING (0.7783126 35.9085619, 0.7782477 35.9085216)"
294182413,False,primary,False,75.128,2,RN 4,80,"LINESTRING (0.7783126 35.9085619, 0.7785966 35.9087378, 0.778956 35.9089914)"
206260549,False,residential,False,29.569,,,,"LINESTRING (0.779853 35.9086125, 0.7796127 35.9084313)"
206260549,False,residential,True,70.36,,,,"LINESTRING (0.779853 35.9086125, 0.7804021 35.9090626)"
206260554,False,residential,True,25.912,,,,"LINESTRING (0.779853 35.9086125, 0.779645 35.9087735)"
"[206260544, 206260522]",False,residential,False,125.476,,,,"LINESTRING (0.779853 35.9086125, 0.7800764 35.9084464, 0.7806395 35.9089124, 0.7808633 35.9087696)"
206260570,False,residential,False,34.346,,,,"LINESTRING (0.7759605 35.908668, 0.776188 35.9084201)"
206260570,False,residential,True,70.056,,,,"LINESTRING (0.7759605 35.908668, 0.7754964 35.9091736)"
206260574,False,residential,True,40.812,,,,"LINESTRING (0.7759605 35.908668, 0.7763256 35.9088854)"
206260564,False,residential,False,107.129,,,,"LINESTRING (0.7746456 35.9086878, 0.7753701 35.9079237)"
206260564,False,residential,True,133.304,,,,"LINESTRING (0.7746456 35.9086878, 0.7734704 35.907959)"
206260570,False,residential,False,54.325,,,,"LINESTRING (0.7746456 35.9086878, 0.7751386 35.9089693)"
"[206260544, 206260522]",False,residential,True,125.47599999999998,,,,"LINESTRING (0.7808633 35.9087696, 0.7806395 35.9089124, 0.7800764 35.9084464, 0.779853 35.9086125)"
"[206260573, 206260567]",False,residential,"[False, True]",178.392,,,,"LINESTRING (0.7808633 35.9087696, 0.7801797 35.9079826, 0.7796127 35.9084313)"
206260567,False,residential,True,66.727,,,,"LINESTRING (0.7808633 35.9087696, 0.7809715 35.9089029, 0.7805727 35.9092025)"
206260530,False,residential,True,70.981,,,,"LINESTRING (0.779645 35.9087735, 0.7801835 35.9092396)"
206260554,False,residential,False,25.912,,,,"LINESTRING (0.779645 35.9087735, 0.779853 35.9086125)"
206260554,False,residential,True,25.94,,,,"LINESTRING (0.779645 35.9087735, 0.7794368 35.9089347)"
206260563,False,residential,False,35.816,,,,"LINESTRING (0.7780049 35.9087767, 0.7782477 35.9085216)"
206260563,False,residential,True,99.956,,,,"LINESTRING (0.7780049 35.9087767, 0.7773557 35.9095058)"
206260572,False,residential,False,46.634,,,,"LINESTRING (0.7780049 35.9087767, 0.777585 35.9085313)"
206260572,False,residential,True,47.63,,,,"LINESTRING (0.7780049 35.9087767, 0.778429 35.9090326)"
206260554,False,residential,False,26.399,,,,"LINESTRING (0.7792133 35.9087811, 0.7794368 35.9089347)"
206260573,False,residential,False,52.979,,,,"LINESTRING (0.7792133 35.9087811, 0.7796127 35.9084313)"
206260573,False,residential,True,19.29,,,,"LINESTRING (0.7792133 35.9087811, 0.7790674 35.9089081)"
206260546,False,residential,False,99.746,,,,"LINESTRING (0.7763256 35.9088854, 0.7769732 35.9081577)"
206260546,False,residential,True,70.061,,,,"LINESTRING (0.7763256 35.9088854, 0.7758649 35.9093931)"
206260574,False,residential,False,40.812,,,,"LINESTRING (0.7763256 35.9088854, 0.7759605 35.908668)"
206260574,False,residential,True,33.67,,,,"LINESTRING (0.7763256 35.9088854, 0.7766242 35.9090676)"
206260521,False,residential,True,120.317,,,,"LINESTRING (0.7790674 35.9089081, 0.7800066 35.9096776)"
206260573,False,residential,False,19.29,,,,"LINESTRING (0.7790674 35.9089081, 0.7792133 35.9087811)"
206260573,False,residential,True,13.655,,,,"LINESTRING (0.7790674 35.9089081, 0.778956 35.9089914)"
206260542,False,residential,True,71.549,,,,"LINESTRING (0.7794368 35.9089347, 0.7799832 35.9094018)"
206260554,False,residential,False,25.94,,,,"LINESTRING (0.7794368 35.9089347, 0.779645 35.9087735)"
206260554,False,residential,True,26.399,,,,"LINESTRING (0.7794368 35.9089347, 0.7792133 35.9087811)"
206260528,False,residential,False,105.55,,,,"LINESTRING (0.7751386 35.9089693, 0.7758429 35.9082106)"
206260570,False,residential,False,39.427,,,,"LINESTRING (0.7751386 35.9089693, 0.7754964 35.9091736)"
206260570,False,residential,True,54.325,,,,"LINESTRING (0.7751386 35.9089693, 0.7746456 35.9086878)"
206260573,False,residential,False,13.655,,,,"LINESTRING (0.778956 35.9089914, 0.7790674 35.9089081)"
206260573,False,residential,True,32.763,,,,"LINESTRING (0.778956 35.9089914, 0.7787392 35.909228)"
294182413,False,primary,False,36.455999999999996,2,RN 4,80,"LINESTRING (0.778956 35.9089914, 0.778975 35.9090048, 0.7792367 35.9092275)"
294182413,False,primary,True,75.128,2,RN 4,80,"LINESTRING (0.778956 35.9089914, 0.7785966 35.9087378, 0.7783126 35.9085619)"
206260539,False,residential,True,100.417,,,,"LINESTRING (0.778429 35.9090326, 0.7777711 35.9097617)"
206260572,False,residential,False,47.63,,,,"LINESTRING (0.778429 35.9090326, 0.7780049 35.9087767)"
206260572,False,residential,True,35.392,,,,"LINESTRING (0.778429 35.9090326, 0.7787392 35.909228)"
206260545,False,residential,True,27.838,,,,"LINESTRING (0.7804021 35.9090626, 0.7801835 35.9092396)"
206260549,False,residential,False,70.36,,,,"LINESTRING (0.7804021 35.9090626, 0.779853 35.9086125)"
206260549,False,residential,True,21.865,,,,"LINESTRING (0.7804021 35.9090626, 0.7805727 35.9092025)"
206260559,False,residential,False,100.02,,,,"LINESTRING (0.7766242 35.9090676, 0.7772864 35.9083455)"
206260559,False,residential,True,69.905,,,,"LINESTRING (0.7766242 35.9090676, 0.7761771 35.9095815)"
206260574,False,residential,False,33.67,,,,"LINESTRING (0.7766242 35.9090676, 0.7763256 35.9088854)"
206260574,False,residential,True,33.133,,,,"LINESTRING (0.7766242 35.9090676, 0.7769185 35.9092464)"
206260507,False,residential,True,41.197,,,,"LINESTRING (0.7754964 35.9091736, 0.7758649 35.9093931)"
206260570,False,residential,False,70.056,,,,"LINESTRING (0.7754964 35.9091736, 0.7759605 35.908668)"
206260570,False,residential,True,39.427,,,,"LINESTRING (0.7754964 35.9091736, 0.7751386 35.9089693)"
206260549,False,residential,False,21.865,,,,"LINESTRING (0.7805727 35.9092025, 0.7804021 35.9090626)"
206260567,False,residential,True,53.829,,,,"LINESTRING (0.7805727 35.9092025, 0.7801576 35.9095508)"
206260567,False,residential,False,66.727,,,,"LINESTRING (0.7805727 35.9092025, 0.7809715 35.9089029, 0.7808633 35.9087696)"
206260507,False,residential,False,27.314,,,,"LINESTRING (0.7792367 35.9092275, 0.7790306 35.9094077)"
294182413,False,primary,False,84.472,2,RN 4,80,"LINESTRING (0.7792367 35.9092275, 0.7798833 35.9097778)"
294182413,False,primary,True,36.455999999999996,2,RN 4,80,"LINESTRING (0.7792367 35.9092275, 0.778975 35.9090048, 0.778956 35.9089914)"
206260514,False,residential,True,32.985,,,,"LINESTRING (0.7787392 35.909228, 0.7790306 35.9094077)"
206260572,False,residential,False,35.392,,,,"LINESTRING (0.7787392 35.909228, 0.778429 35.9090326)"
206260573,False,residential,False,32.763,,,,"LINESTRING (0.7787392 35.909228, 0.778956 35.9089914)"
206260573,False,residential,True,99.794,,,,"LINESTRING (0.7787392 35.909228, 0.7780787 35.9099486)"
206260530,False,residential,False,70.981,,,,"LINESTRING (0.7801835 35.9092396, 0.779645 35.9087735)"
206260545,False,residential,False,27.838,,,,"LINESTRING (0.7801835 35.9092396, 0.7804021 35.9090626)"
206260545,False,residential,True,25.509,,,,"LINESTRING (0.7801835 35.9092396, 0.7799832 35.9094018)"
206260560,False,residential,False,99.629,,,,"LINESTRING (0.7769185 35.9092464, 0.777585 35.9085313)"
206260560,False,residential,True,31.327,,,,"LINESTRING (0.7769185 35.9092464, 0.7767192 35.9094773)"
206260574,False,residential,False,33.133,,,,"LINESTRING (0.7769185 35.9092464, 0.7766242 35.9090676)"
206260574,False,residential,True,48.81,,,,"LINESTRING (0.7769185 35.9092464, 0.7773557 35.9095058)"
206260507,False,residential,False,41.197,,,,"LINESTRING (0.7758649 35.9093931, 0.7754964 35.9091736)"
206260507,False,residential,True,35.064,,,,"LINESTRING (0.7758649 35.9093931, 0.7761771 35.9095815)"
206260546,False,residential,False,70.061,,,,"LINESTRING (0.7758649 35.9093931, 0.7763256 35.9088854)"
206260542,False,residential,False,71.549,,,,"LINESTRING (0.7799832 35.9094018, 0.7794368 35.9089347)"
206260542,False,residential,True,22.83,,,,"LINESTRING (0.7799832 35.9094018, 0.7801576 35.9095508)"
206260545,False,residential,False,25.509,,,,"LINESTRING (0.7799832 35.9094018, 0.7801835 35.9092396)"
206260507,False,residential,False,98.615,,,,"LINESTRING (0.7790306 35.9094077, 0.7783771 35.9101193)"
206260507,False,residential,True,27.314,,,,"LINESTRING (0.7790306 35.9094077, 0.7792367 35.9092275)"
206260514,False,residential,False,32.985,,,,"LINESTRING (0.7790306 35.9094077, 0.7787392 35.909228)"
206260515,False,residential,True,47.985,,,,"LINESTRING (0.7767192 35.9094773, 0.7771463 35.9097353)"
206260560,False,residential,False,31.327,,,,"LINESTRING (0.7767192 35.9094773, 0.7769185 35.9092464)"
206260560,False,residential,True,39.023,,,,"LINESTRING (0.7767192 35.9094773, 0.7764709 35.9097649)"
206260563,False,residential,False,99.956,,,,"LINESTRING (0.7773557 35.9095058, 0.7780049 35.9087767)"
206260563,False,residential,True,31.732,,,,"LINESTRING (0.7773557 35.9095058, 0.7771463 35.9097353)"
206260574,False,residential,False,48.81,,,,"LINESTRING (0.7773557 35.9095058, 0.7769185 35.9092464)"
206260574,False,residential,True,47.003,,,,"LINESTRING (0.7773557 35.9095058, 0.7777711 35.9097617)"
206260542,False,residential,False,22.83,,,,"LINESTRING (0.7801576 35.9095508, 0.7799832 35.9094018)"
206260567,False,residential,False,53.829,,,,"LINESTRING (0.7801576 35.9095508, 0.7805727 35.9092025)"
206260567,False,residential,True,19.589,,,,"LINESTRING (0.7801576 35.9095508, 0.7800066 35.9096776)"
206260507,False,residential,False,35.064,,,,"LINESTRING (0.7761771 35.9095815, 0.7758649 35.9093931)"
206260507,False,residential,True,33.407,,,,"LINESTRING (0.7761771 35.9095815, 0.7764709 35.9097649)"
206260559,False,residential,False,69.905,,,,"LINESTRING (0.7761771 35.9095815, 0.7766242 35.9090676)"
206260521,False,residential,False,120.317,,,,"LINESTRING (0.7800066 35.9096776, 0.7790674 35.9089081)"
206260567,False,residential,False,19.589,,,,"LINESTRING (0.7800066 35.9096776, 0.7801576 35.9095508)"
206260567,False,residential,True,15.731,,,,"LINESTRING (0.7800066 35.9096776, 0.7798833 35.9097778)"
206260515,False,residential,False,47.985,,,,"LINESTRING (0.7771463 35.9097353, 0.7767192 35.9094773)"
206260563,False,residential,False,31.732,,,,"LINESTRING (0.7771463 35.9097353, 0.7773557 35.9095058)"
206260563,False,residential,True,38.363,,,,"LINESTRING (0.7771463 35.9097353, 0.7768932 35.9100128)"
206260539,False,residential,False,100.417,,,,"LINESTRING (0.7777711 35.9097617, 0.778429 35.9090326)"
206260539,False,residential,True,70.002,,,,"LINESTRING (0.7777711 35.9097617, 0.7772972 35.9102607)"
206260574,False,residential,False,47.003,,,,"LINESTRING (0.7777711 35.9097617, 0.7773557 35.9095058)"
206260574,False,residential,True,34.632,,,,"LINESTRING (0.7777711 35.9097617, 0.7780787 35.9099486)"
206260507,False,residential,False,33.407,,,,"LINESTRING (0.7764709 35.9097649, 0.7761771 35.9095815)"
206260507,False,residential,True,46.972,,,,"LINESTRING (0.7764709 35.9097649, 0.7768932 35.9100128)"
206260560,False,residential,False,39.023,,,,"LINESTRING (0.7764709 35.9097649, 0.7767192 35.9094773)"
206260567,False,residential,False,15.731,,,,"LINESTRING (0.7798833 35.9097778, 0.7800066 35.9096776)"
294182413,False,primary,True,84.472,2,RN 4,80,"LINESTRING (0.7798833 35.9097778, 0.7792367 35.9092275)"
206260573,False,residential,False,99.794,,,,"LINESTRING (0.7780787 35.9099486, 0.7787392 35.909228)"
206260573,False,residential,True,69.989,,,,"LINESTRING (0.7780787 35.9099486, 0.7776155 35.910454)"
206260574,False,residential,False,34.632,,,,"LINESTRING (0.7780787 35.9099486, 0.7777711 35.9097617)"
206260574,False,residential,True,32.901,,,,"LINESTRING (0.7780787 35.9099486, 0.7783771 35.9101193)"
206260507,False,residential,False,46.972,,,,"LINESTRING (0.7768932 35.9100128, 0.7764709 35.9097649)"
206260507,False,residential,True,45.647,,,,"LINESTRING (0.7768932 35.9100128, 0.7772972 35.9102607)"
206260563,False,residential,False,38.363,,,,"LINESTRING (0.7768932 35.9100128, 0.7771463 35.9097353)"
206260507,False,residential,False,71.266,,,,"LINESTRING (0.7783771 35.9101193, 0.7779031 35.9106325)"
206260507,False,residential,True,98.615,,,,"LINESTRING (0.7783771 35.9101193, 0.7790306 35.9094077)"
206260574,False,residential,False,32.901,,,,"LINESTRING (0.7783771 35.9101193, 0.7780787 35.9099486)"
206260507,False,residential,False,45.647,,,,"LINESTRING (0.7772972 35.9102607, 0.7768932 35.9100128)"
206260507,False,residential,True,35.83,,,,"LINESTRING (0.7772972 35.9102607, 0.7776155 35.910454)"
206260539,False,residential,False,70.002,,,,"LINESTRING (0.7772972 35.9102607, 0.7777711 35.9097617)"
206260507,False,residential,False,35.83,,,,"LINESTRING (0.7776155 35.910454, 0.7772972 35.9102607)"
206260507,False,residential,True,32.632,,,,"LINESTRING (0.7776155 35.910454, 0.7779031 35.9106325)"
206260573,False,residential,False,69.989,,,,"LINESTRING (0.7776155 35.910454, 0.7780787 35.9099486)"
206260507,False,residential,False,32.632,,,,"LINESTRING (0.7779031 35.9106325, 0.7776155 35.910454)"
206260507,False,residential,True,71.266,,,,"LINESTRING (0.7779031 35.9106325, 0.7783771 35.9101193)"
206263292,False,residential,True,31.251,,,,"LINESTRING (0.7746077 35.9017717, 0.7748977 35.901926)"
206263326,False,residential,True,70.08,,,,"LINESTRING (0.7746077 35.9017717, 0.7741923 35.9023046)"
206263294,False,residential,False,23.711,,,,"LINESTRING (0.7726298 35.9018523, 0.7728419 35.9019786)"
206263342,False,residential,True,19.57,,,,"LINESTRING (0.7734335 35.9018996, 0.7736123 35.9019996)"
206263292,False,residential,False,31.251,,,,"LINESTRING (0.7748977 35.901926, 0.7746077 35.9017717)"
206263292,False,residential,True,30.721,,,,"LINESTRING (0.7748977 35.901926, 0.7751747 35.9020872)"
206263316,False,residential,True,71.05,,,,"LINESTRING (0.7748977 35.901926, 0.7744433 35.9024483)"
206263294,False,residential,False,48.726,,,,"LINESTRING (0.7728419 35.9019786, 0.7732747 35.9022415)"
206263294,False,residential,True,23.711,,,,"LINESTRING (0.7728419 35.9019786, 0.7726298 35.9018523)"
206263309,False,residential,True,37.976,,,,"LINESTRING (0.7736123 35.9019996, 0.7733916 35.9022906)"
206263342,False,residential,False,19.57,,,,"LINESTRING (0.7736123 35.9019996, 0.7734335 35.9018996)"
206263342,False,residential,True,21.092,,,,"LINESTRING (0.7736123 35.9019996, 0.77382 35.9020872)"
206263342,False,residential,False,21.092,,,,"LINESTRING (0.77382 35.9020872, 0.7736123 35.9019996)"
206263342,False,residential,True,41.338,,,,"LINESTRING (0.77382 35.9020872, 0.7741923 35.9023046)"
206263292,False,residential,False,30.721,,,,"LINESTRING (0.7751747 35.9020872, 0.7748977 35.901926)"
206263292,False,residential,True,29.322,,,,"LINESTRING (0.7751747 35.9020872, 0.7754387 35.9022415)"
206263295,False,residential,True,70.199,,,,"LINESTRING (0.7751747 35.9020872, 0.7747246 35.9026026)"
206263294,False,residential,False,11.861,,,,"LINESTRING (0.7732747 35.9022415, 0.7733916 35.9022906)"
206263294,False,residential,True,48.726,,,,"LINESTRING (0.7732747 35.9022415, 0.7728419 35.9019786)"
206263338,False,residential,True,35.798,,,,"LINESTRING (0.7732747 35.9022415, 0.7730427 35.9025029)"
206263292,False,residential,False,29.322,,,,"LINESTRING (0.7754387 35.9022415, 0.7751747 35.9020872)"
206263343,False,residential,True,69.2,,,,"LINESTRING (0.7754387 35.9022415, 0.7750016 35.9027533)"
206263292,False,residential,True,100.0,,,,"LINESTRING (0.7754387 35.9022415, 0.7757244 35.9023887, 0.7756421 35.9024904, 0.7752699 35.9028936)"
206263294,False,residential,False,17.167,,,,"LINESTRING (0.7733916 35.9022906, 0.7735498 35.9023767)"
206263294,False,residential,True,11.861,,,,"LINESTRING (0.7733916 35.9022906, 0.7732747 35.9022415)"
206263309,False,residential,False,37.976,,,,"LINESTRING (0.7733916 35.9022906, 0.7736123 35.9019996)"
206263326,False,residential,False,70.08,,,,"LINESTRING (0.7741923 35.9023046, 0.7746077 35.9017717)"
206263326,False,residential,True,38.932,,,,"LINESTRING (0.7741923 35.9023046, 0.7739456 35.9025921)"
206263342,False,residential,False,41.338,,,,"LINESTRING (0.7741923 35.9023046, 0.77382 35.9020872)"
206263342,False,residential,True,27.684,,,,"LINESTRING (0.7741923 35.9023046, 0.7744433 35.9024483)"
206263294,False,residential,False,42.948,,,,"LINESTRING (0.7735498 35.9023767, 0.7739456 35.9025921)"
206263294,False,residential,True,17.167,,,,"LINESTRING (0.7735498 35.9023767, 0.7733916 35.9022906)"
206263314,False,residential,True,38.603,,,,"LINESTRING (0.7735498 35.9023767, 0.7733 35.9026588)"
206263316,False,residential,False,71.05,,,,"LINESTRING (0.7744433 35.9024483, 0.7748977 35.901926)"
206263316,False,residential,True,39.531,,,,"LINESTRING (0.7744433 35.9024483, 0.7742019 35.9027452)"
206263342,False,residential,False,27.684,,,,"LINESTRING (0.7744433 35.9024483, 0.7741923 35.9023046)"
206263342,False,residential,True,30.599,,,,"LINESTRING (0.7744433 35.9024483, 0.7747246 35.9026026)"
206263331,False,residential,True,28.941,,,,"LINESTRING (0.7730427 35.9025029, 0.7733 35.9026588)"
206263338,False,residential,False,35.798,,,,"LINESTRING (0.7730427 35.9025029, 0.7732747 35.9022415)"
206263338,False,residential,True,17.354,,,,"LINESTRING (0.7730427 35.9025029, 0.7729302 35.9026296)"
206263294,False,residential,False,28.683,,,,"LINESTRING (0.7739456 35.9025921, 0.7742019 35.9027452)"
206263294,False,residential,True,42.948,,,,"LINESTRING (0.7739456 35.9025921, 0.7735498 35.9023767)"
206263326,False,residential,False,38.932,,,,"LINESTRING (0.7739456 35.9025921, 0.7741923 35.9023046)"
206263295,False,residential,False,70.199,,,,"LINESTRING (0.7747246 35.9026026, 0.7751747 35.9020872)"
206263342,False,residential,False,30.599,,,,"LINESTRING (0.7747246 35.9026026, 0.7744433 35.9024483)"
206263342,False,residential,True,30.054,,,,"LINESTRING (0.7747246 35.9026026, 0.7750016 35.9027533)"
206263314,False,residential,False,38.603,,,,"LINESTRING (0.7733 35.9026588, 0.7735498 35.9023767)"
206263331,False,residential,False,28.941,,,,"LINESTRING (0.7733 35.9026588, 0.7730427 35.9025029)"
206263331,False,residential,True,30.874,,,,"LINESTRING (0.7733 35.9026588, 0.7735745 35.9028251)"
206263294,False,residential,True,28.683,,,,"LINESTRING (0.7742019 35.9027452, 0.7739456 35.9025921)"
206263316,False,residential,False,39.531,,,,"LINESTRING (0.7742019 35.9027452, 0.7744433 35.9024483)"
"[206263846, 206263294]",False,residential,False,50.641000000000005,,,,"LINESTRING (0.7742019 35.9027452, 0.774374 35.902848, 0.7741697 35.9030766)"
206263306,False,residential,True,28.764,,,,"LINESTRING (0.7750016 35.9027533, 0.7752699 35.9028936)"
206263342,False,residential,False,30.054,,,,"LINESTRING (0.7750016 35.9027533, 0.7747246 35.9026026)"
206263343,False,residential,False,69.2,,,,"LINESTRING (0.7750016 35.9027533, 0.7754387 35.9022415)"
206263343,False,residential,True,53.369,,,,"LINESTRING (0.7750016 35.9027533, 0.7748458 35.9029426, 0.7750938 35.9030955)"
206263331,False,residential,False,30.874,,,,"LINESTRING (0.7735745 35.9028251, 0.7733 35.9026588)"
206263331,False,residential,True,58.667,,,,"LINESTRING (0.7735745 35.9028251, 0.7740962 35.903141)"
206263336,False,residential,True,17.474,,,,"LINESTRING (0.7735745 35.9028251, 0.7734584 35.902951)"
206263338,False,residential,True,47.988,,,,"LINESTRING (0.7727033 35.9028804, 0.7723882 35.9032284)"
313771804,False,residential,True,59.197,,,,"LINESTRING (0.7727033 35.9028804, 0.7732406 35.903187)"
206263338,False,residential,False,34.574999999999996,,,,"LINESTRING (0.7727033 35.9028804, 0.7729123 35.9026498, 0.7729302 35.9026296)"
206263292,False,residential,True,27.488,,,,"LINESTRING (0.7752699 35.9028936, 0.7750938 35.9030955)"
206263306,False,residential,False,28.764,,,,"LINESTRING (0.7752699 35.9028936, 0.7750016 35.9027533)"
206263292,False,residential,False,100.0,,,,"LINESTRING (0.7752699 35.9028936, 0.7756421 35.9024904, 0.7757244 35.9023887, 0.7754387 35.9022415)"
206263343,False,residential,False,16.545,,,,"LINESTRING (0.7757109 35.9029127, 0.775607 35.9030354)"
206263317,False,residential,True,115.749,,,,"LINESTRING (0.7757109 35.9029127, 0.7762354 35.9032174, 0.7767461 35.9035294)"
"[206263337, 206263343]",False,residential,True,148.691,,,,"LINESTRING (0.7757109 35.9029127, 0.775923 35.9026743, 0.7764475 35.9029685, 0.7769712 35.9032805)"
206263323,False,residential,True,58.368,,,,"LINESTRING (0.775607 35.9030354, 0.7761186 35.9033576)"
206263343,False,residential,False,33.412,,,,"LINESTRING (0.775607 35.9030354, 0.7753603 35.9032598)"
206263343,False,residential,True,16.545,,,,"LINESTRING (0.775607 35.9030354, 0.7757109 35.9029127)"
206263324,False,residential,True,29.182,,,,"LINESTRING (0.7733739 35.9030425, 0.7736338 35.9031992)"
206263336,False,residential,False,12.706,,,,"LINESTRING (0.7733739 35.9030425, 0.7734584 35.902951)"
206263336,False,residential,True,20.058,,,,"LINESTRING (0.7733739 35.9030425, 0.7732406 35.903187)"
206263305,False,residential,False,96.41,,,,"LINESTRING (0.7741697 35.9030766, 0.7750098 35.9036139)"
206263846,False,residential,False,9.752,,,,"LINESTRING (0.7741697 35.9030766, 0.7740962 35.903141)"
"[206263294, 206263846]",False,residential,True,50.641000000000005,,,,"LINESTRING (0.7741697 35.9030766, 0.774374 35.902848, 0.7742019 35.9027452)"
206263292,False,residential,False,27.488,,,,"LINESTRING (0.7750938 35.9030955, 0.7752699 35.9028936)"
206263343,False,residential,True,30.165,,,,"LINESTRING (0.7750938 35.9030955, 0.7753603 35.9032598)"
206263343,False,residential,False,53.369,,,,"LINESTRING (0.7750938 35.9030955, 0.7748458 35.9029426, 0.7750016 35.9027533)"
206263331,False,residential,False,58.667,,,,"LINESTRING (0.7740962 35.903141, 0.7735745 35.9028251)"
206263846,False,residential,False,30.083,,,,"LINESTRING (0.7740962 35.903141, 0.7739039 35.9033622)"
206263846,False,residential,True,9.752,,,,"LINESTRING (0.7740962 35.903141, 0.7741697 35.9030766)"
206263324,False,residential,False,29.182,,,,"LINESTRING (0.7736338 35.9031992, 0.7733739 35.9030425)"
206263324,False,residential,True,30.337,,,,"LINESTRING (0.7736338 35.9031992, 0.7739039 35.9033622)"
206263334,False,residential,True,49.755,,,,"LINESTRING (0.7736338 35.9031992, 0.7733086 35.9035609)"
206260568,False,residential,False,50.467,,,,"LINESTRING (0.7753603 35.9032598, 0.7750098 35.9036139)"
206260568,False,residential,True,60.279,,,,"LINESTRING (0.7753603 35.9032598, 0.7758884 35.9035928)"
206263343,False,residential,False,30.165,,,,"LINESTRING (0.7753603 35.9032598, 0.7750938 35.9030955)"
206263343,False,residential,True,33.412,,,,"LINESTRING (0.7753603 35.9032598, 0.775607 35.9030354)"
206263339,False,residential,True,34.154,,,,"LINESTRING (0.7718736 35.9032633, 0.7721748 35.9034499)"
206266646,True,residential,False,41.938,,,,"LINESTRING (0.7718736 35.9032633, 0.7715874 35.9035608)"
206263332,False,residential,True,34.308,,,,"LINESTRING (0.7769712 35.9032805, 0.7767461 35.9035294)"
206263337,False,residential,True,24.559,,,,"LINESTRING (0.7769712 35.9032805, 0.7771919 35.9034102)"
"[206263337, 206263343]",False,residential,False,148.691,,,,"LINESTRING (0.7769712 35.9032805, 0.7764475 35.9029685, 0.775923 35.9026743, 0.7757109 35.9029127)"
206263304,False,residential,False,56.997,,,,"LINESTRING (0.7761186 35.9033576, 0.7766206 35.9036697)"
206263323,False,residential,False,58.368,,,,"LINESTRING (0.7761186 35.9033576, 0.775607 35.9030354)"
206263323,False,residential,True,33.375,,,,"LINESTRING (0.7761186 35.9033576, 0.7758884 35.9035928)"
206263324,False,residential,False,30.337,,,,"LINESTRING (0.7739039 35.9033622, 0.7736338 35.9031992)"
206263846,False,residential,False,29.264,,,,"LINESTRING (0.7739039 35.9033622, 0.7737167 35.9035773)"
206263846,False,residential,True,30.083,,,,"LINESTRING (0.7739039 35.9033622, 0.7740962 35.903141)"
206263297,False,residential,True,29.794,,,,"LINESTRING (0.7730439 35.9034002, 0.7733086 35.9035609)"
206263336,False,residential,False,29.595,,,,"LINESTRING (0.7730439 35.9034002, 0.7732406 35.903187)"
206263336,False,residential,True,19.436,,,,"LINESTRING (0.7730439 35.9034002, 0.7729147 35.9035402)"
206263310,False,residential,True,87.175,,,,"LINESTRING (0.7771919 35.9034102, 0.7766241 35.9040451)"
206263337,False,residential,False,24.559,,,,"LINESTRING (0.7771919 35.9034102, 0.7769712 35.9032805)"
206263337,False,residential,True,36.12,,,,"LINESTRING (0.7771919 35.9034102, 0.7775152 35.9036024)"
206263338,False,residential,True,10.611,,,,"LINESTRING (0.7721748 35.9034499, 0.7721034 35.9035258)"
206263339,False,residential,False,34.154,,,,"LINESTRING (0.7721748 35.9034499, 0.7718736 35.9032633)"
