osmid,lanes,name,highway,oneway,reversed,length,ref,geometry,junction,bridge,maxspeed
179279856,,Rue Grine Belkacem,residential,False,True,59.174,,"LINESTRING (6.1753168 35.5528287, 6.1748538 35.5532046)",,,
179293069,,Rue des Fidayines,residential,True,False,32.683,,"LINESTRING (6.1753168 35.5528287, 6.1755664 35.5530412)",,,
179279845,,Rue Bougara Mohamed,residential,False,False,32.604,,"LINESTRING (6.1717742 35.5552931, 6.1720286 35.5555008)",,,
179279854,2,Rue Benflis,tertiary,False,True,27.67,,"LINESTRING (6.1717742 35.5552931, 6.1719937 35.5551198)",,,
179279845,,Rue Bougara Mohamed,residential,False,True,32.604,,"LINESTRING (6.1720286 35.5555008, 6.1717742 35.5552931)",,,
179279856,,Rue Grine Belkacem,residential,False,False,40.865,,"LINESTRING (6.1720286 35.5555008, 6.172346 35.5552393)",,,
179279845,,Rue Bougara Mohamed,residential,False,False,96.897,,"LINESTRING (6.1720286 35.5555008, 6.1720745 35.5555401, 6.172775 35.5561258)",,,
179279845,,Rue Bougara Mohamed,residential,False,True,44.585,,"LINESTRING (6.1734117 35.5566505, 6.1730617 35.5563682)",,,
179295097,2,,primary,False,True,39.846,RN 31,"LINESTRING (6.1734117 35.5566505, 6.1737257 35.5563992)",,,
179295097,2,,primary,False,False,90.60100000000001,RN 31,"LINESTRING (6.1734117 35.5566505, 6.1732953 35.5567455, 6.1729794 35.5570081, 6.1728828 35.5571145, 6.1728097 35.557217, 6.1727701 35.5572705)",,,
179279854,2,Rue Benflis,tertiary,False,False,103.746,,"LINESTRING (6.1758812 35.5519551, 6.1750802 35.5526228)",,,
"[179051394, 182086259, 182086260]",3,Avenue de l'Indépendance,primary,True,False,193.30700000000002,,"LINESTRING (6.1758812 35.5519551, 6.1752037 35.5514199, 6.1750134 35.5512767, 6.1744044 35.5507014)",,,
731258528,,,secondary,True,False,14.203,,"LINESTRING (6.1753567 35.5500114, 6.1752153 35.5500669)",,,
179293064,,Rue des frères Bouabsa,residential,True,False,82.056,,"LINESTRING (6.1755838 35.5558751, 6.1749339 35.5563899)",,,
179293070,,Rue de l'Aurès,residential,True,False,77.214,,"LINESTRING (6.1755838 35.5558751, 6.1749933 35.5553737)",,,
179293066,,Rue Benabes Mohamed Salah,residential,True,False,83.864,,"LINESTRING (6.1744324 35.5549133, 6.1737667 35.5554382)",,,
179293070,,Rue de l'Aurès,residential,True,False,107.579,,"LINESTRING (6.1744324 35.5549133, 6.1735972 35.5542246)",,,
179293062,,Rue Ben Badis,residential,True,False,109.929,,"LINESTRING (6.1756869 35.5539243, 6.1748538 35.5532046)",,,
179293066,,Rue Benabes Mohamed Salah,residential,True,False,76.759,,"LINESTRING (6.1756869 35.5539243, 6.1750777 35.5544048)",,,
179293074,,Rue Sahraoui Said,residential,True,False,106.572,,"LINESTRING (6.1731576 35.555934, 6.172346 35.5552393)",,,
179293063,2,Allées Ben Boulaid,secondary,True,False,81.478,,"LINESTRING (6.1752161 35.5576775, 6.175862 35.5571668)",,,
179293074,,Rue Sahraoui Said,residential,True,False,117.533,,"LINESTRING (6.1752161 35.5576775, 6.1743268 35.5569069)",,,
729832801,,Rue Sahraoui Said,residential,False,True,22.746000000000002,,"LINESTRING (6.1752161 35.5576775, 6.1753029 35.5577449, 6.1753919 35.5578236)",,,
179279854,2,Rue Benflis,tertiary,False,False,59.182,,"LINESTRING (6.1750802 35.5526228, 6.1746204 35.5530014)",,,
179279854,2,Rue Benflis,tertiary,False,True,103.746,,"LINESTRING (6.1750802 35.5526228, 6.1758812 35.5519551)",,,
179293069,,Rue des Fidayines,residential,True,False,31.342,,"LINESTRING (6.1750802 35.5526228, 6.1753168 35.5528287)",,,
179293066,,Rue Benabes Mohamed Salah,residential,True,False,75.095,,"LINESTRING (6.1781786 35.5519205, 6.1775889 35.5523958)",,,
182086295,2,Rue Larbi Tebessi,tertiary,False,False,74.166,,"LINESTRING (6.1781786 35.5519205, 6.1787515 35.5523976)",,,
182086295,2,Rue Larbi Tebessi,tertiary,False,True,78.579,,"LINESTRING (6.1781786 35.5519205, 6.1778566 35.5516285, 6.1776387 35.5514491, 6.1775817 35.5514077)",,,
179295097,2,,primary,False,False,78.895,RN 31,"LINESTRING (6.1743568 35.5559095, 6.1737257 35.5563992)",,,
182086311,,Rue des frères Lamrani,residential,True,False,74.692,,"LINESTRING (6.1743568 35.5559095, 6.1749339 35.5563899)",,,
179295097,2,,primary,False,True,82.856,RN 31,"LINESTRING (6.1743568 35.5559095, 6.1745283 35.5557676, 6.1749933 35.5553737)",,,
179293070,,Rue de l'Aurès,residential,True,False,79.639,,"LINESTRING (6.1761884 35.5563957, 6.1755838 35.5558751)",,,
179293072,,Rue Anmar Ali,residential,True,False,79.545,,"LINESTRING (6.1761884 35.5563957, 6.1768302 35.5559067)",,,
179293074,,Rue Sahraoui Said,residential,True,False,72.917,,"LINESTRING (6.1737257 35.5563992, 6.1731576 35.555934)",,,
179295097,2,,primary,False,False,39.846,RN 31,"LINESTRING (6.1737257 35.5563992, 6.1734117 35.5566505)",,,
179295097,2,,primary,False,True,78.895,RN 31,"LINESTRING (6.1737257 35.5563992, 6.1743568 35.5559095)",,,
179279856,,Rue Grine Belkacem,residential,False,False,85.435,,"LINESTRING (6.1729272 35.5547661, 6.1735972 35.5542246)",,,
179279856,,Rue Grine Belkacem,residential,False,True,74.384,,"LINESTRING (6.1729272 35.5547661, 6.172346 35.5552393)",,,
182086311,,Rue des frères Lamrani,residential,True,False,106.549,,"LINESTRING (6.1729272 35.5547661, 6.1737667 35.5554382)",,,
179051394,,Avenue de l'Indépendance,primary,True,False,79.457,,"LINESTRING (6.1770058 35.5528873, 6.1763849 35.5523819)",,,
179293066,,Rue Benabes Mohamed Salah,residential,True,False,105.97,,"LINESTRING (6.1770058 35.5528873, 6.1761628 35.553549)",,,
179293067,,Rue de l'Aurès,residential,False,False,80.336,,"LINESTRING (6.1772982 35.557311, 6.1766625 35.5568065)",,,
179293067,,Rue de l'Aurès,residential,False,True,78.361,,"LINESTRING (6.1772982 35.557311, 6.1778964 35.5578207)",,,
187673411,,,residential,False,False,80.99,,"LINESTRING (6.1772982 35.557311, 6.1766683 35.5578286)",,,
187673411,,,residential,False,True,79.449,,"LINESTRING (6.1772982 35.557311, 6.1779339 35.556818)",,,
179279854,2,Rue Benflis,tertiary,False,False,13.639,,"LINESTRING (6.1721024 35.5550348, 6.1719937 35.5551198)",,,
179279854,2,Rue Benflis,tertiary,False,True,32.524,,"LINESTRING (6.1721024 35.5550348, 6.172358 35.5548291)",,,
179293064,,Rue des frères Bouabsa,residential,True,False,59.27,,"LINESTRING (6.1772999 35.5544603, 6.1768436 35.5548428)",,,
179293069,,Rue des Fidayines,residential,True,False,79.925,,"LINESTRING (6.1772999 35.5544603, 6.1779269 35.5549667)",,,
179051395,,نهج الاستقلال,primary,False,False,16.275,,"LINESTRING (6.179036 35.5546552, 6.1789294 35.5545373)",,,
179051395,,نهج الاستقلال,primary,False,True,18.472,,"LINESTRING (6.179036 35.5546552, 6.1791645 35.5547843)",,,
179293063,2,Allées Ben Boulaid,secondary,True,False,33.383,,"LINESTRING (6.179036 35.5546552, 6.1791863 35.5545504, 6.1792951 35.554443)",,,
179293064,,Rue des frères Bouabsa,residential,True,False,77.765,,"LINESTRING (6.1762023 35.5553894, 6.1755838 35.5558751)",,,
729832797,,Rue Sidi Hani,residential,True,False,80.84,,"LINESTRING (6.1762023 35.5553894, 6.1768302 35.5559067)",,,
179293066,,Rue Benabes Mohamed Salah,residential,True,False,59.958,,"LINESTRING (6.1761628 35.553549, 6.1756869 35.5539243)",,,
179293069,,Rue des Fidayines,residential,True,False,74.137,,"LINESTRING (6.1761628 35.553549, 6.1767658 35.5540005)",,,
179293064,,Rue des frères Bouabsa,residential,True,False,105.591,,"LINESTRING (6.1781366 35.5537982, 6.1772999 35.5544603)",,,
187677603,,,residential,False,False,71.84,rue des Frères Bouabsa,"LINESTRING (6.1781366 35.5537982, 6.1784745 35.5535294, 6.1787052 35.5533472)",,,
430840231,,Avenue de l'Indépendance,primary,True,False,73.408,,"LINESTRING (6.1781366 35.5537982, 6.178012 35.5536999, 6.1776621 35.5534236, 6.1775542 35.5533385)",,,
179051395,,نهج الاستقلال,primary,False,False,18.472,,"LINESTRING (6.1791645 35.5547843, 6.179036 35.5546552)",,,
179051395,,نهج الاستقلال,primary,False,True,70.706,,"LINESTRING (6.1791645 35.5547843, 6.1797135 35.5552369)",,,
179293065,2,Allées Ben Boulaid,secondary,True,False,97.39500000000001,,"LINESTRING (6.1791645 35.5547843, 6.1788983 35.5549971, 6.1784172 35.5554146)",,,
179293066,,Rue Benabes Mohamed Salah,residential,True,False,81.27,,"LINESTRING (6.1750777 35.5544048, 6.1744324 35.5549133)",,,
729832797,,Rue Sidi Hani,residential,True,False,74.246,,"LINESTRING (6.1750777 35.5544048, 6.1756176 35.5549077)",,,
179279856,,Rue Grine Belkacem,residential,False,False,83.376,,"LINESTRING (6.1735972 35.5542246, 6.1742442 35.5536906)",,,
179279856,,Rue Grine Belkacem,residential,False,True,85.435,,"LINESTRING (6.1735972 35.5542246, 6.1729272 35.5547661)",,,
179293070,,Rue de l'Aurès,residential,True,False,34.894,,"LINESTRING (6.1735972 35.5542246, 6.1733152 35.5540105)",,,
179293066,,Rue Benabes Mohamed Salah,residential,True,False,77.945,,"LINESTRING (6.1737667 35.5554382, 6.1731576 35.555934)",,,
182086311,,Rue des frères Lamrani,residential,True,False,74.807,,"LINESTRING (6.1737667 35.5554382, 6.1743568 35.5559095)",,,
179293072,,Rue Anmar Ali,residential,True,False,102.492,,"LINESTRING (6.1779269 35.5549667, 6.1787292 35.5543159)",,,
300786770,,,residential,True,False,43.012,,"LINESTRING (6.1779269 35.5549667, 6.1782505 35.5552501)",,,
179293072,,Rue Anmar Ali,residential,True,False,83.644,,"LINESTRING (6.1768302 35.5559067, 6.1774753 35.5553678)",,,
729832797,,Rue Sidi Hani,residential,True,False,41.846,,"LINESTRING (6.1768302 35.5559067, 6.1771552 35.5561745)",,,
179293063,2,Allées Ben Boulaid,secondary,True,False,80.329,,"LINESTRING (6.1765125 35.556673, 6.1771552 35.5561745)",,,
179293070,,Rue de l'Aurès,residential,True,False,42.548,,"LINESTRING (6.1765125 35.556673, 6.1761884 35.5563957)",,,
729832799,,Rue de l'Aurès,residential,False,True,20.112,,"LINESTRING (6.1765125 35.556673, 6.1766625 35.5568065)",,,
179293065,2,Allées Ben Boulaid,secondary,True,False,79.666,,"LINESTRING (6.1766625 35.5568065, 6.1760214 35.5572977)",,,
179293067,,Rue de l'Aurès,residential,False,True,80.336,,"LINESTRING (6.1766625 35.5568065, 6.1772982 35.557311)",,,
729832799,,Rue de l'Aurès,residential,False,False,20.112,,"LINESTRING (6.1766625 35.5568065, 6.1765125 35.556673)",,,
179293065,2,Allées Ben Boulaid,secondary,True,False,100.516,,"LINESTRING (6.1819871 35.5526163, 6.1811783 35.5532361)",,,
179300023,2,Rue Bouakkaz Abdelmadjid,secondary,False,True,24.493,,"LINESTRING (6.1819871 35.5526163, 6.1818076 35.5524514)",,,
179293065,2,Allées Ben Boulaid,secondary,True,False,81.091,,"LINESTRING (6.1772973 35.5562916, 6.1766625 35.5568065)",,,
179293075,,Rue Sidi Hani,residential,True,False,65.572,,"LINESTRING (6.1772973 35.5562916, 6.177813 35.556706)",,,
729832796,,Rue Sidi Hani,residential,False,True,18.297,,"LINESTRING (6.1772973 35.5562916, 6.1771552 35.5561745)",,,
179295097,2,,primary,False,False,76.646,RN 31,"LINESTRING (6.1756176 35.5549077, 6.1749933 35.5553737)",,,
179295097,2,,primary,False,True,82.678,RN 31,"LINESTRING (6.1756176 35.5549077, 6.1762723 35.5543889)",,,
729832797,,Rue Sidi Hani,residential,True,False,75.278,,"LINESTRING (6.1756176 35.5549077, 6.1762023 35.5553894)",,,
187676503,,,residential,False,False,148.071,,"LINESTRING (6.1787292 35.5543159, 6.1799317 35.5534125)",,,
430840231,,Avenue de l'Indépendance,primary,True,False,78.662,,"LINESTRING (6.1787292 35.5543159, 6.1781366 35.5537982)",,,
179293062,,Rue Ben Badis,residential,True,False,73.983,,"LINESTRING (6.1762723 35.5543889, 6.1756869 35.5539243)",,,
179295097,2,,primary,False,False,82.678,RN 31,"LINESTRING (6.1762723 35.5543889, 6.1756176 35.5549077)",,,
179295097,2,,primary,False,True,62.115,RN 31,"LINESTRING (6.1762723 35.5543889, 6.1767658 35.5540005)",,,
179293068,,Rue des frères Bouabsa,residential,False,True,36.202,,"LINESTRING (6.1740427 35.5571362, 6.1743268 35.5569069)",,,
179293062,,Rue Ben Badis,residential,True,False,39.997,,"LINESTRING (6.1777666 35.5556384, 6.1774753 35.5553678)",,,
179293063,2,Allées Ben Boulaid,secondary,True,False,54.915,,"LINESTRING (6.1777666 35.5556384, 6.1781977 35.5552907)",,,
729832798,,Rue Ben Badis,residential,False,True,24.372,,"LINESTRING (6.1777666 35.5556384, 6.1779532 35.5557965)",,,
179293065,2,Allées Ben Boulaid,secondary,True,False,41.384,,"LINESTRING (6.1753919 35.5578236, 6.1750573 35.5580774)",,,
729832801,,Rue Sahraoui Said,residential,False,False,22.746000000000002,,"LINESTRING (6.1753919 35.5578236, 6.1753029 35.5577449, 6.1752161 35.5576775)",,,
179279854,2,Rue Benflis,tertiary,False,False,53.246,,"LINESTRING (6.1733152 35.5540105, 6.1729179 35.5543638)",,,
179279854,2,Rue Benflis,tertiary,False,True,37.575,,"LINESTRING (6.1733152 35.5540105, 6.1736092 35.5537718)",,,
179293063,2,Allées Ben Boulaid,secondary,True,False,80.484,,"LINESTRING (6.175862 35.5571668, 6.1765125 35.556673)",,,
729832800,,Rue des frères Lamrani,residential,False,False,20.489,,"LINESTRING (6.175862 35.5571668, 6.1760214 35.5572977)",,,
179293063,2,Allées Ben Boulaid,secondary,True,False,81.318,,"LINESTRING (6.1771552 35.5561745, 6.1777666 35.5556384)",,,
729832796,,Rue Sidi Hani,residential,False,False,18.297,,"LINESTRING (6.1771552 35.5561745, 6.1772973 35.5562916)",,,
179293062,,Rue Ben Badis,residential,True,False,81.692,,"LINESTRING (6.1774753 35.5553678, 6.1768436 35.5548428)",,,
179293072,,Rue Anmar Ali,residential,True,False,51.428,,"LINESTRING (6.1774753 35.5553678, 6.1778607 35.5550278)",,,
179293062,,Rue Ben Badis,residential,True,False,72.239,,"LINESTRING (6.1768436 35.5548428, 6.1762723 35.5543889)",,,
179293064,,Rue des frères Bouabsa,residential,True,False,84.022,,"LINESTRING (6.1768436 35.5548428, 6.1762023 35.5553894)",,,
179293068,,Rue des frères Bouabsa,residential,False,False,36.202,,"LINESTRING (6.1743268 35.5569069, 6.1740427 35.5571362)",,,
179293074,,Rue Sahraoui Said,residential,True,False,78.383,,"LINESTRING (6.1743268 35.5569069, 6.1737257 35.5563992)",,,
179293065,2,Allées Ben Boulaid,secondary,True,False,81.623,,"LINESTRING (6.1760214 35.5572977, 6.1753919 35.5578236)",,,
179293071,,Rue des frères Lamrani,residential,False,False,83.123,,"LINESTRING (6.1760214 35.5572977, 6.1766683 35.5578286)",,,
729832800,,Rue des frères Lamrani,residential,False,True,20.489,,"LINESTRING (6.1760214 35.5572977, 6.175862 35.5571668)",,,
179279856,,Rue Grine Belkacem,residential,False,False,22.568,,"LINESTRING (6.1742442 35.5536906, 6.1744228 35.5535489)",,,
179279856,,Rue Grine Belkacem,residential,False,True,83.376,,"LINESTRING (6.1742442 35.5536906, 6.1735972 35.5542246)",,,
729832797,,Rue Sidi Hani,residential,True,False,109.51,,"LINESTRING (6.1742442 35.5536906, 6.1750777 35.5544048)",,,
179293070,,Rue de l'Aurès,residential,True,False,72.08,,"LINESTRING (6.1749933 35.5553737, 6.1744324 35.5549133)",,,
179295097,2,,primary,False,True,76.646,RN 31,"LINESTRING (6.1749933 35.5553737, 6.1756176 35.5549077)",,,
179295097,2,,primary,False,False,82.856,RN 31,"LINESTRING (6.1749933 35.5553737, 6.1745283 35.5557676, 6.1743568 35.5559095)",,,
179293065,2,Allées Ben Boulaid,secondary,True,False,80.94,,"LINESTRING (6.1779532 35.5557965, 6.1772973 35.5562916)",,,
187673427,,شارع ابن باديس,residential,False,False,63.402,,"LINESTRING (6.1779532 35.5557965, 6.178454 35.5561954)",,,
729832798,,Rue Ben Badis,residential,False,False,24.372,,"LINESTRING (6.1779532 35.5557965, 6.1777666 35.5556384)",,,
179293064,,Rue des frères Bouabsa,residential,True,False,79.505,,"LINESTRING (6.1749339 35.5563899, 6.1743268 35.5569069)",,,
182086311,,Rue des frères Lamrani,residential,True,False,76.754,,"LINESTRING (6.1749339 35.5563899, 6.1750528 35.5564867, 6.1755411 35.556872)",,,
179293072,,Rue Anmar Ali,residential,True,False,78.954,,"LINESTRING (6.1755411 35.556872, 6.1761884 35.5563957)",,,
182086311,,Rue des frères Lamrani,residential,True,False,43.786,,"LINESTRING (6.1755411 35.556872, 6.175862 35.5571668)",,,
179279856,,Rue Grine Belkacem,residential,False,False,59.174,,"LINESTRING (6.1748538 35.5532046, 6.1753168 35.5528287)",,,
179279856,,Rue Grine Belkacem,residential,False,True,54.644,,"LINESTRING (6.1748538 35.5532046, 6.1744228 35.5535489)",,,
179293062,,Rue Ben Badis,residential,True,False,30.925,,"LINESTRING (6.1748538 35.5532046, 6.1746204 35.5530014)",,,
179293063,2,Allées Ben Boulaid,secondary,True,False,118.928,,"LINESTRING (6.1792951 35.554443, 6.1802492 35.5537072)",,,
179302146,,Rue Khemisti Mohamed,residential,False,False,27.096,,"LINESTRING (6.1792951 35.554443, 6.1794608 35.5544678, 6.1795177 35.5544762, 6.1795906 35.5544818)",,,
179051395,,نهج الاستقلال,primary,False,True,16.275,,"LINESTRING (6.1789294 35.5545373, 6.179036 35.5546552)",,,
430840231,,Avenue de l'Indépendance,primary,True,False,30.563,,"LINESTRING (6.1789294 35.5545373, 6.1787292 35.5543159)",,,
179293065,2,Allées Ben Boulaid,secondary,True,False,51.159,,"LINESTRING (6.1795906 35.5544818, 6.1791645 35.5547843)",,,
179302146,,Rue Khemisti Mohamed,residential,False,False,158.845,,"LINESTRING (6.1795906 35.5544818, 6.1813274 35.5546919)",,,
179302146,,Rue Khemisti Mohamed,residential,False,True,27.096,,"LINESTRING (6.1795906 35.5544818, 6.1795177 35.5544762, 6.1794608 35.5544678, 6.1792951 35.554443)",,,
731258527,,,tertiary,True,False,20.861,,"LINESTRING (6.1758787 35.5500458, 6.1756512 35.5500152)",,,
"[179657141, 182086293, 182086295]",2,Rue Larbi Tebessi,tertiary,False,False,61.498,,"LINESTRING (6.1758787 35.5500458, 6.1761077 35.5502396, 6.1761405 35.5502687, 6.1762537 35.5503691, 6.1763438 35.5504491)",,,
182086295,2,Rue Larbi Tebessi,tertiary,False,False,122.803,,"LINESTRING (6.1763438 35.5504491, 6.1773195 35.5512169)",,,
"[179657141, 182086293, 182086295]",2,Rue Larbi Tebessi,tertiary,False,True,61.498000000000005,,"LINESTRING (6.1763438 35.5504491, 6.1762537 35.5503691, 6.1761405 35.5502687, 6.1761077 35.5502396, 6.1758787 35.5500458)",,,
729859153,,,residential,False,False,133.11,,"LINESTRING (6.1763438 35.5504491, 6.1758895 35.5507895, 6.1758828 35.5508004, 6.1758895 35.5508189, 6.175911 35.5508506, 6.176434 35.551311)",,,
179279856,,Rue Grine Belkacem,residential,False,True,70.584,,"LINESTRING (6.1788587 35.5499537, 6.1783056 35.5504014)",,,
182086282,,Rue Abdessalam Hocine,secondary,False,False,193.315,,"LINESTRING (6.1788587 35.5499537, 6.1791484 35.5501806, 6.1803647 35.5511869)",,,
182086295,2,Rue Larbi Tebessi,tertiary,False,False,75.893,,"LINESTRING (6.1787515 35.5523976, 6.1793314 35.5528908)",,,
182086295,2,Rue Larbi Tebessi,tertiary,False,True,74.166,,"LINESTRING (6.1787515 35.5523976, 6.1781786 35.5519205)",,,
179295097,2,,primary,False,False,74.945,RN 31,"LINESTRING (6.1787515 35.5523976, 6.178442 35.5526376, 6.1781518 35.5528626)",,,
179295097,2,,primary,False,True,198.55900000000003,RN 31,"LINESTRING (6.1787515 35.5523976, 6.1796138 35.5517606, 6.1798828 35.5515537, 6.1800378 35.5514357, 6.1803647 35.5511869)",,,
179279856,,Rue Grine Belkacem,residential,False,False,20.088,,"LINESTRING (6.1773195 35.5512169, 6.1774752 35.5510881)",,,
182086295,2,Rue Larbi Tebessi,tertiary,False,False,31.824,,"LINESTRING (6.1773195 35.5512169, 6.1775817 35.5514077)",,,
182086295,2,Rue Larbi Tebessi,tertiary,False,True,122.803,,"LINESTRING (6.1773195 35.5512169, 6.1763438 35.5504491)",,,
179279856,,Rue Grine Belkacem,residential,False,True,81.382,,"LINESTRING (6.1773195 35.5512169, 6.1771622 35.551347, 6.1766782 35.5517301)",,,
179279844,2,Rue Hadj Abdelmadjid Abdessamed,secondary,False,True,7.365,RN 88,"LINESTRING (6.1726279 35.5521111, 6.1726455 35.5520959, 6.1726856 35.5520644)",,,
179657137,,,tertiary,True,False,109.429,,"LINESTRING (6.1726279 35.5521111, 6.1718937 35.551479, 6.1717929 35.5513992)",,,
179293065,2,Allées Ben Boulaid,secondary,True,False,102.875,,"LINESTRING (6.1804132 35.553843, 6.1795906 35.5544818)",,,
182086295,2,Rue Larbi Tebessi,tertiary,False,True,21.169,,"LINESTRING (6.1804132 35.553843, 6.1802492 35.5537072)",,,
179657140,,Allées Menasria,tertiary,True,False,108.55,,"LINESTRING (6.1718555 35.5513595, 6.1726856 35.5520644)",,,
179661173,,,residential,False,False,134.18,,"LINESTRING (6.1718555 35.5513595, 6.1729233 35.550522)",,,
179661173,,,residential,False,True,7.181,,"LINESTRING (6.1718555 35.5513595, 6.1717929 35.5513992)",,,
