osmid,oneway,ref,highway,maxspeed,reversed,length,geometry,name
244833534,False,CW 122,secondary,60,False,143.501,"LINESTRING (3.3677218 36.6832059, 3.3663807 36.6839192)",
28845908,False,,tertiary,,False,71.142,"LINESTRING (3.3677218 36.6832059, 3.3677936 36.6832627, 3.3678956 36.6833848, 3.3681799 36.6837279)",
28845908,False,,tertiary,,True,73.576,"LINESTRING (3.3677218 36.6832059, 3.3674383 36.6829213, 3.3671502 36.682734)",
69061858,False,CW 122,secondary,,True,186.277,"LINESTRING (3.3677218 36.6832059, 3.3680441 36.6830285, 3.3685557 36.6827567, 3.3692703 36.6824016, 3.3694722 36.6822922)",
244833534,False,CW 122,secondary,60,False,95.111,"LINESTRING (3.3663807 36.6839192, 3.3655011 36.684403)",
244833534,False,CW 122,secondary,60,True,143.501,"LINESTRING (3.3663807 36.6839192, 3.3677218 36.6832059)",
128980313,False,,residential,,True,105.42,"LINESTRING (3.3663807 36.6839192, 3.3669239 36.6845693, 3.3668918 36.6847328)",
28845894,False,,tertiary,60,False,103.72000000000001,"LINESTRING (3.3689169 36.6873429, 3.3686003 36.68742, 3.3681421 36.6875315, 3.3679341 36.6875821, 3.3678044 36.6876152)",AXE COMMERCIAL
128978956,False,,residential,40,False,33.102,"LINESTRING (3.3596509 36.6852798, 3.3597457 36.6852566, 3.3598423 36.6852566, 3.3600118 36.6852931)",
128978956,False,,residential,40,True,56.212999999999994,"LINESTRING (3.3596509 36.6852798, 3.3595973 36.685383, 3.3594603 36.6857611)",
244874049,False,,residential,,True,204.881,"LINESTRING (3.3612349 36.6854577, 3.3599763 36.6839162)",
128978956,False,,residential,40,False,48.772999999999996,"LINESTRING (3.3612349 36.6854577, 3.361428 36.6853888, 3.3617048 36.6852366)",
128978956,False,,residential,40,True,67.905,"LINESTRING (3.3612349 36.6854577, 3.3610096 36.6854835, 3.3606984 36.6854405, 3.3604877 36.6853952)",
128978956,False,,residential,40,False,74.682,"LINESTRING (3.363401 36.6854386, 3.364205 36.6856267)",
128978956,False,,residential,40,True,47.02,"LINESTRING (3.363401 36.6854386, 3.3629005 36.6853055)",
128978963,False,,residential,,True,50.051,"LINESTRING (3.363401 36.6854386, 3.3630217 36.6857704)",
128978963,False,,residential,,False,166.636,"LINESTRING (3.363401 36.6854386, 3.3637589 36.6849565, 3.3645099 36.684238)",
1116259453,False,,residential,,False,12.896,"LINESTRING (3.3650397 36.6856497, 3.3651182 36.6857471)",
579649710,False,,residential,40,False,33.263,"LINESTRING (3.3650397 36.6856497, 3.3653073 36.6857001, 3.365394 36.685737)",
579649710,False,,residential,40,True,57.19200000000001,"LINESTRING (3.3650397 36.6856497, 3.3647423 36.6856362, 3.3645801 36.6856456, 3.3644029 36.6856747)",
128978961,False,,residential,,False,143.761,"LINESTRING (3.3677375 36.6862909, 3.3677547 36.6849981)",
