osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref,lanes,junction
37283656,True,Vers Oued El Alleug - Kolea إلى وادي العلايق - القليعة,primary_link,30,False,71.321,"LINESTRING (2.7910392 36.5524823, 2.7908472 36.552385, 2.7908137 36.5523683, 2.7907763 36.5523586, 2.7907371 36.5523563, 2.7906983 36.5523615, 2.7906622 36.5523741, 2.7906309 36.5523931, 2.790606 36.5524176, 2.7904388 36.5526139)",,,
290039023,True,,primary,40,False,43.138,"LINESTRING (2.7910392 36.5524823, 2.7908627 36.5523053, 2.7907314 36.5522383, 2.7906906 36.5522229)",RN 4,,
636895957,False,,primary,80,True,56.858000000000004,"LINESTRING (2.7910392 36.5524823, 2.7912166 36.552662, 2.7914348 36.5528829)",RN 4,2,
37283485,False,Vers Chiffa - Mouzaya إلى الشفة - موزاية,primary,80,False,46.421,"LINESTRING (2.790279 36.5518245, 2.7899694 36.5514892)",RN 4,2,
290039025,True,,primary,40,False,22.821,"LINESTRING (2.790279 36.5518245, 2.790384 36.5518822, 2.7905021 36.5519224)",RN 4,,
290039020,True,,primary,40,False,43.817,"LINESTRING (2.7907404 36.5515422, 2.7907267 36.5518744, 2.7907339 36.5519358)",RN 69,,
37283555,False,,primary,40,False,9.529,"LINESTRING (2.7904388 36.5526139, 2.7904203 36.5526983)",RN 69,2,
290039017,True,,primary,40,False,48.215,"LINESTRING (2.7904388 36.5526139, 2.7904536 36.5522724, 2.7904483 36.5521806)",RN 69,,
37292106,False,,secondary,,False,176.153,"LINESTRING (2.7873276 36.5554757, 2.7854012 36.5551365)",CW 60,,
37292179,True,,secondary,,False,62.968,"LINESTRING (2.7873276 36.5554757, 2.787601 36.5554899, 2.7878636 36.5555006, 2.7880308 36.5555142)",CW 60,,
37283555,False,,primary,40,False,45.95,"LINESTRING (2.7896013 36.5558759, 2.7894985 36.5562808)",RN 69,2,
37283555,False,,primary,40,True,45.082,"LINESTRING (2.7896013 36.5558759, 2.7897043 36.555479)",RN 69,2,
37292116,False,,secondary,,False,45.287,"LINESTRING (2.7896013 36.5558759, 2.7900971 36.5559611)",CW 60,,
37292116,False,,secondary,,True,48.321,"LINESTRING (2.7896013 36.5558759, 2.7890722 36.5557853)",CW 60,,
37292116,False,,secondary,,False,48.321,"LINESTRING (2.7890722 36.5557853, 2.7896013 36.5558759)",CW 60,,
129795081,True,,secondary,,False,11.755,"LINESTRING (2.7890722 36.5557853, 2.7890415 36.5558881)",CW 60,,
37292116,False,,secondary,,False,90.641,"LINESTRING (2.79209 36.5562862, 2.7930228 36.5566072)",CW 60,,
37292116,False,,secondary,,True,44.683,"LINESTRING (2.79209 36.5562862, 2.7916035 36.5561926)",CW 60,,
174112914,False,,residential,,True,201.60299999999998,"LINESTRING (2.79209 36.5562862, 2.7925041 36.5547449, 2.7922171 36.5546932)",,,
37292116,False,,secondary,,True,57.577,"LINESTRING (2.7946972 36.5571997, 2.794101 36.5570028)",CW 60,,
