osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,junction
228070253,False,2,tertiary,40,True,31.254,"LINESTRING (-0.5827869 32.7532652, -0.5830222 32.7534648)",
307740200,False,,residential,,True,82.045,"LINESTRING (-0.5827869 32.7532652, -0.5823462 32.7526272)",
228070253,False,2,tertiary,40,False,104.946,"LINESTRING (-0.5827869 32.7532652, -0.5824993 32.7534094, -0.5820181 32.7535623, -0.5818411 32.7537371)",
228070253,False,2,tertiary,40,False,36.952,"LINESTRING (-0.5818411 32.7537371, -0.5815753 32.753983)",
304550811,False,,residential,,False,93.595,"LINESTRING (-0.5818411 32.7537371, -0.581496 32.752947)",
228070253,False,2,tertiary,40,True,104.946,"LINESTRING (-0.5818411 32.7537371, -0.5820181 32.7535623, -0.5824993 32.7534094, -0.5827869 32.7532652)",
228070253,False,2,tertiary,40,False,41.181,"LINESTRING (-0.5811045 32.7544907, -0.5808381 32.7547856)",
228070253,False,2,tertiary,40,True,71.592,"LINESTRING (-0.5811045 32.7544907, -0.5815753 32.753983)",
228071454,False,,residential,,False,12.632,"LINESTRING (-0.5811045 32.7544907, -0.581029 32.7543965)",
228071489,False,,residential,,False,150.587,"LINESTRING (-0.5811045 32.7544907, -0.580737 32.7536134, -0.5805694 32.7532134)",
228072944,True,2,tertiary,40,False,9.204,"LINESTRING (-0.5786784 32.7590355, -0.57858 32.7590337)",
304544320,False,,residential,,True,42.738,"LINESTRING (-0.5786784 32.7590355, -0.5789351 32.7587175)",
228070886,False,,residential,,False,31.508,"LINESTRING (-0.5782521 32.7578985, -0.5779161 32.7579197)",
651711752,True,,tertiary,,False,28.160999999999998,"LINESTRING (-0.5782521 32.7578985, -0.5782621 32.7579504, -0.5782997 32.7580423, -0.5783198 32.7581444)",roundabout
228070886,False,,residential,,False,71.278,"LINESTRING (-0.5738427 32.7601398, -0.5731992 32.7604834)",
228070886,False,,residential,,True,8.44,"LINESTRING (-0.5738427 32.7601398, -0.5739178 32.7600977)",
228071408,False,,residential,,False,50.352,"LINESTRING (-0.5738427 32.7601398, -0.5736339 32.7597224)",
228070886,False,,residential,,False,103.481,"LINESTRING (-0.5779161 32.7579197, -0.5769808 32.7584171)",
228070886,False,,residential,,True,31.508,"LINESTRING (-0.5779161 32.7579197, -0.5782521 32.7578985)",
307740618,False,,residential,,True,44.895,"LINESTRING (-0.5779161 32.7579197, -0.5775771 32.7576338)",
651711756,False,,residential,,True,38.388000000000005,"LINESTRING (-0.5779161 32.7579197, -0.5781036 32.7578146, -0.5782876 32.757797)",
228070886,False,,residential,,False,45.644,"LINESTRING (-0.575302 32.7593227, -0.5748957 32.7595502)",
228070886,False,,residential,,True,126.95,"LINESTRING (-0.575302 32.7593227, -0.5764452 32.7587069)",
228071425,False,,residential,,False,18.687,"LINESTRING (-0.575302 32.7593227, -0.5752326 32.7591651)",
228071425,False,,residential,,True,58.522,"LINESTRING (-0.575302 32.7593227, -0.5755298 32.7598129)",
228071425,False,,residential,,False,33.329,"LINESTRING (-0.5744081 32.7572902, -0.5742844 32.7570091)",
228071425,False,,residential,,True,26.318,"LINESTRING (-0.5744081 32.7572902, -0.5745057 32.7575122)",
228071429,False,,residential,,False,161.068,"LINESTRING (-0.5744081 32.7572902, -0.5760271 32.7567958)",
228071429,False,,residential,,True,56.659,"LINESTRING (-0.5744081 32.7572902, -0.5738459 32.7574802)",
304547529,False,,residential,,False,69.375,"LINESTRING (-0.5725644 32.7594185, -0.5728381 32.7599984)",
228071408,False,,residential,,True,26.854,"LINESTRING (-0.5727515 32.7578357, -0.572854 32.7580613)",
228071429,False,,residential,,False,56.568,"LINESTRING (-0.5727515 32.7578357, -0.5733158 32.7576524)",
228071429,False,,residential,,False,204.884,"LINESTRING (-0.5770613 32.7564767, -0.5791197 32.7558455)",
228071429,False,,residential,,True,103.014,"LINESTRING (-0.5770613 32.7564767, -0.5760271 32.7567958)",
307740618,False,,residential,,False,19.465,"LINESTRING (-0.5770613 32.7564767, -0.5770931 32.7566497)",
307740618,False,,residential,,True,105.438,"LINESTRING (-0.5770613 32.7564767, -0.5768291 32.7555488)",
307740616,False,,residential,,False,53.354,"LINESTRING (-0.5762601 32.7530121, -0.5767998 32.7528565)",
307740618,False,,residential,,False,137.485,"LINESTRING (-0.5762601 32.7530121, -0.5765675 32.7542212)",
"[307740616, 228071425]",False,,residential,,True,489.28000000000003,"LINESTRING (-0.5762601 32.7530121, -0.5729469 32.7539676, -0.5735468 32.7553318)",
304548215,False,,residential,,False,74.259,"LINESTRING (-0.5772154 32.7573148, -0.5764775 32.7575616)",
307740618,False,,residential,,False,22.811,"LINESTRING (-0.5772154 32.7573148, -0.5773756 32.7574695)",
307740618,False,,residential,,True,24.123,"LINESTRING (-0.5772154 32.7573148, -0.577176 32.7571004)",
228071429,False,,residential,,False,98.74,"LINESTRING (-0.5791197 32.7558455, -0.5801076 32.755532)",
228071429,False,,residential,,True,204.884,"LINESTRING (-0.5791197 32.7558455, -0.5770613 32.7564767)",
304548230,False,,residential,,False,53.798,"LINESTRING (-0.5791197 32.7558455, -0.5793292 32.7562961)",
304548230,False,,residential,,True,29.616,"LINESTRING (-0.5791197 32.7558455, -0.5790141 32.7555944)",
228070253,False,2,tertiary,40,True,107.494,"LINESTRING (-0.5801076 32.755532, -0.5808381 32.7547856)",
228071429,False,,residential,,True,98.74,"LINESTRING (-0.5801076 32.755532, -0.5791197 32.7558455)",
361743918,False,,residential,,False,25.141,"LINESTRING (-0.5801076 32.755532, -0.5800161 32.7553194)",
228070253,False,2,tertiary,40,False,111.888,"LINESTRING (-0.5801076 32.755532, -0.5799243 32.7557192, -0.5793292 32.7562961)",
228071657,False,,residential,,False,35.986,"LINESTRING (-0.5790683 32.7531167, -0.5787945 32.7533441)",
307740205,False,,residential,,True,28.766,"LINESTRING (-0.5790683 32.7531167, -0.5793582 32.7530302)",
361743918,False,,residential,,True,55.621,"LINESTRING (-0.5790683 32.7531167, -0.5792709 32.753587)",
307740400,False,,residential,,False,56.312,"LINESTRING (-0.5801703 32.7533252, -0.5799738 32.7528465)",
616757792,False,,residential,,True,39.338,"LINESTRING (-0.5801703 32.7533252, -0.5805694 32.7532134)",
228071454,False,,residential,,True,82.99600000000001,"LINESTRING (-0.5801703 32.7533252, -0.5803984 32.7536098, -0.5806664 32.7539441)",
616757792,False,,residential,,False,58.278000000000006,"LINESTRING (-0.5801703 32.7533252, -0.5798688 32.753415, -0.5795818 32.7534976)",
228071489,False,,residential,,False,57.097,"LINESTRING (-0.5805694 32.7532134, -0.5803665 32.7527291)",
616757792,False,,residential,,False,39.338,"LINESTRING (-0.5805694 32.7532134, -0.5801703 32.7533252)",
228071489,False,,residential,,True,150.587,"LINESTRING (-0.5805694 32.7532134, -0.580737 32.7536134, -0.5811045 32.7544907)",
616757792,False,,residential,,True,61.081999999999994,"LINESTRING (-0.5805694 32.7532134, -0.5808732 32.7531262, -0.5811875 32.7530358)",
228071489,False,,residential,,True,57.097,"LINESTRING (-0.5803665 32.7527291, -0.5805694 32.7532134)",
307740205,False,,residential,,False,38.975,"LINESTRING (-0.5803665 32.7527291, -0.5799738 32.7528465)",
307740205,False,,residential,,True,61.491,"LINESTRING (-0.5803665 32.7527291, -0.580666 32.7526397, -0.5809862 32.7525442)",
304548227,False,,residential,,False,23.815,"LINESTRING (-0.578932 32.7536844, -0.5790139 32.7538872)",
304548227,False,,residential,,True,39.965,"LINESTRING (-0.578932 32.7536844, -0.5787945 32.7533441)",
616757792,False,,residential,,True,33.492,"LINESTRING (-0.578932 32.7536844, -0.5792709 32.753587)",
304548227,False,,residential,,True,56.149,"LINESTRING (-0.5792071 32.7543653, -0.5790139 32.7538872)",
304548235,False,,residential,,False,35.042,"LINESTRING (-0.5792071 32.7543653, -0.5795602 32.7542598)",
307740195,False,,residential,,False,47.343,"LINESTRING (-0.5792071 32.7543653, -0.5787287 32.7545046)",
307740195,False,,residential,,False,266.386,"LINESTRING (-0.576695 32.7550751, -0.5739818 32.755805)",
307740195,False,,residential,,True,200.481,"LINESTRING (-0.576695 32.7550751, -0.5787287 32.7545046)",
307740618,False,,residential,,False,54.145,"LINESTRING (-0.576695 32.7550751, -0.5768291 32.7555488)",
307740618,False,,residential,,True,51.915,"LINESTRING (-0.576695 32.7550751, -0.5766414 32.7546104)",
304548237,False,,residential,,False,57.814,"LINESTRING (-0.5811875 32.7530358, -0.5809862 32.7525442)",
616757792,False,,residential,,True,30.493,"LINESTRING (-0.5811875 32.7530358, -0.581496 32.752947)",
304548237,False,,residential,,True,111.392,"LINESTRING (-0.5811875 32.7530358, -0.5813491 32.7534306, -0.5815753 32.753983)",
616757792,False,,residential,,False,61.081999999999994,"LINESTRING (-0.5811875 32.7530358, -0.5808732 32.7531262, -0.5805694 32.7532134)",
361743918,False,,residential,,False,55.621,"LINESTRING (-0.5792709 32.753587, -0.5790683 32.7531167)",
361743918,False,,residential,,True,79.554,"LINESTRING (-0.5792709 32.753587, -0.5795602 32.7542598)",
616757792,False,,residential,,False,33.492,"LINESTRING (-0.5792709 32.753587, -0.578932 32.7536844)",
616757792,False,,residential,,True,30.727,"LINESTRING (-0.5792709 32.753587, -0.5795818 32.7534976)",
228071425,False,,residential,,False,62.37,"LINESTRING (-0.5737781 32.7558579, -0.5735468 32.7553318)",
228071425,False,,residential,,True,82.185,"LINESTRING (-0.5737781 32.7558579, -0.574083 32.7565511)",
307740195,False,,residential,,True,19.936,"LINESTRING (-0.5737781 32.7558579, -0.5739818 32.755805)",
