osmid,highway,oneway,reversed,length,lanes,ref,junction,geometry,bridge
238546724,residential,False,True,61.24,,,,"LINESTRING (-1.2551661 34.2227924, -1.2553973 34.2233089)",
924764039,primary,False,False,34.228,2,RN 13,,"LINESTRING (-1.2551661 34.2227924, -1.2554311 34.2225762)",
924764039,primary,False,True,31.762,2,RN 13,,"LINESTRING (-1.2551661 34.2227924, -1.2549191 34.2229921)",
228843561,residential,False,True,76.916,,,,"LINESTRING (-1.2554311 34.2225762, -1.2556788 34.2232369)",
924764039,primary,False,False,43.783,2,RN 13,,"LINESTRING (-1.2554311 34.2225762, -1.2558811 34.2224474)",
924764039,primary,False,True,34.228,2,RN 13,,"LINESTRING (-1.2554311 34.2225762, -1.2551661 34.2227924)",
585512414,residential,False,True,73.679,,,,"LINESTRING (-1.2601931 34.2213557, -1.2599733 34.2207185)",
924764039,primary,False,False,236.91,2,RN 13,,"LINESTRING (-1.2601931 34.2213557, -1.2626554 34.220728)",
924764039,primary,False,True,58.884,2,RN 13,,"LINESTRING (-1.2601931 34.2213557, -1.2595784 34.2215043)",
924764038,primary,True,False,13.156999999999998,,,roundabout,"LINESTRING (-1.2533039 34.2243347, -1.253315 34.224345, -1.2533477 34.2243602, -1.2533846 34.2243659, -1.2534218 34.2243616, -1.2534341 34.2243564)",
383056982,tertiary,False,False,80.275,,,,"LINESTRING (-1.2582029 34.2218401, -1.2584476 34.2225331)",
585512416,residential,False,True,95.427,,,,"LINESTRING (-1.2582029 34.2218401, -1.2579116 34.2210164)",
924764039,primary,False,False,41.91,2,RN 13,,"LINESTRING (-1.2582029 34.2218401, -1.2586399 34.2217329)",
924764039,primary,False,True,41.636,2,RN 13,,"LINESTRING (-1.2582029 34.2218401, -1.2577703 34.2219508)",
383056982,tertiary,False,True,167.2,,,,"LINESTRING (-1.2578944 34.2284067, -1.2582158 34.2269267)",
228843406,tertiary,False,False,55.403,,,,"LINESTRING (-1.2572279 34.2214766, -1.256652 34.2216232)",
238546845,residential,False,False,33.274,,,,"LINESTRING (-1.2572279 34.2214766, -1.2572133 34.2211776)",
295796681,residential,False,False,65.679,,,,"LINESTRING (-1.2572279 34.2214766, -1.2573017 34.2220641)",
238546593,residential,False,False,45.328,,,,"LINESTRING (-1.2574906 34.2235533, -1.2570197 34.223674)",
238546593,residential,False,True,116.607,,,,"LINESTRING (-1.2574906 34.2235533, -1.258702 34.2232428)",
295796681,residential,False,True,84.48,,,,"LINESTRING (-1.2574906 34.2235533, -1.2573947 34.2227977)",
295796683,tertiary,False,False,64.708,,,,"LINESTRING (-1.2565383 34.2222606, -1.2563056 34.2217114)",
295796683,tertiary,False,True,80.383,,,,"LINESTRING (-1.2565383 34.2222606, -1.2567658 34.2229586)",
924764039,primary,False,False,73.512,2,RN 13,,"LINESTRING (-1.2565383 34.2222606, -1.2573017 34.2220641)",
924764039,primary,False,True,63.895,2,RN 13,,"LINESTRING (-1.2565383 34.2222606, -1.2558811 34.2224474)",
295796681,residential,False,False,82.02,,,,"LINESTRING (-1.2573017 34.2220641, -1.2573947 34.2227977)",
295796681,residential,False,True,65.679,,,,"LINESTRING (-1.2573017 34.2220641, -1.2572279 34.2214766)",
924764039,primary,False,False,44.889,2,RN 13,,"LINESTRING (-1.2573017 34.2220641, -1.2577703 34.2219508)",
924764039,primary,False,True,73.512,2,RN 13,,"LINESTRING (-1.2573017 34.2220641, -1.2565383 34.2222606)",
238546593,residential,False,True,68.928,,,,"LINESTRING (-1.2543446 34.2243597, -1.2550607 34.2241762)",
585512620,residential,False,False,68.171,,,,"LINESTRING (-1.2543446 34.2243597, -1.2545641 34.2249453)",
585512620,residential,False,True,39.034,,,,"LINESTRING (-1.2543446 34.2243597, -1.2542189 34.2240244)",
228843406,tertiary,False,False,20.0,,,,"LINESTRING (-1.2563056 34.2217114, -1.2560977 34.2217643)",
228843406,tertiary,False,True,33.325,,,,"LINESTRING (-1.2563056 34.2217114, -1.256652 34.2216232)",
295796683,tertiary,False,True,64.708,,,,"LINESTRING (-1.2563056 34.2217114, -1.2565383 34.2222606)",
383056982,tertiary,False,False,54.517,,,,"LINESTRING (-1.2586266 34.2252815, -1.2585155 34.2257631)",
383056982,tertiary,False,True,43.097,,,,"LINESTRING (-1.2586266 34.2252815, -1.2587291 34.2249033)",
228843199,tertiary,False,False,73.687,,,,"LINESTRING (-1.2586266 34.2252815, -1.2579352 34.2251635, -1.2578493 34.225129)",
585512622,residential,False,True,46.776,,,,"LINESTRING (-1.2586266 34.2252815, -1.2590295 34.2253232, -1.2591306 34.2253382)",
228843393,residential,False,False,118.702,,,,"LINESTRING (-1.2569369 34.2256066, -1.2566901 34.2257397, -1.2562721 34.2258433, -1.2557356 34.2259762)",
924764039,primary,False,False,4.956,2,RN 13,,"LINESTRING (-1.2546871 34.2231797, -1.2547256 34.2231485)",
924764039,primary,False,True,33.294,2,RN 13,,"LINESTRING (-1.2546871 34.2231797, -1.2544315 34.2233918)",
585511742,residential,False,False,33.038,,,,"LINESTRING (-1.2546871 34.2231797, -1.2547249 34.2232804, -1.2547935 34.2234635)",
228843393,residential,False,False,45.469,,,,"LINESTRING (-1.2557356 34.2259762, -1.2552615 34.2260926)",
585511742,residential,False,True,43.608,,,,"LINESTRING (-1.2557356 34.2259762, -1.2555952 34.2256016)",
228843393,residential,False,True,118.702,,,,"LINESTRING (-1.2557356 34.2259762, -1.2562721 34.2258433, -1.2566901 34.2257397, -1.2569369 34.2256066)",
238546593,residential,False,False,68.928,,,,"LINESTRING (-1.2550607 34.2241762, -1.2543446 34.2243597)",
238546593,residential,False,True,41.053,,,,"LINESTRING (-1.2550607 34.2241762, -1.2554872 34.2240669)",
585511742,residential,False,False,68.174,,,,"LINESTRING (-1.2550607 34.2241762, -1.2552803 34.2247618)",
585511742,residential,False,True,39.044,,,,"LINESTRING (-1.2550607 34.2241762, -1.254935 34.2238408)",
228843416,residential,False,False,71.68,,,,"LINESTRING (-1.2598011 34.2236046, -1.2595753 34.2229876)",
924764039,primary,False,False,48.042,2,RN 13,,"LINESTRING (-1.2590769 34.2216256, -1.2595784 34.2215043)",
924764039,primary,False,True,5.523,2,RN 13,,"LINESTRING (-1.2590769 34.2216256, -1.2590193 34.2216397)",
228843416,residential,False,True,79.48700000000001,,,,"LINESTRING (-1.2590769 34.2216256, -1.259123 34.2217516, -1.2593273 34.2223098)",
228843561,residential,False,False,5.867,,,,"LINESTRING (-1.2565014 34.2254308, -1.2564825 34.2253804)",
228843561,residential,False,False,39.044,,,,"LINESTRING (-1.2559459 34.2239493, -1.2558202 34.2236139)",
228843561,residential,False,True,68.174,,,,"LINESTRING (-1.2559459 34.2239493, -1.2561655 34.2245349)",
238546593,residential,False,False,44.154,,,,"LINESTRING (-1.2559459 34.2239493, -1.2554872 34.2240669)",
238546593,residential,False,True,43.761,,,,"LINESTRING (-1.2559459 34.2239493, -1.2564005 34.2238327)",
228843561,residential,False,False,70.675,,,,"LINESTRING (-1.2563931 34.225142, -1.2561655 34.2245349)",
228843561,residential,False,True,27.754,,,,"LINESTRING (-1.2563931 34.225142, -1.2564825 34.2253804)",
228843704,residential,False,False,44.176,,,,"LINESTRING (-1.2563931 34.225142, -1.2559306 34.2252497)",
228843704,residential,False,True,60.425,,,,"LINESTRING (-1.2563931 34.225142, -1.2570156 34.2249677)",
228843704,residential,False,False,68.949,,,,"LINESTRING (-1.2555008 34.22535, -1.25479 34.2255477)",
228843704,residential,False,True,41.059,,,,"LINESTRING (-1.2555008 34.22535, -1.2559306 34.2252497)",
585511742,residential,False,False,29.292,,,,"LINESTRING (-1.2555008 34.22535, -1.2555952 34.2256016)",
585511742,residential,False,True,68.475,,,,"LINESTRING (-1.2555008 34.22535, -1.2552803 34.2247618)",
228843199,tertiary,False,False,69.825,,,,"LINESTRING (-1.2574417 34.2248651, -1.2572281 34.2242625)",
228843704,residential,False,False,40.803,,,,"LINESTRING (-1.2574417 34.2248651, -1.2570156 34.2249677)",
228843704,residential,False,True,130.486,,,,"LINESTRING (-1.2574417 34.2248651, -1.2588016 34.2245293)",
228843199,tertiary,False,True,51.126,,,,"LINESTRING (-1.2574417 34.2248651, -1.2574846 34.2249861, -1.2578493 34.225129)",
228843704,residential,False,False,130.486,,,,"LINESTRING (-1.2588016 34.2245293, -1.2574417 34.2248651)",
383056982,tertiary,False,False,42.118,,,,"LINESTRING (-1.2588016 34.2245293, -1.2587291 34.2249033)",
383056982,tertiary,False,True,20.363,,,,"LINESTRING (-1.2588016 34.2245293, -1.2588783 34.2243575)",
228843704,residential,False,True,68.949,,,,"LINESTRING (-1.25479 34.2255477, -1.2555008 34.22535)",
238548137,residential,False,False,160.297,,,,"LINESTRING (-1.25479 34.2255477, -1.2536874 34.224431)",
238548137,residential,False,True,30.147,,,,"LINESTRING (-1.25479 34.2255477, -1.2549864 34.2257648)",
585512620,residential,False,False,15.528,,,,"LINESTRING (-1.25479 34.2255477, -1.2546287 34.2255891)",
585512620,residential,False,True,70.13,,,,"LINESTRING (-1.25479 34.2255477, -1.2545641 34.2249453)",
228843416,residential,False,True,78.742,,,,"LINESTRING (-1.2593273 34.2223098, -1.2595753 34.2229876)",
585512621,residential,False,False,40.317,,,,"LINESTRING (-1.2593273 34.2223098, -1.2589081 34.2224162)",
228843416,residential,False,False,79.48700000000001,,,,"LINESTRING (-1.2593273 34.2223098, -1.259123 34.2217516, -1.2590769 34.2216256)",
"[585512621, 585512911]",residential,False,"[False, True]",120.67599999999999,,,,"LINESTRING (-1.2593273 34.2223098, -1.2597604 34.2222, -1.2600323 34.2228742)",
228843561,residential,False,False,76.916,,,,"LINESTRING (-1.2556788 34.2232369, -1.2554311 34.2225762)",
228843561,residential,False,True,43.89,,,,"LINESTRING (-1.2556788 34.2232369, -1.2558202 34.2236139)",
228843970,tertiary,False,False,27.092,,,,"LINESTRING (-1.2556788 34.2232369, -1.2553973 34.2233089)",
228843970,tertiary,False,True,44.476,,,,"LINESTRING (-1.2556788 34.2232369, -1.2561409 34.2231186)",
228843970,tertiary,False,True,68.928,,,,"LINESTRING (-1.2540773 34.2236467, -1.2547935 34.2234635)",
585512620,residential,False,False,43.97,,,,"LINESTRING (-1.2540773 34.2236467, -1.2542189 34.2240244)",
924764039,primary,False,False,43.173,2,RN 13,,"LINESTRING (-1.2540773 34.2236467, -1.2544315 34.2233918)",
924764039,primary,False,True,22.018,2,RN 13,,"LINESTRING (-1.2540773 34.2236467, -1.2539336 34.2238051)",
228843970,tertiary,False,False,46.192,,,,"LINESTRING (-1.2584476 34.2225331, -1.257966 34.2226514)",
383056982,tertiary,False,False,82.309,,,,"LINESTRING (-1.2584476 34.2225331, -1.258702 34.2232428)",
383056982,tertiary,False,True,80.275,,,,"LINESTRING (-1.2584476 34.2225331, -1.2582029 34.2218401)",
585512621,residential,False,True,44.29,,,,"LINESTRING (-1.2584476 34.2225331, -1.2589081 34.2224162)",
228843970,tertiary,False,False,68.928,,,,"LINESTRING (-1.2547935 34.2234635, -1.2540773 34.2236467)",
228843970,tertiary,False,True,23.627,,,,"LINESTRING (-1.2547935 34.2234635, -1.255039 34.2234007)",
585511742,residential,False,False,43.925,,,,"LINESTRING (-1.2547935 34.2234635, -1.254935 34.2238408)",
585511742,residential,False,True,33.038,,,,"LINESTRING (-1.2547935 34.2234635, -1.2547249 34.2232804, -1.2546871 34.2231797)",
228843970,tertiary,False,False,60.527,,,,"LINESTRING (-1.2573947 34.2227977, -1.2567658 34.2229586)",
228843970,tertiary,False,True,54.988,,,,"LINESTRING (-1.2573947 34.2227977, -1.257966 34.2226514)",
295796681,residential,False,False,84.48,,,,"LINESTRING (-1.2573947 34.2227977, -1.2574906 34.2235533)",
295796681,residential,False,True,82.02,,,,"LINESTRING (-1.2573947 34.2227977, -1.2573017 34.2220641)",
228843970,tertiary,False,False,60.146,,,,"LINESTRING (-1.2567658 34.2229586, -1.2561409 34.2231186)",
228843970,tertiary,False,True,60.527,,,,"LINESTRING (-1.2567658 34.2229586, -1.2573947 34.2227977)",
295796683,tertiary,False,False,80.383,,,,"LINESTRING (-1.2567658 34.2229586, -1.2565383 34.2222606)",
295796683,tertiary,False,True,82.903,,,,"LINESTRING (-1.2567658 34.2229586, -1.2570197 34.223674)",
295796670,residential,False,True,65.152,,,,"LINESTRING (-1.2553276 34.2210646, -1.2549006 34.220597)",
238546720,residential,False,False,58.794000000000004,,,,"LINESTRING (-1.2553276 34.2210646, -1.2553116 34.2211665, -1.2549093 34.2214326)",
"[295796673, 295796674]",residential,False,False,176.65800000000002,,,,"LINESTRING (-1.2553276 34.2210646, -1.2556602 34.2208428, -1.2547472 34.2198649)",
228843970,tertiary,False,False,54.988,,,,"LINESTRING (-1.257966 34.2226514, -1.2573947 34.2227977)",
228843970,tertiary,False,True,46.192,,,,"LINESTRING (-1.257966 34.2226514, -1.2584476 34.2225331)",
238546530,residential,False,False,79.954,,,,"LINESTRING (-1.257966 34.2226514, -1.2577703 34.2219508)",
238546530,residential,False,True,79.954,,,,"LINESTRING (-1.2577703 34.2219508, -1.257966 34.2226514)",
