osmid,oneway,ref,highway,reversed,length,geometry,name,lanes,maxspeed
"[210590041, 108743020]",False,RN 11,primary,True,57.888999999999996,"LINESTRING (1.3040708 36.5109975, 1.3040681 36.5110467, 1.3040394 36.511089, 1.303974 36.5111737, 1.3039007 36.5112824, 1.3038133 36.5114695)",,,
542725103,False,RN 11,primary,True,47.246,"LINESTRING (1.3030382 36.5086122, 1.3025138 36.5085586)",,2,60
108743019,False,RN 19,primary,False,95.694,"LINESTRING (1.3030382 36.5086122, 1.3032354 36.5086163, 1.3034168 36.5086102, 1.3035748 36.5085941, 1.3037633 36.508556, 1.303913 36.5085259, 1.3040572 36.5084953, 1.304091 36.5084887)",,,
108743020,False,RN 11,primary,True,157.98700000000002,"LINESTRING (1.3030382 36.5086122, 1.3029824 36.5089687, 1.302929 36.5093044, 1.3028238 36.5099409, 1.302824 36.509983, 1.3028358 36.5100207)",,,
108743020,False,RN 11,primary,False,157.98700000000002,"LINESTRING (1.3028358 36.5100207, 1.302824 36.509983, 1.3028238 36.5099409, 1.302929 36.5093044, 1.3029824 36.5089687, 1.3030382 36.5086122)",,,
108743020,False,RN 11,primary,True,36.748,"LINESTRING (1.3028358 36.5100207, 1.302855 36.5100514, 1.3028787 36.5100693, 1.3029261 36.5101014, 1.3029957 36.5101467, 1.3031625 36.5102098)",,,
168515224,False,,residential,False,79.402,"LINESTRING (1.3028358 36.5100207, 1.3027347 36.5104792, 1.3027231 36.5105237, 1.3027091 36.5105632, 1.302694 36.5105979, 1.3026274 36.510711)",,,
168514282,False,,residential,True,66.879,"LINESTRING (1.3096046 36.5090024, 1.3088684 36.5088947)",Rue de Jérusalem,,
168514285,False,,residential,False,82.887,"LINESTRING (1.3096046 36.5090024, 1.3094294 36.5097344)",Rue Allal Ahmed,,
168514282,False,,residential,False,42.323,"LINESTRING (1.3096046 36.5090024, 1.3098552 36.509039, 1.3100705 36.5090705)",Rue de Jérusalem,,
168514285,False,,residential,True,79.136,"LINESTRING (1.3096046 36.5090024, 1.3097401 36.5083577, 1.3097211 36.5083019)",Rue Allal Ahmed,,
168514662,False,,residential,False,91.83,"LINESTRING (1.3079663 36.5115968, 1.3081468 36.5107838)",,,
168514662,False,,residential,True,92.275,"LINESTRING (1.3079663 36.5115968, 1.3077853 36.5124138)",,,
168514664,False,,residential,False,90.56,"LINESTRING (1.3079663 36.5115968, 1.3089643 36.5117378)",,,
168514664,False,,residential,True,25.11,"LINESTRING (1.3079663 36.5115968, 1.307691 36.5115517)",,,
168514662,False,,residential,False,105.499,"LINESTRING (1.3081468 36.5107838, 1.3083591 36.5098505)",,,
168514662,False,,residential,True,91.83,"LINESTRING (1.3081468 36.5107838, 1.3079663 36.5115968)",,,
168514663,False,,residential,False,91.048,"LINESTRING (1.3081468 36.5107838, 1.3091494 36.510929)",,,
168514663,False,,residential,True,25.387,"LINESTRING (1.3081468 36.5107838, 1.3078658 36.5107504)",,,
168514661,False,,residential,False,91.809,"LINESTRING (1.3084256 36.509559, 1.3094294 36.5097344)",,,
168514661,False,,residential,True,82.849,"LINESTRING (1.3084256 36.509559, 1.3075127 36.5094296)",,,
168514662,False,,residential,False,79.779,"LINESTRING (1.3084256 36.509559, 1.3086015 36.5088556)",,,
168514662,False,,residential,True,32.954,"LINESTRING (1.3084256 36.509559, 1.3083591 36.5098505)",,,
168514282,False,,residential,False,24.247,"LINESTRING (1.3086015 36.5088556, 1.3088684 36.5088947)",Rue de Jérusalem,,
168514282,False,,residential,True,26.898,"LINESTRING (1.3086015 36.5088556, 1.3083054 36.5088123)",Rue de Jérusalem,,
168514662,False,,residential,True,79.779,"LINESTRING (1.3086015 36.5088556, 1.3084256 36.509559)",,,
168514285,False,,residential,False,91.443,"LINESTRING (1.3091494 36.510929, 1.3089643 36.5117378)",Rue Allal Ahmed,,
168514285,False,,residential,True,104.423,"LINESTRING (1.3091494 36.510929, 1.3093661 36.5100062)",Rue Allal Ahmed,,
168514663,False,,residential,True,91.048,"LINESTRING (1.3091494 36.510929, 1.3081468 36.5107838)",,,
168514663,False,,residential,False,42.841,"LINESTRING (1.3091494 36.510929, 1.3094029 36.5109684, 1.3096203 36.511001)",,,
168514283,False,,residential,True,91.354,"LINESTRING (1.3094408 36.5118098, 1.3096203 36.511001)",Rue Braham Meriem,,
168514664,False,,residential,True,43.331,"LINESTRING (1.3094408 36.5118098, 1.3089643 36.5117378)",,,
168514283,False,,residential,False,91.354,"LINESTRING (1.3096203 36.511001, 1.3094408 36.5118098)",Rue Braham Meriem,,
168514283,False,,residential,True,134.423,"LINESTRING (1.3096203 36.511001, 1.309902 36.5098135)",Rue Braham Meriem,,
168514663,False,,residential,True,42.841,"LINESTRING (1.3096203 36.511001, 1.3094029 36.5109684, 1.3091494 36.510929)",,,
168514283,False,,residential,False,134.423,"LINESTRING (1.309902 36.5098135, 1.3096203 36.511001)",Rue Braham Meriem,,
168514283,False,,residential,True,83.979,"LINESTRING (1.309902 36.5098135, 1.3100705 36.5090705)",Rue Braham Meriem,,
168514661,False,,residential,True,43.144999999999996,"LINESTRING (1.309902 36.5098135, 1.3096881 36.5097764, 1.3094294 36.5097344)",,,
168514663,False,,residential,False,33.87,"LINESTRING (1.3057774 36.510444, 1.3061488 36.5105046)",,,
108743018,False,,tertiary,False,93.367,"LINESTRING (1.3057774 36.510444, 1.3055202 36.5108247, 1.3053287 36.5112009)",,,
108743018,False,,tertiary,True,141.55700000000002,"LINESTRING (1.3057774 36.510444, 1.3061731 36.5097434, 1.3064321 36.5092848)",,,
168514285,False,,residential,True,93.241,"LINESTRING (1.3087941 36.5125651, 1.3089643 36.5117378)",Rue Allal Ahmed,,
168514660,False,,residential,False,91.713,"LINESTRING (1.3087941 36.5125651, 1.3077853 36.5124138)",,,
168514285,False,,residential,False,93.241,"LINESTRING (1.3089643 36.5117378, 1.3087941 36.5125651)",Rue Allal Ahmed,,
168514285,False,,residential,True,91.443,"LINESTRING (1.3089643 36.5117378, 1.3091494 36.510929)",Rue Allal Ahmed,,
168514664,False,,residential,False,43.331,"LINESTRING (1.3089643 36.5117378, 1.3094408 36.5118098)",,,
168514664,False,,residential,True,90.56,"LINESTRING (1.3089643 36.5117378, 1.3079663 36.5115968)",,,
108743018,False,,tertiary,False,97.371,"LINESTRING (1.3053287 36.5112009, 1.3048749 36.511997)",,,
168514664,False,,residential,False,57.134,"LINESTRING (1.3053287 36.5112009, 1.3059588 36.5112877)",,,
108743018,False,,tertiary,True,93.367,"LINESTRING (1.3053287 36.5112009, 1.3055202 36.5108247, 1.3057774 36.510444)",,,
168514660,False,,residential,False,61.283,"LINESTRING (1.3077853 36.5124138, 1.3071109 36.5123141)",,,
168514660,False,,residential,True,91.713,"LINESTRING (1.3077853 36.5124138, 1.3087941 36.5125651)",,,
168514662,False,,residential,False,92.275,"LINESTRING (1.3077853 36.5124138, 1.3079663 36.5115968)",,,
168514285,False,,residential,False,30.748,"LINESTRING (1.3094294 36.5097344, 1.3093661 36.5100062)",Rue Allal Ahmed,,
168514285,False,,residential,True,82.887,"LINESTRING (1.3094294 36.5097344, 1.3096046 36.5090024)",Rue Allal Ahmed,,
168514661,False,,residential,True,91.809,"LINESTRING (1.3094294 36.5097344, 1.3084256 36.509559)",,,
168514661,False,,residential,False,43.144999999999996,"LINESTRING (1.3094294 36.5097344, 1.3096881 36.5097764, 1.309902 36.5098135)",,,
108743018,False,,tertiary,True,84.338,"LINESTRING (1.3064321 36.5092848, 1.3068277 36.5085962)",,,
168514661,False,,residential,False,51.115,"LINESTRING (1.3064321 36.5092848, 1.306994 36.5093705)",,,
108743018,False,,tertiary,False,141.55700000000002,"LINESTRING (1.3064321 36.5092848, 1.3061731 36.5097434, 1.3057774 36.510444)",,,
248324666,False,,tertiary,False,45.474,"LINESTRING (1.3068493 36.5122812, 1.3063484 36.5122093)",,,
168514660,False,,residential,True,23.664,"LINESTRING (1.3068493 36.5122812, 1.3068963 36.5122874, 1.3071109 36.5123141)",,,
168514664,False,,residential,False,59.166,"LINESTRING (1.3070408 36.5114516, 1.307691 36.5115517)",,,
168514664,False,,residential,True,45.243,"LINESTRING (1.3070408 36.5114516, 1.306544 36.5113734)",,,
168514736,True,,tertiary,False,93.822,"LINESTRING (1.3070408 36.5114516, 1.3068493 36.5122812)",Rue de la Révolution,,
168514736,True,,tertiary,False,89.334,"LINESTRING (1.3072259 36.5106621, 1.3070408 36.5114516)",Rue de la Révolution,,
168514663,False,,residential,False,58.025999999999996,"LINESTRING (1.3072259 36.5106621, 1.307766 36.5107366, 1.3078658 36.5107504)",,,
168514663,False,,residential,True,46.379999999999995,"LINESTRING (1.3072259 36.5106621, 1.3069269 36.5106163, 1.3067161 36.5105841)",,,
168514735,False,,residential,False,94.587,"LINESTRING (1.3057536 36.5121222, 1.3059588 36.5112877)",,,
248324666,False,,tertiary,False,79.755,"LINESTRING (1.3057536 36.5121222, 1.3048749 36.511997)",,,
248324666,False,,tertiary,True,54.033,"LINESTRING (1.3057536 36.5121222, 1.3061366 36.5121776, 1.3063484 36.5122093)",,,
168514663,False,,residential,False,51.466,"LINESTRING (1.3061488 36.5105046, 1.3067161 36.5105841)",,,
168514663,False,,residential,True,33.87,"LINESTRING (1.3061488 36.5105046, 1.3057774 36.510444)",,,
168514735,False,,residential,True,88.717,"LINESTRING (1.3061488 36.5105046, 1.3059588 36.5112877)",,,
168514661,False,,residential,False,82.849,"LINESTRING (1.3075127 36.5094296, 1.3084256 36.509559)",,,
168514736,True,,tertiary,False,139.424,"LINESTRING (1.3075127 36.5094296, 1.3072259 36.5106621)",Rue de la Révolution,,
168514661,False,,residential,True,46.822,"LINESTRING (1.3075127 36.5094296, 1.3072103 36.5093947, 1.306994 36.5093705)",,,
168514282,False,,residential,False,58.238,"LINESTRING (1.3076643 36.5087186, 1.3083054 36.5088123)",Rue de Jérusalem,,
168514736,True,,tertiary,False,80.212,"LINESTRING (1.3076643 36.5087186, 1.3075127 36.5094296)",Rue de la Révolution,,
168514282,False,,residential,True,45.914,"LINESTRING (1.3076643 36.5087186, 1.3073837 36.5086775, 1.3071589 36.5086446)",Rue de Jérusalem,,
168514664,False,,residential,True,57.134,"LINESTRING (1.3059588 36.5112877, 1.3053287 36.5112009)",,,
168514735,False,,residential,False,88.717,"LINESTRING (1.3059588 36.5112877, 1.3061488 36.5105046)",,,
168514735,False,,residential,True,94.587,"LINESTRING (1.3059588 36.5112877, 1.3057536 36.5121222)",,,
168514664,False,,residential,False,53.17,"LINESTRING (1.3059588 36.5112877, 1.306335 36.5113471, 1.306544 36.5113734)",,,
168515224,False,,residential,True,63.412,"LINESTRING (1.3023237 36.5112264, 1.3026274 36.510711)",,,
168515224,False,,residential,False,72.924,"LINESTRING (1.3023237 36.5112264, 1.302269 36.5113281, 1.302256 36.5113826, 1.302252 36.5114194, 1.3022523 36.511462, 1.3022503 36.5115716, 1.3022666 36.5118717)",,,
108743020,False,RN 11,primary,False,36.74799999999999,"LINESTRING (1.3031625 36.5102098, 1.3029957 36.5101467, 1.3029261 36.5101014, 1.3028787 36.5100693, 1.302855 36.5100514, 1.3028358 36.5100207)",,,
108743020,False,RN 11,primary,True,120.807,"LINESTRING (1.3031625 36.5102098, 1.3033423 36.5103478, 1.3035422 36.5104752, 1.3036432 36.510546, 1.3036912 36.5106097, 1.3037229 36.5106645, 1.3037714 36.5107145, 1.3038207 36.5107717, 1.3038859 36.5108193, 1.3039865 36.5108945, 1.3040414 36.5109443, 1.3040708 36.5109975)",,,
170398655,False,,residential,False,59.564,"LINESTRING (1.3031625 36.5102098, 1.303594 36.5098779, 1.3036373 36.5098345)",,,
94814913,False,RN 19,primary,True,44.253,"LINESTRING (1.3076822 36.5053079, 1.3076869 36.505402, 1.3076896 36.5055104, 1.3076989 36.5055841, 1.3077182 36.5056483, 1.3077349 36.5057019)",,,
764842093,True,RN 19,primary,False,30.208,"LINESTRING (1.3076822 36.5053079, 1.3076707 36.505156, 1.3076605 36.5050368)",,,
176929180,False,,residential,True,6.215,"LINESTRING (1.3029089 36.5064577, 1.3028539 36.5064235)",,,
176929180,False,,residential,False,158.85,"LINESTRING (1.3029089 36.5064577, 1.3028821 36.5067197, 1.302856 36.5071072, 1.3028438 36.5071964, 1.3028331 36.5073096, 1.3028402 36.5073804, 1.3028617 36.5074334, 1.3029044 36.5074936, 1.3029559 36.5075383, 1.3030132 36.5075755, 1.3030843 36.5075968, 1.303218 36.5075978, 1.3033296 36.5075987)",,,
176929292,False,,residential,False,69.992,"LINESTRING (1.3029089 36.5064577, 1.3030886 36.5064641, 1.3031894 36.5064747, 1.3032892 36.506487, 1.3034109 36.5064987, 1.3034634 36.5065008, 1.3035188 36.5065038, 1.3035826 36.5065053, 1.3036887 36.5065042)",,,
176929180,False,,residential,True,13.217,"LINESTRING (1.304522 36.5083689, 1.3044469 36.5082665)",,,
108743019,False,RN 19,primary,False,49.793,"LINESTRING (1.304522 36.5083689, 1.304964 36.5082295, 1.3050409 36.5082059)",,,
108743019,False,RN 19,primary,True,40.775999999999996,"LINESTRING (1.304522 36.5083689, 1.3043934 36.5084097, 1.304091 36.5084887)",,,
176929180,False,,residential,False,6.215,"LINESTRING (1.3028539 36.5064235, 1.3029089 36.5064577)",,,
1172758255,False,,residential,True,41.704,"LINESTRING (1.3028539 36.5064235, 1.3029072 36.5060509)",,,
94814913,False,RN 19,primary,False,17.447,"LINESTRING (1.3080877 36.5068277, 1.3080721 36.5066713)",,,
176929292,False,,residential,True,36.047,"LINESTRING (1.3080877 36.5068277, 1.3076906 36.506771)",,,
94814913,False,RN 19,primary,True,141.23999999999998,"LINESTRING (1.3080877 36.5068277, 1.3080836 36.5069213, 1.3078016 36.5080758)",,,
389379022,False,,residential,False,33.29,"LINESTRING (1.3070602 36.5062356, 1.3073606 36.5060586)",,,
176929292,False,,residential,False,69.393,"LINESTRING (1.3070602 36.5062356, 1.3071221 36.5064123, 1.3071465 36.5064971, 1.3071901 36.5065788, 1.3072362 36.5066263, 1.3073036 36.5066673, 1.3073665 36.5067023, 1.3074505 36.5067347)",,,
176929292,False,,residential,True,83.777,"LINESTRING (1.3070602 36.5062356, 1.3067974 36.5063104, 1.3066513 36.5063152, 1.3065356 36.5062887, 1.3063922 36.5062253, 1.3063013 36.5061768, 1.3061934 36.506136)",,,
176929292,False,,residential,False,36.047,"LINESTRING (1.3076906 36.506771, 1.3080877 36.5068277)",,,
176929292,False,,residential,True,5.901,"LINESTRING (1.3076906 36.506771, 1.3076247 36.5067678)",,,
540044509,False,,residential,False,36.001,"LINESTRING (1.3076906 36.506771, 1.307821 36.5067505, 1.3078947 36.5067311, 1.3079631 36.5067074, 1.3080721 36.5066713)",,,
176929292,False,,residential,False,142.56199999999998,"LINESTRING (1.3046764 36.5062542, 1.3047484 36.5061589, 1.3048074 36.506136, 1.3049515 36.5061155, 1.3051911 36.506129, 1.3054843 36.5061367, 1.3058675 36.5061277, 1.3060521 36.5061199, 1.3061934 36.506136)",,,
176929292,False,,residential,True,98.56,"LINESTRING (1.3046764 36.5062542, 1.304625 36.5063205, 1.3045606 36.5063801, 1.3045014 36.5064168, 1.3044354 36.5064442, 1.304348 36.5064777, 1.3042422 36.5064845, 1.3040814 36.5064973, 1.303901 36.5065115, 1.3036887 36.5065042)",,,
602607853,False,,residential,False,167.93000000000004,"LINESTRING (1.3046764 36.5062542, 1.3046238 36.50626, 1.3045192 36.5062611, 1.3043797 36.5062406, 1.3042523 36.5062083, 1.3040753 36.5061587, 1.3036488 36.5059668, 1.303001 36.5057415, 1.3029397 36.5057276)",,,
176929411,False,,residential,False,37.573,"LINESTRING (1.3042443 36.5087459, 1.3042188 36.5087995, 1.3041907 36.5088805, 1.3041524 36.5090745)",,,
176929411,False,,residential,True,125.231,"LINESTRING (1.3042443 36.5087459, 1.304428 36.5087756, 1.3046211 36.5087652, 1.3048022 36.5087563, 1.3050489 36.5087383, 1.3051029 36.5087203, 1.3051454 36.5086608, 1.3051601 36.5085995, 1.3051438 36.5084875, 1.3050856 36.5083092)",,,
176929413,False,,residential,False,94.83099999999999,"LINESTRING (1.3042443 36.5087459, 1.3043125 36.5086119, 1.3043468 36.5085678, 1.3043757 36.5085334, 1.3044251 36.5085056, 1.3044906 36.5084853, 1.3050856 36.5083092)",,,
176929411,False,,residential,False,12.161,"LINESTRING (1.3050409 36.5082059, 1.3050856 36.5083092)",,,
108743019,False,RN 19,primary,False,112.473,"LINESTRING (1.3050409 36.5082059, 1.3056941 36.508032, 1.3060941 36.5079276, 1.3062397 36.5078994)",,,
108743019,False,RN 19,primary,True,49.793,"LINESTRING (1.3050409 36.5082059, 1.304964 36.5082295, 1.304522 36.5083689)",,,
170398655,False,,residential,True,67.333,"LINESTRING (1.3041524 36.5090745, 1.3042926 36.5090815, 1.3045162 36.5090996, 1.3049031 36.509125)",,,
176929411,False,,residential,False,31.031000000000002,"LINESTRING (1.3041524 36.5090745, 1.3041371 36.5092251, 1.3041195 36.5093279, 1.3041292 36.5093508)",,,
176929411,False,,residential,True,37.573,"LINESTRING (1.3041524 36.5090745, 1.3041907 36.5088805, 1.3042188 36.5087995, 1.3042443 36.5087459)",,,
176929411,False,,residential,True,12.161,"LINESTRING (1.3050856 36.5083092, 1.3050409 36.5082059)",,,
176929411,False,,residential,False,125.23100000000001,"LINESTRING (1.3050856 36.5083092, 1.3051438 36.5084875, 1.3051601 36.5085995, 1.3051454 36.5086608, 1.3051029 36.5087203, 1.3050489 36.5087383, 1.3048022 36.5087563, 1.3046211 36.5087652, 1.304428 36.5087756, 1.3042443 36.5087459)",,,
176929413,False,,residential,True,94.831,"LINESTRING (1.3050856 36.5083092, 1.3044906 36.5084853, 1.3044251 36.5085056, 1.3043757 36.5085334, 1.3043468 36.5085678, 1.3043125 36.5086119, 1.3042443 36.5087459)",,,
168514663,False,,residential,True,51.466,"LINESTRING (1.3067161 36.5105841, 1.3061488 36.5105046)",,,
198209980,False,,residential,False,89.104,"LINESTRING (1.3067161 36.5105841, 1.306544 36.5113734)",,,
198209980,False,,residential,True,137.213,"LINESTRING (1.3067161 36.5105841, 1.306994 36.5093705)",,,
168514663,False,,residential,False,46.379999999999995,"LINESTRING (1.3067161 36.5105841, 1.3069269 36.5106163, 1.3072259 36.5106621)",,,
168514130,False,RN 11,primary,True,51.654,"LINESTRING (1.3084534 36.5081606, 1.3090201 36.5082518)",,,
198209978,False,,residential,True,73.663,"LINESTRING (1.3084534 36.5081606, 1.3083054 36.5088123)",,,
168514130,False,RN 11,primary,False,59.013999999999996,"LINESTRING (1.3084534 36.5081606, 1.3082472 36.5081338, 1.3078016 36.5080758)",,,
168514664,False,,residential,False,45.243,"LINESTRING (1.306544 36.5113734, 1.3070408 36.5114516)",,,
198209980,False,,residential,False,94.578,"LINESTRING (1.306544 36.5113734, 1.3063484 36.5122093)",,,
198209980,False,,residential,True,89.104,"LINESTRING (1.306544 36.5113734, 1.3067161 36.5105841)",,,
168514664,False,,residential,True,53.17,"LINESTRING (1.306544 36.5113734, 1.306335 36.5113471, 1.3059588 36.5112877)",,,
198209980,False,,residential,True,94.578,"LINESTRING (1.3063484 36.5122093, 1.306544 36.5113734)",,,
248324666,False,,tertiary,True,45.474,"LINESTRING (1.3063484 36.5122093, 1.3068493 36.5122812)",,,
248324666,False,,tertiary,False,54.033,"LINESTRING (1.3063484 36.5122093, 1.3061366 36.5121776, 1.3057536 36.5121222)",,,
168514282,False,,residential,False,66.879,"LINESTRING (1.3088684 36.5088947, 1.3096046 36.5090024)",Rue de Jérusalem,,
168514282,False,,residential,True,24.247,"LINESTRING (1.3088684 36.5088947, 1.3086015 36.5088556)",Rue de Jérusalem,,
198209979,False,,residential,False,72.762,"LINESTRING (1.3088684 36.5088947, 1.3090201 36.5082518)",,,
168514130,False,RN 11,primary,False,51.654,"LINESTRING (1.3090201 36.5082518, 1.3084534 36.5081606)",,,
198209979,False,,residential,True,72.762,"LINESTRING (1.3090201 36.5082518, 1.3088684 36.5088947)",,,
168514130,False,RN 11,primary,True,63.678999999999995,"LINESTRING (1.3090201 36.5082518, 1.3095886 36.5083189, 1.3096704 36.5083211, 1.3097211 36.5083019)",,,
94814913,False,RN 19,primary,True,29.966,"LINESTRING (1.3073 36.5080088, 1.3069704 36.5079594)",,,
198209980,False,,residential,False,71.814,"LINESTRING (1.3073 36.5080088, 1.3071589 36.5086446)",,,
94814913,False,RN 19,primary,False,45.446,"LINESTRING (1.3073 36.5080088, 1.3075245 36.5080378, 1.3078016 36.5080758)",,,
198209980,False,,residential,True,141.048,"LINESTRING (1.3073 36.5080088, 1.3074829 36.5072625, 1.3075081 36.5071637, 1.3075303 36.5071042, 1.3075866 36.5069018, 1.3076247 36.5067678)",,,
168514282,False,,residential,False,26.898,"LINESTRING (1.3083054 36.5088123, 1.3086015 36.5088556)",Rue de Jérusalem,,
168514282,False,,residential,True,58.238,"LINESTRING (1.3083054 36.5088123, 1.3076643 36.5087186)",Rue de Jérusalem,,
198209978,False,,residential,False,73.663,"LINESTRING (1.3083054 36.5088123, 1.3084534 36.5081606)",,,
168514282,False,,residential,True,30.086,"LINESTRING (1.3071589 36.5086446, 1.3068277 36.5085962)",Rue de Jérusalem,,
198209980,False,,residential,False,82.051,"LINESTRING (1.3071589 36.5086446, 1.306994 36.5093705)",,,
198209980,False,,residential,True,71.814,"LINESTRING (1.3071589 36.5086446, 1.3073 36.5080088)",,,
168514282,False,,residential,False,45.914,"LINESTRING (1.3071589 36.5086446, 1.3073837 36.5086775, 1.3076643 36.5087186)",Rue de Jérusalem,,
168514661,False,,residential,True,51.115,"LINESTRING (1.306994 36.5093705, 1.3064321 36.5092848)",,,
198209980,False,,residential,False,137.213,"LINESTRING (1.306994 36.5093705, 1.3067161 36.5105841)",,,
198209980,False,,residential,True,82.051,"LINESTRING (1.306994 36.5093705, 1.3071589 36.5086446)",,,
168514661,False,,residential,False,46.822,"LINESTRING (1.306994 36.5093705, 1.3072103 36.5093947, 1.3075127 36.5094296)",,,
170398655,False,,residential,False,67.333,"LINESTRING (1.3049031 36.509125, 1.3045162 36.5090996, 1.3042926 36.5090815, 1.3041524 36.5090745)",,,
170398655,False,,residential,True,25.293,"LINESTRING (1.3049031 36.509125, 1.3049817 36.5091535, 1.3050053 36.5091811, 1.3050153 36.5092113, 1.3050059 36.5092591, 1.3049721 36.509295)",,,
345987899,False,,residential,True,88.574,"LINESTRING (1.3049031 36.509125, 1.3049671 36.5090746, 1.3050149 36.5090457, 1.3050851 36.5090164, 1.3051603 36.5089979, 1.3052528 36.5089959, 1.3053386 36.5090002, 1.3054326 36.5090178, 1.305694 36.5091069, 1.3058011 36.5091586)",,,
310311841,False,,residential,False,16.74,"LINESTRING (1.3040974 36.5096268, 1.3042838 36.5096416)",,,
176929411,False,,residential,False,51.247,"LINESTRING (1.3040974 36.5096268, 1.3040928 36.5096472, 1.3040578 36.5096588, 1.3040028 36.5096557, 1.3038976 36.5096609, 1.3038205 36.5096847, 1.3037474 36.5097182, 1.3036984 36.5097601, 1.3036663 36.5097983, 1.3036373 36.5098345)",,,
176929411,False,,residential,True,30.986,"LINESTRING (1.3040974 36.5096268, 1.3041324 36.5094523, 1.3041363 36.5094044, 1.3041292 36.5093508)",,,
310311841,False,,residential,True,12.758,"LINESTRING (1.3044258 36.5096533, 1.3042838 36.5096416)",,,
310311858,False,,residential,False,18.144,"LINESTRING (1.3041292 36.5093508, 1.304331 36.5093686)",,,
176929411,False,,residential,False,30.986,"LINESTRING (1.3041292 36.5093508, 1.3041363 36.5094044, 1.3041324 36.5094523, 1.3040974 36.5096268)",,,
176929411,False,,residential,True,31.031,"LINESTRING (1.3041292 36.5093508, 1.3041195 36.5093279, 1.3041371 36.5092251, 1.3041524 36.5090745)",,,
310311858,False,,residential,False,30.648,"LINESTRING (1.304331 36.5093686, 1.3042838 36.5096416)",,,
310311858,False,,residential,True,18.144,"LINESTRING (1.304331 36.5093686, 1.3041292 36.5093508)",,,
310311866,False,,residential,False,26.234,"LINESTRING (1.304331 36.5093686, 1.3046232 36.509391)",,,
310311841,False,,residential,False,12.758,"LINESTRING (1.3042838 36.5096416, 1.3044258 36.5096533)",,,
