osmid,oneway,ref,highway,maxspeed,junction,reversed,length,geometry,lanes,name,bridge
157671894,False,,residential,,,True,48.094,"LINESTRING (23.9948354 42.0260591, 23.9945481 42.0264353)",,Винчо Горанов,
487400647,False,,residential,,,False,28.105,"LINESTRING (23.9948354 42.0260591, 23.995128 42.0259301)",,,
157671791,False,84,secondary,50,,True,165.39000000000001,"LINESTRING (23.9893195 42.0265809, 23.9894561 42.0265474, 23.9896124 42.0265293, 23.9898033 42.0265164, 23.9902587 42.026496, 23.9904584 42.0264902, 23.9907169 42.0264941, 23.9909154 42.0264954, 23.9911192 42.0264979, 23.9912185 42.0264991, 23.9913108 42.0265)",2,Юндола,
157671796,False,,residential,,,True,92.19300000000001,"LINESTRING (23.9893195 42.0265809, 23.9887997 42.0261614, 23.9887582 42.0261094, 23.9887363 42.0260504, 23.9887386 42.0259131)",,Николай Хрелков,
478333319,False,84,secondary,50,,False,83.999,"LINESTRING (23.9893195 42.0265809, 23.9892195 42.0266215, 23.9891333 42.0266767, 23.9885612 42.0270805)",2,Юндола,
157671828,True,,residential,,,False,91.424,"LINESTRING (23.992762 42.0266549, 23.9938491 42.0268095)",2,Иван Вазов,
157671783,False,,tertiary,50,,False,90.711,"LINESTRING (23.992762 42.0266549, 23.9926885 42.0270217, 23.9926151 42.0273885, 23.9926004 42.0274618)",,Св. Св. Кирил и Методий,
157671783,False,,tertiary,50,,True,64.076,"LINESTRING (23.992762 42.0266549, 23.9927137 42.0265483, 23.992686 42.0264871, 23.9924859 42.0261166)",,Св. Св. Кирил и Методий,
157671894,False,,residential,,,False,54.729,"LINESTRING (23.9942503 42.0268749, 23.9944338 42.0265955, 23.9945481 42.0264353)",,Винчо Горанов,
157671894,False,,residential,,,True,91.362,"LINESTRING (23.9942503 42.0268749, 23.9941487 42.0269934, 23.9940467 42.027094, 23.9938416 42.0273321, 23.9937504 42.0274895, 23.9936708 42.0275716)",,Винчо Горанов,
"[945999566, 1231227055]",False,,residential,,,False,142.452,"LINESTRING (23.9942503 42.0268749, 23.9953222 42.0270734, 23.9954871 42.0266295)",2,"['Иван Вазов', 'Булаир']",
157671783,False,,tertiary,50,,True,90.711,"LINESTRING (23.9926004 42.0274618, 23.9926151 42.0273885, 23.9926885 42.0270217, 23.992762 42.0266549)",,Св. Св. Кирил и Методий,
851229138,False,,tertiary,50,,False,96.05000000000001,"LINESTRING (23.9926004 42.0274618, 23.9925853 42.0275576, 23.9925448 42.0278151, 23.9925076 42.0280335, 23.9924637 42.028203, 23.9924133 42.0283121)",,Св. Св. Кирил и Методий,
157671894,False,,residential,,,False,91.362,"LINESTRING (23.9936708 42.0275716, 23.9937504 42.0274895, 23.9938416 42.0273321, 23.9940467 42.027094, 23.9941487 42.0269934, 23.9942503 42.0268749)",,Винчо Горанов,
193131988,False,,residential,,,False,142.382,"LINESTRING (23.9936708 42.0275716, 23.993509 42.0277286, 23.99345 42.0278272, 23.993407 42.0279906, 23.9932071 42.0287852)",,Винчо Горанов,
276237501,True,,tertiary,,,False,89.30199999999999,"LINESTRING (23.9936708 42.0275716, 23.9935383 42.027549, 23.9926004 42.0274618)",,Хан Аспарух,
945999567,False,,tertiary,,,False,107.424,"LINESTRING (23.9950548 42.0278683, 23.9963039 42.0281374)",,Хан Аспарух,
157671811,False,,residential,,,True,97.178,"LINESTRING (23.9950548 42.0278683, 23.9950231 42.0279517, 23.9950118 42.0280235, 23.9950889 42.0287362)",,Булаир,
276237501,True,,tertiary,,,False,118.988,"LINESTRING (23.9950548 42.0278683, 23.9944945 42.027754, 23.9936708 42.0275716)",,Хан Аспарух,
"[701725526, 1081217671]",False,,residential,,,"[False, True]",106.229,"LINESTRING (23.9950548 42.0278683, 23.9951913 42.0274625, 23.9944913 42.0273281)",,"['Булаир', 'Винчо Горанов']",
945999567,False,,tertiary,,,True,23.896,"LINESTRING (23.9965824 42.0281956, 23.9963039 42.0281374)",,Хан Аспарух,
"[157671904, 945999569]",False,84,secondary,50,,False,287.47499999999997,"LINESTRING (23.9965824 42.0281956, 23.9965627 42.0280623, 23.9965502 42.0278434, 23.9964969 42.027083, 23.9964699 42.026902, 23.996458 42.0268561, 23.9964148 42.0266892, 23.9963487 42.0265205, 23.9962249 42.026238, 23.9961394 42.026068, 23.9960055 42.025802, 23.9959218 42.0256837)",2,,
157671904,False,84,secondary,50,,True,84.366,"LINESTRING (23.9965824 42.0281956, 23.9967123 42.0282734, 23.9974399 42.0286063)",2,,
157671822,False,,residential,,,False,46.69,"LINESTRING (23.9924133 42.0283121, 23.9919866 42.0280367)",,Христо Ботев,
157671822,False,,residential,,,True,84.18,"LINESTRING (23.9924133 42.0283121, 23.993143 42.0287602, 23.9932071 42.0287852)",,Христо Ботев,
851229138,False,,tertiary,50,,False,75.411,"LINESTRING (23.9924133 42.0283121, 23.9920782 42.0288884, 23.9920513 42.0289347)",,Св. Св. Кирил и Методий,
851229138,False,,tertiary,50,,True,96.05,"LINESTRING (23.9924133 42.0283121, 23.9924637 42.028203, 23.9925076 42.0280335, 23.9925448 42.0278151, 23.9925853 42.0275576, 23.9926004 42.0274618)",,Св. Св. Кирил и Методий,
157671904,False,84,secondary,50,,True,135.923,"LINESTRING (23.997836 42.0287859, 23.9992416 42.0294216)",2,,
157671904,False,84,secondary,50,,False,38.33,"LINESTRING (23.997836 42.0287859, 23.9975017 42.0286343, 23.9974399 42.0286063)",2,,
447142526,False,,residential,,,False,383.442,"LINESTRING (23.997836 42.0287859, 23.9980336 42.0286305, 23.9980735 42.0285921, 23.9980836 42.0285419, 23.9980593 42.0284822, 23.9979298 42.0281641, 23.9977845 42.0278214, 23.9976662 42.0275152, 23.9976206 42.0273419, 23.9975744 42.0271484, 23.9975578 42.0270412, 23.9975598 42.026983, 23.9975839 42.0269271, 23.997627 42.0268638, 23.9976805 42.026827, 23.9977643 42.0267851, 23.9978825 42.0267382, 23.9981148 42.0266732, 23.998185 42.0266391, 23.9982105 42.0265921, 23.9982103 42.0264533, 23.9981763 42.0263246, 23.9979256 42.0257565)",,,
157671811,False,,residential,,,True,86.653,"LINESTRING (23.9950889 42.0287362, 23.9951443 42.0295144)",,Булаир,
157671822,False,,residential,,,False,81.327,"LINESTRING (23.9950889 42.0287362, 23.9941057 42.0287756)",,Христо Ботев,
157671822,False,,residential,,,True,111.533,"LINESTRING (23.9950889 42.0287362, 23.9964371 42.0286799)",,Христо Ботев,
157671811,False,,residential,,,False,97.178,"LINESTRING (23.9950889 42.0287362, 23.9950118 42.0280235, 23.9950231 42.0279517, 23.9950548 42.0278683)",,Булаир,
157671822,False,,residential,,,False,84.18,"LINESTRING (23.9932071 42.0287852, 23.993143 42.0287602, 23.9924133 42.0283121)",,Христо Ботев,
157671822,False,,residential,,,True,30.712,"LINESTRING (23.9932071 42.0287852, 23.9933018 42.0287979, 23.9935774 42.0287982)",,Христо Ботев,
193131988,False,,residential,,,True,142.382,"LINESTRING (23.9932071 42.0287852, 23.993407 42.0279906, 23.99345 42.0278272, 23.993509 42.0277286, 23.9936708 42.0275716)",,Винчо Горанов,
487434356,False,,residential,,,False,110.112,"LINESTRING (23.9932071 42.0287852, 23.9931531 42.0288406, 23.9923454 42.0294405, 23.9922678 42.029486)",,ВИНЧО ГОРАНОВ,
851229138,False,,tertiary,50,,False,70.646,"LINESTRING (23.9920513 42.0289347, 23.9917405 42.0295266)",,Св. Св. Кирил и Методий,
276237493,False,,residential,,,True,138.88,"LINESTRING (23.9920513 42.0289347, 23.9917316 42.0288553, 23.9916117 42.0278607)",,Съединение,
851229138,False,,tertiary,50,,True,75.411,"LINESTRING (23.9920513 42.0289347, 23.9920782 42.0288884, 23.9924133 42.0283121)",,Св. Св. Кирил и Методий,
276432147,False,,residential,,,False,159.887,"LINESTRING (23.9922678 42.029486, 23.9923233 42.0299361, 23.9936491 42.0298891)",,Димитър Масларов,
487434356,False,,residential,,,False,44.598,"LINESTRING (23.9922678 42.029486, 23.9921528 42.0295246, 23.9920244 42.0295346, 23.9918808 42.0295372, 23.9917405 42.0295266)",,ВИНЧО ГОРАНОВ,
487434356,False,,residential,,,True,110.112,"LINESTRING (23.9922678 42.029486, 23.9923454 42.0294405, 23.9931531 42.0288406, 23.9932071 42.0287852)",,ВИНЧО ГОРАНОВ,
193131998,False,,tertiary,,,True,69.18,"LINESTRING (23.991203 42.0242543, 23.9915932 42.0248048)",,Св. Св. Кирил и Методий,
193131999,False,,residential,,,False,64.127,"LINESTRING (23.9931297 42.0248773, 23.9927787 42.0243629)",,Раковски,
228073029,False,,residential,,,False,84.335,"LINESTRING (23.9931297 42.0248773, 23.9940129 42.0244968)",,Занога,
228073029,False,,residential,,,True,108.677,"LINESTRING (23.9931297 42.0248773, 23.9920305 42.0254144)",,Занога,
193131999,False,,residential,,,True,55.24,"LINESTRING (23.9931297 42.0248773, 23.9931953 42.0249458, 23.9935886 42.0252373)",,Раковски,
157671796,False,,residential,,,False,15.546,"LINESTRING (23.9887329 42.0250712, 23.9887351 42.025211)",,Николай Хрелков,
157671796,False,,residential,,,True,89.502,"LINESTRING (23.9887329 42.0250712, 23.9887629 42.0242666)",,Николай Хрелков,
157671796,False,,residential,,,False,44.579,"LINESTRING (23.9887351 42.025211, 23.9887378 42.0256119)",,Николай Хрелков,
157671796,False,,residential,,,True,15.546,"LINESTRING (23.9887351 42.025211, 23.9887329 42.0250712)",,Николай Хрелков,
157671796,False,,residential,,,True,33.492,"LINESTRING (23.9887386 42.0259131, 23.9887378 42.0256119)",,Николай Хрелков,
157671796,False,,residential,,,False,92.19300000000001,"LINESTRING (23.9887386 42.0259131, 23.9887363 42.0260504, 23.9887582 42.0261094, 23.9887997 42.0261614, 23.9893195 42.0265809)",,Николай Хрелков,
231875455,False,,residential,,,False,56.431,"LINESTRING (23.9885612 42.0270805, 23.9890422 42.0274409)",,Райко Даскалов,
478333319,False,84,secondary,50,,True,83.999,"LINESTRING (23.9885612 42.0270805, 23.9891333 42.0266767, 23.9892195 42.0266215, 23.9893195 42.0265809)",2,Юндола,
228073029,False,,residential,,,False,33.452,"LINESTRING (23.9940129 42.0244968, 23.9942441 42.0247438)",,Занога,
228073029,False,,residential,,,True,84.335,"LINESTRING (23.9940129 42.0244968, 23.9931297 42.0248773)",,Занога,
701961074,False,,residential,,,False,11.673,"LINESTRING (23.9940129 42.0244968, 23.9941362 42.0244455)",,,
228073029,False,,residential,,,True,33.452,"LINESTRING (23.9942441 42.0247438, 23.9940129 42.0244968)",,Занога,
193131999,False,,residential,,,True,49.596,"LINESTRING (23.9935886 42.0252373, 23.9940114 42.025554)",,Раковски,
276237491,False,,residential,,,False,123.984,"LINESTRING (23.9935886 42.0252373, 23.9922534 42.0257467)",,Раковски,
193131999,False,,residential,,,False,55.24,"LINESTRING (23.9935886 42.0252373, 23.9931953 42.0249458, 23.9931297 42.0248773)",,Раковски,
193131998,False,,tertiary,,,False,76.808,"LINESTRING (23.9920305 42.0254144, 23.9915932 42.0248048)",,Св. Св. Кирил и Методий,
193131998,False,,tertiary,,,True,41.283,"LINESTRING (23.9920305 42.0254144, 23.9922534 42.0257467)",,Св. Св. Кирил и Методий,
228073029,False,,residential,,,False,108.677,"LINESTRING (23.9920305 42.0254144, 23.9931297 42.0248773)",,Занога,
193131998,False,,tertiary,,,False,41.283,"LINESTRING (23.9922534 42.0257467, 23.9920305 42.0254144)",,Св. Св. Кирил и Методий,
193131998,False,,tertiary,,,True,45.394,"LINESTRING (23.9922534 42.0257467, 23.9924859 42.0261166)",,Св. Св. Кирил и Методий,
276237491,False,,residential,,,True,123.984,"LINESTRING (23.9922534 42.0257467, 23.9935886 42.0252373)",,Раковски,
276237489,False,,residential,,,True,35.035,"LINESTRING (23.9955429 42.0258253, 23.9959218 42.0256837)",,,
157671856,False,,residential,,,True,83.19,"LINESTRING (23.9954871 42.0266295, 23.9948354 42.0260591)",,Раковски,
"[487436710, 276432111]",False,,residential,,,"[False, True]",209.79599999999996,"LINESTRING (23.9954871 42.0266295, 23.9959825 42.0267721, 23.9961869 42.0268273, 23.9962526 42.0268863, 23.9962728 42.0269692, 23.9962748 42.027667, 23.9962757 42.0279756, 23.996285 42.0280563, 23.9963039 42.0281374)",,,
"[945999566, 1231227055]",False,,residential,,,True,142.452,"LINESTRING (23.9954871 42.0266295, 23.9953222 42.0270734, 23.9942503 42.0268749)",2,"['Иван Вазов', 'Булаир']",
157671881,False,,residential,,,True,90.749,"LINESTRING (23.9914932 42.0273044, 23.99135 42.0267012, 23.9913205 42.0265891, 23.9913143 42.0265323, 23.9913108 42.0265)",,Съединение,
276237493,False,,residential,,,False,138.88,"LINESTRING (23.9916117 42.0278607, 23.9917316 42.0288553, 23.9920513 42.0289347)",,Съединение,
276237499,False,,tertiary,50,,True,20.98,"LINESTRING (23.9912238 42.0306586, 23.9913037 42.0304795)",,Съединение,yes
500755074,False,,tertiary,50,,False,34.211,"LINESTRING (23.9912238 42.0306586, 23.9910765 42.0308638, 23.9910208 42.0309265)",,Съединение,
500755075,False,,residential,,,False,251.849,"LINESTRING (23.9912238 42.0306586, 23.9913859 42.0306785, 23.9915681 42.0306909, 23.992458 42.0307256, 23.9926848 42.0307464, 23.9928923 42.0307857, 23.9929355 42.0307981, 23.9931238 42.0308521, 23.9940749 42.0312628, 23.9940921 42.0312702)",2,Евлоги Георгиев,
231875455,False,,residential,,,True,56.431,"LINESTRING (23.9890422 42.0274409, 23.9885612 42.0270805)",,Райко Даскалов,
276432134,False,,residential,,,False,38.746,"LINESTRING (23.9890422 42.0274409, 23.9893797 42.0271989)",,Васил Априлов,
276432145,False,,residential,,,False,61.318,"LINESTRING (23.9963039 42.0281374, 23.9964371 42.0286799)",,Патриарх Евтимий,
945999567,False,,tertiary,,,False,23.896,"LINESTRING (23.9963039 42.0281374, 23.9965824 42.0281956)",,Хан Аспарух,
945999567,False,,tertiary,,,True,107.424,"LINESTRING (23.9963039 42.0281374, 23.9950548 42.0278683)",,Хан Аспарух,
"[487436710, 276432111]",False,,residential,,,"[False, True]",209.796,"LINESTRING (23.9963039 42.0281374, 23.996285 42.0280563, 23.9962757 42.0279756, 23.9962748 42.027667, 23.9962728 42.0269692, 23.9962526 42.0268863, 23.9961869 42.0268273, 23.9959825 42.0267721, 23.9954871 42.0266295)",,,
157671822,False,,residential,,,False,111.533,"LINESTRING (23.9964371 42.0286799, 23.9950889 42.0287362)",,Христо Ботев,
276432145,False,,residential,,,True,61.318,"LINESTRING (23.9964371 42.0286799, 23.9963039 42.0281374)",,Патриарх Евтимий,
157671822,False,,residential,,,True,83.237,"LINESTRING (23.9964371 42.0286799, 23.9967518 42.028661, 23.9974399 42.0286063)",,Христо Ботев,
276432145,False,,residential,,,False,83.685,"LINESTRING (23.9964371 42.0286799, 23.9965254 42.0290892, 23.9965659 42.0292436, 23.9966197 42.0294199)",,Патриарх Евтимий,
157671822,False,,residential,,,False,43.708,"LINESTRING (23.9941057 42.0287756, 23.9935774 42.0287982)",,Христо Ботев,
157671822,False,,residential,,,True,81.327,"LINESTRING (23.9941057 42.0287756, 23.9950889 42.0287362)",,Христо Ботев,
487434353,False,,residential,,,True,91.128,"LINESTRING (23.9941057 42.0287756, 23.994132 42.0295949)",,Искра,
487434353,False,,residential,,,False,104.767,"LINESTRING (23.9941057 42.0287756, 23.9940716 42.0283023, 23.9940749 42.0282437, 23.994094 42.02819, 23.9941379 42.028138, 23.9943847 42.0279099)",,Искра,
157671822,False,,residential,,,True,43.708,"LINESTRING (23.9935774 42.0287982, 23.9941057 42.0287756)",,Христо Ботев,
276432116,False,,residential,,,True,121.447,"LINESTRING (23.9935774 42.0287982, 23.9936491 42.0298891)",,Георги Петричев,
157671822,False,,residential,,,False,30.712,"LINESTRING (23.9935774 42.0287982, 23.9933018 42.0287979, 23.9932071 42.0287852)",,Христо Ботев,
276432119,False,,residential,,,True,122.413,"LINESTRING (23.9966197 42.0294199, 23.9965291 42.0294151, 23.9958982 42.0294603, 23.9951443 42.0295144)",,Димитър Масларов,
276432133,False,,residential,,,False,69.662,"LINESTRING (23.9966197 42.0294199, 23.9967196 42.029436, 23.9969182 42.0294915, 23.9973783 42.0296854)",,Латинка,
276432145,False,,residential,,,False,188.178,"LINESTRING (23.9966197 42.0294199, 23.9967019 42.0295673, 23.9967413 42.0296812, 23.9967759 42.0298096, 23.9968202 42.0300437, 23.996951 42.031087)",,Патриарх Евтимий,
276432145,False,,residential,,,True,83.685,"LINESTRING (23.9966197 42.0294199, 23.9965659 42.0292436, 23.9965254 42.0290892, 23.9964371 42.0286799)",,Патриарх Евтимий,
157671904,False,84,secondary,50,,False,135.923,"LINESTRING (23.9992416 42.0294216, 23.997836 42.0287859)",2,,
"[157671904, 157434489, 851414277]",False,84,secondary,50,,True,44.935,"LINESTRING (23.9992416 42.0294216, 23.9993908 42.0294893, 23.9996146 42.029587, 23.9997085 42.029629)",2,,yes
276432142,False,,residential,,,False,104.169,"LINESTRING (23.9992416 42.0294216, 23.9988922 42.0301632, 23.9988363 42.0303085)",,,
157671811,False,,residential,,,False,86.653,"LINESTRING (23.9951443 42.0295144, 23.9950889 42.0287362)",,Булаир,
276432119,False,,residential,,,True,84.089,"LINESTRING (23.9951443 42.0295144, 23.994132 42.0295949)",,Димитър Масларов,
276432119,False,,residential,,,False,122.413,"LINESTRING (23.9951443 42.0295144, 23.9958982 42.0294603, 23.9965291 42.0294151, 23.9966197 42.0294199)",,Димитър Масларов,
276432119,False,,residential,,,False,84.089,"LINESTRING (23.994132 42.0295949, 23.9951443 42.0295144)",,Димитър Масларов,
487434353,False,,residential,,,False,91.128,"LINESTRING (23.994132 42.0295949, 23.9941057 42.0287756)",,Искра,
487434353,False,,residential,,,True,31.75,"LINESTRING (23.994132 42.0295949, 23.9941378 42.0298804)",,Искра,
276432133,False,,residential,,,True,83.715,"LINESTRING (23.9988363 42.0303085, 23.9979565 42.0299347)",,Латинка,
276432142,False,,residential,,,False,74.435,"LINESTRING (23.9988363 42.0303085, 23.9988103 42.0304621, 23.9987929 42.0306334, 23.9987795 42.0307978, 23.9987772 42.0309759)",,,
276432142,False,,residential,,,True,104.169,"LINESTRING (23.9988363 42.0303085, 23.9988922 42.0301632, 23.9992416 42.0294216)",,,
276432124,False,,residential,,,True,152.562,"LINESTRING (23.9973783 42.0296854, 23.9975439 42.0310519)",,Луковица,
276432133,False,,residential,,,False,55.219,"LINESTRING (23.9973783 42.0296854, 23.9979565 42.0299347)",,Латинка,
276432133,False,,residential,,,True,69.66199999999999,"LINESTRING (23.9973783 42.0296854, 23.9969182 42.0294915, 23.9967196 42.029436, 23.9966197 42.0294199)",,Латинка,
276432141,False,,residential,,,False,139.077,"LINESTRING (23.9941378 42.0298804, 23.9941877 42.0311306)",,Искра,
276432147,False,,residential,,,True,40.376,"LINESTRING (23.9941378 42.0298804, 23.9936491 42.0298891)",,Димитър Масларов,
487434353,False,,residential,,,False,31.75,"LINESTRING (23.9941378 42.0298804, 23.994132 42.0295949)",,Искра,
276432116,False,,residential,,,False,121.447,"LINESTRING (23.9936491 42.0298891, 23.9935774 42.0287982)",,Георги Петричев,
276432147,False,,residential,,,False,40.376,"LINESTRING (23.9936491 42.0298891, 23.9941378 42.0298804)",,Димитър Масларов,
276432147,False,,residential,,,True,159.887,"LINESTRING (23.9936491 42.0298891, 23.9923233 42.0299361, 23.9922678 42.029486)",,Димитър Масларов,
276432110,False,,residential,,,True,120.737,"LINESTRING (23.9979565 42.0299347, 23.9981009 42.0310152)",,Теменуга,
276432133,False,,residential,,,False,83.715,"LINESTRING (23.9979565 42.0299347, 23.9988363 42.0303085)",,Латинка,
276432133,False,,residential,,,True,55.219,"LINESTRING (23.9979565 42.0299347, 23.9973783 42.0296854)",,Латинка,
276432135,False,,residential,,,True,56.029,"LINESTRING (23.9987772 42.0309759, 23.9981009 42.0310152)",,Боянов Дол,
"[276432126, 276432142]",False,,residential,,,False,149.83999999999997,"LINESTRING (23.9987772 42.0309759, 23.9987996 42.0311604, 23.9988171 42.0313427, 23.998805 42.0313945, 23.9987661 42.0314403, 23.9987048 42.0314654, 23.9983812 42.0314921, 23.9980043 42.0315309, 23.9976079 42.0315644)",,Бялата Вода,
276432142,False,,residential,,,True,74.435,"LINESTRING (23.9987772 42.0309759, 23.9987795 42.0307978, 23.9987929 42.0306334, 23.9988103 42.0304621, 23.9988363 42.0303085)",,,
276432110,False,,residential,,,False,120.737,"LINESTRING (23.9981009 42.0310152, 23.9979565 42.0299347)",,Теменуга,
276432135,False,,residential,,,False,56.029,"LINESTRING (23.9981009 42.0310152, 23.9987772 42.0309759)",,Боянов Дол,
276432135,False,,residential,,,True,46.185,"LINESTRING (23.9981009 42.0310152, 23.9975439 42.0310519)",,Боянов Дол,
276432124,False,,residential,,,False,152.562,"LINESTRING (23.9975439 42.0310519, 23.9973783 42.0296854)",,Луковица,
276432124,False,,residential,,,True,57.232,"LINESTRING (23.9975439 42.0310519, 23.9976079 42.0315644)",,Луковица,
276432135,False,,residential,,,False,46.185,"LINESTRING (23.9975439 42.0310519, 23.9981009 42.0310152)",,Боянов Дол,
