osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access,width
387442451,False,2,,бул. Княз Борис I,secondary,50,False,123.65299999999999,"LINESTRING (27.9211551 43.206789, 27.9214134 43.2069851, 27.9219995 43.2074312, 27.9222104 43.2075921)",yes,
24512968,True,2,,Братя Миладинови,residential,,False,65.669,"LINESTRING (27.9217956 43.2063409, 27.9223777 43.2059301)",,
24512971,True,1,,Петко Каравелов,residential,,False,88.521,"LINESTRING (27.9217956 43.2063409, 27.9210309 43.2057725)",,
43687801,False,,,Воден,residential,50,False,83.86,"LINESTRING (27.9167893 43.2036081, 27.9168217 43.2043619)",,
67264889,True,2,,бул. Сливница,secondary,,False,14.166,"LINESTRING (27.9174658 43.2072623, 27.9173402 43.2073509)",,
26580545,True,3,9,бул. 8-ми Приморски полк,trunk,50,False,78.48599999999999,"LINESTRING (27.9174658 43.2072623, 27.9175481 43.2073239, 27.9181418 43.2077677)",,
25689824,False,2,,Шипка,tertiary,50,False,63.808,"LINESTRING (27.9151606 43.2047746, 27.9150285 43.2053403)",,
801822908,True,,,Петър Парчевич,residential,50,False,102.233,"LINESTRING (27.9151606 43.2047746, 27.9147091 43.2047195, 27.9139141 43.2046343)",,
387442451,False,2,,бул. Княз Борис I,secondary,50,True,123.65299999999999,"LINESTRING (27.9222104 43.2075921, 27.9219995 43.2074312, 27.9214134 43.2069851, 27.9211551 43.206789)",yes,
70770306,True,2,,бул. Сливница,tertiary,50,False,102.983,"LINESTRING (27.9138445 43.2094499, 27.9129159 43.2100821)",,
94073657,False,2,,бул. Ген. Колев,tertiary,50,True,8.536,"LINESTRING (27.9138445 43.2094499, 27.9137716 43.2093945)",,
111567615,True,2,,бул. Генерал Колев,tertiary,50,False,88.196,"LINESTRING (27.9155101 43.2107327, 27.914794 43.2101812, 27.9147621 43.2101566)",,
833808779,False,2,,Братя Миладинови,residential,,True,91.484,"LINESTRING (27.9155101 43.2107327, 27.9156769 43.2106155, 27.9163228 43.2101617)",,
27164000,True,,,бул. Сливница,residential,,False,96.64,"LINESTRING (27.9129159 43.2100821, 27.9120238 43.2106588)",,
26580610,True,2,,бул. Сливница,tertiary,50,False,52.298,"LINESTRING (27.9129159 43.2100821, 27.9128076 43.210098, 27.9127332 43.2101045, 27.9127009 43.2101023, 27.9125785 43.2100938, 27.9123907 43.2100594, 27.9122877 43.2100295)",,
284661150,True,2,9,бул. Мария Луиза,trunk,50,False,6.705,"LINESTRING (27.9147433 43.206253, 27.9148184 43.2062783)",,
687469402,True,2,,Антим I,tertiary,50,False,6.08,"LINESTRING (27.9147433 43.206253, 27.9148015 43.2062185)",,
717552904,True,3,2,бул. Владислав Варненчик,primary,50,False,11.304,"LINESTRING (27.9105391 43.2064787, 27.9105046 43.2065772)",,
385725017,True,2,,бул. Съборни,tertiary,50,False,158.918,"LINESTRING (27.9105391 43.2064787, 27.9106271 43.2065239, 27.9113315 43.2068267, 27.9121802 43.2072027, 27.9122157 43.2072193)",,
942800680,True,1,,бул. Сливница,residential,50,False,32.121,"LINESTRING (27.9154242 43.2082978, 27.9151522 43.2085079)",,
38374381,False,2,,Цар Асен,residential,50,False,110.309,"LINESTRING (27.9154242 43.2082978, 27.9155226 43.2083723, 27.9163684 43.2090123)",,
641664692,True,,,бул. Съборни,tertiary_link,,False,22.275,"LINESTRING (27.9154242 43.2082978, 27.9152069 43.2083222, 27.9151522 43.2083262)",,
564316413,True,2,,бул. Съборни,tertiary,50,False,11.245,"LINESTRING (27.9135362 43.2078013, 27.9136568 43.2078513)",,
40667194,True,2,,Антим I,tertiary,50,False,112.56700000000001,"LINESTRING (27.9135362 43.2078013, 27.9135736 43.2077525, 27.9135886 43.2077329, 27.9142135 43.2069175)",,
40816109,True,3,,Пирин,secondary,50,False,12.794,"LINESTRING (27.911012 43.2114305, 27.9108653 43.211388)",,
38374381,False,2,,Цар Асен,residential,50,True,92.581,"LINESTRING (27.9189807 43.2110267, 27.9182078 43.2104136)",,
641664687,False,2,,Цар Асен,residential,50,False,10.755,"LINESTRING (27.9189807 43.2110267, 27.9190952 43.2110756)",,
641664690,True,2,,бул. Цар Освободител,secondary,50,False,93.962,"LINESTRING (27.9189807 43.2110267, 27.9198184 43.2104425)",,
38374381,False,2,,Цар Асен,residential,50,False,92.581,"LINESTRING (27.9182078 43.2104136, 27.9189807 43.2110267)",,
38374381,False,2,,Цар Асен,residential,50,True,125.883,"LINESTRING (27.9182078 43.2104136, 27.9171356 43.2095945)",,
"[942600703, 829326367]",True,,,Македония,residential,,False,92.149,"LINESTRING (27.9182078 43.2104136, 27.9184431 43.2102539, 27.91874 43.2100489, 27.9190351 43.2098451)",,
27164002,False,,,Рила,residential,,False,112.69200000000001,"LINESTRING (27.9120238 43.2106588, 27.9122455 43.2108318, 27.9125121 43.2110364, 27.9129878 43.2113891)",,
111567363,True,2,,бул. Цар Освободител,secondary,50,False,87.688,"LINESTRING (27.9182041 43.2115758, 27.9189807 43.2110267)",,
70770306,True,2,,бул. Сливница,tertiary,50,False,91.971,"LINESTRING (27.9146589 43.2088739, 27.9138445 43.2094499)",,
1168893192,True,,,Иван Драсов,residential,,False,107.475,"LINESTRING (27.9146589 43.2088739, 27.9155742 43.2095733)",,
1168893140,True,,,Иван Драсов,residential,,False,93.295,"LINESTRING (27.9174045 43.2109722, 27.9182041 43.2115758)",,
40800813,True,,,Македония,residential,,False,89.984,"LINESTRING (27.9174045 43.2109722, 27.9176756 43.2107834, 27.9181519 43.2104552, 27.9182078 43.2104136)",,
"[311160243, 111567725, 704135061]",True,3,9,бул. 8-ми Приморски полк,trunk,50,False,167.574,"LINESTRING (27.9187878 43.2084264, 27.9181128 43.2079194, 27.9174756 43.2074448, 27.917436 43.2074116, 27.9173402 43.2073509)",,
111567775,False,,,Братя Миладинови,residential,,False,94.664,"LINESTRING (27.9187878 43.2084264, 27.9187111 43.2084793, 27.9186821 43.2084991, 27.918554 43.2085914, 27.9184866 43.2086399, 27.9182495 43.2088107, 27.9181009 43.2089177, 27.9179853 43.2090009, 27.9179546 43.209023)",,
31260566,True,,,Проф. Марин Дринов,residential,,False,91.476,"LINESTRING (27.9179546 43.209023, 27.9171766 43.208427)",,
111567775,False,,,Братя Миладинови,residential,,True,94.66400000000002,"LINESTRING (27.9179546 43.209023, 27.9179853 43.2090009, 27.9181009 43.2089177, 27.9182495 43.2088107, 27.9184866 43.2086399, 27.918554 43.2085914, 27.9186821 43.2084991, 27.9187111 43.2084793, 27.9187878 43.2084264)",,
"[833808780, 942432191]",False,2,,Братя Миладинови,residential,,False,91.892,"LINESTRING (27.9179546 43.209023, 27.917189 43.2095573, 27.9171356 43.2095945)",,
40702678,True,2,,Георги Бенковски,tertiary,50,False,9.817,"LINESTRING (27.9122877 43.2100295, 27.9121732 43.2100007)",,
42351212,True,2,,бул. Сливница,tertiary,50,False,176.78299999999996,"LINESTRING (27.9122877 43.2100295, 27.9122299 43.2101181, 27.9121278 43.2102745, 27.9119749 43.2105022, 27.9118247 43.2106977, 27.9116676 43.2108814, 27.9115283 43.2110163, 27.9113781 43.2111415, 27.9112561 43.2112392, 27.911239 43.2112523, 27.9111075 43.2113532)",,
40800813,True,,,Македония,residential,,False,93.214,"LINESTRING (27.9165738 43.211552, 27.9174045 43.2109722)",,
111567615,True,2,,бул. Генерал Колев,tertiary,50,False,125.423,"LINESTRING (27.9165738 43.211552, 27.9159212 43.2110493, 27.9155101 43.2107327)",,
25689829,True,2,,Македония,residential,,False,69.677,"LINESTRING (27.9228276 43.2071559, 27.9222104 43.2075921)",,
24512971,True,1,,Петко Каравелов,residential,,False,123.325,"LINESTRING (27.9228276 43.2071559, 27.9220062 43.2065048, 27.9217956 43.2063409)",,
31260532,True,,,Проф. Николай Державин,residential,,False,88.369,"LINESTRING (27.9145846 43.211381, 27.9138393 43.2108009)",,
"[833808777, 833808778]",True,2,,Братя Миладинови,residential,,False,104.03200000000001,"LINESTRING (27.9145846 43.211381, 27.9152647 43.2109039, 27.9154591 43.210769, 27.9155101 43.2107327)",,
"[712441672, 134048909]",True,3,,бул. Цар Освободител,secondary,50,False,96.096,"LINESTRING (27.9198184 43.2104425, 27.9202401 43.2101492, 27.9205842 43.2099063, 27.9206052 43.2098915, 27.9206731 43.2098435)",,
507951913,True,,,Проф. Марин Дринов,residential,,False,91.893,"LINESTRING (27.9198184 43.2104425, 27.9195921 43.2102713, 27.9192604 43.2100107, 27.9190351 43.2098451)",,
833808780,False,2,,Братя Миладинови,residential,,True,91.198,"LINESTRING (27.9163228 43.2101617, 27.9171356 43.2095945)",,
1168893140,True,,,Иван Драсов,residential,,False,125.728,"LINESTRING (27.9163228 43.2101617, 27.9174045 43.2109722)",,
833808779,False,2,,Братя Миладинови,residential,,False,91.484,"LINESTRING (27.9163228 43.2101617, 27.9156769 43.2106155, 27.9155101 43.2107327)",,
33169722,True,,,Ген. Радко Димитриев,residential,,False,111.048,"LINESTRING (27.9106823 43.2078203, 27.9113395 43.206944)",,
33169751,True,,,бул. Генерал Колев,residential,,False,74.995,"LINESTRING (27.9106823 43.2078203, 27.9110716 43.2079824, 27.9114858 43.2081548)",,
33169749,True,,,Атанас Георгиев,residential,,False,82.624,"LINESTRING (27.9111708 43.2096756, 27.9107918 43.2103654)",,
641669228,True,2,,Георги Бенковски,tertiary,50,False,44.036,"LINESTRING (27.9111708 43.2096756, 27.9106737 43.2095157)",,
33169749,True,,,Атанас Георгиев,residential,,False,158.576,"LINESTRING (27.9119194 43.208358, 27.9111882 43.2096447, 27.9111708 43.2096756)",,
33169751,True,,,бул. Генерал Колев,residential,,False,84.767,"LINESTRING (27.9119194 43.208358, 27.912382 43.2085558, 27.9127461 43.2087053, 27.9128218 43.208743)",,
40806895,False,,,Цар Петър,residential,,True,103.414,"LINESTRING (27.9133354 43.2090305, 27.9141136 43.2084529, 27.9142218 43.2083618)",,
718136206,True,2,,бул. Генерал Колев,residential,50,False,53.753,"LINESTRING (27.9133354 43.2090305, 27.9137089 43.2093454, 27.9137536 43.2093825, 27.9137716 43.2093945)",,
"[134056456, 941688352]",True,2,,бул. Съборни,tertiary,50,False,123.562,"LINESTRING (27.9148585 43.2083132, 27.9147715 43.2083097, 27.9145341 43.208287, 27.9144099 43.2082691, 27.9143135 43.2082436, 27.9142833 43.2082356, 27.9141497 43.2081824, 27.9137599 43.208009, 27.9137129 43.207988, 27.913633 43.2079522, 27.9134796 43.2078851)",,
70770329,True,,,Антим I,tertiary,50,False,10.386,"LINESTRING (27.9134796 43.2078851, 27.9135362 43.2078013)",,
70770241,True,2,,бул. Съборни,tertiary,50,False,86.50200000000001,"LINESTRING (27.9134796 43.2078851, 27.9134079 43.2078534, 27.9133894 43.2078453, 27.9125656 43.2074834)",,
43317624,True,,,Проф. Марин Дринов,residential,,False,52.278,"LINESTRING (27.9212555 43.2115218, 27.9208192 43.2111755)",,
65069761,False,,,Иван Аксаков,residential,,False,89.255,"LINESTRING (27.9212555 43.2115218, 27.9220539 43.2109689)",,
229241925,False,,,27-ми юли,residential,50,True,27.894,"LINESTRING (27.9160631 43.2067333, 27.9162161 43.2065086)",,
"[311110533, 284661150]",True,"['2', '3']",9,бул. Мария Луиза,trunk,50,False,116.46999999999998,"LINESTRING (27.9160631 43.2067333, 27.9165343 43.2069006, 27.916956 43.2070621, 27.9171453 43.207137, 27.917232 43.2071744, 27.9173404 43.2072126)",,
43687801,False,,,Воден,residential,50,True,83.86,"LINESTRING (27.9168217 43.2043619, 27.9167893 43.2036081)",,
"[37376362, 824682446]",True,,,Петър Енчев,residential,,False,106.52000000000001,"LINESTRING (27.9168217 43.2043619, 27.9172669 43.2043957, 27.9173564 43.2044202, 27.9178745 43.2048364)",,
42224327,True,,,Шейново,residential,50,False,33.081,"LINESTRING (27.9139141 43.2046343, 27.9136937 43.2048847)",,
42224328,False,1,,Шейново,residential,50,True,131.93599999999998,"LINESTRING (27.9139141 43.2046343, 27.9139555 43.2045858, 27.9142859 43.2041842, 27.9143606 43.2041049, 27.9145993 43.2038324, 27.9146531 43.2037718, 27.9147793 43.2036295)",,
"[42224326, 40639534]",True,1,,"['Драган Цанков', 'Фредерик Шопен']",residential,50,False,131.863,"LINESTRING (27.9123719 43.204836, 27.9126309 43.20443, 27.9135571 43.2047284)",,
35001834,True,2,9,бул. Мария Луиза,trunk,50,False,110.39,"LINESTRING (27.9121042 43.2052539, 27.9122045 43.2052906, 27.9133162 43.2057068)",,
40639534,True,1,,Фредерик Шопен,residential,,False,51.285000000000004,"LINESTRING (27.9121042 43.2052539, 27.9121526 43.2051783, 27.9123719 43.204836)",,
36822048,True,2,,Бдин,residential,50,False,95.742,"LINESTRING (27.91345 43.2051879, 27.9123719 43.204836)",,
59314260,True,,,Драгоман,residential,50,False,58.709,"LINESTRING (27.91345 43.2051879, 27.9133162 43.2057068)",,
111567386,True,3,,бул. Цар Освободител,secondary,50,False,12.691,"LINESTRING (27.9206731 43.2098435, 27.92078 43.2097601)",,
111567725,True,3,9,бул. 8-ми Приморски полк,trunk,50,False,93.114,"LINESTRING (27.9206731 43.2098435, 27.9205907 43.2097819, 27.9202455 43.2095238, 27.9198749 43.2092412)",,
54616660,True,,,Македония,residential,,False,81.862,"LINESTRING (27.9199754 43.2091585, 27.9202773 43.2089469, 27.920702 43.2086471)",,
311100318,True,3,9,бул. 8-ми Приморски полк,trunk,50,False,93.422,"LINESTRING (27.9199754 43.2091585, 27.9206415 43.2096572, 27.9206975 43.2097007, 27.92078 43.2097601)",,
"[38374380, 311160246]",True,"['2', '4']",9,бул. Мария Луиза,trunk,50,False,234.327,"LINESTRING (27.9173402 43.2073509, 27.9171698 43.207278, 27.9166447 43.2070761, 27.9155255 43.2066598, 27.9149147 43.2064325, 27.9148765 43.206417, 27.914777 43.2063766)",,
311160249,True,2,,Антим I,tertiary,50,False,10.994,"LINESTRING (27.9146665 43.2063345, 27.9147433 43.206253)",,
284661149,True,2,9,бул. Мария Луиза,trunk,50,False,127.209,"LINESTRING (27.9146665 43.2063345, 27.9137472 43.2059978, 27.9132641 43.2058208)",,
26380247,True,2,9,бул. Христо Ботев,trunk,50,False,12.376,"LINESTRING (27.910818 43.2049248, 27.9106694 43.2048992)",,
"[94073640, 385696362]",True,"['2', '3']",2,бул. Владислав Варненчик,primary,50,False,70.287,"LINESTRING (27.910818 43.2049248, 27.9107923 43.2050009, 27.9107686 43.2050992, 27.9107556 43.2051649, 27.9106985 43.2055502)",,
"[177860912, 134048901]",True,"['2', '4']",,бул. Цар Освободител,secondary,50,False,174.89499999999998,"LINESTRING (27.9224323 43.2087482, 27.9216229 43.2093261, 27.9215803 43.2093584, 27.9210428 43.2097337, 27.9209792 43.2097766, 27.9208811 43.2098415)",,
111567674,True,3,,бул. Цар Освободител,secondary,50,False,12.353,"LINESTRING (27.9208811 43.2098415, 27.9207668 43.209915)",,
111567464,True,3,9,бул. 8-ми Приморски полк,trunk,50,False,150.325,"LINESTRING (27.9208811 43.2098415, 27.9209434 43.2098825, 27.9213124 43.2101709, 27.9213535 43.210203, 27.921557 43.2103621, 27.9216998 43.2104737, 27.9217899 43.2105441, 27.9221117 43.2107879, 27.9221571 43.2108224)",,
111567318,True,3,9,бул. 8-ми Приморски полк,trunk,,False,10.994,"LINESTRING (27.9207668 43.209915, 27.9206731 43.2098435)",,
111567678,True,2,,бул. Цар Освободител,secondary,50,False,93.846,"LINESTRING (27.9207668 43.209915, 27.9207182 43.2099483, 27.9203743 43.2101796, 27.9199285 43.2104971)",,
111567678,True,2,,бул. Цар Освободител,secondary,50,False,93.267,"LINESTRING (27.9199285 43.2104971, 27.9190952 43.2110756)",,
641664684,True,2,,бул. Цар Освободител,secondary,50,False,92.531,"LINESTRING (27.9190952 43.2110756, 27.9182754 43.2116548)",,
641664687,False,2,,Цар Асен,residential,50,True,10.755,"LINESTRING (27.9190952 43.2110756, 27.9189807 43.2110267)",,
841043500,True,1,,Цар Асен,residential,50,False,54.854,"LINESTRING (27.9190952 43.2110756, 27.9193825 43.2112928, 27.9195639 43.2114315)",,
40372224,True,,,Генерал Столипин,residential,,False,93.179,"LINESTRING (27.9195639 43.2114315, 27.9203944 43.210852)",,
841043496,True,,,Цар Асен,residential,50,False,49.664,"LINESTRING (27.9195639 43.2114315, 27.9199893 43.211753)",,
43317624,True,,,Проф. Марин Дринов,residential,,False,54.617,"LINESTRING (27.9203944 43.210852, 27.9199285 43.2104971)",,
65069762,False,,,Генерал Столипин,residential,,False,88.373,"LINESTRING (27.9203944 43.210852, 27.9211706 43.2102938)",,
65069762,False,,,Генерал Столипин,residential,,True,88.373,"LINESTRING (27.9211706 43.2102938, 27.9203944 43.210852)",,
40804876,False,,,Ген. Цимерман,residential,,False,89.089,"LINESTRING (27.9216063 43.2106162, 27.9208192 43.2111755)",,
40804876,False,,,Ген. Цимерман,residential,,True,89.089,"LINESTRING (27.9208192 43.2111755, 27.9216063 43.2106162)",,
43317624,True,,,Проф. Марин Дринов,residential,,False,49.791,"LINESTRING (27.9208192 43.2111755, 27.9203944 43.210852)",,
846513308,True,,,Ген. Цимерман,residential,,False,92.99,"LINESTRING (27.9208192 43.2111755, 27.9199893 43.211753)",,
65069761,False,,,Иван Аксаков,residential,,True,89.255,"LINESTRING (27.9220539 43.2109689, 27.9212555 43.2115218)",,
"[917737496, 40430395]",False,,,Ген. Паренсов,residential,,False,89.32300000000001,"LINESTRING (27.9216753 43.2118622, 27.9219541 43.211682, 27.9224868 43.2113187)",,
"[1184989564, 845361693]",True,,,Проф. Марин Дринов,residential,,False,50.894,"LINESTRING (27.9216753 43.2118622, 27.9214593 43.2116878, 27.9212555 43.2115218)",,
"[917737496, 40430395]",False,,,Ген. Паренсов,residential,,True,89.32300000000001,"LINESTRING (27.9224868 43.2113187, 27.9219541 43.211682, 27.9216753 43.2118622)",,
40546918,True,1,,Драгоман,residential,50,False,70.858,"LINESTRING (27.9132641 43.2058208, 27.9129444 43.2062657, 27.9128617 43.2063865)",,6.7
284661149,True,2,9,бул. Мария Луиза,trunk,50,False,112.328,"LINESTRING (27.9132641 43.2058208, 27.9121217 43.2053904, 27.9120318 43.2053586)",,
"[385725017, 582439763]",True,"['2', '3']",,бул. Съборни,tertiary,50,False,119.03500000000001,"LINESTRING (27.9122157 43.2072193, 27.9126133 43.207388, 27.9129781 43.2075512, 27.9134512 43.2077663, 27.9134707 43.2077752)",,
40546919,True,1,,Братя Шкорпил,residential,50,False,198.47400000000002,"LINESTRING (27.9106985 43.2055502, 27.910789 43.2055809, 27.9128617 43.2063865)",,
"[134048906, 925433363]",True,3,2,бул. Владислав Варненчик,primary,50,False,104.09400000000001,"LINESTRING (27.9106985 43.2055502, 27.9106267 43.2059387, 27.9105739 43.2062018, 27.9105581 43.206364, 27.9105538 43.2064087, 27.9105391 43.2064787)",,
40546919,True,1,,Братя Шкорпил,residential,50,False,124.459,"LINESTRING (27.9128617 43.2063865, 27.9142135 43.2069175)",,
40546918,True,1,,Драгоман,residential,50,False,106.38,"LINESTRING (27.9128617 43.2063865, 27.9122655 43.2071562, 27.9122157 43.2072193)",,6.7
311160252,True,3,,Антим I,tertiary,50,False,74.503,"LINESTRING (27.9142135 43.2069175, 27.9145758 43.2064556, 27.9145913 43.2064349, 27.9146665 43.2063345)",,
94073671,True,2,2,бул. Владислав Варненчик,primary,50,False,12.192,"LINESTRING (27.9106694 43.2048992, 27.910701 43.204792)",,
"[385725016, 693861067]",True,4,,бул. Съборни,tertiary,50,False,79.013,"LINESTRING (27.9113395 43.206944, 27.9112683 43.2069124, 27.9106972 43.2066597, 27.9105812 43.2066084, 27.9105046 43.2065772)",,
33169751,True,,,бул. Генерал Колев,residential,,False,41.779,"LINESTRING (27.9114858 43.2081548, 27.9119194 43.208358)",,
40594151,True,,,Хаджи Стамат Сидеров,residential,,False,109.172,"LINESTRING (27.9114858 43.2081548, 27.9121494 43.2073004)",,
70770241,True,2,,бул. Съборни,tertiary,50,False,76.677,"LINESTRING (27.9121494 43.2073004, 27.9121139 43.2072838, 27.9113395 43.206944)",,
70770241,True,2,,бул. Съборни,tertiary,50,False,39.395,"LINESTRING (27.9125656 43.2074834, 27.9121494 43.2073004)",,
813075651,True,,,Атанас Георгиев,residential,,False,110.491,"LINESTRING (27.9125656 43.2074834, 27.9121058 43.2080839, 27.9120815 43.2081156, 27.9119194 43.208358)",,
40594153,True,1,,бул. Съборни,tertiary,50,False,11.147,"LINESTRING (27.9150558 43.2082547, 27.9151522 43.2083262)",,
70770336,True,1,,бул. Съборни,tertiary_link,50,False,30.241,"LINESTRING (27.9150558 43.2082547, 27.915234 43.2082744, 27.9152658 43.2082785, 27.9154242 43.2082978)",,
70770306,True,2,,бул. Сливница,tertiary,50,False,57.05,"LINESTRING (27.9151522 43.2085079, 27.9146589 43.2088739)",,
38374381,False,2,,Цар Асен,residential,50,False,125.883,"LINESTRING (27.9171356 43.2095945, 27.9182078 43.2104136)",,
38374381,False,2,,Цар Асен,residential,50,True,89.761,"LINESTRING (27.9171356 43.2095945, 27.9163684 43.2090123)",,
833808780,False,2,,Братя Миладинови,residential,,False,91.198,"LINESTRING (27.9171356 43.2095945, 27.9163228 43.2101617)",,
"[833808780, 942432191]",False,2,,Братя Миладинови,residential,,True,91.892,"LINESTRING (27.9171356 43.2095945, 27.917189 43.2095573, 27.9179546 43.209023)",,
40881590,True,1,,Александър Пушкин,residential,,False,66.567,"LINESTRING (27.9210309 43.2057725, 27.9216269 43.2053606)",,
185671141,False,2,,Петко Каравелов,residential,,False,71.87,"LINESTRING (27.9210309 43.2057725, 27.9204037 43.2053156)",,
842152668,False,1,,Александър Пушкин,residential,,True,46.911,"LINESTRING (27.9210309 43.2057725, 27.9206178 43.206068)",,
40734238,False,1,,Стефан Караджа,residential,50,True,70.582,"LINESTRING (27.9216269 43.2053606, 27.9210264 43.2049009)",,
40881590,True,1,,Александър Пушкин,residential,,False,64.227,"LINESTRING (27.9216269 43.2053606, 27.9222089 43.2049686)",,
43321828,True,1,,Стефан Караджа,residential,50,False,87.825,"LINESTRING (27.9216269 43.2053606, 27.9223777 43.2059301)",,
25689824,False,2,,Шипка,tertiary,50,True,53.12,"LINESTRING (27.9149198 43.2058114, 27.9150285 43.2053403)",,
42224245,True,2,,Бдин,residential,50,False,137.834,"LINESTRING (27.9149198 43.2058114, 27.91345 43.2051879)",,
25689824,False,2,,Шипка,tertiary,50,False,46.291,"LINESTRING (27.9149198 43.2058114, 27.9148261 43.206155, 27.9148015 43.2062185)",,
42224250,True,1,,Драгоман,residential,50,False,30.623,"LINESTRING (27.9134766 43.2051116, 27.9135366 43.2048397)",,
59314260,True,,,Драгоман,residential,50,False,8.754,"LINESTRING (27.9134766 43.2051116, 27.91345 43.2051879)",,
42224248,False,,,Драгоман,residential,50,False,75.1,"LINESTRING (27.9137587 43.2039377, 27.9135922 43.2046021)",,
40639883,True,,,Драган Цанков,residential,50,False,13.681,"LINESTRING (27.9136937 43.2048847, 27.9135366 43.2048397)",,
300850811,True,,,Шейново,residential,50,False,30.76,"LINESTRING (27.9136937 43.2048847, 27.9134766 43.2051116)",,
300850809,True,,,Драган Цанков,residential,50,False,119.461,"LINESTRING (27.9136937 43.2048847, 27.9149361 43.2053088, 27.9150285 43.2053403)",,
25689824,False,2,,Шипка,tertiary,50,False,53.12,"LINESTRING (27.9150285 43.2053403, 27.9149198 43.2058114)",,
25689824,False,2,,Шипка,tertiary,50,True,63.808,"LINESTRING (27.9150285 43.2053403, 27.9151606 43.2047746)",,
42223741,False,,,Драган Цанков,residential,50,False,29.875999999999998,"LINESTRING (27.9150285 43.2053403, 27.915093 43.2053606, 27.9153906 43.2053761)",,
42223739,False,,,Юджийн Скайлер,residential,50,False,14.463,"LINESTRING (27.9153906 43.2053761, 27.9154021 43.2055059)",,
"[576146018, 42223739]",False,,,Юджийн Скайлер,residential,50,True,58.327,"LINESTRING (27.9153906 43.2053761, 27.915384 43.2052958, 27.9153373 43.204853)",customers,
42223741,False,,,Драган Цанков,residential,50,True,29.875999999999998,"LINESTRING (27.9153906 43.2053761, 27.915093 43.2053606, 27.9150285 43.2053403)",,
"[576146018, 42223739]",False,,,Юджийн Скайлер,residential,50,False,58.327,"LINESTRING (27.9153373 43.204853, 27.915384 43.2052958, 27.9153906 43.2053761)",customers,
1234238907,False,,,Юджийн Скайлер,residential,50,True,101.569,"LINESTRING (27.9154747 43.2064178, 27.9154021 43.2055059)",,
40639885,True,,,Иларион Макариополски,residential,50,False,71.189,"LINESTRING (27.9154021 43.2055059, 27.9162796 43.2054781)",,
42223739,False,,,Юджийн Скайлер,residential,50,True,14.463,"LINESTRING (27.9154021 43.2055059, 27.9153906 43.2053761)",,
1234238907,False,,,Юджийн Скайлер,residential,50,False,101.569,"LINESTRING (27.9154021 43.2055059, 27.9154747 43.2064178)",,
24512969,False,,,Иларион Макариополски,residential,,False,51.549,"LINESTRING (27.9173018 43.2054158, 27.9178684 43.2056264)",,
