osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,junction
157664161,Елена Янкова,residential,False,True,55.457,"LINESTRING (26.5052828 42.4860651, 26.5046865 42.4863004)",,,,
25505810,Бузлуджа,tertiary,False,True,101.561,"LINESTRING (26.5052828 42.4860651, 26.5052 42.4859541, 26.5044889 42.4853677)",,,,
25505814,Жорж Папазов,tertiary,False,False,50.187,"LINESTRING (26.5052828 42.4860651, 26.5053475 42.4861859, 26.505339 42.4865073)",,,,
40615571,Стефан Караджа,residential,False,False,54.358000000000004,"LINESTRING (26.5120086 42.4828732, 26.5121003 42.4831125, 26.512189 42.4833436)",,,,
40615571,Стефан Караджа,residential,False,True,65.661,"LINESTRING (26.5120086 42.4828732, 26.5118515 42.4824638, 26.5117906 42.482305)",,,,
659450578,Кара Кольо,residential,True,False,153.11,"LINESTRING (26.5120086 42.4828732, 26.5123173 42.4828096, 26.5132262 42.4826223, 26.5138068 42.4825026)",,,,
659450579,Богомил,residential,False,False,24.213,"LINESTRING (26.5138068 42.4825026, 26.5138006 42.4827203)",,,,
1266944702,Богомил,residential,False,True,41.438,"LINESTRING (26.5138068 42.4825026, 26.5138161 42.48213)",,,,
25444018,Кара Кольо,residential,False,True,61.492000000000004,"LINESTRING (26.5138068 42.4825026, 26.5142054 42.4824205, 26.514529 42.4823538)",,,,
520901826,Стефан Караджа,residential,False,False,72.878,"LINESTRING (26.5134562 42.4854407, 26.5134519 42.4860961)",,,,
963404617,Страхил войвода,residential,False,True,21.876,"LINESTRING (26.5134562 42.4854407, 26.51372 42.4854114)",,,,
36955118,Страхил войвода,residential,False,True,214.026,"LINESTRING (26.5134562 42.4854407, 26.5112092 42.4856855, 26.5108779 42.4857373)",,,,
520901826,Стефан Караджа,residential,False,True,58.867000000000004,"LINESTRING (26.5134562 42.4854407, 26.5134581 42.4851436, 26.5134596 42.4849113)",,,,
89016756,5-ти Януари,residential,False,False,68.117,"LINESTRING (26.5134519 42.4860961, 26.5126212 42.4860975)",,,,
520901826,Стефан Караджа,residential,False,False,93.316,"LINESTRING (26.5134519 42.4860961, 26.5134465 42.4869353)",,,,
520901826,Стефан Караджа,residential,False,True,72.878,"LINESTRING (26.5134519 42.4860961, 26.5134562 42.4854407)",,,,
25505992,Преслав,tertiary,False,False,43.009,"LINESTRING (26.5108851 42.4861238, 26.510874 42.4865105)",2,50,,
25505992,Преслав,tertiary,False,True,42.981,"LINESTRING (26.5108851 42.4861238, 26.5108779 42.4857373)",2,50,,
89016756,5-ти Януари,residential,False,True,94.108,"LINESTRING (26.5108851 42.4861238, 26.5120322 42.4860974)",,,,
89016756,5-ти Януари,residential,False,False,75.834,"LINESTRING (26.5108851 42.4861238, 26.5106346 42.4861345, 26.5104025 42.4862623, 26.5104093 42.4865456)",,,,
25505992,Преслав,tertiary,False,True,85.589,"LINESTRING (26.5097787 42.4816264, 26.5094958 42.4808855)",2,50,,
25505992,Преслав,tertiary,False,False,108.933,"LINESTRING (26.5097787 42.4816264, 26.5099158 42.4821979, 26.5099521 42.4822651, 26.5099671 42.482293, 26.5100467 42.4823616, 26.5101328 42.4824309, 26.5102421 42.4825096)",2,50,,
60902200,Цар Самуил,residential,False,False,143.102,"LINESTRING (26.5097787 42.4816264, 26.5104498 42.4815954, 26.5115203 42.4815459)",,,,
404570695,Крали Марко,tertiary,False,False,12.386,"LINESTRING (26.5090498 42.4802384, 26.5088989 42.4802336)",,,,
25505992,Преслав,tertiary,False,False,82.42399999999999,"LINESTRING (26.5090498 42.4802384, 26.5091681 42.4802971, 26.5094958 42.4808855)",2,50,,
157664186,Крали Марко,residential,True,False,102.476,"LINESTRING (26.5090498 42.4802384, 26.5092932 42.4801267, 26.510239 42.4799934)",,,,
"[475601228, 443266958, 866059615]",Русе,tertiary,True,False,114.599,"LINESTRING (26.5062764 42.4797502, 26.5066743 42.4798797, 26.5073933 42.4801408, 26.5075364 42.4801953)",2,,yes,
34869100,Стефан Караджа,residential,False,False,13.678,"LINESTRING (26.5115615 42.4816651, 26.5115203 42.4815459)",,,,
25505992,Преслав,tertiary,False,False,42.981,"LINESTRING (26.5108779 42.4857373, 26.5108851 42.4861238)",2,50,,
25505992,Преслав,tertiary,False,True,74.974,"LINESTRING (26.5108779 42.4857373, 26.5108545 42.4851593, 26.5108555 42.4850633)",2,50,,
36955118,Страхил войвода,residential,False,False,214.026,"LINESTRING (26.5108779 42.4857373, 26.5112092 42.4856855, 26.5134562 42.4854407)",,,,
36955120,Страхил войвода,residential,False,True,115.781,"LINESTRING (26.5108779 42.4857373, 26.5105491 42.4857824, 26.5094831 42.4858983)",,,,
36955121,Александър Стамболийски,residential,False,False,116.00099999999999,"LINESTRING (26.5055133 42.4852918, 26.5064301 42.4854465, 26.5065878 42.4854741, 26.5068921 42.4855251)",,,,
36955121,Александър Стамболийски,residential,False,True,86.045,"LINESTRING (26.5055133 42.4852918, 26.5052992 42.4852553, 26.5051171 42.4852522, 26.5044889 42.4853677)",,,,
41418709,Жорж Папазов,residential,True,False,89.313,"LINESTRING (26.5055133 42.4852918, 26.5054201 42.4858662, 26.5053701 42.4859674, 26.5052828 42.4860651)",,,,
442310178,Жорж Папазов,residential,False,True,109.14200000000001,"LINESTRING (26.5055133 42.4852918, 26.5056068 42.4845846, 26.5056425 42.4843149)",,,,
25505810,Бузлуджа,tertiary,False,False,101.561,"LINESTRING (26.5044889 42.4853677, 26.5052 42.4859541, 26.5052828 42.4860651)",,,,
