osmid,bridge,highway,oneway,reversed,length,name,geometry,ref,lanes,maxspeed,access,junction
"[805513277, 805513276, 256234229]",yes,residential,False,False,79.30399999999999,Крайречна,"LINESTRING (25.0940261 41.3798689, 25.0941344 41.3799161, 25.0943791 41.3800017, 25.0945097 41.3800849, 25.0945299 41.3801014, 25.0946719 41.3801956, 25.0947936 41.3802787)",,,,,
256234230,,residential,False,True,92.515,Крайречна,"LINESTRING (25.0940261 41.3798689, 25.0939018 41.3798395, 25.0937501 41.3798037, 25.0935355 41.3797488, 25.0933567 41.3796984, 25.0930659 41.3796242, 25.0929719 41.3796162)",,,,,
101925545,,residential,False,False,65.19200000000001,Антим І,"LINESTRING (25.0975927 41.3801286, 25.0975881 41.3804419, 25.0976348 41.3807126)",,,,,
"[256228760, 256228763, 256228756]",yes,residential,False,False,109.01599999999999,,"LINESTRING (25.0975927 41.3801286, 25.0976228 41.3800073, 25.097689 41.3796506, 25.0977216 41.379301, 25.0977467 41.3791558)",,,,,
"[256322393, 692088462]",,tertiary,False,False,81.79599999999999,бул.България,"LINESTRING (25.0975927 41.3801286, 25.0975402 41.3801184, 25.0973942 41.3800946, 25.0970267 41.380038, 25.0966327 41.3799798)",867,,,,
256322393,,tertiary,False,True,214.273,бул.България,"LINESTRING (25.0975927 41.3801286, 25.0990631 41.3803504, 25.099449 41.3803961, 25.1001184 41.3804753)",867,,,,
101925507,,residential,False,False,63.586,Антон Страшимиров,"LINESTRING (25.0897404 41.3832455, 25.0898562 41.3838107)",,,,,
101925557,,residential,False,True,113.376,Хаджи Димитър,"LINESTRING (25.0916278 41.3785075, 25.0917193 41.3795248)",,,,,
101925512,,tertiary,True,False,130.547,Хан Аспарух,"LINESTRING (25.0916278 41.3785075, 25.0926937 41.3785216, 25.0931872 41.3785748)",,,,,
101925557,,residential,False,False,69.932,Хаджи Димитър,"LINESTRING (25.0916278 41.3785075, 25.0916027 41.3782828, 25.09157 41.3782296, 25.0912583 41.3779762)",,,,,
74534085,,residential,False,True,151.762,Ахрида,"LINESTRING (25.0898761 41.3829158, 25.089915 41.382862, 25.090194 41.3821336, 25.0903949 41.3816091)",,,,,
101925513,,residential,False,False,257.299,Антон Страшимиров,"LINESTRING (25.0898761 41.3829158, 25.0904168 41.3828474, 25.0905953 41.3827908, 25.0907446 41.3826925, 25.0908084 41.3826027, 25.0909071 41.3824416, 25.0916064 41.3812777, 25.0916359 41.3812303)",,,,,
101925512,,tertiary,True,False,90.642,Хан Аспарух,"LINESTRING (25.0905542 41.3786321, 25.0916278 41.3785075)",,,,,
225815972,,residential,False,False,103.755,Ангел Киряков,"LINESTRING (25.0905542 41.3786321, 25.0906983 41.3795589)",,2,50,,
225815972,,residential,False,True,130.51,Ангел Киряков,"LINESTRING (25.0905542 41.3786321, 25.0905159 41.3783746, 25.0904408 41.3781652, 25.0903013 41.3780767, 25.0901511 41.3780445, 25.089561 41.3780203)",,2,50,,
101925545,,residential,False,False,34.172,Антим І,"LINESTRING (25.0976348 41.3807126, 25.0976235 41.3810198)",,,,,
101925545,,residential,False,True,65.19200000000001,Антим І,"LINESTRING (25.0976348 41.3807126, 25.0975881 41.3804419, 25.0975927 41.3801286)",,,,,
256234233,,residential,False,True,116.137,Славей,"LINESTRING (25.0976348 41.3807126, 25.0972379 41.3807387, 25.0968913 41.3807822, 25.0962661 41.3808921)",,,,,
101925515,,residential,False,False,11.058,Черно море,"LINESTRING (25.0909045 41.3840709, 25.0907859 41.3840265)",,,,,
101925550,,residential,False,True,66.649,,"LINESTRING (25.0909045 41.3840709, 25.0911175 41.3837826, 25.0912931 41.3835472)",,,,,
523738577,,residential,False,True,68.858,Стефан Стамболов,"LINESTRING (25.0909045 41.3840709, 25.0905998 41.3844815, 25.0904263 41.3845546)",,,,,
101925557,,residential,False,False,113.376,Хаджи Димитър,"LINESTRING (25.0917193 41.3795248, 25.0916278 41.3785075)",,,,,
256276426,,tertiary,True,False,53.827,Беловидово,"LINESTRING (25.0917193 41.3795248, 25.0910748 41.3795463)",,,,,
101925540,,residential,False,False,48.59,Ахрида,"LINESTRING (25.0911029 41.3810542, 25.0916359 41.3812303)",,,,,
101925540,,residential,False,True,55.539,Ахрида,"LINESTRING (25.0911029 41.3810542, 25.09098 41.3811007, 25.0905137 41.3812866)",,,,,
"[256234210, 717270422, 256234215]",,residential,False,"[False, True]",139.848,,"LINESTRING (25.0911029 41.3810542, 25.0911295 41.3809649, 25.0911304 41.380936, 25.0911067 41.3808916, 25.091083 41.3808751, 25.0910459 41.3808732, 25.0909192 41.3809189, 25.0908837 41.380917, 25.0908516 41.3808952, 25.0908288 41.380872, 25.0907473 41.3806986, 25.0907273 41.3806527, 25.0906977 41.3806237, 25.0903241 41.3805726, 25.0902729 41.3805755, 25.0902124 41.3805982, 25.0900133 41.3807325)",,,,,
101925493,,residential,False,True,10.634,,"LINESTRING (25.0949232 41.3775691, 25.0949784 41.3776553)",,,,,
101925507,,residential,False,True,60.55,Антон Страшимиров,"LINESTRING (25.0899768 41.384745, 25.0899068 41.384203)",,,,,
101925521,,residential,False,False,43.065,Стефан Стамболов,"LINESTRING (25.0899768 41.384745, 25.0904263 41.3845546)",,,,,
101925521,,residential,False,True,25.419,Стефан Стамболов,"LINESTRING (25.0899768 41.384745, 25.0897613 41.3849066)",,,,,
225816101,,residential,False,False,19.397,Христо Смирненски,"LINESTRING (25.1003835 41.3785211, 25.1002 41.378414)",,,,,
225816103,,residential,False,False,63.941,,"LINESTRING (25.1003835 41.3785211, 25.1002256 41.3790838)",,,,,
256322393,,tertiary,False,True,27.93,бул.България,"LINESTRING (25.100611 41.3805336, 25.10094 41.38058)",867,,,,
101925514,,residential,False,False,88.453,Бузлуджа,"LINESTRING (25.100611 41.3805336, 25.1005091 41.3810835, 25.100465 41.3813215)",,,,,
256322393,,tertiary,False,False,41.608000000000004,бул.България,"LINESTRING (25.100611 41.3805336, 25.100452 41.3805148, 25.1001184 41.3804753)",867,,,,
74534065,,residential,False,False,96.333,Беловидово,"LINESTRING (25.0988996 41.3791404, 25.0987706 41.3791283, 25.0983382 41.379137, 25.0977467 41.3791558)",,,,,
74534065,,residential,False,True,41.733000000000004,Беловидово,"LINESTRING (25.0988996 41.3791404, 25.0992381 41.3791721, 25.09937 41.3792388)",,,,,
101925494,,residential,False,False,59.82299999999999,Възраждане,"LINESTRING (25.0988996 41.3791404, 25.0989855 41.3789319, 25.0992405 41.3786757)",,,,,
101925545,,residential,False,True,37.943,Антим І,"LINESTRING (25.0976296 41.381361, 25.0976235 41.3810198)",,,,,
256228784,,residential,False,True,90.207,Пейо Яворов,"LINESTRING (25.0976296 41.381361, 25.0965875 41.3815772)",,,,,
101925545,,residential,False,False,61.304,Антим І,"LINESTRING (25.0976296 41.381361, 25.0977247 41.3814888, 25.097823 41.3816427, 25.097936 41.3818611)",,,,,
101925494,,residential,False,True,61.646,Възраждане,"LINESTRING (25.1002 41.378414, 25.0995294 41.3786467)",,,,,
225816101,,residential,False,True,19.397,Христо Смирненски,"LINESTRING (25.1002 41.378414, 25.1003835 41.3785211)",,,,,
225816101,,residential,False,False,206.902,Христо Смирненски,"LINESTRING (25.1002 41.378414, 25.0991537 41.3777654, 25.0989083 41.3775483, 25.0984553 41.3771062)",,,,,
256234221,,residential,False,True,53.344,,"LINESTRING (25.0968261 41.3785671, 25.0961931 41.3786345)",,,,,
101925522,,residential,False,False,90.62800000000001,Константин Фердинандов,"LINESTRING (25.0968261 41.3785671, 25.0968162 41.3784236, 25.0968569 41.3783571, 25.0973257 41.3778733)",,,,,
101925522,,residential,False,True,72.917,Константин Фердинандов,"LINESTRING (25.0968261 41.3785671, 25.0968908 41.3789461, 25.0969355 41.3792177)",,,,,
256234221,,residential,False,False,208.98399999999998,,"LINESTRING (25.0968261 41.3785671, 25.098154 41.3784983, 25.0986741 41.3785027, 25.0988932 41.3785378, 25.0991095 41.3785501, 25.0992405 41.3786757)",,,,,
101925515,,residential,False,True,31.781,Черно море,"LINESTRING (25.0904451 41.3838988, 25.0907859 41.3840265)",,,,,
256228914,,residential,False,False,49.84,Стефан Стамболов,"LINESTRING (25.0904451 41.3838988, 25.0907483 41.3835126)",,,,,
101925515,,residential,False,False,50.099000000000004,Черно море,"LINESTRING (25.0904451 41.3838988, 25.0901865 41.3838601, 25.0898562 41.3838107)",,,,,
101925543,,residential,False,False,80.761,Освобождение,"LINESTRING (25.0962661 41.3808921, 25.0965875 41.3815772)",,,,,
101925543,,residential,False,True,34.243,Освобождение,"LINESTRING (25.0962661 41.3808921, 25.0961524 41.3805962)",,,,,
256234233,,residential,False,False,116.137,Славей,"LINESTRING (25.0962661 41.3808921, 25.0968913 41.3807822, 25.0972379 41.3807387, 25.0976348 41.3807126)",,,,,
"[101925520, 101925548, 256234222]",yes,residential,False,True,37.327999999999996,,"LINESTRING (25.0924085 41.3793819, 25.0924495 41.3794526, 25.0925704 41.3796124, 25.0926191 41.3796777)",,,,,
256276426,,tertiary,True,False,59.853,Беловидово,"LINESTRING (25.0924085 41.3793819, 25.0918008 41.3795221, 25.0917193 41.3795248)",,,,,
1222563222,,tertiary,False,True,27.689,Беловидово,"LINESTRING (25.0924085 41.3793819, 25.0926024 41.3793368, 25.092731 41.3793429)",,,,,
101925545,,residential,False,True,61.304,Антим І,"LINESTRING (25.097936 41.3818611, 25.097823 41.3816427, 25.0977247 41.3814888, 25.0976296 41.381361)",,,,,
256228787,,residential,False,False,68.828,Велико Търново,"LINESTRING (25.097936 41.3818611, 25.0981871 41.3819344, 25.098268 41.3819871, 25.098412 41.3821767, 25.0984683 41.3822871)",,,,,
256228787,,residential,False,True,315.605,Велико Търново,"LINESTRING (25.097936 41.3818611, 25.0976348 41.3819471, 25.0975824 41.3819572, 25.0975216 41.3819496, 25.0972056 41.3818723, 25.0970951 41.3818567, 25.0969577 41.3818662, 25.0962594 41.3819826, 25.0960161 41.3820561, 25.0951485 41.3823938, 25.0944981 41.3825666, 25.0943906 41.3826013)",,,,,
101925559,,residential,False,False,40.776,Константин Фердинандов,"LINESTRING (25.0989613 41.3769384, 25.099432 41.3768398)",,,,,
101925559,,residential,False,True,14.974,Константин Фердинандов,"LINESTRING (25.0989613 41.3769384, 25.0987923 41.3769837)",,,,,
101925550,,residential,False,False,125.036,,"LINESTRING (25.0925196 41.3818929, 25.0917885 41.3828745)",,,,,
"[101925550, 256234207]",,residential,False,True,243.18200000000004,,"LINESTRING (25.0925196 41.3818929, 25.0928181 41.3814934, 25.0931536 41.3810445, 25.0931695 41.3810238, 25.093243 41.3808386, 25.0931462 41.3807292, 25.0924892 41.3804558, 25.0924669 41.3804184, 25.0924786 41.3803866, 25.0925498 41.3802686, 25.0925434 41.3802311, 25.0925368 41.3802062, 25.0925021 41.3801821)",,,,,
256228909,,residential,False,True,183.82299999999998,Дельо Войвода,"LINESTRING (25.0925196 41.3818929, 25.092642 41.3819345, 25.0930786 41.3820828, 25.0930933 41.3820987, 25.0931013 41.3821238, 25.0930953 41.382149, 25.0928073 41.3827522, 25.0926503 41.3830467, 25.092554 41.383194)",,,,,
256228914,,residential,False,True,266.74199999999996,Стефан Стамболов,"LINESTRING (25.0925196 41.3818929, 25.092194 41.3817493, 25.0921264 41.3817404, 25.0920828 41.381761, 25.0915084 41.3825219, 25.0913882 41.3826205, 25.09128 41.3827093, 25.0908015 41.3834321, 25.0907483 41.3835126)",,,,,
101925507,,residential,False,False,43.826,Антон Страшимиров,"LINESTRING (25.0898562 41.3838107, 25.0899068 41.384203)",,,,,
101925507,,residential,False,True,63.586,Антон Страшимиров,"LINESTRING (25.0898562 41.3838107, 25.0897404 41.3832455)",,,,,
101925515,,residential,False,True,50.099000000000004,Черно море,"LINESTRING (25.0898562 41.3838107, 25.0901865 41.3838601, 25.0904451 41.3838988)",,,,,
101925559,,residential,False,False,31.244,Константин Фердинандов,"LINESTRING (25.0984553 41.3771062, 25.0987923 41.3769837)",,,,,
"[101925546, 101925522, 101925559]",yes,residential,False,True,40.71,Константин Фердинандов,"LINESTRING (25.0984553 41.3771062, 25.0983712 41.3771286, 25.0982627 41.3771606, 25.098116 41.3772188, 25.0980101 41.3772546)",,,,,
225816101,,residential,False,True,206.902,Христо Смирненски,"LINESTRING (25.0984553 41.3771062, 25.0989083 41.3775483, 25.0991537 41.3777654, 25.1002 41.378414)",,,,,
101925521,,residential,False,False,25.419,Стефан Стамболов,"LINESTRING (25.0897613 41.3849066, 25.0899768 41.384745)",,,,,
"[101925523, 101925549]",yes,residential,False,False,45.891,Тракия,"LINESTRING (25.0897613 41.3849066, 25.0898801 41.3849933, 25.0901467 41.385201)",,,,,
101925528,,residential,False,False,99.85999999999999,,"LINESTRING (25.0942255 41.3786383, 25.0941958 41.3788871, 25.0941986 41.3792397, 25.0941904 41.3795353)",,,,,
803736209,,tertiary,False,False,98.186,Хан Аспарух,"LINESTRING (25.0942255 41.3786383, 25.0946364 41.3786934, 25.0949742 41.3786941, 25.0953955 41.3786828)",,,,,
101925540,,residential,False,True,48.59,Ахрида,"LINESTRING (25.0916359 41.3812303, 25.0911029 41.3810542)",,,,,
256234222,,residential,False,False,66.343,,"LINESTRING (25.0916359 41.3812303, 25.092041 41.3807169)",,,,,
101925513,,residential,False,True,257.29900000000004,Антон Страшимиров,"LINESTRING (25.0916359 41.3812303, 25.0916064 41.3812777, 25.0909071 41.3824416, 25.0908084 41.3826027, 25.0907446 41.3826925, 25.0905953 41.3827908, 25.0904168 41.3828474, 25.0898761 41.3829158)",,,,,
101925514,,residential,False,False,32.769,Бузлуджа,"LINESTRING (25.100465 41.3813215, 25.100424 41.3815576, 25.1003975 41.3816106)",,,,,
101925514,,residential,False,True,88.453,Бузлуджа,"LINESTRING (25.100465 41.3813215, 25.1005091 41.3810835, 25.100611 41.3805336)",,,,,
101925521,,residential,False,True,43.065,Стефан Стамболов,"LINESTRING (25.0904263 41.3845546, 25.0899768 41.384745)",,,,,
256228908,,residential,False,False,147.59300000000002,Дельо Войвода,"LINESTRING (25.0904263 41.3845546, 25.0909588 41.3844524, 25.0913157 41.3843533, 25.0917011 41.3842275, 25.0920685 41.384077)",,,,no,
523738577,,residential,False,False,68.858,Стефан Стамболов,"LINESTRING (25.0904263 41.3845546, 25.0905998 41.3844815, 25.0909045 41.3840709)",,,,,
74534085,,residential,False,True,37.205,Ахрида,"LINESTRING (25.0903949 41.3816091, 25.0905137 41.3812866)",,,,,
74534085,,residential,False,False,151.762,Ахрида,"LINESTRING (25.0903949 41.3816091, 25.090194 41.3821336, 25.089915 41.382862, 25.0898761 41.3829158)",,,,,
225815972,,residential,False,False,130.51,Ангел Киряков,"LINESTRING (25.089561 41.3780203, 25.0901511 41.3780445, 25.0903013 41.3780767, 25.0904408 41.3781652, 25.0905159 41.3783746, 25.0905542 41.3786321)",,2,50,,
225815972,,residential,False,True,103.755,Ангел Киряков,"LINESTRING (25.0906983 41.3795589, 25.0905542 41.3786321)",,2,50,,
256276426,,tertiary,True,False,22.658,Беловидово,"LINESTRING (25.0906983 41.3795589, 25.090427 41.379568)",,,,,
101925557,,residential,False,True,69.932,Хаджи Димитър,"LINESTRING (25.0912583 41.3779762, 25.09157 41.3782296, 25.0916027 41.3782828, 25.0916278 41.3785075)",,,,,
74534065,,residential,False,False,67.636,Беловидово,"LINESTRING (25.0999809 41.379637, 25.0999305 41.3796018, 25.0994981 41.3793036, 25.09937 41.3792388)",,,,,
225816103,,residential,False,True,65.89999999999999,,"LINESTRING (25.0999809 41.379637, 25.100086 41.3795378, 25.1002256 41.3790838)",,,,,
74534065,,residential,False,False,68.032,Беловидово,"LINESTRING (25.0977467 41.3791558, 25.0969355 41.3792177)",,,,,
74534065,,residential,False,True,96.333,Беловидово,"LINESTRING (25.0977467 41.3791558, 25.0983382 41.379137, 25.0987706 41.3791283, 25.0988996 41.3791404)",,,,,
"[256228760, 256228763, 256228756]",yes,residential,False,True,109.01599999999999,,"LINESTRING (25.0977467 41.3791558, 25.0977216 41.379301, 25.097689 41.3796506, 25.0976228 41.3800073, 25.0975927 41.3801286)",,,,,
"[101925520, 101925548, 256234222]",yes,residential,False,False,37.327999999999996,,"LINESTRING (25.0926191 41.3796777, 25.0925704 41.3796124, 25.0924495 41.3794526, 25.0924085 41.3793819)",,,,,
256234222,,residential,False,True,23.099000000000004,,"LINESTRING (25.0926191 41.3796777, 25.0926463 41.379723, 25.0927328 41.3798671)",,,,,
256234230,,residential,False,False,30.375,Крайречна,"LINESTRING (25.0926191 41.3796777, 25.0927288 41.379649, 25.0928782 41.3796211, 25.0929719 41.3796162)",,,,,
527306211,,residential,False,True,41.647000000000006,Крайречна,"LINESTRING (25.0926191 41.3796777, 25.0924611 41.3797229, 25.0921393 41.379778)",,,,,
527306211,,residential,False,False,206.174,Крайречна,"LINESTRING (25.0896967 41.3799972, 25.0902644 41.3798869, 25.0904401 41.3798666, 25.0908876 41.3798709, 25.0914545 41.3798517, 25.0920317 41.3797866, 25.0921393 41.379778)",,,,,
717270423,,residential,False,False,55.236000000000004,Пеньо Пенев,"LINESTRING (25.0896967 41.3799972, 25.090059 41.380125, 25.0903159 41.3801624)",,,,,
74534085,,residential,False,True,13.869,Ахрида,"LINESTRING (25.0900133 41.3807325, 25.0898472 41.3807276)",,,,,
74534085,,residential,False,False,76.53099999999999,Ахрида,"LINESTRING (25.0900133 41.3807325, 25.0901227 41.3807711, 25.0902357 41.380872, 25.0904071 41.3811061, 25.0904784 41.3811996, 25.0905137 41.3812866)",,,,,
"[256234210, 717270422, 256234215]",,residential,False,"[False, True]",139.84799999999998,,"LINESTRING (25.0900133 41.3807325, 25.0902124 41.3805982, 25.0902729 41.3805755, 25.0903241 41.3805726, 25.0906977 41.3806237, 25.0907273 41.3806527, 25.0907473 41.3806986, 25.0908288 41.380872, 25.0908516 41.3808952, 25.0908837 41.380917, 25.0909192 41.3809189, 25.0910459 41.3808732, 25.091083 41.3808751, 25.0911067 41.3808916, 25.0911304 41.380936, 25.0911295 41.3809649, 25.0911029 41.3810542)",,,,,
256228775,,residential,False,True,191.321,,"LINESTRING (25.0921614 41.3821176, 25.091644 41.3828378, 25.0911872 41.3834564, 25.0910766 41.3836331)",,,,,
256228784,,residential,False,False,112.476,Пейо Яворов,"LINESTRING (25.0943906 41.3826013, 25.0944297 41.382468, 25.0944324 41.3824368, 25.094423 41.3824166, 25.0944149 41.3823834, 25.0944284 41.3823593, 25.0946858 41.3821592, 25.0948133 41.3820836, 25.0951375 41.3819471, 25.09518 41.3819216, 25.0951896 41.3819, 25.0951886 41.3818801)",,,,,
256228787,,residential,False,False,315.60499999999996,Велико Търново,"LINESTRING (25.0943906 41.3826013, 25.0944981 41.3825666, 25.0951485 41.3823938, 25.0960161 41.3820561, 25.0962594 41.3819826, 25.0969577 41.3818662, 25.0970951 41.3818567, 25.0972056 41.3818723, 25.0975216 41.3819496, 25.0975824 41.3819572, 25.0976348 41.3819471, 25.097936 41.3818611)",,,,,
256228787,,residential,False,True,57.59,Велико Търново,"LINESTRING (25.0943906 41.3826013, 25.0942994 41.3826571, 25.0942706 41.38269, 25.0942706 41.3827344, 25.0942892 41.3827661, 25.0943517 41.3828244, 25.094492 41.3828992, 25.0946305 41.3829258)",,,,,
101925550,,residential,False,True,125.036,,"LINESTRING (25.0917885 41.3828745, 25.0925196 41.3818929)",,,,,
101925550,,residential,False,False,85.463,,"LINESTRING (25.0917885 41.3828745, 25.0917219 41.3829693, 25.0915689 41.3831755, 25.0912931 41.3835472)",,,,,
256228909,,residential,False,False,73.082,Дельо Войвода,"LINESTRING (25.0917885 41.3828745, 25.0921113 41.3830092, 25.0924442 41.3831482, 25.092554 41.383194)",,,,,
256228908,,residential,False,True,52.113,Дельо Войвода,"LINESTRING (25.093125 41.3829048, 25.0930215 41.383119, 25.0928943 41.3833401)",,,,no,
256228787,,residential,False,False,57.589999999999996,Велико Търново,"LINESTRING (25.0946305 41.3829258, 25.094492 41.3828992, 25.0943517 41.3828244, 25.0942892 41.3827661, 25.0942706 41.3827344, 25.0942706 41.38269, 25.0942994 41.3826571, 25.0943906 41.3826013)",,,,,
717270421,,residential,False,False,32.711,,"LINESTRING (25.092554 41.383194, 25.0928943 41.3833401)",,,,,
256228909,,residential,False,False,183.82299999999998,Дельо Войвода,"LINESTRING (25.092554 41.383194, 25.0926503 41.3830467, 25.0928073 41.3827522, 25.0930953 41.382149, 25.0931013 41.3821238, 25.0930933 41.3820987, 25.0930786 41.3820828, 25.092642 41.3819345, 25.0925196 41.3818929)",,,,,
256228909,,residential,False,True,73.082,Дельо Войвода,"LINESTRING (25.092554 41.383194, 25.0924442 41.3831482, 25.0921113 41.3830092, 25.0917885 41.3828745)",,,,,
256228769,,residential,False,True,30.492,,"LINESTRING (25.0907483 41.3835126, 25.0910766 41.3836331)",,,,,
256228914,,residential,False,True,49.84,Стефан Стамболов,"LINESTRING (25.0907483 41.3835126, 25.0904451 41.3838988)",,,,,
256228914,,residential,False,False,266.742,Стефан Стамболов,"LINESTRING (25.0907483 41.3835126, 25.0908015 41.3834321, 25.09128 41.3827093, 25.0913882 41.3826205, 25.0915084 41.3825219, 25.0920828 41.381761, 25.0921264 41.3817404, 25.092194 41.3817493, 25.0925196 41.3818929)",,,,,
101925550,,residential,False,False,66.649,,"LINESTRING (25.0912931 41.3835472, 25.0911175 41.3837826, 25.0909045 41.3840709)",,,,,
