osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,tunnel
1082564771,Цар Симеон,residential,False,True,15.52,"LINESTRING (27.76485 42.7116439, 27.7646653 42.7116765)",,,
32226626,,residential,False,False,65.854,"LINESTRING (27.76485 42.7116439, 27.7647577 42.7115145, 27.7645917 42.7112971, 27.7644559 42.7111274)",,,
30927562,Дунав,residential,True,False,110.70000000000002,"LINESTRING (27.7613664 42.7125682, 27.7613721 42.7123441, 27.7613515 42.7122471, 27.7612978 42.7121544, 27.76111 42.7119233, 27.7609687 42.7116383)",,,
31114045,Янтра,residential,False,True,70.072,"LINESTRING (27.7560986 42.7136622, 27.7559989 42.7130363)",,,
1008742895,Цар Симеон,residential,False,False,183.837,"LINESTRING (27.7560986 42.7136622, 27.7567854 42.7136026, 27.7575041 42.7135469, 27.758195 42.7134861, 27.7583349 42.7134905)",,,
1008742895,Цар Симеон,residential,False,True,48.329,"LINESTRING (27.7560986 42.7136622, 27.7557659 42.7137024, 27.7555149 42.7137327)",,,
30976912,Гоце Делчев,residential,False,True,98.897,"LINESTRING (27.7555149 42.7137327, 27.7560908 42.714515)",,,
1008742895,Цар Симеон,residential,False,False,48.329,"LINESTRING (27.7555149 42.7137327, 27.7557659 42.7137024, 27.7560986 42.7136622)",,,
1008742895,Цар Симеон,residential,False,True,116.687,"LINESTRING (27.7555149 42.7137327, 27.7552915 42.7137522, 27.7550349 42.7137746, 27.75488 42.71377, 27.7542174 42.7137003, 27.7540983 42.713687)",,,
1008742895,Цар Симеон,residential,False,True,44.02,"LINESTRING (27.7540983 42.713687, 27.753569 42.713613)",,,
"[30929801, 30633758]","['Лозарска', 'Черноморска']",residential,False,False,266.01500000000004,"LINESTRING (27.7540983 42.713687, 27.7539959 42.7135143, 27.7538545 42.7132924, 27.7538415 42.713096, 27.7539101 42.7129238, 27.7540847 42.7128117, 27.7549445 42.7125739, 27.7558839 42.7123142)",,,
1008742895,Цар Симеон,residential,False,False,116.68699999999998,"LINESTRING (27.7540983 42.713687, 27.7542174 42.7137003, 27.75488 42.71377, 27.7550349 42.7137746, 27.7552915 42.7137522, 27.7555149 42.7137327)",,,
31114045,Янтра,residential,False,False,80.842,"LINESTRING (27.7558839 42.7123142, 27.7559989 42.7130363)",,,
"[30929801, 96250913]",Черноморска,residential,False,False,209.793,"LINESTRING (27.7558839 42.7123142, 27.756095 42.7122694, 27.7564398 42.7121962, 27.7571351 42.7120322, 27.7583576 42.7118114)",,,
"[30929801, 30633758]","['Черноморска', 'Лозарска']",residential,False,True,266.015,"LINESTRING (27.7558839 42.7123142, 27.7549445 42.7125739, 27.7540847 42.7128117, 27.7539101 42.7129238, 27.7538415 42.713096, 27.7538545 42.7132924, 27.7539959 42.7135143, 27.7540983 42.713687)",,,
30750498,Рила,residential,False,True,42.276,"LINESTRING (27.7625636 42.7132243, 27.7620788 42.7130914)",,,
794435621,Св. Св. Кирил и Методий,residential,False,True,64.353,"LINESTRING (27.7625636 42.7132243, 27.761803 42.7133747)",,,
1140615021,Свети Власий,tertiary,True,False,33.366,"LINESTRING (27.7531218 42.7127888, 27.7527411 42.7128974)",,,
32264699,Свети Власий,tertiary,False,False,131.74099999999999,"LINESTRING (27.7531218 42.7127888, 27.7541641 42.7124949, 27.7546273 42.7123645)",,,
30929790,Чайка,residential,False,False,306.48,"LINESTRING (27.7609687 42.7116383, 27.7614225 42.7117784, 27.7618431 42.7118478, 27.7622104 42.7118147, 27.7622637 42.7118099, 27.7628484 42.7116895, 27.7632069 42.7115411, 27.7635247 42.7113816, 27.7637876 42.7112812, 27.7639168 42.7112319, 27.7643638 42.7111554, 27.7644559 42.7111274)",,,
30929790,Чайка,residential,False,True,36.567,"LINESTRING (27.7609687 42.7116383, 27.7606198 42.7115466, 27.7605595 42.7115114)",,,
1008742895,Цар Симеон,residential,False,True,37.538,"LINESTRING (27.7589942 42.7135084, 27.758536 42.7134835)",,,
30929806,Одеса,residential,False,False,211.76199999999997,"LINESTRING (27.7589942 42.7135084, 27.7590679 42.713323, 27.7591005 42.713241, 27.7591109 42.7132147, 27.7591405 42.7131458, 27.7591935 42.7130226, 27.7592965 42.712783, 27.7594114 42.712396, 27.7593791 42.711768, 27.7593846 42.711736, 27.7594391 42.7116566)",2,,
1008742895,Цар Симеон,residential,False,False,34.299,"LINESTRING (27.7589942 42.7135084, 27.7592171 42.7135377, 27.7594087 42.7135569)",,,
30929811,Васил Левски,residential,False,True,79.488,"LINESTRING (27.7583349 42.7134905, 27.7583461 42.7127757)",,,
345178075,Хан Крум,residential,False,False,20.9,"LINESTRING (27.7583349 42.7134905, 27.7583717 42.7136765)",,,
1008742895,Цар Симеон,residential,False,False,16.449,"LINESTRING (27.7583349 42.7134905, 27.758536 42.7134835)",,,
