osmid,name,highway,oneway,reversed,length,geometry,junction,maxspeed,ref
457976473,Желязко Петков,tertiary,False,False,114.538,"LINESTRING (26.5632649 42.1705473, 26.5633247 42.1705051, 26.5633642 42.1704851, 26.5634339 42.1704499, 26.5637076 42.1703735, 26.5638998 42.170316, 26.5640268 42.1702601, 26.5641148 42.1701994, 26.5641869 42.1701323, 26.5643468 42.1699515)",,,
458076164,,tertiary,True,False,22.167,"LINESTRING (26.5632649 42.1705473, 26.5633156 42.1705854, 26.5633321 42.1706115, 26.56334 42.1706419, 26.5633332 42.170685, 26.563307 42.170723)",roundabout,,
46759923,Индже войвода,residential,False,False,103.603,"LINESTRING (26.5679473 42.1692913, 26.5668127 42.1696925)",,,
554359751,Александър Стамболийски,tertiary,False,False,58.983,"LINESTRING (26.5679473 42.1692913, 26.5681407 42.1696791, 26.5681906 42.1697901)",,,
554359751,Александър Стамболийски,tertiary,False,True,67.75,"LINESTRING (26.5679473 42.1692913, 26.5677001 42.168806, 26.5676662 42.168719)",,,
46759922,Александър Стамболийски,tertiary,False,True,68.682,"LINESTRING (26.5676662 42.168719, 26.567655 42.1686667, 26.5676518 42.1686519, 26.5675983 42.1681036)",,,
457976473,Желязко Петков,tertiary,False,True,124.56,"LINESTRING (26.5676662 42.168719, 26.5675929 42.1687261, 26.5661677 42.168865)",,,
554359750,Желязко Петков,residential,False,False,62.72,"LINESTRING (26.5676662 42.168719, 26.5677857 42.1687075, 26.5684209 42.1686464)",,,
554359751,Александър Стамболийски,tertiary,False,False,67.75,"LINESTRING (26.5676662 42.168719, 26.5677001 42.168806, 26.5679473 42.1692913)",,,
46759923,Индже войвода,residential,False,True,14.296,"LINESTRING (26.566687 42.1697811, 26.5668127 42.1696925)",,,
316858207,Георги Попов,residential,False,True,129.69699999999997,"LINESTRING (26.566687 42.1697811, 26.566564 42.1697818, 26.5663942 42.169781, 26.565904 42.1697872, 26.5657987 42.1697898, 26.5657113 42.1697943, 26.5656309 42.169804, 26.565558 42.1698188, 26.5654729 42.1698385, 26.5653994 42.1698682, 26.5651864 42.1699885)",,,
316858233,Цар Симеон,residential,False,False,89.482,"LINESTRING (26.566687 42.1697811, 26.5666576 42.1698298, 26.5666441 42.1698783, 26.566647 42.1699316, 26.5666559 42.1699982, 26.5667878 42.1705715)",,,
316858233,Цар Симеон,residential,False,False,81.049,"LINESTRING (26.5667878 42.1705715, 26.5669525 42.1712901)",,,
316590453,Георги Сава Раковски,residential,False,False,95.276,"LINESTRING (26.5667878 42.1705715, 26.5672661 42.1705052, 26.5673759 42.1704937, 26.5674983 42.1704949, 26.5679335 42.1705167)",,,
316590453,Георги Сава Раковски,residential,False,True,71.926,"LINESTRING (26.5667878 42.1705715, 26.5661878 42.1706547, 26.5659279 42.1706812)",,,
316858233,Цар Симеон,residential,False,True,89.48200000000003,"LINESTRING (26.5667878 42.1705715, 26.5666559 42.1699982, 26.566647 42.1699316, 26.5666441 42.1698783, 26.5666576 42.1698298, 26.566687 42.1697811)",,,
46759921,Ангел Вълев,residential,False,True,63.309000000000005,"LINESTRING (26.5702701 42.1737735, 26.570102 42.1737753, 26.5698597 42.1737771, 26.5698026 42.1737767, 26.5695019 42.1737754)",,,
457976472,Александър Стамболийски,tertiary,False,True,196.19,"LINESTRING (26.5702701 42.1737735, 26.5702412 42.1736773, 26.5698357 42.1728962, 26.5694609 42.1722245, 26.5694083 42.1721302)",,,
554218788,Александър Стамболийски,tertiary,False,False,114.331,"LINESTRING (26.5702701 42.1737735, 26.5703108 42.1738927, 26.5703642 42.1740177, 26.5705885 42.1744999, 26.570604 42.1745326, 26.5707149 42.1747468)",,,
554218790,Ангел Вълев,tertiary,False,False,70.983,"LINESTRING (26.5702701 42.1737735, 26.5703988 42.1737621, 26.5705539 42.173737, 26.5706478 42.173722, 26.5707685 42.1737151, 26.5711243 42.1737096)",,,
46759921,Ангел Вълев,residential,False,False,69.576,"LINESTRING (26.5672002 42.1752232, 26.567805 42.1747866)",,,
554106803,3-ти март,residential,False,False,88.213,"LINESTRING (26.5672002 42.1752232, 26.5666527 42.1745415)",,,
72697480,Победа,residential,False,True,28.63,"LINESTRING (26.5639233 42.1725061, 26.5637219 42.1722963)",,,
458079310,Васил Левски,residential,False,True,26.34,"LINESTRING (26.5639233 42.1725061, 26.5636482 42.1726267)",,,
"[458079308, 458079309]","['Тунджа', 'Победа']",residential,False,"[False, True]",354.052,"LINESTRING (26.5639233 42.1725061, 26.5639111 42.1725971, 26.5652479 42.1740907, 26.5647566 42.1741763, 26.5646021 42.1741852, 26.5644479 42.1741822, 26.5635119 42.1741132)",,,
459844989,Победа,residential,False,False,257.499,"LINESTRING (26.5639233 42.1725061, 26.5639798 42.1725393, 26.5647861 42.1733882, 26.564887 42.1734879, 26.565007 42.1735593, 26.5651573 42.1736194, 26.5657865 42.173827, 26.5662204 42.1739613)",,,
102264761,Търговска,residential,False,False,81.616,"LINESTRING (26.5694083 42.1721302, 26.5695079 42.172131, 26.5703986 42.1721384)",,,
457976472,Александър Стамболийски,tertiary,False,False,196.19,"LINESTRING (26.5694083 42.1721302, 26.5694609 42.1722245, 26.5698357 42.1728962, 26.5702412 42.1736773, 26.5702701 42.1737735)",,,
457976472,Александър Стамболийски,tertiary,False,True,148.048,"LINESTRING (26.5694083 42.1721302, 26.569389 42.1720914, 26.5691452 42.1716013, 26.5689204 42.1711785, 26.5687683 42.1708862)",,,
102264761,Търговска,residential,False,False,105.188,"LINESTRING (26.5703986 42.1721384, 26.5711616 42.172142, 26.5716747 42.1721546)",,,
102264761,Търговска,residential,False,True,81.616,"LINESTRING (26.5703986 42.1721384, 26.5695079 42.172131, 26.5694083 42.1721302)",,,
102264763,Иван Николов,residential,False,False,127.563,"LINESTRING (26.5703986 42.1721384, 26.5704125 42.1718826, 26.5704772 42.1709927)",,,
234524538,Асен Златаров,residential,False,True,43.446,"LINESTRING (26.5724123 42.1751369, 26.5729359 42.1750912)",,,
457979033,Паисий Хилендарски,residential,False,True,151.086,"LINESTRING (26.5724123 42.1751369, 26.573447 42.1762586)",,,
234524538,Асен Златаров,residential,False,False,115.17,"LINESTRING (26.5724123 42.1751369, 26.5715893 42.1753597, 26.571177 42.1754765, 26.5711027 42.1754985)",,,
457979034,Паисий Хилендарски,residential,False,False,190.93,"LINESTRING (26.5724123 42.1751369, 26.5711855 42.1737791, 26.5711243 42.1737096)",,,
102264761,Търговска,residential,False,True,6.852,"LINESTRING (26.5722773 42.1724431, 26.5722195 42.1723988)",,,
