osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,junction,tunnel
36000075,,Съединение,residential,False,True,40.471,"LINESTRING (24.8729563 42.0053226, 24.8728899 42.00553, 24.8728999 42.0056806)",2,,,,
205232253,,,residential,False,True,93.364,"LINESTRING (24.8729563 42.0053226, 24.8728692 42.0052038, 24.8727682 42.0048867, 24.8726962 42.004512)",,,,,
36000075,,Съединение,residential,False,False,55.755,"LINESTRING (24.8733312 42.0044683, 24.8734586 42.0039759)",2,,,,
366649919,,,residential,False,True,52.693,"LINESTRING (24.8733312 42.0044683, 24.8726962 42.004512)",,,,,
36000075,,Съединение,residential,False,True,99.917,"LINESTRING (24.8733312 42.0044683, 24.8731022 42.0049922, 24.8729563 42.0053226)",2,,,,
36000075,,Съединение,residential,False,False,60.52,"LINESTRING (24.8734586 42.0039759, 24.8736303 42.0034468)",2,,,,
36000075,,Съединение,residential,False,True,55.755,"LINESTRING (24.8734586 42.0039759, 24.8733312 42.0044683)",2,,,,
"[366649916, 205232285]",,,residential,True,False,89.017,"LINESTRING (24.8734586 42.0039759, 24.8729503 42.0039221, 24.8728885 42.0035056)",1,,,,
205232271,,,residential,False,False,14.093,"LINESTRING (24.8734908 42.0114946, 24.8735513 42.0116131)",,,,,
"[205232293, 205232271]",,Иларион Макариополски,residential,False,True,160.81,"LINESTRING (24.8734908 42.0114946, 24.8734299 42.011387, 24.8733318 42.0112513, 24.8725941 42.0102115)",,,,,
413560823,,,residential,False,True,103.57300000000001,"LINESTRING (24.8734908 42.0114946, 24.8732868 42.0114752, 24.8723223 42.0111707)",,,,,
86610113,,Св. Св. Кирил и Методи,residential,True,False,71.687,"LINESTRING (24.8723662 42.0029658, 24.8718566 42.0033832, 24.8717667 42.0034292)",,,,,
86610113,,Св. Св. Кирил и Методи,residential,True,False,44.996,"LINESTRING (24.8717667 42.0034292, 24.8712345 42.0033435)",,,,,
205232264,,Станимака,residential,False,False,52.069,"LINESTRING (24.8717667 42.0034292, 24.8719878 42.0038677)",1,,,,
86610113,,Св. Св. Кирил и Методи,residential,True,False,37.309,"LINESTRING (24.8728125 42.002976, 24.8724838 42.0029465, 24.8723662 42.0029658)",,,,,
85474398,,Братя Миладинови,residential,False,True,74.818,"LINESTRING (24.8787556 42.0056485, 24.879136 42.0062591)",,,,,
85474399,,,residential,False,True,49.698,"LINESTRING (24.8799755 42.0058636, 24.8803081 42.006236)",,,,,
85475214,,Ангел войвода,residential,False,False,114.327,"LINESTRING (24.8799755 42.0058636, 24.8810998 42.0052643)",,,,,
85475214,,Ангел войвода,residential,False,True,34.402,"LINESTRING (24.8799755 42.0058636, 24.8796239 42.0060293)",,,,,
85474398,,Братя Миладинови,residential,False,False,30.151,"LINESTRING (24.879578 42.0068641, 24.8794039 42.0066258)",,,,,
85474398,,Братя Миладинови,residential,False,True,41.165,"LINESTRING (24.879578 42.0068641, 24.8797587 42.0072091)",,,,,
85474400,,Георги Ангелов,residential,False,True,25.311,"LINESTRING (24.879578 42.0068641, 24.8792776 42.0069087)",,,,,
85474400,,Георги Ангелов,residential,False,False,89.479,"LINESTRING (24.879578 42.0068641, 24.879707 42.0068388, 24.880499 42.0064496)",,,,,
85474398,,Братя Миладинови,residential,False,False,41.165,"LINESTRING (24.8797587 42.0072091, 24.879578 42.0068641)",,,,,
164909122,58,Христо Ботев,secondary,False,False,84.223,"LINESTRING (24.8797587 42.0072091, 24.8789462 42.0076665)",,,,,
164909122,58,Христо Ботев,secondary,False,True,112.101,"LINESTRING (24.8797587 42.0072091, 24.879933 42.0071413, 24.8800746 42.0070928, 24.8806958 42.0070918, 24.8808491 42.0070877, 24.881066 42.007032)",,,,,
85474399,,,residential,False,False,28.512,"LINESTRING (24.880499 42.0064496, 24.8803081 42.006236)",,,,,
85474400,,Георги Ангелов,residential,False,False,6.443,"LINESTRING (24.880499 42.0064496, 24.8805653 42.0064191)",,,,,
85474400,,Георги Ангелов,residential,False,True,89.479,"LINESTRING (24.880499 42.0064496, 24.879707 42.0068388, 24.879578 42.0068641)",,,,,
85474400,,Георги Ангелов,residential,False,False,30.789,"LINESTRING (24.8789122 42.006963, 24.8792776 42.0069087)",,,,,
85474400,,Георги Ангелов,residential,False,True,49.298,"LINESTRING (24.8789122 42.006963, 24.8783231 42.0070333)",,,,,
222977746,,Радецки,residential,False,True,64.461,"LINESTRING (24.8789122 42.006963, 24.8786108 42.0064283)",2,50,,,
85475213,,,residential,False,True,40.964,"LINESTRING (24.8810998 42.0052643, 24.8814081 42.0055528)",,,,,
85475214,,Ангел войвода,residential,False,True,114.327,"LINESTRING (24.8810998 42.0052643, 24.8799755 42.0058636)",,,,,
205238948,,,residential,False,False,43.674,"LINESTRING (24.8810998 42.0052643, 24.88109 42.0051556, 24.8811191 42.0048726)",,,,,
85474400,,Георги Ангелов,residential,False,False,49.298,"LINESTRING (24.8783231 42.0070333, 24.8789122 42.006963)",,,,,
205238970,,Панайот Сребров,residential,False,False,53.103,"LINESTRING (24.8783231 42.0070333, 24.8779679 42.0066353)",,,,,
205238970,,Панайот Сребров,residential,False,True,54.469,"LINESTRING (24.8783231 42.0070333, 24.8787204 42.0074242)",,,,,
85474400,,Георги Ангелов,residential,False,True,58.80200000000001,"LINESTRING (24.8783231 42.0070333, 24.8779974 42.0071229, 24.8776848 42.007262)",,,,,
85474398,,Братя Миладинови,residential,False,False,74.818,"LINESTRING (24.879136 42.0062591, 24.8787556 42.0056485)",,,,,
85474398,,Братя Миладинови,residential,False,True,46.396,"LINESTRING (24.879136 42.0062591, 24.8794039 42.0066258)",,,,,
85475214,,Ангел войвода,residential,False,False,47.729,"LINESTRING (24.879136 42.0062591, 24.8796239 42.0060293)",,,,,
85475214,,Ангел войвода,residential,False,True,47.298,"LINESTRING (24.879136 42.0062591, 24.8786108 42.0064283)",,,,,
85474400,,Георги Ангелов,residential,False,False,25.311,"LINESTRING (24.8792776 42.0069087, 24.879578 42.0068641)",,,,,
85474400,,Георги Ангелов,residential,False,True,30.789,"LINESTRING (24.8792776 42.0069087, 24.8789122 42.006963)",,,,,
222977865,,,residential,False,True,81.189,"LINESTRING (24.8792776 42.0069087, 24.8793099 42.0070297, 24.8792773 42.0071192, 24.8787204 42.0074242)",2,50,,,
85475214,,Ангел войвода,residential,False,False,57.892,"LINESTRING (24.8779679 42.0066353, 24.8786108 42.0064283)",,,,,
205238970,,Панайот Сребров,residential,False,False,35.594,"LINESTRING (24.8779679 42.0066353, 24.8777082 42.0063799)",,,,,
205238970,,Панайот Сребров,residential,False,True,53.103,"LINESTRING (24.8779679 42.0066353, 24.8783231 42.0070333)",,,,,
85474400,,Георги Ангелов,residential,False,True,41.971,"LINESTRING (24.8814081 42.0055528, 24.8811187 42.005863)",,,,,
85475213,,,residential,False,False,40.964,"LINESTRING (24.8814081 42.0055528, 24.8810998 42.0052643)",,,,,
85474400,,Георги Ангелов,residential,False,False,40.179,"LINESTRING (24.8814081 42.0055528, 24.8815958 42.0053673, 24.8817028 42.0052654)",,,,,
422691010,,Железарска,residential,False,True,59.15,"LINESTRING (24.8738545 42.0049998, 24.8741837 42.0049949, 24.8745702 42.0049883)",,,,,
222981913,,,residential,False,True,37.907,"LINESTRING (24.8749698 42.0031008, 24.8749715 42.0034417)",,,,,
222981912,,Скалата,residential,False,False,35.622,"LINESTRING (24.8749715 42.0034417, 24.8754016 42.0034199)",2,50,,,
222981912,,Скалата,residential,False,True,18.343,"LINESTRING (24.8749715 42.0034417, 24.8747497 42.0034486)",2,50,,,
222981913,,,residential,False,False,37.907,"LINESTRING (24.8749715 42.0034417, 24.8749698 42.0031008)",,,,,
222968887,,Цар Иван Асен II,residential,True,False,20.378999999999998,"LINESTRING (24.8745613 42.0037181, 24.8746989 42.0037494, 24.8747553 42.0038132)",2,50,,,
397482472,,,residential,True,False,34.322,"LINESTRING (24.8745613 42.0037181, 24.8746597 42.0036333, 24.8746907 42.0035553, 24.8746936 42.0035499, 24.874703 42.003533, 24.8747497 42.0034486)",,,,,
"[55912257, 55912259, 222969125, 397482473, 366649917]",,"['Цар Иван Асен II', 'Железния мост']",residential,False,False,84.498,"LINESTRING (24.8745613 42.0037181, 24.8744134 42.0036306, 24.8743313 42.0035742, 24.8742754 42.0035661, 24.8736631 42.003452, 24.8736303 42.0034468)","['2', '3']",50,yes,,
397528800,,,residential,True,False,15.878,"LINESTRING (24.8747378 42.003671, 24.8747553 42.0038132)",2,50,,,
86609622,,,residential,True,False,15.607,"LINESTRING (24.8747378 42.003671, 24.8747032 42.0036872, 24.8746839 42.003693, 24.8745613 42.0037181)",,,,,
39398209,,Цар Освободител,residential,False,False,76.455,"LINESTRING (24.8722123 42.0096545, 24.8726505 42.0090489)",,,,,
39398209,,Цар Освободител,residential,False,True,93.853,"LINESTRING (24.8722123 42.0096545, 24.8716694 42.0103959)",,,,,
205232293,,Иларион Макариополски,residential,False,False,69.506,"LINESTRING (24.8722123 42.0096545, 24.8725941 42.0102115)",,,,,
"[205232293, 205232311]",,"['Клокотница', 'Иларион Макариополски']",residential,False,True,176.077,"LINESTRING (24.8722123 42.0096545, 24.8714972 42.0093072, 24.8714379 42.009301, 24.8714018 42.0093229, 24.870834 42.0100833)",,,,,
404530477,,Родопска,residential,False,True,31.108,"LINESTRING (24.8710445 42.0033013, 24.8710636 42.0035807)",,,,,
413092444,,,residential,True,False,16.386,"LINESTRING (24.8710445 42.0033013, 24.8712345 42.0033435)",,,,,
205232260,,,residential,False,False,113.00300000000001,"LINESTRING (24.8728126 42.0084149, 24.8724219 42.0081582, 24.8717926 42.0077379)",,,,,
222977427,,,residential,True,False,34.699000000000005,"LINESTRING (24.8728126 42.0084149, 24.8729935 42.0083402, 24.8731496 42.0082979, 24.8731944 42.0082877)",1,50,,,
205232254,,,residential,True,False,37.559,"LINESTRING (24.8710849 42.008995, 24.870822 42.0091123, 24.8706994 42.0091738)",,,,,
"[693791405, 222977142]",,Марица,residential,False,"[False, True]",139.585,"LINESTRING (24.8710849 42.008995, 24.8724596 42.008552, 24.8726403 42.008506)",1,50,,,
204897560,,,residential,True,False,33.164,"LINESTRING (24.8788038 42.0110484, 24.8787734 42.0109254, 24.8787392 42.0108547, 24.8786652 42.0107735)",,,,,
205233350,,Александър Стамболийки,residential,False,True,42.466,"LINESTRING (24.8788038 42.0110484, 24.8788316 42.0113005, 24.8788371 42.0114294)",,,,,
55912250,,Речна,residential,False,True,111.693,"LINESTRING (24.8742102 42.0070069, 24.8743125 42.0073031, 24.8747128 42.0079353)",,,,,
55912250,,Речна,residential,False,False,111.693,"LINESTRING (24.8747128 42.0079353, 24.8743125 42.0073031, 24.8742102 42.0070069)",,,,,
55912250,,Речна,residential,False,True,268.51300000000003,"LINESTRING (24.8747128 42.0079353, 24.8748902 42.0082293, 24.8751011 42.00856, 24.8751644 42.0086593, 24.875549 42.0093237, 24.8756107 42.0093736, 24.8757236 42.0093939, 24.8758041 42.0093939, 24.8758523 42.0093939, 24.876075 42.009358, 24.8761608 42.00936, 24.8764451 42.0094676, 24.8765736 42.009529, 24.8766346 42.0095685)",,,,,
"[36000085, 36000086, 222977455]",,"Моста на х-л ""Асеновец""",residential,False,False,95.814,"LINESTRING (24.8747128 42.0079353, 24.8745776 42.0079854, 24.8738143 42.0082372, 24.873652 42.0082826)",,,yes,,
"[36000084, 222977455]",,,residential,False,True,88.436,"LINESTRING (24.8747128 42.0079353, 24.8750281 42.0078039, 24.8751606 42.0080094, 24.8755249 42.0078828)",,,,,
404530477,,Родопска,residential,False,False,31.108,"LINESTRING (24.8710636 42.0035807, 24.8710445 42.0033013)",,,,,
732127992,86,6-ти януари,secondary,False,False,29.918,"LINESTRING (24.8710636 42.0035807, 24.8712345 42.0033435)",,,,,
732127992,86,6-ти януари,secondary,False,True,25.463,"LINESTRING (24.8710636 42.0035807, 24.8709445 42.0037919)",,,,,
732127992,86,6-ти януари,secondary,False,True,29.918,"LINESTRING (24.8712345 42.0033435, 24.8710636 42.0035807)",,,,,
205232271,,,residential,False,True,14.093,"LINESTRING (24.8735513 42.0116131, 24.8734908 42.0114946)",,,,,
"[204897568, 204897569, 204897566, 204897279]",58,Моста на пазара,secondary,False,True,315.14900000000006,"LINESTRING (24.8735513 42.0116131, 24.8737436 42.0115226, 24.8738766 42.01147, 24.8740517 42.0114219, 24.8742099 42.0113811, 24.8745465 42.0113363, 24.8749086 42.0113154, 24.8760365 42.0112804, 24.8764567 42.011249, 24.8767381 42.0111974, 24.8770118 42.0111301, 24.8772394 42.0110578)",,,yes,,
1237588129,58,,secondary,True,False,3.193,"LINESTRING (24.8785655 42.0105536, 24.878592 42.0105327)",,,,roundabout,
204897563,804,Цар Иван Асен II,tertiary,True,False,57.515,"LINESTRING (24.8789274 42.0106146, 24.8790154 42.0106798, 24.879235 42.0108445, 24.8793679 42.0110104)",,,,,
"[1237588129, 204897561]",58,,secondary,True,False,14.501999999999999,"LINESTRING (24.8789274 42.0106146, 24.8789271 42.0106581, 24.8789098 42.0106996, 24.878877 42.0107356)",,,,roundabout,
204897561,58,,secondary,True,False,3.052,"LINESTRING (24.878877 42.0107356, 24.878848 42.0107526)",,,,roundabout,
204897561,58,,secondary,True,False,23.056,"LINESTRING (24.878595 42.0107436, 24.87856 42.0107113, 24.8785384 42.0106731, 24.878532 42.0106319, 24.8785413 42.010591, 24.8785655 42.0105536)",,,,roundabout,
204897567,58,,secondary,True,False,58.188,"LINESTRING (24.878595 42.0107436, 24.8784494 42.0107481, 24.8779066 42.010846)",,,,,
204897564,804,Цар Иван Асен II,tertiary,True,False,51.262,"LINESTRING (24.8793679 42.0110104, 24.8790901 42.0108181, 24.8789746 42.010767, 24.878877 42.0107356)",,,,,
1004049800,804,Цар Иван Асен II,tertiary,False,False,120.994,"LINESTRING (24.8793679 42.0110104, 24.8796734 42.0112801, 24.8797459 42.0113413, 24.880307 42.0118453)",,,,,
86610113,,Св. Св. Кирил и Методи,residential,True,False,15.247,"LINESTRING (24.8729856 42.0030235, 24.8728125 42.002976)",,,,,
732127991,,Св. Св. Кирил и Методи,residential,False,False,60.041,"LINESTRING (24.8729856 42.0030235, 24.8736571 42.0032298)",,,,,
205232301,,,residential,False,True,54.219,"LINESTRING (24.8729856 42.0030235, 24.8729618 42.0031774, 24.8728885 42.0035056)",,,,,
205232301,,,residential,False,False,54.219,"LINESTRING (24.8728885 42.0035056, 24.8729618 42.0031774, 24.8729856 42.0030235)",,,,,
732127994,,Павел Костов,residential,False,True,77.042,"LINESTRING (24.8728885 42.0035056, 24.8724925 42.0037627, 24.8720993 42.0038394)",1,,,,
205232296,,,residential,False,False,17.968,"LINESTRING (24.8704192 42.0035058, 24.8703316 42.0036537)",,,,,
404530475,,Захарий Зограф,residential,False,False,53.815,"LINESTRING (24.8704192 42.0035058, 24.8709445 42.0037919)",,,,,
205232296,,,residential,False,True,17.968,"LINESTRING (24.8703316 42.0036537, 24.8704192 42.0035058)",,,,,
227643961,86,6-ти януари,secondary,False,True,40.229,"LINESTRING (24.8709445 42.0037919, 24.8708167 42.004141)",,,,,
404530475,,Захарий Зограф,residential,False,True,53.815,"LINESTRING (24.8709445 42.0037919, 24.8704192 42.0035058)",,,,,
732127992,86,6-ти януари,secondary,False,False,25.463,"LINESTRING (24.8709445 42.0037919, 24.8710636 42.0035807)",,,,,
732127993,,Захарий Зограф,residential,True,False,33.494,"LINESTRING (24.8709445 42.0037919, 24.8713032 42.0039322)",,,,,
732127994,,Павел Костов,residential,False,True,9.736,"LINESTRING (24.8720993 42.0038394, 24.8719878 42.0038677)",1,,,,
205232257,,Станимака,residential,False,True,70.898,"LINESTRING (24.8720993 42.0038394, 24.8720786 42.0040654, 24.8719878 42.0044709)",,,,,
732127994,,Павел Костов,residential,False,False,77.042,"LINESTRING (24.8720993 42.0038394, 24.8724925 42.0037627, 24.8728885 42.0035056)",1,,,,
205232264,,Станимака,residential,False,True,52.069,"LINESTRING (24.8719878 42.0038677, 24.8717667 42.0034292)",1,,,,
732127994,,Павел Костов,residential,False,False,9.736,"LINESTRING (24.8719878 42.0038677, 24.8720993 42.0038394)",1,,,,
205232319,,Павел Костов,residential,False,True,57.476,"LINESTRING (24.8719878 42.0038677, 24.8717623 42.0039199, 24.8713032 42.0039322)",1,,,,
205232253,,,residential,False,False,65.577,"LINESTRING (24.8727408 42.0039297, 24.8726612 42.004202, 24.8726962 42.004512)",,,,,
205232306,,,residential,True,False,36.798,"LINESTRING (24.8704446 42.0039738, 24.8703316 42.0036537)",,,,,
366649919,,,residential,False,False,45.247,"LINESTRING (24.8713032 42.0039322, 24.8715039 42.0043108)",,,,,
205232319,,Павел Костов,residential,False,False,57.476,"LINESTRING (24.8713032 42.0039322, 24.8717623 42.0039199, 24.8719878 42.0038677)",1,,,,
366649919,,,residential,False,False,27.459,"LINESTRING (24.8715039 42.0043108, 24.8718091 42.0044085)",,,,,
366649919,,,residential,False,True,45.247,"LINESTRING (24.8715039 42.0043108, 24.8713032 42.0039322)",,,,,
732127995,,,residential,True,False,59.839,"LINESTRING (24.8715039 42.0043108, 24.8708167 42.004141)",,,,,
205232256,,,residential,False,True,35.525,"LINESTRING (24.8718091 42.0044085, 24.871674 42.0047118)",,,,,
366649919,,,residential,False,False,16.315,"LINESTRING (24.8718091 42.0044085, 24.8719878 42.0044709)",,,,,
366649919,,,residential,False,True,27.459,"LINESTRING (24.8718091 42.0044085, 24.8715039 42.0043108)",,,,,
366649919,,,residential,False,False,18.514,"LINESTRING (24.8719878 42.0044709, 24.8721846 42.0045505)",,,,,
366649919,,,residential,False,True,16.315,"LINESTRING (24.8719878 42.0044709, 24.8718091 42.0044085)",,,,,
205232257,,Станимака,residential,False,False,70.898,"LINESTRING (24.8719878 42.0044709, 24.8720786 42.0040654, 24.8720993 42.0038394)",,,,,
366649919,,,residential,False,False,52.693,"LINESTRING (24.8726962 42.004512, 24.8733312 42.0044683)",,,,,
366649919,,,residential,False,True,42.489,"LINESTRING (24.8726962 42.004512, 24.8721846 42.0045505)",,,,,
205232253,,,residential,False,False,93.364,"LINESTRING (24.8726962 42.004512, 24.8727682 42.0048867, 24.8728692 42.0052038, 24.8729563 42.0053226)",,,,,
205232253,,,residential,False,True,65.577,"LINESTRING (24.8726962 42.004512, 24.8726612 42.004202, 24.8727408 42.0039297)",,,,,
366649919,,,residential,False,False,42.489,"LINESTRING (24.8721846 42.0045505, 24.8726962 42.004512)",,,,,
366649919,,,residential,False,True,18.514,"LINESTRING (24.8721846 42.0045505, 24.8719878 42.0044709)",,,,,
413440513,,,residential,False,True,79.775,"LINESTRING (24.8721846 42.0045505, 24.872344 42.0051263, 24.8723327 42.0052556)",,,,,
227643961,86,6-ти януари,secondary,False,False,61.263,"LINESTRING (24.8706239 42.004673, 24.8708167 42.004141)",,,,,
404530473,,,residential,False,True,73.601,"LINESTRING (24.8706239 42.004673, 24.8705734 42.0045297, 24.8706121 42.004186, 24.8706705 42.0041443, 24.8708167 42.004141)",,,,,
227643961,86,6-ти януари,secondary,False,True,116.733,"LINESTRING (24.8706239 42.004673, 24.8705011 42.0052171, 24.8704708 42.0053495, 24.8704102 42.0057105)",,,,,
205232256,,,residential,False,False,45.181,"LINESTRING (24.8715012 42.0050973, 24.871674 42.0047118)",,,,,
413440512,,,residential,False,False,160.078,"LINESTRING (24.8715012 42.0050973, 24.8709373 42.0052021, 24.8709534 42.0050876, 24.8711877 42.0046028, 24.871674 42.0047118)",,,,,
413440512,,,residential,False,True,70.135,"LINESTRING (24.8715012 42.0050973, 24.8722981 42.0053145)",,,,,
205232322,,,residential,False,True,7.146,"LINESTRING (24.8723327 42.0052556, 24.8722981 42.0053145)",,,,,
205232294,,,residential,False,True,54.081,"LINESTRING (24.8723327 42.0052556, 24.8726058 42.0055238, 24.8727444 42.0056329)",,,,,
413440513,,,residential,False,False,79.775,"LINESTRING (24.8723327 42.0052556, 24.872344 42.0051263, 24.8721846 42.0045505)",,,,,
205232309,,,residential,False,True,19.458,"LINESTRING (24.8721995 42.005555, 24.8722406 42.0057273)",,,,,
205232322,,,residential,False,True,21.931,"LINESTRING (24.8721995 42.005555, 24.8721388 42.005747)",,,,,
205232322,,,residential,False,False,28.026,"LINESTRING (24.8721995 42.005555, 24.8722358 42.005436, 24.8722981 42.0053145)",,,,,
205232274,,,residential,False,False,13.9,"LINESTRING (24.8727444 42.0056329, 24.8728999 42.0056806)",,,,,
205232274,,,residential,False,True,42.93,"LINESTRING (24.8727444 42.0056329, 24.8722406 42.0057273)",,,,,
205232294,,,residential,False,False,54.081,"LINESTRING (24.8727444 42.0056329, 24.8726058 42.0055238, 24.8723327 42.0052556)",,,,,
205232274,,,residential,False,True,13.9,"LINESTRING (24.8728999 42.0056806, 24.8727444 42.0056329)",,,,,
36000075,,Съединение,residential,False,False,40.471,"LINESTRING (24.8728999 42.0056806, 24.8728899 42.00553, 24.8729563 42.0053226)",2,,,,
36000075,,Съединение,residential,False,True,54.323,"LINESTRING (24.8728999 42.0056806, 24.8729354 42.0058359, 24.8729891 42.0061645)",2,,,,
205232274,,,residential,False,False,42.93,"LINESTRING (24.8722406 42.0057273, 24.8727444 42.0056329)",,,,,
205232274,,,residential,False,True,8.692,"LINESTRING (24.8722406 42.0057273, 24.8721388 42.005747)",,,,,
205232309,,,residential,False,False,19.458,"LINESTRING (24.8722406 42.0057273, 24.8721995 42.005555)",,,,,
205232309,,,residential,False,True,56.123,"LINESTRING (24.8722406 42.0057273, 24.8723649 42.0062235)",,,,,
205232274,,,residential,False,False,8.692,"LINESTRING (24.8721388 42.005747, 24.8722406 42.0057273)",,,,,
205232322,,,residential,False,False,21.931,"LINESTRING (24.8721388 42.005747, 24.8721995 42.005555)",,,,,
205232322,,,residential,False,True,127.458,"LINESTRING (24.8721388 42.005747, 24.8715881 42.0061793, 24.8715416 42.0061984, 24.8715058 42.0062131, 24.8708683 42.0062972)",,,,,
