osmid,highway,oneway,reversed,length,geometry,name,maxspeed,lanes,width,junction
"[25860348, 838559828]",residential,False,False,28.71,"LINESTRING (27.7143058 42.6605253, 27.7141204 42.660515, 27.7139565 42.6605)",,,,,
30980080,residential,True,False,138.495,"LINESTRING (27.7143058 42.6605253, 27.7142962 42.660441, 27.7141634 42.6592842)",Еделвайс,,,,
1078536733,residential,False,False,61.67,"LINESTRING (27.7143058 42.6605253, 27.7144143 42.6605209, 27.7150576 42.6604816)",Любен Каравелов,,,,
217865800,residential,False,True,128.362,"LINESTRING (27.7138683 42.6604694, 27.7137555 42.659318)",,,,,
838559828,residential,False,True,7.975,"LINESTRING (27.7138683 42.6604694, 27.7139565 42.6605)",,,,,
838559828,residential,False,False,43.5,"LINESTRING (27.7138683 42.6604694, 27.7136349 42.660383, 27.7134118 42.6602703)",,,,,
30584027,tertiary,False,True,33.232,"LINESTRING (27.716443 42.6581528, 27.716724 42.6583687)",Иван Вазов,,,,
25860353,residential,False,False,30.442999999999998,"LINESTRING (27.716443 42.6581528, 27.7164064 42.6581907, 27.7163425 42.6582693, 27.7162483 42.658386)",Отец Паисий,,,,
47438127,tertiary,False,False,66.909,"LINESTRING (27.716443 42.6581528, 27.7163279 42.6580588, 27.7160076 42.6577793, 27.7159048 42.6576998)",Иван Вазов,50,,,
25860353,residential,False,True,64.209,"LINESTRING (27.7163369 42.6604107, 27.7162604 42.659836)",Отец Паисий,,,,
1078536733,residential,False,True,104.906,"LINESTRING (27.7163369 42.6604107, 27.7150576 42.6604816)",Любен Каравелов,,,,
26363941,residential,False,True,8.41,"LINESTRING (27.7147233 42.6636274, 27.7146644 42.6636894)",Струма,,,,
30980080,residential,True,False,83.659,"LINESTRING (27.7147233 42.6636274, 27.7146253 42.6628785)",Еделвайс,,,,
26363941,residential,False,False,65.07499999999999,"LINESTRING (27.7147233 42.6636274, 27.7148605 42.6635315, 27.715019 42.6634746, 27.7152008 42.6634312, 27.7154356 42.6633982)",Струма,,,,
26363941,residential,False,True,66.818,"LINESTRING (27.7166618 42.6633404, 27.7158463 42.6633788)",Струма,,,,
30583902,residential,True,False,55.339,"LINESTRING (27.7166618 42.6633404, 27.7171918 42.6636499)",,,,,
31005870,residential,True,False,176.96599999999998,"LINESTRING (27.7166618 42.6633404, 27.7166575 42.6632987, 27.7165745 42.6624905, 27.7165002 42.6617781, 27.7164976 42.6617535)",Отец Паисий,,,,
1183579879,tertiary,False,False,47.921,"LINESTRING (27.7171918 42.6636499, 27.7168 42.6639704)",Хан Крум,,2,,
1183579879,tertiary,False,True,30.531,"LINESTRING (27.7171918 42.6636499, 27.7174399 42.6634447)",Хан Крум,,2,,
30584027,tertiary,False,False,102.428,"LINESTRING (27.720186 42.6596953, 27.7197419 42.6596359, 27.7194984 42.659591, 27.7189799 42.6594557)",Иван Вазов,,,,
30584027,tertiary,False,True,95.54899999999999,"LINESTRING (27.720186 42.6596953, 27.7204977 42.659712, 27.7213536 42.659719)",Иван Вазов,,,,
30954480,residential,False,False,128.987,"LINESTRING (27.720186 42.6596953, 27.7202141 42.6591713, 27.7202482 42.6585362)",,,,,
30584027,tertiary,False,False,91.069,"LINESTRING (27.7224671 42.6597344, 27.7213536 42.659719)",Иван Вазов,,,,
30962816,residential,False,False,69.614,"LINESTRING (27.7224671 42.6597344, 27.7227323 42.6603293)",,,,,
25860563,residential,True,False,98.769,"LINESTRING (27.7224671 42.6597344, 27.7220142 42.6598373, 27.7212971 42.6599519)",Любен Каравелов,,,,
30928427,residential,False,False,67.91,"LINESTRING (27.7218232 42.6612071, 27.7215479 42.6606309)",,,,,
"[25860449, 30928427]",residential,False,True,73.283,"LINESTRING (27.7218232 42.6612071, 27.7218981 42.6611728, 27.7216419 42.6606093)",Зорница,,,,
802811624,residential,False,True,108.393,"LINESTRING (27.7218232 42.6612071, 27.7217409 42.6612401, 27.7215544 42.6613147, 27.721398 42.661362, 27.7206115 42.6615999)",Св.Кирил и Методий,,,,
31028485,residential,False,True,8.573,"LINESTRING (27.7213246 42.6600263, 27.7212971 42.6599519)",,,,,
"[25860449, 30928427]",residential,False,False,72.528,"LINESTRING (27.7213246 42.6600263, 27.7213888 42.6600343, 27.7216419 42.6606093)",Зорница,,,,
30928427,residential,False,True,71.26700000000001,"LINESTRING (27.7213246 42.6600263, 27.7212962 42.6600518, 27.7215479 42.6606309)",,,,,
30954469,residential,False,False,10.088,"LINESTRING (27.7202482 42.6585362, 27.7203609 42.6585731)",Морска,,,,
30954469,residential,False,True,212.90599999999998,"LINESTRING (27.7202482 42.6585362, 27.7199372 42.6584266, 27.7193234 42.6582322, 27.7192468 42.6582071, 27.7189632 42.6581141, 27.7184499 42.6578016, 27.7184159 42.6577556, 27.7185333 42.6576511, 27.718661 42.6576156, 27.7187977 42.6576039)",Морска,,,,
30954480,residential,False,True,128.987,"LINESTRING (27.7202482 42.6585362, 27.7202141 42.6591713, 27.720186 42.6596953)",,,,,
246665693,residential,False,True,122.979,"LINESTRING (27.7164302 42.6611421, 27.7179341 42.6611325)",Г.С.Раковски,,,,
31005870,residential,True,False,81.685,"LINESTRING (27.7164302 42.6611421, 27.7163412 42.6604444, 27.7163369 42.6604107)",Отец Паисий,,,,
30928427,residential,False,True,67.91,"LINESTRING (27.7215479 42.6606309, 27.7218232 42.6612071)",,,,,
246665693,residential,False,True,8.053,"LINESTRING (27.7215479 42.6606309, 27.7216419 42.6606093)",Г.С.Раковски,,,,
30928427,residential,False,False,71.26700000000001,"LINESTRING (27.7215479 42.6606309, 27.7212962 42.6600518, 27.7213246 42.6600263)",,,,,
246665693,residential,False,False,124.846,"LINESTRING (27.7215479 42.6606309, 27.7206118 42.6608751, 27.7202337 42.6609562, 27.7200969 42.6609769)",Г.С.Раковски,,,,
30962875,residential,False,True,104.006,"LINESTRING (27.7164976 42.6617535, 27.715226 42.6617755)",Св.Кирил и Методий,,,,
30962875,residential,False,False,121.672,"LINESTRING (27.7164976 42.6617535, 27.7172123 42.6618192, 27.71798 42.6618135)",Св.Кирил и Методий,,,,
31005870,residential,True,False,68.207,"LINESTRING (27.7164976 42.6617535, 27.716494 42.6617205, 27.7164302 42.6611421)",Отец Паисий,,,,
621314248,residential,True,False,92.881,"LINESTRING (27.7207311 42.6631145, 27.7197101 42.6634806)",Изгрев,,,,
30962923,residential,True,False,266.858,"LINESTRING (27.7207311 42.6631145, 27.7208618 42.6631037, 27.7213621 42.6629262, 27.7216147 42.6624978, 27.7216246 42.6624766, 27.7217334 42.662242, 27.7218009 42.6621924, 27.722337 42.6618807, 27.7223643 42.6618359, 27.7223336 42.6617813, 27.7219623 42.6614297, 27.7219361 42.6614049)",Изгрев,,,,
621314248,residential,True,False,53.55,"LINESTRING (27.7189302 42.6639747, 27.7184421 42.6642958)",Изгрев,,,,
30963119,residential,False,True,87.594,"LINESTRING (27.7197175 42.6610354, 27.7196461 42.6602494)",Пирин,,,2,
246665693,residential,False,True,31.698,"LINESTRING (27.7197175 42.6610354, 27.7200969 42.6609769)",Г.С.Раковски,,,,
246665693,residential,False,False,146.461,"LINESTRING (27.7197175 42.6610354, 27.7194751 42.6610712, 27.7188745 42.661111, 27.7179341 42.6611325)",Г.С.Раковски,,,,
25860563,residential,True,False,141.754,"LINESTRING (27.7196461 42.6602494, 27.7179161 42.6603309)",Любен Каравелов,,,,
30963119,residential,False,False,87.594,"LINESTRING (27.7196461 42.6602494, 27.7197175 42.6610354)",Пирин,,,2,
31013726,residential,False,True,62.96,"LINESTRING (27.7141634 42.6592842, 27.7149305 42.6592356)",Д.Занешев,,,,
1005833556,residential,True,False,33.566,"LINESTRING (27.7141634 42.6592842, 27.7137555 42.659318)",Д.Занешев,,,,
1005833555,residential,False,False,45.353,"LINESTRING (27.7141634 42.6592842, 27.7141582 42.6589814, 27.7141486 42.6588766)",Еделвайс,,,,
26363941,residential,False,False,8.677,"LINESTRING (27.7154356 42.6633982, 27.7155415 42.6633932)",Струма,,,,
26363941,residential,False,True,65.07499999999999,"LINESTRING (27.7154356 42.6633982, 27.7152008 42.6634312, 27.715019 42.6634746, 27.7148605 42.6635315, 27.7147233 42.6636274)",Струма,,,,
30980106,residential,True,False,77.351,"LINESTRING (27.7149305 42.6592356, 27.7150096 42.6599288)",Дюни,,,,
31013726,residential,False,False,62.96,"LINESTRING (27.7149305 42.6592356, 27.7141634 42.6592842)",Д.Занешев,,,,
31013726,residential,False,True,27.475,"LINESTRING (27.7149305 42.6592356, 27.7152651 42.6592131)",Д.Занешев,,,,
31013726,residential,False,False,34.516,"LINESTRING (27.715686 42.6591897, 27.7152651 42.6592131)",Д.Занешев,,,,
31093700,residential,False,False,73.153,"LINESTRING (27.715686 42.6591897, 27.7157348 42.6598466)",,,,,
"[31132305, 30650486]",residential,False,True,278.19599999999997,"LINESTRING (27.715686 42.6591897, 27.7156353 42.6584545, 27.7154703 42.6584596, 27.7141163 42.6585536, 27.7135768 42.6585772, 27.713242 42.6585919)",,,,,
25860353,residential,False,False,64.209,"LINESTRING (27.7162604 42.659836, 27.7163369 42.6604107)",Отец Паисий,,,,
25860353,residential,False,True,63.084,"LINESTRING (27.7162604 42.659836, 27.7162164 42.6592696)",Отец Паисий,,,,
30980180,residential,False,False,42.995,"LINESTRING (27.7162604 42.659836, 27.7157348 42.6598466)",,,,,
217868530,residential,False,False,17.822,"LINESTRING (27.7152456 42.6651675, 27.7152845 42.6650098)",,,,,
