osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,bridge
27998180,True,1,59,secondary,30,False,24.727999999999998,"LINESTRING (25.3895446 41.569218, 25.3895331 41.569274, 25.3895237 41.5693156, 25.3895022 41.5693748, 25.3894767 41.569434)",
"[484648534, 259842716, 259842718]",False,2,59,secondary,"['40', '50']",True,302.242,"LINESTRING (25.3895446 41.569218, 25.3895765 41.5691122, 25.3898905 41.567449, 25.3900312 41.5668166, 25.3901172 41.566535)",yes
484648534,False,2,59,secondary,50,True,54.673,"LINESTRING (25.3901172 41.566535, 25.3902904 41.5660607)",
"[259842718, 259842716, 484648534]",False,2,59,secondary,"['40', '50']",False,302.242,"LINESTRING (25.3901172 41.566535, 25.3900312 41.5668166, 25.3898905 41.567449, 25.3895765 41.5691122, 25.3895446 41.569218)",yes
145386392,False,2,,unclassified,,False,248.81,"LINESTRING (25.3921894 41.5666287, 25.3937228 41.5667581, 25.394355 41.5668114, 25.3947429 41.5668191, 25.3951661 41.5668103)",
"[145386392, 145386393, 145386413]",False,2,,unclassified,,True,357.211,"LINESTRING (25.3921894 41.5666287, 25.3917548 41.5665669, 25.3908833 41.5663982, 25.3898547 41.5661683, 25.3896857 41.5661245, 25.389553 41.5660694, 25.3894568 41.5660143, 25.3893925 41.5659633, 25.389353 41.5659123, 25.389323 41.5658497, 25.3893062 41.5657958, 25.3893029 41.5657457, 25.3893099 41.5656933, 25.3893344 41.5656311, 25.3893793 41.5655755, 25.3894357 41.5655328, 25.3895096 41.565488, 25.3895981 41.565454, 25.3896723 41.5654365, 25.3897561 41.5654301, 25.3898418 41.5654323, 25.3899493 41.5654405, 25.3900933 41.5654687)",yes
484648504,False,,,unclassified,,False,249.913,"LINESTRING (25.3921894 41.5666287, 25.3927891 41.5659492, 25.3927317 41.5659041, 25.3925238 41.5657555, 25.3923254 41.5657068, 25.3916825 41.5656662, 25.3912728 41.5655065, 25.3910679 41.5654302)",
145386413,False,,,unclassified,,False,34.967,"LINESTRING (25.390495 41.5655612, 25.3900933 41.5654687)",
484648534,False,2,59,secondary,50,False,58.092,"LINESTRING (25.390495 41.5655612, 25.3902904 41.5660607)",
145386536,False,,,unclassified,,False,208.225,"LINESTRING (25.3986917 41.5664134, 25.3982463 41.5664526, 25.3965004 41.5665197, 25.3961946 41.5665314)",
145386548,False,2,,unclassified,,False,194.004,"LINESTRING (25.3986917 41.5664134, 25.3981184 41.5662193, 25.3965684 41.5656921)",
145386392,False,2,,unclassified,,False,175.291,"LINESTRING (25.3951661 41.5668103, 25.3953353 41.5667725, 25.3954849 41.56672, 25.3956445 41.5666407, 25.3957861 41.5665426, 25.3958887 41.5664494, 25.3959648 41.5663646, 25.3965684 41.5656921)",
145386392,False,2,,unclassified,,True,248.80999999999997,"LINESTRING (25.3951661 41.5668103, 25.3947429 41.5668191, 25.394355 41.5668114, 25.3937228 41.5667581, 25.3921894 41.5666287)",
145386555,False,1,,unclassified,,True,141.09300000000002,"LINESTRING (25.3951661 41.5668103, 25.3955559 41.5672649, 25.3957647 41.5676034, 25.3959127 41.5679417)",
145386392,False,2,,unclassified,,True,175.29100000000003,"LINESTRING (25.3965684 41.5656921, 25.3959648 41.5663646, 25.3958887 41.5664494, 25.3957861 41.5665426, 25.3956445 41.5666407, 25.3954849 41.56672, 25.3953353 41.5667725, 25.3951661 41.5668103)",
145386548,False,2,,unclassified,,True,194.004,"LINESTRING (25.3965684 41.5656921, 25.3981184 41.5662193, 25.3986917 41.5664134)",
145386536,False,,,unclassified,,True,208.225,"LINESTRING (25.3961946 41.5665314, 25.3965004 41.5665197, 25.3982463 41.5664526, 25.3986917 41.5664134)",
145386555,False,1,,unclassified,,False,141.09300000000002,"LINESTRING (25.3959127 41.5679417, 25.3957647 41.5676034, 25.3955559 41.5672649, 25.3951661 41.5668103)",
145386555,False,1,,unclassified,,True,72.508,"LINESTRING (25.3959127 41.5679417, 25.3960577 41.5682188, 25.396289 41.5685282)",
484648509,False,,,residential,,True,362.33299999999986,"LINESTRING (25.3959127 41.5679417, 25.3951465 41.5678495, 25.3949999 41.5678568, 25.3949055 41.5678885, 25.394811 41.5679299, 25.3947589 41.5679884, 25.3947133 41.5680932, 25.3946873 41.5682515, 25.3946992 41.5684221, 25.3947426 41.5685739, 25.3947649 41.5687432, 25.3947524 41.568869, 25.3947389 41.568953, 25.3947544 41.569043, 25.3950969 41.5695726, 25.3951053 41.5696437, 25.3951238 41.5696819, 25.3951684 41.569707, 25.3952151 41.5697163, 25.3952958 41.569721, 25.3953782 41.569724, 25.3954568 41.5697377, 25.3955543 41.569778, 25.3956715 41.5698456, 25.3957923 41.5699183)",
484648507,False,2,5,primary,90,False,53.501999999999995,"LINESTRING (25.3894822 41.5699409, 25.3892789 41.5696418, 25.389178 41.5695173)",
484648508,False,2,5,primary,90,False,38.215,"LINESTRING (25.3894822 41.5699409, 25.3895252 41.5700398, 25.3895705 41.570154, 25.3896109 41.5702707)",
484648508,False,2,5,primary,90,True,38.215,"LINESTRING (25.3896109 41.5702707, 25.3895705 41.570154, 25.3895252 41.5700398, 25.3894822 41.5699409)",
484648504,False,,,unclassified,,True,249.913,"LINESTRING (25.3910679 41.5654302, 25.3912728 41.5655065, 25.3916825 41.5656662, 25.3923254 41.5657068, 25.3925238 41.5657555, 25.3927317 41.5659041, 25.3927891 41.5659492, 25.3921894 41.5666287)",
27998406,True,1,,secondary_link,30,False,37.297000000000004,"LINESTRING (25.3889565 41.569297, 25.3891146 41.5693478, 25.3891669 41.5693578, 25.38923 41.5693648, 25.3892932 41.5693638, 25.3893362 41.5693581, 25.3893855 41.5693467)",
1047101132,False,2,5,primary,90,True,30.683,"LINESTRING (25.3889565 41.569297, 25.3891103 41.5694404, 25.389178 41.5695173)",
