osmid,oneway,name,highway,reversed,length,ref,maxspeed,geometry,bridge,access
116905786,True,Георги Димитров,residential,False,56.325,,50,"LINESTRING (25.936465 42.2917007, 25.9370287 42.2919883)",,
100507094,False,Георги Димитров,tertiary,True,38.909000000000006,554,20,"LINESTRING (25.936465 42.2917007, 25.9363202 42.2915823, 25.9361433 42.2914442)",,
231888094,False,Заводска,tertiary,True,29.553,554,40,"LINESTRING (25.936465 42.2917007, 25.9365182 42.2918225, 25.9365519 42.291958)",,
100971044,False,,residential,False,84.678,,,"LINESTRING (25.9381657 42.2897346, 25.9380051 42.2904868)",,
100507105,False,Иван Сакарски,residential,False,126.904,,50,"LINESTRING (25.9381657 42.2897346, 25.9383759 42.2897608, 25.9388458 42.289848, 25.9393628 42.2899348, 25.93967 42.2899864)",,
157659850,False,Димитър Благоев,residential,True,87.12,,,"LINESTRING (25.9381657 42.2897346, 25.93803 42.2897249, 25.9378936 42.2897374, 25.937786 42.2897537, 25.9376757 42.2897864, 25.9371636 42.2899479)",,
100507094,False,Георги Димитров,tertiary,False,50.972,554,20,"LINESTRING (25.9357052 42.29112, 25.9361433 42.2914442)",,
100507094,False,Георги Димитров,tertiary,True,73.613,554,20,"LINESTRING (25.9357052 42.29112, 25.9350536 42.2906662)",,
"[100971056, 100971047]",False,Еделвайс,residential,False,140.799,,50,"LINESTRING (25.9357052 42.29112, 25.9360277 42.2908672, 25.9367901 42.291392, 25.9369367 42.2914931)",,
100507094,False,Георги Димитров,tertiary,True,13.075,554,20,"LINESTRING (25.9348583 42.2905353, 25.934739 42.2904576)",,
100507094,False,Георги Димитров,tertiary,False,21.68,554,20,"LINESTRING (25.9348583 42.2905353, 25.9349025 42.2905632, 25.9350536 42.2906662)",,
157659849,False,Димитър Благоев,residential,True,40.696,,,"LINESTRING (25.9348583 42.2905353, 25.9347684 42.2905776, 25.9345856 42.2906599, 25.9344283 42.2907153)",,
"[100771736, 157659839]",False,"['Болшевишка', 'Гео Милев']",residential,False,234.15899999999996,,,"LINESTRING (25.9356119 42.2901669, 25.9354901 42.2899528, 25.9351962 42.2894132, 25.9351069 42.2893141, 25.9350346 42.2892339, 25.9349833 42.2891548, 25.9349294 42.2890212, 25.9360627 42.2888863)",,
157659851,False,Димитър Благоев,residential,False,88.303,,,"LINESTRING (25.9356119 42.2901669, 25.9356641 42.2901496, 25.9365906 42.2898406)",,
157659851,False,Димитър Благоев,residential,True,78.744,,,"LINESTRING (25.9356119 42.2901669, 25.9351202 42.2903332, 25.934739 42.2904576)",,
157659841,False,Валентина Терешкова,residential,False,126.857,,50,"LINESTRING (25.9347638 42.2877773, 25.9363057 42.2877562)",,
157659841,False,Валентина Терешкова,residential,True,147.335,,50,"LINESTRING (25.9347638 42.2877773, 25.9329786 42.2876698)",,
750968479,False,Гита,residential,False,79.52,,,"LINESTRING (25.9347638 42.2877773, 25.9346808 42.2870648)",,
157659849,False,Димитър Благоев,residential,False,81.758,,,"LINESTRING (25.9334998 42.2909777, 25.9344283 42.2907153)",,
"[100771298, 229965357]",False,Здравец,residential,False,253.118,,,"LINESTRING (25.9334998 42.2909777, 25.9329264 42.2902983, 25.9334246 42.290054, 25.9334816 42.290026, 25.9344283 42.2907153)",,
157659849,False,Димитър Благоев,residential,True,101.632,,,"LINESTRING (25.9334998 42.2909777, 25.9323606 42.2913316)",,
157659849,False,Димитър Благоев,residential,True,81.758,,,"LINESTRING (25.9344283 42.2907153, 25.9334998 42.2909777)",,
"[100771298, 229965357]",False,Здравец,residential,True,253.118,,,"LINESTRING (25.9344283 42.2907153, 25.9334816 42.290026, 25.9334246 42.290054, 25.9329264 42.2902983, 25.9334998 42.2909777)",,
157659849,False,Димитър Благоев,residential,False,40.696,,,"LINESTRING (25.9344283 42.2907153, 25.9345856 42.2906599, 25.9347684 42.2905776, 25.9348583 42.2905353)",,
100971044,False,,residential,True,84.678,,,"LINESTRING (25.9380051 42.2904868, 25.9381657 42.2897346)",,
100971045,False,,residential,False,79.111,,50,"LINESTRING (25.9380051 42.2904868, 25.9370676 42.2906456)",,
100971045,False,,residential,True,209.679,,50,"LINESTRING (25.9380051 42.2904868, 25.9383208 42.2905399, 25.9391313 42.2906763, 25.9394866 42.290736, 25.93967 42.2899864)",,
100507105,False,Иван Сакарски,residential,True,126.904,,50,"LINESTRING (25.93967 42.2899864, 25.9393628 42.2899348, 25.9388458 42.289848, 25.9383759 42.2897608, 25.9381657 42.2897346)",,
100971045,False,,residential,False,209.679,,50,"LINESTRING (25.93967 42.2899864, 25.9394866 42.290736, 25.9391313 42.2906763, 25.9383208 42.2905399, 25.9380051 42.2904868)",,
100971048,False,,residential,True,42.607,,,"LINESTRING (25.9394936 42.2919148, 25.9394121 42.2922932)",,
100971047,False,Еделвайс,residential,True,219.222,,50,"LINESTRING (25.9394936 42.2919148, 25.9390234 42.2918583, 25.9385542 42.2918138, 25.9380191 42.2917592, 25.9375196 42.2917071, 25.9373586 42.291694, 25.9372991 42.2916813, 25.9372361 42.2916664, 25.9371744 42.2916406, 25.9369367 42.2914931)",,
100971048,False,,residential,False,42.607,,,"LINESTRING (25.9394121 42.2922932, 25.9394936 42.2919148)",,
157659842,False,Георги Димитров,residential,False,199.09599999999998,,50,"LINESTRING (25.9394121 42.2922932, 25.9391721 42.2922658, 25.9387923 42.2922224, 25.938452 42.2921835, 25.9381963 42.2921543, 25.9376757 42.2920948, 25.9375851 42.292082, 25.9373166 42.2920442, 25.9372245 42.2920312, 25.9370287 42.2919883)",,
157659842,False,Георги Димитров,residential,True,29.355,,50,"LINESTRING (25.9394121 42.2922932, 25.939495 42.2923003, 25.9397666 42.2923237)",,
100971047,False,Еделвайс,residential,False,219.22199999999998,,50,"LINESTRING (25.9369367 42.2914931, 25.9371744 42.2916406, 25.9372361 42.2916664, 25.9372991 42.2916813, 25.9373586 42.291694, 25.9375196 42.2917071, 25.9380191 42.2917592, 25.9385542 42.2918138, 25.9390234 42.2918583, 25.9394936 42.2919148)",,
"[100971056, 100971047]",False,Еделвайс,residential,True,140.799,,50,"LINESTRING (25.9369367 42.2914931, 25.9367901 42.291392, 25.9360277 42.2908672, 25.9357052 42.29112)",,
100971049,False,,residential,False,94.852,,,"LINESTRING (25.9369367 42.2914931, 25.9370535 42.2907491, 25.9370676 42.2906456)",,
100971049,False,,residential,True,77.982,,,"LINESTRING (25.9371636 42.2899479, 25.9371067 42.2903612, 25.9370937 42.2904561, 25.9370676 42.2906456)",,
157659850,False,Димитър Благоев,residential,False,87.12,,,"LINESTRING (25.9371636 42.2899479, 25.9376757 42.2897864, 25.937786 42.2897537, 25.9378936 42.2897374, 25.93803 42.2897249, 25.9381657 42.2897346)",,
157659850,False,Димитър Благоев,residential,True,191.057,,,"LINESTRING (25.9371636 42.2899479, 25.9369088 42.2900332, 25.9367924 42.2900722, 25.935908 42.290375, 25.9358274 42.2904026, 25.9350536 42.2906662)",,
157659841,False,Валентина Терешкова,residential,False,147.335,,50,"LINESTRING (25.9329786 42.2876698, 25.9347638 42.2877773)",,
236589349,False,Митьо Станев,tertiary,False,17.901,554,50,"LINESTRING (25.9329786 42.2876698, 25.9329463 42.2875106)",,
236589349,False,Митьо Станев,tertiary,True,119.133,554,50,"LINESTRING (25.9329786 42.2876698, 25.9330917 42.2882584, 25.9331325 42.2884736, 25.9331441 42.2885346, 25.9331534 42.2885838, 25.9331817 42.2887306)",,
101010430,False,,residential,False,21.398,,50,"LINESTRING (25.9366099 42.2922784, 25.9368679 42.2922537)",,
231888094,False,Заводска,tertiary,False,35.945,554,40,"LINESTRING (25.9366099 42.2922784, 25.9365688 42.2920515, 25.9365519 42.291958)",,
101010433,False,,residential,True,15.788,,,"LINESTRING (25.9397933 42.2924643, 25.9397666 42.2923237)",,
101010430,False,,residential,True,243.02200000000002,,50,"LINESTRING (25.9397933 42.2924643, 25.9395189 42.2924432, 25.9393958 42.2924337, 25.939185 42.2924129, 25.9388854 42.2923833, 25.9386616 42.2923612, 25.9385618 42.2923493, 25.9382313 42.2923098, 25.9382167 42.2923081, 25.9376136 42.292235, 25.9375923 42.2922319, 25.9374547 42.292212, 25.9373346 42.2922104, 25.9372431 42.2922189, 25.937056 42.2922363, 25.9368679 42.2922537)",,
101010430,False,,residential,True,21.398,,50,"LINESTRING (25.9368679 42.2922537, 25.9366099 42.2922784)",,
101010430,False,,residential,False,243.022,,50,"LINESTRING (25.9368679 42.2922537, 25.937056 42.2922363, 25.9372431 42.2922189, 25.9373346 42.2922104, 25.9374547 42.292212, 25.9375923 42.2922319, 25.9376136 42.292235, 25.9382167 42.2923081, 25.9382313 42.2923098, 25.9385618 42.2923493, 25.9386616 42.2923612, 25.9388854 42.2923833, 25.939185 42.2924129, 25.9393958 42.2924337, 25.9395189 42.2924432, 25.9397933 42.2924643)",,
101010433,False,,residential,False,15.788,,,"LINESTRING (25.9397666 42.2923237, 25.9397933 42.2924643)",,
157659842,False,Георги Димитров,residential,False,29.355,,50,"LINESTRING (25.9397666 42.2923237, 25.939495 42.2923003, 25.9394121 42.2922932)",,
101010435,False,Детелина,residential,True,92.747,,50,"LINESTRING (25.9346146 42.2927104, 25.9342346 42.2919251)",,
101011073,False,Младост,residential,False,113.853,,50,"LINESTRING (25.9346146 42.2927104, 25.9359782 42.2925345)",,
101011073,False,Младост,residential,True,194.195,,50,"LINESTRING (25.9346146 42.2927104, 25.9344945 42.2928965, 25.9341544 42.2929883, 25.9337499 42.2929305, 25.9335753 42.2925905, 25.9331984 42.2924716, 25.9329889 42.2922137)",,
101011073,False,Младост,residential,True,113.853,,50,"LINESTRING (25.9359782 42.2925345, 25.9346146 42.2927104)",,
101010435,False,Детелина,residential,False,92.747,,50,"LINESTRING (25.9342346 42.2919251, 25.9346146 42.2927104)",,
157659882,False,Спортна,residential,True,107.371,,50,"LINESTRING (25.9342346 42.2919251, 25.9329889 42.2922137)",,
157659882,False,Спортна,residential,False,165.88,,50,"LINESTRING (25.9342346 42.2919251, 25.9358184 42.2915362, 25.9361433 42.2914442)",,
101153707,False,Детелина,residential,False,120.99,,,"LINESTRING (25.9346808 42.2870648, 25.9361393 42.2869243)",,
750968479,False,Гита,residential,True,79.52,,,"LINESTRING (25.9346808 42.2870648, 25.9347638 42.2877773)",,
"[157659869, 750968479]",False,"['Гита', 'Поп Минчо']",residential,False,147.053,,50,"LINESTRING (25.9346808 42.2870648, 25.9346008 42.2869565, 25.9345804 42.2867368, 25.9345244 42.2864066, 25.9346008 42.2862879, 25.9346312 42.2857738)",,
101153707,False,Детелина,residential,True,120.99,,,"LINESTRING (25.9361393 42.2869243, 25.9346808 42.2870648)",,
157659876,False,Христо Драганов,residential,False,93.51,,,"LINESTRING (25.9361393 42.2869243, 25.9363057 42.2877562)",,
157659876,False,Христо Драганов,residential,True,88.972,,,"LINESTRING (25.9361393 42.2869243, 25.936064 42.2866462, 25.935844 42.286156)",,
116905785,False,,residential,False,40.829,,50,"LINESTRING (25.9365519 42.291958, 25.9366956 42.2919325, 25.936797 42.2919262, 25.9369017 42.2919487, 25.9370287 42.2919883)",,
231888094,False,Заводска,tertiary,False,29.553,554,40,"LINESTRING (25.9365519 42.291958, 25.9365182 42.2918225, 25.936465 42.2917007)",,
231888094,False,Заводска,tertiary,True,35.945,554,40,"LINESTRING (25.9365519 42.291958, 25.9365688 42.2920515, 25.9366099 42.2922784)",,
116905785,False,,residential,True,40.829,,50,"LINESTRING (25.9370287 42.2919883, 25.9369017 42.2919487, 25.936797 42.2919262, 25.9366956 42.2919325, 25.9365519 42.291958)",,
157659842,False,Георги Димитров,residential,True,199.09600000000003,,50,"LINESTRING (25.9370287 42.2919883, 25.9372245 42.2920312, 25.9373166 42.2920442, 25.9375851 42.292082, 25.9376757 42.2920948, 25.9381963 42.2921543, 25.938452 42.2921835, 25.9387923 42.2922224, 25.9391721 42.2922658, 25.9394121 42.2922932)",,
157659869,False,Поп Минчо,residential,True,54.035,,50,"LINESTRING (25.9347387 42.2852944, 25.9346312 42.2857738)",,
157659869,False,Поп Минчо,residential,False,54.035,,50,"LINESTRING (25.9346312 42.2857738, 25.9347387 42.2852944)",,
157659880,False,Рашо Костов,residential,False,51.955,,50,"LINESTRING (25.9346312 42.2857738, 25.9352529 42.2858561)",,
"[157659869, 750968479]",False,"['Гита', 'Поп Минчо']",residential,True,147.053,,50,"LINESTRING (25.9346312 42.2857738, 25.9346008 42.2862879, 25.9345244 42.2864066, 25.9345804 42.2867368, 25.9346008 42.2869565, 25.9346808 42.2870648)",,
157659880,False,Рашо Костов,residential,True,162.54,,50,"LINESTRING (25.9346312 42.2857738, 25.9337412 42.2857018, 25.9333907 42.285705, 25.9330127 42.2857436, 25.9326675 42.2857788)",,
157659880,False,Рашо Костов,residential,False,58.961,,50,"LINESTRING (25.9352529 42.2858561, 25.935844 42.286156)",,
157659880,False,Рашо Костов,residential,True,51.955,,50,"LINESTRING (25.9352529 42.2858561, 25.9346312 42.2857738)",,
157659874,False,Съби Димитров,residential,True,196.423,,,"LINESTRING (25.9373012 42.2860805, 25.937685 42.287824)",,
157659880,False,Рашо Костов,residential,False,83.574,,50,"LINESTRING (25.9373012 42.2860805, 25.938217 42.2864059)",,
157659880,False,Рашо Костов,residential,True,120.165,,50,"LINESTRING (25.9373012 42.2860805, 25.935844 42.286156)",,
157659880,False,Рашо Костов,residential,False,120.165,,50,"LINESTRING (25.935844 42.286156, 25.9373012 42.2860805)",,
157659880,False,Рашо Костов,residential,True,58.961,,50,"LINESTRING (25.935844 42.286156, 25.9352529 42.2858561)",,
157659876,False,Христо Драганов,residential,False,88.972,,,"LINESTRING (25.935844 42.286156, 25.936064 42.2866462, 25.9361393 42.2869243)",,
157659852,False,Драго Динев,residential,True,169.909,,,"LINESTRING (25.938217 42.2864059, 25.9386561 42.287899)",,
157659880,False,Рашо Костов,residential,True,83.574,,50,"LINESTRING (25.938217 42.2864059, 25.9373012 42.2860805)",,
157659841,False,Валентина Терешкова,residential,False,19.992,,50,"LINESTRING (25.9363057 42.2877562, 25.9365487 42.2877591)",,
157659841,False,Валентина Терешкова,residential,True,126.857,,50,"LINESTRING (25.9363057 42.2877562, 25.9347638 42.2877773)",,
157659876,False,Христо Драганов,residential,True,93.51,,,"LINESTRING (25.9363057 42.2877562, 25.9361393 42.2869243)",,
244858626,False,Жельо Дичев,residential,False,37.294,,,"LINESTRING (25.9363057 42.2877562, 25.93641 42.2880826)",,
157659841,False,Валентина Терешкова,residential,False,80.316,,50,"LINESTRING (25.937685 42.287824, 25.9386561 42.287899)",,
157659841,False,Валентина Терешкова,residential,True,93.749,,50,"LINESTRING (25.937685 42.287824, 25.9365487 42.2877591)",,
157659874,False,Съби Димитров,residential,False,196.423,,,"LINESTRING (25.937685 42.287824, 25.9373012 42.2860805)",,
157659841,False,Валентина Терешкова,residential,True,80.316,,50,"LINESTRING (25.9386561 42.287899, 25.937685 42.287824)",,
157659852,False,Драго Динев,residential,False,169.909,,,"LINESTRING (25.9386561 42.287899, 25.938217 42.2864059)",,
157659852,False,Драго Динев,residential,True,65.805,,,"LINESTRING (25.9386561 42.287899, 25.9388082 42.28848)",,
244858599,False,,residential,False,37.738,,,"LINESTRING (25.93641 42.2880826, 25.9365487 42.2877591)",,
244858626,False,Жельо Дичев,residential,True,37.294,,,"LINESTRING (25.93641 42.2880826, 25.9363057 42.2877562)",,
244858626,False,Жельо Дичев,residential,False,94.07900000000001,,,"LINESTRING (25.93641 42.2880826, 25.9360742 42.2888039, 25.9360624 42.2888514, 25.9360627 42.2888863)",,
157659839,False,Болшевишка,residential,True,230.314,,,"LINESTRING (25.9388082 42.28848, 25.9360627 42.2888863)",,
157659852,False,Драго Динев,residential,False,65.805,,,"LINESTRING (25.9388082 42.28848, 25.9386561 42.287899)",,
157659851,False,Димитър Благоев,residential,True,256.7,,,"LINESTRING (25.9388082 42.28848, 25.9388673 42.2886549, 25.9388552 42.2887445, 25.9388065 42.288837, 25.938718 42.2889233, 25.9386295 42.2889948, 25.9384402 42.2891116, 25.9382446 42.2892011, 25.9375186 42.2895028, 25.9372441 42.2896089, 25.9366428 42.2898224, 25.9365906 42.2898406)",,
157659839,False,Болшевишка,residential,False,230.314,,,"LINESTRING (25.9360627 42.2888863, 25.9388082 42.28848)",,
"[100771736, 157659839]",False,"['Болшевишка', 'Гео Милев']",residential,True,234.159,,,"LINESTRING (25.9360627 42.2888863, 25.9349294 42.2890212, 25.9349833 42.2891548, 25.9350346 42.2892339, 25.9351069 42.2893141, 25.9351962 42.2894132, 25.9354901 42.2899528, 25.9356119 42.2901669)",,
244858626,False,Жельо Дичев,residential,False,114.697,,,"LINESTRING (25.9360627 42.2888863, 25.9360762 42.2889248, 25.9365906 42.2898406)",,
244858626,False,Жельо Дичев,residential,True,94.07900000000001,,,"LINESTRING (25.9360627 42.2888863, 25.9360624 42.2888514, 25.9360742 42.2888039, 25.93641 42.2880826)",,
157659851,False,Димитър Благоев,residential,False,256.70000000000005,,,"LINESTRING (25.9365906 42.2898406, 25.9366428 42.2898224, 25.9372441 42.2896089, 25.9375186 42.2895028, 25.9382446 42.2892011, 25.9384402 42.2891116, 25.9386295 42.2889948, 25.938718 42.2889233, 25.9388065 42.288837, 25.9388552 42.2887445, 25.9388673 42.2886549, 25.9388082 42.28848)",,
157659851,False,Димитър Благоев,residential,True,88.303,,,"LINESTRING (25.9365906 42.2898406, 25.9356641 42.2901496, 25.9356119 42.2901669)",,
244858626,False,Жельо Дичев,residential,True,114.697,,,"LINESTRING (25.9365906 42.2898406, 25.9360762 42.2889248, 25.9360627 42.2888863)",,
157659849,False,Димитър Благоев,residential,False,101.632,,,"LINESTRING (25.9323606 42.2913316, 25.9334998 42.2909777)",,
157659859,False,Крайречна,residential,False,110.868,,50,"LINESTRING (25.9323606 42.2913316, 25.9323982 42.2913844, 25.9329253 42.2921245, 25.9329889 42.2922137)",,yes
157659859,False,Крайречна,residential,True,197.766,,50,"LINESTRING (25.9323606 42.2913316, 25.9315371 42.2902306, 25.931219 42.2897666)",,yes
157659882,False,Спортна,residential,False,107.371,,50,"LINESTRING (25.9329889 42.2922137, 25.9342346 42.2919251)",,
101011073,False,Младост,residential,False,194.195,,50,"LINESTRING (25.9329889 42.2922137, 25.9331984 42.2924716, 25.9335753 42.2925905, 25.9337499 42.2929305, 25.9341544 42.2929883, 25.9344945 42.2928965, 25.9346146 42.2927104)",,
157659859,False,Крайречна,residential,True,110.868,,50,"LINESTRING (25.9329889 42.2922137, 25.9329253 42.2921245, 25.9323982 42.2913844, 25.9323606 42.2913316)",,yes
236589349,False,Митьо Станев,tertiary,True,17.901,554,50,"LINESTRING (25.9329463 42.2875106, 25.9329786 42.2876698)",,
"[703193563, 236589348]",False,Валентина Терешкова,residential,"[False, True]",330.364,,50,"LINESTRING (25.9329463 42.2875106, 25.9322287 42.2875899, 25.9315679 42.2876292, 25.9314418 42.2876156, 25.9312892 42.2875952, 25.9311599 42.2875037, 25.9307358 42.2869898, 25.930635 42.2867745, 25.9305043 42.2865981, 25.9302751 42.2863658, 25.9302155 42.2862606, 25.930204 42.2860911)",,
236589349,False,Митьо Станев,tertiary,False,193.953,554,50,"LINESTRING (25.9329463 42.2875106, 25.9328914 42.2872429, 25.9328137 42.286783, 25.9326675 42.2857788)",,
157659894,False,23 септември,residential,True,131.057,,,"LINESTRING (25.931603 42.2888895, 25.9331817 42.2887306)",,
244831797,False,,residential,True,87.707,,,"LINESTRING (25.931603 42.2888895, 25.9318396 42.2896586)",,
"[157659859, 157659894]",False,"['Крайречна', '23 септември']",residential,False,127.253,,50,"LINESTRING (25.931603 42.2888895, 25.9312256 42.2889285, 25.9311047 42.2891605, 25.9312239 42.2896613, 25.931219 42.2897666)",,yes
87836597,False,Тачо Даскалов,residential,False,52.442,,50,"LINESTRING (25.9318396 42.2896586, 25.931219 42.2897666)",,
87836597,False,Тачо Даскалов,residential,True,125.423,,50,"LINESTRING (25.9318396 42.2896586, 25.9332728 42.2892736)",,
244831797,False,,residential,False,87.707,,,"LINESTRING (25.9318396 42.2896586, 25.931603 42.2888895)",,
100971045,False,,residential,True,79.111,,50,"LINESTRING (25.9370676 42.2906456, 25.9380051 42.2904868)",,
100971049,False,,residential,False,77.982,,,"LINESTRING (25.9370676 42.2906456, 25.9370937 42.2904561, 25.9371067 42.2903612, 25.9371636 42.2899479)",,
100971049,False,,residential,True,94.852,,,"LINESTRING (25.9370676 42.2906456, 25.9370535 42.2907491, 25.9369367 42.2914931)",,
157659841,False,Валентина Терешкова,residential,False,93.749,,50,"LINESTRING (25.9365487 42.2877591, 25.937685 42.287824)",,
157659841,False,Валентина Терешкова,residential,True,19.992,,50,"LINESTRING (25.9365487 42.2877591, 25.9363057 42.2877562)",,
244858599,False,,residential,True,37.738,,,"LINESTRING (25.9365487 42.2877591, 25.93641 42.2880826)",,
244868158,False,,residential,True,54.004,,,"LINESTRING (25.9309392 42.2850456, 25.9314263 42.2853712)",,
703193566,False,,residential,False,38.022999999999996,,,"LINESTRING (25.9309392 42.2850456, 25.9307289 42.2850498, 25.930486 42.2850006)",,
236589349,False,Митьо Станев,tertiary,True,60.399,554,50,"LINESTRING (25.9325295 42.2852453, 25.9326675 42.2857788)",,
244868158,False,,residential,False,79.016,,,"LINESTRING (25.9325295 42.2852453, 25.9316541 42.2854206, 25.9316008 42.2854162)",,
703193562,False,,residential,True,62.51400000000001,,,"LINESTRING (25.9320492 42.2858024, 25.9319972 42.2857383, 25.9319712 42.2856913, 25.9319576 42.2856535, 25.9318636 42.2856196, 25.9316711 42.2855637, 25.9316023 42.2855077, 25.9316008 42.2854162)",,
703193561,False,,residential,True,30.506999999999998,,,"LINESTRING (25.9304883 42.2847327, 25.9304607 42.2847988, 25.9304974 42.2849243, 25.930486 42.2850006)",,
703193567,False,,residential,True,66.21,,,"LINESTRING (25.9308069 42.2856925, 25.9308436 42.2855806, 25.9308986 42.2855569, 25.9309857 42.2855365, 25.9311255 42.2854789, 25.9314263 42.2853712)",,
244868158,False,,residential,False,15.915000000000001,,,"LINESTRING (25.9316008 42.2854162, 25.9314786 42.2854062, 25.9314263 42.2853712)",,
244868158,False,,residential,True,79.016,,,"LINESTRING (25.9316008 42.2854162, 25.9316541 42.2854206, 25.9325295 42.2852453)",,
703193562,False,,residential,False,62.51400000000001,,,"LINESTRING (25.9316008 42.2854162, 25.9316023 42.2855077, 25.9316711 42.2855637, 25.9318636 42.2856196, 25.9319576 42.2856535, 25.9319712 42.2856913, 25.9319972 42.2857383, 25.9320492 42.2858024)",,
703193564,False,,residential,True,64.02199999999999,,,"LINESTRING (25.9303625 42.2856368, 25.9302903 42.2856357, 25.9302181 42.2856143, 25.9301806 42.2855524, 25.9300986 42.2851601)",,
"[703193563, 236589348]",False,Валентина Терешкова,residential,"[False, True]",330.36400000000003,,50,"LINESTRING (25.930204 42.2860911, 25.9302155 42.2862606, 25.9302751 42.2863658, 25.9305043 42.2865981, 25.930635 42.2867745, 25.9307358 42.2869898, 25.9311599 42.2875037, 25.9312892 42.2875952, 25.9314418 42.2876156, 25.9315679 42.2876292, 25.9322287 42.2875899, 25.9329463 42.2875106)",,
703193563,False,,residential,True,116.801,,,"LINESTRING (25.930204 42.2860911, 25.9301307 42.2860334, 25.9299335 42.2858808, 25.9297249 42.2856976, 25.9296241 42.2855687, 25.9296332 42.2854755, 25.9295897 42.2853534, 25.9295668 42.2852024)",,
