osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,access,junction
1197028638,Плевен,residential,False,False,16.157,"LINESTRING (27.2621006 44.1151889, 27.2619829 44.1153071)",,,,
169949862,Плиска,residential,False,False,168.708,"LINESTRING (27.2621006 44.1151889, 27.262695 44.1145909, 27.2635859 44.1150418)",,,,
169949995,Д-р Петър Вичев,residential,False,False,67.491,"LINESTRING (27.2619829 44.1153071, 27.2613617 44.1148954)",,,,
169949995,Д-р Петър Вичев,residential,False,True,40.972,"LINESTRING (27.2619829 44.1153071, 27.2623555 44.1155605)",,,,
1197028638,Плевен,residential,False,True,16.157,"LINESTRING (27.2619829 44.1153071, 27.2621006 44.1151889)",,,,
392577711,Отец Паисий,residential,False,False,193.863,"LINESTRING (27.2619829 44.1153071, 27.2616441 44.1156544, 27.2611429 44.1162572, 27.2610155 44.1163946, 27.2609419 44.1164737, 27.2608298 44.1166276, 27.2607591 44.116804)",,,,
30722975,Добруджа,tertiary,False,True,86.12,"LINESTRING (27.2637526 44.1164274, 27.2635518 44.1164919, 27.2627484 44.1167098)",2,50,yes,
30722977,Добруджа,tertiary,False,False,198.21800000000002,"LINESTRING (27.2637526 44.1164274, 27.2639739 44.1163228, 27.264315 44.1161021, 27.264877 44.1156834, 27.2655354 44.1151928)",4,50,,
169949995,Д-р Петър Вичев,residential,False,False,95.07,"LINESTRING (27.2637526 44.1164274, 27.2635061 44.1162775, 27.2631801 44.116077, 27.2628928 44.1158391)",,,,
169949930,,residential,False,True,51.128,"LINESTRING (27.2655354 44.1151928, 27.2660771 44.1154381)",,,,
30722977,Добруджа,tertiary,False,True,198.21800000000002,"LINESTRING (27.2655354 44.1151928, 27.264877 44.1156834, 27.264315 44.1161021, 27.2639739 44.1163228, 27.2637526 44.1164274)",4,50,,
392577711,Отец Паисий,residential,False,False,34.351,"LINESTRING (27.2607591 44.116804, 27.2606553 44.1171038)",,,,
169949856,София,residential,False,True,180.78099999999998,"LINESTRING (27.2607591 44.116804, 27.2607788 44.1166142, 27.260774 44.1164696, 27.2607549 44.1161901, 27.2607137 44.1156623, 27.2607013 44.1155639, 27.2606726 44.1154571, 27.2606557 44.1153625, 27.260654 44.1152909, 27.2606701 44.1151837)",,,,
392577711,Отец Паисий,residential,False,True,193.863,"LINESTRING (27.2607591 44.116804, 27.2608298 44.1166276, 27.2609419 44.1164737, 27.2610155 44.1163946, 27.2611429 44.1162572, 27.2616441 44.1156544, 27.2619829 44.1153071)",,,,
392577711,Отец Паисий,residential,False,True,34.351,"LINESTRING (27.2606553 44.1171038, 27.2607591 44.116804)",,,,
30722975,Добруджа,tertiary,False,False,173.829,"LINESTRING (27.2606553 44.1171038, 27.2608948 44.1170913, 27.2611708 44.1170733, 27.2613099 44.117058, 27.2615556 44.1170171, 27.2619329 44.1169216, 27.2627484 44.1167098)",2,50,yes,
