osmid,bridge,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,access
262372357,,,residential,False,False,26.19,"LINESTRING (24.399758 41.7423019, 24.399747 41.7423277, 24.3997461 41.7423756, 24.3997768 41.7425345)",,,
"[126906416, 285453482, 285453479]",yes,,residential,False,"[False, True]",72.17,"LINESTRING (24.399758 41.7423019, 24.3999129 41.7422536, 24.4004269 41.7420379, 24.4005332 41.742011)",,,
262214053,,,residential,False,False,70.222,"LINESTRING (24.3944667 41.7437318, 24.3951779 41.7440742)",,,
285459863,,,residential,False,False,81.108,"LINESTRING (24.3944667 41.7437318, 24.395417 41.7435606)",,,
262214053,,,residential,False,True,86.848,"LINESTRING (24.3944667 41.7437318, 24.3941262 41.743643, 24.3934536 41.743542)",,,
262214053,,,residential,False,True,70.222,"LINESTRING (24.3951779 41.7440742, 24.3944667 41.7437318)",,,
445905379,,,residential,False,False,60.457,"LINESTRING (24.3951779 41.7440742, 24.395417 41.7435606)",,,
445905378,,Катя Ванчева,residential,False,False,188.87099999999998,"LINESTRING (24.3951779 41.7440742, 24.3965008 41.7441968, 24.3974406 41.7442586)",,,
447156680,,,residential,False,True,46.592,"LINESTRING (24.3951779 41.7440742, 24.3950183 41.7443848, 24.3949931 41.7444691)",,,
334680717,,,residential,False,False,59.23,"LINESTRING (24.3974406 41.7442586, 24.3973116 41.7437347)",,,
445905378,,Катя Ванчева,residential,False,False,64.028,"LINESTRING (24.3974406 41.7442586, 24.3978798 41.7442622, 24.3982047 41.7442094)",,,
445905378,,Катя Ванчева,residential,False,True,188.87099999999998,"LINESTRING (24.3974406 41.7442586, 24.3965008 41.7441968, 24.3951779 41.7440742)",,,
445905378,,Катя Ванчева,residential,False,False,27.507,"LINESTRING (24.3994951 41.7439815, 24.3998118 41.7439083)",,,
285459881,,Балкан,residential,False,False,198.351,"LINESTRING (24.3994951 41.7439815, 24.3994324 41.7440448, 24.3993353 41.7441386, 24.399193 41.7442963, 24.3991232 41.744416, 24.3989973 41.7445513, 24.3986252 41.7446836, 24.39831 41.744744, 24.3981896 41.744824, 24.3981633 41.7449318, 24.3981939 41.745252)",,,
445905378,,Катя Ванчева,residential,False,True,110.077,"LINESTRING (24.3994951 41.7439815, 24.3989483 41.7440948, 24.3982047 41.7442094)",,,
285459852,,Люляк,residential,False,False,14.339,"LINESTRING (24.3998118 41.7439083, 24.3999427 41.7439925)",,,
445905378,,Катя Ванчева,residential,False,True,27.507,"LINESTRING (24.3998118 41.7439083, 24.3994951 41.7439815)",,,
262214105,,Люляк,residential,False,False,72.722,"LINESTRING (24.3998118 41.7439083, 24.3998833 41.7438269, 24.3999133 41.74374, 24.3998677 41.7432743)",,,
262353348,,Орфей,residential,False,True,90.63,"LINESTRING (24.3998118 41.7439083, 24.399468 41.743688, 24.3993631 41.7436104, 24.3991786 41.7434763, 24.3990107 41.7433548)",,,
262214105,,Люляк,residential,False,False,67.185,"LINESTRING (24.3998677 41.7432743, 24.3995536 41.7427174)",,,
285459866,,,residential,False,False,98.057,"LINESTRING (24.3998677 41.7432743, 24.4010011 41.7430243)",,,
262214105,,Люляк,residential,False,True,72.722,"LINESTRING (24.3998677 41.7432743, 24.3999133 41.74374, 24.3998833 41.7438269, 24.3998118 41.7439083)",,,
262213742,,,residential,False,False,83.977,"LINESTRING (24.3995536 41.7427174, 24.3990107 41.7433548)",,,
262213742,,,residential,False,True,27.505,"LINESTRING (24.3995536 41.7427174, 24.3997768 41.7425345)",,,
262214105,,Люляк,residential,False,True,67.185,"LINESTRING (24.3995536 41.7427174, 24.3998677 41.7432743)",,,
445905377,,,residential,False,True,106.833,"LINESTRING (24.3977281 41.7432697, 24.3990107 41.7433548)",,,
803225822,,,residential,False,False,8.78,"LINESTRING (24.3935015 41.7428243, 24.3934688 41.7427492)",,,
262213742,,,residential,False,True,83.977,"LINESTRING (24.3990107 41.7433548, 24.3995536 41.7427174)",,,
445905377,,,residential,False,False,106.833,"LINESTRING (24.3990107 41.7433548, 24.3977281 41.7432697)",,,
712193905,,,residential,False,False,67.88,"LINESTRING (24.3990107 41.7433548, 24.3985392 41.7438537)",,,
262353348,,Орфей,residential,False,False,90.63,"LINESTRING (24.3990107 41.7433548, 24.3991786 41.7434763, 24.3993631 41.7436104, 24.399468 41.743688, 24.3998118 41.7439083)",,,
445905379,,,residential,False,True,14.108,"LINESTRING (24.3956204 41.7430209, 24.3955742 41.743143)",,,
262355255,,Спартак,residential,False,False,116.292,"LINESTRING (24.395417 41.7435606, 24.3968097 41.7436788)",,,
285459863,,,residential,False,True,81.108,"LINESTRING (24.395417 41.7435606, 24.3944667 41.7437318)",,,
445905379,,,residential,False,False,48.232,"LINESTRING (24.395417 41.7435606, 24.3955742 41.743143)",,,
445905379,,,residential,False,True,60.457,"LINESTRING (24.395417 41.7435606, 24.3951779 41.7440742)",,,
712193905,,,residential,False,True,67.88,"LINESTRING (24.3985392 41.7438537, 24.3990107 41.7433548)",,,
262355255,,Спартак,residential,False,True,102.705,"LINESTRING (24.3985392 41.7438537, 24.3975736 41.7437601, 24.3973116 41.7437347)",,,
445905376,,,residential,False,False,48.316,"LINESTRING (24.3985392 41.7438537, 24.3984979 41.743898, 24.3984537 41.7439448, 24.3982047 41.7442094)",,,
262355255,,Спартак,residential,False,False,42.102,"LINESTRING (24.3968097 41.7436788, 24.3973116 41.7437347)",,,
262355255,,Спартак,residential,False,True,116.292,"LINESTRING (24.3968097 41.7436788, 24.395417 41.7435606)",,,
262356448,,,residential,False,True,86.318,"LINESTRING (24.3968097 41.7436788, 24.3968379 41.7435288, 24.3969057 41.7431673, 24.3969388 41.7429087)",,,
338120416,,,residential,False,False,10.147,"LINESTRING (24.4021044 41.7429795, 24.4022267 41.7429803)",,,
820208739,,Руен,residential,False,True,6.523,"LINESTRING (24.4021044 41.7429795, 24.4021423 41.7429281)",,,
820208739,,Руен,residential,False,False,103.666,"LINESTRING (24.4021044 41.7429795, 24.4009588 41.7429112, 24.4008594 41.7429208)",,,
285459866,,,residential,False,False,7.473,"LINESTRING (24.4010011 41.7430243, 24.4010022 41.7429571)",,,
285459866,,,residential,False,True,98.057,"LINESTRING (24.4010011 41.7430243, 24.3998677 41.7432743)",,,
285459872,,,residential,False,True,130.52800000000002,"LINESTRING (24.4010011 41.7430243, 24.4011574 41.7429975, 24.4015079 41.7430269, 24.4015384 41.743036, 24.4015363 41.7430602, 24.400826 41.7435799)",,,
445905379,,,residential,False,False,14.108,"LINESTRING (24.3955742 41.743143, 24.3956204 41.7430209)",,,
445905379,,,residential,False,True,48.232,"LINESTRING (24.3955742 41.743143, 24.395417 41.7435606)",,,
285459871,,,residential,False,True,179.26,"LINESTRING (24.3955742 41.743143, 24.3952443 41.7431282, 24.3940862 41.7434051, 24.3938523 41.7434526, 24.3934809 41.7434431)",,,
262214053,,,residential,False,False,86.848,"LINESTRING (24.3934536 41.743542, 24.3941262 41.743643, 24.3944667 41.7437318)",,,
285459855,,,residential,False,True,34.916,"LINESTRING (24.3934536 41.743542, 24.3933952 41.743614, 24.3933549 41.7436658, 24.3933083 41.7437108, 24.3931735 41.7437625)",,,
338757414,,Младост,residential,False,True,120.958,"LINESTRING (24.4043819 41.743505, 24.4039243 41.7433339, 24.4030197 41.7431272)",,,
285459864,,,residential,False,False,176.58200000000005,"LINESTRING (24.400826 41.7435799, 24.401246 41.7434544, 24.4015678 41.7434282, 24.4017779 41.7434691, 24.4020056 41.7435785, 24.4022442 41.7437369, 24.4023887 41.7438807, 24.4024574 41.7439872, 24.4024826 41.7440942)",,,
285459872,,,residential,False,False,130.52800000000002,"LINESTRING (24.400826 41.7435799, 24.4015363 41.7430602, 24.4015384 41.743036, 24.4015079 41.7430269, 24.4011574 41.7429975, 24.4010011 41.7430243)",,,
285459872,,,residential,False,True,88.21000000000001,"LINESTRING (24.400826 41.7435799, 24.4004203 41.7438565, 24.400151 41.7439529, 24.3999427 41.7439925)",,,
285459855,,,residential,False,False,34.916,"LINESTRING (24.3931735 41.7437625, 24.3933083 41.7437108, 24.3933549 41.7436658, 24.3933952 41.743614, 24.3934536 41.743542)",,,
285459875,,,residential,False,False,72.136,"LINESTRING (24.3931735 41.7437625, 24.3932435 41.7438474, 24.3939043 41.744089)",,,
285459875,,,residential,False,False,55.135,"LINESTRING (24.3939043 41.744089, 24.3944969 41.7443134)",,,
285459875,,,residential,False,True,72.136,"LINESTRING (24.3939043 41.744089, 24.3932435 41.7438474, 24.3931735 41.7437625)",,,
"[285459864, 338629350]",,,residential,False,False,325.747,"LINESTRING (24.4024826 41.7440942, 24.4025507 41.7445618, 24.4026317 41.7448133, 24.4027455 41.7449489, 24.4027652 41.7450371, 24.4027192 41.7450942, 24.4026251 41.7450645, 24.4025748 41.7450534, 24.4023011 41.744877, 24.4020975 41.7445879, 24.4019071 41.7442514, 24.4016991 41.7441355, 24.4014693 41.7440734, 24.4012876 41.7440767, 24.4010774 41.7441485, 24.4009482 41.7442253)",,,
285459864,,,residential,False,True,176.582,"LINESTRING (24.4024826 41.7440942, 24.4024574 41.7439872, 24.4023887 41.7438807, 24.4022442 41.7437369, 24.4020056 41.7435785, 24.4017779 41.7434691, 24.4015678 41.7434282, 24.401246 41.7434544, 24.400826 41.7435799)",,,
"[285459864, 338629350]",,,residential,False,True,325.747,"LINESTRING (24.4009482 41.7442253, 24.4010774 41.7441485, 24.4012876 41.7440767, 24.4014693 41.7440734, 24.4016991 41.7441355, 24.4019071 41.7442514, 24.4020975 41.7445879, 24.4023011 41.744877, 24.4025748 41.7450534, 24.4026251 41.7450645, 24.4027192 41.7450942, 24.4027652 41.7450371, 24.4027455 41.7449489, 24.4026317 41.7448133, 24.4025507 41.7445618, 24.4024826 41.7440942)",,,
285459875,,,residential,False,False,44.66,"LINESTRING (24.3944969 41.7443134, 24.3949931 41.7444691)",,,
285459875,,,residential,False,True,55.135,"LINESTRING (24.3944969 41.7443134, 24.3939043 41.744089)",,,
285459875,,,residential,False,True,44.66,"LINESTRING (24.3949931 41.7444691, 24.3944969 41.7443134)",,,
447156680,,,residential,False,False,46.592,"LINESTRING (24.3949931 41.7444691, 24.3950183 41.7443848, 24.3951779 41.7440742)",,,
"[447156680, 262354277]",,Балканска,residential,False,True,335.23199999999997,"LINESTRING (24.3949931 41.7444691, 24.3949673 41.7445555, 24.3949373 41.7446559, 24.3949055 41.7447467, 24.394887 41.7449868, 24.3949762 41.7449917, 24.3950539 41.7449728, 24.3951437 41.7449842, 24.3952312 41.7449352, 24.3953144 41.7448111, 24.3955027 41.7446641, 24.3956778 41.7445988, 24.3969475 41.7447245, 24.3974597 41.7447311, 24.397926 41.7445645)",,,
"[447156680, 262354277]",,Балканска,residential,False,False,335.23199999999997,"LINESTRING (24.397926 41.7445645, 24.3974597 41.7447311, 24.3969475 41.7447245, 24.3956778 41.7445988, 24.3955027 41.7446641, 24.3953144 41.7448111, 24.3952312 41.7449352, 24.3951437 41.7449842, 24.3950539 41.7449728, 24.3949762 41.7449917, 24.394887 41.7449868, 24.3949055 41.7447467, 24.3949373 41.7446559, 24.3949673 41.7445555, 24.3949931 41.7444691)",,,
285459881,,Балкан,residential,False,True,198.35100000000003,"LINESTRING (24.3981939 41.745252, 24.3981633 41.7449318, 24.3981896 41.744824, 24.39831 41.744744, 24.3986252 41.7446836, 24.3989973 41.7445513, 24.3991232 41.744416, 24.399193 41.7442963, 24.3993353 41.7441386, 24.3994324 41.7440448, 24.3994951 41.7439815)",,,
285459852,,Люляк,residential,False,True,171.648,"LINESTRING (24.4004958 41.7453987, 24.4004892 41.7452942, 24.4004783 41.7451602, 24.4004016 41.7450655, 24.4002506 41.7449267, 24.4000339 41.7447323, 24.4000054 41.7446082, 24.4000076 41.7444644, 24.4000686 41.7443096, 24.4000334 41.7441832, 24.3999427 41.7439925)",,,
285881810,,Искра,residential,False,True,223.90699999999998,"LINESTRING (24.4006432 41.7390661, 24.4004139 41.7393581, 24.4002275 41.7394584, 24.400145 41.7394692, 24.3998454 41.7395086, 24.3982285 41.7396454)",,,
"[336125426, 445905374]",,Техеран,residential,False,False,182.606,"LINESTRING (24.4006432 41.7390661, 24.4005882 41.7393353, 24.4004262 41.7398917, 24.4003967 41.7399897, 24.400417 41.7400719, 24.4005729 41.7403912, 24.4006921 41.7405144, 24.4008528 41.7405487)",,,
285881810,,Искра,residential,False,False,223.907,"LINESTRING (24.3982285 41.7396454, 24.3998454 41.7395086, 24.400145 41.7394692, 24.4002275 41.7394584, 24.4004139 41.7393581, 24.4006432 41.7390661)",,,
285881804,,Шипка,residential,False,False,251.09300000000002,"LINESTRING (24.3934364 41.7413567, 24.3938191 41.7412815, 24.3948308 41.7411308, 24.3956427 41.7410358, 24.396316 41.7410412, 24.3963971 41.7410895)",,,
285881804,,Шипка,residential,False,True,74.59,"LINESTRING (24.3934364 41.7413567, 24.393236 41.7413988, 24.3927777 41.7415136, 24.3925796 41.7415594)",,,
285881809,,Шейново,residential,False,False,106.99199999999999,"LINESTRING (24.3934364 41.7413567, 24.3938747 41.7418948, 24.3941258 41.7421695)",,,
285453477,,Слави Кацаров,residential,False,False,111.053,"LINESTRING (24.3925796 41.7415594, 24.3927395 41.7416253, 24.3928579 41.7417131, 24.393165 41.7422789, 24.3932429 41.7423923)",,,
285881804,,Шипка,residential,False,False,74.59,"LINESTRING (24.3925796 41.7415594, 24.3927777 41.7415136, 24.393236 41.7413988, 24.3934364 41.7413567)",,,
262372361,,Васил Левски,residential,False,False,77.328,"LINESTRING (24.3941258 41.7421695, 24.3932429 41.7423923)",2,50,yes
262372361,,Васил Левски,residential,False,True,225.26299999999998,"LINESTRING (24.3941258 41.7421695, 24.3946974 41.7420123, 24.3956984 41.7414352, 24.3962504 41.7411392, 24.3963971 41.7410895)",2,50,yes
285881809,,Шейново,residential,False,True,106.99199999999999,"LINESTRING (24.3941258 41.7421695, 24.3938747 41.7418948, 24.3934364 41.7413567)",,,
262372361,,Васил Левски,residential,False,True,42.2,"LINESTRING (24.3927733 41.7425381, 24.3932429 41.7423923)",2,50,yes
334678317,,,residential,False,True,75.374,"LINESTRING (24.3980406 41.742747, 24.3972356 41.7427045, 24.3971343 41.7427002)",,,
262355255,,Спартак,residential,False,True,42.102,"LINESTRING (24.3973116 41.7437347, 24.3968097 41.7436788)",,,
334680717,,,residential,False,True,59.23,"LINESTRING (24.3973116 41.7437347, 24.3974406 41.7442586)",,,
262355255,,Спартак,residential,False,False,102.705,"LINESTRING (24.3973116 41.7437347, 24.3975736 41.7437601, 24.3985392 41.7438537)",,,
285459871,,,residential,False,False,179.26,"LINESTRING (24.3934809 41.7434431, 24.3938523 41.7434526, 24.3940862 41.7434051, 24.3952443 41.7431282, 24.3955742 41.743143)",,,
334734353,,,residential,True,False,69.118,"LINESTRING (24.3934809 41.7434431, 24.3935306 41.7430357, 24.3935015 41.7428243)",,,
262213062,,Стара планина,residential,False,False,15.332,"LINESTRING (24.4007709 41.7406723, 24.4008528 41.7405487)",,,
262213062,,Стара планина,residential,False,True,96.27,"LINESTRING (24.4007709 41.7406723, 24.4003982 41.741283, 24.4003086 41.7414659)",,,
334734597,,Граничар,residential,False,False,164.928,"LINESTRING (24.4007709 41.7406723, 24.3992909 41.7402992, 24.3988681 41.7402628)",,,
334734597,,Граничар,residential,False,True,164.928,"LINESTRING (24.3988681 41.7402628, 24.3992909 41.7402992, 24.4007709 41.7406723)",,,
334734985,,Хайдушка,residential,False,False,145.567,"LINESTRING (24.4020066 41.7402021, 24.4021937 41.7400383, 24.4023075 41.739741, 24.4027108 41.7390163)",,,
262372357,,,residential,False,False,12.516,"LINESTRING (24.4008594 41.7429208, 24.4010022 41.7429571)",,,
262372357,,,residential,False,True,99.948,"LINESTRING (24.4008594 41.7429208, 24.4006523 41.7428563, 24.400363 41.7427706, 24.3999394 41.7426239, 24.3997768 41.7425345)",,,
820208739,,Руен,residential,False,True,103.666,"LINESTRING (24.4008594 41.7429208, 24.4009588 41.7429112, 24.4021044 41.7429795)",,,
820208739,,Руен,residential,False,False,6.523,"LINESTRING (24.4021423 41.7429281, 24.4021044 41.7429795)",,,
336127110,,,residential,False,False,69.438,"LINESTRING (24.4021423 41.7429281, 24.4014288 41.7427827, 24.4013353 41.7427626)",,,
820208740,,Руен,residential,False,True,151.833,"LINESTRING (24.4021423 41.7429281, 24.402536 41.7426323, 24.4028054 41.7425613, 24.4032019 41.7424326, 24.4034174 41.7423501, 24.4036775 41.7422229)",,,
336127110,,,residential,False,True,69.438,"LINESTRING (24.4013353 41.7427626, 24.4014288 41.7427827, 24.4021423 41.7429281)",,,
336127136,,,residential,False,False,40.243,"LINESTRING (24.4024817 41.7433875, 24.4023412 41.7430411)",,,
336127136,,,residential,False,True,40.243,"LINESTRING (24.4023412 41.7430411, 24.4024817 41.7433875)",,,
338757415,,Гимназиална,residential,False,False,57.101,"LINESTRING (24.4023412 41.7430411, 24.4030197 41.7431272)",,,
338757415,,Гимназиална,residential,False,True,111.598,"LINESTRING (24.4023412 41.7430411, 24.4022244 41.7430221, 24.4014973 41.7429925, 24.4010022 41.7429571)",,,
338120416,,,residential,False,True,10.147,"LINESTRING (24.4022267 41.7429803, 24.4021044 41.7429795)",,,
262372361,,Васил Левски,residential,False,False,225.263,"LINESTRING (24.3963971 41.7410895, 24.3962504 41.7411392, 24.3956984 41.7414352, 24.3946974 41.7420123, 24.3941258 41.7421695)",2,50,yes
262372361,,Васил Левски,residential,False,True,340.601,"LINESTRING (24.3963971 41.7410895, 24.3967998 41.7410437, 24.3976993 41.7409495, 24.3979354 41.7409332, 24.3985689 41.7409216, 24.3989148 41.740938, 24.3993171 41.7410288, 24.4001349 41.7413833, 24.4003086 41.7414659)",2,50,yes
285881804,,Шипка,residential,False,True,251.09300000000002,"LINESTRING (24.3963971 41.7410895, 24.396316 41.7410412, 24.3956427 41.7410358, 24.3948308 41.7411308, 24.3938191 41.7412815, 24.3934364 41.7413567)",,,
262213062,,Стара планина,residential,False,True,28.706,"LINESTRING (24.4010062 41.7403173, 24.4008528 41.7405487)",,,
445905373,,Букет,residential,False,False,71.234,"LINESTRING (24.4027108 41.7390163, 24.4032879 41.7394906)",,,
334734985,,Хайдушка,residential,False,True,145.56699999999998,"LINESTRING (24.4027108 41.7390163, 24.4023075 41.739741, 24.4021937 41.7400383, 24.4020066 41.7402021)",,,
445905373,,Букет,residential,False,True,71.234,"LINESTRING (24.4032879 41.7394906, 24.4027108 41.7390163)",,,
262213634,,Явор,residential,False,True,155.35500000000002,"LINESTRING (24.4032879 41.7394906, 24.4026243 41.7400348, 24.4024854 41.7401838, 24.4022272 41.7406233)",,,
516254868,,,residential,False,False,20.784,"LINESTRING (24.3993011 41.7421528, 24.3993788 41.7419751)",2,,
"[262213881, 516254869]",,"['Първи май', 'Цветан Зангов']",residential,True,False,171.983,"LINESTRING (24.3993011 41.7421528, 24.3973541 41.7422562, 24.3972332 41.7422591)",1,,
516254868,,,residential,False,True,27.37,"LINESTRING (24.3993011 41.7421528, 24.3995267 41.7421735, 24.3996264 41.7421915)",2,,
516254868,,,residential,False,True,16.429,"LINESTRING (24.3996264 41.7421915, 24.399758 41.7423019)",2,,
516254868,,,residential,False,False,27.37,"LINESTRING (24.3996264 41.7421915, 24.3995267 41.7421735, 24.3993011 41.7421528)",2,,
516254868,,,residential,False,True,31.832,"LINESTRING (24.3996264 41.7421915, 24.399566 41.7421164, 24.3993788 41.7419751)",2,,
285459852,,Люляк,residential,False,True,14.339,"LINESTRING (24.3999427 41.7439925, 24.3998118 41.7439083)",,,
285459852,,Люляк,residential,False,False,171.64800000000002,"LINESTRING (24.3999427 41.7439925, 24.4000334 41.7441832, 24.4000686 41.7443096, 24.4000076 41.7444644, 24.4000054 41.7446082, 24.4000339 41.7447323, 24.4002506 41.7449267, 24.4004016 41.7450655, 24.4004783 41.7451602, 24.4004892 41.7452942, 24.4004958 41.7453987)",,,
