osmid,name,highway,oneway,reversed,length,lanes,bridge,geometry
264114517,开源路,tertiary,False,True,11.722,,,"LINESTRING (107.3804749 40.7388118, 107.380404 40.7389025)"
"[1223499896, 1223499897, 786166686]",新华西街,primary,True,False,548.432,2,yes,"LINESTRING (107.3804749 40.7388118, 107.3853455 40.7409882, 107.3857807 40.7411827, 107.386082 40.7413173)"
264114525,,unclassified,False,True,218.867,,,"LINESTRING (107.3761084 40.7405192, 107.3783519 40.7415116)"
734362724,银河路,unclassified,False,True,102.786,,,"LINESTRING (107.3761084 40.7405192, 107.3767187 40.7397188)"
264114517,开源路,tertiary,False,False,78.368,,,"LINESTRING (107.3785055 40.7413331, 107.3789793 40.7407266)"
264114517,开源路,tertiary,False,True,23.694,,,"LINESTRING (107.3785055 40.7413331, 107.3783519 40.7415116)"
"[1223499904, 1223499905, 264114573]",迎宾路,unclassified,False,False,550.7869999999999,,yes,"LINESTRING (107.3785055 40.7413331, 107.3792287 40.7416696, 107.3801196 40.7422049, 107.3807801 40.7425773, 107.3812002 40.7427774, 107.3812767 40.7428139, 107.3813959 40.7428611, 107.3821676 40.7431669, 107.3825698 40.7432982, 107.3833913 40.7435665, 107.3838254 40.7437465, 107.3841005 40.7438537)"
1223499896,新华西街,primary,True,False,10.919,2,,"LINESTRING (107.3862657 40.7414006, 107.3863743 40.7414542)"
264114517,开源路,tertiary,False,False,23.694,,,"LINESTRING (107.3783519 40.7415116, 107.3785055 40.7413331)"
264114517,开源路,tertiary,False,True,220.007,,,"LINESTRING (107.3783519 40.7415116, 107.377031 40.7432184)"
264114525,,unclassified,False,False,218.867,,,"LINESTRING (107.3783519 40.7415116, 107.3761084 40.7405192)"
264114517,开源路,tertiary,False,False,220.007,,,"LINESTRING (107.377031 40.7432184, 107.3783519 40.7415116)"
"[1223499912, 264114530, 1223499911]",利民西街,tertiary,False,False,548.6160000000001,,yes,"LINESTRING (107.377031 40.7432184, 107.3799686 40.744548, 107.3819952 40.7454449, 107.3823593 40.7456289, 107.3826249 40.7457434)"
1223499904,迎宾路,unclassified,False,True,15.254,,,"LINESTRING (107.3842612 40.7439169, 107.3841005 40.7438537)"
734303777,金川大道,secondary,True,False,314.34000000000003,2,,"LINESTRING (107.3842612 40.7439169, 107.3853289 40.7425766, 107.386079 40.7416349, 107.3861876 40.7414959)"
541450428,,residential,False,False,111.389,,,"LINESTRING (107.386675 40.7453037, 107.387816 40.7458099)"
541450428,,residential,False,True,224.396,,,"LINESTRING (107.386675 40.7453037, 107.3844084 40.7442437)"
264114530,利民西街,tertiary,False,False,11.368,,,"LINESTRING (107.3827913 40.7458205, 107.3829074 40.7458726)"
264114530,利民西街,tertiary,False,True,16.432,,,"LINESTRING (107.3827913 40.7458205, 107.3826249 40.7457434)"
734303777,金川大道,secondary,True,False,245.232,2,,"LINESTRING (107.3827913 40.7458205, 107.3842612 40.7439169)"
436788071,,secondary_link,True,False,11.85,,,"LINESTRING (107.3865274 40.7415288, 107.3864542 40.7416198)"
734362724,银河路,unclassified,False,True,13.567,,,"LINESTRING (107.3781409 40.7378895, 107.3782227 40.7377844)"
734362724,银河路,unclassified,False,False,236.078,,,"LINESTRING (107.3781409 40.7378895, 107.3780349 40.7380251, 107.3767187 40.7397188)"
436788071,,secondary_link,True,False,220.288,,,"LINESTRING (107.3844084 40.7442437, 107.3830784 40.7459494)"
541450428,,residential,False,False,224.396,,,"LINESTRING (107.3844084 40.7442437, 107.386675 40.7453037)"
541450428,,residential,False,True,17.703,,,"LINESTRING (107.3844084 40.7442437, 107.3842234 40.7441682)"
436788092,金川大道,secondary,True,False,219.566,2,,"LINESTRING (107.3842234 40.7441682, 107.3829074 40.7458726)"
541450428,,residential,False,False,17.703,,,"LINESTRING (107.3842234 40.7441682, 107.3844084 40.7442437)"
541450428,,residential,False,True,111.389,,,"LINESTRING (107.387816 40.7458099, 107.386675 40.7453037)"
264114517,开源路,tertiary,False,True,78.368,,,"LINESTRING (107.3789793 40.7407266, 107.3785055 40.7413331)"
264114517,开源路,tertiary,False,False,235.68599999999998,,,"LINESTRING (107.3789793 40.7407266, 107.3795706 40.7399695, 107.3802921 40.7390459, 107.380404 40.7389025)"
541646687,,unclassified,False,True,220.978,,,"LINESTRING (107.3789793 40.7407266, 107.3788315 40.7406607, 107.376844 40.7397746, 107.3767187 40.7397188)"
734362724,银河路,unclassified,False,False,102.786,,,"LINESTRING (107.3767187 40.7397188, 107.3761084 40.7405192)"
541646687,,unclassified,False,False,220.978,,,"LINESTRING (107.3767187 40.7397188, 107.376844 40.7397746, 107.3788315 40.7406607, 107.3789793 40.7407266)"
734362724,银河路,unclassified,False,True,236.078,,,"LINESTRING (107.3767187 40.7397188, 107.3780349 40.7380251, 107.3781409 40.7378895)"
436788071,,secondary_link,True,False,338.868,,,"LINESTRING (107.3864542 40.7416198, 107.3844084 40.7442437)"
1223499899,新华西街,primary,True,False,15.342,2,,"LINESTRING (107.3864542 40.7416198, 107.3863005 40.7415458)"
264114517,开源路,tertiary,False,False,11.722,,,"LINESTRING (107.380404 40.7389025, 107.3804749 40.7388118)"
734185359,新华西街,primary,True,False,221.457,2,,"LINESTRING (107.380404 40.7389025, 107.3781409 40.7378895)"
264114517,开源路,tertiary,False,True,235.686,,,"LINESTRING (107.380404 40.7389025, 107.3802921 40.7390459, 107.3795706 40.7399695, 107.3789793 40.7407266)"
264114530,利民西街,tertiary,False,False,16.747,,,"LINESTRING (107.3829074 40.7458726, 107.3830784 40.7459494)"
264114530,利民西街,tertiary,False,True,11.368,,,"LINESTRING (107.3829074 40.7458726, 107.3827913 40.7458205)"
734303777,金川大道,secondary,True,False,12.473,2,,"LINESTRING (107.3861876 40.7414959, 107.3862657 40.7414006)"
1223499899,新华西街,primary,True,False,17.767,2,,"LINESTRING (107.3861876 40.7414959, 107.3860059 40.7414148)"
1223499899,新华西街,primary,True,False,11.012,2,,"LINESTRING (107.3863005 40.7415458, 107.3861876 40.7414959)"
436788092,金川大道,secondary,True,False,340.075,2,,"LINESTRING (107.3863005 40.7415458, 107.3843743 40.7439728, 107.3842234 40.7441682)"
436788092,金川大道,secondary,True,False,11.933,2,,"LINESTRING (107.3863743 40.7414542, 107.3863005 40.7415458)"
1223499896,新华西街,primary,True,False,15.336,2,,"LINESTRING (107.3863743 40.7414542, 107.3865274 40.7415288)"
734362724,银河路,unclassified,False,False,13.567,,,"LINESTRING (107.3782227 40.7377844, 107.3781409 40.7378895)"
786166686,新华西街,primary,True,False,221.489,2,,"LINESTRING (107.3782227 40.7377844, 107.3804749 40.7388118)"
264114530,利民西街,tertiary,False,True,16.747,,,"LINESTRING (107.3830784 40.7459494, 107.3829074 40.7458726)"
436788082,,secondary_link,True,False,12.595,,,"LINESTRING (107.3860059 40.7414148, 107.386082 40.7413173)"
"[1223499898, 1223499899, 734185359]",新华西街,primary,True,False,548.439,2,yes,"LINESTRING (107.3860059 40.7414148, 107.385713 40.7412835, 107.3852612 40.7410808, 107.380404 40.7389025)"
1223499896,新华西街,primary,True,False,18.036,2,,"LINESTRING (107.386082 40.7413173, 107.3862657 40.7414006)"
264114530,利民西街,tertiary,False,False,16.432,,,"LINESTRING (107.3826249 40.7457434, 107.3827913 40.7458205)"
436788082,,secondary_link,True,False,244.143,,,"LINESTRING (107.3826249 40.7457434, 107.3841005 40.7438537)"
"[1223499912, 264114530, 1223499911]",利民西街,tertiary,False,True,548.616,,yes,"LINESTRING (107.3826249 40.7457434, 107.3823593 40.7456289, 107.3819952 40.7454449, 107.3799686 40.744548, 107.377031 40.7432184)"
1223499904,迎宾路,unclassified,False,False,15.254,,,"LINESTRING (107.3841005 40.7438537, 107.3842612 40.7439169)"
436788082,,secondary_link,True,False,315.14099999999996,,,"LINESTRING (107.3841005 40.7438537, 107.385157 40.7425014, 107.3858988 40.7415519, 107.3860059 40.7414148)"
"[1223499904, 1223499905, 264114573]",迎宾路,unclassified,False,True,550.7869999999999,,yes,"LINESTRING (107.3841005 40.7438537, 107.3838254 40.7437465, 107.3833913 40.7435665, 107.3825698 40.7432982, 107.3821676 40.7431669, 107.3813959 40.7428611, 107.3812767 40.7428139, 107.3812002 40.7427774, 107.3807801 40.7425773, 107.3801196 40.7422049, 107.3792287 40.7416696, 107.3785055 40.7413331)"
