osmid,highway,oneway,reversed,length,ref,name,geometry,lanes,tunnel
462879980,tertiary,False,False,132.005,,,"LINESTRING (105.286627 27.2850095, 105.2869074 27.2848048, 105.2874577 27.2843832, 105.287628 27.284225)",,
462879980,tertiary,False,True,177.431,,,"LINESTRING (105.286627 27.2850095, 105.2864436 27.2851797, 105.286303 27.2853185, 105.2862483 27.2853753, 105.2862183 27.2854108, 105.2860453 27.2856155, 105.2858904 27.2858413, 105.2858607 27.2858845, 105.285824 27.2859471, 105.2857398 27.2860906, 105.2856308 27.2863217)",,
462879965,tertiary,True,False,99.52,,,"LINESTRING (105.2876823 27.2841694, 105.288518 27.2846688)",,
462879980,tertiary,False,True,8.186,,,"LINESTRING (105.2876823 27.2841694, 105.287628 27.284225)",,
462879972,secondary,True,False,185.693,,百里杜鹃路,"LINESTRING (105.2837441 27.2863145, 105.285242 27.2873228)",2,
462879981,tertiary,False,False,109.086,,,"LINESTRING (105.2837441 27.2863145, 105.2841645 27.2854074)",,
462879981,tertiary,False,True,60.91,,,"LINESTRING (105.2851857 27.284086, 105.2848367 27.2845375)",,
462879982,tertiary,False,False,175.592,,,"LINESTRING (105.2851857 27.284086, 105.286627 27.2850095)",,
462879981,tertiary,False,False,139.976,,,"LINESTRING (105.2851857 27.284086, 105.2855942 27.2837491, 105.2858223 27.2836221, 105.2863442 27.2833776)",,
462879981,tertiary,False,False,117.342,,,"LINESTRING (105.2841645 27.2854074, 105.2848367 27.2845375)",,
462879981,tertiary,False,True,109.086,,,"LINESTRING (105.2841645 27.2854074, 105.2837441 27.2863145)",,
462879983,tertiary,False,True,177.011,,,"LINESTRING (105.2841645 27.2854074, 105.2856308 27.2863217)",,
462879965,tertiary,True,False,154.439,,,"LINESTRING (105.2864266 27.2833426, 105.2876823 27.2841694)",,
462879981,tertiary,False,True,9.025,,,"LINESTRING (105.2864266 27.2833426, 105.2863442 27.2833776)",,
503175746,tertiary,True,False,110.358,,,"LINESTRING (105.2907827 27.2861789, 105.2898611 27.2856184)",,
561344876,residential,False,False,10.056,,,"LINESTRING (105.2907827 27.2861789, 105.2908399 27.2861041)",,
503175746,tertiary,True,False,101.9,,,"LINESTRING (105.288462 27.2847639, 105.287628 27.284225)",,
503175759,trunk,True,False,11.935,G246;G326,碧阳大道,"LINESTRING (105.288462 27.2847639, 105.288518 27.2846688)",,
462879965,tertiary,True,False,80.93,,,"LINESTRING (105.283184 27.2817183, 105.2834362 27.2817134, 105.2838546 27.2817564, 105.2839779 27.281825)",,
503175746,tertiary,True,False,13.098,,,"LINESTRING (105.2885695 27.2848328, 105.288462 27.2847639)",,
"[462879941, 637229910, 637229911]",trunk,True,False,419.85400000000004,G246;G326,碧阳大道,"LINESTRING (105.2885695 27.2848328, 105.2875611 27.2861741, 105.2872034 27.2866583, 105.2866403 27.2874108, 105.2864069 27.2876353, 105.2861001 27.2878914)",,yes
503175831,primary,True,False,18.868,,深圳路,"LINESTRING (105.2904156 27.2824012, 105.290453 27.2825676)",2,
503175692,primary,True,False,22.042,,深圳路,"LINESTRING (105.290453 27.2825676, 105.2902901 27.2824322)",2,
462879941,trunk,True,False,303.269,G246;G326,碧阳大道,"LINESTRING (105.290453 27.2825676, 105.2903211 27.282592, 105.2902157 27.2826514, 105.2886678 27.2847349)",,
462879980,tertiary,False,False,8.186,,,"LINESTRING (105.287628 27.284225, 105.2876823 27.2841694)",,
503175746,tertiary,True,False,158.034,,,"LINESTRING (105.287628 27.284225, 105.2863442 27.2833776)",,
462879980,tertiary,False,True,132.005,,,"LINESTRING (105.287628 27.284225, 105.2874577 27.2843832, 105.2869074 27.2848048, 105.286627 27.2850095)",,
462879981,tertiary,False,False,9.025,,,"LINESTRING (105.2863442 27.2833776, 105.2864266 27.2833426)",,
462879981,tertiary,False,True,139.976,,,"LINESTRING (105.2863442 27.2833776, 105.2858223 27.2836221, 105.2855942 27.2837491, 105.2851857 27.284086)",,
503175746,tertiary,True,False,152.806,,,"LINESTRING (105.2863442 27.2833776, 105.2856555 27.2829653, 105.2850694 27.2826)",,
462879973,tertiary,False,False,411.146,,,"LINESTRING (105.2916135 27.2868553, 105.2892785 27.2899156)",,
462879973,tertiary,False,True,8.589,,,"LINESTRING (105.2916135 27.2868553, 105.2916228 27.2867785)",,
503175746,tertiary,True,False,111.344,,,"LINESTRING (105.2916135 27.2868553, 105.2907827 27.2861789)",,
853008893,secondary,True,False,173.011,,百里杜鹃路,"LINESTRING (105.287365 27.2888759, 105.2859563 27.287952)",2,
503590922,residential,False,True,85.849,,,"LINESTRING (105.287365 27.2888759, 105.2870973 27.2891881, 105.2870115 27.2895599)",,
503590915,residential,False,False,14.172,,,"LINESTRING (105.2834716 27.2886763, 105.2835142 27.288798)",,
503175808,trunk,True,False,109.129,G246;G326,碧阳大道,"LINESTRING (105.2834716 27.2886763, 105.2837635 27.2885967, 105.284512 27.2883483)",3,
503175808,trunk,True,False,141.053,G246;G326,碧阳大道,"LINESTRING (105.284512 27.2883483, 105.2847219 27.2882786, 105.2851861 27.2881184, 105.2854907 27.2880198, 105.2858331 27.287871)",3,
503590907,residential,False,False,47.385000000000005,,,"LINESTRING (105.284512 27.2883483, 105.2843668 27.2880248, 105.2843075 27.2879675)",,
503590924,residential,False,False,95.578,,,"LINESTRING (105.2863358 27.2890924, 105.2855417 27.2886017)",,
503590924,residential,False,True,40.001,,,"LINESTRING (105.2863358 27.2890924, 105.2866682 27.2892977)",,
503590919,residential,False,True,143.189,,,"LINESTRING (105.2863358 27.2890924, 105.2863812 27.2901344, 105.2866563 27.2901496)",,
503590906,residential,False,True,103.393,,,"LINESTRING (105.2843075 27.2879675, 105.2836319 27.2881726, 105.2833623 27.2879999)",,
503590907,residential,False,False,188.50400000000005,,,"LINESTRING (105.2843075 27.2879675, 105.2841791 27.2878437, 105.2829077 27.2870332, 105.2828089 27.2869813, 105.2827713 27.2869734)",,
503590907,residential,False,True,47.385000000000005,,,"LINESTRING (105.2843075 27.2879675, 105.2843668 27.2880248, 105.284512 27.2883483)",,
503590915,residential,False,True,14.172,,,"LINESTRING (105.2835142 27.288798, 105.2834716 27.2886763)",,
503590922,residential,False,False,85.849,,,"LINESTRING (105.2870115 27.2895599, 105.2870973 27.2891881, 105.287365 27.2888759)",,
503590924,residential,False,False,48.555,,,"LINESTRING (105.2870115 27.2895599, 105.2868828 27.2893502, 105.2866682 27.2892977)",,
503590906,residential,False,False,60.976,,,"LINESTRING (105.2825376 27.2874718, 105.2830382 27.2877924)",,
637229965,residential,False,False,58.517,,,"LINESTRING (105.2825376 27.2874718, 105.2824196 27.2879875)",,
637229965,residential,False,True,61.58800000000001,,,"LINESTRING (105.2825376 27.2874718, 105.2825752 27.2873344, 105.2827147 27.287189, 105.2827713 27.2869734)",,
503590924,residential,False,False,40.001,,,"LINESTRING (105.2866682 27.2892977, 105.2863358 27.2890924)",,
503590917,residential,False,True,94.89200000000001,,,"LINESTRING (105.2866682 27.2892977, 105.2866843 27.2893931, 105.2866563 27.2901496)",,
503590924,residential,False,True,48.555,,,"LINESTRING (105.2866682 27.2892977, 105.2868828 27.2893502, 105.2870115 27.2895599)",,
503590924,residential,False,True,95.578,,,"LINESTRING (105.2855417 27.2886017, 105.2863358 27.2890924)",,
561344876,residential,False,True,74.041,,,"LINESTRING (105.2913923 27.285661, 105.2909657 27.2859564, 105.2908399 27.2861041)",,
462879965,tertiary,True,False,107.746,,,"LINESTRING (105.2908399 27.2861041, 105.2916228 27.2867785)",,
561344876,residential,False,True,10.056,,,"LINESTRING (105.2908399 27.2861041, 105.2907827 27.2861789)",,
561344876,residential,False,False,74.041,,,"LINESTRING (105.2908399 27.2861041, 105.2909657 27.2859564, 105.2913923 27.285661)",,
503175746,tertiary,True,False,154.67,,,"LINESTRING (105.2898611 27.2856184, 105.2885695 27.2848328)",,
637229831,unclassified,False,True,129.269,,,"LINESTRING (105.2898611 27.2856184, 105.2891278 27.2865811)",,
637229831,unclassified,False,False,129.269,,,"LINESTRING (105.2891278 27.2865811, 105.2898611 27.2856184)",,
637229831,unclassified,False,True,187.398,,,"LINESTRING (105.2891278 27.2865811, 105.2889883 27.286748, 105.288921 27.2869045, 105.28891 27.2870718, 105.2889562 27.2872343, 105.2889693 27.2872906, 105.2889617 27.2873477, 105.2889342 27.2873997, 105.2888895 27.2874413, 105.2888322 27.2874681, 105.2887684 27.2874774, 105.2885953 27.2874922, 105.2884366 27.2875556, 105.2883092 27.2876608, 105.2882022 27.2877968)",,
904074219,residential,False,False,409.52799999999996,,,"LINESTRING (105.2891278 27.2865811, 105.2901537 27.2872529, 105.2892512 27.2884018, 105.2891902 27.2884271, 105.2891089 27.2884163, 105.2882022 27.2877968)",,
637229831,unclassified,False,True,129.629,,,"LINESTRING (105.2882022 27.2877968, 105.2874756 27.2887674)",,
637229831,unclassified,False,False,187.398,,,"LINESTRING (105.2882022 27.2877968, 105.2883092 27.2876608, 105.2884366 27.2875556, 105.2885953 27.2874922, 105.2887684 27.2874774, 105.2888322 27.2874681, 105.2888895 27.2874413, 105.2889342 27.2873997, 105.2889617 27.2873477, 105.2889693 27.2872906, 105.2889562 27.2872343, 105.28891 27.2870718, 105.288921 27.2869045, 105.2889883 27.286748, 105.2891278 27.2865811)",,
904074219,residential,False,True,409.528,,,"LINESTRING (105.2882022 27.2877968, 105.2891089 27.2884163, 105.2891902 27.2884271, 105.2892512 27.2884018, 105.2901537 27.2872529, 105.2891278 27.2865811)",,
591246790,secondary,True,False,219.185,,百里杜鹃路,"LINESTRING (105.2874756 27.2887674, 105.2892785 27.2899156)",2,
637229831,unclassified,False,False,129.629,,,"LINESTRING (105.2874756 27.2887674, 105.2882022 27.2877968)",,
462879973,tertiary,False,True,18.265,,,"LINESTRING (105.289133 27.2900169, 105.2892785 27.2899156)",,
853008893,secondary,True,False,215.92,,百里杜鹃路,"LINESTRING (105.289133 27.2900169, 105.287365 27.2888759)",2,
503590917,residential,False,False,94.89200000000001,,,"LINESTRING (105.2866563 27.2901496, 105.2866843 27.2893931, 105.2866682 27.2892977)",,
503590919,residential,False,False,143.189,,,"LINESTRING (105.2866563 27.2901496, 105.2863812 27.2901344, 105.2863358 27.2890924)",,
503590906,residential,False,True,39.473,,,"LINESTRING (105.2833623 27.2879999, 105.2830382 27.2877924)",,
503590906,residential,False,False,103.393,,,"LINESTRING (105.2833623 27.2879999, 105.2836319 27.2881726, 105.2843075 27.2879675)",,
"[637229963, 637229965]",residential,False,"[False, True]",125.71600000000001,,,"LINESTRING (105.2833623 27.2879999, 105.2824303 27.2882521, 105.2824196 27.2879875)",,
503590906,residential,False,False,39.473,,,"LINESTRING (105.2830382 27.2877924, 105.2833623 27.2879999)",,
503590906,residential,False,True,60.976,,,"LINESTRING (105.2830382 27.2877924, 105.2825376 27.2874718)",,
637229964,residential,False,True,64.866,,,"LINESTRING (105.2830382 27.2877924, 105.2824196 27.2879875)",,
637229964,residential,False,False,29.306,,,"LINESTRING (105.2821232 27.2879788, 105.2824196 27.2879875)",,
503590907,residential,False,False,40.066,,,"LINESTRING (105.2821232 27.2879788, 105.2821112 27.2881162, 105.2821326 27.2883379)",,
503590907,residential,False,True,147.382,,,"LINESTRING (105.2821232 27.2879788, 105.2821326 27.2878707, 105.2823204 27.2871485, 105.2823854 27.2870644, 105.2824756 27.2870012, 105.2825827 27.2869646, 105.2826972 27.2869577, 105.2827713 27.2869734)",,
637229964,residential,False,False,64.866,,,"LINESTRING (105.2824196 27.2879875, 105.2830382 27.2877924)",,
637229964,residential,False,True,29.306,,,"LINESTRING (105.2824196 27.2879875, 105.2821232 27.2879788)",,
637229965,residential,False,True,58.517,,,"LINESTRING (105.2824196 27.2879875, 105.2825376 27.2874718)",,
"[637229963, 637229965]",residential,False,"[False, True]",125.71600000000001,,,"LINESTRING (105.2824196 27.2879875, 105.2824303 27.2882521, 105.2833623 27.2879999)",,
503590907,residential,False,False,147.382,,,"LINESTRING (105.2827713 27.2869734, 105.2826972 27.2869577, 105.2825827 27.2869646, 105.2824756 27.2870012, 105.2823854 27.2870644, 105.2823204 27.2871485, 105.2821326 27.2878707, 105.2821232 27.2879788)",,
503590907,residential,False,True,188.50400000000002,,,"LINESTRING (105.2827713 27.2869734, 105.2828089 27.2869813, 105.2829077 27.2870332, 105.2841791 27.2878437, 105.2843075 27.2879675)",,
637229965,residential,False,False,61.58800000000001,,,"LINESTRING (105.2827713 27.2869734, 105.2827147 27.287189, 105.2825752 27.2873344, 105.2825376 27.2874718)",,
503590907,residential,False,True,40.066,,,"LINESTRING (105.2821326 27.2883379, 105.2821112 27.2881162, 105.2821232 27.2879788)",,
503175740,tertiary,False,False,8.125,,,"LINESTRING (105.2850694 27.2826, 105.2851155 27.2825395)",,
503175740,tertiary,False,True,188.789,,,"LINESTRING (105.2850694 27.2826, 105.2839969 27.284005)",,
503175746,tertiary,True,False,134.632,,,"LINESTRING (105.2850694 27.2826, 105.2841228 27.282009, 105.283951 27.2819088)",,
503175740,tertiary,False,False,124.501,,,"LINESTRING (105.2851155 27.2825395, 105.2858227 27.2816129)",,
503175740,tertiary,False,True,8.125,,,"LINESTRING (105.2851155 27.2825395, 105.2850694 27.2826)",,
462879965,tertiary,True,False,157.384,,,"LINESTRING (105.2851155 27.2825395, 105.2856173 27.2828608, 105.2864266 27.2833426)",,
503175740,tertiary,False,True,124.501,,,"LINESTRING (105.2858227 27.2816129, 105.2851155 27.2825395)",,
1026662970,residential,False,True,228.59000000000003,,,"LINESTRING (105.2858227 27.2816129, 105.2851957 27.2812557, 105.2851116 27.2812231, 105.2850239 27.2811994, 105.2849336 27.2811849, 105.2848421 27.2811798, 105.2847505 27.2811842, 105.2846711 27.2811958, 105.2845934 27.2812146, 105.2845183 27.2812402, 105.2844465 27.2812726, 105.2843788 27.2813112, 105.2843159 27.2813558, 105.2839779 27.281825)",,
1026662970,residential,False,True,9.69,,,"LINESTRING (105.2839779 27.281825, 105.283951 27.2819088)",,
462879965,tertiary,True,False,137.704,,,"LINESTRING (105.2839779 27.281825, 105.2841711 27.2819327, 105.2851155 27.2825395)",,
1026662970,residential,False,False,228.59,,,"LINESTRING (105.2839779 27.281825, 105.2843159 27.2813558, 105.2843788 27.2813112, 105.2844465 27.2812726, 105.2845183 27.2812402, 105.2845934 27.2812146, 105.2846711 27.2811958, 105.2847505 27.2811842, 105.2848421 27.2811798, 105.2849336 27.2811849, 105.2850239 27.2811994, 105.2851116 27.2812231, 105.2851957 27.2812557, 105.2858227 27.2816129)",,
1026662970,residential,False,False,9.69,,,"LINESTRING (105.283951 27.2819088, 105.2839779 27.281825)",,
503175746,tertiary,True,False,80.22200000000001,,,"LINESTRING (105.283951 27.2819088, 105.2837956 27.2818183, 105.2833772 27.2817802, 105.283184 27.2817183)",,
462879981,tertiary,False,False,60.91,,,"LINESTRING (105.2848367 27.2845375, 105.2851857 27.284086)",,
462879981,tertiary,False,True,117.342,,,"LINESTRING (105.2848367 27.2845375, 105.2841645 27.2854074)",,
1208441711,residential,False,False,101.95,,,"LINESTRING (105.2848367 27.2845375, 105.2839969 27.284005)",,
503175740,tertiary,False,False,188.789,,,"LINESTRING (105.2839969 27.284005, 105.2850694 27.2826)",,
503175740,tertiary,False,True,220.093,,,"LINESTRING (105.2839969 27.284005, 105.2827466 27.285643)",,
1208441711,residential,False,True,101.95,,,"LINESTRING (105.2839969 27.284005, 105.2848367 27.2845375)",,
