osmid,oneway,name,highway,reversed,length,lanes,ref,tunnel,geometry
220376882,False,,residential,False,214.309,,,,"LINESTRING (104.7117598 31.4600784, 104.7139647 31.4604994)"
220376888,False,,tertiary,False,95.119,,,,"LINESTRING (104.7117598 31.4600784, 104.7116813 31.4609312)"
220376888,False,,tertiary,True,90.844,,,,"LINESTRING (104.7117598 31.4600784, 104.7118429 31.4592645)"
220376888,False,,tertiary,True,95.119,,,,"LINESTRING (104.7116813 31.4609312, 104.7117598 31.4600784)"
956315304,True,,tertiary,False,98.28,,,yes,"LINESTRING (104.7116813 31.4609312, 104.7115664 31.4618096)"
224357821,False,金菊街,tertiary,False,168.087,,,,"LINESTRING (104.7188301 31.4591178, 104.7182371 31.4605423)"
224357821,False,金菊街,tertiary,True,71.253,,,,"LINESTRING (104.7188301 31.4591178, 104.7190729 31.4585114)"
224357822,False,花园北街,residential,False,151.028,,,,"LINESTRING (104.7188301 31.4591178, 104.7173281 31.458667)"
224357822,False,花园北街,residential,False,161.495,,,,"LINESTRING (104.7173281 31.458667, 104.715663 31.4583638)"
224357822,False,花园北街,residential,True,151.028,,,,"LINESTRING (104.7173281 31.458667, 104.7188301 31.4591178)"
481053972,False,花园东街,residential,False,166.567,,,,"LINESTRING (104.7173281 31.458667, 104.7177184 31.4572065)"
481053972,False,花园东街,residential,True,169.18900000000002,,,,"LINESTRING (104.7173281 31.458667, 104.7171321 31.4591031, 104.7169533 31.4595007, 104.7166895 31.4600877)"
224357822,False,花园北街,residential,False,9.437,,,,"LINESTRING (104.715663 31.4583638, 104.7155657 31.4583461)"
224357822,False,花园北街,residential,True,161.495,,,,"LINESTRING (104.715663 31.4583638, 104.7173281 31.458667)"
156819347,True,花园路,primary,False,71.85300000000001,,,,"LINESTRING (104.715663 31.4583638, 104.715527 31.4588723, 104.7154945 31.4589938)"
224357822,False,花园北街,residential,True,163.873,,,,"LINESTRING (104.7138759 31.4580392, 104.7155657 31.4583461)"
224357823,False,花园西街,residential,False,150.993,,,,"LINESTRING (104.7138759 31.4580392, 104.7135706 31.4593719)"
224357823,False,花园西街,residential,True,169.745,,,,"LINESTRING (104.7138759 31.4580392, 104.7141403 31.4565294)"
224357823,False,花园西街,residential,False,169.745,,,,"LINESTRING (104.7141403 31.4565294, 104.7138759 31.4580392)"
733261167,True,花园南街,secondary,False,200.926,2,,,"LINESTRING (104.7141403 31.4565294, 104.7121735 31.4561775, 104.7120652 31.4561698)"
156821046,True,临园路西段,trunk,False,111.682,4,G108;G247,,"LINESTRING (104.7135706 31.4593719, 104.7147306 31.4595442)"
224357823,False,花园西街,residential,True,150.993,,,,"LINESTRING (104.7135706 31.4593719, 104.7138759 31.4580392)"
224357821,False,金菊街,tertiary,False,53.002,,,,"LINESTRING (104.7181979 31.4606395, 104.718016 31.4610902)"
224357821,False,金菊街,tertiary,True,11.43,,,,"LINESTRING (104.7181979 31.4606395, 104.7182371 31.4605423)"
"[347939402, 347939396]",True,临园路西段,trunk,False,291.676,"['4', '3']",G108;G247,,"LINESTRING (104.7181979 31.4606395, 104.7155524 31.4598203, 104.7152982 31.4597709)"
156819347,True,花园路,primary,False,13.518,,,,"LINESTRING (104.7153334 31.4596531, 104.7152982 31.4597709)"
"[156821052, 156821046]",True,临园路西段,trunk,False,58.224000000000004,"['4', '3']",G108;G247,,"LINESTRING (104.7153334 31.4596531, 104.7155863 31.4597129, 104.7159167 31.459815)"
220376888,False,,tertiary,False,90.844,,,,"LINESTRING (104.7118429 31.4592645, 104.7117598 31.4600784)"
956315302,False,,residential,True,16.085,,,,"LINESTRING (104.7118429 31.4592645, 104.7118256 31.4591206)"
156821052,True,临园路西段,trunk,False,155.249,3,G108;G247,,"LINESTRING (104.7166895 31.4600877, 104.7173307 31.460276, 104.7182371 31.4605423)"
481053972,False,花园东街,residential,False,169.189,,,,"LINESTRING (104.7166895 31.4600877, 104.7169533 31.4595007, 104.7171321 31.4591031, 104.7173281 31.458667)"
481053972,False,花园东街,residential,True,166.567,,,,"LINESTRING (104.7177184 31.4572065, 104.7173281 31.458667)"
857956145,False,花园南街,tertiary,False,60.114,,,,"LINESTRING (104.7177184 31.4572065, 104.7183375 31.4573221)"
857956145,False,花园南街,tertiary,True,37.539,,,,"LINESTRING (104.7177184 31.4572065, 104.7173324 31.457132)"
481053973,False,涪城金街,residential,False,141.141,,,,"LINESTRING (104.7173324 31.457132, 104.7181249 31.4560577)"
857956145,False,花园南街,tertiary,False,37.539,,,,"LINESTRING (104.7173324 31.457132, 104.7177184 31.4572065)"
857956145,False,花园南街,tertiary,True,124.922,,,,"LINESTRING (104.7173324 31.457132, 104.7160499 31.4568765)"
481053973,False,涪城金街,residential,True,141.141,,,,"LINESTRING (104.7181249 31.4560577, 104.7173324 31.457132)"
481053974,False,,residential,False,73.978,,,,"LINESTRING (104.7181249 31.4560577, 104.7188687 31.4562578)"
481053974,False,,residential,False,101.526,,,,"LINESTRING (104.7188687 31.4562578, 104.7199143 31.456453)"
481053974,False,,residential,True,73.978,,,,"LINESTRING (104.7188687 31.4562578, 104.7181249 31.4560577)"
481053975,False,,residential,False,128.625,,,,"LINESTRING (104.7188687 31.4562578, 104.7183375 31.4573221)"
224357821,False,金菊街,tertiary,False,127.354,,,,"LINESTRING (104.7199143 31.456453, 104.7194697 31.4575337)"
481053974,False,,residential,True,101.526,,,,"LINESTRING (104.7199143 31.456453, 104.7188687 31.4562578)"
481053977,False,,residential,False,133.852,,,,"LINESTRING (104.7199143 31.456453, 104.7212613 31.4568118)"
481053975,False,,residential,True,128.625,,,,"LINESTRING (104.7183375 31.4573221, 104.7188687 31.4562578)"
857956145,False,花园南街,tertiary,False,109.939,,,,"LINESTRING (104.7183375 31.4573221, 104.7194697 31.4575337)"
857956145,False,花园南街,tertiary,True,60.114,,,,"LINESTRING (104.7183375 31.4573221, 104.7177184 31.4572065)"
481053977,False,,residential,True,133.852,,,,"LINESTRING (104.7212613 31.4568118, 104.7199143 31.456453)"
481053978,False,新华西街,residential,False,97.323,,,,"LINESTRING (104.7212613 31.4568118, 104.7209016 31.4576315)"
481053978,False,新华西街,residential,True,201.426,,,,"LINESTRING (104.7194657 31.4609032, 104.7202102 31.4592067)"
224357821,False,金菊街,tertiary,False,71.253,,,,"LINESTRING (104.7190729 31.4585114, 104.7188301 31.4591178)"
224357821,False,金菊街,tertiary,True,115.046,,,,"LINESTRING (104.7190729 31.4585114, 104.7194697 31.4575337)"
481053979,False,新华南街,residential,False,128.153,,,,"LINESTRING (104.7190729 31.4585114, 104.720345 31.4588997)"
481053978,False,新华西街,residential,False,36.453,,,,"LINESTRING (104.720345 31.4588997, 104.7202102 31.4592067)"
481053978,False,新华西街,residential,True,150.576,,,,"LINESTRING (104.720345 31.4588997, 104.7209016 31.4576315)"
481053979,False,新华南街,residential,True,128.153,,,,"LINESTRING (104.720345 31.4588997, 104.7190729 31.4585114)"
481053978,False,新华西街,residential,False,201.426,,,,"LINESTRING (104.7202102 31.4592067, 104.7194657 31.4609032)"
481053978,False,新华西街,residential,True,36.453,,,,"LINESTRING (104.7202102 31.4592067, 104.720345 31.4588997)"
347939396,True,临园路西段,trunk,False,9.854,4,G108;G247,,"LINESTRING (104.7152982 31.4597709, 104.7151965 31.4597528)"
664091957,True,花园路,primary,False,13.719,,,,"LINESTRING (104.7151965 31.4597528, 104.715227 31.4596322)"
347939396,True,临园路西段,trunk,False,322.914,4,G108;G247,,"LINESTRING (104.7151965 31.4597528, 104.7149514 31.4596894, 104.7145499 31.4596257, 104.7134218 31.4594686, 104.7118429 31.4592645)"
156821046,True,临园路西段,trunk,False,10.356,4,G108;G247,,"LINESTRING (104.715227 31.4596322, 104.7153334 31.4596531)"
664091957,True,花园路,primary,False,69.037,,,,"LINESTRING (104.715227 31.4596322, 104.7153925 31.4590276)"
224357822,False,花园北街,residential,False,163.873,,,,"LINESTRING (104.7155657 31.4583461, 104.7138759 31.4580392)"
224357822,False,花园北街,residential,True,9.437,,,,"LINESTRING (104.7155657 31.4583461, 104.715663 31.4583638)"
664091957,True,花园路,primary,False,169.425,,,,"LINESTRING (104.7155657 31.4583461, 104.7157431 31.4576546, 104.7159196 31.4568528)"
156821046,True,临园路西段,trunk,False,48.1,4,G108;G247,,"LINESTRING (104.7147306 31.4595442, 104.714984 31.4595846, 104.715227 31.4596322)"
664091959,True,,primary_link,False,89.46300000000001,,,,"LINESTRING (104.7147306 31.4595442, 104.7149502 31.4594914, 104.7151313 31.4593816, 104.7152642 31.4592408, 104.7153925 31.4590276)"
664091957,True,花园路,primary,False,77.54,,,,"LINESTRING (104.7153925 31.4590276, 104.7155657 31.4583461)"
156819347,True,花园路,primary,False,74.92,,,,"LINESTRING (104.7154945 31.4589938, 104.7153698 31.4594599, 104.7153334 31.4596531)"
664091961,True,,primary_link,False,100.901,,,,"LINESTRING (104.7154945 31.4589938, 104.715558 31.4592236, 104.7156989 31.459512, 104.7158035 31.4597043, 104.7159167 31.459815)"
156821052,True,临园路西段,trunk,False,79.325,3,G108;G247,,"LINESTRING (104.7159167 31.459815, 104.7166895 31.4600877)"
664091957,True,花园路,primary,False,7.454,,,,"LINESTRING (104.7159196 31.4568528, 104.7159363 31.4567873)"
733261167,True,花园南街,secondary,False,172.561,2,,,"LINESTRING (104.7159196 31.4568528, 104.7141403 31.4565294)"
224357819,False,荷花东街,residential,True,8.428,,,,"LINESTRING (104.7120716 31.4560942, 104.7120652 31.4561698)"
733261180,True,花园南街,secondary,False,374.594,2,,,"LINESTRING (104.7120716 31.4560942, 104.7159363 31.4567873)"
733261180,True,花园南街,secondary,False,12.635,2,,,"LINESTRING (104.7159363 31.4567873, 104.7160665 31.4568113)"
156819347,True,花园路,primary,False,7.419,,,,"LINESTRING (104.7160665 31.4568113, 104.7160499 31.4568765)"
895180058,True,,residential,False,144.80200000000002,,,,"LINESTRING (104.71783 31.4621579, 104.7176907 31.4621418, 104.7176392 31.4621336, 104.717607 31.4621061, 104.7175909 31.462065, 104.7175845 31.4620018, 104.7178033 31.4613816, 104.71788 31.4612512, 104.718016 31.4610902)"
220376882,False,,residential,True,214.309,,,,"LINESTRING (104.7139647 31.4604994, 104.7117598 31.4600784)"
"[956315306, 956315307]",True,,tertiary_link,False,327.334,,,yes,"LINESTRING (104.7115664 31.4618096, 104.7115595 31.4621991, 104.7115837 31.4622699, 104.7116338 31.4623171, 104.7118051 31.462354, 104.7127632 31.4625015, 104.7133426 31.4625974, 104.7138667 31.4626948, 104.7142133 31.4627314, 104.714419 31.4627531)"
956315297,True,,secondary,False,66.595,,,,"LINESTRING (104.714419 31.4627531, 104.7147353 31.4628162, 104.715102 31.4628919)"
"[956315308, 956315309]",True,,tertiary_link,False,276.113,,,yes,"LINESTRING (104.715102 31.4628919, 104.7155928 31.4630822, 104.7161198 31.4632813, 104.716492 31.4633864, 104.7166879 31.4634251, 104.7170294 31.463478, 104.717247 31.4633841, 104.7173833 31.4632321, 104.7175065 31.462919)"
224357821,False,金菊街,tertiary,True,53.002,,,,"LINESTRING (104.718016 31.4610902, 104.7181979 31.4606395)"
224357821,False,金菊街,tertiary,False,113.05100000000002,,,,"LINESTRING (104.718016 31.4610902, 104.7179456 31.4612646, 104.7177168 31.4618958, 104.7176822 31.4620648)"
895180059,True,,residential,False,123.41599999999998,,,,"LINESTRING (104.718016 31.4610902, 104.7179793 31.4613862, 104.7177818 31.4620317, 104.7177721 31.4620921, 104.7177892 31.4621262, 104.71783 31.4621579)"
956315310,True,,tertiary,False,96.434,,,yes,"LINESTRING (104.7176822 31.4620648, 104.7175065 31.462919)"
224357821,False,金菊街,tertiary,True,113.051,,,,"LINESTRING (104.7176822 31.4620648, 104.7177168 31.4618958, 104.7179456 31.4612646, 104.718016 31.4610902)"
"[956315312, 956315311]",True,,tertiary_link,False,283.87,,,yes,"LINESTRING (104.7196015 31.4639814, 104.7190401 31.4638783, 104.7176009 31.4636413, 104.7175065 31.4636144, 104.7174358 31.4635585, 104.7174227 31.4633506, 104.7175065 31.462919)"
