osmid,highway,oneway,reversed,length,geometry,lanes,name,tunnel,access
673302467,tertiary,False,True,149.20700000000002,"LINESTRING (118.4706231 36.6871225, 118.4705493 36.6871598, 118.4705023 36.6871736, 118.4704384 36.6871778, 118.4702568 36.6871942, 118.4700079 36.6872163, 118.4696635 36.6872414, 118.4692654 36.6872634, 118.4691478 36.6872684, 118.4689731 36.6872863)",,,,
834244980,tertiary,False,False,146.346,"LINESTRING (118.4706231 36.6871225, 118.4706384 36.6871387, 118.4706726 36.6871572, 118.4707106 36.6871738, 118.4715943 36.6876217, 118.472006 36.6878287)",2,玲珑山南路,,
840200361,tertiary,False,True,86.92500000000001,"LINESTRING (118.4706231 36.6871225, 118.4706056 36.6871005, 118.4705997 36.6870804, 118.4705377 36.6863471)",2,玲珑山南路,,
896515556,tertiary,False,True,4.784,"LINESTRING (118.4726402 36.6839715, 118.4726443 36.6840144)",2,,,
673293107,primary,True,False,269.39099999999996,"LINESTRING (118.4726402 36.6839715, 118.4734083 36.683975, 118.4738006 36.6839802, 118.4740886 36.6839907, 118.4756597 36.6840391)",2,范公亭西路,,
673293108,living_street,False,False,47.809999999999995,"LINESTRING (118.4726402 36.6839715, 118.4726294 36.6839044, 118.4726271 36.6838822, 118.4726111 36.6837539, 118.4726002 36.6836639, 118.4725856 36.6835438)",2,偶园街,,
673302461,tertiary,False,True,8.008,"LINESTRING (118.4689731 36.6872863, 118.4688839 36.6872947)",,,,
673302467,tertiary,False,False,149.207,"LINESTRING (118.4689731 36.6872863, 118.4691478 36.6872684, 118.4692654 36.6872634, 118.4696635 36.6872414, 118.4700079 36.6872163, 118.4702568 36.6871942, 118.4704384 36.6871778, 118.4705023 36.6871736, 118.4705493 36.6871598, 118.4706231 36.6871225)",,,,
896515556,tertiary,False,False,4.784,"LINESTRING (118.4726443 36.6840144, 118.4726402 36.6839715)",2,,,
481647990,tertiary,False,True,503.11300000000006,"LINESTRING (118.4726443 36.6840144, 118.4726547 36.6840547, 118.4727814 36.6852625, 118.4728059 36.6854966, 118.4729176 36.6869608, 118.472871 36.687724, 118.4728662 36.6879526, 118.4728471 36.6880858, 118.4728062 36.6881884, 118.4727409 36.6882813, 118.4726967 36.6883523, 118.4726647 36.6883917, 118.4726003 36.6884504, 118.4725797 36.6884675)",2,北门街,,
981963460,primary,True,False,206.45200000000003,"LINESTRING (118.4726443 36.6840144, 118.471476 36.684018, 118.4704315 36.6840138, 118.4703291 36.6840134)",2,范公亭西路,,
673293108,living_street,False,False,8.595,"LINESTRING (118.4723515 36.6820174, 118.4723431 36.6819404)",2,偶园街,,
673293108,living_street,False,True,87.027,"LINESTRING (118.4723515 36.6820174, 118.4724706 36.6827942)",2,偶园街,,
673303280,unclassified,False,False,48.443000000000005,"LINESTRING (118.4723515 36.6820174, 118.4727694 36.681983, 118.4728918 36.6819722)",,夥巷街,,
673302461,tertiary,False,False,8.008,"LINESTRING (118.4688839 36.6872947, 118.4689731 36.6872863)",,,,
981963458,secondary,True,False,102.11,"LINESTRING (118.4688839 36.6872947, 118.4687978 36.6867926, 118.4687709 36.6866358, 118.4687523 36.6864917, 118.4687494 36.6863834)",2,衡王府路,,
840200361,tertiary,False,False,12.077,"LINESTRING (118.4703672 36.6820175, 118.4703653 36.6821261)",2,玲珑山南路,,
840200361,tertiary,False,True,40.399,"LINESTRING (118.4703672 36.6820175, 118.4703635 36.6816542)",2,玲珑山南路,,
481647949,unclassified,False,False,176.60799999999998,"LINESTRING (118.4703672 36.6820175, 118.470466 36.682015, 118.4711805 36.6820057, 118.4715708 36.6819956, 118.4717575 36.6819941, 118.4718953 36.6819739, 118.4719777 36.6819676, 118.4723431 36.6819404)",,府文庙后街,,
481766770,residential,False,False,4.573,"LINESTRING (118.4766251 36.6840702, 118.4766197 36.6841111)",,北营街,,
673293107,primary,True,False,156.007,"LINESTRING (118.4766251 36.6840702, 118.4783732 36.6841265)",2,范公亭西路,,
481766770,residential,False,True,94.257,"LINESTRING (118.4766251 36.6840702, 118.47663 36.6840155, 118.476575 36.6832239)",,北营街,,
981963458,secondary,True,False,102.851,"LINESTRING (118.4687101 36.6849365, 118.4687057 36.6846323, 118.4686989 36.6841527, 118.4686976 36.684065, 118.4686976 36.6840116)",2,衡王府路,,
730645596,secondary,True,False,39.305,"LINESTRING (118.4782512 36.6812689, 118.4781113 36.6809337)",2,云门山南路,,
673303280,unclassified,False,True,68.84599999999999,"LINESTRING (118.4782512 36.6812689, 118.4781568 36.6812976, 118.478108 36.681323, 118.4777978 36.6814293, 118.4775957 36.6815187, 118.4775567 36.6815363)",,夥巷街,,
481766770,residential,False,True,17.856,"LINESTRING (118.4764145 36.6817403, 118.4763935 36.6815806)",,北营街,,
481766770,residential,False,False,165.597,"LINESTRING (118.4764145 36.6817403, 118.4764214 36.6818469, 118.4764397 36.6820105, 118.4764629 36.6822192, 118.4764823 36.6823932, 118.4765022 36.6825711, 118.4765204 36.6827345, 118.4765388 36.6828998, 118.476575 36.6832239)",,北营街,,
673303280,unclassified,False,False,69.99,"LINESTRING (118.4764145 36.6817403, 118.4769858 36.6817115, 118.4771952 36.6816828)",,夥巷街,,
673303280,unclassified,False,True,43.303000000000004,"LINESTRING (118.4764145 36.6817403, 118.4762592 36.6817489, 118.4760768 36.681761, 118.4759304 36.6817707)",,夥巷街,,
730953744,unclassified,False,False,57.55,"LINESTRING (118.4737031 36.6881348, 118.4738836 36.688078, 118.4741209 36.6880201, 118.474288 36.687927)",,市府东巷,,
730953744,unclassified,False,True,107.976,"LINESTRING (118.4737031 36.6881348, 118.4732361 36.6883345, 118.4730968 36.6883748, 118.4728642 36.6883908, 118.4725797 36.6884675)",,市府东巷,,
758879314,residential,False,False,131.934,"LINESTRING (118.4737031 36.6881348, 118.4736864 36.6880931, 118.4736814 36.6880508, 118.4736753 36.6879796, 118.4736658 36.6878695, 118.4736404 36.6875761, 118.4736142 36.6872718, 118.4735897 36.6869883, 118.4735867 36.6869532)",,,,
730953745,tertiary,False,False,49.252,"LINESTRING (118.4749592 36.686724, 118.4755106 36.6866981)",,,,
730953744,unclassified,False,False,80.983,"LINESTRING (118.4749592 36.686724, 118.4749394 36.686098, 118.4749341 36.685996)",,市府东巷,,
730953744,unclassified,False,True,167.592,"LINESTRING (118.4749592 36.686724, 118.4749901 36.6871735, 118.4750288 36.6874934, 118.4748534 36.6875982, 118.4746058 36.6877499, 118.474288 36.687927)",,市府东巷,,
730953744,unclassified,False,False,216.109,"LINESTRING (118.4749341 36.685996, 118.4749181 36.6853329, 118.4749153 36.6852182, 118.4749151 36.6851959, 118.4749058 36.684214, 118.4749053 36.6841209, 118.4749052 36.6841009, 118.4749074 36.6840527)",,市府东巷,,
730953744,unclassified,False,True,80.983,"LINESTRING (118.4749341 36.685996, 118.4749394 36.686098, 118.4749592 36.686724)",,市府东巷,,
758873053,residential,False,False,65.673,"LINESTRING (118.4749341 36.685996, 118.4747991 36.686001, 118.4741985 36.6860251)",,,,
981963460,primary,True,False,98.628,"LINESTRING (118.4749074 36.6840527, 118.4738023 36.6840161)",2,范公亭西路,,
730953744,unclassified,False,True,216.10899999999998,"LINESTRING (118.4749074 36.6840527, 118.4749052 36.6841009, 118.4749053 36.6841209, 118.4749058 36.684214, 118.4749151 36.6851959, 118.4749153 36.6852182, 118.4749181 36.6853329, 118.4749341 36.685996)",,市府东巷,,
481766770,residential,False,False,94.257,"LINESTRING (118.476575 36.6832239, 118.47663 36.6840155, 118.4766251 36.6840702)",,北营街,,
481766770,residential,False,True,165.597,"LINESTRING (118.476575 36.6832239, 118.4765388 36.6828998, 118.4765204 36.6827345, 118.4765022 36.6825711, 118.4764823 36.6823932, 118.4764629 36.6822192, 118.4764397 36.6820105, 118.4764214 36.6818469, 118.4764145 36.6817403)",,北营街,,
730971974,residential,False,False,40.641,"LINESTRING (118.476575 36.6832239, 118.4765421 36.6832162, 118.4761215 36.6832381)",,县前街,,
730971974,residential,False,False,47.178,"LINESTRING (118.4761215 36.6832381, 118.4755979 36.6832989)",,县前街,,
730971974,residential,False,True,40.641,"LINESTRING (118.4761215 36.6832381, 118.4765421 36.6832162, 118.476575 36.6832239)",,县前街,,
823340887,residential,False,False,164.214,"LINESTRING (118.4761215 36.6832381, 118.4761192 36.6831977, 118.4760789 36.6828709, 118.4760441 36.6825893, 118.476013 36.6823373, 118.4759902 36.6821529, 118.4759698 36.6819876, 118.4759473 36.6818053, 118.4759304 36.6817707)",,,,
730971974,residential,False,False,40.834,"LINESTRING (118.4742153 36.6834479, 118.4737624 36.6835021)",,县前街,,
730971977,residential,False,False,30.127,"LINESTRING (118.4742153 36.6834479, 118.4742094 36.683177)",,,,
730971974,residential,False,True,124.408,"LINESTRING (118.4742153 36.6834479, 118.4751719 36.6833395, 118.4754284 36.683313, 118.4755979 36.6832989)",,县前街,,
730971974,residential,False,True,40.834,"LINESTRING (118.4737624 36.6835021, 118.4742153 36.6834479)",,县前街,,
823340883,residential,False,False,34.949,"LINESTRING (118.4737624 36.6835021, 118.4737623 36.6831878)",,,,
730971974,residential,False,False,39.370999999999995,"LINESTRING (118.4737624 36.6835021, 118.4733685 36.6835285, 118.4733224 36.6835256)",,县前街,,
673293108,living_street,False,False,61.843,"LINESTRING (118.4725856 36.6835438, 118.4725009 36.6829918)",2,偶园街,,
673293108,living_street,False,True,47.81,"LINESTRING (118.4725856 36.6835438, 118.4726002 36.6836639, 118.4726111 36.6837539, 118.4726271 36.6838822, 118.4726294 36.6839044, 118.4726402 36.6839715)",2,偶园街,,
730971974,residential,False,True,65.833,"LINESTRING (118.4725856 36.6835438, 118.472944 36.6835441, 118.4730686 36.6835316, 118.4732711 36.6835223, 118.4733224 36.6835256)",,县前街,,
730971974,residential,False,True,47.178,"LINESTRING (118.4755979 36.6832989, 118.4761215 36.6832381)",,县前街,,
730971974,residential,False,False,124.40800000000002,"LINESTRING (118.4755979 36.6832989, 118.4754284 36.683313, 118.4751719 36.6833395, 118.4742153 36.6834479)",,县前街,,
730971975,unclassified,False,False,82.77000000000001,"LINESTRING (118.4755979 36.6832989, 118.475627 36.6834442, 118.4756426 36.6836378, 118.4756714 36.6839558, 118.4756735 36.6839788, 118.4756597 36.6840391)",,庄严巷,,
673293107,primary,True,False,86.156,"LINESTRING (118.4756597 36.6840391, 118.4766251 36.6840702)",2,范公亭西路,,
882228197,unclassified,False,True,4.707,"LINESTRING (118.4756597 36.6840391, 118.4756576 36.6840814)",,,,
730971975,unclassified,False,True,82.77000000000001,"LINESTRING (118.4756597 36.6840391, 118.4756735 36.6839788, 118.4756714 36.6839558, 118.4756426 36.6836378, 118.475627 36.6834442, 118.4755979 36.6832989)",,庄严巷,,
882228197,unclassified,False,False,4.707,"LINESTRING (118.4756576 36.6840814, 118.4756597 36.6840391)",,,,
981963460,primary,True,False,66.973,"LINESTRING (118.4756576 36.6840814, 118.4749074 36.6840527)",2,范公亭西路,,
758873015,unclassified,False,False,120.87,"LINESTRING (118.4756576 36.6840814, 118.4756549 36.6841314, 118.4756539 36.6841461, 118.4756519 36.6841758, 118.475633 36.6844541, 118.4756216 36.6846839, 118.4756109 36.6849101, 118.4755968 36.6851673)",,,,
1134701391,unclassified,False,True,33.758,"LINESTRING (118.4755968 36.6851673, 118.4753337 36.6853856)",,,,
758873015,unclassified,False,True,120.87,"LINESTRING (118.4755968 36.6851673, 118.4756109 36.6849101, 118.4756216 36.6846839, 118.475633 36.6844541, 118.4756519 36.6841758, 118.4756539 36.6841461, 118.4756549 36.6841314, 118.4756576 36.6840814)",,,,
1134701391,unclassified,False,False,72.779,"LINESTRING (118.4755968 36.6851673, 118.4757081 36.6852669, 118.4758408 36.6853856, 118.4758273 36.6857468)",,,,
981963460,primary,True,False,70.969,"LINESTRING (118.4764528 36.6841075, 118.4756576 36.6840814)",2,范公亭西路,,
