osmid,oneway,ref,highway,reversed,length,lanes,name,geometry,bridge
1068213013,True,G104,trunk,False,18.042,,,"LINESTRING (120.309385 27.4619485, 120.3092238 27.4618719)",
1068213015,False,,secondary,False,8.818,,,"LINESTRING (120.3092238 27.4618719, 120.309302 27.4618335)",
264861670,False,,secondary,False,93.018,2,玉湖路,"LINESTRING (120.3092238 27.4618719, 120.3091019 27.461939, 120.308704 27.4621415, 120.3084083 27.4622915)",
"[148427296, 383605465, 1068213013]",True,G104,trunk,False,134.891,2,,"LINESTRING (120.3092238 27.4618719, 120.3090943 27.4618005, 120.3083695 27.4611166, 120.3082982 27.4609928)",yes
383605474,True,G104,trunk,False,27.299,2,,"LINESTRING (120.3081275 27.4608035, 120.308352 27.460947)",
383605431,False,G104,trunk,False,86.094,2,,"LINESTRING (120.3081275 27.4608035, 120.3079331 27.4606364, 120.3075073 27.4602589)",
148427296,True,G104,trunk,False,26.958,2,,"LINESTRING (120.3082982 27.4609928, 120.3081275 27.4608035)",
1086318560,False,,living_street,False,7.356,,,"LINESTRING (120.3082982 27.4609928, 120.308352 27.460947)",
383605421,False,,living_street,False,94.841,,,"LINESTRING (120.3082982 27.4609928, 120.3080929 27.461158, 120.3075519 27.4615295)",
383605421,False,,living_street,False,52.059,,,"LINESTRING (120.3075519 27.4615295, 120.3071917 27.4617768, 120.307147 27.4618271)",
383605421,False,,living_street,True,94.841,,,"LINESTRING (120.3075519 27.4615295, 120.3080929 27.461158, 120.3082982 27.4609928)",
597712799,True,,living_street,False,161.154,1,卅七街,"LINESTRING (120.3075519 27.4615295, 120.3073015 27.461294, 120.3070011 27.461037, 120.3063842 27.4606324, 120.3063172 27.4605874)",
597712805,False,,living_street,False,90.213,2,松桥东街,"LINESTRING (120.3046536 27.4618093, 120.3037659 27.4616149)",
597712805,False,,living_street,True,101.367,2,松桥东街,"LINESTRING (120.3046536 27.4618093, 120.3056402 27.4620636)",
597712801,True,,living_street,False,115.209,1,西园街,"LINESTRING (120.3046536 27.4618093, 120.3047952 27.4614921, 120.3049509 27.4611624, 120.3050855 27.4608468)",
597712801,True,,living_street,False,229.454,1,西园街,"LINESTRING (120.3035281 27.4636143, 120.3038211 27.4631875, 120.3040347 27.4628496, 120.3043505 27.4623179, 120.3046536 27.4618093)",
597712804,False,,living_street,False,161.901,2,玉门路,"LINESTRING (120.3035281 27.4636143, 120.3031236 27.4633847, 120.302626 27.4631651, 120.3020991 27.4629013)",
597712804,False,,living_street,True,76.467,2,玉门路,"LINESTRING (120.3035281 27.4636143, 120.3041209 27.4639507, 120.3041803 27.4639858)",
597712805,False,,living_street,False,101.367,2,松桥东街,"LINESTRING (120.3056402 27.4620636, 120.3046536 27.4618093)",
597712805,False,,living_street,True,105.251,2,松桥东街,"LINESTRING (120.3056402 27.4620636, 120.3066361 27.4624028)",
779699748,False,,living_street,False,95.876,,,"LINESTRING (120.3056402 27.4620636, 120.3060196 27.4612698)",
597712802,False,,living_street,False,257.834,2,仙堂街,"LINESTRING (120.3056402 27.4620636, 120.3054005 27.4624193, 120.3050607 27.4628562, 120.30476 27.4632428, 120.3045204 27.463556, 120.3042241 27.4639271, 120.3041803 27.4639858)",
597712802,False,,living_street,True,265.937,2,仙堂街,"LINESTRING (120.3031071 27.4661338, 120.3031681 27.4658593, 120.3032422 27.4655445, 120.303399 27.4650032, 120.3036692 27.4646707, 120.3041803 27.4639858)",
264861670,False,,secondary,False,399.50999999999993,2,玉湖路,"LINESTRING (120.3060515 27.4651345, 120.3051187 27.466267, 120.3045152 27.4669717, 120.3039181 27.467702, 120.303687 27.4680488)",
264861670,False,,secondary,True,151.60500000000002,2,玉湖路,"LINESTRING (120.3060515 27.4651345, 120.3065471 27.4645582, 120.3069781 27.4640469)",
911715443,False,,unclassified,False,143.93900000000002,,,"LINESTRING (120.3060515 27.4651345, 120.3061562 27.4652082, 120.3063857 27.4653325, 120.306662 27.4654844, 120.3069733 27.4656674, 120.3072145 27.4657917, 120.3072871 27.4658193)",
"[1068213017, 597712803, 597712804]",False,,"['living_street', 'tertiary']","[False, True]",134.05599999999998,2,"['玉龙大桥', '玉门路']","LINESTRING (120.3060515 27.4651345, 120.3058533 27.4650165, 120.3051946 27.4646224, 120.3049448 27.4644371)",yes
597712804,False,,living_street,True,161.901,2,玉门路,"LINESTRING (120.3020991 27.4629013, 120.302626 27.4631651, 120.3031236 27.4633847, 120.3035281 27.4636143)",
597712807,False,,living_street,False,114.11600000000001,2,松山街,"LINESTRING (120.3020991 27.4629013, 120.3018998 27.4630235, 120.301812 27.4631971, 120.3017396 27.4633967, 120.3016237 27.4637112, 120.3015956 27.4637877)",
597712807,False,,living_street,True,211.12900000000002,2,松山街,"LINESTRING (120.3020991 27.4629013, 120.3023224 27.462741, 120.3025553 27.4626032, 120.3028082 27.4624502, 120.3029721 27.4623022, 120.3030785 27.4621313, 120.3030871 27.4619987, 120.3030698 27.4617028, 120.3030153 27.4614148)",
383605421,False,,living_street,False,281.094,,,"LINESTRING (120.3066361 27.4624028, 120.3049448 27.4644371)",
383605421,False,,living_street,True,81.479,,,"LINESTRING (120.3066361 27.4624028, 120.307147 27.4618271)",
597712805,False,,living_street,False,105.251,2,松桥东街,"LINESTRING (120.3066361 27.4624028, 120.3056402 27.4620636)",
383605439,False,,living_street,True,178.40800000000002,,松桥西街,"LINESTRING (120.3030153 27.4614148, 120.3028462 27.4612894, 120.3021206 27.4610162, 120.3013985 27.4607115)",
597712805,False,,living_street,True,77.335,2,松桥东街,"LINESTRING (120.3030153 27.4614148, 120.3037168 27.4616042, 120.3037659 27.4616149)",
597712807,False,,living_street,False,211.129,2,松山街,"LINESTRING (120.3030153 27.4614148, 120.3030698 27.4617028, 120.3030871 27.4619987, 120.3030785 27.4621313, 120.3029721 27.4623022, 120.3028082 27.4624502, 120.3025553 27.4626032, 120.3023224 27.462741, 120.3020991 27.4629013)",
597712807,False,,living_street,True,157.756,2,松山街,"LINESTRING (120.3030153 27.4614148, 120.3030424 27.4611694, 120.3031336 27.4607505, 120.3032624 27.4601317, 120.3032235 27.4600207)",
383605421,False,,living_street,False,81.479,,,"LINESTRING (120.307147 27.4618271, 120.3066361 27.4624028)",
383605421,False,,living_street,True,52.059,,,"LINESTRING (120.307147 27.4618271, 120.3071917 27.4617768, 120.3075519 27.4615295)",
779699748,False,,living_street,False,81.363,,,"LINESTRING (120.3060196 27.4612698, 120.3063172 27.4605874)",
779699748,False,,living_street,True,95.876,,,"LINESTRING (120.3060196 27.4612698, 120.3056402 27.4620636)",
597712806,True,,living_street,False,127.40200000000002,,云仙街,"LINESTRING (120.3060196 27.4612698, 120.3062157 27.4613819, 120.3066775 27.4615945, 120.307147 27.4618271)",
597712801,True,,living_street,False,136.14,1,西园街,"LINESTRING (120.3050855 27.4608468, 120.3050996 27.4608138, 120.3051768 27.4605314, 120.3052683 27.4601061, 120.3053601 27.4596478)",
597712806,True,,living_street,False,103.493,,云仙街,"LINESTRING (120.3050855 27.4608468, 120.3053921 27.4609759, 120.3060196 27.4612698)",
597712806,True,,living_street,False,112.154,,云仙街,"LINESTRING (120.3032235 27.4600207, 120.3032789 27.4600387, 120.3037532 27.4602648, 120.304237 27.4604762)",
597712807,False,,living_street,False,157.75600000000003,2,松山街,"LINESTRING (120.3032235 27.4600207, 120.3032624 27.4601317, 120.3031336 27.4607505, 120.3030424 27.4611694, 120.3030153 27.4614148)",
597712806,True,,living_street,False,93.311,,云仙街,"LINESTRING (120.304237 27.4604762, 120.3050855 27.4608468)",
597712808,False,,living_street,False,135.005,2,,"LINESTRING (120.304237 27.4604762, 120.3039488 27.4610975, 120.3037659 27.4616149)",
597712805,False,,living_street,True,90.213,2,松桥东街,"LINESTRING (120.3037659 27.4616149, 120.3046536 27.4618093)",
597712805,False,,living_street,False,77.335,2,松桥东街,"LINESTRING (120.3037659 27.4616149, 120.3037168 27.4616042, 120.3030153 27.4614148)",
597712808,False,,living_street,True,135.005,2,,"LINESTRING (120.3037659 27.4616149, 120.3039488 27.4610975, 120.304237 27.4604762)",
383605439,False,,living_street,False,178.408,,松桥西街,"LINESTRING (120.3013985 27.4607115, 120.3021206 27.4610162, 120.3028462 27.4612894, 120.3030153 27.4614148)",
597712825,False,,living_street,False,87.80199999999999,,,"LINESTRING (120.3013985 27.4607115, 120.3017709 27.4601424, 120.301838 27.4600251)",
264861670,False,,secondary,False,240.95499999999998,2,玉湖路,"LINESTRING (120.3084083 27.4622915, 120.3083756 27.4623398, 120.3080285 27.4627645, 120.3074873 27.4633858, 120.3069781 27.4640469)",
