osmid,name,highway,oneway,reversed,length,junction,geometry,lanes,ref
57377358,云岭大道,tertiary,False,False,7.544,,"LINESTRING (100.2453778 25.6005496, 100.2453889 25.6004825)",,
1190075557,宾川路,secondary,True,False,28.113,,"LINESTRING (100.2453778 25.6005496, 100.2451014 25.6005073)",,
42128328,,secondary,True,False,23.043,roundabout,"LINESTRING (100.2471995 25.5971945, 100.2471465 25.5972429, 100.2470127 25.5973123)",,
42128328,,secondary,True,False,45.535,roundabout,"LINESTRING (100.2470127 25.5973123, 100.2468756 25.5973307, 100.24674 25.5973051, 100.2465949 25.5972138)",,
1245406358,云岭大道,tertiary,False,False,166.39,,"LINESTRING (100.2470127 25.5973123, 100.2469671 25.5973683, 100.2469444 25.5974264, 100.2465457 25.5987435)",,
42128328,,secondary,True,False,50.176,roundabout,"LINESTRING (100.2467199 25.5966432, 100.2469064 25.5966272, 100.2470685 25.5966604, 100.2471839 25.5967422)",,
57377360,云岭大道,tertiary,False,False,109.858,,"LINESTRING (100.2467199 25.5966432, 100.2468333 25.5964819, 100.2469325 25.5962794, 100.2471009 25.5957242)",,
42128328,,secondary,True,False,25.192999999999998,roundabout,"LINESTRING (100.2471839 25.5967422, 100.2472602 25.596862, 100.2472815 25.5969483)",,
42128335,云岭大道,tertiary,False,False,105.566,,"LINESTRING (100.2471839 25.5967422, 100.2472169 25.5965545, 100.2472784 25.5963546, 100.247449 25.5958246)",,
42128328,,secondary,True,False,27.484,roundabout,"LINESTRING (100.2465949 25.5972138, 100.2465494 25.5971583, 100.2465052 25.5970622, 100.2464924 25.596989)",,
1245406357,云岭大道,tertiary,False,True,164.79899999999998,,"LINESTRING (100.2465949 25.5972138, 100.2465969 25.5973235, 100.2465811 25.5974098, 100.2461334 25.5986296)",,
1149658011,富海路,secondary,False,False,12.899,,"LINESTRING (100.2509474 25.5941853, 100.2509079 25.5942957)",,
137293305,富海路,secondary,False,False,187.254,,"LINESTRING (100.2496673 25.5978447, 100.249108 25.5994514)",,
137293305,富海路,secondary,False,True,12.145,,"LINESTRING (100.2496673 25.5978447, 100.2497036 25.5977405)",,
42128343,苍山路,secondary,True,False,144.518,,"LINESTRING (100.2496673 25.5978447, 100.2488876 25.5976198, 100.2482947 25.5974487)",,
137293299,锦云路,tertiary,False,True,164.933,,"LINESTRING (100.249108 25.5994514, 100.2506734 25.5999065)",,
137293305,富海路,secondary,False,False,104.773,,"LINESTRING (100.249108 25.5994514, 100.2487951 25.6003504)",,
137293305,富海路,secondary,False,True,187.254,,"LINESTRING (100.249108 25.5994514, 100.2496673 25.5978447)",,
427358372,花甸路,unclassified,False,False,88.1,,"LINESTRING (100.249108 25.5994514, 100.248268 25.5992193)",,
137293305,富海路,secondary,False,True,6.515,,"LINESTRING (100.2484148 25.6014418, 100.2484346 25.601386)",,
1190075557,宾川路,secondary,True,False,242.446,,"LINESTRING (100.2484148 25.6014418, 100.2472909 25.6010866, 100.246869 25.6009511, 100.2461352 25.6007154)",,
57377360,云岭大道,tertiary,False,True,19.094,,"LINESTRING (100.2478039 25.593424, 100.2477489 25.5935884)",,
1149658010,巍山路,trunk,True,False,186.71599999999995,,"LINESTRING (100.2478039 25.593424, 100.2471624 25.5932408, 100.2470108 25.5931888, 100.246813 25.5931179, 100.2466658 25.5930516, 100.2465146 25.5929664, 100.246356 25.5928649, 100.2461501 25.5926983)",2,G214;G320
42128335,云岭大道,tertiary,False,True,18.961,,"LINESTRING (100.2481886 25.5935338, 100.2481327 25.5936967)",,
1149658010,巍山路,trunk,True,False,40.465,,"LINESTRING (100.2481886 25.5935338, 100.2478039 25.593424)",2,G214;G320
137293305,富海路,secondary,False,False,105.359,,"LINESTRING (100.2509079 25.5942957, 100.2505855 25.5951975)",,
1149658011,富海路,secondary,False,True,12.899,,"LINESTRING (100.2509079 25.5942957, 100.2509474 25.5941853)",,
"[666035393, 1149658010]",巍山路,trunk,True,False,143.425,,"LINESTRING (100.2509079 25.5942957, 100.2501876 25.5941046, 100.2495399 25.5939197)",2,G214;G320
212722295,云鹤路,tertiary,False,True,130.145,,"LINESTRING (100.2461501 25.5926983, 100.245751 25.593812)",,
372694497,,trunk_link,False,False,18.039,,"LINESTRING (100.2461501 25.5926983, 100.2461798 25.5925383)",,
372694499,,trunk_link,False,True,16.941,,"LINESTRING (100.2461501 25.5926983, 100.2463144 25.5926629)",,
212722295,云鹤路,tertiary,False,False,161.284,,"LINESTRING (100.2452617 25.5951937, 100.245751 25.593812)",,
212722282,,unclassified,False,False,193.64499999999998,,"LINESTRING (100.2452617 25.5951937, 100.2459345 25.5953878, 100.2462452 25.5954774, 100.2471009 25.5957242)",,
212722295,云鹤路,tertiary,False,True,136.971,,"LINESTRING (100.2452617 25.5951937, 100.2448916 25.5962386, 100.2448555 25.5963695)",,
57377360,云岭大道,tertiary,False,False,161.858,,"LINESTRING (100.2471009 25.5957242, 100.2475269 25.5943202)",,
