osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry
450935601,False,2,S213;S328,章白路,primary,60,False,239.365,"LINESTRING (117.9959144 31.8058766, 117.9935789 31.80671)"
450935601,False,2,S213;S328,章白路,primary,60,True,156.222,"LINESTRING (117.9959144 31.8058766, 117.9974213 31.8052988)"
736452679,False,,Y032,大庙路,tertiary,,False,102.736,"LINESTRING (117.9959144 31.8058766, 117.9957844 31.8067939)"
450935601,False,2,S213;S328,章白路,primary,60,True,131.097,"LINESTRING (117.9922955 31.8071577, 117.9935789 31.80671)"
682085433,False,,,,residential,,False,71.702,"LINESTRING (118.0017245 31.8025913, 118.0017713 31.8019477)"
682085433,False,,,,residential,,True,111.284,"LINESTRING (118.0017245 31.8025913, 118.0016959 31.8035918)"
450935605,False,,,降福街,residential,,True,13.283,"LINESTRING (118.001556 31.8035802, 118.0016959 31.8035918)"
450935605,False,,,降福街,residential,,False,167.92000000000002,"LINESTRING (118.001556 31.8035802, 118.0009125 31.8035495, 117.9997811 31.8035901)"
450935612,False,,,,residential,,False,247.80499999999998,"LINESTRING (118.001556 31.8035802, 118.000632 31.8038342, 117.9998805 31.8041653, 117.9995586 31.8041719, 117.999076 31.8041789)"
450935601,False,2,S213;S328,章白路,primary,60,False,93.415,"LINESTRING (117.9997811 31.8035901, 117.999076 31.8041789)"
450935601,False,2,S213;S328,章白路,primary,60,True,262.161,"LINESTRING (117.9997811 31.8035901, 118.0011517 31.8024481, 118.0017713 31.8019477)"
"[813550925, 450935605]",False,,,降福街,residential,,False,455.37399999999997,"LINESTRING (117.9997811 31.8035901, 117.9981984 31.8036375, 117.9981492 31.8036146, 117.9981199 31.8035626, 117.9980985 31.8034122, 117.998121 31.8028926, 117.9982176 31.8023272, 117.9982873 31.8019715, 117.9983088 31.801935, 117.9984375 31.8019304, 117.9994727 31.8020672)"
450935605,False,,,降福街,residential,,True,167.92000000000002,"LINESTRING (117.9997811 31.8035901, 118.0009125 31.8035495, 118.001556 31.8035802)"
450935615,False,,,,residential,,False,292.48699999999997,"LINESTRING (117.9960242 31.8040869, 117.9976301 31.804021, 117.9977448 31.8041077, 117.999076 31.8041789)"
450935601,False,2,S213;S328,章白路,primary,60,True,93.415,"LINESTRING (117.999076 31.8041789, 117.9997811 31.8035901)"
450935601,False,2,S213;S328,章白路,primary,60,False,200.865,"LINESTRING (117.999076 31.8041789, 117.9988408 31.8043746, 117.9981721 31.8048832, 117.9976344 31.8052136, 117.9974213 31.8052988)"
450935612,False,,,,residential,,True,247.805,"LINESTRING (117.999076 31.8041789, 117.9995586 31.8041719, 117.9998805 31.8041653, 118.000632 31.8038342, 118.001556 31.8035802)"
450935615,False,,,,residential,,True,292.48699999999997,"LINESTRING (117.999076 31.8041789, 117.9977448 31.8041077, 117.9976301 31.804021, 117.9960242 31.8040869)"
450935601,False,2,S213;S328,章白路,primary,60,False,131.097,"LINESTRING (117.9935789 31.80671, 117.9922955 31.8071577)"
450935601,False,2,S213;S328,章白路,primary,60,True,239.365,"LINESTRING (117.9935789 31.80671, 117.9959144 31.8058766)"
450935605,False,,,降福街,residential,,False,13.283,"LINESTRING (118.0016959 31.8035918, 118.001556 31.8035802)"
682085433,False,,,,residential,,False,111.284,"LINESTRING (118.0016959 31.8035918, 118.0017245 31.8025913)"
450935601,False,2,S213;S328,章白路,primary,60,True,15.592,"LINESTRING (118.0017713 31.8019477, 118.0018893 31.8018497)"
682085433,False,,,,residential,,True,71.702,"LINESTRING (118.0017713 31.8019477, 118.0017245 31.8025913)"
450935601,False,2,S213;S328,章白路,primary,60,False,262.161,"LINESTRING (118.0017713 31.8019477, 118.0011517 31.8024481, 117.9997811 31.8035901)"
450935601,False,2,S213;S328,章白路,primary,60,False,156.222,"LINESTRING (117.9974213 31.8052988, 117.9959144 31.8058766)"
450935601,False,2,S213;S328,章白路,primary,60,True,200.86499999999998,"LINESTRING (117.9974213 31.8052988, 117.9976344 31.8052136, 117.9981721 31.8048832, 117.9988408 31.8043746, 117.999076 31.8041789)"
736452679,False,,Y032,大庙路,tertiary,,True,102.736,"LINESTRING (117.9957844 31.8067939, 117.9959144 31.8058766)"
450935601,False,2,S213;S328,章白路,primary,60,False,15.592,"LINESTRING (118.0018893 31.8018497, 118.0017713 31.8019477)"
"[450935605, 813550925]",False,,,降福街,residential,,True,455.374,"LINESTRING (117.9994727 31.8020672, 117.9984375 31.8019304, 117.9983088 31.801935, 117.9982873 31.8019715, 117.9982176 31.8023272, 117.998121 31.8028926, 117.9980985 31.8034122, 117.9981199 31.8035626, 117.9981492 31.8036146, 117.9981984 31.8036375, 117.9997811 31.8035901)"
