osmid,highway,oneway,reversed,length,geometry,bridge
476752558,residential,False,True,184.695,"LINESTRING (118.3206308 30.9141314, 118.3206308 30.9157924)",
334665366,secondary,False,True,189.475,"LINESTRING (118.3206308 30.9157924, 118.3226162 30.9157447)",
476752558,residential,False,False,184.695,"LINESTRING (118.3206308 30.9157924, 118.3206308 30.9141314)",
334665392,tertiary,False,True,249.505,"LINESTRING (118.3265563 30.913644, 118.3265062 30.9146954, 118.3264826 30.9158868)",
"[1015199692, 476752564, 1015199693]",tertiary,False,True,348.054,"LINESTRING (118.3265563 30.913644, 118.3237251 30.9135676, 118.3235733 30.9135676, 118.3229104 30.9135348)",yes
476752647,tertiary,False,True,247.328,"LINESTRING (118.3229104 30.9135348, 118.3226162 30.9157447)",
"[476752564, 1015199692, 1015199693]",tertiary,False,False,348.054,"LINESTRING (118.3229104 30.9135348, 118.3235733 30.9135676, 118.3237251 30.9135676, 118.3265563 30.913644)",yes
334665366,secondary,False,False,369.181,"LINESTRING (118.3264826 30.9158868, 118.3226162 30.9157447)",
334665392,tertiary,False,False,249.505,"LINESTRING (118.3264826 30.9158868, 118.3265062 30.9146954, 118.3265563 30.913644)",
334665366,secondary,False,False,189.475,"LINESTRING (118.3226162 30.9157447, 118.3206308 30.9157924)",
334665366,secondary,False,True,369.181,"LINESTRING (118.3226162 30.9157447, 118.3264826 30.9158868)",
476752647,tertiary,False,False,247.328,"LINESTRING (118.3226162 30.9157447, 118.3229104 30.9135348)",
