osmid,highway,oneway,reversed,length,geometry,bridge,ref
951604260,secondary,False,False,164.95499999999998,"LINESTRING (115.0842501 30.797111, 115.0840026 30.7969755, 115.083848 30.7968945, 115.0836987 30.7968065, 115.0835552 30.7967117, 115.0834179 30.7966103, 115.0833049 30.7965179, 115.0831971 30.796421, 115.0830947 30.79632, 115.0829793 30.796138)",,
"[951604256, 951604257, 951604258]",tertiary,False,True,218.955,"LINESTRING (115.0771831 30.7960366, 115.0772018 30.7961094, 115.0772286 30.7961804, 115.0772631 30.7962489, 115.0773051 30.7963142, 115.077796 30.7970273, 115.0781018 30.7975019, 115.078165 30.7976483, 115.0782231 30.797783)",yes,
951604259,primary,False,True,155.649,"LINESTRING (115.0820795 30.7949721, 115.0821172 30.7950407, 115.0821626 30.7951058, 115.0829793 30.796138)",,S241
951604259,primary,False,False,155.649,"LINESTRING (115.0829793 30.796138, 115.0821626 30.7951058, 115.0821172 30.7950407, 115.0820795 30.7949721)",,S241
951604260,secondary,False,True,164.95499999999998,"LINESTRING (115.0829793 30.796138, 115.0830947 30.79632, 115.0831971 30.796421, 115.0833049 30.7965179, 115.0834179 30.7966103, 115.0835552 30.7967117, 115.0836987 30.7968065, 115.083848 30.7968945, 115.0840026 30.7969755, 115.0842501 30.797111)",,
951604262,primary,False,True,501.07999999999987,"LINESTRING (115.0829793 30.796138, 115.0827768 30.7962036, 115.0824228 30.7961979, 115.0822424 30.7961952, 115.082062 30.7962002, 115.081898 30.7962114, 115.0817348 30.796229, 115.0816144 30.7962573, 115.0814962 30.7962919, 115.0813808 30.7963326, 115.0812661 30.7963804, 115.081155 30.7964342, 115.079526 30.7973671, 115.0794341 30.797407, 115.0793396 30.797442, 115.0792543 30.7974687, 115.078553 30.7976338, 115.0784527 30.7976666, 115.0783566 30.7977075, 115.0782755 30.7977504, 115.0782231 30.797783)",,S241
"[951604256, 951604257, 951604258]",tertiary,False,False,218.955,"LINESTRING (115.0782231 30.797783, 115.078165 30.7976483, 115.0781018 30.7975019, 115.077796 30.7970273, 115.0773051 30.7963142, 115.0772631 30.7962489, 115.0772286 30.7961804, 115.0772018 30.7961094, 115.0771831 30.7960366)",yes,
951604262,primary,False,False,501.0800000000001,"LINESTRING (115.0782231 30.797783, 115.0782755 30.7977504, 115.0783566 30.7977075, 115.0784527 30.7976666, 115.078553 30.7976338, 115.0792543 30.7974687, 115.0793396 30.797442, 115.0794341 30.797407, 115.079526 30.7973671, 115.081155 30.7964342, 115.0812661 30.7963804, 115.0813808 30.7963326, 115.0814962 30.7962919, 115.0816144 30.7962573, 115.0817348 30.796229, 115.081898 30.7962114, 115.082062 30.7962002, 115.0822424 30.7961952, 115.0824228 30.7961979, 115.0827768 30.7962036, 115.0829793 30.796138)",,S241
