osmid,ref,name,highway,oneway,reversed,length,lanes,width,geometry
484685915,S254,清方路,primary,False,False,457.028,,,"LINESTRING (115.3912386 32.6060237, 115.391538 32.6019213)"
1033405895,S318;X056,南陶路,secondary,False,True,63.024,2,6,"LINESTRING (115.3912386 32.6060237, 115.3905706 32.6059559)"
484685915,S254,清方路,primary,False,True,282.58200000000005,,,"LINESTRING (115.3912386 32.6060237, 115.3910534 32.6083293, 115.3910346 32.6085592)"
536255875,段郢路,,residential,False,False,301.645,2,,"LINESTRING (115.3861281 32.601693, 115.3893404 32.6018821)"
830222528,,,residential,False,False,131.542,,,"LINESTRING (115.3861281 32.601693, 115.3847265 32.6016205)"
536255877,永安路,,residential,False,True,307.778,2,,"LINESTRING (115.3861281 32.601693, 115.3860621 32.6025881, 115.3858546 32.604451)"
536255875,段郢路,,residential,False,False,118.916,2,,"LINESTRING (115.3893404 32.6018821, 115.3906098 32.6018925)"
536255875,段郢路,,residential,False,True,301.645,2,,"LINESTRING (115.3893404 32.6018821, 115.3861281 32.601693)"
536255880,,关帝庙大街,residential,False,False,154.686,2,,"LINESTRING (115.3893404 32.6018821, 115.3891712 32.6032659)"
536255875,段郢路,,residential,False,False,87.008,2,,"LINESTRING (115.3906098 32.6018925, 115.391538 32.6019213)"
536255875,段郢路,,residential,False,True,118.916,2,,"LINESTRING (115.3906098 32.6018925, 115.3893404 32.6018821)"
536255876,滨湖路,,residential,False,False,160.328,1,,"LINESTRING (115.3906098 32.6018925, 115.3905664 32.6033339)"
536255876,滨湖路,,residential,False,True,140.234,1,,"LINESTRING (115.3905706 32.6059559, 115.3905941 32.6046949)"
1033405895,S318;X056,南陶路,secondary,False,False,63.024,2,6,"LINESTRING (115.3905706 32.6059559, 115.3912386 32.6060237)"
1033405895,S318;X056,南陶路,secondary,False,True,162.155,2,6,"LINESTRING (115.3905706 32.6059559, 115.3888444 32.605846)"
536255877,永安路,,residential,False,False,143.748,2,,"LINESTRING (115.3857545 32.605741, 115.3858546 32.604451)"
536255885,永安路,,residential,False,True,275.348,2,,"LINESTRING (115.3857545 32.605741, 115.3855391 32.6082106)"
1033405895,S318;X056,南陶路,secondary,False,False,206.406,2,6,"LINESTRING (115.3857545 32.605741, 115.3861473 32.6057522, 115.3879569 32.6058004)"
536255877,永安路,,residential,False,True,143.748,2,,"LINESTRING (115.3858546 32.604451, 115.3857545 32.605741)"
536255879,公正路,,residential,False,False,293.059,2,,"LINESTRING (115.3858546 32.604451, 115.3889772 32.6046138)"
536255877,永安路,,residential,False,False,307.778,2,,"LINESTRING (115.3858546 32.604451, 115.3860621 32.6025881, 115.3861281 32.601693)"
536255879,公正路,,residential,False,False,151.726,2,,"LINESTRING (115.3889772 32.6046138, 115.3905941 32.6046949)"
536255879,公正路,,residential,False,True,293.059,2,,"LINESTRING (115.3889772 32.6046138, 115.3858546 32.604451)"
536255880,,关帝庙大街,residential,False,False,137.578,2,,"LINESTRING (115.3889772 32.6046138, 115.3888444 32.605846)"
536255880,,关帝庙大街,residential,False,True,150.978,2,,"LINESTRING (115.3889772 32.6046138, 115.3891712 32.6032659)"
536255876,滨湖路,,residential,False,False,140.234,1,,"LINESTRING (115.3905941 32.6046949, 115.3905706 32.6059559)"
536255879,公正路,,residential,False,True,151.726,2,,"LINESTRING (115.3905941 32.6046949, 115.3889772 32.6046138)"
536255876,滨湖路,,residential,False,True,151.399,1,,"LINESTRING (115.3905941 32.6046949, 115.3905975 32.6046023, 115.3905605 32.603529, 115.3905664 32.6033339)"
536255880,,关帝庙大街,residential,False,False,150.978,2,,"LINESTRING (115.3891712 32.6032659, 115.3889772 32.6046138)"
536255880,,关帝庙大街,residential,False,True,154.686,2,,"LINESTRING (115.3891712 32.6032659, 115.3893404 32.6018821)"
536255886,南市路,,residential,False,True,130.911,1,,"LINESTRING (115.3891712 32.6032659, 115.3905664 32.6033339)"
536255886,南市路,,residential,False,False,367.349,1,,"LINESTRING (115.3891712 32.6032659, 115.3887469 32.6032219, 115.3863276 32.6032021, 115.3864047 32.6022991)"
536255880,,关帝庙大街,residential,False,False,286.124,2,,"LINESTRING (115.3888444 32.605846, 115.3885626 32.6084082)"
536255880,,关帝庙大街,residential,False,True,137.578,2,,"LINESTRING (115.3888444 32.605846, 115.3889772 32.6046138)"
1033405895,S318;X056,南陶路,secondary,False,False,162.155,2,6,"LINESTRING (115.3888444 32.605846, 115.3905706 32.6059559)"
1033405895,S318;X056,南陶路,secondary,False,True,83.287,2,6,"LINESTRING (115.3888444 32.605846, 115.3884366 32.605825, 115.3879569 32.6058004)"
536255880,,关帝庙大街,residential,False,False,217.978,2,,"LINESTRING (115.3885626 32.6084082, 115.3884518 32.6103663)"
536255880,,关帝庙大街,residential,False,True,286.124,2,,"LINESTRING (115.3885626 32.6084082, 115.3888444 32.605846)"
536255883,平安路,,residential,False,False,77.114,2,,"LINESTRING (115.3885626 32.6084082, 115.3877422 32.6083503)"
536255883,平安路,,residential,False,True,103.659,2,,"LINESTRING (115.3885626 32.6084082, 115.3896674 32.6084624)"
536255880,,关帝庙大街,residential,False,True,217.978,2,,"LINESTRING (115.3884518 32.6103663, 115.3885626 32.6084082)"
536255882,光明路,,residential,False,True,126.336,1,,"LINESTRING (115.3884518 32.6103663, 115.3871083 32.6102657)"
"[536255882, 783557573]","['光明路', '金星路']",,residential,False,False,324.69,1,,"LINESTRING (115.3884518 32.6103663, 115.3896143 32.610402, 115.3896674 32.6084624)"
536255882,光明路,,residential,False,False,159.983,1,,"LINESTRING (115.385407 32.6101382, 115.3871083 32.6102657)"
830222519,,,residential,False,True,214.696,,,"LINESTRING (115.385407 32.6101382, 115.3855391 32.6082106)"
536255883,平安路,,residential,False,False,103.659,2,,"LINESTRING (115.3896674 32.6084624, 115.3885626 32.6084082)"
536255883,平安路,,residential,False,True,128.514,2,,"LINESTRING (115.3896674 32.6084624, 115.3910346 32.6085592)"
"[536255882, 783557573]","['光明路', '金星路']",,residential,False,True,324.69,1,,"LINESTRING (115.3896674 32.6084624, 115.3896143 32.610402, 115.3884518 32.6103663)"
536255883,平安路,,residential,False,False,128.514,2,,"LINESTRING (115.3910346 32.6085592, 115.3896674 32.6084624)"
484685915,S254,清方路,primary,False,False,282.58200000000005,,,"LINESTRING (115.3910346 32.6085592, 115.3910534 32.6083293, 115.3912386 32.6060237)"
536255885,永安路,,residential,False,False,275.348,2,,"LINESTRING (115.3855391 32.6082106, 115.3857545 32.605741)"
830222519,,,residential,False,False,214.696,,,"LINESTRING (115.3855391 32.6082106, 115.385407 32.6101382)"
