osmid,oneway,name,highway,reversed,length,geometry,lanes,bridge,maxspeed,tunnel
178481791,True,馬場海邊馬路 Estrada Marginal do Hipódromo,secondary,False,9.107,"LINESTRING (113.5529024 22.2092184, 113.5528174 22.2092411)",,,,
993269161,True,高利亞海軍上將大馬路 Avenida do Almirante Magalhães Correia,secondary,False,30.118000000000002,"LINESTRING (113.5529024 22.2092184, 113.5528978 22.209145, 113.5528854 22.208948)",,,,
"[775492985, 178489346]",True,永添街 Rua do Progresso,residential,False,58.76800000000001,"LINESTRING (113.5531253 22.2115781, 113.5530756 22.2115441, 113.5527832 22.211344, 113.5527248 22.2113041, 113.5526662 22.211264)",,,,
208241158,True,中心街 Rua Direita do Hipódromo,residential,False,67.44,"LINESTRING (113.5510776 22.2124138, 113.5516485 22.2123381, 113.5517261 22.2123278)",,,,
819061598,True,長壽大馬路 Avenida da Longevidade,residential,False,68.715,"LINESTRING (113.5510776 22.2124138, 113.5511663 22.2129814, 113.5511732 22.2130254)",,,,
206824339,True,菜園路 Rua dos Hortelãos,residential,False,67.793,"LINESTRING (113.5529572 22.2121644, 113.5529583 22.2121468, 113.5529801 22.2120002, 113.5530154 22.2118558, 113.553064 22.2117148, 113.5531253 22.2115781)",2,,,
208241271,True,祐漢新村第八街 Rua Oito do Bairro Iao Hon,residential,False,67.097,"LINESTRING (113.5490578 22.2126818, 113.5493927 22.2126373, 113.5494366 22.2126315, 113.549703 22.2125962)",,,,
170003878,True,,primary_link,False,45.847,"LINESTRING (113.5468562 22.2092849, 113.5471114 22.2096228)",,,,
206824309,True,罅些喇提督大馬路 (提督馬路) Avenida do Almirante Lacerda,primary,False,127.478,"LINESTRING (113.5468562 22.2092849, 113.5470631 22.2096677, 113.5472113 22.2099421, 113.5473334 22.2101678, 113.5473374 22.2101992, 113.5473296 22.21023, 113.547311 22.2102565, 113.5472838 22.2102755, 113.54725 22.2102852)",2,,,
206824365,False,青洲大馬路 Avenida do Conselheiro Borja,primary,False,15.713,"LINESTRING (113.5473881 22.2103011, 113.5475396 22.2102839)",2,,,
241886461,False,青洲大馬路 Avenida do Conselheiro Borja,primary,True,14.326,"LINESTRING (113.5473881 22.2103011, 113.54725 22.2102852)",2,,,
184017293,True,巴波沙大馬路 Avenida de Artur Tamagnini Barbosa,primary,False,74.515,"LINESTRING (113.5473881 22.2103011, 113.547403 22.2105279, 113.5474319 22.21097)",2,,,
156356271,True,蘇沙醫生街 Rua do Dr. Ricardo de Sousa,residential,False,104.331,"LINESTRING (113.5455946 22.2104748, 113.5456043 22.2105885, 113.5456472 22.211319, 113.5456526 22.2114115)",,,,
206824369,False,青洲大馬路(青洲新路) Avenida do Conselheiro Borja,primary,False,101.407,"LINESTRING (113.5455946 22.2104748, 113.5457476 22.2104572, 113.5465722 22.2103628)",2,,,
206824369,False,青洲大馬路(青洲新路) Avenida do Conselheiro Borja,primary,True,109.122,"LINESTRING (113.5455946 22.2104748, 113.5447886 22.210567, 113.5445426 22.2105952)",2,,,
"[206824357, 402111591]",True,長壽大馬路 Avenida da Longevidade,residential,False,106.116,"LINESTRING (113.5506318 22.2099695, 113.5506899 22.210023, 113.5507141 22.2100695, 113.5507251 22.2101218, 113.5507566 22.2103252, 113.5508432 22.2108876)",,,,
993378365,True,馬場海邊馬路 Estrada Marginal do Hipódromo,secondary,False,65.863,"LINESTRING (113.5506318 22.2099695, 113.5500771 22.2101534, 113.5500295 22.2101693)",,,,
208241210,True,巴波沙大馬路 Avenida de Artur Tamagnini Barbosa,primary,False,87.315,"LINESTRING (113.5474541 22.2113088, 113.5475055 22.2120926)",2,,,
430208424,True,台山中街 Rua Central de T'oi Sán,residential,False,95.84299999999999,"LINESTRING (113.5474541 22.2113088, 113.5476785 22.211281, 113.5482142 22.2112468, 113.5482659 22.2112275, 113.5483086 22.2111943, 113.5483383 22.2111502)",,,,
776795407,True,市場街 Rua do Mercado de Iao Hon,residential,False,67.308,"LINESTRING (113.5509614 22.2116528, 113.5516088 22.2115681)",,,,
819799022,True,長壽大馬路 Avenida da Longevidade,residential,False,85.461,"LINESTRING (113.5509614 22.2116528, 113.5509991 22.2118973, 113.55102 22.2120326, 113.5510776 22.2124138)",,,,
710591405,True,騎士馬路 Estrada dos Cavaleiros,residential,False,85.908,"LINESTRING (113.548933 22.2119179, 113.5489948 22.2122973, 113.5490578 22.2126818)",,,,
819061598,True,長壽大馬路 Avenida da Longevidade,residential,False,69.732,"LINESTRING (113.5511732 22.2130254, 113.5512691 22.2136462)",,,,
206824286,True,看台街 Rua da Tribuna,residential,False,42.288,"LINESTRING (113.5511732 22.2130254, 113.5512108 22.2130206, 113.5512635 22.2130094, 113.5513151 22.2129942, 113.551365 22.212975, 113.5514131 22.2129519, 113.5514588 22.2129252, 113.551502 22.212895, 113.5515379 22.2128652)",,,,
833558400,True,永寧廣場 Alameda da Tranquilidade,residential,False,56.669,"LINESTRING (113.5526322 22.2133974, 113.5525601 22.2133474, 113.5522976 22.2131655, 113.5521915 22.213092)",,,,
"[1029354496, 206824340]",True,菜園路 Rua dos Hortelãos,residential,False,143.86100000000002,"LINESTRING (113.5526322 22.2133974, 113.5526736 22.2133411, 113.5527471 22.2132213, 113.5528101 22.2130964, 113.5528621 22.2129674, 113.5529029 22.2128349, 113.5529322 22.2126998, 113.5529497 22.212563, 113.5529554 22.2124253, 113.5529493 22.2122876, 113.5529572 22.2121644)",2,,,
206824256,False,慕拉士大馬路 Avenida de Venceslau de Morais,primary,False,8.809,"LINESTRING (113.5518984 22.2072007, 113.5518348 22.2072537)",3,,,
666856673,True,,residential,False,14.497,"LINESTRING (113.5518984 22.2072007, 113.5518223 22.207091)",,,,
"[666696976, 769674235, 666856670]",False,慕拉士大馬路 Avenida de Venceslau de Morais,primary,True,172.037,"LINESTRING (113.5518984 22.2072007, 113.5519532 22.2071551, 113.552011 22.207107, 113.5520333 22.2070893, 113.552702 22.2065316, 113.5531409 22.2061661)",3,,,
206824366,True,拱形馬路(關閘橫路) Estrada do Arco,primary,False,27.636,"LINESTRING (113.5488643 22.210059, 113.5488449 22.2100769, 113.5488244 22.2100933, 113.5488026 22.210108, 113.5487794 22.2101211, 113.5487552 22.2101323, 113.548745 22.210136, 113.5487301 22.2101415, 113.5487042 22.2101489, 113.5486778 22.2101542, 113.5486639 22.2101557, 113.5486265 22.2101599)",2,,,
"[985964890, 429365350]",False,黑沙環馬路 Estrada da Areia Preta,primary,False,54.012,"LINESTRING (113.5488643 22.210059, 113.5489439 22.2099234, 113.5490945 22.2096665, 113.5491144 22.209632)",2,,,
285846756,True,馬場海邊馬路 Estrada Marginal do Hipódromo,secondary,False,76.23,"LINESTRING (113.5519734 22.2095221, 113.5513647 22.2097248, 113.5512766 22.2097541)",,,,
986581884,True,白朗古將軍大馬路 Avenida do General Castelo Branco,secondary,False,44.61,"LINESTRING (113.5452197 22.2080271, 113.5450975 22.208412)",,,,
"[986581890, 753041308]",False,飛喇士街 (筷子基南街) Rua do General Ivens Ferraz,tertiary,True,150.907,"LINESTRING (113.5452197 22.2080271, 113.5451052 22.2079956, 113.5450556 22.2079819, 113.5446775 22.2078779, 113.5439078 22.2076661, 113.5438146 22.2076404)",,,,
206853664,True,關閘馬路 Istmo de Ferreira do Amaral,primary,False,9.875,"LINESTRING (113.548323 22.2109877, 113.5483182 22.210899)",,,,
429365349,True,黑沙環馬路 Estrada da Areia Preta,primary,False,89.733,"LINESTRING (113.548323 22.2109877, 113.5484364 22.2107824, 113.5484862 22.2106928, 113.5486065 22.2104764, 113.5487234 22.2102709)",2,,,
170003888,True,和樂坊二街 Rua Dois do Bairro da Concórdia,residential,False,76.71900000000001,"LINESTRING (113.5435867 22.2095032, 113.5437861 22.2088734, 113.5437963 22.2088411)",,,,
"[183536116, 156352284, 970969991]",True,"['和樂巷 Travessa da Concórdia', '和樂坊二街 Rua Dois do Bairro da Concórdia']",residential,False,109.77199999999999,"LINESTRING (113.5437054 22.2102518, 113.5434133 22.2101729, 113.5434022 22.2101661, 113.5433937 22.2101566, 113.5433887 22.2101452, 113.5433875 22.2101329, 113.5433903 22.2101208, 113.5435867 22.2095032)",,,,
"[402386848, 970969992, 156352286]",True,"['和樂街 Rua da Concórdia', '和樂巷 Travessa da Concórdia']",residential,False,109.524,"LINESTRING (113.5437054 22.2102518, 113.5439975 22.2103305, 113.5440127 22.2103299, 113.5440268 22.2103246, 113.5440382 22.2103152, 113.5440454 22.2103028, 113.5440517 22.210283, 113.5442424 22.2096821)",,,,
206853641,True,巴波沙大馬路 Avenida de Artur Tamagnini Barbosa,primary,False,32.508,"LINESTRING (113.5476363 22.2135118, 113.5476557 22.2138036)",2,,,
206853656,True,菜園涌邊街 Rua Marginal do Canal das Hortas,primary,False,112.11,"LINESTRING (113.5476363 22.2135118, 113.5478644 22.2134873, 113.5481689 22.2134546, 113.5487181 22.2133956)",,,,
981910215,True,菜園涌邊街 Rua Marginal do Canal das Hortas,tertiary,False,29.448,"LINESTRING (113.5461788 22.213574, 113.5464644 22.213559)",,,,
156356112,True,台山新城市第一街 Rua Um da Cidade Nova de T`oi Sán,residential,False,277.235,"LINESTRING (113.5461788 22.213574, 113.5457924 22.2134181, 113.545724 22.2133905, 113.5442587 22.212799, 113.5442325 22.2127884, 113.5442061 22.212766, 113.5441889 22.212737, 113.5441827 22.2127044, 113.544188 22.2126716, 113.5443589 22.2123096)",,,,
"[757863833, 706447130, 708085764]",False,李寶椿街 Rua de Lei Pou Ch'ôn,tertiary,False,40.261,"LINESTRING (113.5443589 22.2123096, 113.5442328 22.2123455, 113.5441484 22.2123696, 113.5439793 22.212347)",,,,
"[977899842, 706447131, 757849308]",False,李寶椿街 Rua de Lei Pou Ch'ôn,tertiary,True,53.787,"LINESTRING (113.5443589 22.2123096, 113.544389 22.212301, 113.5444632 22.2122799, 113.5445 22.2122694, 113.5448741 22.2122474)",,,,
156356269,True,青洲新巷 Travessa do Conselheiro Borja,residential,False,112.095,"LINESTRING (113.5468775 22.2113417, 113.5468719 22.2112582, 113.5468174 22.2104351, 113.5468108 22.2103355)",,,,
705943345,True,台山中街 Rua Central de T'oi Sán,residential,False,25.115,"LINESTRING (113.5468775 22.2113417, 113.5469556 22.2113373, 113.547121 22.2113278)",,,,
766608214,True,台山中街 Rua Central de T'oi Sán,residential,False,97.42399999999999,"LINESTRING (113.5456526 22.2114115, 113.5465648 22.2113595, 113.5465972 22.2113577)",,,,
206824369,False,青洲大馬路(青洲新路) Avenida do Conselheiro Borja,primary,True,24.749,"LINESTRING (113.5468108 22.2103355, 113.5465722 22.2103628)",2,,,
206824369,False,青洲大馬路(青洲新路) Avenida do Conselheiro Borja,primary,False,45.55799999999999,"LINESTRING (113.5468108 22.2103355, 113.5468507 22.210331, 113.5469064 22.2103246, 113.5472025 22.2102907, 113.54725 22.2102852)",2,,,
706447131,False,李寶椿街 Rua de Lei Pou Ch'ôn,tertiary,False,61.282,"LINESTRING (113.5466467 22.2121432, 113.5460526 22.2121781)",,,,
706447131,False,李寶椿街 Rua de Lei Pou Ch'ôn,tertiary,True,54.236,"LINESTRING (113.5466467 22.2121432, 113.5467655 22.2121362, 113.5467851 22.2121351, 113.5471725 22.2121122)",,,,
705943344,False,台山中街 Rua Central de T'oi Sán,residential,False,4.322,"LINESTRING (113.5465972 22.2113577, 113.5466391 22.2113553)",,,,
"[977899841, 156572590]",True,花地瑪教會街 Rua da Missão de Fátima,residential,False,87.493,"LINESTRING (113.5465972 22.2113577, 113.5466037 22.2114597, 113.5466403 22.2120426, 113.5466467 22.2121432)",,,,
753041305,True,沙梨頭新街 Rua Nova do Patane,tertiary,False,59.046,"LINESTRING (113.5438965 22.207109, 113.5437913 22.2074432, 113.5437766 22.2074897, 113.5437566 22.2075533, 113.543736 22.2076188)",,,,
709690381,True,沙梨頭新街 Rua Nova do Patane,tertiary,False,59.049,"LINESTRING (113.5438146 22.2076404, 113.5439752 22.2071306)",,,,
"[986581890, 753041308]",False,飛喇士街 (筷子基南街) Rua do General Ivens Ferraz,tertiary,False,150.907,"LINESTRING (113.5438146 22.2076404, 113.5439078 22.2076661, 113.5446775 22.2078779, 113.5450556 22.2079819, 113.5451052 22.2079956, 113.5452197 22.2080271)",,,,
"[291345241, 709274742, 169791710]",True,白朗古將軍大馬路 Avenida do General Castelo Branco,secondary,False,28.590999999999998,"LINESTRING (113.5455263 22.2076092, 113.5453528 22.2077011, 113.5453275 22.2077196, 113.5453094 22.2077444, 113.5453057 22.2077562)",,,,
169791713,False,白朗古將軍大馬路 Avenida do General Castelo Branco,secondary,True,38.543,"LINESTRING (113.5455263 22.2076092, 113.5456871 22.2075239, 113.5458511 22.2074368)",3,,,
172427388,True,美副將大馬路 Avenida do Coronel Mesquita,secondary,False,7.217,"LINESTRING (113.5458511 22.2074368, 113.5458984 22.2073889)",2,,,
169791713,False,白朗古將軍大馬路 Avenida do General Castelo Branco,secondary,False,38.543,"LINESTRING (113.5458511 22.2074368, 113.5456871 22.2075239, 113.5455263 22.2076092)",3,,,
"[170003881, 766608211, 766608212]",True,罅些喇提督大馬路 (提督馬路) Avenida do Almirante Lacerda,primary,False,107.743,"LINESTRING (113.5458511 22.2074368, 113.5459537 22.2076056, 113.5459684 22.2076298, 113.5461459 22.2079538, 113.546191 22.2080361, 113.5463305 22.2082979)",2,,,
206824364,False,青洲大馬路 Avenida do Conselheiro Borja,primary,False,12.686,"LINESTRING (113.5444203 22.2106092, 113.5445426 22.2105952)",2,,,
"[986581874, 156356115]",True,白朗古將軍大馬路 Avenida do General Castelo Branco,secondary,False,73.777,"LINESTRING (113.5444203 22.2106092, 113.5444095 22.2106718, 113.5443918 22.2107277, 113.5442269 22.2112476)",,,,
206824364,False,青洲大馬路 Avenida do Conselheiro Borja,primary,True,12.686,"LINESTRING (113.5445426 22.2105952, 113.5444203 22.2106092)",2,,,
206824369,False,青洲大馬路(青洲新路) Avenida do Conselheiro Borja,primary,False,109.122,"LINESTRING (113.5445426 22.2105952, 113.5447886 22.210567, 113.5455946 22.2104748)",2,,,
"[704870720, 986581885]",True,白朗古將軍大馬路 Avenida do General Castelo Branco,secondary,False,118.859,"LINESTRING (113.5445426 22.2105952, 113.5445787 22.2105031, 113.5445835 22.2104879, 113.5448248 22.2097224, 113.5448742 22.2095715)",,,,
377881824,False,李寶椿街 Rua de Lei Pou Ch'ôn,secondary,False,10.1,"LINESTRING (113.5439793 22.212347, 113.5438822 22.212334)",,,,
