osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,tunnel
463070504,True,2,G212,长江大道,trunk,50,False,8.755,"LINESTRING (104.9531746 33.3702058, 104.9530815 33.3702182)",
334584604,True,,,天池街,secondary,,False,242.513,"LINESTRING (104.9531746 33.3702058, 104.9533293 33.3704926, 104.9543159 33.3721673)",
336616620,False,,,五凤街,tertiary,,False,149.355,"LINESTRING (104.9587815 33.3690153, 104.9594409 33.3702404)",
336616620,False,,,五凤街,tertiary,,True,8.387,"LINESTRING (104.9587815 33.3690153, 104.9587597 33.3689421)",
463070504,True,2,G212,长江大道,trunk,50,False,181.24699999999999,"LINESTRING (104.9587815 33.3690153, 104.9584088 33.3690925, 104.9568882 33.3694112)",
336616620,False,,,五凤街,tertiary,,True,149.355,"LINESTRING (104.9594409 33.3702404, 104.9587815 33.3690153)",
792511746,False,,,,residential,,True,173.066,"LINESTRING (104.9594409 33.3702404, 104.9577528 33.3708999)",
336616620,False,,,五凤街,tertiary,,False,204.274,"LINESTRING (104.9594409 33.3702404, 104.9600173 33.3712344, 104.9603776 33.3718557, 104.9603997 33.3718938)",
336616620,False,,,五凤街,tertiary,,False,8.349,"LINESTRING (104.9603997 33.3718938, 104.9604398 33.371961)",
336616620,False,,,五凤街,tertiary,,True,204.274,"LINESTRING (104.9603997 33.3718938, 104.9603776 33.3718557, 104.9600173 33.3712344, 104.9594409 33.3702404)",
336616625,False,,,东江路,residential,,False,174.76,"LINESTRING (104.9543159 33.3721673, 104.9560443 33.3715455)",
336616625,False,,,东江路,residential,,True,7.894,"LINESTRING (104.9543159 33.3721673, 104.9542382 33.3721961)",
334584604,True,,,天池街,secondary,,False,225.78099999999998,"LINESTRING (104.9543159 33.3721673, 104.9549733 33.3732716, 104.9550317 33.3733697, 104.9553634 33.3739268, 104.9553983 33.3739855)",
336616620,False,,,五凤街,tertiary,,True,8.349,"LINESTRING (104.9604398 33.371961, 104.9603997 33.3718938)",
371656259,True,2,S205,江武路,primary,40,False,97.2,"LINESTRING (104.9604398 33.371961, 104.9595041 33.3723528)",
334584604,True,,,天池街,secondary,,False,9.098,"LINESTRING (104.9531474 33.3701272, 104.9531746 33.3702058)",
717907599,True,2,G212,长江大道,trunk,50,False,174.978,"LINESTRING (104.9531474 33.3701272, 104.9549722 33.369735)",
336616620,False,,,五凤街,tertiary,,False,8.387,"LINESTRING (104.9587597 33.3689421, 104.9587815 33.3690153)",
371656259,True,2,S205,江武路,primary,40,False,9.554,"LINESTRING (104.9554394 33.3740494, 104.9553484 33.3740895)",
717907619,True,,,,tertiary,,False,164.456,"LINESTRING (104.9550147 33.3758697, 104.9542721 33.374527)",
463070566,False,,,,unclassified,,True,154.965,"LINESTRING (104.9550147 33.3758697, 104.9542921 33.3759279, 104.9533552 33.3760166)",
463070566,False,,,,unclassified,,False,154.965,"LINESTRING (104.9533552 33.3760166, 104.9542921 33.3759279, 104.9550147 33.3758697)",
463070574,False,,,,unclassified,,False,420.14900000000006,"LINESTRING (104.9576518 33.3765581, 104.9585134 33.3760853, 104.9590391 33.3757449, 104.959377 33.375503, 104.9597686 33.3752969, 104.9601281 33.3751939, 104.9605787 33.3750236, 104.9609542 33.3748758, 104.9612707 33.3747638, 104.9615368 33.374674)",
371656259,True,2,S205,江武路,primary,40,False,74.522,"LINESTRING (104.9595041 33.3723528, 104.9587881 33.3726555)",
463070578,False,,,,tertiary,,False,320.89,"LINESTRING (104.9595041 33.3723528, 104.959837 33.3728737, 104.9600425 33.3731057, 104.9606267 33.3737709, 104.9611653 33.3743506, 104.9615368 33.374674)",
463070574,False,,,,unclassified,,True,420.14899999999994,"LINESTRING (104.9615368 33.374674, 104.9612707 33.3747638, 104.9609542 33.3748758, 104.9605787 33.3750236, 104.9601281 33.3751939, 104.9597686 33.3752969, 104.959377 33.375503, 104.9590391 33.3757449, 104.9585134 33.3760853, 104.9576518 33.3765581)",
463070578,False,,,,tertiary,,True,320.89,"LINESTRING (104.9615368 33.374674, 104.9611653 33.3743506, 104.9606267 33.3737709, 104.9600425 33.3731057, 104.959837 33.3728737, 104.9595041 33.3723528)",
371656259,True,2,S205,江武路,primary,40,False,72.89,"LINESTRING (104.9561501 33.3737711, 104.9554394 33.3740494)",
"[717907616, 717907617, 717907619]",True,,,,tertiary,,False,454.11299999999994,"LINESTRING (104.9561501 33.3737711, 104.9570639 33.3753825, 104.9570592 33.3754891, 104.9570152 33.3755893, 104.9569362 33.3756732, 104.9555737 33.3762332, 104.9554998 33.3762674, 104.9554169 33.3762812, 104.9553329 33.3762733, 104.9552557 33.3762444, 104.9551928 33.3761973, 104.9550147 33.3758697)",yes
464586771,True,2,S205,江武路,primary,40,False,98.797,"LINESTRING (104.956111 33.3737035, 104.9570606 33.3733028)",
717907617,True,,,,tertiary,,False,8.348,"LINESTRING (104.956111 33.3737035, 104.9561501 33.3737711)",
717907619,True,,,,tertiary,,False,8.58,"LINESTRING (104.9542721 33.374527, 104.9542348 33.3744564)",
464586771,True,2,S205,江武路,primary,40,False,110.819,"LINESTRING (104.9542348 33.3744564, 104.9550824 33.3741158, 104.9553091 33.3740224)",
464586771,True,2,S205,江武路,primary,40,False,175.717,"LINESTRING (104.9570606 33.3733028, 104.9587495 33.3725901)",
792511744,False,,,广场西路,residential,,False,8.262,"LINESTRING (104.9570606 33.3733028, 104.9570993 33.3733697)",
792511744,False,,,广场西路,residential,,True,217.0,"LINESTRING (104.9570606 33.3733028, 104.9570267 33.3732442, 104.9567906 33.3728359, 104.9560443 33.3715455)",
371656259,True,2,S205,江武路,primary,40,False,98.799,"LINESTRING (104.9570993 33.3733697, 104.9561501 33.3737711)",
792511744,False,,,广场西路,residential,,True,8.262,"LINESTRING (104.9570993 33.3733697, 104.9570606 33.3733028)",
463070504,True,2,G212,长江大道,trunk,50,False,177.179,"LINESTRING (104.9550205 33.3698027, 104.9531746 33.3702058)",
792511744,False,,,广场西路,residential,,False,215.856,"LINESTRING (104.9550205 33.3698027, 104.9560443 33.3715455)",
792511744,False,,,广场西路,residential,,True,8.763,"LINESTRING (104.9550205 33.3698027, 104.9549722 33.369735)",
717907599,True,2,G212,长江大道,trunk,50,False,181.473,"LINESTRING (104.9549722 33.369735, 104.9568676 33.3693377)",
792511744,False,,,广场西路,residential,,False,8.763,"LINESTRING (104.9549722 33.369735, 104.9550205 33.3698027)",
464586771,True,2,S205,江武路,primary,40,False,171.688,"LINESTRING (104.9587495 33.3725901, 104.9603997 33.3718938)",
792511745,False,,,,residential,,False,8.108,"LINESTRING (104.9587495 33.3725901, 104.9587881 33.3726555)",
792511745,False,,,,residential,,True,209.496,"LINESTRING (104.9587495 33.3725901, 104.9587237 33.3725463, 104.9584852 33.3721419, 104.9577528 33.3708999)",
792511745,False,,,,residential,,True,8.108,"LINESTRING (104.9587881 33.3726555, 104.9587495 33.3725901)",
371656259,True,2,S205,江武路,primary,40,False,175.784,"LINESTRING (104.9587881 33.3726555, 104.9586615 33.372709, 104.9570993 33.3733697)",
463070504,True,2,G212,长江大道,trunk,50,False,178.821,"LINESTRING (104.9568882 33.3694112, 104.9550205 33.3698027)",
792511745,False,,,,residential,,False,183.98,"LINESTRING (104.9568882 33.3694112, 104.9577528 33.3708999)",
792511745,False,,,,residential,,True,8.394,"LINESTRING (104.9568882 33.3694112, 104.9568676 33.3693377)",
792511745,False,,,,residential,,False,8.394,"LINESTRING (104.9568676 33.3693377, 104.9568882 33.3694112)",
717907599,True,2,G212,长江大道,trunk,50,False,181.13,"LINESTRING (104.9568676 33.3693377, 104.9583868 33.3690193, 104.9587597 33.3689421)",
336616625,False,,,东江路,residential,,True,174.76,"LINESTRING (104.9560443 33.3715455, 104.9543159 33.3721673)",
792511744,False,,,广场西路,residential,,True,215.856,"LINESTRING (104.9560443 33.3715455, 104.9550205 33.3698027)",
792511744,False,,,广场西路,residential,,False,217.0,"LINESTRING (104.9560443 33.3715455, 104.9567906 33.3728359, 104.9570267 33.3732442, 104.9570606 33.3733028)",
792511745,False,,,,residential,,True,183.98,"LINESTRING (104.9577528 33.3708999, 104.9568882 33.3694112)",
792511746,False,,,,residential,,False,173.066,"LINESTRING (104.9577528 33.3708999, 104.9594409 33.3702404)",
