osmid,oneway,name,highway,reversed,length,geometry,lanes,ref
827545537,False,北府路,secondary,False,14.148,"LINESTRING (119.4248235 32.1931331, 119.4249572 32.1931913)",,
827545537,False,北府路,secondary,True,228.02599999999998,"LINESTRING (119.4248235 32.1931331, 119.4233758 32.1924505, 119.4229867 32.1922745, 119.4226933 32.1921566)",,
1016466492,True,九华山路,secondary,False,496.357,"LINESTRING (119.4248235 32.1931331, 119.4243364 32.1901907, 119.4243193 32.1900854, 119.4241629 32.1889905, 119.4241124 32.1887102)",,
289318647,True,南徐大道,primary,False,12.645,"LINESTRING (119.4236839 32.1866257, 119.4238182 32.1866293)",4,S338
1016466492,True,九华山路,secondary,False,149.20100000000002,"LINESTRING (119.4236839 32.1866257, 119.4236087 32.1864887, 119.4233053 32.1859494, 119.4230211 32.1854069)",,
289318647,True,南徐大道,primary,False,12.208,"LINESTRING (119.4149024 32.1865021, 119.4150321 32.1865043)",4,S338
827545537,False,北府路,secondary,False,10.856,"LINESTRING (119.4164486 32.1922156, 119.4165503 32.1921695)",,
307259102,False,北府路,primary,True,115.46600000000001,"LINESTRING (119.4164486 32.1922156, 119.4156143 32.1925706, 119.4153449 32.1926686)",,
827545538,True,檀山路,primary,False,364.961,"LINESTRING (119.4164486 32.1922156, 119.4160274 32.1912768, 119.4150869 32.1891424)",,
827545538,True,檀山路,primary,False,36.85,"LINESTRING (119.4149014 32.1868335, 119.4149024 32.1865021)",,
732939982,False,南山路,tertiary,False,10.28,"LINESTRING (119.4150869 32.1891424, 119.4151919 32.1891169)",2,
827545538,True,檀山路,primary,False,257.794,"LINESTRING (119.4150869 32.1891424, 119.4150459 32.1890471, 119.4149014 32.1868335)",,
732939982,False,南山路,tertiary,False,10.699,"LINESTRING (119.4241124 32.1887102, 119.4242251 32.1887229)",2,
732939982,False,南山路,tertiary,True,858.116,"LINESTRING (119.4241124 32.1887102, 119.422727 32.1885533, 119.42212 32.1884906, 119.4217972 32.1884998, 119.4205457 32.1887711, 119.4202256 32.1888049, 119.4192959 32.1887462, 119.4185077 32.1885404, 119.4182173 32.1885075, 119.417686 32.188526, 119.4171917 32.1886324, 119.4152658 32.189099, 119.4151919 32.1891169)",2,
1016466492,True,九华山路,secondary,False,197.97499999999997,"LINESTRING (119.4241124 32.1887102, 119.4239049 32.1875462, 119.4237846 32.1869516)",,
1016466492,True,九华山路,secondary,False,37.457,"LINESTRING (119.4237846 32.1869516, 119.4236839 32.1866257)",,
"[985763416, 979399069]",True,南徐大道,primary,False,822.998,"LINESTRING (119.4237846 32.1869516, 119.4233467 32.186944, 119.4219451 32.1869217, 119.4207967 32.1868996, 119.4194591 32.1868838, 119.417888 32.1868772, 119.4164537 32.1868528, 119.4151131 32.1868362, 119.4150404 32.1868353)",4,S338
827545537,False,北府路,secondary,False,228.026,"LINESTRING (119.4226933 32.1921566, 119.4229867 32.1922745, 119.4233758 32.1924505, 119.4248235 32.1931331)",,
827545537,False,北府路,secondary,True,599.407,"LINESTRING (119.4226933 32.1921566, 119.4225431 32.1920963, 119.4220666 32.1919356, 119.4216409 32.1918342, 119.4212094 32.1917629, 119.4207265 32.1917033, 119.4201294 32.1916369, 119.4198397 32.1916047, 119.4197408 32.1915938, 119.4193712 32.1915593, 119.4189988 32.1915388, 119.4185741 32.1915658, 119.4181781 32.1916304, 119.417608 32.1917775, 119.4168734 32.1920228, 119.4166247 32.1921357, 119.4165503 32.1921695)",,
979399066,True,檀山路,primary,False,36.814,"LINESTRING (119.4150321 32.1865043, 119.4150404 32.1868353)",,
289318647,True,南徐大道,primary,False,407.321,"LINESTRING (119.4150321 32.1865043, 119.4150871 32.1865052, 119.4182773 32.1865585, 119.4193597 32.186569)",4,S338
985763416,True,南徐大道,primary,False,13.082,"LINESTRING (119.4150404 32.1868353, 119.4149014 32.1868335)",4,S338
979399066,True,檀山路,primary,False,254.56799999999998,"LINESTRING (119.4150404 32.1868353, 119.4151514 32.1890178, 119.4151919 32.1891169)",,
732939982,False,南山路,tertiary,True,10.28,"LINESTRING (119.4151919 32.1891169, 119.4150869 32.1891424)",2,
732939982,False,南山路,tertiary,False,858.1159999999999,"LINESTRING (119.4151919 32.1891169, 119.4152658 32.189099, 119.4171917 32.1886324, 119.417686 32.188526, 119.4182173 32.1885075, 119.4185077 32.1885404, 119.4192959 32.1887462, 119.4202256 32.1888049, 119.4205457 32.1887711, 119.4217972 32.1884998, 119.42212 32.1884906, 119.422727 32.1885533, 119.4241124 32.1887102)",2,
979399066,True,檀山路,primary,False,362.736,"LINESTRING (119.4151919 32.1891169, 119.4156295 32.190126, 119.4157028 32.190295, 119.4161165 32.191249, 119.4165503 32.1921695)",,
827545537,False,北府路,secondary,True,10.856,"LINESTRING (119.4165503 32.1921695, 119.4164486 32.1922156)",,
827545537,False,北府路,secondary,False,599.407,"LINESTRING (119.4165503 32.1921695, 119.4166247 32.1921357, 119.4168734 32.1920228, 119.417608 32.1917775, 119.4181781 32.1916304, 119.4185741 32.1915658, 119.4189988 32.1915388, 119.4193712 32.1915593, 119.4197408 32.1915938, 119.4198397 32.1916047, 119.4201294 32.1916369, 119.4207265 32.1917033, 119.4212094 32.1917629, 119.4216409 32.1918342, 119.4220666 32.1919356, 119.4225431 32.1920963, 119.4226933 32.1921566)",,
307259102,False,北府路,primary,False,58.62,"LINESTRING (119.414796 32.1929179, 119.4153449 32.1926686)",,
289318647,True,南徐大道,primary,False,165.789,"LINESTRING (119.4193597 32.186569, 119.4211213 32.186586)",4,S338
1016479035,False,枣林路,tertiary,True,134.626,"LINESTRING (119.4193597 32.186569, 119.4193679 32.1853583)",,
307259102,False,北府路,primary,True,58.62,"LINESTRING (119.4153449 32.1926686, 119.414796 32.1929179)",,
307259102,False,北府路,primary,False,115.46600000000001,"LINESTRING (119.4153449 32.1926686, 119.4156143 32.1925706, 119.4164486 32.1922156)",,
543887768,False,,tertiary,False,178.211,"LINESTRING (119.4230211 32.1854069, 119.4211276 32.1853837)",,
543887768,False,,tertiary,True,165.625,"LINESTRING (119.4193679 32.1853583, 119.4211276 32.1853837)",,
1016479035,False,枣林路,tertiary,False,134.626,"LINESTRING (119.4193679 32.1853583, 119.4193597 32.186569)",,
543887771,False,,tertiary,True,133.691,"LINESTRING (119.4211213 32.186586, 119.4211276 32.1853837)",,
289318647,True,南徐大道,primary,False,241.209,"LINESTRING (119.4211213 32.186586, 119.4228029 32.1866023, 119.4236839 32.1866257)",4,S338
1016466494,True,九华山路,secondary,False,37.448,"LINESTRING (119.4238182 32.1866293, 119.4239255 32.1869536)",,
979399069,True,南徐大道,primary,False,13.261,"LINESTRING (119.4239255 32.1869536, 119.4237846 32.1869516)",4,S338
1016466494,True,九华山路,secondary,False,198.747,"LINESTRING (119.4239255 32.1869536, 119.4242251 32.1887229)",,
732939982,False,南山路,tertiary,True,10.699,"LINESTRING (119.4242251 32.1887229, 119.4241124 32.1887102)",2,
1016466494,True,九华山路,secondary,False,501.618,"LINESTRING (119.4242251 32.1887229, 119.4245442 32.1906811, 119.4249572 32.1931913)",,
