osmid,oneway,highway,reversed,length,name,geometry
53574293,True,secondary,False,17.554,,"LINESTRING (123.4583769 41.8024983, 123.4583709 41.8026561)"
53656843,True,secondary,False,313.272,津桥路,"LINESTRING (123.4583769 41.8024983, 123.4621553 41.8024346)"
219099171,True,secondary,False,16.909,北顺城路,"LINESTRING (123.458173 41.8025029, 123.4583769 41.8024983)"
53574308,True,secondary,False,17.68,东顺城街,"LINESTRING (123.4581622 41.8026617, 123.458173 41.8025029)"
53575157,True,secondary,False,17.31,,"LINESTRING (123.4583709 41.8026561, 123.4581622 41.8026617)"
89790958,False,tertiary,True,106.525,小什字街,"LINESTRING (123.465458 41.8007131, 123.4656366 41.7997644)"
89790958,False,tertiary,False,186.888,小什字街,"LINESTRING (123.465458 41.8007131, 123.4654089 41.8014876, 123.4654379 41.8023927)"
683509291,False,tertiary,False,225.87099999999998,小东路,"LINESTRING (123.465458 41.8007131, 123.4657578 41.8007604, 123.4673075 41.8008699, 123.4675009 41.8009267, 123.4677689 41.8010029, 123.4680847 41.8011424)"
620407247,False,residential,False,14.248,大什字街,"LINESTRING (123.4621448 41.8025625, 123.4621553 41.8024346)"
620407247,False,residential,True,68.296,大什字街,"LINESTRING (123.4621448 41.8025625, 123.4621705 41.8031764)"
683509284,True,secondary,False,312.991,,"LINESTRING (123.4621448 41.8025625, 123.4583709 41.8026561)"
620407247,False,residential,True,14.248,大什字街,"LINESTRING (123.4621553 41.8024346, 123.4621448 41.8025625)"
53656843,True,secondary,False,272.13800000000003,津桥路,"LINESTRING (123.4621553 41.8024346, 123.4636575 41.8024093, 123.4654379 41.8023927)"
620407247,False,residential,False,382.923,大什字街,"LINESTRING (123.4621553 41.8024346, 123.4620318 41.7998935, 123.4620212 41.7989926)"
620407247,False,residential,False,28.988,大什字街,"LINESTRING (123.4624086 41.8072309, 123.4623665 41.8069721)"
89790958,False,tertiary,True,28.008,小什字街,"LINESTRING (123.4648133 41.8072544, 123.4648597 41.8070049)"
620412791,True,primary,False,199.801,草仓路,"LINESTRING (123.4648133 41.8072544, 123.4633206 41.8071799, 123.4624086 41.8072309)"
683509291,False,tertiary,False,137.352,小东路,"LINESTRING (123.4680847 41.8011424, 123.4683923 41.8013044, 123.4693802 41.8019116)"
683509291,False,tertiary,True,225.87099999999998,小东路,"LINESTRING (123.4680847 41.8011424, 123.4677689 41.8010029, 123.4675009 41.8009267, 123.4673075 41.8008699, 123.4657578 41.8007604, 123.465458 41.8007131)"
53656843,True,secondary,False,315.608,津桥路,"LINESTRING (123.4654379 41.8023927, 123.4692425 41.8022812)"
